"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11033  :  โรงพยาบาลนาแห้ว","1,086,443.05","1,082,794.05","3,649.00","0.34","272,442.35","271,442.35","1,000.00","0.37","201,746.50","201,243.00","503.50","0.25","203,382.00","203,074.00","308.00","0.15","408,872.20","407,034.70","1,837.50","0.45"
"11034  :  โรงพยาบาลภูเรือ","1,452,799.70","1,449,682.70","3,117.00","0.21","306,271.50","305,857.50","414.00","0.14","292,488.10","291,980.10","508.00","0.17","395,666.20","395,010.70","655.50","0.17","458,373.90","456,834.40","1,539.50","0.34"
"11035  :  โรงพยาบาลท่าลี่","4,144,218.00","4,123,129.00","21,089.00","0.51","940,883.85","935,025.25","5,858.60","0.62","960,061.05","954,026.00","6,035.05","0.63","1,200,020.75","1,193,808.50","6,212.25","0.52","1,043,252.35","1,040,269.25","2,983.10","0.29"
"11036  :  โรงพยาบาลวังสะพุง","8,490,531.70","8,456,784.45","33,747.25","0.40","2,108,787.25","2,095,847.25","12,940.00","0.61","1,929,109.95","1,921,572.95","7,537.00","0.39","2,044,599.55","2,037,762.30","6,837.25","0.33","2,408,034.95","2,401,601.95","6,433.00","0.27"
"11037  :  โรงพยาบาลภูกระดึง","2,252,752.29","2,252,432.29","320.00","0.01","545,295.67","545,007.67","288.00","0.05","514,962.44","514,957.94","4.50","0.00","553,590.71","553,563.21","27.50","0.00","638,903.47","638,903.47","0.00","0.00"
"11038  :  โรงพยาบาลภูหลวง","2,285,218.06","2,278,274.06","6,944.00","0.30","612,147.57","610,102.57","2,045.00","0.33","501,510.50","500,757.50","753.00","0.15","545,992.49","544,951.49","1,041.00","0.19","625,567.50","622,462.50","3,105.00","0.50"
"11039  :  โรงพยาบาลผาขาว","2,275,558.87","2,268,878.25","6,680.62","0.29","501,506.68","499,665.96","1,840.72","0.37","450,166.11","448,446.01","1,720.10","0.38","559,959.11","558,574.61","1,384.50","0.25","763,926.97","762,191.67","1,735.30","0.23"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","6,265,404.15","6,219,400.55","46,003.60","0.73","1,597,899.80","1,586,971.50","10,928.30","0.68","1,233,285.45","1,221,202.85","12,082.60","0.98","1,509,660.05","1,499,339.45","10,320.60","0.68","1,924,558.85","1,911,886.75","12,672.10","0.66"
"14133  :  โรงพยาบาลเอราวัณ","3,143,692.25","3,140,408.25","3,284.00","0.10","773,037.85","772,389.85","648.00","0.08","765,156.60","764,722.60","434.00","0.06","853,512.55","852,976.55","536.00","0.06","751,985.25","750,319.25","1,666.00","0.22"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,717,202.50","1,717,202.50","0.00","0.00","421,822.25","421,822.25","0.00","0.00","418,073.50","418,073.50","0.00","0.00","438,800.00","438,800.00","0.00","0.00","438,506.75","438,506.75","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","1,932,301.45","1,928,050.45","4,251.00","0.22","377,413.65","376,665.65","748.00","0.20","459,621.30","458,717.80","903.50","0.20","541,046.65","540,408.15","638.50","0.12","554,219.85","552,258.85","1,961.00","0.35"
"10706  :  โรงพยาบาลหนองคาย","74,281,393.47","74,220,969.87","60,423.60","0.08","17,398,526.43","17,383,491.93","15,034.50","0.09","18,025,931.72","18,014,066.22","11,865.50","0.07","19,625,154.68","19,609,698.08","15,456.60","0.08","19,231,780.64","19,213,713.64","18,067.00","0.09"
"11042  :  โรงพยาบาลโพนพิสัย","10,335,283.42","10,309,065.42","26,218.00","0.25","2,823,895.17","2,815,734.67","8,160.50","0.29","2,345,159.25","2,337,499.75","7,659.50","0.33","2,555,411.75","2,549,275.75","6,136.00","0.24","2,610,817.25","2,606,555.25","4,262.00","0.16"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,236,586.25","1,226,480.75","10,105.50","0.82","264,175.50","261,640.25","2,535.25","0.96","223,027.75","221,687.50","1,340.25","0.60","271,020.00","269,041.00","1,979.00","0.73","478,363.00","474,112.00","4,251.00","0.89"
"11045  :  โรงพยาบาลสังคม","1,979,123.27","1,888,457.52","90,665.75","4.58","484,736.00","462,566.00","22,170.00","4.57","489,982.76","462,758.51","27,224.25","5.56","462,483.01","446,638.51","15,844.50","3.43","541,921.50","516,494.50","25,427.00","4.69"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","33,693,849.50","33,662,691.10","31,158.40","0.09","7,704,460.30","7,694,468.90","9,991.40","0.13","7,384,275.50","7,377,184.20","7,091.30","0.10","7,521,639.50","7,513,827.70","7,811.80","0.10","11,083,474.20","11,077,210.30","6,263.90","0.06"
"14558  :  โรงพยาบาลพิสัยเวช","7,477,323.70","7,459,243.70","18,080.00","0.24","2,158,301.50","2,156,881.50","1,420.00","0.07","1,791,046.00","1,785,646.00","5,400.00","0.30","1,628,901.50","1,625,381.50","3,520.00","0.22","1,899,074.70","1,891,334.70","7,740.00","0.41"
"21356  :  โรงพยาบาลสระใคร","826,799.00","821,714.50","5,084.50","0.61","215,166.00","214,044.00","1,122.00","0.52","196,604.00","195,497.00","1,107.00","0.56","184,588.00","183,451.00","1,137.00","0.62","230,441.00","228,722.50","1,718.50","0.75"
"28778  :  โรงพยาบาลโพธิ์ตาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","1,325,940.25","1,309,713.25","16,227.00","1.22","302,175.00","297,405.00","4,770.00","1.58","312,123.95","306,442.95","5,681.00","1.82","328,653.60","325,975.60","2,678.00","0.81","382,987.70","379,889.70","3,098.00","0.81"
"28815  :  โรงพยาบาลรัตนวาปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","126,338,439.00","126,104,486.50","233,952.50","0.19","33,160,947.50","33,105,558.50","55,389.00","0.17","28,561,176.50","28,511,542.00","49,634.50","0.17","30,552,795.75","30,489,841.75","62,954.00","0.21","34,063,519.25","33,997,544.25","65,975.00","0.19"
"11051  :  โรงพยาบาลแกดำ","1,338,578.60","1,298,402.10","40,176.50","3.00","340,100.18","328,452.68","11,647.50","3.42","320,827.26","312,469.26","8,358.00","2.61","340,718.43","331,155.93","9,562.50","2.81","336,932.73","326,324.23","10,608.50","3.15"
"11052  :  โรงพยาบาลโกสุมพิสัย","10,467,427.75","10,387,040.75","80,387.00","0.77","2,712,899.50","2,693,822.50","19,077.00","0.70","2,518,588.50","2,499,017.00","19,571.50","0.78","2,445,562.00","2,428,854.50","16,707.50","0.68","2,790,377.75","2,765,346.75","25,031.00","0.90"
"11053  :  โรงพยาบาลกันทรวิชัย","2,980,833.37","2,958,689.97","22,143.40","0.74","817,556.19","812,657.49","4,898.70","0.60","572,329.85","568,751.15","3,578.70","0.63","765,757.46","760,603.96","5,153.50","0.67","825,189.87","816,677.37","8,512.50","1.03"
"11054  :  โรงพยาบาลเชียงยืน","6,248,667.27","6,142,437.27","106,230.00","1.70","1,681,427.28","1,645,115.28","36,312.00","2.16","1,443,513.34","1,428,033.34","15,480.00","1.07","1,456,980.50","1,438,806.50","18,174.00","1.25","1,666,746.15","1,630,482.15","36,264.00","2.18"
"11055  :  โรงพยาบาลบรบือ","11,300,323.13","11,225,661.63","74,661.50","0.66","2,798,789.35","2,774,223.35","24,566.00","0.88","2,686,298.90","2,668,809.40","17,489.50","0.65","2,725,537.02","2,707,144.52","18,392.50","0.67","3,089,697.86","3,075,484.36","14,213.50","0.46"
"11056  :  โรงพยาบาลนาเชือก","2,174,559.00","2,136,238.00","38,321.00","1.76","559,727.25","549,296.75","10,430.50","1.86","486,697.00","477,410.50","9,286.50","1.91","570,477.50","560,792.00","9,685.50","1.70","557,657.25","548,738.75","8,918.50","1.60"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","5,355,644.20","5,257,715.80","97,928.40","1.83","1,268,744.41","1,238,847.01","29,897.40","2.36","1,377,048.99","1,354,887.49","22,161.50","1.61","1,316,222.44","1,292,988.19","23,234.25","1.77","1,393,628.36","1,370,993.11","22,635.25","1.62"
"11058  :  โรงพยาบาลวาปีปทุม","9,442,164.18","9,350,224.98","91,939.20","0.97","2,487,969.40","2,458,201.70","29,767.70","1.20","1,918,431.08","1,898,395.58","20,035.50","1.04","2,279,830.76","2,263,307.26","16,523.50","0.72","2,755,932.94","2,730,320.44","25,612.50","0.93"
"11059  :  โรงพยาบาลนาดูน","3,917,690.50","3,914,892.50","2,798.00","0.07","1,037,480.00","1,036,080.00","1,400.00","0.13","928,590.50","928,170.50","420.00","0.05","746,872.00","746,586.00","286.00","0.04","1,204,748.00","1,204,056.00","692.00","0.06"
"11060  :  โรงพยาบาลยางสีสุราช","1,242,728.13","1,238,536.28","4,191.85","0.34","293,238.60","292,263.33","975.27","0.33","276,536.47","275,634.18","902.29","0.33","317,299.01","316,407.72","891.29","0.28","355,654.05","354,231.05","1,423.00","0.40"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","3,176,958.75","3,172,739.00","4,219.75","0.13","704,068.00","703,649.75","418.25","0.06","845,748.00","844,311.00","1,437.00","0.17","885,856.50","884,302.75","1,553.75","0.18","741,286.25","740,475.50","810.75","0.11"
"24704  :  โรงพยาบาลกุดรัง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","247,792,655.80","247,758,984.30","33,671.50","0.01","59,877,320.10","59,867,229.85","10,090.25","0.02","60,510,828.75","60,504,771.00","6,057.75","0.01","61,678,528.65","61,671,840.40","6,688.25","0.01","65,725,978.30","65,715,143.05","10,835.25","0.02"
"11061  :  โรงพยาบาลเกษตรวิสัย","9,630,654.47","9,593,300.72","37,353.75","0.39","2,683,730.30","2,673,028.30","10,702.00","0.40","2,238,370.26","2,229,110.76","9,259.50","0.41","2,444,307.80","2,435,700.80","8,607.00","0.35","2,264,246.11","2,255,460.86","8,785.25","0.39"
"11062  :  โรงพยาบาลปทุมรัตต์","3,539,918.89","3,530,755.89","9,163.00","0.26","819,564.76","817,907.76","1,657.00","0.20","823,306.00","821,986.00","1,320.00","0.16","867,028.63","863,817.63","3,211.00","0.37","1,030,019.50","1,027,044.50","2,975.00","0.29"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","9,972,434.47","9,952,823.21","19,611.26","0.20","1,822,777.22","1,817,655.44","5,121.78","0.28","2,717,983.80","2,712,661.60","5,322.20","0.20","2,670,383.34","2,666,917.56","3,465.78","0.13","2,761,290.11","2,755,588.61","5,701.50","0.21"
"11064  :  โรงพยาบาลธวัชบุรี","2,195,301.83","2,188,565.33","6,736.50","0.31","521,008.68","519,038.68","1,970.00","0.38","464,372.75","463,294.25","1,078.50","0.23","603,592.87","601,876.37","1,716.50","0.28","606,327.53","604,356.03","1,971.50","0.33"
"11065  :  โรงพยาบาลพนมไพร","3,594,590.02","3,585,513.27","9,076.75","0.25","829,960.86","828,074.36","1,886.50","0.23","792,018.84","790,885.84","1,133.00","0.14","939,178.06","935,102.81","4,075.25","0.43","1,033,432.26","1,031,450.26","1,982.00","0.19"
"11066  :  โรงพยาบาลโพนทอง","12,039,356.33","12,003,024.58","36,331.75","0.30","3,928,753.81","3,916,078.31","12,675.50","0.32","2,446,287.19","2,438,044.19","8,243.00","0.34","2,430,472.55","2,424,686.80","5,785.75","0.24","3,233,842.78","3,224,215.28","9,627.50","0.30"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,863,530.94","2,855,886.94","7,644.00","0.27","683,705.33","681,577.08","2,128.25","0.31","531,547.29","530,207.79","1,339.50","0.25","690,273.90","688,684.15","1,589.75","0.23","958,004.42","955,417.92","2,586.50","0.27"
"11068  :  โรงพยาบาลหนองพอก","2,542,100.10","2,506,581.10","35,519.00","1.40","568,316.05","558,957.05","9,359.00","1.65","631,773.14","622,959.14","8,814.00","1.40","613,283.94","605,631.94","7,652.00","1.25","728,726.97","719,032.97","9,694.00","1.33"
"11069  :  โรงพยาบาลเสลภูมิ","9,579,204.17","9,554,318.67","24,885.50","0.26","2,327,720.06","2,321,565.56","6,154.50","0.26","2,229,607.66","2,224,995.66","4,612.00","0.21","2,331,384.32","2,326,697.32","4,687.00","0.20","2,690,492.13","2,681,060.13","9,432.00","0.35"
"11070  :  โรงพยาบาลสุวรรณภูมิ","16,498,657.00","16,464,435.00","34,222.00","0.21","4,487,413.25","4,474,682.25","12,731.00","0.28","3,790,266.75","3,784,218.25","6,048.50","0.16","3,829,378.00","3,824,467.50","4,910.50","0.13","4,391,599.00","4,381,067.00","10,532.00","0.24"
"11071  :  โรงพยาบาลเมืองสรวง","1,406,111.84","1,392,952.34","13,159.50","0.94","410,605.86","405,371.86","5,234.00","1.27","294,059.83","292,934.33","1,125.50","0.38","341,583.65","339,180.65","2,403.00","0.70","359,862.50","355,465.50","4,397.00","1.22"
"11072  :  โรงพยาบาลโพนทราย","1,382,321.50","1,375,808.00","6,513.50","0.47","331,725.00","330,862.00","863.00","0.26","341,645.00","339,729.00","1,916.00","0.56","336,653.50","334,843.00","1,810.50","0.54","372,298.00","370,374.00","1,924.00","0.52"
"11073  :  โรงพยาบาลอาจสามารถ","1,620,826.75","1,619,432.25","1,394.50","0.09","487,287.25","486,757.25","530.00","0.11","371,016.50","370,903.50","113.00","0.03","376,788.25","376,576.00","212.25","0.06","385,734.75","385,195.50","539.25","0.14"
"11074  :  โรงพยาบาลเมยวดี","1,336,117.00","1,321,877.00","14,240.00","1.07","307,762.00","305,413.00","2,349.00","0.76","268,749.00","266,426.50","2,322.50","0.86","310,615.50","307,737.00","2,878.50","0.93","448,990.50","442,300.50","6,690.00","1.49"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,688,810.80","1,685,024.05","3,786.75","0.22","379,967.00","377,823.00","2,144.00","0.56","392,269.70","391,948.70","321.00","0.08","413,925.35","413,324.35","601.00","0.15","502,648.75","501,928.00","720.75","0.14"
"11076  :  โรงพยาบาลจังหาร","1,463,964.36","1,456,119.86","7,844.50","0.54","318,487.03","316,479.28","2,007.75","0.63","289,533.30","288,467.05","1,066.25","0.37","371,836.74","370,098.74","1,738.00","0.47","484,107.29","481,074.79","3,032.50","0.63"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","385,147.94","384,624.94","523.00","0.14","109,774.20","109,369.20","405.00","0.37","51,540.90","51,540.90","0.00","0.00","148,898.85","148,839.85","59.00","0.04","74,933.99","74,874.99","59.00","0.08"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","33,428,291.15","33,427,717.15","574.00","0.00","5,027,807.00","5,027,807.00","0.00","0.00","5,421,678.00","5,421,658.00","20.00","0.00","8,920,380.00","8,920,380.00","0.00","0.00","14,058,426.15","14,057,872.15","554.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,508,882.60","1,498,993.60","9,889.00","0.66","211,177.27","209,039.27","2,138.00","1.01","358,565.18","356,749.18","1,816.00","0.51","399,763.83","397,628.83","2,135.00","0.53","539,376.32","535,576.32","3,800.00","0.70"
"27989  :  โรงพยาบาลเชียงขวัญ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27990  :  โรงพยาบาลหนองฮี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","121,908,835.37","121,661,958.12","246,877.25","0.20","34,636,708.27","34,579,851.27","56,857.00","0.16","31,270,953.94","31,219,568.19","51,385.75","0.16","28,952,623.31","28,898,981.06","53,642.25","0.19","27,048,549.85","26,963,557.60","84,992.25","0.31"
"11077  :  โรงพยาบาลนามน","6,070,874.75","6,049,712.75","21,162.00","0.35","1,161,957.25","1,159,552.25","2,405.00","0.21","1,270,743.50","1,264,969.50","5,774.00","0.45","1,470,018.00","1,465,792.00","4,226.00","0.29","2,168,156.00","2,159,399.00","8,757.00","0.40"
"11078  :  โรงพยาบาลกมลาไสย","14,678,206.75","14,645,501.75","32,705.00","0.22","3,384,306.35","3,375,869.85","8,436.50","0.25","3,457,616.55","3,449,208.80","8,407.75","0.24","3,699,158.45","3,692,509.95","6,648.50","0.18","4,137,125.40","4,127,913.15","9,212.25","0.22"
"11079  :  โรงพยาบาลร่องคำ","1,741,327.37","1,734,910.87","6,416.50","0.37","440,901.80","439,899.80","1,002.00","0.23","362,871.45","361,825.45","1,046.00","0.29","451,079.75","449,627.75","1,452.00","0.32","486,474.37","483,557.87","2,916.50","0.60"
"11080  :  โรงพยาบาลเขาวง","11,435,654.60","11,410,176.85","25,477.75","0.22","2,667,211.25","2,661,085.75","6,125.50","0.23","2,636,492.55","2,632,497.55","3,995.00","0.15","3,017,140.00","3,012,372.00","4,768.00","0.16","3,114,810.80","3,104,221.55","10,589.25","0.34"
"11081  :  โรงพยาบาลยางตลาด","13,123,027.74","13,092,444.24","30,583.50","0.23","3,119,692.96","3,112,093.71","7,599.25","0.24","3,016,884.02","3,008,347.92","8,536.10","0.28","3,340,139.95","3,333,678.85","6,461.10","0.19","3,646,310.81","3,638,323.76","7,987.05","0.22"
"11082  :  โรงพยาบาลห้วยเม็ก","3,070,257.90","3,068,267.90","1,990.00","0.06","867,590.00","867,510.00","80.00","0.01","633,523.00","633,503.00","20.00","0.00","682,075.90","681,445.90","630.00","0.09","887,069.00","885,809.00","1,260.00","0.14"
"11083  :  โรงพยาบาลสหัสขันธ์","2,260,372.80","2,257,739.80","2,633.00","0.12","619,983.40","619,040.40","943.00","0.15","504,421.54","503,821.54","600.00","0.12","525,846.56","525,624.56","222.00","0.04","610,121.30","609,253.30","868.00","0.14"
"11084  :  โรงพยาบาลคำม่วง","5,561,216.85","5,551,740.85","9,476.00","0.17","1,325,135.25","1,321,741.25","3,394.00","0.26","1,187,045.25","1,184,571.25","2,474.00","0.21","1,369,773.00","1,368,902.00","871.00","0.06","1,679,263.35","1,676,526.35","2,737.00","0.16"
"11085  :  โรงพยาบาลท่าคันโท","2,173,239.70","2,168,926.53","4,313.17","0.20","551,966.94","550,247.87","1,719.07","0.31","561,637.26","560,743.81","893.45","0.16","621,688.96","620,727.76","961.20","0.15","437,946.54","437,207.09","739.45","0.17"
"11086  :  โรงพยาบาลหนองกุงศรี","5,369,137.00","5,358,383.00","10,754.00","0.20","1,234,820.50","1,232,028.50","2,792.00","0.23","1,130,440.25","1,127,730.25","2,710.00","0.24","1,392,081.50","1,389,558.50","2,523.00","0.18","1,611,794.75","1,609,065.75","2,729.00","0.17"
"11087  :  โรงพยาบาลสมเด็จ","7,029,964.35","7,021,799.85","8,164.50","0.12","1,582,122.30","1,579,895.80","2,226.50","0.14","1,856,717.70","1,854,450.70","2,267.00","0.12","1,742,555.80","1,740,514.80","2,041.00","0.12","1,848,568.55","1,846,938.55","1,630.00","0.09"
"11088  :  โรงพยาบาลห้วยผึ้ง","3,187,504.93","3,175,101.93","12,403.00","0.39","729,157.46","725,916.46","3,241.00","0.44","717,766.53","714,066.03","3,700.50","0.52","801,560.04","798,261.54","3,298.50","0.41","939,020.90","936,857.90","2,163.00","0.23"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","13,704,395.32","13,698,502.07","5,893.25","0.04","4,014,550.27","4,012,618.02","1,932.25","0.05","4,153,267.23","4,152,506.48","760.75","0.02","3,125,968.02","3,123,923.77","2,044.25","0.07","2,410,609.80","2,409,453.80","1,156.00","0.05"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","192,076.50","191,376.50","700.00","0.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","192,076.50","191,376.50","700.00","0.36"
"28789  :  โรงพยาบาลฆ้องชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28790  :  โรงพยาบาลดอนจาน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28791  :  โรงพยาบาลสามชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,950,672.88","1,939,090.48","11,582.40","0.59","474,212.37","471,588.37","2,624.00","0.55","497,001.85","494,448.85","2,553.00","0.51","543,312.34","540,808.74","2,503.60","0.46","436,146.32","432,244.52","3,901.80","0.89"
"11090  :  โรงพยาบาลกุดบาก","2,263,258.50","2,244,763.00","18,495.50","0.82","554,940.75","550,189.75","4,751.00","0.86","550,415.25","545,094.75","5,320.50","0.97","668,369.75","663,784.75","4,585.00","0.69","489,532.75","485,693.75","3,839.00","0.78"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","2,765,626.25","2,686,286.50","79,339.75","2.87","967,058.25","941,417.75","25,640.50","2.65","827,394.25","803,643.00","23,751.25","2.87","732,418.00","713,301.75","19,116.25","2.61","238,755.75","227,924.00","10,831.75","4.54"
"11092  :  โรงพยาบาลพังโคน","8,000,316.35","7,884,157.35","116,159.00","1.45","2,013,725.90","1,982,495.90","31,230.00","1.55","2,339,016.25","2,303,449.25","35,567.00","1.52","1,858,671.25","1,835,924.25","22,747.00","1.22","1,788,902.95","1,762,287.95","26,615.00","1.49"
"11093  :  โรงพยาบาลวาริชภูมิ","2,397,370.88","2,357,535.63","39,835.25","1.66","617,131.40","606,016.40","11,115.00","1.80","604,116.38","591,788.63","12,327.75","2.04","536,957.21","528,185.71","8,771.50","1.63","639,165.89","631,544.89","7,621.00","1.19"
"11094  :  โรงพยาบาลนิคมน้ำอูน","461,606.70","458,453.50","3,153.20","0.68","114,594.50","114,349.50","245.00","0.21","92,669.50","91,974.50","695.00","0.75","122,852.20","121,868.00","984.20","0.80","131,490.50","130,261.50","1,229.00","0.93"
"11095  :  โรงพยาบาลวานรนิวาส","20,372,039.00","20,281,021.00","91,018.00","0.45","4,995,355.00","4,972,823.00","22,532.00","0.45","5,069,534.00","5,052,205.00","17,329.00","0.34","4,958,795.75","4,940,602.75","18,193.00","0.37","5,348,354.25","5,315,390.25","32,964.00","0.62"
"11096  :  โรงพยาบาลคำตากล้า","2,835,973.75","2,804,820.25","31,153.50","1.10","599,865.50","593,165.00","6,700.50","1.12","719,466.25","712,228.25","7,238.00","1.01","657,678.25","649,958.75","7,719.50","1.17","858,963.75","849,468.25","9,495.50","1.11"
"11097  :  โรงพยาบาลบ้านม่วง","5,876,547.25","5,751,674.50","124,872.75","2.12","1,491,437.85","1,460,371.10","31,066.75","2.08","1,597,487.40","1,570,501.40","26,986.00","1.69","1,608,074.90","1,576,568.90","31,506.00","1.96","1,179,547.10","1,144,233.10","35,314.00","2.99"
"11098  :  โรงพยาบาลอากาศอำนวย","6,920,816.55","6,839,509.30","81,307.25","1.17","1,529,450.45","1,508,590.45","20,860.00","1.36","1,668,441.43","1,652,313.73","16,127.70","0.97","1,625,078.78","1,602,998.13","22,080.65","1.36","2,097,845.89","2,075,606.99","22,238.90","1.06"
"11099  :  โรงพยาบาลส่องดาว","4,291,787.70","3,780,280.20","511,507.50","11.92","952,400.80","861,886.55","90,514.25","9.50","907,841.40","806,484.15","101,357.25","11.16","1,117,904.50","949,321.50","168,583.00","15.08","1,313,641.00","1,162,588.00","151,053.00","11.50"
"11100  :  โรงพยาบาลเต่างอย","2,002,422.50","1,983,678.50","18,744.00","0.94","455,149.50","449,747.25","5,402.25","1.19","474,160.25","469,349.25","4,811.00","1.01","511,853.25","508,606.75","3,246.50","0.63","561,259.50","555,975.25","5,284.25","0.94"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,014,651.62","2,979,313.37","35,338.25","1.17","585,073.78","576,033.28","9,040.50","1.55","669,890.59","661,953.09","7,937.50","1.18","702,087.79","696,995.54","5,092.25","0.73","1,057,599.46","1,044,331.46","13,268.00","1.25"
"11102  :  โรงพยาบาลเจริญศิลป์","2,268,577.34","2,242,227.59","26,349.75","1.16","542,922.70","535,447.20","7,475.50","1.38","540,466.41","535,237.41","5,229.00","0.97","551,471.45","545,519.95","5,951.50","1.08","633,716.78","626,023.03","7,693.75","1.21"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,059,273.55","2,039,811.55","19,462.00","0.95","668,790.25","662,434.25","6,356.00","0.95","468,687.32","463,937.32","4,750.00","1.01","393,945.69","390,431.69","3,514.00","0.89","527,850.29","523,008.29","4,842.00","0.92"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","47,112,087.79","46,816,876.79","295,211.00","0.63","9,185,952.54","9,131,606.04","54,346.50","0.59","9,548,252.02","9,486,999.52","61,252.50","0.64","17,187,936.70","17,118,826.95","69,109.75","0.40","11,189,946.53","11,079,444.28","110,502.25","0.99"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","696,961.20","696,961.20","0.00","0.00","177,411.93","177,411.93","0.00","0.00","228,735.33","228,735.33","0.00","0.00","151,415.65","151,415.65","0.00","0.00","139,398.29","139,398.29","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,524,785.87","2,492,572.37","32,213.50","1.28","597,834.38","590,009.88","7,824.50","1.31","721,236.56","712,194.31","9,042.25","1.25","687,195.43","681,474.18","5,721.25","0.83","518,519.50","508,894.00","9,625.50","1.86"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
