"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11038  :  โรงพยาบาลภูหลวง","6","7","13","3","21","24","5","16","21","17","23","40","30","30","60","61","97","158","10","10","12","13","15","16","21","21","24","25","27","28","12","13","37","38"
"11039  :  โรงพยาบาลผาขาว","26","27","53","19","23","42","15","22","37","31","42","73","73","71","144","164","185","349","45","48","41","42","45","45","44","46","38","39","39","42","36","38","61","64"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","28","16","44","18","255","273","39","131","170","92","48","140","188","154","342","365","604","969","46","48","116","118","119","126","171","174","97","108","147","150","103","112","170","171"
"14133  :  โรงพยาบาลเอราวัณ","10","7","17","3","23","26","8","8","16","7","10","17","17","20","37","45","68","113","21","21","32","35","9","10","16","16","9","9","9","11","6","6","11","11"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","18","13","31","15","33","48","14","19","33","35","22","57","62","50","112","144","137","281","32","37","43","45","41","41","34","35","39","41","29","29","32","35","31","30"
"10706  :  โรงพยาบาลหนองคาย","31","42","73","66","529","595","128","360","488","295","241","536","596","591","1,187","1,116","1,763","2,879","299","332","538","564","292","336","417","429","282","300","417","447","243","262","391","408"
"11042  :  โรงพยาบาลโพนพิสัย","39","27","66","30","52","82","25","39","64","49","82","131","129","168","297","272","368","640","41","42","68","70","70","63","100","83","70","60","106","94","91","99","94","100"
"11044  :  โรงพยาบาลศรีเชียงใหม่","5","4","9","7","7","14","9","12","21","21","27","48","72","67","139","114","117","231","29","30","31","36","39","43","32","35","27","30","32","33","19","21","22","23"
"11045  :  โรงพยาบาลสังคม","100","97","197","61","91","152","68","59","127","72","158","230","166","216","382","467","621","1,088","69","76","124","137","114","122","128","137","143","156","175","183","141","152","194","202"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","18","15","33","30","46","76","50","44","94","102","129","231","178","200","378","378","434","812","105","110","108","115","97","101","113","114","75","78","83","86","101","106","130","133"
"14558  :  โรงพยาบาลพิสัยเวช","4","3","7","1","3","4","2","0","2","3","9","12","3","6","9","13","21","34","2","3","7","7","0","0","5","5","5","6","5","5","6","6","4","4"
"21356  :  โรงพยาบาลสระใคร","5","12","17","6","10","16","10","17","27","30","20","50","29","45","74","80","104","184","8","9","17","18","24","26","32","32","14","18","23","23","34","36","32","35"
"28778  :  โรงพยาบาลโพธิ์ตาก","15","15","30","9","7","16","13","8","21","18","34","52","47","71","118","102","135","237","27","27","33","36","33","37","31","32","22","23","32","34","20","20","39","41"
"28811  :  โรงพยาบาลเฝ้าไร่","9","10","19","6","6","12","3","5","8","19","18","37","63","59","122","100","98","198","15","16","19","20","26","29","35","35","32","37","23","24","27","32","21","22"
"28815  :  โรงพยาบาลรัตนวาปี","5","2","7","3","0","3","3","5","8","5","9","14","21","8","29","37","24","61","8","5","3","3","6","6","8","9","13","13","6","6","10","11","7","7"
"10707  :  โรงพยาบาลมหาสารคาม","52","63","115","119","1,594","1,713","208","1,046","1,254","486","359","845","893","813","1,706","1,758","3,875","5,633","406","423","915","935","489","514","972","1,004","418","436","941","968","445","475","1,047","1,066"
"11051  :  โรงพยาบาลแกดำ","8","10","18","25","68","93","51","35","86","69","65","134","155","194","349","308","372","680","81","70","116","90","85","100","81","90","65","71","78","81","77","82","97","105"
"11052  :  โรงพยาบาลโกสุมพิสัย","10","25","35","32","295","327","51","90","141","124","117","241","280","264","544","497","791","1,288","134","146","172","178","103","110","192","198","127","138","190","200","133","149","237","248"
"11053  :  โรงพยาบาลกันทรวิชัย","20","29","49","29","93","122","31","36","67","77","71","148","143","241","384","300","470","770","67","73","117","126","68","73","125","132","68","72","95","99","97","106","133","143"
"11054  :  โรงพยาบาลเชียงยืน","37","20","57","25","119","144","46","57","103","105","86","191","243","272","515","456","554","1,010","106","123","152","162","135","154","134","145","117","128","119","132","98","103","149","158"
"11055  :  โรงพยาบาลบรบือ","65","49","114","64","68","132","74","57","131","199","210","409","504","549","1,053","906","933","1,839","242","265","266","281","286","311","291","322","188","209","179","193","190","204","197","208"
"11056  :  โรงพยาบาลนาเชือก","22","15","37","7","123","130","9","48","57","28","20","48","73","76","149","139","282","421","18","22","57","58","32","38","72","78","32","36","73","80","57","62","80","86"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","27","22","49","22","403","425","31","217","248","74","103","177","179","165","344","333","910","1,243","91","102","265","274","86","93","204","204","67","72","236","241","89","105","205","216"
"11058  :  โรงพยาบาลวาปีปทุม","61","76","137","58","95","153","89","111","200","188","269","457","563","671","1,234","959","1,222","2,181","252","309","291","318","274","327","341","391","186","218","239","275","247","281","351","381"
"11059  :  โรงพยาบาลนาดูน","8","9","17","2","3","5","3","3","6","5","7","12","11","10","21","29","32","61","8","8","15","16","5","6","4","4","7","7","1","1","9","9","12","11"
"11060  :  โรงพยาบาลยางสีสุราช","9","5","14","5","7","12","8","6","14","17","25","42","50","48","98","89","91","180","14","13","21","21","20","20","24","24","27","31","20","20","28","30","26","27"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","2","0","2","3","4","7","3","1","4","4","5","9","22","22","44","34","32","66","8","10","7","7","6","6","5","5","7","7","6","6","13","13","14","14"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","22","23","45","43","76","119","77","91","168","130","180","310","240","294","534","512","664","1,176","80","83","138","139","135","136","141","146","98","101","180","183","199","208","205","206"
"11061  :  โรงพยาบาลเกษตรวิสัย","27","23","50","21","39","60","36","91","127","83","149","232","196","229","425","363","531","894","82","89","131","132","102","107","148","153","64","68","120","123","115","121","132","138"
"11062  :  โรงพยาบาลปทุมรัตต์","6","5","11","15","17","32","13","11","24","22","34","56","48","71","119","104","138","242","24","26","31","34","34","37","43","44","22","22","21","23","24","25","43","46"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","57","31","88","28","39","67","33","36","69","61","93","154","211","230","441","390","429","819","75","81","77","84","89","102","115","119","98","113","112","125","128","133","125","131"
"11064  :  โรงพยาบาลธวัชบุรี","6","4","10","5","10","15","6","3","9","4","11","15","25","49","74","46","77","123","8","8","10","11","13","13","12","12","14","14","26","26","11","11","29","30"
"11065  :  โรงพยาบาลพนมไพร","3","4","7","4","4","8","3","3","6","10","5","15","22","21","43","42","37","79","12","9","11","11","4","4","5","5","9","9","9","9","17","17","12","12"
"11066  :  โรงพยาบาลโพนทอง","31","24","55","14","333","347","27","150","177","96","64","160","174","127","301","342","698","1,040","64","67","172","166","61","60","161","164","85","86","173","158","132","115","192","171"
"11067  :  โรงพยาบาลโพธิ์ชัย","15","14","29","18","12","30","14","18","32","40","52","92","90","81","171","177","177","354","23","22","32","34","31","33","27","32","44","51","30","32","79","87","88","93"
"11068  :  โรงพยาบาลหนองพอก","14","9","23","3","149","152","14","57","71","26","29","55","50","73","123","107","317","424","27","29","69","70","27","31","93","94","26","27","73","74","27","28","82","83"
"11069  :  โรงพยาบาลเสลภูมิ","4","2","6","6","143","149","8","55","63","16","11","27","45","45","90","79","256","335","23","23","73","73","21","23","53","55","16","17","64","65","19","20","66","66"
"11070  :  โรงพยาบาลสุวรรณภูมิ","15","14","29","24","35","59","26","23","49","49","73","122","140","145","285","254","290","544","49","52","46","48","66","80","89","93","61","64","71","74","78","80","84","90"
"11071  :  โรงพยาบาลเมืองสรวง","29","16","45","19","25","44","13","8","21","16","38","54","29","39","68","106","126","232","7","8","11","11","30","31","30","32","31","31","48","49","38","40","37","37"
"11072  :  โรงพยาบาลโพนทราย","11","11","22","12","8","20","18","11","29","27","29","56","81","81","162","149","140","289","43","48","26","26","48","49","41","43","33","32","45","48","25","25","28","33"
"11073  :  โรงพยาบาลอาจสามารถ","2","2","4","2","2","4","3","1","4","16","11","27","19","21","40","42","37","79","15","11","10","9","9","9","8","8","8","8","3","3","10","12","16","17"
"11074  :  โรงพยาบาลเมยวดี","10","7","17","8","12","20","10","9","19","27","16","43","50","38","88","105","82","187","14","14","9","9","25","31","23","24","26","26","24","24","40","41","26","27"
"11075  :  โรงพยาบาลศรีสมเด็จ","4","1","5","7","5","12","4","9","13","5","12","17","16","28","44","36","55","91","13","13","13","13","9","9","15","15","10","10","10","10","4","4","17","17"
"11076  :  โรงพยาบาลจังหาร","4","5","9","4","7","11","11","3","14","10","11","21","23","48","71","52","74","126","10","10","16","16","14","14","22","23","12","13","20","20","16","16","16","16"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","1","1","2","1","0","1","0","0","0","0","0","0","2","1","3","1","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","2","3","5","1","4","5","1","7","8","7","16","23","27","28","55","38","58","96","3","3","3","3","13","13","7","8","7","7","21","21","15","17","27","31"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","34","43","77","109","1,547","1,656","190","948","1,138","486","386","872","706","712","1,418","1,525","3,636","5,161","368","386","978","998","381","397","847","866","349","369","902","921","427","448","909","930"
"11077  :  โรงพยาบาลนามน","9","8","17","13","26","39","22","17","39","47","47","94","84","100","184","175","198","373","36","43","35","38","45","49","41","43","40","43","49","61","54","59","73","81"
"11078  :  โรงพยาบาลกมลาไสย","1","2","3","5","8","13","21","12","33","51","51","102","136","171","307","214","244","458","83","89","60","63","55","61","79","84","32","33","47","52","44","45","58","60"
"11079  :  โรงพยาบาลร่องคำ","3","3","6","3","5","8","7","11","18","9","16","25","16","22","38","38","57","95","7","7","13","13","10","10","16","16","11","11","8","10","10","10","20","20"
"11080  :  โรงพยาบาลเขาวง","19","16","35","17","30","47","12","31","43","31","41","72","85","77","162","164","195","359","41","41","57","57","29","31","33","36","37","38","33","33","57","58","72","72"
"11081  :  โรงพยาบาลยางตลาด","11","12","23","12","31","43","31","30","61","98","77","175","218","262","480","370","412","782","115","129","140","148","94","111","89","97","62","68","79","85","99","106","104","107"
"11082  :  โรงพยาบาลห้วยเม็ก","12","13","25","5","11","16","12","7","19","23","16","39","41","47","88","93","94","187","15","16","24","25","14","14","23","24","20","20","13","13","44","49","34","38"
"11083  :  โรงพยาบาลสหัสขันธ์","22","6","28","17","12","29","14","11","25","18","32","50","45","82","127","116","143","259","22","24","38","40","37","42","28","29","25","28","40","42","32","34","37","39"
"11084  :  โรงพยาบาลคำม่วง","11","5","16","3","60","63","1","19","20","7","11","18","9","9","18","31","104","135","3","3","25","25","9","9","25","26","6","6","28","28","13","13","26","26"
"11085  :  โรงพยาบาลท่าคันโท","8","4","12","4","11","15","15","5","20","29","22","51","72","60","132","128","102","230","31","36","23","26","35","36","24","27","29","35","23","23","33","34","32","33"
"11086  :  โรงพยาบาลหนองกุงศรี","17","18","35","13","19","32","24","21","45","30","46","76","78","66","144","162","170","332","44","45","43","46","32","34","51","53","39","38","34","35","47","49","42","43"
"11087  :  โรงพยาบาลสมเด็จ","2","7","9","5","12","17","10","18","28","25","23","48","66","77","143","108","137","245","21","21","36","39","26","28","29","31","29","30","35","37","32","35","37","39"
"11088  :  โรงพยาบาลห้วยผึ้ง","3","3","6","1","22","23","5","10","15","25","14","39","36","38","74","70","87","157","14","14","14","14","14","16","12","12","22","22","24","25","20","23","37","37"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","14","9","23","19","22","41","19","23","42","36","45","81","52","78","130","140","177","317","29","29","34","37","46","48","38","38","30","30","50","52","35","35","55","57"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","36","28","64","14","15","29","13","18","31","32","40","72","98","105","203","193","206","399","15","16","22","22","36","36","39","40","54","62","55","57","88","101","90","98"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","1","0","1","0","0","0","0","0","0","0","0","0","1","1","2","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","1","1","0","0","0","1","0","1","0","3","3","1","4","5","0","0","1","1","0","0","0","0","1","1","2","2","0","0","1","1"
"10710  :  โรงพยาบาลสกลนคร","25","16","41","82","147","229","122","176","298","191","209","400","343","350","693","763","898","1,661","150","160","223","226","236","246","263","270","204","212","173","176","173","178","239","244"
"11089  :  โรงพยาบาลกุสุมาลย์","3","1","4","3","5","8","9","16","25","21","35","56","53","71","124","89","128","217","20","21","35","37","21","22","26","29","25","24","25","26","23","23","42","43"
"11090  :  โรงพยาบาลกุดบาก","11","10","21","6","6","12","18","16","34","31","33","64","84","68","152","150","133","283","41","43","38","41","49","54","41","44","35","37","31","35","25","26","23","29"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","30","19","49","40","205","245","44","103","147","106","135","241","224","287","511","444","749","1,193","130","155","214","218","135","153","218","226","106","118","191","199","73","81","126","132"
"11092  :  โรงพยาบาลพังโคน","30","34","64","49","542","591","73","318","391","137","198","335","249","333","582","538","1,425","1,963","117","135","399","412","139","156","379","402","154","164","315","321","128","141","332","355"
"11093  :  โรงพยาบาลวาริชภูมิ","15","12","27","12","92","104","22","48","70","44","54","98","120","129","249","213","335","548","37","39","79","87","45","49","67","68","57","64","84","97","74","81","105","107"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","6","7","5","4","9","7","7","14","8","13","21","15","15","30","36","45","81","9","10","11","12","8","8","13","14","11","11","11","12","8","8","10","10"
"11095  :  โรงพยาบาลวานรนิวาส","12","16","28","35","432","467","69","211","280","168","164","332","366","368","734","650","1,191","1,841","143","162","314","331","176","195","288","305","140","152","305","317","191","203","284","298"
"11096  :  โรงพยาบาลคำตากล้า","10","18","28","12","137","149","25","61","86","64","53","117","118","124","242","229","393","622","41","42","103","108","48","51","79","82","48","57","95","100","92","99","116","122"
"11097  :  โรงพยาบาลบ้านม่วง","38","32","70","36","207","243","64","120","184","127","122","249","244","265","509","509","746","1,255","119","124","181","190","120","134","191","204","131","148","172","183","139","151","202","216"
"11098  :  โรงพยาบาลอากาศอำนวย","18","32","50","17","302","319","30","135","165","60","66","126","184","197","381","309","732","1,041","68","74","207","212","77","92","210","217","94","104","144","147","70","74","171","181"
"11099  :  โรงพยาบาลส่องดาว","21","30","51","31","89","120","50","66","116","75","122","197","145","218","363","322","525","847","80","86","147","154","81","91","119","132","84","92","133","149","77","84","126","144"
"11100  :  โรงพยาบาลเต่างอย","13","7","20","22","42","64","21","25","46","35","37","72","52","79","131","143","190","333","28","29","38","38","42","42","56","61","32","36","44","48","41","42","52","53"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","17","17","34","20","84","104","20","48","68","42","63","105","72","142","214","171","354","525","27","34","73","79","48","45","96","100","47","41","104","91","49","52","81","81"
"11102  :  โรงพยาบาลเจริญศิลป์","18","16","34","15","29","44","21","21","42","55","53","108","79","114","193","188","233","421","44","42","58","61","41","44","73","82","47","50","52","59","56","61","50","51"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","8","15","5","25","30","11","16","27","22","17","39","49","29","78","94","95","189","32","34","38","37","39","39","31","33","2","2","7","7","21","24","19","19"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","3","16","19","26","1,305","1,331","47","741","788","125","157","282","238","274","512","439","2,493","2,932","120","129","683","678","118","124","645","625","92","105","559","559","109","120","606","605"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","12","8","20","8","98","106","18","39","57","25","31","56","54","56","110","117","232","349","30","32","59","63","38","38","53","54","24","26","53","54","25","29","67","73"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","36","41","77","31","50","81","68","61","129","103","119","222","117","122","239","355","393","748","65","65","86","87","79","80","73","75","85","85","114","117","126","130","120","120"
"11104  :  โรงพยาบาลปลาปาก","4","6","10","3","99","102","3","33","36","10","9","19","16","34","50","36","181","217","8","8","54","54","10","15","46","45","1","1","38","34","17","18","43","41"
"11105  :  โรงพยาบาลท่าอุเทน","9","12","21","7","16","23","23","18","41","28","25","53","63","81","144","130","152","282","28","29","35","36","39","40","43","46","26","29","26","27","37","37","48","50"
"11106  :  โรงพยาบาลบ้านแพง","19","21","40","14","73","87","14","27","41","34","41","75","115","143","258","196","305","501","34","36","65","65","47","50","80","85","49","54","65","67","66","87","95","99"
"11107  :  โรงพยาบาลนาทม","21","5","26","9","17","26","19","9","28","16","23","39","69","71","140","134","125","259","21","24","29","31","49","53","46","50","31","36","27","28","33","39","23","25"
"11108  :  โรงพยาบาลเรณูนคร","3","4","7","6","44","50","9","28","37","27","18","45","32","39","71","77","133","210","20","20","34","36","15","15","26","26","16","18","32","34","26","29","41","42"
"11109  :  โรงพยาบาลนาแก","20","18","38","6","8","14","10","8","18","23","22","45","40","46","86","99","102","201","13","13","25","25","37","38","32","32","27","29","18","18","22","22","27","28"
"11110  :  โรงพยาบาลศรีสงคราม","22","12","34","19","30","49","33","44","77","69","75","144","220","184","404","363","345","708","78","93","69","73","94","115","102","115","91","103","84","86","100","114","90","95"
"11111  :  โรงพยาบาลนาหว้า","6","4","10","3","5","8","4","4","8","8","15","23","29","47","76","50","75","125","17","18","23","26","15","16","22","23","7","8","12","12","11","12","18","18"
"11112  :  โรงพยาบาลโพนสวรรค์","3","8","11","5","10","15","13","13","26","11","38","49","69","75","144","101","144","245","20","21","24","26","21","22","33","37","23","24","21","21","37","43","66","72"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","2","4","6","14","20","34","19","16","35","29","36","65","80","91","171","144","167","311","34","33","41","41","34","35","37","39","39","40","43","43","37","37","46","49"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","1","0","1","2","2","4","6","6","12","7","10","17","12","25","37","28","43","71","9","10","9","9","6","8","7","9","8","10","11","11","5","5","16","16"
"10712  :  โรงพยาบาลมุกดาหาร","100","94","194","147","176","323","144","133","277","209","150","359","245","264","509","845","817","1,662","254","260","217","217","272","280","255","263","173","174","161","165","146","148","184","188"
"11113  :  โรงพยาบาลนิคมคำสร้อย","16","6","22","15","16","31","24","25","49","61","54","115","118","117","235","234","218","452","53","62","59","64","47","49","49","50","65","69","47","50","69","73","63","64"
"11114  :  โรงพยาบาลดอนตาล","1","4","5","4","43","47","14","21","35","25","21","46","22","40","62","66","129","195","17","17","28","26","9","10","23","23","15","15","37","38","25","26","41","42"
"11115  :  โรงพยาบาลดงหลวง","10","8","18","15","23","38","18","19","37","23","40","63","75","71","146","141","161","302","23","30","17","17","33","39","32","34","37","45","36","41","48","54","76","78"
"11116  :  โรงพยาบาลคำชะอี","15","10","25","13","19","32","19","4","23","29","40","69","65","68","133","141","141","282","13","12","14","15","35","38","33","35","30","33","40","44","63","67","54","57"
"11117  :  โรงพยาบาลหว้านใหญ่","22","8","30","8","15","23","16","26","42","24","42","66","77","69","146","147","160","307","35","41","30","33","29","29","36","36","43","45","45","46","40","43","49","55"
"11118  :  โรงพยาบาลหนองสูง","90","101","191","42","59","101","40","41","81","64","112","176","125","183","308","361","496","857","61","72","92","98","103","109","154","164","73","78","83","87","124","132","167","179"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","12","11","23","5","6","11","10","12","22","27","14","41","36","36","72","90","79","169","27","27","20","20","23","23","21","21","23","23","15","15","17","18","23","23"
"11119  :  โรงพยาบาลจอมทอง","11","4","15","7","27","34","30","29","59","50","43","93","86","82","168","184","185","369","54","58","49","50","70","79","73","73","34","34","28","29","26","27","35","35"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","16","7","23","12","13","25","18","20","38","51","42","93","159","105","264","256","187","443","67","75","51","65","78","100","57","62","53","78","34","40","58","81","45","48"
"11121  :  โรงพยาบาลเชียงดาว","2","2","4","6","8","14","18","8","26","29","26","55","63","77","140","118","121","239","27","30","29","31","27","29","25","26","24","26","30","32","40","43","37","40"
"11122  :  โรงพยาบาลดอยสะเก็ด","3","5","8","5","19","24","13","11","24","37","21","58","89","123","212","147","179","326","35","36","54","63","40","43","40","48","37","42","41","45","35","41","44","51"
"11123  :  โรงพยาบาลแม่แตง","5","3","8","7","4","11","11","10","21","34","20","54","130","96","226","187","133","320","45","48","30","31","45","55","50","55","46","50","27","29","51","55","26","27"
"11124  :  โรงพยาบาลสะเมิง","40","37","77","8","7","15","11","17","28","30","49","79","94","101","195","183","211","394","41","47","54","63","46","50","53","58","54","60","53","54","42","48","51","57"
"11125  :  โรงพยาบาลฝาง","2","3","5","2","124","126","4","71","75","12","7","19","26","18","44","46","223","269","4","4","26","26","23","23","111","111","10","10","32","32","9","9","54","54"
"11126  :  โรงพยาบาลแม่อาย","1","1","2","7","7","14","10","12","22","35","42","77","120","92","212","173","154","327","39","45","33","37","46","55","34","40","42","45","50","53","46","50","37","44"
"11127  :  โรงพยาบาลพร้าว","5","5","10","1","5","6","4","0","4","11","6","17","32","27","59","53","43","96","6","6","8","8","15","17","15","16","12","12","15","19","20","20","5","5"
"11128  :  โรงพยาบาลสันป่าตอง","4","4","8","26","16","42","29","20","49","96","67","163","250","260","510","405","367","772","94","106","85","89","113","120","103","109","107","118","81","92","91","103","98","107"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","2","2","3","3","6","11","4","15","17","19","36","31","28","59","10","7","11","7","13","13","9","9","7","5","5","4","1","1","3","3"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","7","2","9","10","8","18","20","20","40","35","31","66","108","123","231","180","184","364","38","34","39","37","63","70","75","82","36","41","40","41","43","51","30","33"
"11132  :  โรงพยาบาลฮอด","8","6","14","19","12","31","23","25","48","45","37","82","97","100","197","192","180","372","27","28","25","32","50","59","55","59","55","56","51","52","60","65","49","56"
"11133  :  โรงพยาบาลดอยเต่า","3","4","7","5","6","11","11","5","16","20","11","31","48","52","100","87","78","165","15","19","13","15","29","32","21","23","20","21","23","26","23","27","21","22"
"11134  :  โรงพยาบาลอมก๋อย","1","1","2","8","10","18","9","6","15","20","17","37","49","31","80","87","65","152","22","33","17","17","27","38","15","16","18","30","13","13","20","24","20","21"
"11135  :  โรงพยาบาลสารภี","2","8","10","17","160","177","27","87","114","54","30","84","169","159","328","269","444","713","65","87","107","115","78","87","114","118","70","76","111","122","56","63","112","118"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","4","4","4","61","65","11","36","47","28","19","47","69","68","137","112","188","300","19","21","33","33","30","35","66","76","34","47","48","58","29","35","41","44"
"11138  :  โรงพยาบาลแม่วาง","3","2","5","7","4","11","2","6","8","16","25","41","46","48","94","74","85","159","16","15","23","24","19","20","26","28","17","21","16","19","22","31","20","21"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","1","0","1","1","0","1","1","0","1","3","0","3","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
