"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11038  :  โรงพยาบาลภูหลวง","849,769.50","843,927.50","5,842.00","0.69","218,971.50","216,622.50","2,349.00","1.07","223,083.75","221,107.75","1,976.00","0.89","188,807.50","187,823.50","984.00","0.52","218,906.75","218,373.75","533.00","0.24"
"11039  :  โรงพยาบาลผาขาว","1,611,047.60","1,606,926.83","4,120.77","0.26","377,319.30","376,323.39","995.91","0.26","430,793.55","430,007.49","786.06","0.18","381,142.03","380,324.25","817.78","0.21","421,792.72","420,271.70","1,521.02","0.36"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","3,932,665.60","3,908,275.20","24,390.40","0.62","612,335.65","609,160.85","3,174.80","0.52","1,886,903.35","1,874,814.75","12,088.60","0.64","671,534.15","666,857.55","4,676.60","0.70","761,892.45","757,442.05","4,450.40","0.58"
"14133  :  โรงพยาบาลเอราวัณ","1,020,290.20","1,018,270.70","2,019.50","0.20","267,303.75","266,837.75","466.00","0.17","278,649.25","277,947.25","702.00","0.25","254,128.30","253,449.30","679.00","0.27","220,208.90","220,036.40","172.50","0.08"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,816,691.76","1,816,691.76","0.00","0.00","399,435.50","399,435.50","0.00","0.00","569,700.26","569,700.26","0.00","0.00","443,731.25","443,731.25","0.00","0.00","403,824.75","403,824.75","0.00","0.00"
"28861  :  โรงพยาบาลหนองหิน","95,390.70","95,202.70","188.00","0.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20,879.70","20,879.70","0.00","0.00","74,511.00","74,323.00","188.00","0.25"
"10706  :  โรงพยาบาลหนองคาย","16,086,471.10","16,064,798.10","21,673.00","0.13","4,715,357.60","4,712,109.60","3,248.00","0.07","4,497,010.25","4,489,315.25","7,695.00","0.17","3,655,986.00","3,650,791.00","5,195.00","0.14","3,218,117.25","3,212,582.25","5,535.00","0.17"
"11042  :  โรงพยาบาลโพนพิสัย","6,861,142.25","6,841,417.25","19,725.00","0.29","1,128,591.00","1,126,483.00","2,108.00","0.19","1,236,471.10","1,231,838.50","4,632.60","0.37","2,301,223.30","2,293,777.50","7,445.80","0.32","2,194,856.85","2,189,318.25","5,538.60","0.25"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,521,794.20","1,514,360.20","7,434.00","0.49","365,808.40","364,844.40","964.00","0.26","442,958.55","440,284.55","2,674.00","0.60","325,693.00","324,019.00","1,674.00","0.51","387,334.25","385,212.25","2,122.00","0.55"
"11045  :  โรงพยาบาลสังคม","2,954,341.25","2,901,006.25","53,335.00","1.81","635,882.87","627,627.87","8,255.00","1.30","764,059.75","753,879.75","10,180.00","1.33","742,408.25","734,047.25","8,361.00","1.13","811,990.38","785,451.38","26,539.00","3.27"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","19,396,252.65","19,383,947.95","12,304.70","0.06","3,000,560.00","2,998,406.00","2,154.00","0.07","3,131,352.00","3,126,376.00","4,976.00","0.16","4,379,637.05","4,377,841.05","1,796.00","0.04","8,884,703.60","8,881,324.90","3,378.70","0.04"
"14558  :  โรงพยาบาลพิสัยเวช","1,741,430.56","1,740,130.56","1,300.00","0.07","253,992.00","253,992.00","0.00","0.00","285,606.00","285,306.00","300.00","0.11","393,234.83","392,634.83","600.00","0.15","808,597.73","808,197.73","400.00","0.05"
"21356  :  โรงพยาบาลสระใคร","972,458.00","963,433.00","9,025.00","0.93","166,333.00","164,457.00","1,876.00","1.13","191,680.00","189,072.00","2,608.00","1.36","234,976.00","233,129.00","1,847.00","0.79","379,469.00","376,775.00","2,694.00","0.71"
"28778  :  โรงพยาบาลโพธิ์ตาก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","4,891,244,504.50","4,888,859,161.50","2,385,343.00","0.05","1,341,404,213.00","1,341,062,150.00","342,063.00","0.03","1,320,944,458.00","1,320,655,627.00","288,831.00","0.02","1,160,252,932.00","1,159,288,882.00","964,050.00","0.08","1,068,642,901.50","1,067,852,502.50","790,399.00","0.07"
"11051  :  โรงพยาบาลแกดำ","965,714.00","921,541.00","44,173.00","4.57","237,547.00","229,190.00","8,357.00","3.52","291,057.00","278,507.00","12,550.00","4.31","244,129.00","231,534.00","12,595.00","5.16","192,981.00","182,310.00","10,671.00","5.53"
"11052  :  โรงพยาบาลโกสุมพิสัย","3,542,888.50","3,537,217.50","5,671.00","0.16","869,871.00","868,469.00","1,402.00","0.16","839,025.50","837,987.50","1,038.00","0.12","853,384.00","851,580.00","1,804.00","0.21","980,608.00","979,181.00","1,427.00","0.15"
"11053  :  โรงพยาบาลกันทรวิชัย","1,127,276.00","1,125,069.00","2,207.00","0.20","240,030.00","239,676.00","354.00","0.15","266,986.00","266,491.00","495.00","0.19","247,386.00","247,074.00","312.00","0.13","372,874.00","371,828.00","1,046.00","0.28"
"11054  :  โรงพยาบาลเชียงยืน","1,365,062.00","1,346,982.00","18,080.00","1.32","351,788.00","347,845.00","3,943.00","1.12","342,563.00","338,171.00","4,392.00","1.28","309,954.00","305,704.00","4,250.00","1.37","360,757.00","355,262.00","5,495.00","1.52"
"11055  :  โรงพยาบาลบรบือ","3,866,790.00","3,744,460.00","122,330.00","3.16","985,995.00","957,469.00","28,526.00","2.89","1,018,452.00","983,358.00","35,094.00","3.45","905,398.00","877,093.00","28,305.00","3.13","956,945.00","926,540.00","30,405.00","3.18"
"11056  :  โรงพยาบาลนาเชือก","1,635,039.00","1,587,063.00","47,976.00","2.93","412,662.00","397,236.00","15,426.00","3.74","406,459.00","395,477.00","10,982.00","2.70","345,931.00","338,132.00","7,799.00","2.25","469,987.00","456,218.00","13,769.00","2.93"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","1,847,100.00","1,696,825.00","150,275.00","8.14","477,029.00","436,124.00","40,905.00","8.57","452,175.00","414,464.00","37,711.00","8.34","447,044.00","410,491.00","36,553.00","8.18","470,852.00","435,746.00","35,106.00","7.46"
"11058  :  โรงพยาบาลวาปีปทุม","4,428,354.00","4,347,719.00","80,635.00","1.82","1,097,308.00","1,077,810.00","19,498.00","1.78","1,177,056.00","1,152,970.00","24,086.00","2.05","984,960.00","966,587.00","18,373.00","1.87","1,169,030.00","1,150,352.00","18,678.00","1.60"
"11059  :  โรงพยาบาลนาดูน","1,113,411.00","1,110,284.00","3,127.00","0.28","252,210.00","251,814.00","396.00","0.16","306,398.00","305,392.00","1,006.00","0.33","272,004.00","271,790.00","214.00","0.08","282,799.00","281,288.00","1,511.00","0.53"
"11060  :  โรงพยาบาลยางสีสุราช","1,380,834.88","1,356,541.53","24,293.35","1.76","294,414.00","288,531.00","5,883.00","2.00","353,911.00","350,606.00","3,305.00","0.93","400,898.45","394,740.05","6,158.40","1.54","331,611.43","322,664.48","8,946.95","2.70"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","166,692.00","165,423.00","1,269.00","0.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9,628.00","9,628.00","0.00","0.00","157,064.00","155,795.00","1,269.00","0.81"
"24704  :  โรงพยาบาลกุดรัง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28843  :  โรงพยาบาลชื่นชม","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","86,523,750.90","86,515,271.90","8,479.00","0.01","19,409,200.50","19,406,765.00","2,435.50","0.01","20,451,171.40","20,449,128.40","2,043.00","0.01","21,980,463.55","21,978,722.55","1,741.00","0.01","24,682,915.45","24,680,655.95","2,259.50","0.01"
"11061  :  โรงพยาบาลเกษตรวิสัย","5,847,686.88","5,833,428.13","14,258.75","0.24","706,104.43","705,531.93","572.50","0.08","829,032.75","826,383.50","2,649.25","0.32","1,759,214.55","1,754,164.55","5,050.00","0.29","2,553,335.15","2,547,348.15","5,987.00","0.23"
"11062  :  โรงพยาบาลปทุมรัตต์","1,539,852.37","1,535,481.37","4,371.00","0.28","238,676.50","238,001.00","675.50","0.28","296,591.47","295,846.47","745.00","0.25","374,104.35","373,095.85","1,008.50","0.27","630,480.05","628,538.05","1,942.00","0.31"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,574,432.24","4,558,413.41","16,018.83","0.35","622,944.90","620,076.73","2,868.17","0.46","775,336.79","771,525.57","3,811.22","0.49","1,544,704.98","1,540,405.79","4,299.19","0.28","1,631,445.57","1,626,405.32","5,040.25","0.31"
"11064  :  โรงพยาบาลธวัชบุรี","1,840,483.40","1,830,045.90","10,437.50","0.57","449,885.38","447,626.88","2,258.50","0.50","527,724.50","525,834.50","1,890.00","0.36","414,552.20","411,728.20","2,824.00","0.68","448,321.32","444,856.32","3,465.00","0.77"
"11065  :  โรงพยาบาลพนมไพร","4,029,428.92","4,018,562.42","10,866.50","0.27","299,627.69","299,563.69","64.00","0.02","318,513.21","318,429.21","84.00","0.03","311,118.12","310,556.62","561.50","0.18","3,100,169.90","3,090,012.90","10,157.00","0.33"
"11066  :  โรงพยาบาลโพนทอง","3,609,061.19","3,605,041.38","4,019.81","0.11","820,567.36","820,033.55","533.81","0.07","890,376.96","889,817.75","559.21","0.06","836,062.35","835,472.82","589.53","0.07","1,062,054.52","1,059,717.26","2,337.26","0.22"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,415,064.07","1,411,719.32","3,344.75","0.24","160,519.90","160,247.90","272.00","0.17","200,145.20","199,528.95","616.25","0.31","431,322.36","430,326.86","995.50","0.23","623,076.61","621,615.61","1,461.00","0.23"
"11068  :  โรงพยาบาลหนองพอก","3,100,106.70","3,064,612.70","35,494.00","1.14","292,199.75","286,392.25","5,807.50","1.99","374,860.50","369,050.00","5,810.50","1.55","1,139,295.22","1,128,641.22","10,654.00","0.94","1,293,751.23","1,280,529.23","13,222.00","1.02"
"11069  :  โรงพยาบาลเสลภูมิ","3,159,021.28","3,128,852.78","30,168.50","0.95","645,768.00","641,498.00","4,270.00","0.66","785,103.00","780,023.00","5,080.00","0.65","691,038.50","680,615.50","10,423.00","1.51","1,037,111.78","1,026,716.28","10,395.50","1.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","18,834,128.25","18,813,879.75","20,248.50","0.11","4,136,499.75","4,136,040.75","459.00","0.01","4,577,044.00","4,573,330.00","3,714.00","0.08","4,427,820.25","4,422,833.25","4,987.00","0.11","5,692,764.25","5,681,675.75","11,088.50","0.19"
"11071  :  โรงพยาบาลเมืองสรวง","1,654,169.11","1,648,793.11","5,376.00","0.32","442,773.11","441,810.61","962.50","0.22","356,775.38","354,364.88","2,410.50","0.68","452,680.98","451,177.98","1,503.00","0.33","401,939.64","401,439.64","500.00","0.12"
"11072  :  โรงพยาบาลโพนทราย","529,243.45","528,726.45","517.00","0.10","80,030.50","79,930.50","100.00","0.12","88,672.10","88,622.10","50.00","0.06","96,241.60","96,215.60","26.00","0.03","264,299.25","263,958.25","341.00","0.13"
"11073  :  โรงพยาบาลอาจสามารถ","994,337.77","993,448.97","888.80","0.09","217,593.04","217,406.24","186.80","0.09","253,327.94","253,217.94","110.00","0.04","244,424.03","244,318.03","106.00","0.04","278,992.76","278,506.76","486.00","0.17"
"11074  :  โรงพยาบาลเมยวดี","583,741.35","582,941.35","800.00","0.14","102,237.08","102,213.08","24.00","0.02","99,125.77","98,878.77","247.00","0.25","191,144.50","190,904.50","240.00","0.13","191,234.00","190,945.00","289.00","0.15"
"11075  :  โรงพยาบาลศรีสมเด็จ","624,941.60","624,583.60","358.00","0.06","139,496.35","139,282.35","214.00","0.15","145,890.35","145,786.35","104.00","0.07","123,723.15","123,707.15","16.00","0.01","215,831.75","215,807.75","24.00","0.01"
"11076  :  โรงพยาบาลจังหาร","1,027,587.49","1,020,781.24","6,806.25","0.66","198,758.07","197,499.32","1,258.75","0.63","217,923.25","215,756.25","2,167.00","0.99","217,204.24","216,379.24","825.00","0.38","393,701.93","391,146.43","2,555.50","0.65"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","130,588.04","130,366.04","222.00","0.17","24,671.99","24,597.99","74.00","0.30","56,112.02","55,853.02","259.00","0.46","25,124.44","25,235.44","-111.00","-0.44","24,679.59","24,679.59","0.00","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","10,813,910.80","10,813,585.80","325.00","0.00","1,812,254.20","1,811,929.20","325.00","0.02","2,514,853.00","2,514,853.00","0.00","0.00","2,258,962.80","2,258,962.80","0.00","0.00","4,227,840.80","4,227,840.80","0.00","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","42.00","42.00","0.00","0.00","0.00","0.00","0.00","0.00","42.00","42.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"27990  :  โรงพยาบาลหนองฮี","283.50","283.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","283.50","283.50","0.00","0.00","0.00","0.00","0.00","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11077  :  โรงพยาบาลนามน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11079  :  โรงพยาบาลร่องคำ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11080  :  โรงพยาบาลเขาวง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11081  :  โรงพยาบาลยางตลาด","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11084  :  โรงพยาบาลคำม่วง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11087  :  โรงพยาบาลสมเด็จ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28790  :  โรงพยาบาลดอนจาน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28791  :  โรงพยาบาลสามชัย","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10710  :  โรงพยาบาลสกลนคร","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","566,370.63","558,427.43","7,943.20","1.40","121,889.40","119,170.40","2,719.00","2.23","131,531.75","129,894.85","1,636.90","1.24","144,105.43","142,267.63","1,837.80","1.28","168,844.05","167,094.55","1,749.50","1.04"
"11090  :  โรงพยาบาลกุดบาก","1,542,731.75","1,533,816.75","8,915.00","0.58","133,156.25","130,678.25","2,478.00","1.86","169,552.00","166,647.00","2,905.00","1.71","621,494.10","619,382.10","2,112.00","0.34","618,529.40","617,109.40","1,420.00","0.23"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,922,519.24","1,837,333.24","85,186.00","4.43","475,817.00","444,603.00","31,214.00","6.56","186,306.94","175,539.94","10,767.00","5.78","491,424.00","474,860.00","16,564.00","3.37","768,971.30","742,330.30","26,641.00","3.46"
"11092  :  โรงพยาบาลพังโคน","3,313,901.87","3,195,303.82","118,598.05","3.58","712,943.25","681,566.75","31,376.50","4.40","807,023.59","776,736.03","30,287.56","3.75","784,445.43","758,632.44","25,812.99","3.29","1,009,489.60","978,368.60","31,121.00","3.08"
"11093  :  โรงพยาบาลวาริชภูมิ","702,835.46","688,367.21","14,468.25","2.06","207,361.23","203,878.23","3,483.00","1.68","194,620.86","188,972.11","5,648.75","2.90","146,971.84","144,438.09","2,533.75","1.72","153,881.53","151,078.78","2,802.75","1.82"
"11094  :  โรงพยาบาลนิคมน้ำอูน","366,309.86","361,365.76","4,944.10","1.35","66,722.66","65,344.06","1,378.60","2.07","106,990.00","105,028.00","1,962.00","1.83","70,942.50","69,949.50","993.00","1.40","121,654.70","121,044.20","610.50","0.50"
"11095  :  โรงพยาบาลวานรนิวาส","4,664,793.20","4,617,111.30","47,681.90","1.02","907,183.31","888,696.11","18,487.20","2.04","1,114,934.19","1,105,326.79","9,607.40","0.86","1,254,803.85","1,245,901.97","8,901.88","0.71","1,387,871.85","1,377,186.43","10,685.42","0.77"
"11096  :  โรงพยาบาลคำตากล้า","3,327,573.69","3,273,809.44","53,764.25","1.62","257,761.15","253,426.90","4,334.25","1.68","1,181,422.97","1,165,580.22","15,842.75","1.34","1,036,389.19","1,022,472.94","13,916.25","1.34","852,000.38","832,329.38","19,671.00","2.31"
"11097  :  โรงพยาบาลบ้านม่วง","2,640,432.35","2,515,654.35","124,778.00","4.73","556,031.15","521,293.90","34,737.25","6.25","620,875.85","588,685.35","32,190.50","5.18","700,660.45","672,411.20","28,249.25","4.03","762,864.90","733,263.90","29,601.00","3.88"
"11098  :  โรงพยาบาลอากาศอำนวย","2,114,699.77","2,099,443.77","15,256.00","0.72","501,412.25","496,693.65","4,718.60","0.94","534,183.71","530,075.51","4,108.20","0.77","509,776.43","507,606.93","2,169.50","0.43","569,327.38","565,067.68","4,259.70","0.75"
"11099  :  โรงพยาบาลส่องดาว","848,077.75","803,282.25","44,795.50","5.28","218,326.50","205,319.00","13,007.50","5.96","240,590.00","224,569.00","16,021.00","6.66","202,923.00","194,634.50","8,288.50","4.08","186,238.25","178,759.75","7,478.50","4.02"
"11100  :  โรงพยาบาลเต่างอย","561,742.10","551,717.35","10,024.75","1.78","115,738.35","113,706.85","2,031.50","1.76","105,811.05","103,918.55","1,892.50","1.79","156,980.20","154,126.95","2,853.25","1.82","183,212.50","179,965.00","3,247.50","1.77"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,765,066.28","3,705,081.78","59,984.50","1.59","769,023.12","752,718.12","16,305.00","2.12","797,230.44","778,210.19","19,020.25","2.39","1,024,207.34","1,010,959.59","13,247.75","1.29","1,174,605.38","1,163,193.88","11,411.50","0.97"
"11102  :  โรงพยาบาลเจริญศิลป์","1,422,940.71","1,394,390.96","28,549.75","2.01","202,757.75","197,368.25","5,389.50","2.66","239,068.85","231,902.85","7,166.00","3.00","382,031.21","376,290.46","5,740.75","1.50","599,082.90","588,829.40","10,253.50","1.71"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,087,529.10","1,078,192.10","9,337.00","0.86","222,912.00","219,232.00","3,680.00","1.65","313,592.00","311,067.00","2,525.00","0.81","260,367.50","259,065.50","1,302.00","0.50","290,657.60","288,827.60","1,830.00","0.63"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","10,062,938.98","10,001,482.98","61,456.00","0.61","2,022,299.26","2,012,204.26","10,095.00","0.50","2,329,852.11","2,321,097.86","8,754.25","0.38","2,752,906.04","2,738,221.04","14,685.00","0.53","2,957,881.57","2,929,959.82","27,921.75","0.94"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","495,542.69","495,542.69","0.00","0.00","127,643.37","127,643.37","0.00","0.00","129,261.41","129,261.41","0.00","0.00","96,909.54","96,909.54","0.00","0.00","141,728.37","141,728.37","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","724,201.18","719,238.68","4,962.50","0.69","152,293.94","151,268.44","1,025.50","0.67","171,271.67","170,039.17","1,232.50","0.72","188,986.32","187,762.32","1,224.00","0.65","211,649.25","210,168.75","1,480.50","0.70"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","47,310,412.88","47,294,660.88","15,752.00","0.03","10,872,259.40","10,869,191.90","3,067.50","0.03","11,562,738.66","11,559,076.66","3,662.00","0.03","11,716,843.22","11,711,922.72","4,920.50","0.04","13,158,571.60","13,154,469.60","4,102.00","0.03"
"11104  :  โรงพยาบาลปลาปาก","683,111.94","662,412.94","20,699.00","3.03","163,257.32","162,955.57","301.75","0.18","161,492.60","155,019.85","6,472.75","4.01","181,250.11","175,772.11","5,478.00","3.02","177,111.91","168,665.41","8,446.50","4.77"
"11105  :  โรงพยาบาลท่าอุเทน","718,404.75","714,349.25","4,055.50","0.56","192,871.00","192,156.00","715.00","0.37","161,765.00","161,709.00","56.00","0.03","164,126.75","162,657.25","1,469.50","0.90","199,642.00","197,827.00","1,815.00","0.91"
"11106  :  โรงพยาบาลบ้านแพง","874,380.40","857,538.00","16,842.40","1.93","214,116.00","213,081.00","1,035.00","0.48","209,626.00","208,397.00","1,229.00","0.59","216,742.00","215,376.00","1,366.00","0.63","233,896.40","220,684.00","13,212.40","5.65"
"11107  :  โรงพยาบาลนาทม","422,614.06","416,439.27","6,174.79","1.46","103,877.70","101,471.71","2,405.99","2.32","108,854.86","106,982.06","1,872.80","1.72","95,417.15","94,427.65","989.50","1.04","114,464.35","113,557.85","906.50","0.79"
"11108  :  โรงพยาบาลเรณูนคร","2,365,174.00","2,357,781.00","7,393.00","0.31","498,626.00","496,856.00","1,770.00","0.35","351,220.50","350,101.50","1,119.00","0.32","395,194.50","393,654.50","1,540.00","0.39","1,120,133.00","1,117,169.00","2,964.00","0.26"
"11109  :  โรงพยาบาลนาแก","1,062,556.26","1,054,810.26","7,746.00","0.73","243,770.00","241,982.00","1,788.00","0.73","274,103.75","271,092.75","3,011.00","1.10","243,831.80","242,011.80","1,820.00","0.75","300,850.71","299,723.71","1,127.00","0.37"
"11110  :  โรงพยาบาลศรีสงคราม","1,974,667.72","1,963,057.62","11,610.10","0.59","419,341.05","418,273.05","1,068.00","0.25","434,443.20","431,248.20","3,195.00","0.74","457,234.77","454,711.07","2,523.70","0.55","663,648.70","658,825.30","4,823.40","0.73"
"11111  :  โรงพยาบาลนาหว้า","768,927.77","766,821.77","2,106.00","0.27","162,509.00","161,515.00","994.00","0.61","206,288.05","205,852.05","436.00","0.21","183,449.81","183,092.31","357.50","0.19","216,680.91","216,362.41","318.50","0.15"
"11112  :  โรงพยาบาลโพนสวรรค์","477,986.26","476,655.64","1,330.62","0.28","102,931.00","102,647.00","284.00","0.28","122,560.00","122,185.00","375.00","0.31","124,673.25","124,326.25","347.00","0.28","127,822.01","127,497.39","324.62","0.25"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","3,250,981.08","3,242,735.58","8,245.50","0.25","672,990.00","670,822.00","2,168.00","0.32","791,651.00","790,171.00","1,480.00","0.19","822,350.84","820,886.84","1,464.00","0.18","963,989.24","960,855.74","3,133.50","0.33"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
