"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"10949  :  โรงพยาบาลน้ำยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10950  :  โรงพยาบาลบุณฑริก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10951  :  โรงพยาบาลตระการพืชผล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10952  :  โรงพยาบาลกุดข้าวปุ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10953  :  โรงพยาบาลม่วงสามสิบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10954  :  โรงพยาบาลวารินชำราบ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10956  :  โรงพยาบาลพิบูลมังสาหาร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10957  :  โรงพยาบาลตาลสุม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10958  :  โรงพยาบาลโพธิ์ไทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10959  :  โรงพยาบาลสำโรง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10960  :  โรงพยาบาลดอนมดแดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10961  :  โรงพยาบาลสิรินธร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10962  :  โรงพยาบาลทุ่งศรีอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11443  :  โรงพยาบาลสมเด็จพระยุพราชเดชอุดม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11495  :  โรงพยาบาลกองบิน 21","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11496  :  โรงพยาบาลค่ายสรรพสิทธิประสงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11918  :  โรงพยาบาลเอกชนร่มเกล้า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12269  :  โรงพยาบาลพระศรีมหาโพธิ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12270  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 10","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24032  :  โรงพยาบาลนาตาล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10701  :  โรงพยาบาลยโสธร","17,086","38","0.22","5,627","11","0.20","2,345","0","0.00","4,185","17","0.00","4,929","10","0.20"
"10963  :  โรงพยาบาลทรายมูล","1,479","48","3.25","303","4","1.32","174","15","8.62","480","23","8.62","522","6","1.15"
"10964  :  โรงพยาบาลกุดชุม","3,932","636","16.17","911","155","17.01","984","187","19.00","954","150","19.00","1,083","144","13.30"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","3,443","252","7.32","847","78","9.21","892","78","8.74","812","54","8.74","892","42","4.71"
"10966  :  โรงพยาบาลป่าติ้ว","1,058","50","4.73","238","6","2.52","243","21","8.64","254","9","8.64","323","14","4.33"
"10967  :  โรงพยาบาลมหาชนะชัย","4,100","162","3.95","866","24","2.77","963","25","2.60","940","48","2.60","1,331","65","4.88"
"10968  :  โรงพยาบาลค้อวัง","1,602","231","14.42","354","78","22.03","393","71","18.07","403","65","18.07","452","17","3.76"
"10969  :  โรงพยาบาลไทยเจริญ","1,051","63","5.99","239","13","5.44","267","19","7.12","322","16","7.12","223","15","6.73"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","7,994","94","1.18","1,584","44","2.78","1,843","16","0.87","2,035","10","0.87","2,532","24","0.95"
"11921  :  โรงพยาบาลนายแพทย์หาญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"04007  :  โรงพยาบาลซับใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10702  :  โรงพยาบาลชัยภูมิ","4,168","346","8.30","1","2","200.00","0","0","0.00","1","18","0.00","4,166","326","7.83"
"10970  :  โรงพยาบาลบ้านเขว้า","4,526","224","4.95","1,165","45","3.86","1,194","50","4.19","1,073","73","4.19","1,094","56","5.12"
"10971  :  โรงพยาบาลคอนสวรรค์","2,860","77","2.69","576","15","2.60","808","27","3.34","711","15","3.34","765","20","2.61"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","6,500","288","4.43","1,526","49","3.21","1,685","68","4.04","1,607","81","4.04","1,682","90","5.35"
"10973  :  โรงพยาบาลหนองบัวแดง","7,262","335","4.61","1,807","102","5.64","1,709","98","5.73","1,767","69","5.73","1,979","66","3.34"
"10974  :  โรงพยาบาลจัตุรัส","5,643","655","11.61","1,342","146","10.88","1,455","222","15.26","1,405","160","15.26","1,441","127","8.81"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","4,653","110","2.36","1,126","17","1.51","1,214","29","2.39","1,086","28","2.39","1,227","36","2.93"
"10976  :  โรงพยาบาลหนองบัวระเหว","3,128","600","19.18","775","282","36.39","753","247","32.80","769","48","32.80","831","23","2.77"
"10977  :  โรงพยาบาลเทพสถิต","2,654","127","4.79","615","12","1.95","697","26","3.73","651","33","3.73","691","56","8.10"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","11,321","1,721","15.20","2,793","402","14.39","2,013","438","21.76","3,054","414","21.76","3,461","467","13.49"
"10979  :  โรงพยาบาลบ้านแท่น","2,767","147","5.31","587","20","3.41","611","19","3.11","762","42","3.11","807","66","8.18"
"10980  :  โรงพยาบาลแก้งคร้อ","5,264","107","2.03","1,230","25","2.03","1,268","36","2.84","1,361","22","2.84","1,405","24","1.71"
"10981  :  โรงพยาบาลคอนสาร","4,590","569","12.40","1,042","125","12.00","1,220","179","14.67","1,181","142","14.67","1,147","123","10.72"
"10982  :  โรงพยาบาลภักดีชุมพล","2,080","388","18.65","420","104","24.76","489","96","19.63","576","88","19.63","595","100","16.81"
"10983  :  โรงพยาบาลเนินสง่า","1,798","197","10.96","428","48","11.21","456","50","10.96","404","42","10.96","510","57","11.18"
"10703  :  โรงพยาบาลอำนาจเจริญ","25,410","126","0.50","6,073","32","0.53","6,338","18","0.28","6,500","36","0.28","6,499","40","0.62"
"10985  :  โรงพยาบาลชานุมาน","2,031","433","21.32","464","99","21.34","481","113","23.49","532","104","23.49","554","117","21.12"
"10986  :  โรงพยาบาลปทุมราชวงศา","3,572","350","9.80","740","81","10.95","878","68","7.74","919","94","7.74","1,035","107","10.34"
"10987  :  โรงพยาบาลพนา","1,587","242","15.25","278","44","15.83","330","62","18.79","446","77","18.79","533","59","11.07"
"10988  :  โรงพยาบาลเสนางคนิคม","1,763","146","8.28","290","0","0.00","404","5","1.24","485","39","1.24","584","102","17.47"
"10989  :  โรงพยาบาลหัวตะพาน","3,985","156","3.91","880","35","3.98","1,054","28","2.66","954","49","2.66","1,097","44","4.01"
"10990  :  โรงพยาบาลลืออำนาจ","2,232","416","18.64","492","84","17.07","608","117","19.24","540","89","19.24","592","126","21.28"
"11040  :  โรงพยาบาลบึงกาฬ","16,041","98","0.61","3,769","31","0.82","4,273","34","0.80","3,632","17","0.80","4,367","16","0.37"
"11041  :  โรงพยาบาลพรเจริญ","4,077","213","5.22","980","59","6.02","1,066","54","5.07","1,008","50","5.07","1,023","50","4.89"
"11043  :  โรงพยาบาลโซ่พิสัย","4,064","222","5.46","883","38","4.30","1,012","54","5.34","1,056","49","5.34","1,113","81","7.28"
"11046  :  โรงพยาบาลเซกา","5,875","696","11.85","937","85","9.07","1,646","153","9.30","1,629","136","9.30","1,663","322","19.36"
"11047  :  โรงพยาบาลปากคาด","3,631","433","11.93","836","105","12.56","879","115","13.08","910","71","13.08","1,006","142","14.12"
"11048  :  โรงพยาบาลบึงโขงหลง","3,149","145","4.60","766","32","4.18","773","34","4.40","757","34","4.40","853","45","5.28"
"11049  :  โรงพยาบาลศรีวิไล","2,686","78","2.90","567","20","3.53","613","22","3.59","744","20","3.59","762","16","2.10"
"11050  :  โรงพยาบาลบุ่งคล้า","1,825","172","9.42","398","30","7.54","473","50","10.57","499","51","10.57","455","41","9.01"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10999  :  โรงพยาบาลสีชมพู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11000  :  โรงพยาบาลน้ำพอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11003  :  โรงพยาบาลเปือยน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11009  :  โรงพยาบาลมัญจาคีรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","61,322","625","1.02","15,790","137","0.87","16,706","187","1.12","14,907","152","1.12","13,919","149","1.07"
"11013  :  โรงพยาบาลกุดจับ","3,329","336","10.09","853","94","11.02","850","99","11.65","721","56","11.65","905","87","9.61"
"11014  :  โรงพยาบาลหนองวัวซอ","3,257","548","16.83","759","140","18.45","798","130","16.29","860","132","16.29","840","146","17.38"
"11015  :  โรงพยาบาลกุมภวาปี","9,069","1,833","20.21","2,165","494","22.82","2,147","437","20.35","2,255","417","20.35","2,502","485","19.38"
"11016  :  โรงพยาบาลห้วยเกิ้ง","21","5","23.81","20","5","25.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","2,865","166","5.79","736","34","4.62","764","73","9.55","658","24","9.55","707","35","4.95"
"11018  :  โรงพยาบาลหนองหาน","8,508","1,345","15.81","1,990","397","19.95","2,148","387","18.02","2,111","247","18.02","2,259","314","13.90"
"11019  :  โรงพยาบาลทุ่งฝน","1,348","94","6.97","326","18","5.52","330","22","6.67","332","30","6.67","360","24","6.67"
"11020  :  โรงพยาบาลไชยวาน","1,548","153","9.88","357","41","11.48","394","37","9.39","374","37","9.39","423","38","8.98"
"11021  :  โรงพยาบาลศรีธาตุ","3,828","316","8.25","772","32","4.15","927","46","4.96","999","116","4.96","1,130","122","10.80"
"11022  :  โรงพยาบาลวังสามหมอ","4,332","288","6.65","821","45","5.48","1,091","75","6.87","1,001","70","6.87","1,419","98","6.91"
"11023  :  โรงพยาบาลบ้านผือ","8,593","1,159","13.49","1,929","309","16.02","2,394","285","11.90","1,970","263","11.90","2,300","302","13.13"
"11024  :  โรงพยาบาลน้ำโสม","6,967","164","2.35","1,718","34","1.98","1,897","43","2.27","1,605","31","2.27","1,747","56","3.21"
"11025  :  โรงพยาบาลเพ็ญ","8,425","450","5.34","1,868","60","3.21","2,101","157","7.47","2,023","75","7.47","2,433","158","6.49"
"11026  :  โรงพยาบาลสร้างคอม","1,697","108","6.36","361","10","2.77","428","19","4.44","450","36","4.44","458","43","9.39"
"11027  :  โรงพยาบาลหนองแสง","1,876","95","5.06","529","11","2.08","430","22","5.12","395","38","5.12","522","24","4.60"
"11028  :  โรงพยาบาลนายูง","1,912","84","4.39","336","14","4.17","473","16","3.38","560","16","3.38","543","38","7.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","1,939","80","4.13","410","22","5.37","472","24","5.08","520","23","5.08","537","11","2.05"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","8,422","1,299","15.42","1,939","395","20.37","2,466","349","14.15","1,901","329","14.15","2,116","226","10.68"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10705  :  โรงพยาบาลเลย","41,953","1,723","4.11","10,290","432","4.20","10,339","411","3.98","10,447","367","3.98","10,877","513","4.72"
"11030  :  โรงพยาบาลนาด้วง","2,659","140","5.27","579","16","2.76","760","43","5.66","668","33","5.66","652","48","7.36"
"11031  :  โรงพยาบาลเชียงคาน","5,069","80","1.58","1,159","5","0.43","1,432","15","1.05","1,229","25","1.05","1,249","35","2.80"
"11032  :  โรงพยาบาลปากชม","4,013","545","13.58","824","120","14.56","950","142","14.95","1,061","137","14.95","1,178","146","12.39"
"11033  :  โรงพยาบาลนาแห้ว","1,266","121","9.56","243","9","3.70","376","71","18.88","341","32","18.88","306","9","2.94"
"11034  :  โรงพยาบาลภูเรือ","1,237","57","4.61","221","9","4.07","319","22","6.90","378","18","6.90","319","8","2.51"
"11035  :  โรงพยาบาลท่าลี่","5,055","177","3.50","1,096","21","1.92","1,362","36","2.64","1,328","48","2.64","1,269","72","5.67"
"11036  :  โรงพยาบาลวังสะพุง","7,099","145","2.04","1,589","25","1.57","1,739","31","1.78","1,791","34","1.78","1,980","55","2.78"
"11037  :  โรงพยาบาลภูกระดึง","4,063","50","1.23","911","8","0.88","1,134","10","0.88","1,083","14","0.88","935","18","1.93"
"11038  :  โรงพยาบาลภูหลวง","2,666","135","5.06","609","55","9.03","726","46","6.34","660","21","6.34","671","13","1.94"
"11039  :  โรงพยาบาลผาขาว","3,214","83","2.58","767","19","2.48","813","15","1.85","773","19","1.85","861","30","3.48"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","4,811","587","12.20","934","117","12.53","1,195","180","15.06","1,285","149","15.06","1,397","141","10.09"
"14133  :  โรงพยาบาลเอราวัณ","3,586","99","2.76","870","27","3.10","948","41","4.32","904","18","4.32","864","13","1.50"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","1,901","0","0.00","427","0","0.00","500","0","0.00","475","0","0.00","499","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","211","6","2.84","0","0","0.00","0","0","0.00","53","0","0.00","158","6","3.80"
"10706  :  โรงพยาบาลหนองคาย","15,896","945","5.94","4,191","172","4.10","4,089","270","6.60","4,043","272","6.60","3,573","231","6.47"
"11042  :  โรงพยาบาลโพนพิสัย","8,263","387","4.68","1,684","60","3.56","1,975","108","5.47","2,179","98","5.47","2,425","121","4.99"
"11044  :  โรงพยาบาลศรีเชียงใหม่","2,716","152","5.60","708","23","3.25","704","47","6.68","621","32","6.68","683","50","7.32"
"11045  :  โรงพยาบาลสังคม","4,096","787","19.21","820","136","16.59","1,075","200","18.60","973","149","18.60","1,228","302","24.59"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","16,825","342","2.03","3,932","82","2.09","4,165","127","3.05","4,143","51","3.05","4,585","82","1.79"
"14558  :  โรงพยาบาลพิสัยเวช","3,845","5","0.13","794","0","0.00","1,023","2","0.20","945","2","0.20","1,083","1","0.09"
"21356  :  โรงพยาบาลสระใคร","1,687","156","9.25","299","34","11.37","394","46","11.68","438","33","11.68","556","43","7.73"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","43,006","3,390","7.88","10,679","900","8.43","10,654","813","7.63","10,389","852","7.63","11,284","825","7.31"
"11051  :  โรงพยาบาลแกดำ","2,760","977","35.40","658","206","31.31","849","298","35.10","734","269","35.10","519","204","39.31"
"11052  :  โรงพยาบาลโกสุมพิสัย","4,875","431","8.84","1,160","56","4.83","1,425","81","5.68","688","119","5.68","1,602","175","10.92"
"11053  :  โรงพยาบาลกันทรวิชัย","3,024","56","1.85","729","9","1.23","793","9","1.13","795","13","1.13","707","25","3.54"
"11054  :  โรงพยาบาลเชียงยืน","4,796","462","9.63","1,131","97","8.58","1,239","123","9.93","1,115","107","9.93","1,311","135","10.30"
"11055  :  โรงพยาบาลบรบือ","10,412","2,443","23.46","2,453","570","23.24","2,675","662","24.75","2,446","582","24.75","2,838","629","22.16"
"11056  :  โรงพยาบาลนาเชือก","4,140","1,026","24.78","709","292","41.18","1,019","277","27.18","1,127","166","27.18","1,285","291","22.65"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","7,023","2,269","32.31","1,746","527","30.18","1,868","584","31.26","1,605","523","31.26","1,804","635","35.20"
"11058  :  โรงพยาบาลวาปีปทุม","10,919","2,196","20.11","2,547","415","16.29","2,823","729","25.82","2,473","480","25.82","3,076","572","18.60"
"11059  :  โรงพยาบาลนาดูน","3,057","99","3.24","736","18","2.45","784","29","3.70","725","10","3.70","812","42","5.17"
"11060  :  โรงพยาบาลยางสีสุราช","3,081","420","13.63","725","101","13.93","800","87","10.88","760","115","10.88","796","117","14.70"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","239","18","7.53","0","0","0.00","0","0","0.00","19","0","0.00","220","18","8.18"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","20,957","427","2.04","6,767","80","1.18","4,759","143","3.00","2,250","88","3.00","7,181","116","1.62"
"11061  :  โรงพยาบาลเกษตรวิสัย","4,781","368","7.70","616","21","3.41","649","85","13.10","1,333","132","13.10","2,183","130","5.96"
"11062  :  โรงพยาบาลปทุมรัตต์","1,692","90","5.32","316","20","6.33","360","19","5.28","473","24","5.28","543","27","4.97"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,754","295","6.21","1,142","60","5.25","1,292","80","6.19","1,136","73","6.19","1,184","82","6.93"
"11064  :  โรงพยาบาลธวัชบุรี","2,271","114","5.02","559","31","5.55","626","24","3.83","537","29","3.83","549","30","5.46"
"11065  :  โรงพยาบาลพนมไพร","3,712","43","1.16","864","5","0.58","887","6","0.68","1,004","15","0.68","957","17","1.78"
"11066  :  โรงพยาบาลโพนทอง","8,798","140","1.59","2,092","17","0.81","2,266","23","1.02","2,274","21","1.02","2,166","79","3.65"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,388","104","4.36","484","11","2.27","519","26","5.01","675","27","5.01","710","40","5.63"
"11068  :  โรงพยาบาลหนองพอก","3,688","438","11.88","848","103","12.15","911","111","12.18","899","113","12.18","1,030","111","10.78"
"11069  :  โรงพยาบาลเสลภูมิ","7,047","429","6.09","1,529","55","3.60","1,934","92","4.76","1,663","134","4.76","1,921","148","7.70"
"11070  :  โรงพยาบาลสุวรรณภูมิ","9,470","287","3.03","1,937","8","0.41","2,318","67","2.89","2,265","70","2.89","2,950","142","4.81"
"11071  :  โรงพยาบาลเมืองสรวง","1,516","86","5.67","347","18","5.19","326","30","9.20","401","20","9.20","442","18","4.07"
"11072  :  โรงพยาบาลโพนทราย","1,822","18","0.99","357","1","0.28","488","2","0.41","433","1","0.41","544","14","2.57"
"11073  :  โรงพยาบาลอาจสามารถ","2,811","75","2.67","606","18","2.97","681","14","2.06","707","14","2.06","817","29","3.55"
"11074  :  โรงพยาบาลเมยวดี","924","16","1.73","221","1","0.45","204","7","3.43","240","5","3.43","259","3","1.16"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,503","23","1.53","349","9","2.58","366","9","2.46","334","2","2.46","454","3","0.66"
"11076  :  โรงพยาบาลจังหาร","1,991","161","8.09","592","47","7.94","583","62","10.63","195","18","10.63","621","34","5.48"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","298","5","1.68","76","1","1.32","100","2","2.00","61","2","2.00","61","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2,276","50","2.20","496","19","3.83","472","15","3.18","458","10","3.18","850","6","0.71"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11077  :  โรงพยาบาลนามน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
