"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"14133  :  โรงพยาบาลเอราวัณ","55","52","48","46","259","250","232","224","34","33","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","4","2","3","2","6","3","3","3","2","1","0","0"
"10706  :  โรงพยาบาลหนองคาย","7","3","7","3","7","5","7","5","2","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","68","47","30","21","164","110","96","76","42","28","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","3","0","3","0","0","0","0","0","2","0","0","0"
"11045  :  โรงพยาบาลสังคม","18","17","16","15","68","65","64","61","2","2","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1","0","1","0","2","0","2","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","3","3","1","1","8","8","2","2","2","2","0","0"
"21356  :  โรงพยาบาลสระใคร","51","50","41","41","231","228","190","190","18","17","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","6","4","5","3","25","20","21","16","1","1","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","9","6","8","5","43","28","38","23","2","2","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","84","0","66","0","388","0","307","0","29","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","51","33","33","22","151","97","97","62","30","13","0","0"
"11051  :  โรงพยาบาลแกดำ","17","17","10","10","81","81","50","50","8","8","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","69","62","46","42","318","291","229","214","33","30","2","2"
"11053  :  โรงพยาบาลกันทรวิชัย","15","15","12","12","62","62","54","54","5","5","0","0"
"11054  :  โรงพยาบาลเชียงยืน","31","21","20","15","53","34","32","24","15","8","0","0"
"11055  :  โรงพยาบาลบรบือ","45","43","34","32","204","202","157","155","12","12","0","0"
"11056  :  โรงพยาบาลนาเชือก","25","19","15","13","101","89","68","59","21","16","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","195","180","149","139","833","769","637","593","127","118","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","73","62","55","50","284","275","227","223","51","43","0","0"
"11059  :  โรงพยาบาลนาดูน","15","15","6","6","53","53","29","29","12","12","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","30","27","6","5","144","132","27","24","26","23","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","19","6","10","4","9","6","5","5","13","3","0","0"
"24704  :  โรงพยาบาลกุดรัง","47","46","30","29","109","104","67","62","24","18","0","0"
"28843  :  โรงพยาบาลชื่นชม","8","5","4","2","32","23","16","8","6","4","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","16","1","11","1","26","3","12","3","13","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","114","107","107","103","479","455","460","446","41","37","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","21","20","18","18","67","66","62","61","5","4","1","1"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","107","96","100","91","448","444","426","423","24","16","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","21","18","18","18","84","77","78","77","9","6","0","0"
"11065  :  โรงพยาบาลพนมไพร","73","66","63","60","252","230","222","211","25","20","0","0"
"11066  :  โรงพยาบาลโพนทอง","58","51","52","49","168","162","157","153","20","16","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","113","91","92","74","440","393","376","338","57","43","0","0"
"11068  :  โรงพยาบาลหนองพอก","95","88","84","80","427","422","399","394","17","12","1","1"
"11069  :  โรงพยาบาลเสลภูมิ","167","164","162","159","807","801","804","798","9","9","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","29","24","27","23","132","111","127","110","13","9","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","6","6","4","4","25","25","17","17","4","4","0","0"
"11072  :  โรงพยาบาลโพนทราย","39","38","35","34","180","180","160","160","14","14","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","19","19","13","13","93","93","63","63","14","14","0","0"
"11074  :  โรงพยาบาลเมยวดี","9","9","9","9","32","32","32","32","4","4","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","10","7","10","7","40","30","42","31","5","2","0","0"
"11076  :  โรงพยาบาลจังหาร","16","12","8","4","53","21","29","5","12","8","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","10","10","10","10","50","46","50","46","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","29","27","27","26","144","134","135","130","3","2","0","0"
"27990  :  โรงพยาบาลหนองฮี","23","21","21","20","106","102","98","98","7","5","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","33","6","21","4","108","16","74","10","25","4","0","0"
"11077  :  โรงพยาบาลนามน","18","18","16","16","86","86","78","78","10","10","0","0"
"11078  :  โรงพยาบาลกมลาไสย","48","43","40","38","198","198","176","176","35","30","0","0"
"11079  :  โรงพยาบาลร่องคำ","4","4","2","2","0","0","0","0","2","2","0","0"
"11080  :  โรงพยาบาลเขาวง","9","9","5","5","43","43","25","25","9","9","0","0"
"11081  :  โรงพยาบาลยางตลาด","31","26","16","14","129","129","69","69","28","23","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","45","45","22","22","217","217","111","111","35","35","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","1","1","0","0","5","5","0","0","1","1","0","0"
"11084  :  โรงพยาบาลคำม่วง","39","32","36","29","146","128","134","116","9","7","0","0"
"11085  :  โรงพยาบาลท่าคันโท","39","39","33","33","175","175","149","149","17","17","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","36","35","35","34","166","166","163","163","18","17","0","0"
"11087  :  โรงพยาบาลสมเด็จ","73","68","68","66","322","314","317","312","36","32","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","7","7","7","7","30","30","30","30","4","4","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","19","10","15","7","34","14","30","13","12","8","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","29","27","25","24","103","100","97","95","13","11","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","10","7","8","7","36","34","35","34","8","5","0","0"
"28790  :  โรงพยาบาลดอนจาน","25","20","24","19","96","87","91","82","10","9","0","0"
"28791  :  โรงพยาบาลสามชัย","43","37","37","34","192","181","176","168","22","16","0","0"
"10710  :  โรงพยาบาลสกลนคร","927","443","427","247","0","0","0","0","635","268","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","11","11","7","7","54","54","34","34","4","4","0","0"
"11090  :  โรงพยาบาลกุดบาก","11","7","8","7","14","11","11","11","3","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","17","10","13","9","29","23","24","21","6","2","0","0"
"11092  :  โรงพยาบาลพังโคน","45","43","26","25","191","185","114","113","27","26","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","5","4","2","2","25","20","10","10","3","2","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","1","0","0","5","5","0","0","1","1","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","272","268","258","254","1,300","1,280","1,243","1,223","138","137","0","0"
"11096  :  โรงพยาบาลคำตากล้า","18","16","12","11","68","68","46","46","7","6","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","60","59","57","56","299","294","284","279","40","40","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","68","68","31","31","334","334","152","152","37","37","0","0"
"11099  :  โรงพยาบาลส่องดาว","31","30","27","26","148","148","131","131","9","9","0","0"
"11100  :  โรงพยาบาลเต่างอย","10","9","9","8","41","40","36","35","1","1","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","15","13","9","8","67","62","43","38","6","5","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","18","16","18","16","56","53","56","53","1","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","24","23","23","22","116","111","113","108","2","2","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","156","151","152","149","736","715","730","715","6","3","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","7","0","2","0","4","0","1","0","5","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","7","6","5","5","30","30","25","25","2","1","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","11","1","0","0","0","0","0","0","11","1","0","0"
"11104  :  โรงพยาบาลปลาปาก","51","50","49","48","207","207","197","197","2","2","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","8","8","8","8","40","40","40","40","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","114","113","105","104","522","521","491","490","18","17","0","0"
"11107  :  โรงพยาบาลนาทม","54","54","42","42","263","263","212","212","16","16","1","1"
"11108  :  โรงพยาบาลเรณูนคร","12","12","10","10","45","45","35","35","3","3","0","0"
"11109  :  โรงพยาบาลนาแก","64","64","63","63","320","320","320","320","7","7","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","169","169","165","165","819","818","799","798","5","5","0","0"
"11111  :  โรงพยาบาลนาหว้า","43","41","41","40","198","191","189","187","41","39","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","36","36","33","33","166","164","161","159","5","5","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","138","125","134","125","540","492","524","492","12","7","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","55","34","51","32","70","27","65","25","5","2","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","37","17","24","11","44","36","21","19","31","15","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","24","24","9","9","118","118","44","44","17","17","0","0"
"11115  :  โรงพยาบาลดงหลวง","92","83","86","78","450","411","424","389","18","14","0","0"
"11116  :  โรงพยาบาลคำชะอี","26","19","20","14","86","58","70","46","7","5","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","20","9","18","7","99","45","89","35","15","8","0","0"
"11118  :  โรงพยาบาลหนองสูง","23","20","18","16","92","92","80","80","10","8","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","22","9","15","6","31","31","26","26","17","6","1","0"
"11119  :  โรงพยาบาลจอมทอง","25","7","9","4","30","29","17","17","18","4","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","187","171","103","97","754","734","438","431","103","91","0","0"
"11121  :  โรงพยาบาลเชียงดาว","219","187","208","176","465","410","448","393","11","11","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","4","3","3","3","12","12","12","12","1","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","168","168","129","129","541","541","443","443","51","51","0","0"
"11124  :  โรงพยาบาลสะเมิง","79","79","32","32","261","261","93","93","49","49","0","0"
"11125  :  โรงพยาบาลฝาง","14","3","10","3","50","11","39","11","8","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","195","130","152","98","912","607","757","490","54","40","0","0"
"11127  :  โรงพยาบาลพร้าว","108","101","77","73","514","486","373","358","38","35","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","16","8","1","0","26","26","0","0","15","8","0","0"
"11129  :  โรงพยาบาลสันกำแพง","4","2","3","1","11","4","10","3","1","1","0","0"
"11130  :  โรงพยาบาลสันทราย","293","94","184","65","0","0","0","0","293","94","40","18"
"11131  :  โรงพยาบาลหางดง","19","9","4","4","16","14","6","6","15","5","0","0"
"11132  :  โรงพยาบาลฮอด","126","123","48","47","507","504","199","199","98","95","0","0"
"11133  :  โรงพยาบาลดอยเต่า","23","19","15","13","81","79","54","52","12","9","0","0"
"11134  :  โรงพยาบาลอมก๋อย","202","193","162","156","407","383","335","320","58","55","0","0"
"11135  :  โรงพยาบาลสารภี","27","6","4","2","2","0","0","0","23","4","0","0"
"11136  :  โรงพยาบาลเวียงแหง","13","10","11","8","14","13","10","9","3","2","0","0"
"11137  :  โรงพยาบาลไชยปราการ","66","55","54","46","112","90","90","76","15","10","0","0"
"11138  :  โรงพยาบาลแม่วาง","4","2","1","0","3","3","0","0","4","2","0","0"
"11139  :  โรงพยาบาลแม่ออน","40","35","30","27","161","161","129","129","21","19","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","1","0","0","0","0","0","0","0","1","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","69","33","57","28","199","104","192","101","12","5","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","22","20","15","14","31","27","22","18","9","8","0","0"
"10714  :  โรงพยาบาลลำพูน","11","2","5","2","31","6","16","6","9","2","0","0"
"11140  :  โรงพยาบาลแม่ทา","6","1","4","1","12","0","9","0","5","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","26","14","12","9","31","31","18","18","17","7","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","15","11","12","11","50","50","51","51","9","5","0","0"
"11144  :  โรงพยาบาลป่าซาง","4","2","2","2","9","4","4","4","2","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","19","5","14","4","6","6","3","3","11","3","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","7","1","3","1","20","5","11","5","5","1","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","4","3","4","3","17","14","17","14","2","1","0","0"
"11147  :  โรงพยาบาลเกาะคา","38","28","34","24","115","102","103","90","13","8","0","0"
"11148  :  โรงพยาบาลเสริมงาม","33","30","31","29","134","127","127","122","24","22","0","0"
"11149  :  โรงพยาบาลงาว","15","12","14","12","71","59","69","59","14","12","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","70","63","66","61","318","295","302","285","9","6","0","0"
"11152  :  โรงพยาบาลเถิน","22","11","20","9","68","43","63","38","9","4","0","0"
"11153  :  โรงพยาบาลแม่พริก","20","11","20","11","92","54","92","54","4","3","0","0"
"11154  :  โรงพยาบาลแม่ทะ","25","22","23","20","98","93","88","83","10","9","0","0"
"11155  :  โรงพยาบาลสบปราบ","21","18","20","17","81","72","76","67","14","12","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","30","18","28","16","107","81","97","71","14","11","0","0"
"11157  :  โรงพยาบาลเมืองปาน","23","16","21","14","87","67","85","65","11","7","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","282","250","258","232","312","282","280","255","59","49","1","1"
"11158  :  โรงพยาบาลตรอน","5","2","2","1","16","6","9","4","4","2","0","0"
"11159  :  โรงพยาบาลท่าปลา","20","12","17","12","44","28","39","28","6","1","0","0"
"11160  :  โรงพยาบาลน้ำปาด","8","6","6","4","18","11","15","8","5","5","0","0"
"11161  :  โรงพยาบาลฟากท่า","16","13","6","5","26","16","13","8","11","9","0","0"
"11162  :  โรงพยาบาลบ้านโคก","19","15","15","13","43","38","38","33","4","2","0","0"
"11163  :  โรงพยาบาลพิชัย","18","12","13","11","48","45","42","40","5","1","0","0"
"11164  :  โรงพยาบาลลับแล","26","19","20","16","91","65","78","58","10","5","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","11","10","8","7","39","37","30","28","4","4","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","23","5","9","3","59","9","16","1","21","4","0","0"
"11166  :  โรงพยาบาลร้องกวาง","13","4","10","3","8","4","6","2","5","1","0","0"
"11167  :  โรงพยาบาลลอง","23","17","11","9","70","63","34","34","17","11","0","0"
"11169  :  โรงพยาบาลสูงเม่น","24","13","13","5","69","64","29","24","15","10","0","0"
"11170  :  โรงพยาบาลสอง","37","24","14","12","119","92","51","45","29","18","0","0"
"11171  :  โรงพยาบาลวังชิ้น","1","0","1","0","0","0","0","0","1","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","1","1","0","0","3","3","0","0","1","1","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","36","27","15","12","72","57","29","27","22","16","0","0"
"10716  :  โรงพยาบาลน่าน","11","10","8","8","42","42","32","32","8","7","0","0"
"11173  :  โรงพยาบาลแม่จริม","1","1","0","0","1","1","0","0","1","1","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","4","1","4","1","0","0","0","0","3","1","0","0"
"11175  :  โรงพยาบาลนาน้อย","6","6","4","4","25","25","19","19","5","5","0","0"
"11176  :  โรงพยาบาลท่าวังผา","30","30","8","8","142","142","36","36","24","24","0","0"
"11177  :  โรงพยาบาลเวียงสา","6","3","4","3","0","0","0","0","4","1","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","8","5","6","5","27","22","22","22","3","1","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","30","18","20","13","43","39","34","31","14","8","0","0"
"11180  :  โรงพยาบาลนาหมื่น","15","9","7","5","37","21","18","11","11","6","0","0"
"11181  :  โรงพยาบาลสันติสุข","3","2","2","1","1","1","1","1","1","1","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","17","17","7","7","18","18","8","8","12","12","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3","3","3","3","14","14","14","14","3","3","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","5","2","2","1","10","4","4","1","5","2","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","18","6","13","5","47","15","34","14","10","3","0","0"
"11184  :  โรงพยาบาลจุน","31","27","28","24","127","112","115","100","5","4","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","45","41","39","35","162","153","142","133","17","17","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","58","53","55","51","262","251","254","245","4","3","0","0"
"11187  :  โรงพยาบาลปง","83","83","82","82","346","346","346","346","18","18","0","0"
"11188  :  โรงพยาบาลแม่ใจ","10","10","10","10","50","50","50","50","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","2","2","2","2","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","54","23","43","18","190","72","159","63","45","20","0","0"
"11189  :  โรงพยาบาลเทิง","121","109","106","102","334","305","308","297","50","40","0","0"
"11190  :  โรงพยาบาลพาน","15","14","15","14","49","49","50","50","6","5","0","0"
"11191  :  โรงพยาบาลป่าแดด","2","1","1","1","5","5","5","5","1","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","19","11","16","9","70","46","58","39","7","4","0","0"
"11193  :  โรงพยาบาลเชียงแสน","6","5","5","5","29","24","24","24","2","1","0","0"
"11194  :  โรงพยาบาลแม่สาย","17","13","16","13","17","16","17","16","10","8","0","0"
"11195  :  โรงพยาบาลแม่สรวย","156","138","143","126","318","277","302","262","53","51","1","1"
"11196  :  โรงพยาบาลเวียงป่าเป้า","148","147","143","142","611","610","599","598","16","16","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","14","14","14","14","42","42","42","42","3","3","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","103","8","88","8","475","35","407","35","48","2","0","0"
"11199  :  โรงพยาบาลขุนตาล","7","2","3","1","13","7","9","3","5","1","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","127","123","64","61","566","557","294","288","98","95","0","0"
"11201  :  โรงพยาบาลแม่ลาว","19","18","16","15","45","45","37","37","9","9","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","12","9","10","7","33","32","28","27","3","2","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","67","45","59","41","224","161","204","148","16","12","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","47","43","47","43","211","205","211","205","15","13","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","6","0","6","0","21","0","21","0","6","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","31","30","31","30","153","148","153","148","16","16","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","62","44","58","42","121","69","113","65","8","4","0","0"
"11203  :  โรงพยาบาลขุนยวม","51","37","43","33","168","167","153","152","12","6","0","0"
"11204  :  โรงพยาบาลปาย","92","65","71","48","282","268","214","201","31","26","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","62","34","46","27","130","124","113","109","28","10","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","36","16","29","15","52","15","45","14","11","5","0","0"
"11207  :  โรงพยาบาลสบเมย","71","47","66","45","40","14","40","14","46","27","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","10","9","9","8","10","9","9","8","2","1","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","0","0","0","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","73","70","56","56","121","113","93","93","21","18","0","0"
"11211  :  โรงพยาบาลหนองบัว","102","82","74","63","396","356","292","265","39","26","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","274","236","228","199","1,117","1,037","973","910","140","129","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","7","2","3","1","7","2","2","0","5","1","0","0"
"11214  :  โรงพยาบาลตาคลี","79","74","60","59","285","275","229","228","19","15","0","0"
"11215  :  โรงพยาบาลท่าตะโก","19","17","14","14","34","31","23","23","5","3","0","0"
"11216  :  โรงพยาบาลไพศาลี","13","6","11","6","29","12","25","12","3","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","135","131","102","102","558","548","461","461","43","38","0","0"
"11219  :  โรงพยาบาลตากฟ้า","15","14","10","10","64","64","45","45","8","7","0","0"
"11220  :  โรงพยาบาลแม่วงก์","15","14","13","12","74","69","65","60","5","4","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","1","1","1","1","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","17","7","12","5","73","33","56","24","9","2","0","0"
