"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11071  :  โรงพยาบาลเมืองสรวง","1,770","116","6.55","393","19","4.83","375","23","6.13","449","42","6.13","553","32","5.79"
"11072  :  โรงพยาบาลโพนทราย","2,058","65","3.16","506","9","1.78","513","17","3.31","504","15","3.31","535","24","4.49"
"11073  :  โรงพยาบาลอาจสามารถ","2,714","86","3.17","609","35","5.75","659","15","2.28","686","13","2.28","760","23","3.03"
"11074  :  โรงพยาบาลเมยวดี","1,245","46","3.69","239","1","0.42","238","3","1.26","316","15","1.26","452","27","5.97"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,913","73","3.82","430","6","1.40","436","19","4.36","498","22","4.36","549","26","4.74"
"11076  :  โรงพยาบาลจังหาร","2,505","77","3.07","570","15","2.63","625","19","3.04","629","25","3.04","681","18","2.64"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","458","1","0.22","136","1","0.74","82","0","0.00","165","0","0.00","75","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,976","27","0.68","861","11","1.28","852","3","0.35","1,006","4","0.35","1,257","9","0.72"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","31","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","27","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11077  :  โรงพยาบาลนามน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","42,775","5","0.01","11,088","0","0.00","10,972","0","0.00","10,798","0","0.00","9,917","5","0.05"
"11089  :  โรงพยาบาลกุสุมาลย์","2,085","214","10.26","456","40","8.77","399","33","8.27","566","64","8.27","664","77","11.60"
"11090  :  โรงพยาบาลกุดบาก","2,420","248","10.25","570","67","11.75","554","68","12.27","625","51","12.27","671","62","9.24"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","7,980","1,709","21.42","1,906","401","21.04","1,688","311","18.42","2,093","479","18.42","2,293","518","22.59"
"11092  :  โรงพยาบาลพังโคน","6,769","2,070","30.58","1,669","598","35.83","1,624","475","29.25","1,725","524","29.25","1,751","473","27.01"
"11093  :  โรงพยาบาลวาริชภูมิ","2,520","559","22.18","553","120","21.70","567","125","22.05","608","146","22.05","792","168","21.21"
"11094  :  โรงพยาบาลนิคมน้ำอูน","915","214","23.39","198","35","17.68","234","81","34.62","243","58","34.62","240","40","16.67"
"11095  :  โรงพยาบาลวานรนิวาส","8,498","1,167","13.73","2,069","213","10.29","797","221","27.73","2,635","347","27.73","2,997","386","12.88"
"11096  :  โรงพยาบาลคำตากล้า","2,959","442","14.94","707","127","17.96","698","120","17.19","728","95","17.19","826","100","12.11"
"11097  :  โรงพยาบาลบ้านม่วง","5,552","1,764","31.77","1,237","460","37.19","1,302","491","37.71","1,499","435","37.71","1,514","378","24.97"
"11098  :  โรงพยาบาลอากาศอำนวย","6,916","1,163","16.82","1,371","241","17.58","1,775","314","17.69","1,794","275","17.69","1,976","333","16.85"
"11099  :  โรงพยาบาลส่องดาว","1,998","796","39.84","611","203","33.22","626","211","33.71","282","141","33.71","479","241","50.31"
"11100  :  โรงพยาบาลเต่างอย","2,206","349","15.82","476","54","11.34","592","138","23.31","605","104","23.31","533","53","9.94"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,714","524","14.11","768","120","15.63","963","143","14.85","952","163","14.85","1,031","98","9.51"
"11102  :  โรงพยาบาลเจริญศิลป์","1,848","298","16.13","397","59","14.86","458","86","18.78","495","78","18.78","498","75","15.06"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,066","289","13.99","490","73","14.90","484","100","20.66","529","62","20.66","563","54","9.59"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","12,136","1,819","14.99","2,789","561","20.11","3,130","612","19.55","2,944","354","19.55","3,273","292","8.92"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","806","0","0.00","124","0","0.00","192","0","0.00","211","0","0.00","279","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,021","392","19.40","402","84","20.90","569","107","18.80","605","98","18.80","445","103","23.15"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","25,882","306","1.18","6,083","59","0.97","6,468","78","1.21","6,621","82","1.21","6,710","87","1.30"
"11104  :  โรงพยาบาลปลาปาก","1,974","206","10.44","545","70","12.84","425","50","11.76","512","38","11.76","492","48","9.76"
"11105  :  โรงพยาบาลท่าอุเทน","2,615","74","2.83","632","26","4.11","574","12","2.09","631","17","2.09","778","19","2.44"
"11106  :  โรงพยาบาลบ้านแพง","2,502","333","13.31","560","54","9.64","597","47","7.87","815","85","7.87","530","147","27.74"
"11107  :  โรงพยาบาลนาทม","1,197","124","10.36","259","39","15.06","274","23","8.39","319","33","8.39","345","29","8.41"
"11108  :  โรงพยาบาลเรณูนคร","3,694","195","5.28","911","38","4.17","917","34","3.71","929","32","3.71","937","91","9.71"
"11109  :  โรงพยาบาลนาแก","4,558","109","2.39","1,058","27","2.55","1,047","17","1.62","1,145","28","1.62","1,308","37","2.83"
"11110  :  โรงพยาบาลศรีสงคราม","6,115","842","13.77","1,397","248","17.75","1,539","231","15.01","1,689","216","15.01","1,490","147","9.87"
"11111  :  โรงพยาบาลนาหว้า","2,111","61","2.89","520","12","2.31","448","8","1.79","531","20","1.79","612","21","3.43"
"11112  :  โรงพยาบาลโพนสวรรค์","2,525","77","3.05","486","19","3.91","509","17","3.34","679","17","3.34","851","24","2.82"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","6,618","337","5.09","1,808","102","5.64","1,585","99","6.25","1,531","79","6.25","1,694","57","3.36"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","7,985","145","1.82","0","0","0.00","0","0","0.00","1,824","43","0.00","6,161","102","1.66"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,513","571","22.72","528","126","23.86","559","130","23.26","717","169","23.26","709","146","20.59"
"11114  :  โรงพยาบาลดอนตาล","2,397","76","3.17","547","19","3.47","575","20","3.48","626","8","3.48","649","29","4.47"
"11115  :  โรงพยาบาลดงหลวง","1,887","47","2.49","388","11","2.84","335","12","3.58","441","7","3.58","723","17","2.35"
"11116  :  โรงพยาบาลคำชะอี","2,917","121","4.15","722","41","5.68","735","35","4.76","722","23","4.76","738","22","2.98"
"11117  :  โรงพยาบาลหว้านใหญ่","1,672","103","6.16","297","39","13.13","331","20","6.04","449","16","6.04","595","28","4.71"
"11118  :  โรงพยาบาลหนองสูง","2,395","129","5.39","475","55","11.58","517","41","7.93","640","18","7.93","763","15","1.97"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","15,301","134","0.88","2","0","0.00","320","2","0.63","6,954","78","0.63","8,025","54","0.67"
"11140  :  โรงพยาบาลแม่ทา","2,355","44","1.87","617","8","1.30","603","15","2.49","556","15","2.49","579","6","1.04"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,017","80","2.65","742","17","2.29","688","23","3.34","835","21","3.34","752","19","2.53"
"11142  :  โรงพยาบาลลี้","1,311","20","1.53","1","0","0.00","0","0","0.00","502","9","0.00","808","11","1.36"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,178","105","8.91","0","0","0.00","220","29","13.18","405","48","13.18","553","28","5.06"
"11144  :  โรงพยาบาลป่าซาง","3,859","194","5.03","741","14","1.89","781","44","5.63","1,055","52","5.63","1,282","84","6.55"
"11145  :  โรงพยาบาลบ้านธิ","1,420","16","1.13","171","0","0.00","300","4","1.33","416","2","1.33","533","10","1.88"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","983","0","0.00","0","0","0.00","0","0","0.00","310","0","0.00","673","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","1,713","0","0.00","0","0","0.00","0","0","0.00","656","0","0.00","1,057","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,769","202","7.30","797","75","9.41","727","56","7.70","742","37","7.70","503","34","6.76"
"11147  :  โรงพยาบาลเกาะคา","5,791","285","4.92","1,465","95","6.48","1,394","89","6.38","1,398","52","6.38","1,534","49","3.19"
"11148  :  โรงพยาบาลเสริมงาม","2,606","618","23.71","670","186","27.76","635","182","28.66","640","135","28.66","661","115","17.40"
"11149  :  โรงพยาบาลงาว","3,960","391","9.87","919","77","8.38","983","118","12.00","1,011","90","12.00","1,047","106","10.12"
"11150  :  โรงพยาบาลแจ้ห่ม","2,789","348","12.48","713","101","14.17","731","139","19.02","569","62","19.02","776","46","5.93"
"11151  :  โรงพยาบาลวังเหนือ","4,735","241","5.09","1,339","50","3.73","1,343","80","5.96","1,377","76","5.96","676","35","5.18"
"11152  :  โรงพยาบาลเถิน","4,087","72","1.76","834","9","1.08","852","10","1.17","1,047","18","1.17","1,354","35","2.58"
"11153  :  โรงพยาบาลแม่พริก","1,213","117","9.65","279","30","10.75","294","25","8.50","319","26","8.50","321","36","11.21"
"11154  :  โรงพยาบาลแม่ทะ","2,621","362","13.81","651","95","14.59","682","107","15.69","715","79","15.69","573","81","14.14"
"11155  :  โรงพยาบาลสบปราบ","2,831","359","12.68","748","93","12.43","681","90","13.22","672","84","13.22","730","92","12.60"
"11156  :  โรงพยาบาลห้างฉัตร","2,905","370","12.74","720","87","12.08","738","134","18.16","709","72","18.16","738","77","10.43"
"11157  :  โรงพยาบาลเมืองปาน","2,115","424","20.05","444","73","16.44","462","124","26.84","546","104","26.84","663","123","18.55"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","37,381","4,238","11.34","8,647","739","8.55","8,279","1,167","14.10","9,113","986","14.10","11,342","1,346","11.87"
"11158  :  โรงพยาบาลตรอน","1,848","157","8.50","434","30","6.91","414","60","14.49","461","29","14.49","539","38","7.05"
"11159  :  โรงพยาบาลท่าปลา","2,047","152","7.43","456","49","10.75","507","34","6.71","489","28","6.71","595","41","6.89"
"11160  :  โรงพยาบาลน้ำปาด","154","177","114.94","32","4","12.50","32","26","81.25","59","65","81.25","31","82","264.52"
"11161  :  โรงพยาบาลฟากท่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11167  :  โรงพยาบาลลอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11170  :  โรงพยาบาลสอง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","33,366","1","0.00","7,746","0","0.00","8,658","0","0.00","8,815","0","0.00","8,147","1","0.01"
"11173  :  โรงพยาบาลแม่จริม","1,619","78","4.82","300","18","6.00","325","19","5.85","419","22","5.85","575","19","3.30"
"11174  :  โรงพยาบาลบ้านหลวง","1,275","42","3.29","317","15","4.73","301","13","4.32","342","11","4.32","315","3","0.95"
"11175  :  โรงพยาบาลนาน้อย","2,074","54","2.60","560","11","1.96","454","10","2.20","559","15","2.20","501","18","3.59"
"11176  :  โรงพยาบาลท่าวังผา","4,021","169","4.20","994","81","8.15","998","40","4.01","1,021","30","4.01","1,008","18","1.79"
"11177  :  โรงพยาบาลเวียงสา","4,842","184","3.80","1,000","42","4.20","1,128","33","2.93","1,231","53","2.93","1,483","56","3.78"
"11178  :  โรงพยาบาลทุ่งช้าง","1,761","29","1.65","434","7","1.61","413","7","1.69","504","7","1.69","410","8","1.95"
"11179  :  โรงพยาบาลเชียงกลาง","1,994","51","2.56","478","11","2.30","451","13","2.88","523","7","2.88","542","20","3.69"
"11180  :  โรงพยาบาลนาหมื่น","1,477","76","5.15","390","7","1.79","360","24","6.67","387","17","6.67","340","28","8.24"
"11181  :  โรงพยาบาลสันติสุข","1,271","2","0.16","286","2","0.70","305","0","0.00","308","0","0.00","372","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","1,275","4","0.31","341","1","0.29","320","3","0.94","325","0","0.94","289","0","0.00"
"11183  :  โรงพยาบาลสองแคว","1,254","6","0.48","284","0","0.00","316","3","0.95","307","3","0.95","347","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","6,196","79","1.28","1,705","23","1.35","1,560","14","0.90","1,688","25","0.90","1,243","17","1.37"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,019","50","4.91","283","14","4.95","183","23","12.57","254","7","12.57","299","6","2.01"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11184  :  โรงพยาบาลจุน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","63,644","174","0.27","16,311","51","0.31","16,114","46","0.29","15,429","32","0.29","15,790","45","0.28"
"11189  :  โรงพยาบาลเทิง","3,669","328","8.94","1,231","25","2.03","1,122","100","8.91","425","100","8.91","891","103","11.56"
"11190  :  โรงพยาบาลพาน","296","519","175.34","0","0","0.00","5","131","2,620.00","62","190","2,620.00","229","198","86.46"
"11191  :  โรงพยาบาลป่าแดด","2,190","9","0.41","501","2","0.40","497","2","0.40","499","1","0.40","693","4","0.58"
"11192  :  โรงพยาบาลแม่จัน","8,533","1","0.01","2,252","0","0.00","2,058","0","0.00","2,227","0","0.00","1,996","1","0.05"
"11193  :  โรงพยาบาลเชียงแสน","3,628","725","19.98","807","199","24.66","1,034","199","19.25","966","161","19.25","821","166","20.22"
"11194  :  โรงพยาบาลแม่สาย","9,159","235","2.57","2,506","52","2.08","2,635","69","2.62","2,492","50","2.62","1,526","64","4.19"
"11195  :  โรงพยาบาลแม่สรวย","8","39","487.50","0","0","0.00","8","39","487.50","0","0","487.50","0","0","0.00"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,155","184","15.93","253","30","11.86","217","57","26.27","347","58","26.27","338","39","11.54"
"11197  :  โรงพยาบาลพญาเม็งราย","21","2","9.52","0","0","0.00","0","0","0.00","0","0","0.00","21","2","9.52"
"11198  :  โรงพยาบาลเวียงแก่น","960","39","4.06","465","5","1.08","312","10","3.21","157","15","3.21","26","9","34.62"
"11199  :  โรงพยาบาลขุนตาล","2,083","59","2.83","381","9","2.36","445","13","2.92","585","22","2.92","672","15","2.23"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","262","46","17.56","28","16","57.14","41","15","36.59","104","11","36.59","89","4","4.49"
"11201  :  โรงพยาบาลแม่ลาว","2,422","202","8.34","707","63","8.91","690","58","8.41","560","42","8.41","465","39","8.39"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","19","3","15.79","0","0","0.00","0","0","0.00","0","0","0.00","19","3","15.79"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","4,807","53","1.10","1,129","13","1.15","1,171","11","0.94","1,267","12","0.94","1,240","17","1.37"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,486","0","0.00","732","0","0.00","741","0","0.00","736","0","0.00","277","0","0.00"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
