"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11076  :  โรงพยาบาลจังหาร","2,452","117","4.77","589","33","5.60","537","26","4.84","598","28","4.84","728","30","4.12"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","395","3","0.76","87","0","0.00","46","0","0.00","148","2","0.00","114","1","0.88"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","4,595","35","0.76","1,160","6","0.52","1,116","14","1.25","980","3","1.25","1,339","12","0.90"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","309","34","11.00","0","0","0.00","0","0","0.00","73","4","0.00","236","30","12.71"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","45,363","2,966","6.54","11,296","672","5.95","10,885","730","6.71","11,126","623","6.71","12,056","941","7.81"
"11077  :  โรงพยาบาลนามน","3,193","229","7.17","879","68","7.74","949","91","9.59","690","28","9.59","675","42","6.22"
"11078  :  โรงพยาบาลกมลาไสย","10,913","705","6.46","2,870","161","5.61","2,659","164","6.17","2,437","159","6.17","2,947","221","7.50"
"11079  :  โรงพยาบาลร่องคำ","1,507","84","5.57","431","20","4.64","353","23","6.52","372","22","6.52","351","19","5.41"
"11080  :  โรงพยาบาลเขาวง","8,348","151","1.81","1,977","54","2.73","1,944","30","1.54","1,968","32","1.54","2,459","35","1.42"
"11081  :  โรงพยาบาลยางตลาด","10,120","594","5.87","2,456","106","4.32","2,383","143","6.00","2,589","165","6.00","2,692","180","6.69"
"11082  :  โรงพยาบาลห้วยเม็ก","2,926","26","0.89","669","7","1.05","638","3","0.47","649","2","0.47","970","14","1.44"
"11083  :  โรงพยาบาลสหัสขันธ์","2,281","186","8.15","577","57","9.88","578","76","13.15","512","38","13.15","614","15","2.44"
"11084  :  โรงพยาบาลคำม่วง","5,228","93","1.78","1,330","25","1.88","1,241","27","2.18","1,229","15","2.18","1,428","26","1.82"
"11085  :  โรงพยาบาลท่าคันโท","3,124","164","5.25","777","56","7.21","730","73","10.00","771","33","10.00","846","2","0.24"
"11086  :  โรงพยาบาลหนองกุงศรี","5,469","104","1.90","1,317","2","0.15","1,160","10","0.86","1,340","37","0.86","1,652","55","3.33"
"11087  :  โรงพยาบาลสมเด็จ","6,577","209","3.18","1,497","32","2.14","1,678","20","1.19","1,618","54","1.19","1,784","103","5.77"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,189","223","10.19","494","34","6.88","528","64","12.12","551","56","12.12","616","69","11.20"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,628","242","2.51","2,150","46","2.14","2,336","68","2.91","2,389","65","2.91","2,753","63","2.29"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","39,522","42","0.11","12,310","25","0.20","11,806","13","0.11","9,026","3","0.11","6,380","1","0.02"
"11089  :  โรงพยาบาลกุสุมาลย์","2,746","302","11.00","679","66","9.72","692","92","13.29","753","83","13.29","622","61","9.81"
"11090  :  โรงพยาบาลกุดบาก","2,652","285","10.75","677","78","11.52","693","97","14.00","681","45","14.00","601","65","10.82"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8,760","2,174","24.82","2,234","630","28.20","2,208","578","26.18","2,139","549","26.18","2,179","417","19.14"
"11092  :  โรงพยาบาลพังโคน","6,539","1,840","28.14","1,818","530","29.15","1,644","477","29.01","1,514","399","29.01","1,563","434","27.77"
"11093  :  โรงพยาบาลวาริชภูมิ","3,597","864","24.02","914","198","21.66","958","273","28.50","878","205","28.50","847","188","22.20"
"11094  :  โรงพยาบาลนิคมน้ำอูน","947","119","12.57","205","25","12.20","221","40","18.10","232","30","18.10","289","24","8.30"
"11095  :  โรงพยาบาลวานรนิวาส","10,752","1,807","16.81","2,760","400","14.49","3,148","475","15.09","2,464","407","15.09","2,380","525","22.06"
"11096  :  โรงพยาบาลคำตากล้า","2,920","395","13.53","762","91","11.94","661","88","13.31","735","85","13.31","762","131","17.19"
"11097  :  โรงพยาบาลบ้านม่วง","6,174","1,686","27.31","1,545","410","26.54","1,513","429","28.35","1,493","379","28.35","1,623","468","28.84"
"11098  :  โรงพยาบาลอากาศอำนวย","7,080","1,402","19.80","1,774","303","17.08","1,604","306","19.08","1,728","347","19.08","1,974","446","22.59"
"11099  :  โรงพยาบาลส่องดาว","2,866","906","31.61","707","230","32.53","742","228","30.73","662","206","30.73","755","242","32.05"
"11100  :  โรงพยาบาลเต่างอย","2,304","265","11.50","591","47","7.95","544","68","12.50","558","64","12.50","611","86","14.08"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,224","452","14.02","870","112","12.87","702","117","16.67","757","95","16.67","895","128","14.30"
"11102  :  โรงพยาบาลเจริญศิลป์","2,289","321","14.02","502","90","17.93","527","74","14.04","610","79","14.04","650","78","12.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,312","565","24.44","498","76","15.26","530","139","26.23","721","179","26.23","563","171","30.37"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","13,762","1,451","10.54","3,259","300","9.21","3,447","383","11.11","3,250","329","11.11","3,806","439","11.53"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","232","0","0.00","88","0","0.00","46","0","0.00","28","0","0.00","70","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,770","451","25.48","423","120","28.37","397","115","28.97","411","88","28.97","539","128","23.75"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","26,231","384","1.46","6,700","95","1.42","6,696","100","1.49","6,384","70","1.49","6,451","119","1.84"
"11104  :  โรงพยาบาลปลาปาก","1,802","186","10.32","461","56","12.15","427","41","9.60","435","39","9.60","479","50","10.44"
"11105  :  โรงพยาบาลท่าอุเทน","3,852","121","3.14","900","21","2.33","967","46","4.76","969","19","4.76","1,016","35","3.44"
"11106  :  โรงพยาบาลบ้านแพง","3,031","586","19.33","876","162","18.49","738","170","23.04","734","137","23.04","683","117","17.13"
"11107  :  โรงพยาบาลนาทม","1,087","133","12.24","271","43","15.87","263","37","14.07","267","28","14.07","286","25","8.74"
"11108  :  โรงพยาบาลเรณูนคร","3,071","286","9.31","884","96","10.86","769","80","10.40","673","56","10.40","745","54","7.25"
"11109  :  โรงพยาบาลนาแก","3,968","93","2.34","1,014","17","1.68","1,043","28","2.68","997","16","2.68","914","32","3.50"
"11110  :  โรงพยาบาลศรีสงคราม","6,079","695","11.43","1,386","173","12.48","1,506","201","13.35","1,383","149","13.35","1,804","172","9.53"
"11111  :  โรงพยาบาลนาหว้า","2,496","77","3.08","598","10","1.67","507","9","1.78","609","14","1.78","782","44","5.63"
"11112  :  โรงพยาบาลโพนสวรรค์","3,455","243","7.03","765","54","7.06","769","40","5.20","788","60","5.20","1,133","89","7.86"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","6,918","266","3.85","1,703","50","2.94","1,721","77","4.47","1,685","62","4.47","1,809","77","4.26"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","649","62","9.55","156","16","10.26","157","15","9.55","153","17","9.55","183","14","7.65"
"10712  :  โรงพยาบาลมุกดาหาร","27,887","948","3.40","6,792","259","3.81","6,676","262","3.92","6,956","172","3.92","7,463","255","3.42"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,365","534","22.58","567","173","30.51","574","162","28.22","590","138","28.22","634","61","9.62"
"11114  :  โรงพยาบาลดอนตาล","2,329","144","6.18","660","46","6.97","543","31","5.71","559","35","5.71","567","32","5.64"
"11115  :  โรงพยาบาลดงหลวง","2,303","55","2.39","562","17","3.02","557","16","2.87","620","11","2.87","564","11","1.95"
"11116  :  โรงพยาบาลคำชะอี","2,971","208","7.00","716","20","2.79","627","37","5.90","684","42","5.90","944","109","11.55"
"11117  :  โรงพยาบาลหว้านใหญ่","2,613","140","5.36","525","22","4.19","620","43","6.94","659","25","6.94","809","50","6.18"
"11118  :  โรงพยาบาลหนองสูง","2,725","106","3.89","655","23","3.51","702","32","4.56","702","24","4.56","666","27","4.05"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","49,732","4","0.01","12,629","0","0.00","12,133","0","0.00","11,980","2","0.00","12,990","2","0.02"
"11119  :  โรงพยาบาลจอมทอง","15,235","395","2.59","3,719","112","3.01","3,755","121","3.22","3,695","87","3.22","4,066","75","1.84"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","5,382","241","4.48","1,410","66","4.68","1,300","110","8.46","1,366","48","8.46","1,306","17","1.30"
"11121  :  โรงพยาบาลเชียงดาว","7,142","328","4.59","1,812","90","4.97","1,570","98","6.24","1,762","67","6.24","1,998","73","3.65"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,372","250","4.65","1,282","53","4.13","1,318","71","5.39","1,366","70","5.39","1,406","56","3.98"
"11123  :  โรงพยาบาลแม่แตง","5,651","189","3.34","1,314","34","2.59","1,172","51","4.35","1,362","43","4.35","1,803","61","3.38"
"11124  :  โรงพยาบาลสะเมิง","2,656","478","18.00","660","157","23.79","601","116","19.30","651","97","19.30","744","108","14.52"
"11125  :  โรงพยาบาลฝาง","14,356","169","1.18","3,584","50","1.40","3,454","52","1.51","3,462","40","1.51","3,856","27","0.70"
"11126  :  โรงพยาบาลแม่อาย","778","37","4.76","728","34","4.67","0","0","0.00","0","0","0.00","50","3","6.00"
"11127  :  โรงพยาบาลพร้าว","4,485","143","3.19","1,000","46","4.60","976","26","2.66","1,208","41","2.66","1,301","30","2.31"
"11128  :  โรงพยาบาลสันป่าตอง","12,193","1,101","9.03","3,003","254","8.46","2,886","295","10.22","2,930","229","10.22","3,374","323","9.57"
"11129  :  โรงพยาบาลสันกำแพง","4,416","125","2.83","1,097","39","3.56","1,201","51","4.25","1,146","24","4.25","972","11","1.13"
"11130  :  โรงพยาบาลสันทราย","6,113","294","4.81","1,108","136","12.27","1,572","75","4.77","1,654","46","4.77","1,779","37","2.08"
"11131  :  โรงพยาบาลหางดง","6,646","301","4.53","1,661","68","4.09","1,619","89","5.50","1,580","64","5.50","1,786","80","4.48"
"11132  :  โรงพยาบาลฮอด","4,081","96","2.35","1,089","21","1.93","1,005","22","2.19","809","21","2.19","1,178","32","2.72"
"11133  :  โรงพยาบาลดอยเต่า","3,362","183","5.44","845","60","7.10","781","37","4.74","754","38","4.74","982","48","4.89"
"11134  :  โรงพยาบาลอมก๋อย","4,783","131","2.74","1,099","39","3.55","1,120","37","3.30","1,171","45","3.30","1,393","10","0.72"
"11135  :  โรงพยาบาลสารภี","3,357","876","26.09","1,043","233","22.34","909","220","24.20","497","220","24.20","908","203","22.36"
"11136  :  โรงพยาบาลเวียงแหง","1,555","1","0.06","345","0","0.00","339","0","0.00","408","0","0.00","463","1","0.22"
"11137  :  โรงพยาบาลไชยปราการ","3,846","70","1.82","965","14","1.45","862","17","1.97","1,008","17","1.97","1,011","22","2.18"
"11138  :  โรงพยาบาลแม่วาง","4,727","119","2.52","1,084","19","1.75","1,131","28","2.48","1,131","35","2.48","1,381","37","2.68"
"11139  :  โรงพยาบาลแม่ออน","1,878","1","0.05","287","1","0.35","520","0","0.00","502","0","0.00","569","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","7","2","28.57","0","0","0.00","0","0","0.00","4","1","0.00","3","1","33.33"
"11643  :  โรงพยาบาลดอยหล่อ","1,673","5","0.30","459","1","0.22","294","0","0.00","486","2","0.00","434","2","0.46"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,585","6","0.23","626","1","0.16","619","1","0.16","613","0","0.16","727","4","0.55"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4,003","0","0.00","1,048","0","0.00","1,144","0","0.00","874","0","0.00","937","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","5,254","0","0.00","1,364","0","0.00","1,343","0","0.00","1,250","0","0.00","1,297","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","5,725","3","0.05","1,531","0","0.00","1,556","3","0.19","969","0","0.19","1,669","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,864","6","0.21","714","0","0.00","698","1","0.14","637","0","0.14","815","5","0.61"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,287","2","0.16","343","1","0.29","312","1","0.32","285","0","0.32","347","0","0.00"
"10714  :  โรงพยาบาลลำพูน","28,369","284","1.00","7,616","63","0.83","6,724","98","1.46","6,286","67","1.46","7,743","56","0.72"
"11140  :  โรงพยาบาลแม่ทา","2,411","71","2.94","581","23","3.96","598","18","3.01","590","14","3.01","642","16","2.49"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,762","76","2.75","637","13","2.04","718","21","2.92","755","15","2.92","652","27","4.14"
"11142  :  โรงพยาบาลลี้","5,650","96","1.70","1,505","9","0.60","1,374","15","1.09","1,314","31","1.09","1,457","41","2.81"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","2,271","171","7.53","572","39","6.82","582","51","8.76","607","35","8.76","510","46","9.02"
"11144  :  โรงพยาบาลป่าซาง","4,948","434","8.77","1,188","99","8.33","1,096","88","8.03","1,218","118","8.03","1,446","129","8.92"
"11145  :  โรงพยาบาลบ้านธิ","1,826","49","2.68","486","19","3.91","482","10","2.07","321","7","2.07","537","13","2.42"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,609","133","3.69","843","44","5.22","910","81","8.90","897","8","8.90","959","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","53,518","71","0.13","13,150","0","0.00","13,716","10","0.07","13,128","25","0.07","13,524","36","0.27"
"11146  :  โรงพยาบาลแม่เมาะ","2,140","121","5.65","422","32","7.58","502","38","7.57","531","24","7.57","685","27","3.94"
"11147  :  โรงพยาบาลเกาะคา","8,158","289","3.54","1,872","73","3.90","2,119","70","3.30","1,938","61","3.30","2,229","85","3.81"
"11148  :  โรงพยาบาลเสริมงาม","2,708","420","15.51","706","94","13.31","628","90","14.33","663","96","14.33","711","140","19.69"
"11149  :  โรงพยาบาลงาว","4,181","394","9.42","1,049","107","10.20","1,067","112","10.50","1,013","97","10.50","1,052","78","7.41"
"11150  :  โรงพยาบาลแจ้ห่ม","2,943","130","4.42","765","33","4.31","685","34","4.96","728","41","4.96","765","22","2.88"
"11151  :  โรงพยาบาลวังเหนือ","4,421","211","4.77","1,095","49","4.47","1,085","58","5.35","1,071","46","5.35","1,170","58","4.96"
"11152  :  โรงพยาบาลเถิน","5,544","211","3.81","1,467","44","3.00","1,364","97","7.11","1,319","34","7.11","1,394","36","2.58"
"11153  :  โรงพยาบาลแม่พริก","1,176","97","8.25","343","26","7.58","272","19","6.99","274","28","6.99","287","24","8.36"
"11154  :  โรงพยาบาลแม่ทะ","2,548","304","11.93","613","101","16.48","596","78","13.09","634","49","13.09","705","76","10.78"
"11155  :  โรงพยาบาลสบปราบ","2,660","314","11.80","590","101","17.12","770","78","10.13","685","60","10.13","615","75","12.20"
"11156  :  โรงพยาบาลห้างฉัตร","2,820","210","7.45","747","53","7.10","761","77","10.12","599","45","10.12","713","35","4.91"
"11157  :  โรงพยาบาลเมืองปาน","3,030","558","18.42","746","114","15.28","778","141","18.12","754","201","18.12","752","102","13.56"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","43,619","5,086","11.66","10,991","1,271","11.56","11,029","1,426","12.93","10,511","1,113","12.93","11,088","1,276","11.51"
"11158  :  โรงพยาบาลตรอน","1,691","127","7.51","522","47","9.00","432","34","7.87","364","25","7.87","373","21","5.63"
"11159  :  โรงพยาบาลท่าปลา","2,875","140","4.87","690","44","6.38","706","31","4.39","664","29","4.39","815","36","4.42"
"11160  :  โรงพยาบาลน้ำปาด","2,977","304","10.21","625","56","8.96","746","115","15.42","729","51","15.42","877","82","9.35"
"11161  :  โรงพยาบาลฟากท่า","1,235","27","2.19","283","6","2.12","326","8","2.45","280","2","2.45","346","11","3.18"
"11162  :  โรงพยาบาลบ้านโคก","1,110","24","2.16","275","5","1.82","306","10","3.27","284","4","3.27","245","5","2.04"
"11163  :  โรงพยาบาลพิชัย","4,543","729","16.05","1,260","186","14.76","1,153","202","17.52","1,017","137","17.52","1,113","204","18.33"
"11164  :  โรงพยาบาลลับแล","2,422","203","8.38","577","50","8.67","557","40","7.18","567","31","7.18","721","82","11.37"
"11165  :  โรงพยาบาลทองแสนขัน","1,746","37","2.12","497","10","2.01","555","13","2.34","409","8","2.34","285","6","2.11"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1,563","24","1.54","400","0","0.00","269","3","1.12","461","14","1.12","433","7","1.62"
"10715  :  โรงพยาบาลแพร่","37,178","946","2.54","9,979","292","2.93","9,745","259","2.66","8,889","229","2.66","8,565","166","1.94"
"11166  :  โรงพยาบาลร้องกวาง","5,609","586","10.45","1,399","167","11.94","1,369","134","9.79","1,379","148","9.79","1,462","137","9.37"
"11167  :  โรงพยาบาลลอง","3,137","230","7.33","842","79","9.38","845","45","5.33","721","43","5.33","729","63","8.64"
"11169  :  โรงพยาบาลสูงเม่น","3,393","381","11.23","792","101","12.75","852","117","13.73","808","71","13.73","941","92","9.78"
"11170  :  โรงพยาบาลสอง","2,690","217","8.07","688","66","9.59","591","43","7.28","523","38","7.28","888","70","7.88"
"11171  :  โรงพยาบาลวังชิ้น","4,257","297","6.98","1,065","93","8.73","1,079","96","8.90","1,028","46","8.90","1,085","62","5.71"
"11172  :  โรงพยาบาลหนองม่วงไข่","3,132","124","3.96","791","39","4.93","827","37","4.47","832","31","4.47","682","17","2.49"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,163","179","5.66","833","51","6.12","820","46","5.61","740","35","5.61","770","47","6.10"
"10716  :  โรงพยาบาลน่าน","35,815","146","0.41","8,868","48","0.54","9,029","28","0.31","9,276","39","0.31","8,642","31","0.36"
"11173  :  โรงพยาบาลแม่จริม","2,281","92","4.03","594","32","5.39","553","20","3.62","663","24","3.62","471","16","3.40"
"11174  :  โรงพยาบาลบ้านหลวง","1,244","27","2.17","305","8","2.62","281","7","2.49","317","7","2.49","341","5","1.47"
"11175  :  โรงพยาบาลนาน้อย","2,495","55","2.20","644","12","1.86","607","20","3.29","643","11","3.29","601","12","2.00"
"11176  :  โรงพยาบาลท่าวังผา","4,188","113","2.70","1,124","30","2.67","1,099","30","2.73","1,088","28","2.73","877","25","2.85"
"11177  :  โรงพยาบาลเวียงสา","5,835","315","5.40","1,372","52","3.79","1,480","76","5.14","1,534","111","5.14","1,449","76","5.24"
"11178  :  โรงพยาบาลทุ่งช้าง","1,903","8","0.42","429","0","0.00","418","1","0.24","492","6","0.24","564","1","0.18"
"11179  :  โรงพยาบาลเชียงกลาง","2,164","57","2.63","494","16","3.24","513","14","2.73","507","8","2.73","650","19","2.92"
"11180  :  โรงพยาบาลนาหมื่น","1,454","147","10.11","343","36","10.50","343","36","10.50","397","41","10.50","371","34","9.16"
"11181  :  โรงพยาบาลสันติสุข","1,314","0","0.00","350","0","0.00","312","0","0.00","324","0","0.00","328","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","1,187","3","0.25","296","1","0.34","261","0","0.00","297","0","0.00","333","2","0.60"
"11183  :  โรงพยาบาลสองแคว","1,249","5","0.40","312","4","1.28","276","0","0.00","340","1","0.00","321","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","8,205","71","0.87","1,967","13","0.66","1,981","26","1.31","2,059","18","1.31","2,198","14","0.64"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","275","0","0.00","9","0","0.00","93","0","0.00","120","0","0.00","53","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,278","24","1.88","360","4","1.11","313","6","1.92","324","2","1.92","281","12","4.27"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","25,503","62","0.24","6,382","26","0.41","6,300","17","0.27","6,127","12","0.27","6,694","7","0.10"
"10718  :  โรงพยาบาลเชียงคำ","16,219","117","0.72","4,189","42","1.00","4,177","43","1.03","4,177","20","1.03","3,676","12","0.33"
"11184  :  โรงพยาบาลจุน","2,693","181","6.72","757","55","7.27","785","50","6.37","663","37","6.37","488","39","7.99"
"11185  :  โรงพยาบาลเชียงม่วน","1,981","156","7.87","449","39","8.69","505","46","9.11","533","35","9.11","494","36","7.29"
"11186  :  โรงพยาบาลดอกคำใต้","6,549","610","9.31","1,628","177","10.87","1,582","174","11.00","1,636","128","11.00","1,703","131","7.69"
"11187  :  โรงพยาบาลปง","3,614","123","3.40","902","27","2.99","912","23","2.52","880","17","2.52","920","56","6.09"
"11188  :  โรงพยาบาลแม่ใจ","2,044","129","6.31","482","36","7.47","431","18","4.18","516","36","4.18","615","39","6.34"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","25","0","0.00","16","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","49,457","861","1.74","16,959","71","0.42","17,617","447","2.54","9,932","240","2.54","4,949","103","2.08"
"11189  :  โรงพยาบาลเทิง","3,784","503","13.29","1,146","136","11.87","805","147","18.26","770","139","18.26","1,063","81","7.62"
"11190  :  โรงพยาบาลพาน","2,514","912","36.28","280","269","96.07","916","309","33.73","0","0","33.73","1,318","334","25.34"
"11191  :  โรงพยาบาลป่าแดด","2,166","3","0.14","738","0","0.00","668","0","0.00","509","1","0.00","251","2","0.80"
"11192  :  โรงพยาบาลแม่จัน","9,234","3","0.03","2,488","1","0.04","2,632","0","0.00","1,804","2","0.00","2,310","0","0.00"
"11193  :  โรงพยาบาลเชียงแสน","1,505","486","32.29","629","129","20.51","439","170","38.72","25","130","38.72","412","57","13.83"
"11194  :  โรงพยาบาลแม่สาย","5,987","164","2.74","1,906","54","2.83","2,077","65","3.13","1,489","29","3.13","515","16","3.11"
"11195  :  โรงพยาบาลแม่สรวย","409","55","13.45","17","26","152.94","0","0","0.00","0","0","0.00","392","29","7.40"
"11196  :  โรงพยาบาลเวียงป่าเป้า","5,249","136","2.59","1,359","40","2.94","1,454","21","1.44","962","40","1.44","1,474","35","2.37"
"11197  :  โรงพยาบาลพญาเม็งราย","1,903","323","16.97","491","75","15.27","716","81","11.31","405","89","11.31","291","78","26.80"
"11198  :  โรงพยาบาลเวียงแก่น","1,827","124","6.79","456","18","3.95","416","27","6.49","395","42","6.49","560","37","6.61"
"11199  :  โรงพยาบาลขุนตาล","2,002","79","3.95","686","27","3.94","530","24","4.53","563","12","4.53","223","16","7.17"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","732","93","12.70","68","17","25.00","102","23","22.55","135","23","22.55","427","30","7.03"
"11201  :  โรงพยาบาลแม่ลาว","2,018","111","5.50","626","29","4.63","485","20","4.12","379","25","4.12","528","37","7.01"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,894","290","15.31","557","62","11.13","524","64","12.21","549","77","12.21","264","87","32.95"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","3,423","40","1.17","1,150","13","1.13","1,341","12","0.89","580","3","0.89","352","12","3.41"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","1,223","0","0.00","506","0","0.00","260","0","0.00","171","0","0.00","286","0","0.00"
