"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11095  :  โรงพยาบาลวานรนิวาส","32,544,888.75","32,305,681.75","239,207.00","0.74","6,490,329.00","6,456,825.00","33,504.00","0.52","6,064,715.00","6,035,504.00","29,211.00","0.48","6,198,385.50","6,157,729.50","40,656.00","0.66","13,791,459.25","13,655,623.25","135,836.00","0.98"
"11096  :  โรงพยาบาลคำตากล้า","3,458,506.05","3,405,442.80","53,063.25","1.53","823,086.50","816,635.50","6,451.00","0.78","783,657.55","776,125.05","7,532.50","0.96","823,284.75","820,038.25","3,246.50","0.39","1,028,477.25","992,644.00","35,833.25","3.48"
"11097  :  โรงพยาบาลบ้านม่วง","6,869,043.05","6,786,364.30","82,678.75","1.20","1,434,455.80","1,413,537.05","20,918.75","1.46","1,533,798.40","1,513,979.65","19,818.75","1.29","1,463,051.45","1,445,506.20","17,545.25","1.20","2,437,737.40","2,413,341.40","24,396.00","1.00"
"11098  :  โรงพยาบาลอากาศอำนวย","8,001,243.93","7,834,390.93","166,853.00","2.09","1,814,693.66","1,799,407.16","15,286.50","0.84","1,986,759.58","1,970,536.58","16,223.00","0.82","1,621,041.84","1,607,701.84","13,340.00","0.82","2,578,748.85","2,456,745.35","122,003.50","4.73"
"11099  :  โรงพยาบาลส่องดาว","5,943,525.50","5,499,672.00","443,853.50","7.47","1,159,945.00","1,012,160.50","147,784.50","12.74","1,469,857.50","1,314,025.00","155,832.50","10.60","1,136,745.20","1,046,099.00","90,646.20","7.97","2,176,977.80","2,127,387.50","49,590.30","2.28"
"11100  :  โรงพยาบาลเต่างอย","1,929,010.95","1,883,938.45","45,072.50","2.34","455,966.95","454,163.20","1,803.75","0.40","436,067.50","434,825.25","1,242.25","0.28","514,456.25","512,526.50","1,929.75","0.38","522,520.25","482,423.50","40,096.75","7.67"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,056,653.05","3,021,832.55","34,820.50","1.14","694,036.01","690,281.26","3,754.75","0.54","807,146.74","802,189.49","4,957.25","0.61","690,171.17","687,029.42","3,141.75","0.46","865,299.13","842,332.38","22,966.75","2.65"
"11102  :  โรงพยาบาลเจริญศิลป์","4,008,471.56","3,964,001.56","44,470.00","1.11","1,223,138.98","1,212,031.48","11,107.50","0.91","1,354,780.81","1,346,089.06","8,691.75","0.64","764,650.05","761,106.05","3,544.00","0.46","665,901.72","644,774.97","21,126.75","3.17"
"11103  :  โรงพยาบาลโพนนาแก้ว","3,588,749.50","3,574,049.50","14,700.00","0.41","948,959.50","947,092.50","1,867.00","0.20","1,224,097.00","1,221,418.00","2,679.00","0.22","644,514.00","642,480.00","2,034.00","0.32","771,179.00","763,059.00","8,120.00","1.05"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","61,399,858.58","61,177,188.83","222,669.75","0.36","16,612,271.85","16,570,390.10","41,881.75","0.25","15,465,671.94","15,389,518.69","76,153.25","0.49","12,680,259.89","12,631,708.89","48,551.00","0.38","16,641,654.90","16,585,571.15","56,083.75","0.34"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","187,594.02","187,594.02","0.00","0.00","62,982.29","62,982.29","0.00","0.00","52,294.68","52,294.68","0.00","0.00","0.00","0.00","0.00","0.00","72,317.05","72,317.05","0.00","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,838,955.88","2,792,597.88","46,358.00","1.63","674,278.79","668,062.79","6,216.00","0.92","635,329.22","628,412.22","6,917.00","1.09","516,062.25","509,734.25","6,328.00","1.23","1,013,285.62","986,388.62","26,897.00","2.65"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10711  :  โรงพยาบาลนครพนม","73,467,578.65","73,422,268.65","45,310.00","0.06","19,550,671.40","19,536,254.90","14,416.50","0.07","15,536,894.50","15,529,355.50","7,539.00","0.05","14,469,363.75","14,459,429.75","9,934.00","0.07","23,910,649.00","23,897,228.50","13,420.50","0.06"
"11104  :  โรงพยาบาลปลาปาก","4,413,967.14","4,386,880.64","27,086.50","0.61","934,669.60","927,386.60","7,283.00","0.78","977,655.70","968,513.20","9,142.50","0.94","592,821.14","590,657.64","2,163.50","0.36","1,908,820.70","1,900,323.20","8,497.50","0.45"
"11105  :  โรงพยาบาลท่าอุเทน","2,669,308.00","2,628,039.00","41,269.00","1.55","371,463.50","368,524.00","2,939.50","0.79","423,232.00","419,424.50","3,807.50","0.90","420,113.50","416,912.50","3,201.00","0.76","1,454,499.00","1,423,178.00","31,321.00","2.15"
"11106  :  โรงพยาบาลบ้านแพง","2,313,367.14","2,280,596.64","32,770.50","1.42","378,928.02","373,647.52","5,280.50","1.39","455,511.14","450,525.14","4,986.00","1.09","391,713.55","386,233.55","5,480.00","1.40","1,087,214.43","1,070,190.43","17,024.00","1.57"
"11107  :  โรงพยาบาลนาทม","2,093,645.40","2,065,169.00","28,476.40","1.36","380,264.40","376,856.00","3,408.40","0.90","544,176.50","540,174.50","4,002.00","0.74","403,714.00","401,425.50","2,288.50","0.57","765,490.50","746,713.00","18,777.50","2.45"
"11108  :  โรงพยาบาลเรณูนคร","2,448,385.75","2,402,611.75","45,774.00","1.87","550,678.50","547,338.50","3,340.00","0.61","447,550.25","443,492.25","4,058.00","0.91","525,615.25","520,273.75","5,341.50","1.02","924,541.75","891,507.25","33,034.50","3.57"
"11109  :  โรงพยาบาลนาแก","4,622,272.24","4,570,178.99","52,093.25","1.13","785,820.64","784,408.14","1,412.50","0.18","813,540.05","811,442.55","2,097.50","0.26","810,003.90","807,986.90","2,017.00","0.25","2,212,907.65","2,166,341.40","46,566.25","2.10"
"11110  :  โรงพยาบาลศรีสงคราม","10,308,974.90","10,245,967.50","63,007.40","0.61","2,027,738.10","2,015,769.00","11,969.10","0.59","2,206,961.10","2,192,932.50","14,028.60","0.64","2,174,542.70","2,164,683.75","9,858.95","0.45","3,899,733.00","3,872,582.25","27,150.75","0.70"
"11111  :  โรงพยาบาลนาหว้า","4,038,550.14","4,024,702.33","13,847.81","0.34","958,234.02","957,247.02","987.00","0.10","454,518.39","454,096.14","422.25","0.09","525,577.99","525,047.93","530.06","0.10","2,100,219.74","2,088,311.24","11,908.50","0.57"
"11112  :  โรงพยาบาลโพนสวรรค์","6,106,560.99","6,072,358.49","34,202.50","0.56","757,716.75","752,045.25","5,671.50","0.75","852,170.50","847,527.25","4,643.25","0.54","850,118.22","846,253.97","3,864.25","0.45","3,646,555.52","3,626,532.02","20,023.50","0.55"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","18,392,256.50","18,361,773.50","30,483.00","0.17","3,356,345.50","3,352,377.50","3,968.00","0.12","2,762,064.00","2,758,062.00","4,002.00","0.14","3,656,624.50","3,651,257.50","5,367.00","0.15","8,617,222.50","8,600,076.50","17,146.00","0.20"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","507,388.00","507,388.00","0.00","0.00","3,051.75","3,051.75","0.00","0.00","202,145.00","202,145.00","0.00","0.00","183,875.00","183,875.00","0.00","0.00","118,316.25","118,316.25","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","1,540,925.18","1,530,090.64","10,834.54","0.70","191,965.24","190,370.04","1,595.20","0.83","179,032.85","178,431.75","601.10","0.34","164,069.21","161,099.47","2,969.74","1.81","1,005,857.88","1,000,189.38","5,668.50","0.56"
"10712  :  โรงพยาบาลมุกดาหาร","67,284,810.49","67,215,106.49","69,704.00","0.10","17,431,789.50","17,418,248.50","13,541.00","0.08","16,794,099.25","16,777,845.25","16,254.00","0.10","15,291,381.75","15,278,839.75","12,542.00","0.08","17,767,539.99","17,740,172.99","27,367.00","0.15"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,196,279.00","3,167,327.00","28,952.00","0.91","547,480.50","542,836.50","4,644.00","0.85","418,722.50","415,295.50","3,427.00","0.82","360,520.50","355,894.50","4,626.00","1.28","1,869,555.50","1,853,300.50","16,255.00","0.87"
"11114  :  โรงพยาบาลดอนตาล","1,026,654.75","1,017,741.75","8,913.00","0.87","532,523.25","527,102.25","5,421.00","1.02","494,131.50","490,639.50","3,492.00","0.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,792,331.97","1,755,928.57","36,403.40","2.03","484,204.12","479,543.22","4,660.90","0.96","433,740.76","427,126.76","6,614.00","1.52","403,105.09","395,628.79","7,476.30","1.85","471,282.00","453,629.80","17,652.20","3.75"
"11116  :  โรงพยาบาลคำชะอี","4,939,016.95","4,904,951.95","34,065.00","0.69","1,269,384.56","1,264,061.56","5,323.00","0.42","1,113,232.49","1,108,350.49","4,882.00","0.44","1,154,813.63","1,150,090.13","4,723.50","0.41","1,401,586.27","1,382,449.77","19,136.50","1.37"
"11117  :  โรงพยาบาลหว้านใหญ่","1,504,262.75","1,488,068.75","16,194.00","1.08","331,631.25","326,616.75","5,014.50","1.51","292,686.75","287,669.75","5,017.00","1.71","261,119.50","257,515.50","3,604.00","1.38","618,825.25","616,266.75","2,558.50","0.41"
"11118  :  โรงพยาบาลหนองสูง","2,816,816.74","2,785,304.24","31,512.50","1.12","966,746.94","961,192.54","5,554.40","0.57","714,867.48","709,388.73","5,478.75","0.77","595,352.91","589,607.11","5,745.80","0.97","539,849.41","525,115.86","14,733.55","2.73"
"06009  :  โรงพยาบาลแม่ตื่น","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10713  :  โรงพยาบาลนครพิงค์","151,654,199.43","151,641,065.64","13,133.79","0.01","40,906,318.68","40,903,320.67","2,998.01","0.01","40,930,339.34","40,926,508.46","3,830.88","0.01","36,974,787.68","36,970,701.31","4,086.37","0.01","32,842,753.73","32,840,535.20","2,218.53","0.01"
"11119  :  โรงพยาบาลจอมทอง","32,186,372.50","32,172,923.50","13,449.00","0.04","7,397,200.00","7,394,585.00","2,615.00","0.04","7,372,667.50","7,368,808.50","3,859.00","0.05","8,615,653.50","8,611,648.50","4,005.00","0.05","8,800,851.50","8,797,881.50","2,970.00","0.03"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,341,320.00","3,323,817.50","17,502.50","0.52","778,576.25","774,417.50","4,158.75","0.53","791,200.25","786,268.25","4,932.00","0.62","903,847.25","900,082.00","3,765.25","0.42","867,696.25","863,049.75","4,646.50","0.54"
"11121  :  โรงพยาบาลเชียงดาว","5,260,396.50","5,252,283.00","8,113.50","0.15","1,372,321.25","1,369,965.25","2,356.00","0.17","1,306,979.75","1,304,942.50","2,037.25","0.16","1,370,749.75","1,368,670.00","2,079.75","0.15","1,210,345.75","1,208,705.25","1,640.50","0.14"
"11122  :  โรงพยาบาลดอยสะเก็ด","2,858,281.87","2,847,258.12","11,023.75","0.39","790,469.08","787,744.08","2,725.00","0.34","731,065.95","727,917.20","3,148.75","0.43","701,451.69","698,618.19","2,833.50","0.40","635,295.15","632,978.65","2,316.50","0.36"
"11123  :  โรงพยาบาลแม่แตง","3,538,293.75","3,529,438.25","8,855.50","0.25","997,969.75","995,855.75","2,114.00","0.21","928,034.75","925,630.25","2,404.50","0.26","805,340.50","803,092.00","2,248.50","0.28","806,948.75","804,860.25","2,088.50","0.26"
"11124  :  โรงพยาบาลสะเมิง","1,258,607.84","1,253,324.59","5,283.25","0.42","286,916.10","285,728.10","1,188.00","0.41","292,640.26","291,360.26","1,280.00","0.44","395,302.18","393,605.43","1,696.75","0.43","283,749.30","282,630.80","1,118.50","0.39"
"11125  :  โรงพยาบาลฝาง","31,798,662.00","31,770,399.00","28,263.00","0.09","10,237,920.50","10,228,179.00","9,741.50","0.10","6,507,856.50","6,500,181.50","7,675.00","0.12","9,079,740.50","9,073,959.50","5,781.00","0.06","5,973,144.50","5,968,079.00","5,065.50","0.08"
"11126  :  โรงพยาบาลแม่อาย","5,002,388.90","4,988,846.15","13,542.75","0.27","1,298,978.30","1,296,292.30","2,686.00","0.21","1,273,877.55","1,269,772.80","4,104.75","0.32","1,221,713.35","1,218,711.10","3,002.25","0.25","1,207,819.70","1,204,069.95","3,749.75","0.31"
"11127  :  โรงพยาบาลพร้าว","3,013,037.98","3,009,601.28","3,436.70","0.11","842,477.46","841,591.91","885.55","0.11","654,973.24","654,512.74","460.50","0.07","727,251.75","726,663.25","588.50","0.08","788,335.53","786,833.38","1,502.15","0.19"
"11128  :  โรงพยาบาลสันป่าตอง","18,164,722.01","18,133,035.26","31,686.75","0.17","4,390,180.26","4,382,241.01","7,939.25","0.18","4,003,970.26","3,995,452.76","8,517.50","0.21","4,277,286.42","4,270,174.67","7,111.75","0.17","5,493,285.07","5,485,166.82","8,118.25","0.15"
"11129  :  โรงพยาบาลสันกำแพง","2,998,729.37","2,995,660.12","3,069.25","0.10","654,753.75","654,313.50","440.25","0.07","539,760.80","539,292.30","468.50","0.09","1,262,138.80","1,260,704.30","1,434.50","0.11","542,076.02","541,350.02","726.00","0.13"
"11130  :  โรงพยาบาลสันทราย","7,676.75","7,676.75","0.00","0.00","1,287.25","1,287.25","0.00","0.00","6,256.00","6,256.00","0.00","0.00","133.50","133.50","0.00","0.00","0.00","0.00","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","9,134,328.25","9,123,435.00","10,893.25","0.12","2,336,358.00","2,334,050.50","2,307.50","0.10","2,295,938.50","2,292,894.00","3,044.50","0.13","2,440,470.25","2,438,168.75","2,301.50","0.09","2,061,561.50","2,058,321.75","3,239.75","0.16"
"11132  :  โรงพยาบาลฮอด","3,547,746.36","3,534,081.86","13,664.50","0.39","1,030,137.39","1,026,394.39","3,743.00","0.36","974,570.79","971,454.29","3,116.50","0.32","800,418.39","797,130.89","3,287.50","0.41","742,619.79","739,102.29","3,517.50","0.47"
"11133  :  โรงพยาบาลดอยเต่า","2,676,366.03","2,672,319.03","4,047.00","0.15","656,419.12","655,570.62","848.50","0.13","755,808.80","754,766.80","1,042.00","0.14","728,450.77","727,171.52","1,279.25","0.18","535,687.34","534,810.09","877.25","0.16"
"11134  :  โรงพยาบาลอมก๋อย","2,962,580.48","2,939,958.38","22,622.10","0.76","817,728.57","810,309.53","7,419.04","0.91","793,564.48","787,181.20","6,383.28","0.80","694,760.38","692,111.18","2,649.20","0.38","656,527.05","650,356.47","6,170.58","0.94"
"11135  :  โรงพยาบาลสารภี","3,258,725.88","3,238,462.13","20,263.75","0.62","852,729.54","847,061.29","5,668.25","0.66","810,565.29","805,595.79","4,969.50","0.61","882,634.59","878,491.59","4,143.00","0.47","712,796.46","707,313.46","5,483.00","0.77"
"11136  :  โรงพยาบาลเวียงแหง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","2,616,701.75","2,606,908.75","9,793.00","0.37","804,983.25","802,645.25","2,338.00","0.29","481,038.25","478,183.75","2,854.50","0.59","520,656.75","518,223.75","2,433.00","0.47","810,023.50","807,856.00","2,167.50","0.27"
"11138  :  โรงพยาบาลแม่วาง","3,019,665.17","3,012,326.17","7,339.00","0.24","712,454.52","710,281.02","2,173.50","0.31","589,170.27","587,597.27","1,573.00","0.27","961,635.49","959,924.49","1,711.00","0.18","756,404.89","754,523.39","1,881.50","0.25"
"11139  :  โรงพยาบาลแม่ออน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","57,898.25","57,664.75","233.50","0.40","14,601.75","14,560.50","41.25","0.28","19,025.00","18,999.50","25.50","0.13","9,198.00","9,100.25","97.75","1.06","15,073.50","15,004.50","69.00","0.46"
"11643  :  โรงพยาบาลดอยหล่อ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","188,512.50","188,512.50","0.00","0.00","26,758.25","26,758.25","0.00","0.00","74,007.25","74,007.25","0.00","0.00","69,997.00","69,997.00","0.00","0.00","17,750.00","17,750.00","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","733,648.51","733,045.51","603.00","0.08","191,682.48","191,507.98","174.50","0.09","198,692.88","198,534.88","158.00","0.08","158,758.83","158,719.33","39.50","0.02","184,514.32","184,283.32","231.00","0.13"
"12280  :  โรงพยาบาลสวนปรุง","9,242,779.25","9,242,779.25","0.00","0.00","3,027,360.50","3,027,360.50","0.00","0.00","2,337,626.25","2,337,626.25","0.00","0.00","1,634,793.50","1,634,793.50","0.00","0.00","2,242,999.00","2,242,999.00","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","1,425,931.25","1,425,931.25","0.00","0.00","397,737.50","397,737.50","0.00","0.00","398,979.50","398,979.50","0.00","0.00","310,104.75","310,104.75","0.00","0.00","319,109.50","319,109.50","0.00","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","16,923,412.05","16,923,412.05","0.00","0.00","4,122,547.75","4,122,547.75","0.00","0.00","3,935,571.80","3,935,571.80","0.00","0.00","4,561,520.50","4,561,520.50","0.00","0.00","4,303,772.00","4,303,772.00","0.00","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","14,092,040.00","14,090,528.00","1,512.00","0.01","4,664,546.00","4,664,348.00","198.00","0.00","3,384,355.50","3,384,355.50","0.00","0.00","3,258,648.00","3,257,826.00","822.00","0.03","2,784,490.50","2,783,998.50","492.00","0.02"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10714  :  โรงพยาบาลลำพูน","84,633,383.71","84,600,856.21","32,527.50","0.04","22,889,980.21","22,885,160.96","4,819.25","0.02","16,692,593.50","16,684,519.25","8,074.25","0.05","16,849,229.50","16,842,214.00","7,015.50","0.04","28,201,580.50","28,188,962.00","12,618.50","0.04"
"11140  :  โรงพยาบาลแม่ทา","1,310,053.80","1,306,423.80","3,630.00","0.28","396,094.45","395,122.45","972.00","0.25","319,046.55","318,250.55","796.00","0.25","328,714.80","327,903.80","811.00","0.25","266,198.00","265,147.00","1,051.00","0.39"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,180,573.40","2,166,193.40","14,380.00","0.66","543,769.28","542,346.78","1,422.50","0.26","565,229.47","564,347.47","882.00","0.16","498,806.50","496,404.50","2,402.00","0.48","572,768.15","563,094.65","9,673.50","1.69"
"11142  :  โรงพยาบาลลี้","5,088,947.15","5,072,014.62","16,932.53","0.33","1,260,165.14","1,257,094.14","3,071.00","0.24","1,234,167.56","1,230,766.56","3,401.00","0.28","1,161,102.30","1,156,198.93","4,903.37","0.42","1,433,512.15","1,427,954.99","5,557.16","0.39"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","877,074.83","873,237.33","3,837.50","0.44","238,515.08","237,327.83","1,187.25","0.50","220,659.65","219,894.65","765.00","0.35","222,716.78","221,660.78","1,056.00","0.47","195,183.32","194,354.07","829.25","0.42"
"11144  :  โรงพยาบาลป่าซาง","5,631,196.88","5,614,446.23","16,750.65","0.30","1,557,665.18","1,551,966.68","5,698.50","0.37","1,486,944.70","1,482,032.20","4,912.50","0.33","1,611,844.36","1,608,992.36","2,852.00","0.18","974,742.64","971,454.99","3,287.65","0.34"
"11145  :  โรงพยาบาลบ้านธิ","771,931.46","771,210.96","720.50","0.09","223,374.59","223,233.84","140.75","0.06","197,586.14","197,433.14","153.00","0.08","186,010.26","185,752.51","257.75","0.14","164,960.47","164,791.47","169.00","0.10"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,162,138.59","1,157,073.59","5,065.00","0.44","301,762.25","300,279.25","1,483.00","0.49","304,449.89","302,733.39","1,716.50","0.56","246,124.30","244,937.30","1,187.00","0.48","309,802.15","309,123.65","678.50","0.22"
"10672  :  โรงพยาบาลลำปาง","61,781,725.84","61,606,476.59","175,249.25","0.28","15,929,679.75","15,877,720.25","51,959.50","0.33","15,823,857.75","15,783,611.00","40,246.75","0.25","14,794,390.00","14,756,844.75","37,545.25","0.25","15,233,798.34","15,188,300.59","45,497.75","0.30"
"11146  :  โรงพยาบาลแม่เมาะ","1,713,509.50","1,705,801.50","7,708.00","0.45","436,522.75","434,289.75","2,233.00","0.51","448,108.75","445,692.75","2,416.00","0.54","431,399.00","429,780.00","1,619.00","0.38","397,479.00","396,039.00","1,440.00","0.36"
"11147  :  โรงพยาบาลเกาะคา","19,226,126.75","19,123,441.25","102,685.50","0.53","5,081,796.50","5,059,828.50","21,968.00","0.43","5,230,541.00","5,205,548.00","24,993.00","0.48","5,201,146.50","5,176,076.00","25,070.50","0.48","3,712,642.75","3,681,988.75","30,654.00","0.83"
"11148  :  โรงพยาบาลเสริมงาม","2,192,717.75","2,178,308.50","14,409.25","0.66","576,307.00","573,600.25","2,706.75","0.47","567,707.00","564,577.25","3,129.75","0.55","489,343.00","486,458.00","2,885.00","0.59","559,360.75","553,673.00","5,687.75","1.02"
"11149  :  โรงพยาบาลงาว","2,296,805.25","2,278,205.75","18,599.50","0.81","587,605.25","584,459.25","3,146.00","0.54","746,219.50","743,967.50","2,252.00","0.30","428,952.00","426,540.00","2,412.00","0.56","534,028.50","523,239.00","10,789.50","2.02"
"11150  :  โรงพยาบาลแจ้ห่ม","2,366,865.95","2,363,124.95","3,741.00","0.16","971,371.65","970,612.65","759.00","0.08","609,553.00","608,552.00","1,001.00","0.16","412,395.30","411,907.30","488.00","0.12","373,546.00","372,053.00","1,493.00","0.40"
"11151  :  โรงพยาบาลวังเหนือ","2,450,561.37","2,443,028.75","7,532.62","0.31","546,102.50","544,161.50","1,941.00","0.36","731,362.00","729,700.00","1,662.00","0.23","620,217.50","618,414.50","1,803.00","0.29","552,879.37","550,752.75","2,126.62","0.38"
"11152  :  โรงพยาบาลเถิน","7,669,092.50","7,643,441.50","25,651.00","0.33","2,011,499.50","2,008,233.50","3,266.00","0.16","2,004,251.50","2,000,862.50","3,389.00","0.17","1,776,492.00","1,772,628.00","3,864.00","0.22","1,876,849.50","1,861,717.50","15,132.00","0.81"
"11153  :  โรงพยาบาลแม่พริก","623,658.67","622,430.67","1,228.00","0.20","202,098.41","201,847.91","250.50","0.12","176,061.57","175,632.07","429.50","0.24","200,753.53","200,349.53","404.00","0.20","44,745.16","44,601.16","144.00","0.32"
"11154  :  โรงพยาบาลแม่ทะ","2,084,049.75","2,074,588.75","9,461.00","0.45","490,250.00","488,810.00","1,440.00","0.29","683,986.00","682,784.50","1,201.50","0.18","467,963.50","467,072.50","891.00","0.19","441,850.25","435,921.75","5,928.50","1.34"
"11155  :  โรงพยาบาลสบปราบ","2,633,572.45","2,605,381.20","28,191.25","1.07","917,340.75","911,110.25","6,230.50","0.68","687,906.25","681,536.75","6,369.50","0.93","721,283.70","717,817.70","3,466.00","0.48","307,041.75","294,916.50","12,125.25","3.95"
"11156  :  โรงพยาบาลห้างฉัตร","2,177,557.75","2,170,305.25","7,252.50","0.33","517,539.00","515,323.50","2,215.50","0.43","657,858.00","656,115.50","1,742.50","0.26","547,064.75","545,452.25","1,612.50","0.29","455,096.00","453,414.00","1,682.00","0.37"
"11157  :  โรงพยาบาลเมืองปาน","1,596,304.25","1,583,922.75","12,381.50","0.78","408,904.75","405,486.25","3,418.50","0.84","357,223.00","354,106.50","3,116.50","0.87","385,760.00","382,951.50","2,808.50","0.73","444,416.50","441,378.50","3,038.00","0.68"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
