"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"28843  :  โรงพยาบาลชื่นชม","249","249","100.00","0","0","0.00","0","0","0.00","0","0","0.00","249","249","100.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","65,890","4,342","6.59","17,961","286","1.59","17,178","298","1.73","14,939","530","1.73","15,812","3,228","20.41"
"11061  :  โรงพยาบาลเกษตรวิสัย","8,048","2,293","28.49","1,814","193","10.64","1,792","218","12.17","1,856","204","12.17","2,586","1,678","64.89"
"11062  :  โรงพยาบาลปทุมรัตต์","3,382","712","21.05","807","37","4.58","763","33","4.33","695","27","4.33","1,117","615","55.06"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,201","953","22.69","1,208","127","10.51","1,190","156","13.11","786","103","13.11","1,017","567","55.75"
"11064  :  โรงพยาบาลธวัชบุรี","3,028","1,087","35.90","569","71","12.48","587","84","14.31","617","76","14.31","1,255","856","68.21"
"11065  :  โรงพยาบาลพนมไพร","3,227","796","24.67","757","44","5.81","751","39","5.19","545","13","5.19","1,174","700","59.63"
"11066  :  โรงพยาบาลโพนทอง","8,821","1,848","20.95","2,433","335","13.77","2,254","272","12.07","2,125","295","12.07","2,009","946","47.09"
"11067  :  โรงพยาบาลโพธิ์ชัย","3,178","1,020","32.10","811","155","19.11","787","133","16.90","731","104","16.90","849","628","73.97"
"11068  :  โรงพยาบาลหนองพอก","3,505","621","17.72","807","77","9.54","861","94","10.92","759","65","10.92","1,078","385","35.71"
"11069  :  โรงพยาบาลเสลภูมิ","7,862","2,379","30.26","1,852","195","10.53","1,691","205","12.12","1,503","240","12.12","2,816","1,739","61.75"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,371","2,685","23.61","3,030","276","9.11","2,889","279","9.66","2,145","305","9.66","3,307","1,825","55.19"
"11071  :  โรงพยาบาลเมืองสรวง","1,724","448","25.99","409","38","9.29","419","42","10.02","366","21","10.02","530","347","65.47"
"11072  :  โรงพยาบาลโพนทราย","1,561","498","31.90","392","42","10.71","342","31","9.06","275","33","9.06","552","392","71.01"
"11073  :  โรงพยาบาลอาจสามารถ","2,906","775","26.67","754","24","3.18","667","20","3.00","482","30","3.00","1,003","701","69.89"
"11074  :  โรงพยาบาลเมยวดี","1,451","435","29.98","373","72","19.30","311","75","24.12","299","47","24.12","468","241","51.50"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,388","449","18.80","573","8","1.40","574","11","1.92","457","11","1.92","784","419","53.44"
"11076  :  โรงพยาบาลจังหาร","2,642","742","28.08","613","24","3.92","536","19","3.54","526","39","3.54","967","660","68.25"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","386","0","0.00","170","0","0.00","204","0","0.00","7","0","0.00","5","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,840","84","2.19","1,056","9","0.85","1,019","8","0.79","886","34","0.79","879","33","3.75"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","909","459","50.50","316","27","8.54","241","23","9.54","142","19","9.54","210","390","185.71"
"27989  :  โรงพยาบาลเชียงขวัญ","20","41","205.00","0","0","0.00","0","0","0.00","0","0","0.00","20","41","205.00"
"27990  :  โรงพยาบาลหนองฮี","1,403","454","32.36","279","16","5.73","236","15","6.36","233","16","6.36","655","407","62.14"
"10709  :  โรงพยาบาลกาฬสินธุ์","40,854","7,137","17.47","10,361","1,465","14.14","10,219","1,256","12.29","9,933","1,454","12.29","10,341","2,962","28.64"
"11077  :  โรงพยาบาลนามน","2,664","626","23.50","612","73","11.93","623","80","12.84","606","59","12.84","823","414","50.30"
"11078  :  โรงพยาบาลกมลาไสย","7,982","1,121","14.04","1,956","85","4.35","2,023","94","4.65","1,833","108","4.65","2,170","834","38.43"
"11079  :  โรงพยาบาลร่องคำ","1,758","375","21.33","450","32","7.11","415","24","5.78","361","27","5.78","532","292","54.89"
"11080  :  โรงพยาบาลเขาวง","6,017","518","8.61","1,556","35","2.25","1,485","50","3.37","1,414","40","3.37","1,562","393","25.16"
"11081  :  โรงพยาบาลยางตลาด","9,702","2,501","25.78","2,371","296","12.48","2,414","357","14.79","2,250","359","14.79","2,667","1,489","55.83"
"11082  :  โรงพยาบาลห้วยเม็ก","2,633","603","22.90","590","47","7.97","570","54","9.47","611","30","9.47","862","472","54.76"
"11083  :  โรงพยาบาลสหัสขันธ์","2,633","562","21.34","766","52","6.79","704","44","6.25","562","43","6.25","601","423","70.38"
"11084  :  โรงพยาบาลคำม่วง","5,751","591","10.28","1,641","48","2.93","1,572","45","2.86","1,296","38","2.86","1,242","460","37.04"
"11085  :  โรงพยาบาลท่าคันโท","4,322","612","14.16","977","65","6.65","1,126","58","5.15","1,080","58","5.15","1,139","431","37.84"
"11086  :  โรงพยาบาลหนองกุงศรี","5,376","689","12.82","1,528","65","4.25","1,290","61","4.73","1,288","75","4.73","1,270","488","38.43"
"11087  :  โรงพยาบาลสมเด็จ","7,546","1,477","19.57","1,788","136","7.61","1,882","140","7.44","1,660","142","7.44","2,216","1,059","47.79"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,728","689","25.26","573","73","12.74","545","62","11.38","603","77","11.38","1,007","477","47.37"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8,582","1,124","13.10","2,514","109","4.34","2,127","67","3.15","1,837","63","3.15","2,104","885","42.06"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,847","696","24.45","703","137","19.49","668","95","14.22","671","102","14.22","805","362","44.97"
"28789  :  โรงพยาบาลฆ้องชัย","1,251","404","32.29","310","0","0.00","275","0","0.00","172","10","0.00","494","394","79.76"
"28790  :  โรงพยาบาลดอนจาน","311","313","100.64","0","0","0.00","0","0","0.00","0","0","0.00","311","313","100.64"
"28791  :  โรงพยาบาลสามชัย","2,004","323","16.12","536","7","1.31","495","3","0.61","395","6","0.61","578","307","53.11"
"10710  :  โรงพยาบาลสกลนคร","44,158","2,716","6.15","12,367","375","3.03","11,878","338","2.85","9,642","305","2.85","10,271","1,698","16.53"
"11089  :  โรงพยาบาลกุสุมาลย์","2,246","1,003","44.66","585","133","22.74","537","114","21.23","421","110","21.23","703","646","91.89"
"11090  :  โรงพยาบาลกุดบาก","1,806","485","26.85","407","56","13.76","412","47","11.41","407","46","11.41","580","336","57.93"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,356","1,489","34.18","1,365","325","23.81","1,106","216","19.53","1,013","194","19.53","872","754","86.47"
"11092  :  โรงพยาบาลพังโคน","4,628","1,628","35.18","1,395","423","30.32","1,235","353","28.58","955","326","28.58","1,043","526","50.43"
"11093  :  โรงพยาบาลวาริชภูมิ","1,809","820","45.33","554","158","28.52","467","147","31.48","455","136","31.48","333","379","113.81"
"11094  :  โรงพยาบาลนิคมน้ำอูน","854","182","21.31","210","14","6.67","235","22","9.36","169","8","9.36","240","138","57.50"
"11095  :  โรงพยาบาลวานรนิวาส","12,736","3,623","28.45","2,983","422","14.15","2,862","410","14.33","2,831","499","14.33","4,060","2,292","56.45"
"11096  :  โรงพยาบาลคำตากล้า","2,671","710","26.58","591","94","15.91","613","83","13.54","591","90","13.54","876","443","50.57"
"11097  :  โรงพยาบาลบ้านม่วง","5,183","1,741","33.59","1,260","350","27.78","1,312","342","26.07","1,101","269","26.07","1,510","780","51.66"
"11098  :  โรงพยาบาลอากาศอำนวย","7,314","1,662","22.72","1,816","290","15.97","1,985","241","12.14","1,629","268","12.14","1,884","863","45.81"
"11099  :  โรงพยาบาลส่องดาว","2,970","1,056","35.56","628","160","25.48","794","210","26.45","637","136","26.45","911","550","60.37"
"11100  :  โรงพยาบาลเต่างอย","2,189","480","21.93","614","95","15.47","545","68","12.48","498","56","12.48","532","261","49.06"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,163","624","19.73","665","66","9.92","954","99","10.38","767","64","10.38","777","395","50.84"
"11102  :  โรงพยาบาลเจริญศิลป์","1,954","711","36.39","457","99","21.66","503","97","19.28","434","53","19.28","560","462","82.50"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,115","330","15.60","726","35","4.82","687","46","6.70","302","34","6.70","400","215","53.75"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","12,892","3,095","24.01","3,476","659","18.96","3,333","608","18.24","2,982","659","18.24","3,101","1,169","37.70"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","117","2","1.71","81","0","0.00","20","0","0.00","0","0","0.00","16","2","12.50"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,832","691","24.40","829","105","12.67","807","124","15.37","662","135","15.37","534","327","61.24"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","23,347","1,583","6.78","7,286","167","2.29","6,023","109","1.81","5,006","175","1.81","5,032","1,132","22.50"
"11104  :  โรงพยาบาลปลาปาก","1,707","385","22.55","389","60","15.42","409","63","15.40","417","44","15.40","492","218","44.31"
"11105  :  โรงพยาบาลท่าอุเทน","2,937","674","22.95","654","71","10.86","721","95","13.18","655","81","13.18","907","427","47.08"
"11106  :  โรงพยาบาลบ้านแพง","2,098","699","33.32","579","135","23.32","589","130","22.07","493","105","22.07","437","329","75.29"
"11107  :  โรงพยาบาลนาทม","1,817","417","22.95","498","67","13.45","484","70","14.46","393","55","14.46","442","225","50.90"
"11108  :  โรงพยาบาลเรณูนคร","2,680","478","17.84","718","38","5.29","669","52","7.77","572","69","7.77","721","319","44.24"
"11109  :  โรงพยาบาลนาแก","4,467","750","16.79","934","63","6.75","1,015","73","7.19","1,142","83","7.19","1,376","531","38.59"
"11110  :  โรงพยาบาลศรีสงคราม","6,260","1,097","17.52","1,535","180","11.73","1,559","198","12.70","1,443","172","12.70","1,723","547","31.75"
"11111  :  โรงพยาบาลนาหว้า","3,021","470","15.56","782","31","3.96","722","25","3.46","633","20","3.46","884","394","44.57"
"11112  :  โรงพยาบาลโพนสวรรค์","4,644","1,040","22.39","1,077","155","14.39","1,035","129","12.46","1,094","115","12.46","1,438","641","44.58"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8,990","910","10.12","2,288","95","4.15","2,078","85","4.09","2,169","127","4.09","2,455","603","24.56"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","994","0","0.00","344","0","0.00","290","0","0.00","244","0","0.00","116","0","0.00"
"40840  :  โรงพยาบาลวังยาง","957","258","26.96","317","31","9.78","153","17","11.11","209","40","11.11","278","170","61.15"
"10712  :  โรงพยาบาลมุกดาหาร","27,026","2,307","8.54","7,112","287","4.04","6,801","342","5.03","6,083","375","5.03","7,030","1,303","18.53"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,569","601","23.39","712","101","14.19","588","66","11.22","514","69","11.22","755","365","48.34"
"11114  :  โรงพยาบาลดอนตาล","1,034","67","6.48","552","42","7.61","482","25","5.19","0","0","5.19","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","2,195","541","24.65","626","90","14.38","538","86","15.99","486","103","15.99","545","262","48.07"
"11116  :  โรงพยาบาลคำชะอี","3,558","581","16.33","1,072","109","10.17","855","89","10.41","806","87","10.41","825","296","35.88"
"11117  :  โรงพยาบาลหว้านใหญ่","1,780","363","20.39","511","75","14.68","495","81","16.36","402","61","16.36","372","146","39.25"
"11118  :  โรงพยาบาลหนองสูง","3,491","497","14.24","1,049","98","9.34","1,045","102","9.76","798","117","9.76","599","180","30.05"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","49,661","636","1.28","14,072","45","0.32","13,961","65","0.47","10,554","288","0.47","11,074","238","2.15"
"11119  :  โรงพยาบาลจอมทอง","13,370","696","5.21","3,909","66","1.69","3,328","86","2.58","3,229","264","2.58","2,904","280","9.64"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,361","580","17.26","843","133","15.78","948","164","17.30","896","150","17.30","674","133","19.73"
"11121  :  โรงพยาบาลเชียงดาว","5,650","302","5.35","1,637","81","4.95","1,532","65","4.24","1,284","66","4.24","1,197","90","7.52"
"11122  :  โรงพยาบาลดอยสะเก็ด","4,979","352","7.07","1,363","77","5.65","1,281","87","6.79","1,294","105","6.79","1,041","83","7.97"
"11123  :  โรงพยาบาลแม่แตง","4,589","423","9.22","1,335","100","7.49","1,192","118","9.90","1,042","102","9.90","1,020","103","10.10"
"11124  :  โรงพยาบาลสะเมิง","1,984","185","9.32","483","44","9.11","510","50","9.80","556","53","9.80","435","38","8.74"
"11125  :  โรงพยาบาลฝาง","11,284","448","3.97","3,458","102","2.95","3,047","83","2.72","2,516","115","2.72","2,263","148","6.54"
"11126  :  โรงพยาบาลแม่อาย","5,653","363","6.42","1,438","82","5.70","1,507","102","6.77","1,408","86","6.77","1,300","93","7.15"
"11127  :  โรงพยาบาลพร้าว","3,830","116","3.03","1,078","34","3.15","894","17","1.90","912","24","1.90","946","41","4.33"
"11128  :  โรงพยาบาลสันป่าตอง","10,414","1,279","12.28","2,891","261","9.03","2,804","278","9.91","2,290","321","9.91","2,429","419","17.25"
"11129  :  โรงพยาบาลสันกำแพง","2,580","213","8.26","697","14","2.01","718","25","3.48","495","148","3.48","670","26","3.88"
"11130  :  โรงพยาบาลสันทราย","13,022","279","2.14","3,384","0","0.00","3,230","0","0.00","3,131","51","0.00","3,277","228","6.96"
"11131  :  โรงพยาบาลหางดง","6,825","360","5.27","1,890","88","4.66","1,782","101","5.67","1,638","81","5.67","1,515","90","5.94"
"11132  :  โรงพยาบาลฮอด","4,708","649","13.79","1,262","161","12.76","1,263","154","12.19","1,150","145","12.19","1,033","189","18.30"
"11133  :  โรงพยาบาลดอยเต่า","2,806","160","5.70","809","36","4.45","783","42","5.36","711","46","5.36","503","36","7.16"
"11134  :  โรงพยาบาลอมก๋อย","3,587","492","13.72","1,032","140","13.57","940","112","11.91","761","64","11.91","854","176","20.61"
"11135  :  โรงพยาบาลสารภี","3,486","670","19.22","905","185","20.44","895","163","18.21","827","145","18.21","859","177","20.61"
"11136  :  โรงพยาบาลเวียงแหง","2,011","3","0.15","509","0","0.00","524","0","0.00","454","0","0.00","524","3","0.57"
"11137  :  โรงพยาบาลไชยปราการ","3,396","462","13.60","926","103","11.12","745","109","14.63","799","101","14.63","926","149","16.09"
"11138  :  โรงพยาบาลแม่วาง","3,461","180","5.20","964","46","4.77","817","41","5.02","821","41","5.02","859","52","6.05"
"11139  :  โรงพยาบาลแม่ออน","2,310","13","0.56","658","2","0.30","581","1","0.17","584","5","0.17","487","5","1.03"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","301","57","18.94","72","1","1.39","84","4","4.76","75","33","4.76","70","19","27.14"
"11643  :  โรงพยาบาลดอยหล่อ","1,355","12","0.89","353","0","0.00","393","0","0.00","271","2","0.00","338","10","2.96"
"11978  :  โรงพยาบาลดารารัศมี","176","20","11.36","57","0","0.00","57","0","0.00","38","20","0.00","24","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,936","51","2.63","697","10","1.43","640","15","2.34","160","4","2.34","439","22","5.01"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","3,704","176","4.75","1,192","0","0.00","997","0","0.00","798","19","0.00","717","157","21.90"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","2,022","75","3.71","554","2","0.36","472","2","0.42","435","6","0.42","561","65","11.59"
"12280  :  โรงพยาบาลสวนปรุง","3,693","234","6.34","955","0","0.00","1,045","0","0.00","834","59","0.00","859","175","20.37"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","410","8","1.95","163","2","1.23","175","5","2.86","8","0","2.86","64","1","1.56"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","364","0","0.00","154","0","0.00","86","0","0.00","56","0","0.00","68","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,010","177","2.52","1,943","0","0.00","1,788","0","0.00","1,661","81","0.00","1,618","96","5.93"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,348","14","0.60","613","2","0.33","576","0","0.00","568","6","0.00","591","6","1.02"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","625","28","4.48","186","4","2.15","96","2","2.08","123","13","2.08","220","9","4.09"
"10714  :  โรงพยาบาลลำพูน","30,244","2,420","8.00","8,294","88","1.06","7,643","219","2.87","6,730","449","2.87","7,577","1,664","21.96"
"11140  :  โรงพยาบาลแม่ทา","2,341","144","6.15","646","32","4.95","581","30","5.16","569","23","5.16","545","59","10.83"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,818","269","9.55","773","43","5.56","723","35","4.84","705","56","4.84","617","135","21.88"
"11142  :  โรงพยาบาลลี้","4,641","523","11.27","1,211","94","7.76","1,179","101","8.57","1,157","125","8.57","1,094","203","18.56"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,680","131","7.80","463","40","8.64","487","25","5.13","439","36","5.13","291","30","10.31"
"11144  :  โรงพยาบาลป่าซาง","3,764","525","13.95","1,095","121","11.05","1,080","103","9.54","856","66","9.54","733","235","32.06"
"11145  :  โรงพยาบาลบ้านธิ","1,520","71","4.67","387","4","1.03","345","6","1.74","365","27","1.74","423","34","8.04"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1,296","0","0.00","788","0","0.00","508","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,364","200","14.66","376","58","15.43","352","62","17.61","302","47","17.61","334","33","9.88"
"10672  :  โรงพยาบาลลำปาง","51,918","8,030","15.47","14,657","1,978","13.50","13,587","1,708","12.57","11,977","1,722","12.57","11,697","2,622","22.42"
"11146  :  โรงพยาบาลแม่เมาะ","2,363","322","13.63","664","88","13.25","696","83","11.93","533","75","11.93","470","76","16.17"
"11147  :  โรงพยาบาลเกาะคา","7,846","2,260","28.80","2,380","558","23.45","2,213","547","24.72","1,788","565","24.72","1,465","590","40.27"
"11148  :  โรงพยาบาลเสริมงาม","2,546","476","18.70","651","120","18.43","692","115","16.62","633","101","16.62","570","140","24.56"
"11149  :  โรงพยาบาลงาว","3,630","613","16.89","1,001","145","14.49","999","99","9.91","781","128","9.91","849","241","28.39"
"11150  :  โรงพยาบาลแจ้ห่ม","2,582","530","20.53","802","92","11.47","732","85","11.61","469","85","11.61","579","268","46.29"
"11151  :  โรงพยาบาลวังเหนือ","2,598","398","15.32","725","97","13.38","683","85","12.45","600","78","12.45","590","138","23.39"
"11152  :  โรงพยาบาลเถิน","6,949","774","11.14","1,928","146","7.57","1,839","140","7.61","1,593","148","7.61","1,589","340","21.40"
"11153  :  โรงพยาบาลแม่พริก","651","56","8.60","226","11","4.87","179","15","8.38","203","24","8.38","43","6","13.95"
"11154  :  โรงพยาบาลแม่ทะ","2,431","317","13.04","739","66","8.93","635","61","9.61","528","51","9.61","529","139","26.28"
"11155  :  โรงพยาบาลสบปราบ","1,857","478","25.74","560","96","17.14","503","126","25.05","473","98","25.05","321","158","49.22"
"11156  :  โรงพยาบาลห้างฉัตร","2,967","345","11.63","812","75","9.24","778","67","8.61","705","73","8.61","672","130","19.35"
"11157  :  โรงพยาบาลเมืองปาน","2,195","461","21.00","569","126","22.14","571","108","18.91","547","103","18.91","508","124","24.41"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","2,468","0","0.00","10","0","0.00","887","0","0.00","764","0","0.00","807","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","35,538","5,201","14.64","9,956","1,064","10.69","9,111","977","10.72","8,305","1,001","10.72","8,166","2,159","26.44"
"11158  :  โรงพยาบาลตรอน","2,808","1,359","48.40","434","47","10.83","456","40","8.77","442","56","8.77","1,476","1,216","82.38"
"11159  :  โรงพยาบาลท่าปลา","2,278","488","21.42","537","52","9.68","554","60","10.83","541","38","10.83","646","338","52.32"
"11160  :  โรงพยาบาลน้ำปาด","2,628","579","22.03","606","39","6.44","551","41","7.44","647","76","7.44","824","423","51.33"
"11161  :  โรงพยาบาลฟากท่า","1,521","158","10.39","431","15","3.48","401","2","0.50","303","18","0.50","386","123","31.87"
"11162  :  โรงพยาบาลบ้านโคก","1,670","199","11.92","412","24","5.83","394","31","7.87","448","32","7.87","416","112","26.92"
"11163  :  โรงพยาบาลพิชัย","3,045","1,137","37.34","954","126","13.21","921","146","15.85","522","112","15.85","648","753","116.20"
"11164  :  โรงพยาบาลลับแล","3,199","609","19.04","697","37","5.31","725","62","8.55","721","98","8.55","1,056","412","39.02"
"11165  :  โรงพยาบาลทองแสนขัน","1,722","497","28.86","398","51","12.81","382","42","10.99","356","39","10.99","586","365","62.29"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,229","500","22.43","361","10","2.77","441","21","4.76","395","19","4.76","1,032","450","43.60"
"10715  :  โรงพยาบาลแพร่","33,278","2,935","8.82","8,909","292","3.28","8,449","344","4.07","6,815","478","4.07","9,105","1,821","20.00"
"11166  :  โรงพยาบาลร้องกวาง","3,412","210","6.15","976","37","3.79","968","69","7.13","821","62","7.13","647","42","6.49"
"11167  :  โรงพยาบาลลอง","2,630","376","14.30","628","34","5.41","619","52","8.40","625","63","8.40","758","227","29.95"
"11169  :  โรงพยาบาลสูงเม่น","3,533","358","10.13","1,007","89","8.84","971","97","9.99","771","67","9.99","784","105","13.39"
"11170  :  โรงพยาบาลสอง","2,626","284","10.81","654","74","11.31","613","42","6.85","497","39","6.85","862","129","14.97"
"11171  :  โรงพยาบาลวังชิ้น","2,656","360","13.55","791","103","13.02","602","79","13.12","656","96","13.12","607","82","13.51"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,268","241","19.01","360","38","10.56","376","24","6.38","272","29","6.38","260","150","57.69"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,610","312","11.95","755","72","9.54","659","72","10.93","656","100","10.93","540","68","12.59"
"10716  :  โรงพยาบาลน่าน","35,370","1,824","5.16","8,836","4","0.05","8,703","6","0.07","7,812","171","0.07","10,019","1,643","16.40"
"11173  :  โรงพยาบาลแม่จริม","1,608","157","9.76","432","45","10.42","408","42","10.29","419","34","10.29","349","36","10.32"
"11174  :  โรงพยาบาลบ้านหลวง","1,242","83","6.68","351","12","3.42","320","10","3.13","311","15","3.13","260","46","17.69"
"11175  :  โรงพยาบาลนาน้อย","2,472","267","10.80","541","31","5.73","572","37","6.47","596","31","6.47","763","168","22.02"
"11176  :  โรงพยาบาลท่าวังผา","3,182","601","18.89","891","167","18.74","873","159","18.21","765","122","18.21","653","153","23.43"
"11177  :  โรงพยาบาลเวียงสา","5,140","494","9.61","1,431","83","5.80","1,387","54","3.89","1,168","54","3.89","1,154","303","26.26"
"11178  :  โรงพยาบาลทุ่งช้าง","1,652","67","4.06","455","22","4.84","442","17","3.85","381","14","3.85","374","14","3.74"
"11179  :  โรงพยาบาลเชียงกลาง","1,823","98","5.38","518","14","2.70","415","13","3.13","418","20","3.13","472","51","10.81"
"11180  :  โรงพยาบาลนาหมื่น","1,214","59","4.86","346","7","2.02","307","17","5.54","325","26","5.54","236","9","3.81"
"11181  :  โรงพยาบาลสันติสุข","1,347","161","11.95","367","25","6.81","373","21","5.63","324","20","5.63","283","95","33.57"
"11182  :  โรงพยาบาลบ่อเกลือ","830","93","11.20","215","9","4.19","213","17","7.98","219","17","7.98","183","50","27.32"
"11183  :  โรงพยาบาลสองแคว","829","90","10.86","154","3","1.95","220","9","4.09","213","11","4.09","242","67","27.69"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,268","921","12.67","1,857","72","3.88","1,743","72","4.13","1,607","144","4.13","2,061","633","30.71"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","15","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","683","47","6.88","168","6","3.57","174","11","6.32","161","18","6.32","180","12","6.67"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","23,213","1,172","5.05","6,332","16","0.25","6,335","14","0.22","5,208","293","0.22","5,338","849","15.90"
"10718  :  โรงพยาบาลเชียงคำ","12,926","638","4.94","3,454","21","0.61","3,535","19","0.54","3,017","91","0.54","2,920","507","17.36"
"11184  :  โรงพยาบาลจุน","3,111","450","14.46","802","60","7.48","808","65","8.04","741","75","8.04","760","250","32.89"
"11185  :  โรงพยาบาลเชียงม่วน","1,717","256","14.91","446","43","9.64","467","68","14.56","396","33","14.56","408","112","27.45"
"11186  :  โรงพยาบาลดอกคำใต้","3,620","640","17.68","1,069","144","13.47","970","126","12.99","901","120","12.99","680","250","36.76"
"11187  :  โรงพยาบาลปง","3,245","363","11.19","932","15","1.61","827","12","1.45","678","27","1.45","808","309","38.24"
"11188  :  โรงพยาบาลแม่ใจ","2,100","552","26.29","604","149","24.67","547","138","25.23","427","99","25.23","522","166","31.80"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
