"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"ฟอกโลหิต , ยาต้ม","5","3","16","3,856.00"
"บำรุงตับ, ยาต้ม","5","2","8","240.00"
"ครอบไข้, ยาต้ม","5","1","38","3,420.00"
"หอมเบอร์ 79, ยาเม็ด","5","0","230","345.00"
"ปวดเมื่อย, ยาต้ม","5","0","6","150.00"
"ตำรับเถาเลือดแรด, ยาแคปซูล","5","5","140","280.00"
"แก้ตานซางสูตร 1, ยาต้ม","4","4","14","2,562.00"
"แก้พัทธปิตตะหย่อน สูตร 1, ยาต้ม","4","0","15","5,340.00"
"ตำรับหัวร้อยรู  , ยาต้ม","4","0","8","600.00"
"แก้มุตตังพิการ(รพ.กุดชุม), ยาต้ม","4","3","10","730.00"
"เทพประธาน สูตร 2, ยาต้ม","4","4","19","6,764.00"
"แก้ฝีมะเร็งทรวง, ยาน้ำแขวนตะกอน","4","1","9","1,620.00"
"ยาดมพรีราน่าเนเจอร์, ยาน้ำ","4","3","4","100.00"
"ยาต้มเบาหวาน ตำรับที่ 1, ยาต้ม","4","0","4","640.00"
"ยาพอกสะเก็ดเงิน, ยาพอก","3","0","5","700.00"
"สี่ว่าน, ยาแคปซูล","3","3","3","2.49"
"น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย, ยาเข้าน้ำมัน","3","2","3","150.00"
"ลม เบอร์ 66, ยาแคปซูล","3","0","80","65.00"
"น้ำเหลืองเสีย, ยาต้ม","3","0","5","300.00"
"ยากระตุ้นน้ำนม, ยาต้ม","3","0","180","270.00"
"น้ำมันไพลมะกรูด, ยาเข้าน้ำมัน","3","1","7","396.27"
"ตรีหอม , ยาแคปซูล","3","0","240","360.00"
"แก้ไอสมุนไพรส้ม, ยาลูกกลอน","3","1","3","30.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","2","1","3","39.00"
"พอกเข่าโรคจับโปงเข่าแห้ง, ยาพอก","2","1","2","240.00"
"นันทไกรวาทน้อย, ยาเม็ด","2","0","200","200.00"
"แก้โรคโลหิตระดู  , ยาต้ม","2","0","20","1,000.00"
"สตรีเล่งคุณสำหรับหลังคลอดบุตร ชนิดแคปซูล, ยาแคปซูล","2","1","60","225.00"
"ครอบฟันสี, ยาต้ม","2","1","2","120.00"
"แคปซูลเหงือกปลาหมอ, ยาแคปซูล","2","2","20","40.00"
"แคปซูลบอระเพ็ด ตราธันยพรสมุนไพร, ยาแคปซูล","2","1","3","270.00"
"ยาถ่าย (รพ.พานทอง), ยาแคปซูล","2","2","1","80.00"
"ช้าพลู, ยาชง","2","1","2","60.00"
"ธาตุสมดุลย์, ยาผง","2","1","6","228.00"
"ธาตุเปลือกอบเชย, ยาน้ำ","2","2","2","50.00"
"บุก, ยาแคปซูล","2","0","350","700.00"
"เทพรังษี สูตร 1, ยาต้ม","2","1","6","2,136.00"
"สมมิทธกุมารน้อย (รพ.พระปกเกล้า), ยาเม็ด","2","0","300","300.00"
"บำรุงเลือด (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","2","2","4","60.00"
"ผสมกระเทียม, ยาแคปซูล","2","2","90","180.00"
"ต้มบำรุงโลหิต, ยาต้ม","2","1","8","800.00"
"ดมเทพจิตร, ยาดม","2","1","70","210.00"
"บำรุงโลหิตชนิดแคปซูล, ยาแคปซูล","1","1","30","52.50"
"วาโยพิการ, ยาลูกกลอน","1","0","120","780.00"
"กษัยเบอร์ 1, ยาแคปซูล","1","1","100","150.00"
"มุตกิต, ยาต้ม","1","1","4","1,192.00"
"วาโยกำเริบ, ยาลูกกลอน","1","0","60","390.00"
"บำรุงเลือด (สถาบันวิจัยการแพทย์แผนไทย), ยาแคปซูล","1","1","10","17.50"
"ผงสมุนไพรป้ายปาก ตราคาโนโลน, ยาผง","1","1","3","0.00"
"ตำรับแกแล , ยาต้ม","1","0","10","650.00"
"บรรเทาหวัดแพ้อากาศ , ยาแคปซูล","1","1","70","140.00"
"บำรุงหัวใจ, ยาต้ม","1","0","1","70.00"
"กระเพาะอาหาร, ยาต้ม","1","1","1","25.50"
"น้ำมันแก้มังสังพิการ, ยาเข้าน้ำมัน","1","1","1","40.00"
"แคปซูลผสมกระเทียม ตราพระอินทร์, ยาแคปซูล","1","1","20","60.00"
"แก้เวียนศีรษะ, ยาแคปซูล","1","1","20","30.00"
"แก้บุพโพพิการเบอร์ 2, ยาพอก","1","0","3","150.00"
"ตำรับรากสามสิบ, ยาต้ม","1","0","2","80.00"
"ประสะน้ำนม ตราห้วยเฮิร์บ, ยาแคปซูล","1","1","100","100.00"
"แก้ยกนังกำเริบ สูตร 2, ยาลูกกลอน","1","0","360","2,340.00"
"ยาแก้พัทธปิตตะกำเริบ สูตร 1, ยาต้ม","1","0","2","712.00"
"มหาวัฒนะ   , ยาแคปซูล","1","1","1","45.00"
"หอมเบอร์ 24, ยาแคปซูล","1","0","20","60.00"
"ตำรับยาสะเก็ดเงิน, ยาต้ม","1","1","1","184.00"
"ถอนพิษประดง, ยาเม็ด","1","0","100","100.00"
"แก้พัทธปิตตะหย่อน สูตร 2, ยาต้ม","1","0","1","356.00"
"ใบหม่อน-ใบเตย, ยาชง","1","1","1","3.50"
"บำรุงน้ำนมชนิดแคปซูล, ยาแคปซูล","1","0","50","60.00"
"น้ำมันว่าน (รพ.ละงู), ยาเข้าน้ำมัน","1","1","1","45.00"
"ขิปปะกะโอสถ, ยาแคปซูล","1","1","60","120.00"
"แก้ไอน้ำฝาง, ยาน้ำแขวนตะกอน","1","1","1","20.00"
"ปทุมเกสรา , ยาต้ม","1","0","4","1,192.00"
"พอกสมุนไพรสูตรร้อน, ยาผง","1","1","2","60.00"
