"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11056  :  โรงพยาบาลนาเชือก","13,400,335.55","13,120,518.05","279,817.50","2.09","3,065,901.75","2,994,405.25","71,496.50","2.33","4,026,886.00","3,922,152.50","104,733.50","2.60","3,377,891.80","3,340,609.30","37,282.50","1.10","2,929,656.00","2,863,351.00","66,305.00","2.26"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","34,225,410.29","33,816,238.04","409,172.25","1.20","8,051,940.30","7,938,671.55","113,268.75","1.41","8,749,854.83","8,636,509.33","113,345.50","1.30","9,109,504.68","9,041,227.93","68,276.75","0.75","8,314,110.48","8,199,829.23","114,281.25","1.37"
"11058  :  โรงพยาบาลวาปีปทุม","31,404,514.44","31,111,824.94","292,689.50","0.93","7,971,350.64","7,881,752.14","89,598.50","1.12","8,673,887.80","8,578,381.30","95,506.50","1.10","7,251,159.18","7,197,376.18","53,783.00","0.74","7,508,116.82","7,454,315.32","53,801.50","0.72"
"11059  :  โรงพยาบาลนาดูน","10,925,452.25","10,801,086.25","124,366.00","1.14","2,794,870.75","2,777,129.75","17,741.00","0.63","2,871,292.50","2,821,166.50","50,126.00","1.75","2,742,518.00","2,725,779.00","16,739.00","0.61","2,516,771.00","2,477,011.00","39,760.00","1.58"
"11060  :  โรงพยาบาลยางสีสุราช","10,422,245.33","10,214,078.67","208,166.66","2.00","2,500,553.22","2,467,760.62","32,792.60","1.31","2,672,381.97","2,587,865.15","84,516.82","3.16","2,684,858.27","2,626,475.50","58,382.77","2.17","2,564,451.87","2,531,977.40","32,474.47","1.27"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","80,765,421.25","79,331,482.75","1,433,938.50","1.78","18,032,956.25","17,777,752.75","255,203.50","1.42","21,170,835.50","20,855,309.75","315,525.75","1.49","18,512,607.75","18,253,162.50","259,445.25","1.40","23,049,021.75","22,445,257.75","603,764.00","2.62"
"24704  :  โรงพยาบาลกุดรัง","8,975,838.94","8,882,938.94","92,900.00","1.04","2,131,304.02","2,106,630.02","24,674.00","1.16","2,439,623.51","2,406,346.51","33,277.00","1.36","2,217,973.00","2,206,810.00","11,163.00","0.50","2,186,938.41","2,163,152.41","23,786.00","1.09"
"28843  :  โรงพยาบาลชื่นชม","6,185,481.04","6,104,987.04","80,494.00","1.30","1,637,478.04","1,608,328.04","29,150.00","1.78","1,705,919.54","1,682,214.54","23,705.00","1.39","1,400,127.15","1,389,237.15","10,890.00","0.78","1,441,956.31","1,425,207.31","16,749.00","1.16"
"10708  :  โรงพยาบาลร้อยเอ็ด","373,333,849.75","372,013,261.50","1,320,588.25","0.35","91,695,260.50","91,383,722.50","311,538.00","0.34","98,296,870.25","97,882,558.00","414,312.25","0.42","92,924,639.50","92,607,790.00","316,849.50","0.34","90,417,079.50","90,139,191.00","277,888.50","0.31"
"11061  :  โรงพยาบาลเกษตรวิสัย","56,789,008.32","56,491,245.57","297,762.75","0.52","15,010,223.17","14,925,095.42","85,127.75","0.57","14,643,105.17","14,545,761.67","97,343.50","0.66","13,519,933.05","13,471,685.30","48,247.75","0.36","13,615,746.93","13,548,703.18","67,043.75","0.49"
"11062  :  โรงพยาบาลปทุมรัตต์","26,645,215.50","26,369,643.50","275,572.00","1.03","6,342,956.00","6,261,662.00","81,294.00","1.28","7,118,467.50","7,021,880.50","96,587.00","1.36","6,618,057.00","6,590,933.00","27,124.00","0.41","6,565,735.00","6,495,168.00","70,567.00","1.07"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","30,750,165.08","30,425,599.68","324,565.40","1.06","7,784,917.88","7,674,800.23","110,117.65","1.41","8,260,761.59","8,155,462.14","105,299.45","1.27","7,521,471.31","7,483,067.61","38,403.70","0.51","7,183,014.30","7,112,269.70","70,744.60","0.98"
"11064  :  โรงพยาบาลธวัชบุรี","18,198,611.73","17,932,636.23","265,975.50","1.46","4,433,462.91","4,382,697.41","50,765.50","1.15","4,689,613.91","4,548,252.91","141,361.00","3.01","4,359,652.91","4,328,316.91","31,336.00","0.72","4,715,882.00","4,673,369.00","42,513.00","0.90"
"11065  :  โรงพยาบาลพนมไพร","35,169,319.66","34,911,714.91","257,604.75","0.73","9,541,846.90","9,484,659.15","57,187.75","0.60","9,012,664.68","8,917,228.93","95,435.75","1.06","8,100,100.63","8,057,486.63","42,614.00","0.53","8,514,707.45","8,452,340.20","62,367.25","0.73"
"11066  :  โรงพยาบาลโพนทอง","63,953,172.95","63,317,506.70","635,666.25","0.99","16,675,214.20","16,516,415.70","158,798.50","0.95","16,139,260.50","15,965,423.50","173,837.00","1.08","16,124,645.00","15,999,743.00","124,902.00","0.77","15,014,053.25","14,835,924.50","178,128.75","1.19"
"11067  :  โรงพยาบาลโพธิ์ชัย","24,788,169.83","24,624,079.83","164,090.00","0.66","7,013,391.17","6,969,304.67","44,086.50","0.63","6,724,441.91","6,665,029.41","59,412.50","0.88","5,918,361.69","5,889,650.94","28,710.75","0.49","5,131,975.06","5,100,094.81","31,880.25","0.62"
"11068  :  โรงพยาบาลหนองพอก","28,300,890.99","27,988,164.59","312,726.40","1.11","6,864,965.86","6,774,405.36","90,560.50","1.32","7,424,691.11","7,320,760.61","103,930.50","1.40","6,808,506.30","6,755,509.80","52,996.50","0.78","7,202,727.72","7,137,488.82","65,238.90","0.91"
"11069  :  โรงพยาบาลเสลภูมิ","77,222,749.52","76,704,231.02","518,518.50","0.67","18,183,416.41","18,005,449.91","177,966.50","0.98","21,751,794.89","21,627,626.89","124,168.00","0.57","17,021,552.93","16,945,280.93","76,272.00","0.45","20,265,985.29","20,125,873.29","140,112.00","0.69"
"11070  :  โรงพยาบาลสุวรรณภูมิ","88,415,753.93","87,998,332.93","417,421.00","0.47","23,836,902.02","23,718,999.02","117,903.00","0.49","22,312,569.26","22,182,560.26","130,009.00","0.58","20,445,268.26","20,388,356.76","56,911.50","0.28","21,821,014.39","21,708,416.89","112,597.50","0.52"
"11071  :  โรงพยาบาลเมืองสรวง","15,546,857.86","15,074,358.86","472,499.00","3.04","5,407,881.13","5,231,921.63","175,959.50","3.25","4,876,390.20","4,695,103.70","181,286.50","3.72","2,530,534.22","2,497,701.72","32,832.50","1.30","2,732,052.31","2,649,631.81","82,420.50","3.02"
"11072  :  โรงพยาบาลโพนทราย","10,999,276.00","10,856,767.50","142,508.50","1.30","2,382,141.00","2,332,794.00","49,347.00","2.07","3,245,200.50","3,190,535.00","54,665.50","1.68","3,059,206.50","3,039,645.00","19,561.50","0.64","2,312,728.00","2,293,793.50","18,934.50","0.82"
"11073  :  โรงพยาบาลอาจสามารถ","26,858,244.18","26,701,510.18","156,734.00","0.58","6,450,277.50","6,401,436.50","48,841.00","0.76","7,054,469.26","7,007,294.51","47,174.75","0.67","6,848,841.70","6,826,481.70","22,360.00","0.33","6,504,655.72","6,466,297.47","38,358.25","0.59"
"11074  :  โรงพยาบาลเมยวดี","11,811,612.34","11,636,006.34","175,606.00","1.49","2,774,822.76","2,724,745.26","50,077.50","1.80","2,764,300.46","2,710,832.96","53,467.50","1.93","2,723,030.92","2,691,063.92","31,967.00","1.17","3,549,458.20","3,509,364.20","40,094.00","1.13"
"11075  :  โรงพยาบาลศรีสมเด็จ","11,990,958.75","11,913,457.75","77,501.00","0.65","3,045,084.25","3,025,215.00","19,869.25","0.65","3,042,720.50","3,019,569.75","23,150.75","0.76","3,179,263.75","3,166,295.00","12,968.75","0.41","2,723,890.25","2,702,378.00","21,512.25","0.79"
"11076  :  โรงพยาบาลจังหาร","21,289,931.75","20,898,374.75","391,557.00","1.84","5,399,618.50","5,276,918.50","122,700.00","2.27","5,602,282.00","5,471,105.00","131,177.00","2.34","4,943,949.50","4,883,213.50","60,736.00","1.23","5,344,081.75","5,267,137.75","76,944.00","1.44"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","18,967,798.39","18,770,328.39","197,470.00","1.04","4,630,504.11","4,568,015.11","62,489.00","1.35","3,716,599.55","3,680,433.55","36,166.00","0.97","4,849,165.04","4,805,837.04","43,328.00","0.89","5,771,529.69","5,716,042.69","55,487.00","0.96"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","37,775,167.00","37,766,861.00","8,306.00","0.02","8,422,717.00","8,420,124.00","2,593.00","0.03","9,260,370.00","9,257,660.00","2,710.00","0.03","8,414,785.00","8,414,598.00","187.00","0.00","11,677,295.00","11,674,479.00","2,816.00","0.02"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","11,103,766.26","10,809,204.57","294,561.69","2.65","2,902,777.45","2,830,922.74","71,854.71","2.48","2,658,149.69","2,587,495.85","70,653.84","2.66","2,796,650.32","2,747,441.92","49,208.40","1.76","2,746,188.80","2,643,344.06","102,844.74","3.74"
"27989  :  โรงพยาบาลเชียงขวัญ","5,862,406.83","5,753,919.33","108,487.50","1.85","1,441,230.62","1,405,431.12","35,799.50","2.48","1,569,817.49","1,531,765.99","38,051.50","2.42","1,445,916.85","1,429,540.85","16,376.00","1.13","1,405,441.87","1,387,181.37","18,260.50","1.30"
"27990  :  โรงพยาบาลหนองฮี","9,790,093.81","9,520,266.06","269,827.75","2.76","2,415,213.02","2,309,205.52","106,007.50","4.39","2,689,122.10","2,599,731.35","89,390.75","3.32","2,330,140.76","2,292,830.51","37,310.25","1.60","2,355,617.93","2,318,498.68","37,119.25","1.58"
"10709  :  โรงพยาบาลกาฬสินธุ์","158,244,779.19","155,551,735.69","2,693,043.50","1.70","39,667,295.32","38,939,789.82","727,505.50","1.83","41,155,661.18","40,356,323.68","799,337.50","1.94","37,426,678.22","36,895,850.22","530,828.00","1.42","39,995,144.47","39,359,771.97","635,372.50","1.59"
"11077  :  โรงพยาบาลนามน","25,775,513.00","25,414,662.00","360,851.00","1.40","6,913,330.00","6,815,210.00","98,120.00","1.42","6,613,181.50","6,497,045.50","116,136.00","1.76","6,028,862.25","5,964,068.25","64,794.00","1.07","6,220,139.25","6,138,338.25","81,801.00","1.32"
"11078  :  โรงพยาบาลกมลาไสย","49,319,617.10","48,078,284.85","1,241,332.25","2.52","12,389,380.07","11,997,573.37","391,806.70","3.16","14,643,524.25","14,368,685.55","274,838.70","1.88","10,829,224.84","10,597,118.24","232,106.60","2.14","11,457,487.94","11,114,907.69","342,580.25","2.99"
"11079  :  โรงพยาบาลร่องคำ","7,495,483.39","7,434,370.39","61,113.00","0.82","1,803,641.95","1,786,593.45","17,048.50","0.95","1,952,820.50","1,930,208.00","22,612.50","1.16","1,825,966.78","1,815,185.78","10,781.00","0.59","1,913,054.16","1,902,383.16","10,671.00","0.56"
"11080  :  โรงพยาบาลเขาวง","27,651,929.95","27,420,291.20","231,638.75","0.84","7,198,659.45","7,140,897.70","57,761.75","0.80","7,484,407.25","7,388,721.75","95,685.50","1.28","6,400,091.00","6,363,297.00","36,794.00","0.57","6,568,772.25","6,527,374.75","41,397.50","0.63"
"11081  :  โรงพยาบาลยางตลาด","40,760,923.15","40,317,297.40","443,625.75","1.09","10,100,226.71","10,002,678.46","97,548.25","0.97","9,997,546.64","9,872,395.89","125,150.75","1.25","10,595,881.55","10,495,280.05","100,601.50","0.95","10,067,268.25","9,946,943.00","120,325.25","1.20"
"11082  :  โรงพยาบาลห้วยเม็ก","16,856,759.10","16,747,598.10","109,161.00","0.65","3,845,427.40","3,804,411.40","41,016.00","1.07","3,850,425.20","3,812,487.20","37,938.00","0.99","4,374,659.00","4,363,147.00","11,512.00","0.26","4,786,247.50","4,767,552.50","18,695.00","0.39"
"11083  :  โรงพยาบาลสหัสขันธ์","13,526,370.40","13,440,857.90","85,512.50","0.63","3,351,035.25","3,327,053.25","23,982.00","0.72","3,697,675.00","3,664,162.00","33,513.00","0.91","3,335,900.65","3,322,910.65","12,990.00","0.39","3,141,759.50","3,126,732.00","15,027.50","0.48"
"11084  :  โรงพยาบาลคำม่วง","25,642,845.55","25,337,753.55","305,092.00","1.19","6,173,085.85","6,118,023.85","55,062.00","0.89","6,710,769.60","6,645,484.60","65,285.00","0.97","6,297,798.40","6,234,155.40","63,643.00","1.01","6,461,191.70","6,340,089.70","121,102.00","1.87"
"11085  :  โรงพยาบาลท่าคันโท","16,790,789.06","16,598,016.26","192,772.80","1.15","3,980,140.17","3,918,275.47","61,864.70","1.55","4,417,161.04","4,358,209.94","58,951.10","1.33","4,150,801.65","4,117,961.90","32,839.75","0.79","4,242,686.20","4,203,568.95","39,117.25","0.92"
"11086  :  โรงพยาบาลหนองกุงศรี","27,468,061.00","27,384,049.50","84,011.50","0.31","6,527,795.50","6,506,414.50","21,381.00","0.33","7,553,989.25","7,526,265.75","27,723.50","0.37","6,531,676.00","6,517,029.00","14,647.00","0.22","6,854,600.25","6,834,340.25","20,260.00","0.30"
"11087  :  โรงพยาบาลสมเด็จ","42,636,132.20","42,372,023.20","264,109.00","0.62","10,221,913.05","10,158,418.05","63,495.00","0.62","10,792,944.80","10,708,509.80","84,435.00","0.78","9,779,543.55","9,725,099.55","54,444.00","0.56","11,841,730.80","11,779,995.80","61,735.00","0.52"
"11088  :  โรงพยาบาลห้วยผึ้ง","12,395,951.56","12,018,294.76","377,656.80","3.05","3,025,915.34","2,911,350.04","114,565.30","3.79","3,279,247.67","3,160,024.67","119,223.00","3.64","3,017,772.82","2,963,370.82","54,402.00","1.80","3,073,015.73","2,983,549.23","89,466.50","2.91"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","48,181,766.30","48,065,761.80","116,004.50","0.24","11,704,268.40","11,675,426.90","28,841.50","0.25","12,873,280.65","12,830,324.65","42,956.00","0.33","11,484,639.35","11,465,392.35","19,247.00","0.17","12,119,577.90","12,094,617.90","24,960.00","0.21"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","16,605,591.60","16,394,361.60","211,230.00","1.27","4,045,148.10","3,952,821.10","92,327.00","2.28","4,299,976.00","4,239,824.00","60,152.00","1.40","3,882,358.50","3,863,144.50","19,214.00","0.49","4,378,109.00","4,338,572.00","39,537.00","0.90"
"28789  :  โรงพยาบาลฆ้องชัย","8,884,218.35","8,685,473.85","198,744.50","2.24","2,130,977.25","2,104,750.75","26,226.50","1.23","2,874,667.75","2,783,487.75","91,180.00","3.17","2,536,758.00","2,482,493.50","54,264.50","2.14","1,341,815.35","1,314,741.85","27,073.50","2.02"
"28790  :  โรงพยาบาลดอนจาน","7,274,921.53","7,122,223.78","152,697.75","2.10","1,683,562.38","1,658,387.38","25,175.00","1.50","1,978,785.20","1,922,461.95","56,323.25","2.85","1,773,368.80","1,730,078.05","43,290.75","2.44","1,839,205.15","1,811,296.40","27,908.75","1.52"
"28791  :  โรงพยาบาลสามชัย","9,737,695.26","9,661,988.76","75,706.50","0.78","2,414,691.43","2,394,796.93","19,894.50","0.82","2,494,997.13","2,473,602.13","21,395.00","0.86","2,479,296.20","2,464,971.20","14,325.00","0.58","2,348,710.50","2,328,618.50","20,092.00","0.86"
"10710  :  โรงพยาบาลสกลนคร","298,511,639.60","296,533,481.85","1,978,157.75","0.66","82,311,979.45","81,891,069.45","420,910.00","0.51","77,672,422.55","77,119,837.05","552,585.50","0.71","66,534,474.10","66,045,304.10","489,170.00","0.74","71,992,763.50","71,477,271.25","515,492.25","0.72"
"11089  :  โรงพยาบาลกุสุมาลย์","15,414,748.00","14,923,064.00","491,684.00","3.19","4,186,040.00","4,038,364.00","147,676.00","3.53","3,678,914.00","3,538,612.00","140,302.00","3.81","3,411,551.00","3,348,360.00","63,191.00","1.85","4,138,243.00","3,997,728.00","140,515.00","3.40"
"11090  :  โรงพยาบาลกุดบาก","12,678,617.50","12,396,996.50","281,621.00","2.22","3,180,311.25","3,079,640.75","100,670.50","3.17","3,408,430.00","3,321,154.50","87,275.50","2.56","3,183,081.75","3,144,356.75","38,725.00","1.22","2,906,794.50","2,851,844.50","54,950.00","1.89"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","31,286,942.25","30,314,927.75","972,014.50","3.11","7,417,460.50","7,189,509.75","227,950.75","3.07","8,079,420.25","7,821,159.00","258,261.25","3.20","7,675,120.25","7,428,988.50","246,131.75","3.21","8,114,941.25","7,875,270.50","239,670.75","2.95"
"11092  :  โรงพยาบาลพังโคน","27,573,235.69","26,862,083.69","711,152.00","2.58","6,673,109.64","6,467,649.64","205,460.00","3.08","7,618,580.10","7,375,334.10","243,246.00","3.19","6,210,363.39","6,098,021.39","112,342.00","1.81","7,071,182.56","6,921,078.56","150,104.00","2.12"
"11093  :  โรงพยาบาลวาริชภูมิ","15,624,614.44","15,311,724.69","312,889.75","2.00","4,271,794.55","4,160,571.55","111,223.00","2.60","4,030,061.34","3,935,181.84","94,879.50","2.35","3,458,827.29","3,416,077.79","42,749.50","1.24","3,863,931.26","3,799,893.51","64,037.75","1.66"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3,679,875.20","3,636,753.20","43,122.00","1.17","1,036,789.00","1,026,059.00","10,730.00","1.03","912,721.50","896,145.50","16,576.00","1.82","888,507.50","880,321.50","8,186.00","0.92","841,857.20","834,227.20","7,630.00","0.91"
"11095  :  โรงพยาบาลวานรนิวาส","68,680,282.50","68,006,866.50","673,416.00","0.98","17,693,604.00","17,491,791.00","201,813.00","1.14","19,700,833.00","19,462,850.00","237,983.00","1.21","18,255,297.50","18,113,739.50","141,558.00","0.78","13,030,548.00","12,938,486.00","92,062.00","0.71"
"11096  :  โรงพยาบาลคำตากล้า","18,681,830.00","17,931,904.00","749,926.00","4.01","5,585,146.00","5,257,945.00","327,201.00","5.86","4,715,833.25","4,441,997.75","273,835.50","5.81","4,858,624.25","4,796,989.75","61,634.50","1.27","3,522,226.50","3,434,971.50","87,255.00","2.48"
"11097  :  โรงพยาบาลบ้านม่วง","26,525,433.03","25,836,960.28","688,472.75","2.60","6,450,840.48","6,270,276.48","180,564.00","2.80","7,019,583.60","6,797,049.35","222,534.25","3.17","6,225,481.25","6,107,063.00","118,418.25","1.90","6,829,527.70","6,662,571.45","166,956.25","2.44"
"11098  :  โรงพยาบาลอากาศอำนวย","31,016,839.47","30,658,722.67","358,116.80","1.15","8,133,091.72","8,021,237.42","111,854.30","1.38","7,863,827.67","7,761,923.17","101,904.50","1.30","7,338,513.60","7,274,675.10","63,838.50","0.87","7,681,406.48","7,600,886.98","80,519.50","1.05"
"11099  :  โรงพยาบาลส่องดาว","9,693,826.20","9,407,689.70","286,136.50","2.95","2,433,370.00","2,356,552.00","76,818.00","3.16","2,650,114.45","2,568,228.45","81,886.00","3.09","2,310,256.65","2,261,509.15","48,747.50","2.11","2,300,085.10","2,221,400.10","78,685.00","3.42"
"11100  :  โรงพยาบาลเต่างอย","7,194,985.31","7,106,197.31","88,788.00","1.23","1,773,973.54","1,745,344.54","28,629.00","1.61","1,746,352.27","1,718,141.27","28,211.00","1.62","1,579,933.50","1,566,906.00","13,027.50","0.82","2,094,726.00","2,075,805.50","18,920.50","0.90"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","13,162,527.42","12,925,459.42","237,068.00","1.80","3,314,985.44","3,239,958.44","75,027.00","2.26","3,558,478.47","3,481,962.97","76,515.50","2.15","3,013,883.96","2,988,483.46","25,400.50","0.84","3,275,179.55","3,215,054.55","60,125.00","1.84"
"11102  :  โรงพยาบาลเจริญศิลป์","16,450,229.67","15,634,049.92","816,179.75","4.96","4,155,746.08","3,942,135.33","213,610.75","5.14","4,316,170.32","4,076,294.32","239,876.00","5.56","3,892,126.65","3,729,879.65","162,247.00","4.17","4,086,186.62","3,885,740.62","200,446.00","4.91"
"11103  :  โรงพยาบาลโพนนาแก้ว","18,182,603.00","17,978,555.00","204,048.00","1.12","4,324,862.00","4,259,523.00","65,339.00","1.51","5,274,620.00","5,201,771.00","72,849.00","1.38","4,610,687.00","4,587,436.00","23,251.00","0.50","3,972,434.00","3,929,825.00","42,609.00","1.07"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","103,786,357.66","102,615,620.91","1,170,736.75","1.13","25,856,130.11","25,434,986.61","421,143.50","1.63","29,326,696.25","28,984,958.50","341,737.75","1.17","25,108,871.30","24,914,759.55","194,111.75","0.77","23,494,660.00","23,280,916.25","213,743.75","0.91"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","87,391,056.97","87,295,438.97","95,618.00","0.11","21,429,438.50","21,409,612.50","19,826.00","0.09","21,372,829.09","21,344,729.09","28,100.00","0.13","21,947,719.45","21,922,632.45","25,087.00","0.11","22,641,069.93","22,618,464.93","22,605.00","0.10"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","9,482,013.83","9,372,516.97","109,496.86","1.15","2,578,687.92","2,551,105.42","27,582.50","1.07","2,736,148.52","2,700,025.66","36,122.86","1.32","1,796,763.32","1,777,812.32","18,951.00","1.05","2,370,414.07","2,343,573.57","26,840.50","1.13"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","109,223.00","0.00","109,223.00","100.00","15,808.00","0.00","15,808.00","100.00","19,972.00","0.00","19,972.00","100.00","28,149.00","0.00","28,149.00","100.00","45,294.00","0.00","45,294.00","100.00"
"10711  :  โรงพยาบาลนครพนม","129,823,481.60","128,806,399.10","1,017,082.50","0.78","31,392,068.29","31,093,721.29","298,347.00","0.95","33,758,387.50","33,408,750.50","349,637.00","1.04","32,340,667.55","32,167,266.55","173,401.00","0.54","32,332,358.26","32,136,660.76","195,697.50","0.61"
"11104  :  โรงพยาบาลปลาปาก","15,530,953.06","15,457,478.06","73,475.00","0.47","3,837,075.94","3,816,663.44","20,412.50","0.53","3,915,328.56","3,892,151.06","23,177.50","0.59","3,840,436.73","3,825,966.48","14,470.25","0.38","3,938,111.83","3,922,697.08","15,414.75","0.39"
"11105  :  โรงพยาบาลท่าอุเทน","16,010,924.50","15,672,813.50","338,111.00","2.11","3,824,065.00","3,720,760.00","103,305.00","2.70","4,324,520.00","4,215,918.50","108,601.50","2.51","4,004,267.00","3,945,776.00","58,491.00","1.46","3,858,072.50","3,790,359.00","67,713.50","1.76"
"11106  :  โรงพยาบาลบ้านแพง","17,971,010.65","17,539,932.35","431,078.30","2.40","5,999,887.89","5,833,132.59","166,755.30","2.78","5,430,828.43","5,265,709.43","165,119.00","3.04","3,466,631.35","3,425,199.85","41,431.50","1.20","3,073,662.98","3,015,890.48","57,772.50","1.88"
"11107  :  โรงพยาบาลนาทม","8,456,088.90","8,222,458.40","233,630.50","2.76","2,089,739.66","2,024,956.66","64,783.00","3.10","2,139,516.74","2,066,244.24","73,272.50","3.42","2,164,480.50","2,130,372.00","34,108.50","1.58","2,062,352.00","2,000,885.50","61,466.50","2.98"
"11108  :  โรงพยาบาลเรณูนคร","18,692,897.25","18,389,988.75","302,908.50","1.62","4,440,670.00","4,370,695.00","69,975.00","1.58","5,338,119.25","5,241,039.75","97,079.50","1.82","4,786,142.50","4,732,394.00","53,748.50","1.12","4,127,965.50","4,045,860.00","82,105.50","1.99"
"11109  :  โรงพยาบาลนาแก","20,040,732.08","19,951,056.08","89,676.00","0.45","4,772,556.22","4,748,768.22","23,788.00","0.50","5,448,519.61","5,417,351.11","31,168.50","0.57","4,437,237.79","4,425,810.29","11,427.50","0.26","5,382,418.46","5,359,126.46","23,292.00","0.43"
"11110  :  โรงพยาบาลศรีสงคราม","37,845,971.95","37,450,707.10","395,264.85","1.04","9,113,222.25","9,004,421.95","108,800.30","1.19","11,102,008.90","10,967,681.60","134,327.30","1.21","8,022,111.95","7,955,796.20","66,315.75","0.83","9,608,628.85","9,522,807.35","85,821.50","0.89"
"11111  :  โรงพยาบาลนาหว้า","15,758,956.54","15,639,907.33","119,049.21","0.76","3,909,509.35","3,882,504.62","27,004.73","0.69","4,426,229.64","4,376,824.21","49,405.43","1.12","4,199,016.21","4,177,170.11","21,846.10","0.52","3,224,201.34","3,203,408.39","20,792.95","0.64"
"11112  :  โรงพยาบาลโพนสวรรค์","17,739,242.50","16,699,633.00","1,039,609.50","5.86","4,266,744.00","4,013,325.00","253,419.00","5.94","4,857,975.75","4,478,041.75","379,934.00","7.82","4,092,049.00","3,949,601.50","142,447.50","3.48","4,522,473.75","4,258,664.75","263,809.00","5.83"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","43,242,628.50","42,937,026.50","305,602.00","0.71","11,365,601.50","11,283,627.50","81,974.00","0.72","11,701,778.50","11,587,620.50","114,158.00","0.98","10,488,926.00","10,434,750.50","54,175.50","0.52","9,686,322.50","9,631,028.00","55,294.50","0.57"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","10,854,657.50","10,854,657.50","0.00","0.00","3,471,629.00","3,471,629.00","0.00","0.00","2,201,064.25","2,201,064.25","0.00","0.00","2,516,573.50","2,516,573.50","0.00","0.00","2,665,390.75","2,665,390.75","0.00","0.00"
"40840  :  โรงพยาบาลวังยาง","5,141,243.82","4,769,594.87","371,648.95","7.23","1,235,902.00","1,207,220.60","28,681.40","2.32","1,383,201.29","1,288,280.54","94,920.75","6.86","1,174,009.83","1,085,173.73","88,836.10","7.57","1,348,130.70","1,188,920.00","159,210.70","11.81"
"10712  :  โรงพยาบาลมุกดาหาร","123,461,480.25","121,773,713.75","1,687,766.50","1.37","32,708,729.85","32,257,189.85","451,540.00","1.38","31,801,230.80","31,299,554.80","501,676.00","1.58","28,025,566.05","27,736,692.55","288,873.50","1.03","30,925,953.55","30,480,276.55","445,677.00","1.44"
"11113  :  โรงพยาบาลนิคมคำสร้อย","13,453,698.50","12,673,233.50","780,465.00","5.80","3,355,490.75","3,183,345.75","172,145.00","5.13","3,461,582.00","3,244,544.00","217,038.00","6.27","3,213,665.00","3,107,251.00","106,414.00","3.31","3,422,960.75","3,138,092.75","284,868.00","8.32"
"11114  :  โรงพยาบาลดอนตาล","12,002,480.85","11,711,797.35","290,683.50","2.42","2,925,852.10","2,868,864.60","56,987.50","1.95","3,600,260.75","3,524,498.75","75,762.00","2.10","2,566,054.25","2,523,626.25","42,428.00","1.65","2,910,313.75","2,794,807.75","115,506.00","3.97"
"11115  :  โรงพยาบาลดงหลวง","8,903,023.60","8,607,398.10","295,625.50","3.32","2,166,553.50","2,085,085.00","81,468.50","3.76","2,433,087.50","2,343,340.50","89,747.00","3.69","2,145,433.40","2,094,502.90","50,930.50","2.37","2,157,949.20","2,084,469.70","73,479.50","3.41"
"11116  :  โรงพยาบาลคำชะอี","17,943,627.90","17,663,515.50","280,112.40","1.56","4,338,666.00","4,243,076.20","95,589.80","2.20","4,831,588.17","4,736,950.82","94,637.35","1.96","4,399,418.57","4,364,636.82","34,781.75","0.79","4,373,955.16","4,318,851.66","55,103.50","1.26"
