"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"14133  :  โรงพยาบาลเอราวัณ","98","96","96","94","473","463","469","458","10","10","1","1"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","3","2","2","1","11","10","6","5","2","1","0","0"
"10706  :  โรงพยาบาลหนองคาย","5","3","8","5","19","15","9","5","7","6","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","32","26","31","25","132","119","129","116","6","3","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11045  :  โรงพยาบาลสังคม","0","0","5","4","0","0","0","0","1","1","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","3","3","0","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","7","6","6","5","25","24","21","20","1","1","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","1","1","1","1","3","3","3","3","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","1","0","2","0","3","0","3","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","196","180","329","315","788","749","757","731","327","309","1","1"
"11051  :  โรงพยาบาลแกดำ","20","20","20","20","53","53","53","53","1","1","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","21","18","24","22","61","56","60","57","1","0","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","89","87","88","87","425","419","424","419","3","1","0","0"
"11054  :  โรงพยาบาลเชียงยืน","119","100","92","76","512","425","388","316","31","26","0","0"
"11055  :  โรงพยาบาลบรบือ","220","213","221","213","959","933","965","939","4","4","0","0"
"11056  :  โรงพยาบาลนาเชือก","78","77","78","77","374","373","374","373","62","61","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","216","206","209","202","950","913","920","894","37","32","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","103","97","106","97","499","477","491","473","46","42","0","0"
"11059  :  โรงพยาบาลนาดูน","49","44","54","48","187","182","173","168","3","3","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","45","39","42","38","214","192","200","187","7","5","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","4","1","3","1","4","1","2","1","7","1","0","0"
"24704  :  โรงพยาบาลกุดรัง","58","58","61","61","254","254","254","254","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","1","1","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","22","2","11","2","83","6","38","6","15","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","159","157","152","151","598","596","589","588","122","117","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","55","40","45","36","204","156","178","147","10","4","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","79","76","73","71","345","331","351","340","20","19","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","14","13","0","0","0","0","10","9","0","0"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","0","0","0","0","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","115","101","113","100","540","472","528","469","79","66","1","1"
"11067  :  โรงพยาบาลโพธิ์ชัย","95","91","90","86","250","242","236","228","10","10","0","0"
"11068  :  โรงพยาบาลหนองพอก","47","40","58","44","139","119","137","120","12","8","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","123","122","126","123","598","597","603","602","56","55","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","65","62","62","61","292","288","288","287","4","2","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","7","6","4","3","28","26","15","13","4","3","0","0"
"11072  :  โรงพยาบาลโพนทราย","15","10","14","11","29","15","18","10","8","5","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","17","12","16","13","27","16","25","16","4","1","0","0"
"11074  :  โรงพยาบาลเมยวดี","17","16","16","15","57","53","55","51","11","9","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","20","20","17","17","97","96","83","82","14","14","0","0"
"11076  :  โรงพยาบาลจังหาร","36","36","37","36","176","176","176","176","2","1","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","6","6","4","4","16","16","11","11","5","5","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","21","21","21","21","105","105","105","105","6","6","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","61","60","53","52","254","248","220","214","18","18","0","0"
"27990  :  โรงพยาบาลหนองฮี","4","3","2","1","16","15","6","5","4","3","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","37","13","32","11","120","38","100","31","23","8","0","0"
"11077  :  โรงพยาบาลนามน","19","19","19","19","81","81","85","85","12","12","0","0"
"11078  :  โรงพยาบาลกมลาไสย","157","154","163","152","738","731","730","723","83","72","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","2","2","0","0","0","0","2","2","0","0"
"11080  :  โรงพยาบาลเขาวง","34","34","33","33","79","79","78","78","15","15","0","0"
"11081  :  โรงพยาบาลยางตลาด","183","182","179","179","860","858","865","865","99","97","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","14","7","13","7","65","32","60","32","2","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","53","50","57","52","136","129","136","129","2","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","0","0","34","33","0","0","0","0","6","6","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","19","18","25","19","82","81","84","84","9","4","0","0"
"11087  :  โรงพยาบาลสมเด็จ","259","253","253","246","1,149","1,133","1,131","1,117","168","164","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","32","32","31","31","153","153","148","148","3","3","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","41","39","40","38","181","173","177","169","15","14","0","0"
"28790  :  โรงพยาบาลดอนจาน","4","4","4","4","20","20","20","20","1","1","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","2","2","0","0","0","0","1","1","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","4","2","3","2","12","2","2","2","2","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","62","52","75","64","225","193","207","182","12","8","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","17","10","17","11","46","27","41","25","7","3","0","0"
"11092  :  โรงพยาบาลพังโคน","71","70","68","67","325","322","312","309","11","11","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","15","13","17","13","68","58","67","57","4","3","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","3","3","2","2","7","7","6","6","1","1","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","499","487","475","466","2,398","2,361","2,325","2,298","30","26","1","1"
"11096  :  โรงพยาบาลคำตากล้า","66","66","68","66","327","327","327","327","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","146","135","141","131","709","661","694","647","37","33","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","298","298","295","295","1,457","1,457","1,454","1,454","5","4","0","0"
"11099  :  โรงพยาบาลส่องดาว","53","52","70","67","246","242","236","232","4","4","0","0"
"11100  :  โรงพยาบาลเต่างอย","0","0","6","6","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","23","23","23","23","111","111","111","111","1","1","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","42","41","44","42","140","138","139","137","1","1","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","23","1","21","0","93","1","87","0","3","1","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","169","161","167","160","800","763","802","766","4","2","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","8","8","31","31","12","12","12","12","9","9","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","3","0","3","0","11","0","11","0","3","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","2","0","0","0","0","0","6","1","0","0"
"11104  :  โรงพยาบาลปลาปาก","201","198","200","197","942","936","946","940","5","5","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","4","3","3","3","17","15","15","15","1","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1","0","0","0","1","0","0","0","1","0","0","0"
"11107  :  โรงพยาบาลนาทม","9","9","9","9","21","21","21","21","1","1","0","0"
"11108  :  โรงพยาบาลเรณูนคร","10","10","10","10","50","50","50","50","1","1","0","0"
"11109  :  โรงพยาบาลนาแก","0","0","2","2","0","0","0","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","29","29","79","78","72","72","72","72","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","21","21","19","19","74","74","68","68","6","6","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","7","7","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","4","2","3","1","18","9","14","5","1","1","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","9","8","9","8","40","36","35","31","1","1","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","7","2","0","0","0","0","10","3","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","15","13","12","10","28","22","24","18","8","5","0","0"
"11114  :  โรงพยาบาลดอนตาล","46","44","31","31","223","213","152","152","16","13","0","0"
"11115  :  โรงพยาบาลดงหลวง","24","24","37","35","102","102","100","100","15","13","0","0"
"11116  :  โรงพยาบาลคำชะอี","12","10","12","10","35","33","35","33","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","31","29","25","24","100","97","73","72","20","18","0","0"
"11118  :  โรงพยาบาลหนองสูง","54","46","35","32","260","223","176","160","34","28","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","7","7","26","8","28","28","19","19","29","7","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","2","1","0","0","0","0","3","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","22","17","15","12","29","20","16","12","22","15","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","28","23","0","0","0","0","6","5","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","256","243","228","219","879","840","794","769","91","80","0","0"
"11124  :  โรงพยาบาลสะเมิง","10","9","8","8","11","10","9","9","8","7","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","2","1","0","0","0","0","1","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","4","3","7","3","13","12","13","12","4","1","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","7","7","12","7","25","25","25","25","10","4","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","5","1","0","0","0","0","6","1","0","0"
"11131  :  โรงพยาบาลหางดง","14","6","13","6","49","18","39","18","6","2","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","0","0","1","1","0","0","0","0","1","1","0","0"
"11134  :  โรงพยาบาลอมก๋อย","84","80","88","84","92","88","88","84","8","7","0","0"
"11135  :  โรงพยาบาลสารภี","3","2","8","5","3","2","1","1","43","9","0","0"
"11136  :  โรงพยาบาลเวียงแหง","7","5","4","2","22","16","13","7","4","4","0","0"
"11137  :  โรงพยาบาลไชยปราการ","93","67","95","69","168","134","170","136","8","6","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","23","20","22","21","100","87","93","87","4","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","1","1","0","0"
"10714  :  โรงพยาบาลลำพูน","79","59","56","51","223","169","167","151","68","47","0","0"
"11140  :  โรงพยาบาลแม่ทา","6","5","5","4","13","12","9","9","5","2","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","1","0","0","0","0","0","1","0","0","0"
"11142  :  โรงพยาบาลลี้","41","37","37","36","164","156","152","152","23","13","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","3","3","5","5","5","5","5","5","5","4","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","2","0","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","10","6","11","6","32","17","32","17","8","6","0","0"
"11147  :  โรงพยาบาลเกาะคา","2","2","6","4","5","5","5","5","4","2","0","0"
"11148  :  โรงพยาบาลเสริมงาม","36","33","37","34","173","160","173","160","18","17","0","0"
"11149  :  โรงพยาบาลงาว","11","9","10","10","41","34","34","34","6","4","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","1","1","0","0","0","0","1","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","77","63","75","63","341","277","332","277","8","5","0","0"
"11152  :  โรงพยาบาลเถิน","41","34","56","36","150","127","144","126","30","12","0","0"
"11153  :  โรงพยาบาลแม่พริก","21","16","21","16","92","69","92","69","6","5","0","0"
"11154  :  โรงพยาบาลแม่ทะ","2","2","5","3","3","3","3","3","1","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","54","47","60","51","199","178","199","178","19","15","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","5","5","8","5","25","25","25","25","5","2","0","0"
"11157  :  โรงพยาบาลเมืองปาน","25","20","28","17","87","69","80","62","14","9","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","0","0","0","0","0","0","0","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","0","0","7","3","0","0","0","0","5","2","0","0"
"11160  :  โรงพยาบาลน้ำปาด","39","39","37","37","183","183","177","177","15","15","0","0"
"11161  :  โรงพยาบาลฟากท่า","3","3","4","4","8","8","10","10","2","2","0","0"
"11162  :  โรงพยาบาลบ้านโคก","14","12","11","9","37","29","31","23","4","4","0","0"
"11163  :  โรงพยาบาลพิชัย","0","0","11","10","0","0","0","0","3","1","0","0"
"11164  :  โรงพยาบาลลับแล","32","4","19","4","124","16","73","16","28","3","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","3","3","6","6","7","7","4","4","5","4","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","31","11","43","12","93","42","91","42","34","8","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","8","5","39","26","21","18","14","11","43","27","0","0"
"11169  :  โรงพยาบาลสูงเม่น","27","18","24","17","108","83","99","78","13","8","0","0"
"11170  :  โรงพยาบาลสอง","80","72","84","70","352","313","337","303","38","30","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","5","5","0","0","0","0","0","0","1","1"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","6","0","0","0","0","0","5","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","45","41","46","39","128","119","124","115","16","9","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","1","1","6","5","2","2","2","2","3","3","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","1","1","9","9","1","1","0","0","4","4","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","15","6","0","0","0","0","6","1","0","0"
"11176  :  โรงพยาบาลท่าวังผา","10","10","10","10","44","44","44","44","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","0","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","2","1","4","2","5","4","5","4","4","2","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","10","4","0","0","0","0","8","4","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","2","0","0","0","0","0","2","1","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","3","2","5","4","7","6","7","6","1","1","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","22","21","26","22","55","54","55","54","7","2","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","4","3","4","3","12","8","12","8","3","2","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","9","7","0","0","0","0","4","2","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","3","3","4","3","10","10","10","10","3","1","0","0"
"11187  :  โรงพยาบาลปง","0","0","0","0","0","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","53","24","47","20","174","83","141","60","48","18","0","0"
"11189  :  โรงพยาบาลเทิง","78","62","100","79","94","75","81","66","58","42","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","4","4","3","3","16","16","11","11","3","3","0","0"
"11192  :  โรงพยาบาลแม่จัน","10","9","20","16","33","32","33","32","6","5","0","0"
"11193  :  โรงพยาบาลเชียงแสน","19","16","15","14","65","57","52","49","19","15","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","17","11","0","0","0","0","19","13","0","0"
"11195  :  โรงพยาบาลแม่สรวย","126","111","160","135","557","490","564","499","90","73","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","14","14","0","0","0","0","3","2","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","207","181","199","168","791","727","730","680","173","147","0","0"
"11199  :  โรงพยาบาลขุนตาล","0","0","6","5","0","0","0","0","6","3","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","4","3","7","5","6","5","6","5","4","4","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","8","7","0","0","0","0","3","1","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","47","33","31","22","133","96","84","61","25","13","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","13","12","21","20","37","34","37","34","15","14","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","5","4","3","3","21","15","15","14","2","1","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","1","0","3","0","1","0","0","0","5","2","0","0"
"11203  :  โรงพยาบาลขุนยวม","2","0","6","0","6","0","6","0","5","0","0","0"
"11204  :  โรงพยาบาลปาย","0","0","9","8","0","0","0","0","6","5","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","14","11","26","10","29","26","24","23","26","8","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","127","124","145","130","174","171","174","171","3","3","1","0"
"11207  :  โรงพยาบาลสบเมย","1","0","15","9","1","0","1","0","6","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1","1","4","4","1","1","1","1","4","3","0","0"
"11209  :  โรงพยาบาลโกรกพระ","2","1","2","1","3","2","3","2","2","1","0","0"
"11210  :  โรงพยาบาลชุมแสง","85","78","76","71","314","292","275","266","26","18","0","0"
"11211  :  โรงพยาบาลหนองบัว","9","5","7","5","18","9","14","9","4","2","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","47","34","42","29","195","131","166","110","19","8","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","2","2","4","3","3","3","3","3","2","1","0","0"
"11214  :  โรงพยาบาลตาคลี","155","150","145","144","591","586","587","586","61","56","0","0"
"11215  :  โรงพยาบาลท่าตะโก","6","6","5","5","14","14","11","11","2","2","0","0"
"11216  :  โรงพยาบาลไพศาลี","7","7","17","15","8","8","8","8","12","10","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","2","2","15","14","2","2","2","2","6","5","0","0"
"11218  :  โรงพยาบาลลาดยาว","97","84","88","80","342","310","313","295","38","31","0","0"
"11219  :  โรงพยาบาลตากฟ้า","16","16","16","14","69","69","61","61","7","3","0","0"
"11220  :  โรงพยาบาลแม่วงก์","7","6","6","5","25","20","20","15","3","2","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","17","13","15","13","56","43","50","43","5","2","0","0"
