"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","47","51","98","42","81","123","51","169","220","127","264","391","168","258","426","435","823","1,258","105","118","195","213","159","181","258","296","95","114","181","207","76","91","189","210"
"10712  :  โรงพยาบาลมุกดาหาร","486","469","955","891","1,414","2,305","1,214","1,921","3,135","1,633","3,172","4,805","2,015","3,579","5,594","6,239","10,555","16,794","1,675","2,004","2,751","3,362","1,536","1,861","2,704","3,478","1,514","1,827","2,578","3,285","1,514","1,898","2,523","3,562"
"11113  :  โรงพยาบาลนิคมคำสร้อย","262","253","515","237","398","635","453","826","1,279","815","1,524","2,339","1,065","1,855","2,920","2,832","4,856","7,688","629","1,068","1,126","2,073","704","1,101","1,161","2,008","709","1,100","1,180","2,180","790","1,123","1,389","2,261"
"11114  :  โรงพยาบาลดอนตาล","25","21","46","63","115","178","147","287","434","397","672","1,069","515","881","1,396","1,147","1,976","3,123","483","650","785","1,124","314","384","519","652","195","217","343","415","155","176","329","404"
"11115  :  โรงพยาบาลดงหลวง","261","259","520","179","292","471","269","536","805","356","686","1,042","502","620","1,122","1,567","2,393","3,960","372","449","553","650","372","456","567","702","364","430","547","671","459","555","726","892"
"11116  :  โรงพยาบาลคำชะอี","121","127","248","134","142","276","127","232","359","222","372","594","378","533","911","982","1,406","2,388","428","540","531","636","127","140","213","233","271","308","405","460","156","174","257","277"
"11117  :  โรงพยาบาลหว้านใหญ่","173","152","325","248","305","553","260","354","614","280","601","881","430","630","1,060","1,391","2,042","3,433","289","352","478","576","418","533","607","817","313","380","467","597","371","445","490","602"
"11118  :  โรงพยาบาลหนองสูง","183","205","388","102","182","284","168","353","521","333","767","1,100","501","853","1,354","1,287","2,360","3,647","289","363","567","720","336","434","575","724","305","409","585","795","357","456","633","805"
"06009  :  โรงพยาบาลแม่ตื่น","28","26","54","20","63","83","23","80","103","38","71","109","35","91","126","144","331","475","32","34","55","55","16","18","28","30","55","62","138","155","41","50","110","125"
"10713  :  โรงพยาบาลนครพิงค์","151","141","292","418","630","1,048","429","769","1,198","503","1,153","1,656","852","1,671","2,523","2,353","4,364","6,717","615","692","1,120","1,296","651","726","1,205","1,380","477","537","958","1,099","610","673","1,081","1,228"
"11119  :  โรงพยาบาลจอมทอง","204","200","404","438","715","1,153","794","1,294","2,088","1,425","2,190","3,615","1,917","2,254","4,171","4,778","6,653","11,431","1,158","1,426","1,672","1,983","1,446","1,882","2,044","2,585","1,106","1,439","1,554","1,934","1,068","1,325","1,383","1,640"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","229","205","434","250","488","738","473","671","1,144","630","941","1,571","703","780","1,483","2,285","3,085","5,370","626","718","871","939","749","837","1,036","1,139","438","517","601","684","472","541","577","639"
"11121  :  โรงพยาบาลเชียงดาว","94","88","182","163","205","368","221","328","549","315","498","813","578","681","1,259","1,371","1,800","3,171","408","499","550","685","284","373","352","443","286","354","389","464","393","468","509","585"
"11122  :  โรงพยาบาลดอยสะเก็ด","76","72","148","127","173","300","134","248","382","277","474","751","574","785","1,359","1,188","1,752","2,940","317","383","414","466","340","394","526","617","244","275","349","399","287","327","463","536"
"11123  :  โรงพยาบาลแม่แตง","124","96","220","150","251","401","195","338","533","344","573","917","625","688","1,313","1,438","1,946","3,384","447","522","557","672","393","455","577","657","302","361","413","495","296","345","399","458"
"11124  :  โรงพยาบาลสะเมิง","235","190","425","238","329","567","258","536","794","500","1,029","1,529","870","1,134","2,004","2,101","3,218","5,319","582","694","860","1,049","526","616","816","999","491","600","764","920","502","587","778","951"
"11125  :  โรงพยาบาลฝาง","177","132","309","237","454","691","445","633","1,078","714","1,095","1,809","1,135","1,582","2,717","2,708","3,896","6,604","698","890","1,087","1,352","772","950","1,101","1,341","616","784","876","1,056","622","804","832","1,017"
"11126  :  โรงพยาบาลแม่อาย","114","84","198","220","302","522","318","437","755","468","737","1,205","575","663","1,238","1,695","2,223","3,918","362","502","494","583","462","569","553","632","433","619","614","697","438","648","562","660"
"11127  :  โรงพยาบาลพร้าว","36","33","69","37","80","117","82","120","202","169","259","428","336","475","811","660","967","1,627","160","221","217","292","185","232","268","345","132","170","230","305","183","223","252","344"
"11128  :  โรงพยาบาลสันป่าตอง","141","126","267","341","459","800","403","720","1,123","730","1,288","2,018","1,493","1,918","3,411","3,108","4,511","7,619","842","1,019","1,244","1,427","831","980","1,285","1,475","715","839","958","1,108","720","840","1,024","1,201"
"11129  :  โรงพยาบาลสันกำแพง","31","21","52","55","73","128","62","91","153","151","295","446","376","612","988","675","1,092","1,767","162","184","281","340","161","190","259","312","159","183","256","289","193","219","296","340"
"11130  :  โรงพยาบาลสันทราย","58","59","117","212","317","529","156","252","408","262","381","643","540","771","1,311","1,228","1,780","3,008","375","461","570","665","325","388","510","586","362","425","486","578","166","169","214","231"
"11131  :  โรงพยาบาลหางดง","133","103","236","256","389","645","243","410","653","380","751","1,131","836","1,314","2,150","1,848","2,967","4,815","444","553","723","884","553","704","961","1,201","461","570","673","858","390","483","610","726"
"11132  :  โรงพยาบาลฮอด","45","21","66","43","77","120","124","259","383","273","596","869","395","682","1,077","880","1,635","2,515","79","92","159","188","150","172","328","364","270","334","484","575","381","439","664","788"
"11133  :  โรงพยาบาลดอยเต่า","52","63","115","79","97","176","127","168","295","176","370","546","376","474","850","810","1,172","1,982","277","325","364","417","228","264","336","382","170","206","248","273","135","151","224","258"
"11134  :  โรงพยาบาลอมก๋อย","55","79","134","150","281","431","167","328","495","216","339","555","261","335","596","849","1,362","2,211","234","261","350","417","262","329","398","478","204","251","358","420","149","192","256","303"
"11135  :  โรงพยาบาลสารภี","230","219","449","336","539","875","373","588","961","587","1,032","1,619","1,316","1,708","3,024","2,842","4,086","6,928","766","947","1,098","1,349","767","967","1,130","1,389","596","735","865","1,090","713","861","993","1,199"
"11136  :  โรงพยาบาลเวียงแหง","118","100","218","78","164","242","149","302","451","194","477","671","224","358","582","763","1,401","2,164","156","178","299","332","223","255","384","443","204","229","438","491","180","213","280","315"
"11137  :  โรงพยาบาลไชยปราการ","92","94","186","120","292","412","222","390","612","342","625","967","548","733","1,281","1,324","2,134","3,458","353","438","586","737","347","426","589","750","297","379","456","599","327","426","503","618"
"11138  :  โรงพยาบาลแม่วาง","71","69","140","119","182","301","136","272","408","157","306","463","236","321","557","719","1,150","1,869","137","167","189","209","174","211","305","340","213","244","351","422","195","214","305","348"
"11139  :  โรงพยาบาลแม่ออน","134","110","244","165","205","370","158","219","377","264","484","748","405","486","891","1,126","1,504","2,630","256","308","352","402","343","402","510","593","256","291","299","350","271","310","343","400"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","1","0","1","0","0","0","1","0","1","7","11","18","11","7","18","20","18","38","1","1","1","1","9","14","11","15","5","6","3","3","5","6","3","4"
"11643  :  โรงพยาบาลดอยหล่อ","17","10","27","5","20","25","25","45","70","40","69","109","79","95","174","166","239","405","62","78","63","74","34","41","55","68","29","34","60","69","41","47","61","65"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","1","1","1","7","8","3","3","6","6","11","17","15","25","40","25","47","72","7","12","9","19","7","8","9","11","3","7","11","17","8","13","18","25"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","5","5","0","14","14","1","16","17","4","50","54","5","85","90","2","2","27","29","1","1","26","31","2","2","19","21","0","0","13","16"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","21","11","32","7","20","27","10","34","44","18","68","86","14","17","31","70","150","220","19","26","45","71","19","23","52","85","15","21","26","42","17","21","27","43"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","3","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","3","0","3","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","9","9","18","17","26","43","10","15","25","14","24","38","29","51","80","79","125","204","31","35","62","73","18","21","33","45","19","22","21","31","11","13","9","10"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","111","128","239","98","174","272","151","227","378","132","214","346","153","168","321","645","911","1,556","161","195","235","271","139","164","215","254","157","180","216","246","188","216","245","274"
"10714  :  โรงพยาบาลลำพูน","147","207","354","515","765","1,280","666","1,260","1,926","739","1,662","2,401","1,476","2,489","3,965","3,543","6,383","9,926","780","889","1,460","1,648","873","973","1,619","1,836","1,049","1,229","1,776","1,990","841","975","1,528","1,780"
"11140  :  โรงพยาบาลแม่ทา","51","38","89","126","167","293","125","191","316","219","415","634","420","526","946","941","1,337","2,278","220","268","327","403","266","328","403","498","208","272","275","334","247","324","332","404"
"11141  :  โรงพยาบาลบ้านโฮ่ง","60","55","115","79","103","182","90","141","231","125","264","389","266","307","573","620","870","1,490","196","226","249","271","164","189","240","277","134","154","197","217","126","139","184","206"
"11142  :  โรงพยาบาลลี้","214","199","413","224","415","639","314","627","941","439","856","1,295","857","939","1,796","2,048","3,036","5,084","529","657","834","1,037","549","699","794","1,020","448","567","658","845","522","660","750","966"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","110","146","256","79","248","327","101","316","417","202","355","557","368","426","794","860","1,491","2,351","225","280","390","477","264","327","457","606","206","289","329","422","165","205","315","374"
"11144  :  โรงพยาบาลป่าซาง","190","143","333","166","232","398","234","389","623","588","1,252","1,840","1,168","1,817","2,985","2,346","3,833","6,179","681","887","1,136","1,510","549","720","924","1,221","582","788","937","1,302","534","765","836","1,105"
"11145  :  โรงพยาบาลบ้านธิ","44","39","83","77","86","163","82","111","193","161","336","497","229","304","533","593","876","1,469","145","161","233","282","221","260","333","405","145","173","180","226","82","100","130","160"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2","4","6","4","3","7","3","5","8","5","4","9","1","2","3","15","18","33","11","11","16","16","4","4","2","2","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","51","43","94","70","100","170","57","140","197","157","315","472","308","558","866","643","1,156","1,799","169","197","348","432","183","213","282","330","123","146","256","290","168","201","270","307"
"10672  :  โรงพยาบาลลำปาง","52","53","105","222","304","526","217","377","594","347","965","1,312","647","1,303","1,950","1,485","3,002","4,487","465","511","865","963","535","594","945","1,067","273","308","613","703","212","251","579","662"
"11146  :  โรงพยาบาลแม่เมาะ","98","96","194","247","216","463","370","420","790","458","862","1,320","692","987","1,679","1,865","2,581","4,446","535","631","676","816","619","742","823","1,009","366","432","539","662","345","420","543","708"
"11147  :  โรงพยาบาลเกาะคา","84","71","155","212","357","569","207","416","623","424","842","1,266","978","1,348","2,326","1,905","3,034","4,939","472","553","717","897","541","667","883","1,134","408","477","674","843","484","581","760","992"
"11148  :  โรงพยาบาลเสริมงาม","91","76","167","71","126","197","66","201","267","241","446","687","631","791","1,422","1,100","1,640","2,740","264","367","390","487","349","471","505","642","259","339","410","509","228","295","335","416"
"11149  :  โรงพยาบาลงาว","119","122","241","82","195","277","129","311","440","341","804","1,145","672","887","1,559","1,343","2,319","3,662","261","320","391","487","326","424","608","763","339","410","558","728","417","553","762","1,047"
"11150  :  โรงพยาบาลแจ้ห่ม","106","96","202","125","167","292","195","407","602","683","1,416","2,099","1,116","1,593","2,709","2,225","3,679","5,904","565","701","945","1,217","726","937","1,206","1,578","537","645","870","1,047","397","476","658","782"
"11151  :  โรงพยาบาลวังเหนือ","128","98","226","89","211","300","192","497","689","693","1,599","2,292","1,654","2,332","3,986","2,756","4,737","7,493","705","1,033","1,196","1,726","785","1,066","1,321","1,803","630","907","1,070","1,558","636","872","1,150","1,618"
"11152  :  โรงพยาบาลเถิน","40","41","81","128","260","388","187","374","561","448","823","1,271","1,078","1,263","2,341","1,881","2,761","4,642","524","731","829","1,094","557","743","813","1,100","468","604","616","813","332","430","503","646"
"11153  :  โรงพยาบาลแม่พริก","23","23","46","16","16","32","12","56","68","66","90","156","211","257","468","328","442","770","95","115","129","157","103","131","127","149","66","70","93","110","64","75","93","112"
"11154  :  โรงพยาบาลแม่ทะ","69","48","117","139","187","326","164","251","415","406","773","1,179","1,039","1,106","2,145","1,817","2,365","4,182","469","570","582","682","514","619","715","854","450","517","540","619","384","457","528","613"
"11155  :  โรงพยาบาลสบปราบ","96","75","171","106","149","255","133","304","437","410","811","1,221","1,053","1,361","2,414","1,798","2,700","4,498","506","604","758","888","519","634","726","867","407","488","627","720","366","417","589","691"
"11156  :  โรงพยาบาลห้างฉัตร","46","27","73","101","124","225","119","177","296","131","359","490","338","412","750","735","1,099","1,834","205","245","265","319","212","244","348","393","144","168","220","254","174","199","266","299"
"11157  :  โรงพยาบาลเมืองปาน","157","119","276","109","134","243","150","390","540","469","970","1,439","1,017","1,174","2,191","1,902","2,787","4,689","446","621","704","964","556","705","800","1,021","427","561","603","775","473","593","680","863"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","348","326","674","517","1,035","1,552","691","1,442","2,133","1,468","3,011","4,479","3,869","5,118","8,987","6,893","10,932","17,825","1,797","2,195","2,918","3,578","1,843","2,251","3,039","3,677","1,600","1,995","2,375","2,917","1,653","2,014","2,600","3,215"
"11158  :  โรงพยาบาลตรอน","56","44","100","36","69","105","24","85","109","75","153","228","141","220","361","332","571","903","69","71","120","134","66","70","143","152","90","111","142","169","107","117","166","178"
"11159  :  โรงพยาบาลท่าปลา","54","59","113","34","66","100","77","179","256","154","441","595","351","558","909","670","1,303","1,973","170","213","330","374","166","192","313","358","165","186","308","341","169","216","352","406"
"11160  :  โรงพยาบาลน้ำปาด","103","86","189","97","150","247","104","336","440","269","597","866","448","689","1,137","1,021","1,858","2,879","315","637","479","1,122","340","646","582","1,253","179","389","390","912","187","367","407","873"
"11161  :  โรงพยาบาลฟากท่า","11","7","18","6","10","16","13","16","29","24","74","98","53","97","150","107","204","311","16","22","30","39","19","20","46","54","22","24","50","56","50","55","78","93"
"11162  :  โรงพยาบาลบ้านโคก","125","127","252","71","124","195","105","234","339","236","504","740","369","571","940","906","1,560","2,466","212","250","366","454","343","388","596","720","173","199","320","381","178","200","278","330"
"11163  :  โรงพยาบาลพิชัย","69","51","120","104","190","294","160","401","561","525","1,293","1,818","1,311","2,208","3,519","2,169","4,143","6,312","673","1,105","1,271","1,908","557","922","1,084","1,740","460","740","892","1,428","479","740","896","1,447"
"11164  :  โรงพยาบาลลับแล","138","115","253","136","157","293","135","261","396","273","592","865","469","744","1,213","1,151","1,869","3,020","242","294","417","536","302","344","525","625","257","305","405","484","350","424","522","682"
"11165  :  โรงพยาบาลทองแสนขัน","145","90","235","50","89","139","65","128","193","112","250","362","219","297","516","591","854","1,445","141","167","250","287","138","150","192","235","142","168","189","218","170","212","223","291"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","27","27","54","322","116","438","284","294","578","996","1,624","2,620","1,535","2,228","3,763","3,164","4,289","7,453","809","961","1,079","1,318","1,022","1,231","1,397","1,699","873","986","1,204","1,367","460","515","609","667"
"10715  :  โรงพยาบาลแพร่","240","214","454","429","646","1,075","802","1,250","2,052","1,694","3,843","5,537","3,392","6,847","10,239","6,557","12,800","19,357","1,548","1,924","3,059","3,808","1,558","1,954","3,152","3,891","1,608","2,024","3,138","3,995","1,844","2,346","3,451","4,393"
"11166  :  โรงพยาบาลร้องกวาง","54","66","120","80","121","201","102","245","347","458","1,164","1,622","1,306","2,185","3,491","2,000","3,781","5,781","484","598","876","1,069","480","582","884","1,113","452","560","898","1,134","584","755","1,123","1,460"
"11167  :  โรงพยาบาลลอง","68","50","118","55","88","143","140","318","458","652","1,718","2,370","1,674","2,791","4,465","2,589","4,965","7,554","604","736","1,182","1,429","669","804","1,242","1,492","631","767","1,198","1,431","685","839","1,343","1,689"
"11169  :  โรงพยาบาลสูงเม่น","56","51","107","102","136","238","156","234","390","415","1,018","1,433","1,236","2,241","3,477","1,965","3,680","5,645","500","664","968","1,303","520","686","890","1,183","461","589","873","1,161","484","643","949","1,326"
"11170  :  โรงพยาบาลสอง","34","46","80","93","183","276","254","564","818","682","1,481","2,163","1,240","2,106","3,346","2,303","4,380","6,683","582","848","1,082","1,643","566","831","1,067","1,547","621","851","1,126","1,610","534","784","1,105","1,638"
"11171  :  โรงพยาบาลวังชิ้น","141","119","260","147","199","346","237","472","709","783","1,865","2,648","1,374","2,084","3,458","2,682","4,739","7,421","722","906","1,348","1,657","616","733","1,000","1,187","665","781","1,182","1,392","679","816","1,209","1,449"
"11172  :  โรงพยาบาลหนองม่วงไข่","29","18","47","46","57","103","73","92","165","146","331","477","354","773","1,127","648","1,271","1,919","108","148","199","316","148","171","273","403","217","296","443","636","175","241","356","514"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","75","74","149","206","290","496","348","620","968","833","1,970","2,803","1,582","2,704","4,286","3,044","5,658","8,702","751","988","1,387","2,019","754","980","1,363","1,924","713","950","1,394","1,906","826","1,130","1,514","2,140"
"10716  :  โรงพยาบาลน่าน","131","74","205","240","373","613","413","655","1,068","780","1,522","2,302","1,445","1,947","3,392","3,009","4,571","7,580","613","724","994","1,144","734","853","1,074","1,260","669","783","1,014","1,191","993","1,160","1,489","1,748"
"11173  :  โรงพยาบาลแม่จริม","80","34","114","78","67","145","70","95","165","144","146","290","193","161","354","565","503","1,068","140","166","134","148","131","153","128","141","121","160","112","134","173","214","129","141"
"11174  :  โรงพยาบาลบ้านหลวง","18","10","28","10","24","34","38","66","104","47","91","138","57","46","103","170","237","407","35","48","61","75","48","53","69","81","37","46","49","59","50","61","58","66"
"11175  :  โรงพยาบาลนาน้อย","76","97","173","46","78","124","57","100","157","158","247","405","205","222","427","542","744","1,286","168","178","235","246","171","180","242","261","138","153","177","190","65","77","90","101"
"11176  :  โรงพยาบาลท่าวังผา","79","75","154","65","114","179","154","348","502","604","964","1,568","897","1,186","2,083","1,799","2,687","4,486","406","552","641","844","451","585","632","836","506","670","740","951","436","561","674","824"
"11177  :  โรงพยาบาลเวียงสา","23","30","53","54","84","138","81","132","213","226","372","598","353","487","840","737","1,105","1,842","169","194","269","298","183","214","263","305","165","185","238","281","220","251","335","379"
"11178  :  โรงพยาบาลทุ่งช้าง","10","4","14","22","28","50","40","49","89","53","124","177","84","113","197","209","318","527","40","52","42","49","45","48","90","103","45","50","71","82","79","91","115","134"
"11179  :  โรงพยาบาลเชียงกลาง","12","14","26","31","44","75","37","81","118","115","181","296","200","227","427","395","547","942","102","122","137","155","129","160","173","198","96","105","129","147","68","82","108","119"
"11180  :  โรงพยาบาลนาหมื่น","82","55","137","27","52","79","51","62","113","93","193","286","238","285","523","491","647","1,138","140","155","177","209","96","113","157","179","112","126","143","158","143","155","170","192"
"11181  :  โรงพยาบาลสันติสุข","27","14","41","20","46","66","26","77","103","76","155","231","103","119","222","252","411","663","61","69","83","93","64","73","99","124","66","72","110","128","61","69","119","130"
"11182  :  โรงพยาบาลบ่อเกลือ","5","6","11","17","34","51","26","85","111","68","89","157","54","66","120","170","280","450","26","34","44","54","20","24","16","23","24","30","30","40","100","128","190","253"
"11183  :  โรงพยาบาลสองแคว","6","11","17","10","23","33","19","37","56","47","50","97","36","41","77","118","162","280","24","29","31","34","31","35","37","40","28","34","39","43","35","36","55","56"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","23","22","45","28","56","84","52","89","141","136","166","302","158","183","341","397","516","913","103","122","127","139","108","126","142","159","101","123","134","154","85","102","113","125"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","76","51","127","91","206","297","176","274","450","193","343","536","159","184","343","695","1,058","1,753","213","237","274","303","212","248","329","378","150","176","249","284","120","129","206","236"
"25017  :  โรงพยาบาลภูเพียง","160","95","255","149","168","317","138","238","376","267","439","706","479","517","996","1,193","1,457","2,650","332","401","370","440","305","355","397","485","239","295","318","374","317","404","372","463"
"10717  :  โรงพยาบาลพะเยา","73","62","135","186","362","548","290","484","774","450","945","1,395","596","984","1,580","1,595","2,837","4,432","426","494","719","849","444","527","805","925","360","444","628","758","365","410","685","801"
"10718  :  โรงพยาบาลเชียงคำ","178","156","334","136","207","343","210","375","585","641","894","1,535","823","797","1,620","1,988","2,429","4,417","415","491","426","484","584","670","748","832","495","576","597","683","494","604","658","742"
"11184  :  โรงพยาบาลจุน","246","188","434","147","225","372","185","313","498","486","890","1,376","837","1,009","1,846","1,901","2,625","4,526","427","501","524","596","424","504","590","674","450","599","601","749","600","975","910","1,511"
"11185  :  โรงพยาบาลเชียงม่วน","90","97","187","165","160","325","225","420","645","760","1,241","2,001","1,124","1,288","2,412","2,364","3,206","5,570","568","684","801","980","637","785","849","1,043","585","748","831","1,012","574","715","725","902"
"11186  :  โรงพยาบาลดอกคำใต้","236","180","416","141","217","358","189","302","491","457","781","1,238","954","1,190","2,144","1,977","2,670","4,647","547","653","709","848","605","709","874","1,022","481","594","599","741","344","407","488","554"
"11187  :  โรงพยาบาลปง","224","172","396","176","273","449","268","477","745","711","1,300","2,011","1,111","1,403","2,514","2,490","3,625","6,115","851","995","1,326","1,540","772","906","1,171","1,340","386","457","512","579","481","573","616","718"
"11188  :  โรงพยาบาลแม่ใจ","92","84","176","113","171","284","202","270","472","572","1,020","1,592","901","1,218","2,119","1,880","2,763","4,643","475","542","664","797","504","599","719","884","419","486","615","745","482","596","765","952"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","2","0","2","1","2","3","5","11","16","10","14","24","18","27","45","18","22","27","28","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","843","842","1,685","831","1,502","2,333","836","1,748","2,584","1,293","2,320","3,613","1,487","1,961","3,448","5,290","8,373","13,663","1,083","1,161","1,961","2,170","1,528","1,628","2,505","2,754","1,108","1,188","1,728","1,874","1,571","1,692","2,179","2,363"
"11189  :  โรงพยาบาลเทิง","257","176","433","191","312","503","327","484","811","710","1,281","1,991","1,364","1,562","2,926","2,849","3,815","6,664","721","878","949","1,137","824","1,013","1,080","1,314","668","808","898","1,064","636","738","888","1,006"
"11190  :  โรงพยาบาลพาน","773","689","1,462","649","994","1,643","921","1,367","2,288","2,395","3,947","6,342","4,577","6,340","10,917","9,315","13,337","22,652","2,621","3,501","3,576","4,672","2,318","3,264","3,519","4,824","2,145","2,831","3,062","3,986","2,231","3,037","3,180","4,102"
"11191  :  โรงพยาบาลป่าแดด","223","188","411","219","297","516","359","499","858","1,021","1,991","3,012","1,804","2,105","3,909","3,626","5,080","8,706","976","1,336","1,371","1,865","1,041","1,443","1,463","2,056","850","1,184","1,202","1,686","759","1,058","1,044","1,452"
"11192  :  โรงพยาบาลแม่จัน","587","550","1,137","430","817","1,247","661","1,215","1,876","1,250","2,540","3,790","2,142","3,574","5,716","5,070","8,696","13,766","1,181","1,721","2,048","3,214","1,240","1,836","2,142","3,231","1,237","1,795","2,105","3,188","1,412","1,957","2,401","3,432"
"11193  :  โรงพยาบาลเชียงแสน","207","163","370","202","292","494","281","510","791","455","977","1,432","870","1,454","2,324","2,015","3,396","5,411","499","679","887","1,139","512","634","872","1,076","481","624","795","993","523","680","842","1,026"
"11194  :  โรงพยาบาลแม่สาย","196","222","418","288","455","743","323","669","992","451","765","1,216","626","1,038","1,664","1,884","3,149","5,033","485","561","786","927","562","665","987","1,197","454","538","802","944","383","475","574","687"
"11195  :  โรงพยาบาลแม่สรวย","230","220","450","282","384","666","432","762","1,194","990","1,616","2,606","1,852","2,548","4,400","3,786","5,530","9,316","1,056","1,356","1,531","1,870","1,044","1,268","1,543","1,907","882","1,078","1,276","1,547","804","986","1,180","1,474"
