"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"14133  :  โรงพยาบาลเอราวัณ","47","42","46","41","213","198","208","193","5","2","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","5","2","5","2","10","2","10","2","1","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","17","10","8","6","48","33","40","30","13","7","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","32","23","24","18","100","76","92","76","10","5","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11045  :  โรงพยาบาลสังคม","1","1","0","0","0","0","0","0","1","1","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","24","23","22","22","0","0","0","0","3","2","0","0"
"21356  :  โรงพยาบาลสระใคร","11","10","8","8","40","40","34","34","4","3","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","13","11","13","11","6","5","6","5","5","5","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","4","4","4","4","7","7","7","7","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","304","271","273","252","961","903","896","851","289","261","0","0"
"11051  :  โรงพยาบาลแกดำ","31","31","31","31","87","87","87","87","2","2","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","38","30","35","30","112","88","97","88","7","1","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","40","39","37","36","195","192","180","177","3","3","0","0"
"11054  :  โรงพยาบาลเชียงยืน","74","69","44","42","331","319","199","195","36","33","1","1"
"11055  :  โรงพยาบาลบรบือ","157","147","155","146","691","681","689","679","3","1","0","0"
"11056  :  โรงพยาบาลนาเชือก","61","61","61","61","300","300","303","303","52","52","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","159","149","140","136","598","551","545","525","69","62","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","100","81","91","80","415","379","397","374","72","59","1","0"
"11059  :  โรงพยาบาลนาดูน","41","36","27","24","142","131","96","93","14","12","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","38","34","33","30","175","158","151","138","8","7","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","10","2","5","2","6","4","5","4","7","0","0","0"
"24704  :  โรงพยาบาลกุดรัง","51","50","50","49","227","222","223","218","4","4","0","0"
"28843  :  โรงพยาบาลชื่นชม","3","2","1","1","10","6","5","5","2","1","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","156","154","117","117","631","629","510","510","90","88","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","38","30","15","13","129","101","57","49","24","17","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","72","65","38","36","320","302","174","165","42","36","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","19","17","15","14","40","33","32","27","5","4","0","0"
"11065  :  โรงพยาบาลพนมไพร","109","88","47","42","410","367","183","179","70","54","0","0"
"11066  :  โรงพยาบาลโพนทอง","52","44","40","39","210","203","178","178","29","22","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","58","50","57","49","206","193","208","195","2","2","0","0"
"11068  :  โรงพยาบาลหนองพอก","111","90","100","84","429","406","411","393","19","13","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","144","139","131","129","655","650","606","605","36","32","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","106","91","91","85","452","411","411","395","33","21","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","29","27","19","18","127","126","87","86","18","16","1","1"
"11072  :  โรงพยาบาลโพนทราย","16","15","9","8","74","69","40","35","10","10","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","9","8","6","5","30","28","18","16","5","4","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","26","25","18","18","105","101","77","77","14","13","0","0"
"11076  :  โรงพยาบาลจังหาร","34","34","27","27","157","157","122","122","10","10","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","34","33","26","26","170","165","130","130","12","11","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","46","42","31","29","193","181","134","130","17","15","0","0"
"27990  :  โรงพยาบาลหนองฮี","14","13","7","7","70","65","35","35","7","6","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","63","14","45","9","234","52","168","34","37","10","1","0"
"11077  :  โรงพยาบาลนามน","9","9","9","9","23","23","23","23","7","7","0","0"
"11078  :  โรงพยาบาลกมลาไสย","164","143","155","141","684","684","699","699","71","56","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","12","11","12","11","34","34","34","34","5","5","0","0"
"11081  :  โรงพยาบาลยางตลาด","265","255","244","239","1,212","1,211","1,148","1,148","190","183","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","4","4","4","4","18","18","18","18","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","20","17","12","9","91","81","53","43","11","8","0","0"
"11084  :  โรงพยาบาลคำม่วง","39","35","37","34","54","52","53","52","6","5","0","0"
"11085  :  โรงพยาบาลท่าคันโท","68","67","51","50","180","178","119","117","18","18","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","26","20","23","19","89","89","85","85","12","8","0","0"
"11087  :  โรงพยาบาลสมเด็จ","230","224","223","218","819","808","806","795","166","162","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","21","21","19","19","101","101","91","91","4","4","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","15","14","14","14","63","58","58","58","5","4","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","47","46","46","46","207","206","207","207","21","20","0","0"
"28790  :  โรงพยาบาลดอนจาน","5","5","5","5","15","15","15","15","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","40","37","28","25","88","86","36","34","16","15","0","0"
"10710  :  โรงพยาบาลสกลนคร","2","1","1","1","0","0","0","0","1","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","3","3","3","3","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","62","52","58","51","201","177","192","173","6","2","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","41","17","31","13","42","20","35","17","18","6","1","0"
"11092  :  โรงพยาบาลพังโคน","31","31","30","30","149","148","144","143","9","9","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","23","19","21","18","99","82","93","81","8","7","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","4","4","3","3","18","18","13","13","1","1","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","449","444","370","366","2,127","2,115","1,803","1,795","85","84","1","1"
"11096  :  โรงพยาบาลคำตากล้า","46","42","27","23","212","207","118","113","21","20","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","116","110","112","107","561","538","549","529","9","6","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","281","279","280","278","1,356","1,354","1,351","1,349","3","3","0","0"
"11099  :  โรงพยาบาลส่องดาว","58","56","56","55","233","228","224","224","12","11","0","0"
"11100  :  โรงพยาบาลเต่างอย","4","4","2","2","20","20","10","10","2","2","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","21","21","11","11","100","100","52","52","10","10","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","39","30","38","29","137","115","134","112","1","1","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","33","18","23","11","138","66","102","37","11","7","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","172","170","116","115","825","821","580","577","57","56","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1","0","1","0","0","0","0","0","1","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1","1","1","1","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","7","4","7","4","0","0","0","0","4","2","0","0"
"10711  :  โรงพยาบาลนครพนม","14","3","6","1","0","0","0","0","10","3","0","0"
"11104  :  โรงพยาบาลปลาปาก","159","155","153","150","622","614","608","601","13","12","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","8","8","8","8","36","36","36","36","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","30","30","27","27","137","137","123","123","12","12","0","0"
"11107  :  โรงพยาบาลนาทม","29","27","27","25","121","117","115","111","7","7","0","0"
"11108  :  โรงพยาบาลเรณูนคร","15","15","13","13","72","72","63","63","2","2","0","0"
"11109  :  โรงพยาบาลนาแก","2","1","1","1","0","0","0","0","1","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","37","36","37","36","154","149","154","149","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","20","18","17","17","78","72","68","68","9","7","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","11","11","11","11","2","2","2","2","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8","6","5","5","33","26","21","21","3","1","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","58","35","46","33","0","0","0","0","37","16","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","4","3","3","2","3","2","2","1","1","1","0","0"
"11114  :  โรงพยาบาลดอนตาล","38","37","26","26","185","180","133","133","15","14","0","0"
"11115  :  โรงพยาบาลดงหลวง","61","48","53","46","254","197","229","199","22","11","0","0"
"11116  :  โรงพยาบาลคำชะอี","3","3","3","3","11","11","11","11","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","4","3","3","2","19","14","14","9","3","2","0","0"
"11118  :  โรงพยาบาลหนองสูง","4","4","2","2","20","20","10","10","2","2","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","47","9","36","7","25","19","25","19","28","5","0","0"
"11119  :  โรงพยาบาลจอมทอง","7","0","3","0","0","0","0","0","6","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","124","116","82","78","157","148","108","101","63","58","0","0"
"11121  :  โรงพยาบาลเชียงดาว","179","120","167","112","15","9","14","8","13","8","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","218","208","170","163","823","793","677","651","89","80","0","0"
"11124  :  โรงพยาบาลสะเมิง","1","0","1","0","1","0","1","0","1","0","0","0"
"11125  :  โรงพยาบาลฝาง","8","2","5","1","22","6","15","4","6","1","0","0"
"11126  :  โรงพยาบาลแม่อาย","103","81","8","4","3","0","3","0","98","79","0","0"
"11127  :  โรงพยาบาลพร้าว","21","19","17","16","89","84","77","72","7","6","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","22","12","15","10","7","7","4","4","10","5","0","0"
"11129  :  โรงพยาบาลสันกำแพง","1","0","0","0","0","0","0","0","1","0","0","0"
"11130  :  โรงพยาบาลสันทราย","4","2","2","1","0","0","0","0","2","1","0","0"
"11131  :  โรงพยาบาลหางดง","46","24","27","15","82","68","49","40","30","15","0","0"
"11132  :  โรงพยาบาลฮอด","7","5","1","1","0","0","0","0","6","4","0","0"
"11133  :  โรงพยาบาลดอยเต่า","9","5","4","3","0","0","0","0","8","4","0","0"
"11134  :  โรงพยาบาลอมก๋อย","106","98","97","91","94","87","90","84","17","14","0","0"
"11135  :  โรงพยาบาลสารภี","82","13","15","2","13","5","7","2","74","11","0","0"
"11136  :  โรงพยาบาลเวียงแหง","18","7","14","5","56","24","43","17","12","6","0","0"
"11137  :  โรงพยาบาลไชยปราการ","127","81","119","78","186","135","178","130","15","9","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","26","20","18","15","15","14","10","9","12","7","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","3","0","1","0","0","0","0","0","2","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","82","61","70","56","261","192","227","177","67","49","0","0"
"11140  :  โรงพยาบาลแม่ทา","11","8","9","7","22","21","17","17","4","3","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","34","28","29","24","95","86","85","80","20","17","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","5","1","4","1","15","5","15","5","2","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","7","1","7","1","0","0","0","0","1","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","1","1","0","0","0","0","0","0","1","1","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","18","17","16","16","69","64","63","63","9","8","0","0"
"11147  :  โรงพยาบาลเกาะคา","19","17","17","15","78","72","68","62","4","4","0","0"
"11148  :  โรงพยาบาลเสริมงาม","40","40","38","38","184","184","177","177","19","19","0","0"
"11149  :  โรงพยาบาลงาว","9","7","8","7","45","35","40","35","3","1","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","62","52","58","50","268","229","255","224","10","6","0","0"
"11152  :  โรงพยาบาลเถิน","89","55","73","52","202","146","182","137","39","16","0","0"
"11153  :  โรงพยาบาลแม่พริก","18","15","18","15","75","60","75","60","1","1","0","0"
"11154  :  โรงพยาบาลแม่ทะ","4","4","4","4","9","9","9","9","1","1","0","0"
"11155  :  โรงพยาบาลสบปราบ","57","50","54","47","207","194","196","183","17","13","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","11","3","10","3","37","14","32","14","7","2","0","0"
"11157  :  โรงพยาบาลเมืองปาน","19","7","15","7","54","19","49","19","7","2","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","27","22","26","22","0","0","0","0","2","0","0","0"
"11158  :  โรงพยาบาลตรอน","6","3","4","3","15","9","11","9","4","2","0","0"
"11159  :  โรงพยาบาลท่าปลา","13","8","13","8","1","1","1","1","2","1","0","0"
"11160  :  โรงพยาบาลน้ำปาด","6","4","5","4","18","18","18","18","3","1","0","0"
"11161  :  โรงพยาบาลฟากท่า","4","1","2","0","2","0","0","0","3","1","0","0"
"11162  :  โรงพยาบาลบ้านโคก","3","1","3","1","7","1","7","1","3","1","0","0"
"11163  :  โรงพยาบาลพิชัย","11","6","10","6","0","0","0","0","3","1","0","0"
"11164  :  โรงพยาบาลลับแล","27","5","21","5","100","24","78","24","17","3","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","5","4","5","4","2","1","2","1","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","84","30","83","30","191","79","186","79","76","27","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","34","19","30","18","0","0","0","0","24","11","0","0"
"11169  :  โรงพยาบาลสูงเม่น","21","14","17","13","88","59","71","56","9","3","0","0"
"11170  :  โรงพยาบาลสอง","69","52","59","48","247","217","224","202","32","21","0","0"
"11171  :  โรงพยาบาลวังชิ้น","5","2","3","1","0","0","0","0","4","1","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","62","52","50","43","181","146","151","124","31","25","0","0"
"10716  :  โรงพยาบาลน่าน","9","1","8","1","0","0","0","0","7","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","2","2","1","1","0","0","0","0","1","1","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","9","4","7","3","0","0","0","0","7","3","0","0"
"11175  :  โรงพยาบาลนาน้อย","2","1","1","0","0","0","0","0","2","1","0","0"
"11176  :  โรงพยาบาลท่าวังผา","32","32","29","29","123","123","112","112","5","5","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","0","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","1","0","0","0","3","0","0","0","1","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1","1","1","1","0","0","0","0","1","1","0","0"
"11181  :  โรงพยาบาลสันติสุข","1","1","1","1","0","0","0","0","1","1","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","30","24","23","18","136","108","115","90","10","9","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","23","8","15","6","16","13","13","10","12","2","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","3","0","2","0","0","0","0","0","1","0","0","0"
"11184  :  โรงพยาบาลจุน","1","0","1","0","0","0","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","6","3","5","3","4","4","4","4","2","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0","0","0","0","0","0","0","0","0","0"
"11187  :  โรงพยาบาลปง","38","34","38","34","115","110","115","110","21","18","0","0"
"11188  :  โรงพยาบาลแม่ใจ","20","19","20","19","99","94","99","94","9","8","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","66","29","53","26","236","113","206","106","51","19","0","0"
"11189  :  โรงพยาบาลเทิง","94","69","85","68","42","35","39","34","41","25","0","0"
"11190  :  โรงพยาบาลพาน","68","50","67","50","0","0","0","0","14","11","0","0"
"11191  :  โรงพยาบาลป่าแดด","13","6","10","4","2","1","2","1","6","3","0","0"
"11192  :  โรงพยาบาลแม่จัน","17","9","16","8","0","0","0","0","4","4","0","0"
"11193  :  โรงพยาบาลเชียงแสน","12","12","10","10","19","19","11","11","9","9","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","180","134","161","120","173","128","165","121","91","67","4","1"
"11196  :  โรงพยาบาลเวียงป่าเป้า","102","97","78","75","348","335","342","329","38","36","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","38","31","36","30","0","0","0","0","23","19","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","87","65","85","64","213","185","209","181","35","29","0","0"
"11199  :  โรงพยาบาลขุนตาล","11","9","7","5","0","0","0","0","6","5","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2","2","1","1","6","6","4","4","1","1","0","0"
"11201  :  โรงพยาบาลแม่ลาว","26","21","18","16","0","0","0","0","13","8","1","1"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","8","6","8","6","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","55","46","29","23","150","137","91","81","34","29","1","1"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","14","14","12","12","12","12","9","9","10","10","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","17","10","11","7","78","45","50","32","10","7","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","6","1","5","1","12","5","12","5","4","1","0","0"
"11203  :  โรงพยาบาลขุนยวม","10","7","10","7","0","0","0","0","2","1","0","0"
"11204  :  โรงพยาบาลปาย","160","85","122","68","29","18","18","12","50","23","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","45","22","39","18","60","60","57","57","19","9","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","94","75","89","75","147","137","145","137","14","5","0","0"
"11207  :  โรงพยาบาลสบเมย","90","45","86","42","241","158","237","154","46","21","2","0"
"11208  :  โรงพยาบาลปางมะผ้า","6","4","6","4","10","5","10","5","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","2","1","1","1","0","0","0","0","2","1","0","0"
"11210  :  โรงพยาบาลชุมแสง","64","53","58","51","179","167","174","167","8","4","0","0"
"11211  :  โรงพยาบาลหนองบัว","91","70","73","61","266","206","211","183","23","13","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","105","76","100","75","338","272","317","267","14","9","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","11","5","8","5","10","9","9","9","5","1","0","0"
"11214  :  โรงพยาบาลตาคลี","96","93","81","78","408","407","387","386","52","52","0","0"
"11215  :  โรงพยาบาลท่าตะโก","3","2","2","1","10","8","6","4","1","1","0","0"
"11216  :  โรงพยาบาลไพศาลี","9","2","8","2","0","0","0","0","5","1","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","4","4","3","3","0","0","0","0","1","1","0","0"
"11218  :  โรงพยาบาลลาดยาว","170","156","161","152","372","337","343","327","84","76","0","0"
"11219  :  โรงพยาบาลตากฟ้า","23","17","15","13","70","70","51","51","8","4","0","0"
"11220  :  โรงพยาบาลแม่วงก์","5","5","5","5","21","21","21","21","2","2","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0","0","0","0","0","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","35","24","28","22","144","97","116","90","14","6","0","0"
