"โรงพยาบาล","รวมทั้งปีงบประมาณ แยกรายกลุ่มอายุ(คน)","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"0-14","15-29","30-44","45-59","60+","รวมทุกกลุ่ม","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง","ชาย","หญิง"
"ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","ชาย","หญิง","รวม","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง","คน","ครั้ง"
"11086  :  โรงพยาบาลหนองกุงศรี","35","46","81","59","100","159","76","171","247","136","292","428","248","357","605","554","966","1,520","170","201","308","372","169","195","316","352","128","154","194","220","87","101","148","176"
"11087  :  โรงพยาบาลสมเด็จ","35","37","72","121","204","325","135","294","429","292","731","1,023","572","1,004","1,576","1,155","2,270","3,425","253","338","472","640","291","382","506","673","285","361","529","677","326","428","763","957"
"11088  :  โรงพยาบาลห้วยผึ้ง","62","87","149","92","176","268","124","257","381","341","737","1,078","648","1,033","1,681","1,267","2,290","3,557","375","476","738","932","385","460","656","823","235","304","425","554","272","355","471","598"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","74","90","164","80","180","260","106","202","308","167","458","625","301","683","984","728","1,613","2,341","248","292","546","621","214","241","503","577","165","194","326","386","101","113","238","269"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","137","108","245","89","150","239","117","183","300","251","343","594","343","452","795","937","1,236","2,173","343","419","452","572","247","310","343","418","202","234","258","306","145","184","183","209"
"28789  :  โรงพยาบาลฆ้องชัย","10","15","25","32","86","118","84","202","286","183","324","507","352","508","860","661","1,135","1,796","184","245","323","429","160","214","287","397","137","162","244","288","180","230","281","388"
"28790  :  โรงพยาบาลดอนจาน","58","50","108","51","149","200","81","167","248","105","346","451","187","299","486","482","1,011","1,493","158","215","368","634","147","193","308","426","96","122","188","255","81","95","147","181"
"28791  :  โรงพยาบาลสามชัย","31","32","63","30","110","140","32","115","147","67","171","238","70","95","165","230","523","753","67","81","161","213","71","93","164","211","50","55","106","141","42","48","92","121"
"10710  :  โรงพยาบาลสกลนคร","52","52","104","319","600","919","551","946","1,497","989","2,165","3,154","1,739","2,854","4,593","3,650","6,617","10,267","1,030","1,468","1,928","2,808","1,074","1,540","1,896","2,802","757","920","1,346","1,673","789","995","1,447","1,830"
"11089  :  โรงพยาบาลกุสุมาลย์","59","74","133","201","280","481","323","575","898","595","1,275","1,870","938","1,733","2,671","2,116","3,937","6,053","685","1,387","1,311","2,701","576","1,127","1,143","2,503","489","697","897","1,395","366","468","586","787"
"11090  :  โรงพยาบาลกุดบาก","89","54","143","80","129","209","161","403","564","288","725","1,013","568","848","1,416","1,186","2,159","3,345","401","518","718","1,007","321","404","601","832","271","331","439","543","193","239","401","554"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","73","80","153","228","270","498","325","501","826","602","1,211","1,813","944","1,576","2,520","2,172","3,638","5,810","755","939","1,409","1,799","582","731","1,013","1,333","392","478","635","842","443","548","581","749"
"11092  :  โรงพยาบาลพังโคน","109","94","203","216","408","624","334","494","828","640","1,408","2,048","1,662","2,404","4,066","2,961","4,808","7,769","865","1,282","1,511","2,244","816","1,209","1,307","2,025","726","1,048","1,143","1,624","554","757","847","1,180"
"11093  :  โรงพยาบาลวาริชภูมิ","102","117","219","178","258","436","243","445","688","408","938","1,346","796","1,257","2,053","1,727","3,015","4,742","577","716","1,062","1,441","490","628","933","1,293","361","428","558","651","299","365","462","542"
"11094  :  โรงพยาบาลนิคมน้ำอูน","38","40","78","58","62","120","88","127","215","70","216","286","173","285","458","427","730","1,157","104","125","189","230","116","133","186","227","87","104","160","195","120","150","195","227"
"11095  :  โรงพยาบาลวานรนิวาส","83","81","164","257","710","967","355","774","1,129","962","1,774","2,736","1,698","2,700","4,398","3,355","6,039","9,394","917","1,299","1,668","2,181","903","1,221","1,774","2,214","756","1,026","1,315","1,661","779","1,027","1,282","1,644"
"11096  :  โรงพยาบาลคำตากล้า","54","49","103","103","209","312","184","386","570","378","881","1,259","698","1,148","1,846","1,417","2,673","4,090","405","588","871","1,229","351","458","713","938","315","390","547","695","346","429","542","670"
"11097  :  โรงพยาบาลบ้านม่วง","209","200","409","244","461","705","405","763","1,168","831","1,701","2,532","1,469","2,193","3,662","3,158","5,318","8,476","860","1,162","1,668","2,214","954","1,272","1,554","2,048","686","942","1,011","1,375","658","936","1,085","1,465"
"11098  :  โรงพยาบาลอากาศอำนวย","97","79","176","169","308","477","290","549","839","594","1,535","2,129","1,186","2,194","3,380","2,336","4,665","7,001","645","793","1,306","1,683","601","747","1,286","1,643","513","651","1,016","1,363","577","692","1,057","1,376"
"11099  :  โรงพยาบาลส่องดาว","125","114","239","157","208","365","251","391","642","432","996","1,428","708","1,196","1,904","1,673","2,905","4,578","551","738","972","1,297","437","559","788","1,010","334","438","535","652","351","473","610","804"
"11100  :  โรงพยาบาลเต่างอย","41","50","91","68","112","180","92","162","254","115","237","352","196","272","468","512","833","1,345","134","154","229","253","122","139","239","269","144","156","187","212","112","128","178","204"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","35","23","58","95","96","191","116","213","329","201","539","740","487","1,101","1,588","934","1,972","2,906","265","412","697","1,416","297","600","562","1,327","218","367","431","905","154","277","282","568"
"11102  :  โรงพยาบาลเจริญศิลป์","176","169","345","209","310","519","311","555","866","750","1,465","2,215","1,109","1,834","2,943","2,555","4,333","6,888","888","1,230","1,559","2,226","729","975","1,183","1,616","551","701","891","1,144","387","479","700","914"
"11103  :  โรงพยาบาลโพนนาแก้ว","35","28","63","58","119","177","127","285","412","240","492","732","383","644","1,027","843","1,568","2,411","254","328","462","641","235","318","470","743","192","258","345","471","162","201","291","429"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","57","43","100","385","493","878","523","773","1,296","996","1,955","2,951","1,645","2,693","4,338","3,606","5,957","9,563","985","1,237","1,976","2,443","973","1,282","1,632","2,051","666","859","1,042","1,297","982","1,186","1,307","1,517"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","13","2","15","14","20","34","42","82","124","43","124","167","112","228","340","52","65","107","130","24","26","56","66","0","0","0","0","36","44","65","73"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","26","26","52","60","67","127","125","183","308","181","312","493","307","450","757","699","1,038","1,737","231","292","363","452","184","232","307","368","145","166","198","247","139","181","170","210"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","13","0","13","44","42","86","114","129","243","212","288","500","180","178","358","563","637","1,200","178","320","214","312","166","285","176","264","120","167","136","183","99","138","111","181"
"10711  :  โรงพยาบาลนครพนม","60","37","97","199","334","533","339","681","1,020","536","1,026","1,562","715","1,126","1,841","1,849","3,204","5,053","487","704","875","1,332","528","712","892","1,267","363","459","659","853","471","667","778","1,152"
"11104  :  โรงพยาบาลปลาปาก","44","34","78","48","83","131","79","165","244","148","282","430","263","353","616","582","917","1,499","199","255","307","382","177","228","271","359","119","146","207","240","87","103","132","156"
"11105  :  โรงพยาบาลท่าอุเทน","34","34","68","165","164","329","178","321","499","335","729","1,064","679","1,109","1,788","1,391","2,357","3,748","430","542","745","951","436","533","760","983","271","336","479","633","254","324","373","511"
"11106  :  โรงพยาบาลบ้านแพง","73","52","125","94","112","206","177","290","467","339","577","916","770","989","1,759","1,453","2,020","3,473","471","665","662","910","405","560","605","779","316","427","416","541","261","362","337","435"
"11107  :  โรงพยาบาลนาทม","79","52","131","88","116","204","162","253","415","342","753","1,095","611","926","1,537","1,282","2,100","3,382","363","492","615","789","345","457","589","755","298","404","458","615","276","384","438","564"
"11108  :  โรงพยาบาลเรณูนคร","70","55","125","124","190","314","222","381","603","515","1,083","1,598","763","1,320","2,083","1,694","3,029","4,723","461","634","847","1,162","389","529","697","953","321","378","555","683","523","629","930","1,116"
"11109  :  โรงพยาบาลนาแก","39","38","77","75","103","178","89","247","336","261","625","886","409","778","1,187","873","1,791","2,664","224","254","362","455","220","270","492","654","168","213","364","513","261","400","573","1,009"
"11110  :  โรงพยาบาลศรีสงคราม","122","125","247","214","274","488","283","443","726","570","1,157","1,727","1,409","2,059","3,468","2,598","4,058","6,656","693","916","1,209","1,592","756","1,003","1,202","1,651","640","885","917","1,219","509","681","730","950"
"11111  :  โรงพยาบาลนาหว้า","34","30","64","77","101","178","98","165","263","139","274","413","212","345","557","560","915","1,475","189","221","329","405","162","198","275","367","104","142","171","231","105","131","140","191"
"11112  :  โรงพยาบาลโพนสวรรค์","160","132","292","147","289","436","389","760","1,149","921","2,343","3,264","1,976","3,634","5,610","3,593","7,158","10,751","808","1,071","1,682","2,096","1,197","1,533","2,325","2,935","883","1,127","1,902","2,350","705","847","1,249","1,465"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","33","26","59","162","136","298","151","189","340","236","357","593","432","686","1,118","1,014","1,394","2,408","319","378","428","528","298","350","392","482","220","261","274","349","177","218","300","369"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","24","32","56","44","119","163","66","172","238","147","467","614","232","390","622","513","1,180","1,693","257","308","685","846","108","161","246","382","91","111","144","224","57","86","105","188"
"10712  :  โรงพยาบาลมุกดาหาร","128","122","250","368","608","976","666","1,113","1,779","1,172","2,412","3,584","1,964","3,637","5,601","4,298","7,892","12,190","1,161","1,665","2,201","3,480","1,183","1,764","2,133","3,342","1,000","1,449","1,857","2,696","954","1,354","1,701","2,521"
"11113  :  โรงพยาบาลนิคมคำสร้อย","79","87","166","185","233","418","290","493","783","657","1,141","1,798","958","1,433","2,391","2,169","3,387","5,556","601","968","1,030","1,835","611","913","899","1,333","496","726","737","1,137","461","632","721","1,037"
"11114  :  โรงพยาบาลดอนตาล","9","6","15","72","156","228","248","473","721","528","860","1,388","450","754","1,204","1,307","2,249","3,556","367","923","609","1,538","446","1,060","773","1,735","392","840","686","1,345","102","118","181","219"
"11115  :  โรงพยาบาลดงหลวง","63","61","124","95","174","269","177","350","527","287","550","837","580","748","1,328","1,202","1,883","3,085","277","350","475","581","416","539","690","869","274","357","379","447","235","310","339","434"
"11116  :  โรงพยาบาลคำชะอี","66","52","118","132","142","274","190","200","390","318","450","768","508","561","1,069","1,214","1,405","2,619","353","472","447","592","341","501","411","530","281","395","298","392","239","327","249","346"
"11117  :  โรงพยาบาลหว้านใหญ่","71","51","122","154","234","388","233","249","482","333","638","971","478","820","1,298","1,269","1,992","3,261","349","512","581","884","373","544","556","895","320","448","523","745","227","324","332","540"
"11118  :  โรงพยาบาลหนองสูง","82","53","135","104","147","251","193","381","574","633","1,231","1,864","1,123","1,653","2,776","2,135","3,465","5,600","664","865","1,083","1,507","591","785","967","1,296","523","702","873","1,248","357","461","542","697"
"06009  :  โรงพยาบาลแม่ตื่น","6","20","26","23","53","76","22","79","101","41","111","152","63","112","175","155","375","530","66","80","146","171","62","82","157","184","27","30","72","73","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","19","9","28","164","249","413","212","380","592","276","711","987","713","1,301","2,014","1,384","2,650","4,034","349","438","697","827","343","416","661","807","311","350","569","662","381","450","723","824"
"11119  :  โรงพยาบาลจอมทอง","123","81","204","199","292","491","293","441","734","418","592","1,010","740","869","1,609","1,773","2,275","4,048","543","665","695","850","535","657","728","937","397","487","469","548","298","346","383","458"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","153","121","274","164","310","474","244","523","767","463","672","1,135","900","896","1,796","1,924","2,522","4,446","456","585","542","627","552","684","705","839","459","598","572","704","457","557","703","835"
"11121  :  โรงพยาบาลเชียงดาว","18","27","45","63","107","170","93","168","261","186","317","503","522","692","1,214","882","1,311","2,193","280","366","406","531","232","323","395","538","165","206","246","316","205","251","264","321"
"11122  :  โรงพยาบาลดอยสะเก็ด","34","40","74","81","127","208","98","162","260","143","282","425","499","610","1,109","855","1,221","2,076","232","268","345","406","208","229","285","341","220","242","305","351","195","218","286","337"
"11123  :  โรงพยาบาลแม่แตง","27","34","61","71","111","182","105","124","229","131","239","370","313","358","671","647","866","1,513","193","219","264","287","147","166","201","222","145","173","203","232","162","189","198","222"
"11124  :  โรงพยาบาลสะเมิง","62","61","123","109","147","256","156","341","497","327","698","1,025","808","1,094","1,902","1,462","2,341","3,803","412","505","656","795","406","479","679","799","348","409","559","671","296","352","447","530"
"11125  :  โรงพยาบาลฝาง","25","28","53","116","152","268","222","272","494","251","415","666","466","656","1,122","1,080","1,523","2,603","365","444","518","596","333","395","489","586","255","309","352","413","127","140","164","181"
"11126  :  โรงพยาบาลแม่อาย","56","43","99","168","181","349","273","311","584","378","528","906","529","661","1,190","1,404","1,724","3,128","421","575","514","647","381","512","494","599","307","412","391","496","295","379","325","420"
"11127  :  โรงพยาบาลพร้าว","21","8","29","26","37","63","46","86","132","118","203","321","257","396","653","468","730","1,198","114","145","177","225","104","138","141","181","102","123","174","215","148","183","238","308"
"11128  :  โรงพยาบาลสันป่าตอง","57","56","113","238","309","547","234","296","530","342","549","891","1,404","1,459","2,863","2,275","2,669","4,944","594","715","709","834","555","675","681","819","584","674","653","744","542","636","626","736"
"11129  :  โรงพยาบาลสันกำแพง","16","11","27","30","66","96","42","51","93","75","124","199","184","314","498","347","566","913","85","100","134","162","69","85","156","179","76","86","109","124","117","136","167","193"
"11130  :  โรงพยาบาลสันทราย","33","34","67","195","286","481","212","254","466","320","485","805","963","1,247","2,210","1,723","2,306","4,029","481","593","679","844","479","593","572","716","384","494","500","637","379","494","555","690"
"11131  :  โรงพยาบาลหางดง","25","17","42","100","145","245","128","214","342","162","325","487","590","754","1,344","1,005","1,455","2,460","281","344","417","505","266","329","376","462","227","278","333","387","231","271","329","386"
"11132  :  โรงพยาบาลฮอด","58","51","109","132","229","361","232","440","672","521","846","1,367","943","1,229","2,172","1,886","2,795","4,681","535","689","774","1,022","461","597","751","965","447","507","640","774","443","538","630","756"
"11133  :  โรงพยาบาลดอยเต่า","17","16","33","43","43","86","74","92","166","105","135","240","205","182","387","444","468","912","122","154","142","164","127","154","122","138","107","134","116","124","88","115","88","101"
"11134  :  โรงพยาบาลอมก๋อย","103","92","195","197","546","743","295","507","802","356","542","898","422","524","946","1,373","2,211","3,584","383","495","645","845","352","425","567","704","295","376","442","556","343","446","557","670"
"11135  :  โรงพยาบาลสารภี","48","33","81","159","177","336","186","241","427","277","493","770","891","1,143","2,034","1,561","2,087","3,648","392","466","526","637","433","581","600","761","366","459","466","582","370","490","495","637"
"11136  :  โรงพยาบาลเวียงแหง","58","47","105","70","123","193","87","175","262","124","255","379","133","211","344","472","811","1,283","117","134","218","259","130","147","199","226","111","137","175","211","114","137","219","272"
"11137  :  โรงพยาบาลไชยปราการ","22","18","40","88","215","303","129","248","377","224","407","631","541","709","1,250","1,004","1,597","2,601","295","379","493","645","270","351","460","603","238","311","353","434","201","261","291","376"
"11138  :  โรงพยาบาลแม่วาง","25","32","57","82","102","184","83","146","229","111","200","311","210","303","513","511","783","1,294","125","144","208","235","139","160","227","252","126","146","174","206","121","139","174","205"
"11139  :  โรงพยาบาลแม่ออน","29","38","67","79","151","230","113","162","275","154","300","454","335","398","733","710","1,049","1,759","190","235","286","350","177","211","286","332","168","212","227","264","175","214","250","316"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","1","0","1","0","2","2","5","1","6","6","3","9","5","8","0","0","1","1","3","3","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","1","0","1","4","10","14","5","10","15","2","2","3","4","1","2","3","3","1","1","2","2","1","1","2","2"
"11643  :  โรงพยาบาลดอยหล่อ","4","5","9","9","10","19","8","24","32","29","45","74","76","113","189","126","197","323","38","45","54","71","35","39","57","69","25","29","34","41","28","32","52","63"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2","2","4","8","5","13","6","6","12","8","13","21","12","18","30","36","44","80","18","24","21","26","8","9","10","12","2","2","3","3","8","11","10","13"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","8","11","19","5","33","38","18","62","80","71","148","219","128","310","438","230","564","794","55","56","127","133","72","78","157","172","46","48","141","147","57","59","139","148"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","4","4","0","2","2","0","5","5","0","19","19","0","30","30","0","0","13","15","0","0","9","10","0","0","8","10","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","3","1","4","6","9","15","5","47","52","9","74","83","3","9","12","26","140","166","2","3","37","65","5","7","26","30","6","6","25","41","13","16","52","91"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","2","2","6","4","10","0","3","3","1","14","15","7","23","30","3","4","5","7","1","1","2","3","1","2","8","10","2","3","8","10"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","52","47","99","120","174","294","154","304","458","164","268","432","181","201","382","671","994","1,665","202","265","277","336","170","210","269","332","139","178","231","294","160","209","217","269"
"10714  :  โรงพยาบาลลำพูน","74","62","136","239","352","591","426","662","1,088","560","1,163","1,723","1,515","2,809","4,324","2,814","5,048","7,862","1,056","1,187","1,951","2,179","709","821","1,242","1,417","541","631","928","1,059","508","597","927","1,053"
"11140  :  โรงพยาบาลแม่ทา","9","15","24","63","97","160","91","131","222","126","198","324","298","372","670","587","813","1,400","160","202","254","301","173","220","208","240","128","165","166","208","126","159","185","234"
"11141  :  โรงพยาบาลบ้านโฮ่ง","20","14","34","30","58","88","52","61","113","95","175","270","331","372","703","528","680","1,208","146","178","187","220","143","173","176","206","118","142","159","185","121","140","158","173"
"11142  :  โรงพยาบาลลี้","97","68","165","140","228","368","307","559","866","474","992","1,466","1,294","1,488","2,782","2,312","3,335","5,647","581","729","902","1,105","609","774","893","1,171","580","737","796","1,038","542","696","744","959"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","67","72","139","83","133","216","109","192","301","154","294","448","320","354","674","733","1,045","1,778","206","257","302","367","249","283","345","401","160","190","229","287","118","147","169","204"
"11144  :  โรงพยาบาลป่าซาง","89","48","137","105","163","268","199","284","483","447","1,016","1,463","1,144","1,929","3,073","1,984","3,440","5,424","642","854","1,166","1,494","516","669","812","1,087","445","569","770","1,018","381","473","692","895"
"11145  :  โรงพยาบาลบ้านธิ","3","1","4","31","36","67","44","75","119","84","154","238","150","196","346","312","462","774","82","131","103","145","80","158","120","212","69","138","101","153","81","160","138","221"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","9","8","17","37","54","91","50","93","143","126","250","376","318","623","941","540","1,028","1,568","180","241","328","422","160","215","340","462","95","122","189","227","105","131","171","222"
"10672  :  โรงพยาบาลลำปาง","50","41","91","291","439","730","472","805","1,277","1,175","2,210","3,385","3,898","4,901","8,799","5,886","8,396","14,282","1,526","1,902","2,346","2,834","1,497","1,872","2,189","2,641","1,405","1,749","1,887","2,278","1,458","1,794","1,974","2,420"
"11146  :  โรงพยาบาลแม่เมาะ","61","49","110","131","145","276","149","209","358","246","558","804","577","782","1,359","1,164","1,743","2,907","341","432","452","592","325","428","513","682","248","332","392","501","250","324","386","487"
"11147  :  โรงพยาบาลเกาะคา","67","52","119","222","261","483","243","416","659","535","1,106","1,641","1,748","2,449","4,197","2,815","4,284","7,099","738","987","1,169","1,597","747","913","1,092","1,357","698","841","1,036","1,266","632","785","987","1,194"
"11148  :  โรงพยาบาลเสริมงาม","66","43","109","80","120","200","78","179","257","225","477","702","768","908","1,676","1,217","1,727","2,944","288","371","410","548","356","498","520","729","308","403","450","555","265","326","347","426"
"11149  :  โรงพยาบาลงาว","44","50","94","64","120","184","94","180","274","229","459","688","542","679","1,221","973","1,488","2,461","231","318","407","540","302","402","481","594","204","269","269","322","236","329","331","484"
"11150  :  โรงพยาบาลแจ้ห่ม","31","24","55","55","75","130","87","155","242","274","525","799","506","738","1,244","953","1,517","2,470","312","375","518","623","238","301","364","478","178","217","308","377","225","288","327","400"
"11151  :  โรงพยาบาลวังเหนือ","33","22","55","45","150","195","97","247","344","310","657","967","897","1,170","2,067","1,382","2,246","3,628","356","507","610","923","371","513","648","906","331","486","559","792","324","497","429","649"
"11152  :  โรงพยาบาลเถิน","15","15","30","43","89","132","128","171","299","283","379","662","760","765","1,525","1,229","1,419","2,648","326","478","373","551","308","455","368","552","337","455","368","516","258","345","310","417"
"11153  :  โรงพยาบาลแม่พริก","1","2","3","4","3","7","13","16","29","39","34","73","132","151","283","189","206","395","53","71","56","69","52","61","44","55","41","54","45","55","43","62","61","73"
"11154  :  โรงพยาบาลแม่ทะ","16","19","35","61","80","141","62","82","144","184","282","466","464","423","887","787","886","1,673","214","254","250","295","238","302","309","364","181","217","196","229","154","183","131","153"
"11155  :  โรงพยาบาลสบปราบ","46","34","80","51","66","117","72","144","216","241","367","608","789","1,027","1,816","1,199","1,638","2,837","356","438","466","563","332","406","457","539","255","318","387","452","256","294","328","380"
"11156  :  โรงพยาบาลห้างฉัตร","25","17","42","102","139","241","105","185","290","119","250","369","306","335","641","657","926","1,583","193","216","318","370","186","214","243","297","135","174","187","231","143","178","178","232"
"11157  :  โรงพยาบาลเมืองปาน","58","43","101","52","99","151","116","270","386","369","901","1,270","901","1,211","2,112","1,496","2,524","4,020","411","532","601","824","379","529","588","862","346","452","609","862","360","500","726","1,032"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","94","110","204","259","425","684","423","868","1,291","1,148","2,316","3,464","3,567","4,725","8,292","5,491","8,444","13,935","1,464","1,815","2,243","2,849","1,434","1,858","2,211","3,059","1,249","1,641","1,928","2,555","1,344","1,866","2,062","3,010"
"11158  :  โรงพยาบาลตรอน","34","38","72","43","66","109","44","82","126","145","227","372","331","424","755","597","837","1,434","179","242","193","248","151","208","230","291","124","170","182","237","143","250","232","375"
"11159  :  โรงพยาบาลท่าปลา","34","32","66","57","82","139","80","178","258","238","456","694","483","585","1,068","892","1,333","2,225","248","369","366","563","247","378","361","539","173","273","268","448","224","336","338","518"
"11160  :  โรงพยาบาลน้ำปาด","47","44","91","85","144","229","117","262","379","206","531","737","468","679","1,147","923","1,660","2,583","227","566","449","1,070","220","535","433","1,137","249","532","405","944","227","354","373","667"
"11161  :  โรงพยาบาลฟากท่า","7","9","16","13","22","35","14","37","51","40","120","160","100","160","260","174","348","522","37","39","54","61","25","32","53","63","39","43","87","115","73","90","154","212"
"11162  :  โรงพยาบาลบ้านโคก","47","22","69","42","74","116","53","105","158","103","309","412","221","339","560","466","849","1,315","169","191","286","356","130","152","261","325","96","107","182","203","71","87","120","147"
"11163  :  โรงพยาบาลพิชัย","110","61","171","121","263","384","223","407","630","555","1,162","1,717","1,635","2,300","3,935","2,644","4,193","6,837","862","1,469","1,420","2,311","744","1,335","1,172","2,114","556","1,118","855","1,463","482","1,028","746","1,534"
"11164  :  โรงพยาบาลลับแล","19","13","32","46","46","92","63","152","215","188","427","615","389","592","981","705","1,230","1,935","195","308","354","564","227","335","373","625","172","270","301","447","111","143","202","249"
"11165  :  โรงพยาบาลทองแสนขัน","39","33","72","45","76","121","56","99","155","136","247","383","315","302","617","591","757","1,348","218","284","293","389","160","226","207","267","117","153","142","195","96","131","115","139"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","12","10","22","172","114","286","289","287","576","924","1,379","2,303","1,623","2,292","3,915","3,020","4,082","7,102","697","738","952","1,006","1,240","1,328","1,670","1,833","628","658","886","929","455","478","574","604"
"10715  :  โรงพยาบาลแพร่","90","68","158","344","454","798","701","1,033","1,734","1,740","3,826","5,566","3,868","7,829","11,697","6,743","13,210","19,953","1,935","2,479","3,848","5,075","1,826","2,407","3,583","4,758","1,508","1,860","2,900","3,519","1,474","1,862","2,879","3,602"
"11166  :  โรงพยาบาลร้องกวาง","18","16","34","61","85","146","99","176","275","384","770","1,154","980","1,771","2,751","1,542","2,818","4,360","437","514","921","1,157","509","607","895","1,116","285","325","489","596","311","370","513","645"
"11167  :  โรงพยาบาลลอง","18","12","30","78","104","182","126","257","383","540","1,326","1,866","1,393","2,518","3,911","2,155","4,217","6,372","409","539","967","1,293","564","742","1,109","1,508","578","750","1,040","1,454","604","812","1,101","1,504"
"11169  :  โรงพยาบาลสูงเม่น","27","29","56","88","100","188","135","214","349","324","823","1,147","1,253","2,192","3,445","1,827","3,358","5,185","501","819","951","1,543","475","859","846","1,593","425","671","793","1,268","426","894","768","1,675"
"11170  :  โรงพยาบาลสอง","52","38","90","141","207","348","387","691","1,078","768","1,837","2,605","1,811","3,466","5,277","3,159","6,239","9,398","723","984","1,479","2,149","649","899","1,309","1,855","622","865","1,265","1,854","1,165","2,268","2,186","4,582"
