"ชื่อยาสมุนไพร","จำนวนจ่ายรวมทุกสิทธิ(ครั้ง)","จำนวนจ่ายรวมสิทธิ UC(ครั้ง)","จำนวนที่จ่ายรวมทุกสิทธิ(หน่วยนับ)","มูลค่ารวมทุกสิทธิ(บาท)"
"ขิปปะกะโอสถ, ยาแคปซูล","4","4","120","240.00"
"อบหลังคลอด, ยาต้ม","4","3","5","310.00"
"ยาดมพรีราน่าเนเจอร์, ยาน้ำ","4","3","4","100.00"
"หนุมานประสานกาย, ยาแคปซูล","4","4","110","110.00"
"แคปซูลชุมเห็ดเทศ ตราช่อเขียวมะกอก, ยาแคปซูล","4","3","6","222.00"
"ปวดเมื่อย, ยาต้ม","4","1","6","150.00"
"ขี้ผึ้งน้ำมันกระเบา, ขี้ผึ้ง","4","4","21","525.00"
"สมมิทธกุมารใหญ่ (รพ.พระปกเกล้า), ยาเม็ด","4","0","2,160","2,160.00"
"บำรุงน้ำนมชนิดแคปซูล, ยาแคปซูล","4","4","200","384.00"
"น้ำมันแก้มังสังพิการ, ยาเข้าน้ำมัน","4","4","4","160.00"
"ห้าราก/แก้ไข้ห้าราก/แก้วห้าดวง/เบญจโลกวิเชียร, ยาแคปซูล","3","3","60","150.00"
"ผงแป้งรักษาเชื้อรา, ยาผง","3","1","4","156.00"
"กระชาย, ยาแคปซูล","3","1","4","310.00"
"บรรเทาอาการขัดเบา, ยาผง","3","3","55","55.00"
"พอกสมุนไพรสูตรร้อน, ยาผง","3","0","5","150.00"
"กระตุ้นน้ำนม, ยาต้ม","3","0","8","240.00"
"บำรุงเลือด, ยาต้ม","3","1","300","600.00"
"น้ำมันกระเบา, ยาเข้าน้ำมัน","2","2","2","160.00"
"น้ำมันไพลมะกรูด, ยาเข้าน้ำมัน","2","0","2","180.00"
"แก้น้ำนมพิการสูตร 1 , ยาต้ม","2","2","2","100.00"
"แก้ท้องเสียเบอร์ 6, ยาเม็ด","2","0","100","150.00"
"น้ำมันไพลผสมใบบักบก ตราโกมุทประสานกาย, ยาเข้าน้ำมัน","2","2","2","140.00"
"มหานิล, ยาเม็ด","2","2","60","60.00"
"ครอบไข้, ยาต้ม","2","0","4","360.00"
"แคปซูลเหงือกปลาหมอ, ยาแคปซูล","2","2","30","60.00"
"แดงสีเสน, ยาแคปซูล","2","2","84","84.00"
"แก้ไข้บอระเพ็ด แคปซูล, ยาแคปซูล","2","1","40","140.00"
"ต้มบำรุงโลหิต, ยาต้ม","2","0","8","800.00"
"คลายเส้น สูตร ๑, ยาต้ม","2","1","4","150.00"
"ยาพ่นริดสีดวงทวารหนัก, ยาผง","2","2","40","600.00"
"แก้บุพโพพิการเบอร์ 2, ยาพอก","2","1","2","100.00"
"เจลผสมพญายอ เอส.บี., เจล","2","2","2","70.00"
"ตำรับลูกใต้ใบ  , ยาต้ม","2","2","2","26.00"
"น้ำมันว่าน (รพ.ละงู), ยาเข้าน้ำมัน","2","0","2","80.00"
"เบอร์ 14, ยาเม็ด","2","0","130","195.00"
"สมุนไพรแช่เท้า, ยาต้ม","2","0","45","256.50"
"สมมิทธกุมารน้อย (รพ.พระปกเกล้า), ยาเม็ด","1","0","450","450.00"
"ยาดมสมุนไพร เมืองศรีภูมิ, ยาดม","1","1","1","20.00"
"แก้โรคโลหิตระดู  , ยาต้ม","1","0","10","500.00"
"ยาทาแผลกดทับ, ขี้ผึ้ง","1","1","1","0.50"
"ประดง, ยาเม็ด","1","1","150","150.00"
"เทพรังษี สูตร 2, ยาต้ม","1","0","8","2,848.00"
"สเปรย์ตะไคร้หอมกันยุง, ยาน้ำ","1","1","1","60.00"
"เทพประธาน สูตร 2, ยาต้ม","1","0","8","2,848.00"
"ขับน้ำนม, ยาต้ม","1","1","1","72.00"
"แก้ 5 ต้น, ยาต้ม","1","1","1","12.00"
"เทพรังษี สูตร 3, ยาต้ม","0","0","0","0.00"
"สมุนไพรพอกเข่า, ยาพอก","0","0","0","0.00"
"ครอบฟันสี, ยาต้ม","0","0","0","0.00"
"วาโยพิการ, ยาลูกกลอน","0","0","0","0.00"
"ดมส้มมือจรุงจิต ตรามงกุฎพญานาคคู่, ยาผง","0","0","0","0.00"
"มหาวัฒนะ   , ยาแคปซูล","0","0","0","0.00"
"ตจวรรณ สูตร 2, ยาต้ม","0","0","0","0.00"
"บำรุงเลือด (ศูนย์บริการทางการแพทย์แผนไทย ม.ราชมงคลอีสาน), ยาผง","0","0","0","0.00"
"แก้อพัทธปิตตะหย่อน สูตร 3, ยาลูกกลอน","0","0","0","0.00"
"แก้พัทธปิตตะพิการ สูตร 2, ยาต้ม","0","0","0","0.00"
"แก้อพัทธปิตตะพิการ สูตร 2, ยาลูกกลอน","0","0","0","0.00"
"น้ำเหลืองเสีย, ยาต้ม","0","0","0","0.00"
"หลังคลอด (รพ.พิษณูโลก), ยาผง","0","0","0","0.00"
"หอมชนิดผง ตราหินทอง, ยาผง","0","0","0","0.00"
"วาโยหย่อน, ยาลูกกลอน","0","0","0","0.00"
"เทพประธาน สูตร 1, ยาต้ม","0","0","0","0.00"
"แก้อพัทธปิตตะกำเริบ สูตร 3, ยาลูกกลอน","0","0","0","0.00"
"แก้พัทธปิตตะหย่อน สูตร 1, ยาต้ม","0","0","0","0.00"
"แก้อพัทธปิตตะพิการ สูตร 3, ยาลูกกลอน","0","0","0","0.00"
"สตรีเล่งคุณสำหรับหลังคลอดบุตร ชนิดแคปซูล, ยาแคปซูล","0","0","0","0.00"
"ยาแก้พัทธปิตตะกำเริบ สูตร 1, ยาต้ม","0","0","0","0.00"
"โลชั่นตะไคร้หอม, ครีม","0","0","0","0.00"
"พอกเข่า, ยาพอก","0","0","0","0.00"
"มหาหิงคุ์ศิริบัญชา ชนิดน้ำ, ยาน้ำ","0","0","0","0.00"
"แก้ยกนังกำเริบ สูตร 2, ยาลูกกลอน","0","0","0","0.00"
"แก้บุพโพพิการ, ยาต้ม","0","0","0","0.00"
"แคปซูลว่านชักมดลูก ตราสามหมี, ยาแคปซูล","0","0","0","0.00"
"แก้พัทธปิตตะพิการ สูตร 1, ยาต้ม","0","0","0","0.00"
"แก้เข่าบวม, ยาเข้าน้ำมัน","0","0","0","0.00"
"แคปซูลว่านชักมดลูก พริน , ยาแคปซูล","0","0","0","0.00"
"วาโยกำเริบ, ยาลูกกลอน","0","0","0","0.00"
