"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11066  :  โรงพยาบาลโพนทอง","9,818","1,467","14.94","2,624","428","16.31","2,159","362","16.77","2,250","285","16.77","2,785","392","14.08"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,589","320","12.36","592","62","10.47","554","71","12.82","677","76","12.82","766","111","14.49"
"11068  :  โรงพยาบาลหนองพอก","2,753","470","17.07","682","125","18.33","644","105","16.30","670","109","16.30","757","131","17.31"
"11069  :  โรงพยาบาลเสลภูมิ","6,964","384","5.51","1,755","100","5.70","1,631","84","5.15","1,818","89","5.15","1,760","111","6.31"
"11070  :  โรงพยาบาลสุวรรณภูมิ","10,313","671","6.51","2,538","235","9.26","2,333","130","5.57","2,509","92","5.57","2,933","214","7.30"
"11071  :  โรงพยาบาลเมืองสรวง","1,975","200","10.13","497","55","11.07","412","37","8.98","475","41","8.98","591","67","11.34"
"11072  :  โรงพยาบาลโพนทราย","1,778","155","8.72","450","29","6.44","390","38","9.74","429","31","9.74","509","57","11.20"
"11073  :  โรงพยาบาลอาจสามารถ","2,193","49","2.23","559","10","1.79","507","6","1.18","545","9","1.18","582","24","4.12"
"11074  :  โรงพยาบาลเมยวดี","1,665","311","18.68","405","54","13.33","360","59","16.39","423","75","16.39","477","123","25.79"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,757","110","3.99","581","49","8.43","564","9","1.60","630","16","1.60","982","36","3.67"
"11076  :  โรงพยาบาลจังหาร","2,752","182","6.61","593","38","6.41","544","26","4.78","696","42","4.78","919","76","8.27"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","551","7","1.27","158","5","3.16","84","0","0.00","194","1","0.00","115","1","0.87"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","5,940","21","0.35","1,422","2","0.14","1,322","2","0.15","1,375","2","0.15","1,821","15","0.82"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,151","181","15.73","254","38","14.96","235","37","15.74","298","39","15.74","364","67","18.41"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","45,335","3,873","8.54","11,316","922","8.15","11,061","922","8.34","11,741","880","8.34","11,217","1,149","10.24"
"11077  :  โรงพยาบาลนามน","2,742","339","12.36","572","41","7.17","581","81","13.94","723","75","13.94","866","142","16.40"
"11078  :  โรงพยาบาลกมลาไสย","11,098","595","5.36","2,719","154","5.66","2,639","150","5.68","2,713","143","5.68","3,027","148","4.89"
"11079  :  โรงพยาบาลร่องคำ","1,833","160","8.73","540","24","4.44","346","27","7.80","446","34","7.80","501","75","14.97"
"11080  :  โรงพยาบาลเขาวง","8,611","482","5.60","1,978","102","5.16","1,942","85","4.38","2,331","91","4.38","2,360","204","8.64"
"11081  :  โรงพยาบาลยางตลาด","10,301","897","8.71","2,627","250","9.52","2,347","222","9.46","2,539","170","9.46","2,788","255","9.15"
"11082  :  โรงพยาบาลห้วยเม็ก","2,717","74","2.72","766","8","1.04","575","7","1.22","655","21","1.22","721","38","5.27"
"11083  :  โรงพยาบาลสหัสขันธ์","2,339","100","4.28","611","38","6.22","528","20","3.79","599","13","3.79","601","29","4.83"
"11084  :  โรงพยาบาลคำม่วง","5,782","122","2.11","1,455","53","3.64","1,330","22","1.65","1,437","17","1.65","1,560","30","1.92"
"11085  :  โรงพยาบาลท่าคันโท","3,196","122","3.82","918","36","3.92","951","34","3.58","912","26","3.58","415","26","6.27"
"11086  :  โรงพยาบาลหนองกุงศรี","6,679","317","4.75","1,627","103","6.33","1,460","65","4.45","1,751","56","4.45","1,841","93","5.05"
"11087  :  โรงพยาบาลสมเด็จ","6,535","382","5.85","1,589","143","9.00","1,502","90","5.99","1,518","58","5.99","1,926","91","4.72"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,015","237","11.76","513","60","11.70","504","63","12.50","467","65","12.50","531","49","9.23"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8,676","261","3.01","2,414","88","3.65","2,347","43","1.83","2,491","68","1.83","1,424","62","4.35"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","129","17","13.18","0","0","0.00","0","0","0.00","0","0","0.00","129","17","13.18"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","47,820","15","0.03","12,337","4","0.03","11,963","1","0.01","11,978","7","0.01","11,542","3","0.03"
"11089  :  โรงพยาบาลกุสุมาลย์","2,321","309","13.31","530","67","12.64","555","66","11.89","731","76","11.89","505","100","19.80"
"11090  :  โรงพยาบาลกุดบาก","2,134","324","15.18","515","87","16.89","515","81","15.73","583","81","15.73","521","75","14.40"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6,924","1,785","25.78","2,056","613","29.82","2,125","499","23.48","2,124","495","23.48","619","178","28.76"
"11092  :  โรงพยาบาลพังโคน","6,126","1,746","28.50","1,461","476","32.58","1,619","486","30.02","1,386","343","30.02","1,660","441","26.57"
"11093  :  โรงพยาบาลวาริชภูมิ","2,935","824","28.07","785","208","26.50","790","227","28.73","752","204","28.73","608","185","30.43"
"11094  :  โรงพยาบาลนิคมน้ำอูน","901","101","11.21","196","10","5.10","221","24","10.86","232","25","10.86","252","42","16.67"
"11095  :  โรงพยาบาลวานรนิวาส","10,587","2,233","21.09","2,766","536","19.38","2,694","435","16.15","2,905","476","16.15","2,222","786","35.37"
"11096  :  โรงพยาบาลคำตากล้า","2,729","528","19.35","671","117","17.44","628","116","18.47","700","117","18.47","730","178","24.38"
"11097  :  โรงพยาบาลบ้านม่วง","5,489","1,735","31.61","1,481","439","29.64","1,327","358","26.98","1,442","440","26.98","1,239","498","40.19"
"11098  :  โรงพยาบาลอากาศอำนวย","7,850","1,628","20.74","1,830","434","23.72","1,839","353","19.20","1,856","388","19.20","2,325","453","19.48"
"11099  :  โรงพยาบาลส่องดาว","2,536","855","33.71","678","206","30.38","597","211","35.34","666","222","35.34","595","216","36.30"
"11100  :  โรงพยาบาลเต่างอย","2,220","455","20.50","518","130","25.10","493","102","20.69","591","83","20.69","618","140","22.65"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,779","711","18.81","789","145","18.38","735","152","20.68","995","132","20.68","1,260","282","22.38"
"11102  :  โรงพยาบาลเจริญศิลป์","2,119","303","14.30","534","74","13.86","475","61","12.84","549","75","12.84","561","93","16.58"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,566","636","24.79","770","221","28.70","606","152","25.08","505","132","25.08","685","131","19.12"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","13,573","2,631","19.38","3,355","522","15.56","3,315","492","14.84","3,420","683","14.84","3,483","934","26.82"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","259","0","0.00","51","0","0.00","124","0","0.00","40","0","0.00","44","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,776","436","24.55","395","110","27.85","383","113","29.50","539","92","29.50","459","121","26.36"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","19,663","615","3.13","5,372","121","2.25","5,356","134","2.50","4,068","137","2.50","4,867","223","4.58"
"11104  :  โรงพยาบาลปลาปาก","1,951","275","14.10","424","73","17.22","384","59","15.36","503","62","15.36","640","81","12.66"
"11105  :  โรงพยาบาลท่าอุเทน","3,451","170","4.93","927","42","4.53","739","32","4.33","893","28","4.33","892","68","7.62"
"11106  :  โรงพยาบาลบ้านแพง","2,374","532","22.41","531","136","25.61","529","110","20.79","598","108","20.79","716","178","24.86"
"11107  :  โรงพยาบาลนาทม","1,195","189","15.82","254","36","14.17","257","42","16.34","317","46","16.34","367","65","17.71"
"11108  :  โรงพยาบาลเรณูนคร","2,801","280","10.00","671","51","7.60","596","71","11.91","794","73","11.91","740","85","11.49"
"11109  :  โรงพยาบาลนาแก","3,862","133","3.44","774","27","3.49","907","22","2.43","971","37","2.43","1,210","47","3.88"
"11110  :  โรงพยาบาลศรีสงคราม","6,971","840","12.05","1,629","175","10.74","1,729","197","11.39","1,769","175","11.39","1,844","293","15.89"
"11111  :  โรงพยาบาลนาหว้า","2,803","180","6.42","725","38","5.24","608","50","8.22","652","16","8.22","818","76","9.29"
"11112  :  โรงพยาบาลโพนสวรรค์","3,649","427","11.70","988","98","9.92","837","55","6.57","942","84","6.57","882","190","21.54"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7,104","398","5.60","1,628","83","5.10","1,544","107","6.93","1,778","116","6.93","2,154","92","4.27"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","651","48","7.37","185","13","7.03","133","13","9.77","166","12","9.77","167","10","5.99"
"10712  :  โรงพยาบาลมุกดาหาร","28,595","1,418","4.96","7,106","284","4.00","6,692","423","6.32","6,716","299","6.32","8,081","412","5.10"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,892","585","20.23","613","71","11.58","671","150","22.35","798","187","22.35","810","177","21.85"
"11114  :  โรงพยาบาลดอนตาล","2,849","181","6.35","621","47","7.57","645","42","6.51","756","52","6.51","827","40","4.84"
"11115  :  โรงพยาบาลดงหลวง","2,232","132","5.91","519","7","1.35","539","15","2.78","533","19","2.78","641","91","14.20"
"11116  :  โรงพยาบาลคำชะอี","3,298","565","17.13","883","171","19.37","775","112","14.45","778","113","14.45","862","169","19.61"
"11117  :  โรงพยาบาลหว้านใหญ่","3,112","440","14.14","850","138","16.24","731","81","11.08","813","83","11.08","718","138","19.22"
"11118  :  โรงพยาบาลหนองสูง","3,467","512","14.77","622","33","5.31","631","54","8.56","836","89","8.56","1,378","336","24.38"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","48,330","177","0.37","12,536","0","0.00","12,067","60","0.50","12,003","53","0.50","11,724","64","0.55"
"11119  :  โรงพยาบาลจอมทอง","15,388","428","2.78","3,832","137","3.58","3,899","108","2.77","3,771","95","2.77","3,886","88","2.26"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,554","91","2.56","889","15","1.69","862","19","2.20","900","20","2.20","903","37","4.10"
"11121  :  โรงพยาบาลเชียงดาว","5,910","275","4.65","1,503","84","5.59","1,369","61","4.46","1,501","61","4.46","1,537","69","4.49"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,205","253","4.86","1,235","53","4.29","1,368","83","6.07","1,344","72","6.07","1,258","45","3.58"
"11123  :  โรงพยาบาลแม่แตง","5,882","412","7.00","1,505","99","6.58","1,518","120","7.91","1,511","92","7.91","1,348","101","7.49"
"11124  :  โรงพยาบาลสะเมิง","2,678","321","11.99","630","74","11.75","604","77","12.75","712","77","12.75","732","93","12.70"
"11125  :  โรงพยาบาลฝาง","14,379","136","0.95","3,638","27","0.74","3,510","37","1.05","3,550","19","1.05","3,681","53","1.44"
"11126  :  โรงพยาบาลแม่อาย","6,208","282","4.54","1,448","51","3.52","1,496","59","3.94","1,640","66","3.94","1,624","106","6.53"
"11127  :  โรงพยาบาลพร้าว","4,720","62","1.31","1,203","29","2.41","1,092","10","0.92","1,189","13","0.92","1,236","10","0.81"
"11128  :  โรงพยาบาลสันป่าตอง","12,286","1,039","8.46","3,094","271","8.76","2,975","302","10.15","2,956","223","10.15","3,261","243","7.45"
"11129  :  โรงพยาบาลสันกำแพง","4,257","42","0.99","1,083","12","1.11","1,029","9","0.87","1,063","8","0.87","1,082","13","1.20"
"11130  :  โรงพยาบาลสันทราย","8,378","35","0.42","1,979","23","1.16","1,913","6","0.31","1,914","1","0.31","2,572","5","0.19"
"11131  :  โรงพยาบาลหางดง","6,140","250","4.07","1,526","77","5.05","1,451","62","4.27","1,455","50","4.27","1,708","61","3.57"
"11132  :  โรงพยาบาลฮอด","4,633","69","1.49","1,182","30","2.54","1,106","19","1.72","1,189","13","1.72","1,156","7","0.61"
"11133  :  โรงพยาบาลดอยเต่า","2,699","178","6.60","686","54","7.87","593","61","10.29","735","37","10.29","685","26","3.80"
"11134  :  โรงพยาบาลอมก๋อย","4,813","76","1.58","1,367","15","1.10","1,097","12","1.09","1,237","29","1.09","1,112","20","1.80"
"11135  :  โรงพยาบาลสารภี","3,709","775","20.90","989","228","23.05","884","198","22.40","904","164","22.40","932","185","19.85"
"11136  :  โรงพยาบาลเวียงแหง","1,778","2","0.11","393","0","0.00","338","1","0.30","485","1","0.30","562","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3,738","176","4.71","841","27","3.21","912","34","3.73","950","45","3.73","1,035","70","6.76"
"11138  :  โรงพยาบาลแม่วาง","3,965","90","2.27","1,079","23","2.13","915","30","3.28","945","25","3.28","1,026","12","1.17"
"11139  :  โรงพยาบาลแม่ออน","2,213","1","0.05","507","0","0.00","545","0","0.00","590","1","0.00","571","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","24","3","12.50","5","2","40.00","7","0","0.00","5","0","0.00","7","1","14.29"
"11643  :  โรงพยาบาลดอยหล่อ","1,625","4","0.25","409","1","0.24","366","2","0.55","426","0","0.55","424","1","0.24"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,882","2","0.11","597","1","0.17","493","1","0.20","394","0","0.20","398","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,520","0","0.00","296","0","0.00","722","0","0.00","911","0","0.00","591","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","4,672","0","0.00","1,357","0","0.00","1,373","0","0.00","760","0","0.00","1,182","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,511","1","0.02","1,510","0","0.00","1,605","0","0.00","1,570","0","0.00","1,826","1","0.05"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,471","17","0.69","590","1","0.17","622","2","0.32","589","4","0.32","670","10","1.49"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","971","1","0.10","223","0","0.00","275","1","0.36","252","0","0.36","221","0","0.00"
"10714  :  โรงพยาบาลลำพูน","27,057","387","1.43","7,327","112","1.53","6,748","129","1.91","6,151","66","1.91","6,831","80","1.17"
"11140  :  โรงพยาบาลแม่ทา","2,507","112","4.47","587","16","2.73","673","22","3.27","616","34","3.27","631","40","6.34"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,179","92","2.89","684","20","2.92","814","12","1.47","804","14","1.47","877","46","5.25"
"11142  :  โรงพยาบาลลี้","4,460","197","4.42","1,093","47","4.30","1,028","23","2.24","1,169","46","2.24","1,170","81","6.92"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,911","182","9.52","518","54","10.42","439","57","12.98","461","40","12.98","493","31","6.29"
"11144  :  โรงพยาบาลป่าซาง","5,153","387","7.51","1,234","138","11.18","1,252","133","10.62","1,321","60","10.62","1,346","56","4.16"
"11145  :  โรงพยาบาลบ้านธิ","1,747","47","2.69","397","16","4.03","406","16","3.94","461","5","3.94","483","10","2.07"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,084","16","0.52","830","3","0.36","903","3","0.33","498","6","0.33","853","4","0.47"
"24956  :  โรงพยาบาลเวียงหนองล่อง","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","29","0","0.00"
"10672  :  โรงพยาบาลลำปาง","52,389","378","0.72","13,479","79","0.59","13,131","83","0.63","13,066","104","0.63","12,713","112","0.88"
"11146  :  โรงพยาบาลแม่เมาะ","3,056","185","6.05","795","46","5.79","770","50","6.49","742","48","6.49","749","41","5.47"
"11147  :  โรงพยาบาลเกาะคา","8,643","467","5.40","2,218","125","5.64","2,115","144","6.81","1,968","95","6.81","2,342","103","4.40"
"11148  :  โรงพยาบาลเสริมงาม","2,989","547","18.30","829","164","19.78","671","127","18.93","728","131","18.93","761","125","16.43"
"11149  :  โรงพยาบาลงาว","3,892","361","9.28","963","90","9.35","936","99","10.58","981","80","10.58","1,012","92","9.09"
"11150  :  โรงพยาบาลแจ้ห่ม","3,039","217","7.14","740","24","3.24","698","25","3.58","725","39","3.58","876","129","14.73"
"11151  :  โรงพยาบาลวังเหนือ","3,875","550","14.19","1,043","108","10.35","1,072","201","18.75","944","155","18.75","816","86","10.54"
"11152  :  โรงพยาบาลเถิน","4,966","202","4.07","1,399","59","4.22","1,209","41","3.39","1,192","53","3.39","1,166","49","4.20"
"11153  :  โรงพยาบาลแม่พริก","1,319","68","5.16","331","13","3.93","362","15","4.14","324","15","4.14","302","25","8.28"
"11154  :  โรงพยาบาลแม่ทะ","2,661","276","10.37","728","66","9.07","638","63","9.87","595","74","9.87","700","73","10.43"
"11155  :  โรงพยาบาลสบปราบ","2,877","456","15.85","725","129","17.79","756","133","17.59","750","89","17.59","646","105","16.25"
"11156  :  โรงพยาบาลห้างฉัตร","2,755","175","6.35","696","39","5.60","702","38","5.41","683","46","5.41","674","52","7.72"
"11157  :  โรงพยาบาลเมืองปาน","2,799","391","13.97","827","115","13.91","689","130","18.87","666","53","18.87","617","93","15.07"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","288","0","0.00","0","0","0.00","0","0","0.00","70","0","0.00","218","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","42,346","4,791","11.31","10,836","1,325","12.23","10,618","1,306","12.30","10,542","1,052","12.30","10,350","1,108","10.71"
"11158  :  โรงพยาบาลตรอน","1,178","68","5.77","290","15","5.17","246","18","7.32","328","18","7.32","314","17","5.41"
"11159  :  โรงพยาบาลท่าปลา","2,839","148","5.21","784","62","7.91","680","28","4.12","692","26","4.12","683","32","4.69"
"11160  :  โรงพยาบาลน้ำปาด","2,948","130","4.41","771","14","1.82","735","21","2.86","699","44","2.86","743","51","6.86"
"11161  :  โรงพยาบาลฟากท่า","1,114","41","3.68","313","15","4.79","251","2","0.80","264","15","0.80","286","9","3.15"
"11162  :  โรงพยาบาลบ้านโคก","1,296","7","0.54","323","0","0.00","288","1","0.35","349","5","0.35","336","1","0.30"
"11163  :  โรงพยาบาลพิชัย","4,150","822","19.81","1,205","247","20.50","992","225","22.68","940","157","22.68","1,013","193","19.05"
"11164  :  โรงพยาบาลลับแล","2,688","341","12.69","632","55","8.70","663","107","16.14","677","82","16.14","716","97","13.55"
"11165  :  โรงพยาบาลทองแสนขัน","1,857","43","2.32","534","16","3.00","473","5","1.06","452","6","1.06","398","16","4.02"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1,083","64","5.91","518","12","2.32","132","2","1.52","99","19","1.52","334","31","9.28"
"10715  :  โรงพยาบาลแพร่","33,989","1,039","3.06","8,852","292","3.30","8,502","355","4.18","8,733","185","4.18","7,902","207","2.62"
"11166  :  โรงพยาบาลร้องกวาง","4,904","536","10.93","1,231","133","10.80","1,178","110","9.34","1,185","117","9.34","1,310","176","13.44"
"11167  :  โรงพยาบาลลอง","4,273","327","7.65","914","42","4.60","1,047","90","8.60","1,091","88","8.60","1,221","107","8.76"
"11169  :  โรงพยาบาลสูงเม่น","3,255","456","14.01","990","154","15.56","820","113","13.78","828","97","13.78","617","92","14.91"
"11170  :  โรงพยาบาลสอง","2,996","326","10.88","764","76","9.95","700","80","11.43","729","92","11.43","803","78","9.71"
"11171  :  โรงพยาบาลวังชิ้น","3,942","591","14.99","1,081","99","9.16","946","108","11.42","956","157","11.42","959","227","23.67"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,368","95","4.01","653","27","4.13","608","28","4.61","401","23","4.61","706","17","2.41"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,241","208","6.42","748","35","4.68","783","63","8.05","805","60","8.05","905","50","5.52"
"10716  :  โรงพยาบาลน่าน","35,727","154","0.43","8,624","45","0.52","8,625","11","0.13","9,252","0","0.13","9,226","98","1.06"
"11173  :  โรงพยาบาลแม่จริม","1,774","106","5.98","440","26","5.91","409","36","8.80","473","20","8.80","452","24","5.31"
"11174  :  โรงพยาบาลบ้านหลวง","1,375","23","1.67","304","5","1.64","348","2","0.57","334","7","0.57","389","9","2.31"
"11175  :  โรงพยาบาลนาน้อย","3,182","82","2.58","822","24","2.92","813","13","1.60","791","18","1.60","756","27","3.57"
"11176  :  โรงพยาบาลท่าวังผา","4,069","90","2.21","1,091","25","2.29","986","13","1.32","985","19","1.32","1,007","33","3.28"
"11177  :  โรงพยาบาลเวียงสา","6,115","349","5.71","1,570","84","5.35","1,508","110","7.29","1,559","90","7.29","1,478","65","4.40"
"11178  :  โรงพยาบาลทุ่งช้าง","2,354","24","1.02","608","1","0.16","585","0","0.00","584","11","0.00","577","12","2.08"
"11179  :  โรงพยาบาลเชียงกลาง","2,415","44","1.82","688","18","2.62","547","12","2.19","564","6","2.19","616","8","1.30"
"11180  :  โรงพยาบาลนาหมื่น","1,318","138","10.47","465","74","15.91","386","31","8.03","306","19","8.03","161","14","8.70"
"11181  :  โรงพยาบาลสันติสุข","1,550","44","2.84","357","9","2.52","354","6","1.69","364","12","1.69","475","17","3.58"
"11182  :  โรงพยาบาลบ่อเกลือ","1,474","11","0.75","374","1","0.27","301","4","1.33","351","2","1.33","448","4","0.89"
"11183  :  โรงพยาบาลสองแคว","1,096","10","0.91","298","2","0.67","268","3","1.12","287","3","1.12","243","2","0.82"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","8,855","93","1.05","2,388","37","1.55","1,977","17","0.86","2,217","24","0.86","2,273","15","0.66"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","327","0","0.00","104","0","0.00","41","0","0.00","87","0","0.00","95","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,317","58","4.40","312","18","5.77","320","7","2.19","333","7","2.19","352","26","7.39"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","24,525","118","0.48","6,199","28","0.45","6,067","29","0.48","5,991","28","0.48","6,268","33","0.53"
"10718  :  โรงพยาบาลเชียงคำ","15,959","68","0.43","3,978","16","0.40","3,669","8","0.22","3,941","18","0.22","4,371","26","0.59"
"11184  :  โรงพยาบาลจุน","2,663","131","4.92","638","30","4.70","644","30","4.66","650","30","4.66","731","41","5.61"
"11185  :  โรงพยาบาลเชียงม่วน","2,070","247","11.93","533","70","13.13","494","52","10.53","517","62","10.53","526","63","11.98"
"11186  :  โรงพยาบาลดอกคำใต้","5,997","418","6.97","1,542","118","7.65","1,529","116","7.59","1,513","88","7.59","1,413","96","6.79"
"11187  :  โรงพยาบาลปง","3,778","213","5.64","938","57","6.08","933","63","6.75","917","55","6.75","990","38","3.84"
"11188  :  โรงพยาบาลแม่ใจ","1,638","109","6.65","461","30","6.51","388","30","7.73","396","25","7.73","393","24","6.11"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","8","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","67,388","1,306","1.94","17,247","399","2.31","16,845","357","2.12","16,403","153","2.12","16,893","397","2.35"
"11189  :  โรงพยาบาลเทิง","4,971","408","8.21","1,339","137","10.23","1,144","97","8.48","1,120","80","8.48","1,368","94","6.87"
"11190  :  โรงพยาบาลพาน","3,303","1,217","36.85","0","0","0.00","563","322","57.19","1,096","395","57.19","1,644","500","30.41"
"11191  :  โรงพยาบาลป่าแดด","939","98","10.44","161","2","1.24","231","4","1.73","206","4","1.73","341","88","25.81"
"11192  :  โรงพยาบาลแม่จัน","10,334","466","4.51","2,516","0","0.00","2,469","66","2.67","2,625","175","2.67","2,724","225","8.26"
"11193  :  โรงพยาบาลเชียงแสน","2,722","562","20.65","331","147","44.41","776","97","12.50","856","147","12.50","759","171","22.53"
"11194  :  โรงพยาบาลแม่สาย","8,434","719","8.53","1,813","176","9.71","2,064","209","10.13","2,148","152","10.13","2,409","182","7.56"
