"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"11151  :  โรงพยาบาลวังเหนือ","2,166","1,380","1,874","1,013","346","295","3,361","2,507","1,847","1,009","0","0","0","0","0","0","0","0","0","0","2,166","1,380","1,874","1,013","346","295","3,361","2,507","1,847","1,009","556","360","520","302","112","101","895","666","517","301","0","0","0","0","0","0","0","0","0","0","769","508","490","269","51","39","1,195","983","1,195","983","0","0","0","0","0","0","0","0","0","0","602","413","452","240","48","41","734","523","0","238","0","0","0","0","0","0","0","0","0","0","239","99","412","202","135","114","537","335","404","202","0","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","3,413","1,855","2,106","945","96","44","1,869","1,459","1,221","937","4","4","0","0","0","0","0","0","0","0","3,417","1,859","2,106","945","96","44","1,869","1,459","1,221","937","888","461","617","287","39","27","461","362","352","284","4","4","0","0","0","0","0","0","0","0","792","386","598","245","32","8","402","312","402","312","0","0","0","0","0","0","0","0","0","0","865","486","492","217","25","9","437","342","0","215","0","0","0","0","0","0","0","0","0","0","868","522","399","196","0","0","569","443","260","195","0","0","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","4,015","2,974","3,509","2,506","850","61","3,515","2,509","3,504","2,504","162","122","162","119","43","0","162","119","162","119","4,177","3,096","3,671","2,625","893","61","3,677","2,628","3,666","2,623","1,062","696","1,114","724","378","30","1,113","723","1,111","723","110","83","112","83","29","0","112","83","112","83","1,639","1,216","1,544","1,108","407","13","1,543","1,107","1,543","1,107","52","39","50","36","14","0","50","36","50","36","1,020","845","541","447","43","6","547","450","0","447","0","0","0","0","0","0","0","0","0","0","294","217","310","227","22","12","312","229","309","227","0","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","2,663","1,505","2,049","1,287","101","96","1,374","693","1,311","639","344","263","284","248","0","0","259","225","259","225","3,007","1,768","2,333","1,535","101","96","1,633","918","1,570","864","669","349","530","265","25","25","467","211","455","202","31","17","11","11","0","0","0","0","0","0","973","542","772","461","72","67","681","378","681","378","27","14","8","7","0","0","0","0","0","0","582","367","431","341","4","4","81","39","0","31","39","28","30","28","0","0","29","27","29","27","439","247","316","220","0","0","145","65","131","53","247","204","235","202","0","0","230","198","230","198"
"11155  :  โรงพยาบาลสบปราบ","908","552","920","613","191","108","916","613","916","613","1,009","348","1,009","348","0","0","1,009","348","1,009","348","1,917","900","1,929","961","191","108","1,925","961","1,925","961","356","213","375","242","81","50","373","242","373","242","538","0","538","0","0","0","538","0","538","0","297","171","306","191","54","33","304","191","304","191","170","54","170","54","0","0","170","54","170","54","108","52","98","66","52","25","98","66","0","66","0","0","0","0","0","0","0","0","0","0","147","116","141","114","4","0","141","114","141","114","301","294","301","294","0","0","301","294","301","294"
"11156  :  โรงพยาบาลห้างฉัตร","702","511","5,478","1,951","125","81","6,271","2,072","5,444","1,950","23","22","25","24","0","0","25","24","25","24","725","533","5,503","1,975","125","81","6,296","2,096","5,469","1,974","284","178","1,445","274","77","42","1,657","318","1,437","274","23","22","23","22","0","0","23","22","23","22","299","254","1,782","611","47","38","2,078","674","2,078","674","0","0","1","1","0","0","1","1","1","1","79","52","1,044","439","1","1","1,191","450","0","438","0","0","0","0","0","0","0","0","0","0","40","27","1,207","627","0","0","1,345","630","1,206","627","0","0","1","1","0","0","1","1","1","1"
"11157  :  โรงพยาบาลเมืองปาน","3,430","2,310","1,865","1,495","378","246","1,861","1,492","1,861","1,492","1","1","0","0","0","0","0","0","0","0","3,431","2,311","1,865","1,495","378","246","1,861","1,492","1,861","1,492","773","445","503","342","173","100","501","341","501","341","0","0","0","0","0","0","0","0","0","0","822","566","363","299","65","43","363","299","363","299","1","1","0","0","0","0","0","0","0","0","789","566","520","440","63","47","520","440","0","440","0","0","0","0","0","0","0","0","0","0","1,046","733","479","414","77","56","477","412","477","412","0","0","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","43,282","1,717","41,081","1,383","469","291","41,043","1,376","41,011","1,376","0","0","0","0","0","0","0","0","0","0","43,282","1,717","41,081","1,383","469","291","41,043","1,376","41,011","1,376","11,714","418","11,395","377","218","72","11,388","377","11,380","377","0","0","0","0","0","0","0","0","0","0","12,333","494","11,719","388","98","77","11,705","385","11,705","385","0","0","0","0","0","0","0","0","0","0","8,726","388","8,230","303","96","86","8,219","302","0","302","0","0","0","0","0","0","0","0","0","0","10,509","417","9,737","315","57","56","9,731","312","9,721","312","0","0","0","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","6,596","793","6,287","593","20","7","676","464","662","460","5","0","1","0","0","0","5","0","1","0","6,601","793","6,288","593","20","7","681","464","663","460","2,380","395","2,196","214","16","3","320","187","319","187","5","0","1","0","0","0","5","0","1","0","2,029","204","2,006","204","4","4","242","201","242","201","0","0","0","0","0","0","0","0","0","0","911","45","855","34","0","0","53","35","0","34","0","0","0","0","0","0","0","0","0","0","1,276","149","1,230","141","0","0","61","41","57","40","0","0","0","0","0","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","0","0","5,274","555","84","35","608","545","552","521","0","0","0","0","0","0","36","33","0","0","0","0","5,274","555","84","35","644","578","552","521","0","0","1,559","182","54","15","205","183","186","175","0","0","0","0","0","0","15","14","0","0","0","0","1,608","174","15","10","187","166","187","166","0","0","0","0","0","0","15","14","0","0","0","0","1,226","110","9","9","117","111","0","106","0","0","0","0","0","0","3","3","0","0","0","0","881","89","6","1","99","85","87","80","0","0","0","0","0","0","3","2","0","0"
"11160  :  โรงพยาบาลน้ำปาด","4,201","1,481","4,121","1,361","141","54","1,896","1,310","1,884","1,300","11","11","10","10","0","0","2","2","2","2","4,212","1,492","4,131","1,371","141","54","1,898","1,312","1,886","1,302","1,145","414","1,233","424","78","36","759","415","755","412","2","2","2","2","0","0","2","2","2","2","1,340","509","1,292","469","48","12","523","435","523","435","9","9","8","8","0","0","0","0","0","0","1,107","360","1,029","304","12","4","389","301","0","297","0","0","0","0","0","0","0","0","0","0","609","198","567","164","3","2","225","159","225","159","0","0","0","0","0","0","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","104","50","797","422","79","31","793","422","790","420","7","5","26","24","0","0","29","26","20","18","111","55","823","446","79","31","822","448","810","438","33","19","291","176","52","24","294","178","291","176","0","0","16","14","0","0","22","19","16","14","14","9","147","91","4","3","145","89","145","89","4","2","9","9","0","0","7","7","4","4","24","7","199","73","16","4","195","73","0","73","3","3","1","1","0","0","0","0","0","0","33","15","160","82","7","0","159","82","159","82","0","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","260","155","530","235","63","42","199","151","87","56","2","2","4","2","1","0","6","3","0","0","262","157","534","237","64","42","205","154","87","56","125","84","186","98","29","19","83","76","19","17","0","0","0","0","0","0","0","0","0","0","98","47","175","88","17","11","46","28","46","28","2","2","4","2","1","0","6","3","0","0","35","23","96","38","13","8","46","38","0","24","0","0","0","0","0","0","0","0","0","0","2","1","73","11","4","4","24","9","20","6","0","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","0","0","7,604","419","62","45","7,562","397","7,555","393","0","0","3","3","0","0","0","0","0","0","0","0","7,607","422","62","45","7,562","397","7,555","393","0","0","2,110","111","16","9","2,105","112","2,103","111","0","0","0","0","0","0","0","0","0","0","0","0","2,121","150","17","8","2,113","152","2,113","152","0","0","3","3","0","0","0","0","0","0","0","0","1,653","68","22","21","1,652","68","0","68","0","0","0","0","0","0","0","0","0","0","0","0","1,720","90","7","7","1,692","65","1,691","65","0","0","0","0","0","0","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","25","0","431","401","93","67","94","68","94","68","1","1","2","2","0","0","0","0","0","0","26","1","433","403","93","67","94","68","94","68","1","0","125","110","31","18","31","18","31","18","0","0","0","0","0","0","0","0","0","0","2","0","132","127","25","22","25","22","25","22","0","0","2","2","0","0","0","0","0","0","17","0","102","93","21","12","22","13","0","13","1","1","0","0","0","0","0","0","0","0","5","0","72","71","16","15","16","15","16","15","0","0","0","0","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","3,247","446","3,086","379","117","54","981","484","859","379","39","21","14","9","0","0","35","19","14","9","3,286","467","3,100","388","117","54","1,016","503","873","388","1,332","236","1,200","147","60","20","441","247","330","147","5","5","0","0","0","0","4","4","0","0","990","131","964","135","34","18","251","138","251","138","15","12","6","6","0","0","15","12","6","6","722","60","721","69","12","7","208","70","0","69","7","1","6","1","0","0","7","1","6","1","203","19","201","28","11","9","81","29","75","28","12","3","2","2","0","0","9","2","2","2"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","16,824","164","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,824","164","0","0","1","0","0","0","0","0","3,956","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,399","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,664","23","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4,805","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","851","360","14,616","4,228","61","10","84","18","78","18","0","0","2","2","0","0","0","0","0","0","851","360","14,618","4,230","61","10","84","18","78","18","291","124","4,811","1,200","50","9","55","8","51","8","0","0","0","0","0","0","0","0","0","0","228","113","4,815","1,386","11","1","17","1","17","1","0","0","0","0","0","0","0","0","0","0","162","67","2,216","777","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","170","56","2,774","865","0","0","10","8","9","8","0","0","2","2","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","70","42","1,253","440","104","28","1,339","575","1,165","437","0","0","1","0","0","0","1","0","1","0","70","42","1,254","440","104","28","1,340","575","1,166","437","3","2","386","122","24","7","361","128","348","120","0","0","0","0","0","0","0","0","0","0","0","0","361","135","23","7","435","211","435","211","0","0","1","0","0","0","1","0","1","0","3","0","270","82","22","2","304","127","0","82","0","0","0","0","0","0","0","0","0","0","64","40","236","101","35","12","239","109","226","101","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","4,494","1,889","4,150","1,822","87","70","1,348","680","1,147","566","22","22","22","22","0","0","0","0","0","0","4,516","1,911","4,172","1,844","87","70","1,348","680","1,147","566","1,185","491","1,143","513","52","37","80","59","48","41","0","0","0","0","0","0","0","0","0","0","1,250","473","1,151","452","7","7","76","40","76","40","0","0","0","0","0","0","0","0","0","0","989","450","868","404","16","15","193","119","0","71","22","22","22","22","0","0","0","0","0","0","1,070","475","988","453","12","11","999","462","958","435","0","0","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","1,724","599","11,719","944","137","71","11,749","941","11,697","940","22","22","35","28","0","0","35","28","35","28","1,746","621","11,754","972","137","71","11,784","969","11,732","968","322","177","3,975","248","30","11","3,990","248","3,970","248","0","0","1","0","0","0","1","0","1","0","425","154","4,481","276","50","29","4,491","275","4,491","275","2","2","7","2","0","0","7","2","7","2","293","91","1,118","138","10","5","1,116","135","0","135","6","6","9","8","0","0","9","8","9","8","684","177","2,145","282","47","26","2,152","283","2,141","282","14","14","18","18","0","0","18","18","18","18"
"11170  :  โรงพยาบาลสอง","10","9","8,198","1,229","132","95","8,185","1,229","8,182","1,227","0","0","8","6","0","0","8","6","8","6","10","9","8,206","1,235","132","95","8,193","1,235","8,190","1,233","7","7","1,000","485","59","32","995","485","994","484","0","0","2","2","0","0","2","2","2","2","2","2","829","355","35","31","828","355","828","355","0","0","4","4","0","0","4","4","4","4","0","0","2,542","179","22","22","2,540","178","0","178","0","0","2","0","0","0","2","0","2","0","1","0","3,827","210","16","10","3,822","211","3,821","210","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","915","403","1,195","689","111","64","1,201","692","1,186","683","2","2","0","0","0","0","0","0","0","0","917","405","1,195","689","111","64","1,201","692","1,186","683","302","106","369","184","56","25","373","184","367","182","2","2","0","0","0","0","0","0","0","0","272","108","349","189","48","34","351","191","351","191","0","0","0","0","0","0","0","0","0","0","166","88","233","147","7","5","238","150","0","147","0","0","0","0","0","0","0","0","0","0","175","101","244","169","0","0","239","167","237","165","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,873","1,279","2,447","877","130","61","2,874","1,276","2,434","865","0","0","0","0","0","0","0","0","0","0","2,873","1,279","2,447","877","130","61","2,874","1,276","2,434","865","534","208","534","210","94","43","535","210","534","210","0","0","0","0","0","0","0","0","0","0","1,164","598","800","248","23","12","1,160","592","1,160","592","0","0","0","0","0","0","0","0","0","0","495","184","449","142","8","4","493","183","0","142","0","0","0","0","0","0","0","0","0","0","680","289","664","277","5","2","686","291","664","277","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","5,970","2,347","3,211","1,253","279","146","3,647","1,497","3,189","1,243","661","564","338","298","3","2","571","492","334","295","6,631","2,911","3,549","1,551","282","148","4,218","1,989","3,523","1,538","1,476","628","967","427","119","56","1,066","486","957","420","196","159","125","108","2","1","180","150","124","107","1,542","677","775","325","50","22","886","399","886","399","143","119","61","52","0","0","129","109","59","51","1,265","462","560","185","29","20","628","225","0","185","152","138","68","62","0","0","102","93","67","61","1,687","580","909","316","81","48","1,067","387","905","314","170","148","84","76","1","1","160","140","84","76"
"10716  :  โรงพยาบาลน่าน","5,955","763","5,636","574","636","482","5,639","586","5,623","573","0","0","0","0","0","0","0","0","0","0","5,955","763","5,636","574","636","482","5,639","586","5,623","573","2,529","323","2,381","230","431","326","2,386","242","2,372","229","0","0","0","0","0","0","0","0","0","0","1,067","151","1,006","120","161","126","1,008","120","1,008","120","0","0","0","0","0","0","0","0","0","0","810","101","751","66","43","30","750","66","0","66","0","0","0","0","0","0","0","0","0","0","1,549","188","1,498","158","1","0","1,495","158","1,495","158","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","1,586","607","427","423","209","167","623","594","414","410","1","1","1","1","0","0","1","1","1","1","1,587","608","428","424","209","167","624","595","415","411","462","199","126","125","92","75","209","198","124","123","0","0","0","0","0","0","0","0","0","0","440","142","112","112","40","26","144","139","144","139","1","1","1","1","0","0","1","1","1","1","326","119","78","77","50","42","119","113","0","73","0","0","0","0","0","0","0","0","0","0","358","147","111","109","27","24","151","144","109","107","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","3,255","2,069","264","86","109","37","77","39","61","32","99","49","4","1","2","0","0","0","0","0","3,354","2,118","268","87","111","37","77","39","61","32","214","130","67","25","71","26","6","0","1","0","13","6","1","0","1","0","0","0","0","0","660","379","60","13","17","5","9","7","9","7","52","24","1","0","0","0","0","0","0","0","1,270","740","89","32","8","4","31","17","0","17","32","17","2","1","1","0","0","0","0","0","1,111","820","48","16","13","2","31","15","30","15","2","2","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","4,986","3,078","1,592","391","129","110","1,538","357","1,537","357","1,112","1,106","14","10","6","6","10","6","10","6","6,098","4,184","1,606","401","135","116","1,548","363","1,547","363","950","568","524","227","113","94","470","193","470","193","1,106","1,103","10","8","4","4","6","4","6","4","2,292","1,248","891","128","6","6","890","128","890","128","6","3","4","2","2","2","4","2","4","2","824","568","133","23","0","0","134","23","0","23","0","0","0","0","0","0","0","0","0","0","920","694","44","13","10","10","44","13","44","13","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","855","363","904","428","230","213","425","412","423","411","0","0","0","0","0","0","0","0","0","0","855","363","904","428","230","213","425","412","423","411","309","93","366","158","114","101","153","151","152","151","0","0","0","0","0","0","0","0","0","0","465","241","457","241","103","99","245","235","245","235","0","0","0","0","0","0","0","0","0","0","38","20","38","20","13","13","19","19","0","19","0","0","0","0","0","0","0","0","0","0","43","9","43","9","0","0","8","7","8","7","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","5,160","3,466","1,232","371","376","142","736","364","690","338","11","6","0","0","1","0","0","0","0","0","5,171","3,472","1,232","371","377","142","736","364","690","338","421","165","407","146","96","35","352","163","327","145","0","0","0","0","0","0","0","0","0","0","3,881","2,817","486","149","261","91","321","147","321","147","10","6","0","0","1","0","0","0","0","0","752","471","240","63","19","16","50","43","0","40","1","0","0","0","0","0","0","0","0","0","106","13","99","13","0","0","13","11","11","11","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","4,619","2,684","1,208","443","1,231","437","597","464","535","424","1,003","956","13","9","9","5","6","5","6","5","5,622","3,640","1,221","452","1,240","442","603","469","541","429","1,622","938","400","132","415","130","223","164","171","128","5","5","5","5","4","4","4","4","4","4","1,315","725","428","158","429","153","197","156","197","156","957","925","7","4","4","1","2","1","2","1","347","224","71","39","71","39","44","38","0","38","41","26","1","0","1","0","0","0","0","0","1,335","797","309","114","316","115","133","106","133","106","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","3,773","1,474","343","246","126","81","368","268","336","244","3","2","0","0","1","1","0","0","0","0","3,776","1,476","343","246","127","82","368","268","336","244","614","73","126","94","61","38","134","102","124","93","0","0","0","0","0","0","0","0","0","0","685","79","118","81","27","16","120","84","120","84","0","0","0","0","1","1","0","0","0","0","879","372","36","20","9","4","45","28","0","19","1","0","0","0","0","0","0","0","0","0","1,595","950","63","51","29","23","69","54","63","51","2","2","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","2,317","1,828","588","372","380","230","527","453","435","365","7","5","0","0","0","0","0","0","0","0","2,324","1,833","588","372","380","230","527","453","435","365","737","605","243","158","47","26","239","208","181","153","7","5","0","0","0","0","0","0","0","0","723","579","161","106","152","98","137","115","137","115","0","0","0","0","0","0","0","0","0","0","577","441","94","56","92","54","76","66","0","55","0","0","0","0","0","0","0","0","0","0","280","203","90","52","89","52","75","64","62","51","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","6,741","5,308","1,685","709","722","32","1,665","702","1,662","701","453","333","11","10","0","0","11","10","11","10","7,194","5,641","1,696","719","722","32","1,676","712","1,673","711","3,802","2,676","428","182","204","20","417","178","416","178","332","271","0","0","0","0","0","0","0","0","1,514","1,293","353","155","136","6","349","155","349","155","76","19","0","0","0","0","0","0","0","0","816","772","398","182","133","1","396","180","0","180","37","35","11","10","0","0","11","10","11","10","609","567","506","190","249","5","503","189","503","189","8","8","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","394","302","921","383","768","270","955","414","898","367","443","392","461","411","8","7","468","416","457","407","837","694","1,382","794","776","277","1,423","830","1,355","774","116","94","325","160","247","98","317","148","309","144","156","144","154","144","2","2","156","144","154","144","198","160","303","123","259","95","347","166","347","166","238","205","240","206","6","5","246","212","238","204","39","24","131","47","111","35","132","47","0","47","41","35","44","38","0","0","43","37","42","36","41","24","162","53","151","42","159","53","158","53","8","8","23","23","0","0","23","23","23","23"
"11183  :  โรงพยาบาลสองแคว","2,961","83","684","68","710","69","507","69","502","68","1","0","1","0","1","0","1","0","1","0","2,962","83","685","68","711","69","508","69","503","68","460","83","256","68","259","69","211","69","209","68","0","0","0","0","0","0","0","0","0","0","833","0","269","0","284","0","213","0","213","0","1","0","1","0","1","0","1","0","1","0","733","0","63","0","70","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","935","0","96","0","97","0","48","0","48","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,585","891","683","562","21","18","1,189","948","635","544","0","0","1","1","0","0","1","1","1","1","1,585","891","684","563","21","18","1,190","949","636","545","687","331","160","123","20","17","487","334","147","116","0","0","0","0","0","0","0","0","0","0","479","308","316","247","1","1","473","404","473","404","0","0","0","0","0","0","0","0","0","0","9","2","43","32","0","0","57","44","0","31","0","0","1","1","0","0","1","1","1","1","410","250","164","160","0","0","172","166","163","159","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","2,623","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,623","28","0","0","0","0","0","0","0","0","2,623","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","81","62","1,154","708","421","381","1,150","706","1,149","705","0","0","0","0","0","0","0","0","0","0","81","62","1,154","708","421","381","1,150","706","1,149","705","58","42","413","255","219","200","411","254","411","254","0","0","0","0","0","0","0","0","0","0","21","18","370","219","143","130","370","220","370","220","0","0","0","0","0","0","0","0","0","0","2","2","223","140","27","26","223","140","0","140","0","0","0","0","0","0","0","0","0","0","0","0","148","94","32","25","146","92","146","92","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","18,535","2,636","12,686","59","4","0","12,616","59","12,595","53","0","0","0","0","0","0","0","0","0","0","18,535","2,636","12,686","59","4","0","12,616","59","12,595","53","4,857","582","3,668","24","3","0","3,656","26","3,638","21","0","0","0","0","0","0","0","0","0","0","5,460","810","3,705","21","1","0","3,690","20","3,690","20","0","0","0","0","0","0","0","0","0","0","3,883","602","2,496","6","0","0","2,482","6","0","6","0","0","0","0","0","0","0","0","0","0","4,335","642","2,817","8","0","0","2,788","7","2,787","7","0","0","0","0","0","0","0","0","0","0"
