"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","197","2","1.02","0","0","0.00","3","0","0.00","111","1","0.00","83","1","1.20"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","47","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","44","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,423","141","9.91","282","42","14.89","404","50","12.38","370","31","12.38","367","18","4.90"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","44,796","5,135","11.46","10,810","1,360","12.58","11,087","1,276","11.51","11,694","1,228","11.51","11,205","1,271","11.34"
"11077  :  โรงพยาบาลนามน","3,040","363","11.94","674","98","14.54","770","95","12.34","802","70","12.34","794","100","12.59"
"11078  :  โรงพยาบาลกมลาไสย","10,857","806","7.42","2,721","187","6.87","2,771","210","7.58","2,587","203","7.58","2,778","206","7.42"
"11079  :  โรงพยาบาลร่องคำ","2,000","192","9.60","408","55","13.48","549","56","10.20","509","47","10.20","534","34","6.37"
"11080  :  โรงพยาบาลเขาวง","7,321","384","5.25","1,794","102","5.69","1,828","84","4.60","1,902","89","4.60","1,797","109","6.07"
"11081  :  โรงพยาบาลยางตลาด","10,244","768","7.50","2,374","170","7.16","2,496","179","7.17","2,565","188","7.17","2,809","231","8.22"
"11082  :  โรงพยาบาลห้วยเม็ก","2,907","135","4.64","609","35","5.75","713","12","1.68","723","37","1.68","862","51","5.92"
"11083  :  โรงพยาบาลสหัสขันธ์","3,424","207","6.05","708","49","6.92","869","47","5.41","937","57","5.41","910","54","5.93"
"11084  :  โรงพยาบาลคำม่วง","6,973","127","1.82","1,443","11","0.76","1,623","8","0.49","1,753","29","0.49","2,154","79","3.67"
"11085  :  โรงพยาบาลท่าคันโท","4,488","198","4.41","1,006","31","3.08","1,051","51","4.85","1,174","47","4.85","1,257","69","5.49"
"11086  :  โรงพยาบาลหนองกุงศรี","6,919","332","4.80","1,605","72","4.49","1,775","85","4.79","1,696","65","4.79","1,843","110","5.97"
"11087  :  โรงพยาบาลสมเด็จ","7,042","194","2.75","1,504","29","1.93","1,589","48","3.02","1,734","33","3.02","2,215","84","3.79"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,104","141","6.70","429","30","6.99","470","34","7.23","586","40","7.23","619","37","5.98"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","10,742","259","2.41","2,643","64","2.42","2,604","59","2.27","2,592","74","2.27","2,903","62","2.14"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,661","130","4.89","519","21","4.05","592","18","3.04","671","25","3.04","879","66","7.51"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","48,659","2","0.00","11,729","1","0.01","11,440","1","0.01","12,886","0","0.01","12,604","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","2,308","437","18.93","658","140","21.28","550","140","25.45","683","115","25.45","417","42","10.07"
"11090  :  โรงพยาบาลกุดบาก","2,066","250","12.10","452","60","13.27","450","56","12.44","519","51","12.44","645","83","12.87"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8,174","1,892","23.15","1,626","424","26.08","2,255","479","21.24","2,074","472","21.24","2,219","517","23.30"
"11092  :  โรงพยาบาลพังโคน","6,603","2,022","30.62","1,536","452","29.43","1,547","451","29.15","1,694","502","29.15","1,826","617","33.79"
"11093  :  โรงพยาบาลวาริชภูมิ","2,348","631","26.87","565","144","25.49","669","179","26.76","597","158","26.76","517","150","29.01"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1,000","127","12.70","232","38","16.38","261","28","10.73","243","31","10.73","264","30","11.36"
"11095  :  โรงพยาบาลวานรนิวาส","12,184","2,330","19.12","3,173","700","22.06","3,420","621","18.16","3,113","525","18.16","2,478","484","19.53"
"11096  :  โรงพยาบาลคำตากล้า","2,623","486","18.53","622","130","20.90","634","103","16.25","686","122","16.25","681","131","19.24"
"11097  :  โรงพยาบาลบ้านม่วง","4,221","1,459","34.57","1,022","372","36.40","1,193","440","36.88","1,112","358","36.88","894","289","32.33"
"11098  :  โรงพยาบาลอากาศอำนวย","7,561","1,276","16.88","1,859","376","20.23","1,942","295","15.19","1,770","265","15.19","1,990","340","17.09"
"11099  :  โรงพยาบาลส่องดาว","2,947","954","32.37","685","271","39.56","696","220","31.61","808","251","31.61","758","212","27.97"
"11100  :  โรงพยาบาลเต่างอย","2,224","356","16.01","470","69","14.68","490","90","18.37","559","87","18.37","705","110","15.60"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,938","697","17.70","925","172","18.59","887","149","16.80","1,034","171","16.80","1,092","205","18.77"
"11102  :  โรงพยาบาลเจริญศิลป์","1,975","307","15.54","417","69","16.55","476","86","18.07","481","55","18.07","601","97","16.14"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,261","173","13.72","568","49","8.63","478","54","11.30","157","40","11.30","58","30","51.72"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","14,430","3,288","22.79","3,419","846","24.74","3,657","896","24.50","3,597","764","24.50","3,757","782","20.81"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","391","3","0.77","144","0","0.00","32","0","0.00","60","0","0.00","155","3","1.94"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,779","433","24.34","394","99","25.13","489","99","20.25","460","110","20.25","436","125","28.67"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","20,250","650","3.21","5,918","177","2.99","6,303","172","2.73","6,140","131","2.73","1,889","170","9.00"
"11104  :  โรงพยาบาลปลาปาก","2,354","223","9.47","622","53","8.52","600","64","10.67","527","53","10.67","605","53","8.76"
"11105  :  โรงพยาบาลท่าอุเทน","3,266","386","11.82","836","68","8.13","960","124","12.92","729","100","12.92","741","94","12.69"
"11106  :  โรงพยาบาลบ้านแพง","2,105","313","14.87","489","95","19.43","559","59","10.55","565","60","10.55","492","99","20.12"
"11107  :  โรงพยาบาลนาทม","1,965","348","17.71","363","70","19.28","510","95","18.63","499","84","18.63","593","99","16.69"
"11108  :  โรงพยาบาลเรณูนคร","2,857","258","9.03","632","70","11.08","692","54","7.80","732","78","7.80","801","56","6.99"
"11109  :  โรงพยาบาลนาแก","4,125","127","3.08","1,012","29","2.87","1,068","17","1.59","1,023","30","1.59","1,022","51","4.99"
"11110  :  โรงพยาบาลศรีสงคราม","5,945","800","13.46","1,512","229","15.15","1,593","219","13.75","1,417","166","13.75","1,423","186","13.07"
"11111  :  โรงพยาบาลนาหว้า","2,609","161","6.17","627","44","7.02","665","46","6.92","593","31","6.92","724","40","5.52"
"11112  :  โรงพยาบาลโพนสวรรค์","3,242","420","12.95","745","136","18.26","664","85","12.80","798","109","12.80","1,035","90","8.70"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7,417","359","4.84","1,835","67","3.65","1,601","60","3.75","1,444","98","3.75","2,537","134","5.28"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","883","75","8.49","163","11","6.75","223","25","11.21","251","24","11.21","246","15","6.10"
"10712  :  โรงพยาบาลมุกดาหาร","30,656","1,716","5.60","7,288","362","4.97","7,251","392","5.41","7,530","469","5.41","8,587","493","5.74"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,115","519","16.66","798","128","16.04","722","142","19.67","777","122","19.67","818","127","15.53"
"11114  :  โรงพยาบาลดอนตาล","3,115","163","5.23","669","38","5.68","750","34","4.53","788","50","4.53","908","41","4.52"
"11115  :  โรงพยาบาลดงหลวง","2,755","436","15.83","597","90","15.08","764","126","16.49","666","103","16.49","728","117","16.07"
"11116  :  โรงพยาบาลคำชะอี","2,747","239","8.70","616","102","16.56","717","21","2.93","604","70","2.93","810","46","5.68"
"11117  :  โรงพยาบาลหว้านใหญ่","2,727","297","10.89","660","74","11.21","710","84","11.83","704","53","11.83","653","86","13.17"
"11118  :  โรงพยาบาลหนองสูง","5,172","586","11.33","1,067","138","12.93","1,214","165","13.59","1,360","130","13.59","1,531","153","9.99"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","52,724","282","0.53","12,862","68","0.53","13,366","79","0.59","13,338","63","0.59","13,158","72","0.55"
"11119  :  โรงพยาบาลจอมทอง","16,635","462","2.78","4,104","101","2.46","4,305","138","3.21","4,327","134","3.21","3,899","89","2.28"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,252","300","9.23","895","52","5.81","960","76","7.92","959","80","7.92","438","92","21.00"
"11121  :  โรงพยาบาลเชียงดาว","5,733","223","3.89","1,426","58","4.07","1,384","53","3.83","1,417","53","3.83","1,506","59","3.92"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,594","304","5.43","1,344","58","4.32","1,463","83","5.67","1,406","68","5.67","1,381","95","6.88"
"11123  :  โรงพยาบาลแม่แตง","5,224","518","9.92","1,420","155","10.92","1,427","142","9.95","1,416","147","9.95","961","74","7.70"
"11124  :  โรงพยาบาลสะเมิง","2,901","310","10.69","697","79","11.33","707","62","8.77","742","89","8.77","755","80","10.60"
"11125  :  โรงพยาบาลฝาง","8,704","218","2.50","3,759","67","1.78","2,999","89","2.97","1,946","62","2.97","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","6,518","345","5.29","1,550","72","4.65","1,590","86","5.41","1,712","89","5.41","1,666","98","5.88"
"11127  :  โรงพยาบาลพร้าว","4,537","93","2.05","1,171","20","1.71","1,228","18","1.47","1,293","20","1.47","845","35","4.14"
"11128  :  โรงพยาบาลสันป่าตอง","12,240","863","7.05","2,993","243","8.12","2,998","220","7.34","3,005","204","7.34","3,244","196","6.04"
"11129  :  โรงพยาบาลสันกำแพง","3,975","72","1.81","1,023","11","1.08","1,048","20","1.91","937","18","1.91","967","23","2.38"
"11130  :  โรงพยาบาลสันทราย","8,740","40","0.46","2,890","8","0.28","2,422","22","0.91","2,784","8","0.91","644","2","0.31"
"11131  :  โรงพยาบาลหางดง","6,769","331","4.89","1,635","65","3.98","1,694","118","6.97","1,617","77","6.97","1,823","71","3.89"
"11132  :  โรงพยาบาลฮอด","5,943","104","1.75","1,281","5","0.39","1,477","10","0.68","1,567","31","0.68","1,618","58","3.58"
"11133  :  โรงพยาบาลดอยเต่า","2,469","174","7.05","675","53","7.85","589","47","7.98","657","35","7.98","548","39","7.12"
"11134  :  โรงพยาบาลอมก๋อย","4,909","121","2.46","1,180","28","2.37","1,247","36","2.89","1,243","28","2.89","1,239","29","2.34"
"11135  :  โรงพยาบาลสารภี","3,637","742","20.40","953","196","20.57","954","184","19.29","822","172","19.29","908","190","20.93"
"11136  :  โรงพยาบาลเวียงแหง","1,811","5","0.28","472","2","0.42","424","1","0.24","442","2","0.24","473","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3,422","263","7.69","922","75","8.13","694","71","10.23","821","43","10.23","985","74","7.51"
"11138  :  โรงพยาบาลแม่วาง","3,888","167","4.30","982","21","2.14","944","43","4.56","945","55","4.56","1,017","48","4.72"
"11139  :  โรงพยาบาลแม่ออน","2,302","0","0.00","603","0","0.00","613","0","0.00","600","0","0.00","486","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","22","0","0.00","0","0","0.00","2","0","0.00","13","0","0.00","7","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","36","5","13.89","9","1","11.11","8","2","25.00","8","2","25.00","11","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,037","0","0.00","352","0","0.00","331","0","0.00","211","0","0.00","143","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,648","3","0.18","435","0","0.00","357","0","0.00","429","3","0.00","427","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1,700","0","0.00","772","0","0.00","506","0","0.00","255","0","0.00","167","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","5,129","0","0.00","1,250","0","0.00","1,348","0","0.00","1,261","0","0.00","1,270","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,172","4","0.06","1,757","1","0.06","1,941","2","0.10","1,574","1","0.10","1,900","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,720","15","0.55","555","4","0.72","650","5","0.77","737","2","0.77","778","4","0.51"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,203","1","0.08","276","0","0.00","284","0","0.00","350","0","0.00","293","1","0.34"
"10714  :  โรงพยาบาลลำพูน","30,109","410","1.36","7,045","97","1.38","6,630","103","1.55","7,735","123","1.55","8,699","87","1.00"
"11140  :  โรงพยาบาลแม่ทา","2,680","122","4.55","682","25","3.67","590","32","5.42","677","22","5.42","731","43","5.88"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,554","117","3.29","871","40","4.59","844","27","3.20","868","24","3.20","971","26","2.68"
"11142  :  โรงพยาบาลลี้","5,110","261","5.11","1,004","63","6.27","1,242","66","5.31","1,316","51","5.31","1,548","81","5.23"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","2,173","191","8.79","489","35","7.16","473","65","13.74","556","48","13.74","655","43","6.56"
"11144  :  โรงพยาบาลป่าซาง","5,483","291","5.31","1,301","60","4.61","1,324","70","5.29","1,380","81","5.29","1,478","80","5.41"
"11145  :  โรงพยาบาลบ้านธิ","2,035","56","2.75","457","12","2.63","475","22","4.63","497","13","4.63","606","9","1.49"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,037","4","0.13","849","2","0.24","933","2","0.21","740","0","0.21","515","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","473","13","2.75","114","3","2.63","84","1","1.19","136","6","1.19","139","3","2.16"
"10672  :  โรงพยาบาลลำปาง","53,248","470","0.88","13,344","123","0.92","13,707","95","0.69","13,436","141","0.69","12,761","111","0.87"
"11146  :  โรงพยาบาลแม่เมาะ","3,315","314","9.47","760","79","10.39","839","79","9.42","797","75","9.42","919","81","8.81"
"11147  :  โรงพยาบาลเกาะคา","9,879","1,271","12.87","2,413","324","13.43","2,322","307","13.22","2,433","292","13.22","2,711","348","12.84"
"11148  :  โรงพยาบาลเสริมงาม","3,113","521","16.74","758","130","17.15","848","145","17.10","832","129","17.10","675","117","17.33"
"11149  :  โรงพยาบาลงาว","4,557","410","9.00","984","100","10.16","1,093","93","8.51","1,288","124","8.51","1,192","93","7.80"
"11150  :  โรงพยาบาลแจ้ห่ม","3,242","453","13.97","900","137","15.22","865","147","16.99","810","122","16.99","667","47","7.05"
"11151  :  โรงพยาบาลวังเหนือ","3,466","475","13.70","808","133","16.46","863","126","14.60","870","99","14.60","925","117","12.65"
"11152  :  โรงพยาบาลเถิน","5,245","226","4.31","1,171","64","5.47","1,400","54","3.86","1,270","40","3.86","1,404","68","4.84"
"11153  :  โรงพยาบาลแม่พริก","1,274","115","9.03","299","29","9.70","334","33","9.88","340","31","9.88","301","22","7.31"
"11154  :  โรงพยาบาลแม่ทะ","3,042","399","13.12","738","102","13.82","724","67","9.25","785","117","9.25","795","113","14.21"
"11155  :  โรงพยาบาลสบปราบ","2,820","478","16.95","735","121","16.46","689","136","19.74","643","119","19.74","753","102","13.55"
"11156  :  โรงพยาบาลห้างฉัตร","3,010","287","9.53","712","84","11.80","721","88","12.21","795","61","12.21","782","54","6.91"
"11157  :  โรงพยาบาลเมืองปาน","2,744","501","18.26","587","107","18.23","657","121","18.42","725","145","18.42","775","128","16.52"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","881","0","0.00","207","0","0.00","214","0","0.00","245","0","0.00","215","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","37,670","3,882","10.31","7,309","815","11.15","10,226","764","7.47","10,270","1,108","7.47","9,865","1,195","12.11"
"11158  :  โรงพยาบาลตรอน","1,200","104","8.67","274","23","8.39","177","40","22.60","383","10","22.60","366","31","8.47"
"11159  :  โรงพยาบาลท่าปลา","2,784","135","4.85","698","46","6.59","748","34","4.55","638","15","4.55","700","40","5.71"
"11160  :  โรงพยาบาลน้ำปาด","2,282","154","6.75","747","43","5.76","730","47","6.44","579","21","6.44","226","43","19.03"
"11161  :  โรงพยาบาลฟากท่า","1,283","16","1.25","279","2","0.72","316","3","0.95","313","3","0.95","375","8","2.13"
"11162  :  โรงพยาบาลบ้านโคก","1,286","50","3.89","274","2","0.73","313","1","0.32","302","2","0.32","397","45","11.34"
"11163  :  โรงพยาบาลพิชัย","2,930","247","8.43","987","128","12.97","885","50","5.65","483","37","5.65","575","32","5.57"
"11164  :  โรงพยาบาลลับแล","2,546","296","11.63","580","63","10.86","674","65","9.64","686","78","9.64","606","90","14.85"
"11165  :  โรงพยาบาลทองแสนขัน","1,579","206","13.05","436","51","11.70","168","54","32.14","466","37","32.14","509","64","12.57"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,522","382","15.15","748","218","29.14","424","28","6.60","934","114","6.60","416","22","5.29"
"10715  :  โรงพยาบาลแพร่","35,533","973","2.74","8,747","201","2.30","8,812","288","3.27","9,146","244","3.27","8,828","240","2.72"
"11166  :  โรงพยาบาลร้องกวาง","5,772","613","10.62","1,387","155","11.18","1,500","170","11.33","1,498","150","11.33","1,387","138","9.95"
"11167  :  โรงพยาบาลลอง","4,550","514","11.30","1,215","138","11.36","1,343","150","11.17","1,086","111","11.17","906","115","12.69"
"11169  :  โรงพยาบาลสูงเม่น","3,132","368","11.75","662","112","16.92","757","106","14.00","847","85","14.00","866","65","7.51"
"11170  :  โรงพยาบาลสอง","3,325","217","6.53","770","62","8.05","754","61","8.09","869","44","8.09","932","50","5.36"
"11171  :  โรงพยาบาลวังชิ้น","3,985","304","7.63","995","118","11.86","988","49","4.96","957","62","4.96","1,045","75","7.18"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,754","94","3.41","683","16","2.34","620","25","4.03","697","26","4.03","754","27","3.58"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,679","357","9.70","872","77","8.83","912","69","7.57","937","109","7.57","958","102","10.65"
"10716  :  โรงพยาบาลน่าน","36,827","167","0.45","8,999","78","0.87","8,969","82","0.91","9,095","1","0.91","9,764","6","0.06"
"11173  :  โรงพยาบาลแม่จริม","1,861","126","6.77","425","32","7.53","471","24","5.10","473","31","5.10","492","39","7.93"
"11174  :  โรงพยาบาลบ้านหลวง","1,506","27","1.79","332","3","0.90","391","8","2.05","387","6","2.05","396","10","2.53"
"11175  :  โรงพยาบาลนาน้อย","2,950","103","3.49","784","34","4.34","756","24","3.17","768","26","3.17","642","19","2.96"
"11176  :  โรงพยาบาลท่าวังผา","3,941","141","3.58","914","34","3.72","836","25","2.99","995","44","2.99","1,196","38","3.18"
"11177  :  โรงพยาบาลเวียงสา","7,056","342","4.85","1,751","71","4.05","1,588","62","3.90","1,813","80","3.90","1,904","129","6.78"
"11178  :  โรงพยาบาลทุ่งช้าง","2,386","77","3.23","522","19","3.64","590","20","3.39","643","10","3.39","631","28","4.44"
"11179  :  โรงพยาบาลเชียงกลาง","2,574","46","1.79","609","10","1.64","662","11","1.66","622","11","1.66","681","14","2.06"
"11180  :  โรงพยาบาลนาหมื่น","1,216","51","4.19","233","9","3.86","208","3","1.44","282","5","1.44","493","34","6.90"
"11181  :  โรงพยาบาลสันติสุข","1,654","38","2.30","399","16","4.01","395","8","2.03","471","4","2.03","389","10","2.57"
"11182  :  โรงพยาบาลบ่อเกลือ","1,242","14","1.13","361","2","0.55","356","2","0.56","380","3","0.56","145","7","4.83"
"11183  :  โรงพยาบาลสองแคว","1,117","18","1.61","235","4","1.70","221","2","0.90","313","8","0.90","348","4","1.15"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","8,819","103","1.17","2,177","13","0.60","2,191","35","1.60","2,300","26","1.60","2,151","29","1.35"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","250","0","0.00","125","0","0.00","26","0","0.00","47","0","0.00","52","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,124","40","3.56","266","7","2.63","233","9","3.86","291","16","3.86","334","8","2.40"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","25,655","170","0.66","6,339","73","1.15","6,368","22","0.35","6,070","39","0.35","6,878","36","0.52"
"10718  :  โรงพยาบาลเชียงคำ","17,310","130","0.75","4,232","26","0.61","4,310","32","0.74","4,126","39","0.74","4,642","33","0.71"
"11184  :  โรงพยาบาลจุน","3,733","194","5.20","927","52","5.61","912","49","5.37","889","32","5.37","1,005","61","6.07"
"11185  :  โรงพยาบาลเชียงม่วน","1,996","190","9.52","442","43","9.73","495","50","10.10","542","53","10.10","517","44","8.51"
"11186  :  โรงพยาบาลดอกคำใต้","5,058","493","9.75","1,238","114","9.21","1,398","165","11.80","1,273","122","11.80","1,149","92","8.01"
"11187  :  โรงพยาบาลปง","4,150","273","6.58","988","70","7.09","992","87","8.77","1,099","58","8.77","1,071","58","5.42"
"11188  :  โรงพยาบาลแม่ใจ","2,296","228","9.93","384","22","5.73","408","39","9.56","662","72","9.56","842","95","11.28"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","20","2","10.00","20","2","10.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","66,219","1,751","2.64","17,139","447","2.61","16,676","448","2.69","15,991","393","2.69","16,413","463","2.82"
"11189  :  โรงพยาบาลเทิง","4,691","330","7.03","1,255","101","8.05","1,258","96","7.63","1,119","65","7.63","1,059","68","6.42"
"11190  :  โรงพยาบาลพาน","8,243","2,003","24.30","2,196","535","24.36","2,032","508","25.00","2,133","520","25.00","1,882","440","23.38"
"11191  :  โรงพยาบาลป่าแดด","1,657","295","17.80","429","72","16.78","462","94","20.35","454","87","20.35","312","42","13.46"
"11192  :  โรงพยาบาลแม่จัน","11,053","1,416","12.81","2,545","317","12.46","2,638","365","13.84","2,646","326","13.84","3,224","408","12.66"
"11193  :  โรงพยาบาลเชียงแสน","3,149","720","22.86","850","184","21.65","825","160","19.39","728","182","19.39","746","194","26.01"
"11194  :  โรงพยาบาลแม่สาย","9,131","779","8.53","2,096","178","8.49","2,100","176","8.38","2,184","193","8.38","2,751","232","8.43"
"11195  :  โรงพยาบาลแม่สรวย","4,072","620","15.23","904","155","17.15","917","175","19.08","1,036","159","19.08","1,215","131","10.78"
"11196  :  โรงพยาบาลเวียงป่าเป้า","5,310","167","3.15","1,315","15","1.14","1,284","29","2.26","1,384","52","2.26","1,327","71","5.35"
"11197  :  โรงพยาบาลพญาเม็งราย","3,058","536","17.53","638","105","16.46","772","110","14.25","825","132","14.25","823","189","22.96"
"11198  :  โรงพยาบาลเวียงแก่น","2,839","245","8.63","704","63","8.95","750","84","11.20","713","56","11.20","672","42","6.25"
"11199  :  โรงพยาบาลขุนตาล","2,318","76","3.28","544","24","4.41","583","24","4.12","576","18","4.12","615","10","1.63"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","3,218","215","6.68","769","61","7.93","689","60","8.71","756","46","8.71","1,004","48","4.78"
"11201  :  โรงพยาบาลแม่ลาว","1,998","182","9.11","440","46","10.45","434","43","9.91","505","39","9.91","619","54","8.72"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","1,731","400","23.11","441","105","23.81","488","143","29.30","403","91","29.30","399","61","15.29"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","4,327","13","0.30","1,328","4","0.30","1,253","6","0.48","1,116","0","0.48","630","3","0.48"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","2,841","83","2.92","672","12","1.79","727","20","2.75","732","32","2.75","710","19","2.68"
