"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11124  :  โรงพยาบาลสะเมิง","746,156.15","742,878.15","3,278.00","0.44","313,083.56","311,798.81","1,284.75","0.41","318,387.14","316,867.39","1,519.75","0.48","114,685.45","114,211.95","473.50","0.41","0.00","0.00","0.00","0.00"
"11125  :  โรงพยาบาลฝาง","45,698,244.50","45,689,103.50","9,141.00","0.02","22,734,615.50","22,728,950.00","5,665.50","0.02","17,409,856.00","17,406,780.50","3,075.50","0.02","5,553,773.00","5,553,373.00","400.00","0.01","0.00","0.00","0.00","0.00"
"11126  :  โรงพยาบาลแม่อาย","3,341,422.95","3,334,594.95","6,828.00","0.20","1,393,619.20","1,390,903.70","2,715.50","0.19","1,430,545.10","1,427,436.10","3,109.00","0.22","517,258.65","516,255.15","1,003.50","0.19","0.00","0.00","0.00","0.00"
"11127  :  โรงพยาบาลพร้าว","2,176,536.12","2,174,862.07","1,674.05","0.08","897,212.87","896,350.52","862.35","0.10","1,070,842.32","1,070,103.12","739.20","0.07","208,480.93","208,408.43","72.50","0.03","0.00","0.00","0.00","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","21,229,689.29","21,202,722.04","26,967.25","0.13","10,047,639.97","10,034,699.72","12,940.25","0.13","8,886,910.32","8,876,295.57","10,614.75","0.12","2,295,139.00","2,291,726.75","3,412.25","0.15","0.00","0.00","0.00","0.00"
"11129  :  โรงพยาบาลสันกำแพง","7,459,600.64","7,454,235.64","5,365.00","0.07","2,844,799.14","2,840,734.14","4,065.00","0.14","4,048,368.75","4,047,311.25","1,057.50","0.03","566,432.75","566,190.25","242.50","0.04","0.00","0.00","0.00","0.00"
"11130  :  โรงพยาบาลสันทราย","2,553.00","2,553.00","0.00","0.00","2,553.00","2,553.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11131  :  โรงพยาบาลหางดง","8,468,030.00","8,431,854.75","36,175.25","0.43","3,694,591.50","3,675,243.75","19,347.75","0.52","3,170,684.75","3,158,454.75","12,230.00","0.39","1,602,753.75","1,598,156.25","4,597.50","0.29","0.00","0.00","0.00","0.00"
"11132  :  โรงพยาบาลฮอด","2,056,324.94","2,028,848.19","27,476.75","1.34","797,413.32","778,292.32","19,121.00","2.40","722,043.69","715,170.94","6,872.75","0.95","536,867.93","535,384.93","1,483.00","0.28","0.00","0.00","0.00","0.00"
"11133  :  โรงพยาบาลดอยเต่า","1,465,515.69","1,464,535.19","980.50","0.07","637,416.29","636,909.29","507.00","0.08","506,482.57","506,215.57","267.00","0.05","321,616.83","321,410.33","206.50","0.06","0.00","0.00","0.00","0.00"
"11134  :  โรงพยาบาลอมก๋อย","3,067,132.93","3,041,872.20","25,260.73","0.82","1,714,185.93","1,700,575.49","13,610.44","0.79","868,206.56","861,043.35","7,163.21","0.83","484,740.44","480,253.36","4,487.08","0.93","0.00","0.00","0.00","0.00"
"11135  :  โรงพยาบาลสารภี","2,953,756.04","2,936,353.04","17,403.00","0.59","1,558,201.37","1,547,731.62","10,469.75","0.67","1,158,006.73","1,152,565.48","5,441.25","0.47","237,547.94","236,055.94","1,492.00","0.63","0.00","0.00","0.00","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1,615,919.25","1,611,138.75","4,780.50","0.30","728,083.25","726,178.25","1,905.00","0.26","656,717.25","654,626.25","2,091.00","0.32","231,118.75","230,334.25","784.50","0.34","0.00","0.00","0.00","0.00"
"11138  :  โรงพยาบาลแม่วาง","1,758,814.61","1,754,074.11","4,740.50","0.27","820,824.95","818,664.95","2,160.00","0.26","720,871.72","718,780.22","2,091.50","0.29","217,117.94","216,628.94","489.00","0.23","0.00","0.00","0.00","0.00"
"11139  :  โรงพยาบาลแม่ออน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","3,742.00","3,742.00","0.00","0.00","3,742.00","3,742.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11978  :  โรงพยาบาลดารารัศมี","111,604.00","111,604.00","0.00","0.00","96,233.00","96,233.00","0.00","0.00","15,371.00","15,371.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","383,148.23","382,724.98","423.25","0.11","154,836.54","154,709.79","126.75","0.08","126,577.78","126,478.78","99.00","0.08","101,733.91","101,536.41","197.50","0.19","0.00","0.00","0.00","0.00"
"12280  :  โรงพยาบาลสวนปรุง","5,539,472.85","5,539,472.85","0.00","0.00","1,762,862.50","1,762,862.50","0.00","0.00","3,599,729.50","3,599,729.50","0.00","0.00","176,880.85","176,880.85","0.00","0.00","0.00","0.00","0.00","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","691,829.25","691,829.25","0.00","0.00","275,962.25","275,962.25","0.00","0.00","332,728.25","332,728.25","0.00","0.00","83,138.75","83,138.75","0.00","0.00","0.00","0.00","0.00","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","11,287,799.50","11,287,799.50","0.00","0.00","4,486,446.50","4,486,446.50","0.00","0.00","5,142,849.50","5,142,849.50","0.00","0.00","1,658,503.50","1,658,503.50","0.00","0.00","0.00","0.00","0.00","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","7,310,529.00","7,308,054.00","2,475.00","0.03","3,953,665.50","3,951,658.50","2,007.00","0.05","3,356,863.50","3,356,395.50","468.00","0.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10714  :  โรงพยาบาลลำพูน","75,395,919.89","75,303,528.82","92,391.07","0.12","30,396,356.31","30,377,994.24","18,362.07","0.06","35,120,403.08","35,054,119.58","66,283.50","0.19","9,879,160.50","9,871,415.00","7,745.50","0.08","0.00","0.00","0.00","0.00"
"11140  :  โรงพยาบาลแม่ทา","742,141.15","727,742.15","14,399.00","1.94","286,936.10","285,776.60","1,159.50","0.40","364,067.25","355,307.25","8,760.00","2.41","91,137.80","86,658.30","4,479.50","4.92","0.00","0.00","0.00","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","4,468,280.05","4,458,721.05","9,559.00","0.21","632,127.04","627,307.54","4,819.50","0.76","1,385,383.53","1,382,232.53","3,151.00","0.23","2,450,769.48","2,449,180.98","1,588.50","0.06","0.00","0.00","0.00","0.00"
"11142  :  โรงพยาบาลลี้","2,685,370.50","2,666,081.00","19,289.50","0.72","1,642,454.18","1,633,098.18","9,356.00","0.57","1,042,916.32","1,032,982.82","9,933.50","0.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","694,796.07","689,712.57","5,083.50","0.73","302,072.73","299,801.73","2,271.00","0.75","283,364.95","281,210.70","2,154.25","0.76","109,358.39","108,700.14","658.25","0.60","0.00","0.00","0.00","0.00"
"11144  :  โรงพยาบาลป่าซาง","3,664,801.73","3,642,005.83","22,795.90","0.62","1,809,974.53","1,805,234.13","4,740.40","0.26","1,854,827.20","1,836,771.70","18,055.50","0.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11145  :  โรงพยาบาลบ้านธิ","3,057,349.69","3,053,058.69","4,291.00","0.14","301,610.67","301,356.67","254.00","0.08","960,939.05","959,918.05","1,021.00","0.11","1,794,799.97","1,791,783.97","3,016.00","0.17","0.00","0.00","0.00","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","699,095.08","697,165.08","1,930.00","0.28","291,657.05","290,524.05","1,133.00","0.39","407,406.78","406,609.78","797.00","0.20","31.25","31.25","0.00","0.00","0.00","0.00","0.00","0.00"
"10672  :  โรงพยาบาลลำปาง","53,124,134.18","52,984,910.68","139,223.50","0.26","23,612,790.83","23,556,507.58","56,283.25","0.24","22,498,149.41","22,438,513.16","59,636.25","0.27","7,013,193.94","6,989,889.94","23,304.00","0.33","0.00","0.00","0.00","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","1,008,763.50","999,677.50","9,086.00","0.90","427,615.00","421,466.00","6,149.00","1.44","372,900.00","371,251.00","1,649.00","0.44","208,248.50","206,960.50","1,288.00","0.62","0.00","0.00","0.00","0.00"
"11147  :  โรงพยาบาลเกาะคา","11,846,453.00","11,765,340.00","81,113.00","0.68","5,271,555.50","5,235,464.50","36,091.00","0.68","4,781,693.25","4,748,276.25","33,417.00","0.70","1,793,204.25","1,781,599.25","11,605.00","0.65","0.00","0.00","0.00","0.00"
"11148  :  โรงพยาบาลเสริมงาม","1,191,969.75","1,185,193.50","6,776.25","0.57","492,203.50","489,668.75","2,534.75","0.51","444,801.25","441,730.00","3,071.25","0.69","254,965.00","253,794.75","1,170.25","0.46","0.00","0.00","0.00","0.00"
"11149  :  โรงพยาบาลงาว","721,856.00","713,780.00","8,076.00","1.12","491,764.25","485,293.75","6,470.50","1.32","230,091.75","228,486.25","1,605.50","0.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","1,727,276.80","1,722,865.80","4,411.00","0.26","647,572.30","646,712.30","860.00","0.13","774,128.25","771,480.25","2,648.00","0.34","305,576.25","304,673.25","903.00","0.30","0.00","0.00","0.00","0.00"
"11151  :  โรงพยาบาลวังเหนือ","1,607,241.30","1,602,849.35","4,391.95","0.27","526,972.70","525,387.75","1,584.95","0.30","617,653.75","615,789.75","1,864.00","0.30","462,614.85","461,671.85","943.00","0.20","0.00","0.00","0.00","0.00"
"11152  :  โรงพยาบาลเถิน","5,317,400.00","5,303,965.50","13,434.50","0.25","2,066,494.50","2,061,352.50","5,142.00","0.25","1,952,846.50","1,947,597.50","5,249.00","0.27","1,298,059.00","1,295,015.50","3,043.50","0.23","0.00","0.00","0.00","0.00"
"11153  :  โรงพยาบาลแม่พริก","596,164.46","595,192.46","972.00","0.16","274,458.42","274,139.42","319.00","0.12","198,084.93","197,802.43","282.50","0.14","123,621.11","123,250.61","370.50","0.30","0.00","0.00","0.00","0.00"
"11154  :  โรงพยาบาลแม่ทะ","1,295,677.25","1,287,297.25","8,380.00","0.65","461,962.50","459,167.50","2,795.00","0.61","586,861.25","583,133.25","3,728.00","0.64","246,853.50","244,996.50","1,857.00","0.75","0.00","0.00","0.00","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,431,912.20","1,424,585.70","7,326.50","0.51","714,633.70","712,291.70","2,342.00","0.33","565,036.25","561,225.25","3,811.00","0.67","152,242.25","151,068.75","1,173.50","0.77","0.00","0.00","0.00","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","1,056,335.25","1,050,575.75","5,759.50","0.55","411,441.00","409,898.00","1,543.00","0.38","408,582.00","406,546.50","2,035.50","0.50","236,312.25","234,131.25","2,181.00","0.92","0.00","0.00","0.00","0.00"
"11157  :  โรงพยาบาลเมืองปาน","784,309.50","777,733.50","6,576.00","0.84","332,688.25","330,303.25","2,385.00","0.72","342,277.00","339,373.00","2,904.00","0.85","109,344.25","108,057.25","1,287.00","1.18","0.00","0.00","0.00","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","70,946,960.13","70,841,846.63","105,113.50","0.15","33,898,150.18","33,850,737.68","47,412.50","0.14","30,708,660.19","30,661,605.19","47,055.00","0.15","6,340,149.76","6,329,503.76","10,646.00","0.17","0.00","0.00","0.00","0.00"
"11158  :  โรงพยาบาลตรอน","20,298,424.50","20,270,225.50","28,199.00","0.14","1,562,428.50","1,560,020.50","2,408.00","0.15","17,533,802.50","17,515,990.50","17,812.00","0.10","1,202,193.50","1,194,214.50","7,979.00","0.66","0.00","0.00","0.00","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,233,291.25","2,216,297.75","16,993.50","0.76","537,253.75","533,286.75","3,967.00","0.74","1,461,625.50","1,450,970.00","10,655.50","0.73","234,412.00","232,041.00","2,371.00","1.01","0.00","0.00","0.00","0.00"
"11160  :  โรงพยาบาลน้ำปาด","2,775,533.20","2,746,969.50","28,563.70","1.03","611,559.80","606,632.00","4,927.80","0.81","1,301,784.80","1,287,144.50","14,640.30","1.12","862,188.60","853,193.00","8,995.60","1.04","0.00","0.00","0.00","0.00"
"11161  :  โรงพยาบาลฟากท่า","1,091,312.11","1,087,245.61","4,066.50","0.37","192,625.36","190,323.86","2,301.50","1.19","380,908.11","379,804.11","1,104.00","0.29","517,778.64","517,117.64","661.00","0.13","0.00","0.00","0.00","0.00"
"11162  :  โรงพยาบาลบ้านโคก","2,119,359.75","2,091,368.75","27,991.00","1.32","215,889.00","214,981.00","908.00","0.42","929,695.00","918,395.00","11,300.00","1.22","973,775.75","957,992.75","15,783.00","1.62","0.00","0.00","0.00","0.00"
"11163  :  โรงพยาบาลพิชัย","4,430,088.26","4,408,068.26","22,020.00","0.50","779,405.69","772,049.69","7,356.00","0.94","2,628,714.65","2,617,624.65","11,090.00","0.42","1,021,967.92","1,018,393.92","3,574.00","0.35","0.00","0.00","0.00","0.00"
"11164  :  โรงพยาบาลลับแล","3,246,230.00","3,237,172.50","9,057.50","0.28","1,292,884.50","1,290,429.25","2,455.25","0.19","1,388,167.25","1,382,774.25","5,393.00","0.39","565,178.25","563,969.00","1,209.25","0.21","0.00","0.00","0.00","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","350,711.75","350,329.75","382.00","0.11","350,711.75","350,329.75","382.00","0.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","744,206.50","742,296.00","1,910.50","0.26","503,333.75","502,935.75","398.00","0.08","240,872.75","239,360.25","1,512.50","0.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"10715  :  โรงพยาบาลแพร่","90,121,724.20","90,071,975.95","49,748.25","0.06","34,225,760.10","34,207,282.85","18,477.25","0.05","38,797,935.15","38,783,568.90","14,366.25","0.04","17,098,028.95","17,081,124.20","16,904.75","0.10","0.00","0.00","0.00","0.00"
"11166  :  โรงพยาบาลร้องกวาง","742,887.58","740,580.58","2,307.00","0.31","325,640.49","324,276.49","1,364.00","0.42","325,828.03","325,084.53","743.50","0.23","91,419.06","91,219.56","199.50","0.22","0.00","0.00","0.00","0.00"
"11167  :  โรงพยาบาลลอง","1,410,856.19","1,400,946.44","9,909.75","0.70","707,402.93","703,362.68","4,040.25","0.57","455,711.83","450,959.33","4,752.50","1.04","247,741.43","246,624.43","1,117.00","0.45","0.00","0.00","0.00","0.00"
"11169  :  โรงพยาบาลสูงเม่น","1,147,779.00","1,141,108.50","6,670.50","0.58","519,073.35","516,385.35","2,688.00","0.52","497,905.25","494,739.75","3,165.50","0.64","130,800.40","129,983.40","817.00","0.62","0.00","0.00","0.00","0.00"
"11170  :  โรงพยาบาลสอง","2,518,846.11","2,483,872.61","34,973.50","1.39","911,789.25","899,623.25","12,166.00","1.33","783,166.52","771,882.02","11,284.50","1.44","823,890.34","812,367.34","11,523.00","1.40","0.00","0.00","0.00","0.00"
"11171  :  โรงพยาบาลวังชิ้น","758,433.64","744,300.96","14,132.68","1.86","324,021.53","320,361.80","3,659.73","1.13","301,330.12","294,431.87","6,898.25","2.29","133,081.99","129,507.29","3,574.70","2.69","0.00","0.00","0.00","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,458,335.05","1,419,106.55","39,228.50","2.69","158,712.50","157,572.00","1,140.50","0.72","797,097.50","773,998.50","23,099.00","2.90","502,525.05","487,536.05","14,989.00","2.98","0.00","0.00","0.00","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,633,477.98","1,618,720.98","14,757.00","0.90","668,467.71","660,199.71","8,268.00","1.24","699,214.42","694,900.42","4,314.00","0.62","265,795.85","263,620.85","2,175.00","0.82","0.00","0.00","0.00","0.00"
"10716  :  โรงพยาบาลน่าน","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11173  :  โรงพยาบาลแม่จริม","587,476.50","581,185.50","6,291.00","1.07","276,487.00","273,713.00","2,774.00","1.00","257,353.50","254,962.50","2,391.00","0.93","53,636.00","52,510.00","1,126.00","2.10","0.00","0.00","0.00","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","360,467.75","358,877.75","1,590.00","0.44","152,823.00","152,381.00","442.00","0.29","151,150.75","150,386.75","764.00","0.51","56,494.00","56,110.00","384.00","0.68","0.00","0.00","0.00","0.00"
"11175  :  โรงพยาบาลนาน้อย","2,893,260.25","2,890,857.25","2,403.00","0.08","1,595,387.00","1,594,263.50","1,123.50","0.07","980,153.50","979,189.50","964.00","0.10","317,719.75","317,404.25","315.50","0.10","0.00","0.00","0.00","0.00"
"11176  :  โรงพยาบาลท่าวังผา","1,920,626.80","1,886,395.80","34,231.00","1.78","830,970.30","821,993.30","8,977.00","1.08","692,122.00","676,759.00","15,363.00","2.22","397,534.50","387,643.50","9,891.00","2.49","0.00","0.00","0.00","0.00"
"11177  :  โรงพยาบาลเวียงสา","2,453,818.65","2,444,115.90","9,702.75","0.40","1,035,808.50","1,033,819.50","1,989.00","0.19","1,193,079.90","1,188,647.40","4,432.50","0.37","224,930.25","221,649.00","3,281.25","1.46","0.00","0.00","0.00","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","818,459.78","815,413.58","3,046.20","0.37","392,956.87","392,209.37","747.50","0.19","343,879.57","341,899.27","1,980.30","0.58","81,623.34","81,304.94","318.40","0.39","0.00","0.00","0.00","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","613,236.75","606,220.50","7,016.25","1.14","267,179.50","266,733.50","446.00","0.17","270,927.00","266,903.25","4,023.75","1.49","75,130.25","72,583.75","2,546.50","3.39","0.00","0.00","0.00","0.00"
"11180  :  โรงพยาบาลนาหมื่น","297,661.90","295,412.90","2,249.00","0.76","103,104.75","102,705.25","399.50","0.39","118,622.90","117,932.90","690.00","0.58","75,934.25","74,774.75","1,159.50","1.53","0.00","0.00","0.00","0.00"
"11181  :  โรงพยาบาลสันติสุข","456,954.05","455,336.05","1,618.00","0.35","205,707.05","205,103.05","604.00","0.29","140,832.20","140,245.20","587.00","0.42","110,414.80","109,987.80","427.00","0.39","0.00","0.00","0.00","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","487,123.00","485,309.50","1,813.50","0.37","211,975.00","211,195.50","779.50","0.37","165,476.50","164,954.50","522.00","0.32","109,671.50","109,159.50","512.00","0.47","0.00","0.00","0.00","0.00"
"11183  :  โรงพยาบาลสองแคว","374,554.50","371,784.50","2,770.00","0.74","171,503.25","170,892.25","611.00","0.36","203,051.25","200,892.25","2,159.00","1.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,476,064.96","7,441,762.46","34,302.50","0.46","3,700,700.71","3,694,409.21","6,291.50","0.17","3,046,802.50","3,027,343.25","19,459.25","0.64","728,561.75","720,010.00","8,551.75","1.17","0.00","0.00","0.00","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","11,830.75","11,830.75","0.00","0.00","3,485.00","3,485.00","0.00","0.00","8,345.75","8,345.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","290,640.50","288,316.50","2,324.00","0.80","114,595.75","113,848.00","747.75","0.65","117,499.00","116,652.25","846.75","0.72","58,545.75","57,816.25","729.50","1.25","0.00","0.00","0.00","0.00"
"25017  :  โรงพยาบาลภูเพียง","99,704.00","99,196.00","508.00","0.51","0.00","0.00","0.00","0.00","20,324.00","20,160.00","164.00","0.81","79,380.00","79,036.00","344.00","0.43","0.00","0.00","0.00","0.00"
"10717  :  โรงพยาบาลพะเยา","31,987,984.20","31,963,122.70","24,861.50","0.08","14,632,682.75","14,621,905.75","10,777.00","0.07","14,252,268.00","14,241,540.00","10,728.00","0.08","3,103,033.45","3,099,676.95","3,356.50","0.11","0.00","0.00","0.00","0.00"
"10718  :  โรงพยาบาลเชียงคำ","37,461,609.13","37,442,091.38","19,517.75","0.05","14,089,537.88","14,086,581.88","2,956.00","0.02","15,637,450.40","15,622,799.90","14,650.50","0.09","7,734,620.85","7,732,709.60","1,911.25","0.02","0.00","0.00","0.00","0.00"
"11184  :  โรงพยาบาลจุน","2,730,153.53","2,722,219.78","7,933.75","0.29","1,196,565.74","1,193,501.24","3,064.50","0.26","1,299,288.77","1,296,183.77","3,105.00","0.24","234,299.02","232,534.77","1,764.25","0.75","0.00","0.00","0.00","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","3,126,658.86","3,111,937.46","14,721.40","0.47","635,701.97","633,803.97","1,898.00","0.30","1,359,916.83","1,353,936.23","5,980.60","0.44","1,131,040.06","1,124,197.26","6,842.80","0.61","0.00","0.00","0.00","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","3,697,771.17","3,678,882.17","18,889.00","0.51","1,272,961.16","1,263,381.66","9,579.50","0.75","2,424,810.01","2,415,500.51","9,309.50","0.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"11187  :  โรงพยาบาลปง","1,347,918.00","1,346,348.50","1,569.50","0.12","583,889.25","583,310.25","579.00","0.10","643,301.25","642,633.25","668.00","0.10","120,727.50","120,405.00","322.50","0.27","0.00","0.00","0.00","0.00"
"11188  :  โรงพยาบาลแม่ใจ","662,261.35","645,856.85","16,404.50","2.48","237,793.50","233,808.50","3,985.00","1.68","236,502.85","230,403.85","6,099.00","2.58","187,965.00","181,644.50","6,320.50","3.36","0.00","0.00","0.00","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40744  :  โรงพยาบาลภูซาง","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","973,305.85","960,115.35","13,190.50","1.36","368,272.55","365,749.05","2,523.50","0.69","483,878.90","473,432.40","10,446.50","2.16","121,154.40","120,933.90","220.50","0.18","0.00","0.00","0.00","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","2,483,865,741.50","2,483,585,248.75","280,492.75","0.01","1,375,184,237.50","1,375,002,168.00","182,069.50","0.01","877,441,187.75","877,351,241.00","89,946.75","0.01","231,240,316.25","231,231,839.75","8,476.50","0.00","0.00","0.00","0.00","0.00"
"11189  :  โรงพยาบาลเทิง","2,439,247.25","2,430,135.25","9,112.00","0.37","1,354,914.50","1,350,408.50","4,506.00","0.33","1,083,763.25","1,079,157.25","4,606.00","0.43","569.50","569.50","0.00","0.00","0.00","0.00","0.00","0.00"
