"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ","บริการผู้ป่วยใน(ครั้ง)","บริการแพทย์แผนไทย(ครั้ง)","ร้อยละการรับบริการ"
"11071  :  โรงพยาบาลเมืองสรวง","2,067","247","11.95","498","20","4.02","465","66","14.19","575","83","14.19","529","78","14.74"
"11072  :  โรงพยาบาลโพนทราย","2,010","305","15.17","513","75","14.62","491","92","18.74","461","80","18.74","545","58","10.64"
"11073  :  โรงพยาบาลอาจสามารถ","2,484","86","3.46","546","19","3.48","609","19","3.12","644","14","3.12","685","34","4.96"
"11074  :  โรงพยาบาลเมยวดี","1,524","196","12.86","371","23","6.20","368","55","14.95","408","50","14.95","377","68","18.04"
"11075  :  โรงพยาบาลศรีสมเด็จ","3,545","118","3.33","836","28","3.35","887","31","3.49","892","26","3.49","930","33","3.55"
"11076  :  โรงพยาบาลจังหาร","2,841","129","4.54","661","26","3.93","709","37","5.22","711","33","5.22","760","33","4.34"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","345","0","0.00","76","0","0.00","90","0","0.00","141","0","0.00","38","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","5,332","4","0.08","1,194","1","0.08","1,307","1","0.08","1,284","1","0.08","1,547","1","0.06"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,338","102","7.62","299","6","2.01","303","21","6.93","354","28","6.93","382","47","12.30"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","43,949","5,314","12.09","11,176","1,384","12.38","10,653","1,263","11.86","11,124","1,289","11.86","10,996","1,378","12.53"
"11077  :  โรงพยาบาลนามน","2,847","419","14.72","699","81","11.59","720","92","12.78","718","106","12.78","710","140","19.72"
"11078  :  โรงพยาบาลกมลาไสย","9,589","496","5.17","2,322","159","6.85","2,307","144","6.24","2,310","85","6.24","2,650","108","4.08"
"11079  :  โรงพยาบาลร่องคำ","2,079","97","4.67","508","20","3.94","463","26","5.62","527","21","5.62","581","30","5.16"
"11080  :  โรงพยาบาลเขาวง","6,439","370","5.75","1,455","99","6.80","1,535","70","4.56","1,646","71","4.56","1,803","130","7.21"
"11081  :  โรงพยาบาลยางตลาด","10,946","864","7.89","2,773","283","10.21","2,671","209","7.82","2,591","156","7.82","2,911","216","7.42"
"11082  :  โรงพยาบาลห้วยเม็ก","3,098","202","6.52","832","44","5.29","785","38","4.84","733","33","4.84","748","87","11.63"
"11083  :  โรงพยาบาลสหัสขันธ์","3,845","279","7.26","908","64","7.05","908","72","7.93","1,013","70","7.93","1,016","73","7.19"
"11084  :  โรงพยาบาลคำม่วง","6,913","170","2.46","1,656","33","1.99","1,643","46","2.80","1,773","41","2.80","1,841","50","2.72"
"11085  :  โรงพยาบาลท่าคันโท","4,177","249","5.96","1,075","62","5.77","862","63","7.31","1,069","58","7.31","1,171","66","5.64"
"11086  :  โรงพยาบาลหนองกุงศรี","6,753","347","5.14","1,545","91","5.89","1,477","87","5.89","1,493","76","5.89","2,238","93","4.16"
"11087  :  โรงพยาบาลสมเด็จ","7,911","378","4.78","1,893","76","4.01","1,948","97","4.98","1,961","103","4.98","2,109","102","4.84"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,192","166","7.57","495","29","5.86","529","29","5.48","508","48","5.48","660","60","9.09"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","14,473","329","2.27","3,288","68","2.07","4,577","87","1.90","3,511","81","1.90","3,097","93","3.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","3,620","431","11.91","827","38","4.59","882","76","8.62","942","119","8.62","969","198","20.43"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","4","3","75.00","0","0","0.00","0","0","0.00","0","0","0.00","4","3","75.00"
"28791  :  โรงพยาบาลสามชัย","1,358","6","0.44","106","1","0.94","365","0","0.00","428","4","0.00","459","1","0.22"
"10710  :  โรงพยาบาลสกลนคร","49,808","1,725","3.46","12,747","390","3.06","12,981","524","4.04","12,810","389","4.04","11,270","422","3.74"
"11089  :  โรงพยาบาลกุสุมาลย์","2,375","228","9.60","682","58","8.50","608","51","8.39","600","51","8.39","485","68","14.02"
"11090  :  โรงพยาบาลกุดบาก","2,071","309","14.92","571","84","14.71","653","98","15.01","613","72","15.01","234","55","23.50"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","6,511","1,555","23.88","1,767","448","25.35","1,591","488","30.67","1,568","367","30.67","1,585","252","15.90"
"11092  :  โรงพยาบาลพังโคน","6,824","2,116","31.01","1,768","552","31.22","1,814","560","30.87","1,603","487","30.87","1,639","517","31.54"
"11093  :  โรงพยาบาลวาริชภูมิ","2,259","600","26.56","503","129","25.65","481","119","24.74","634","162","24.74","641","190","29.64"
"11094  :  โรงพยาบาลนิคมน้ำอูน","925","84","9.08","221","22","9.95","235","22","9.36","272","23","9.36","197","17","8.63"
"11095  :  โรงพยาบาลวานรนิวาส","12,775","1,979","15.49","2,948","493","16.72","3,220","500","15.53","3,262","472","15.53","3,345","514","15.37"
"11096  :  โรงพยาบาลคำตากล้า","3,037","658","21.67","645","150","23.26","674","131","19.44","869","157","19.44","849","220","25.91"
"11097  :  โรงพยาบาลบ้านม่วง","4,295","1,349","31.41","928","314","33.84","1,000","338","33.80","1,150","331","33.80","1,217","366","30.07"
"11098  :  โรงพยาบาลอากาศอำนวย","7,563","1,160","15.34","1,861","303","16.28","2,059","318","15.44","1,931","272","15.44","1,712","267","15.60"
"11099  :  โรงพยาบาลส่องดาว","2,712","1,001","36.91","693","257","37.09","632","245","38.77","676","253","38.77","711","246","34.60"
"11100  :  โรงพยาบาลเต่างอย","2,471","368","14.89","581","70","12.05","637","106","16.64","634","91","16.64","619","101","16.32"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,646","548","15.03","812","117","14.41","886","154","17.38","912","135","17.38","1,036","142","13.71"
"11102  :  โรงพยาบาลเจริญศิลป์","2,204","456","20.69","507","104","20.51","487","128","26.28","622","111","26.28","588","113","19.22"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,638","194","11.84","650","71","10.92","689","72","10.45","12","8","10.45","287","43","14.98"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","13,973","3,013","21.56","3,491","812","23.26","3,569","766","21.46","3,334","687","21.46","3,579","748","20.90"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","671","0","0.00","234","0","0.00","199","0","0.00","171","0","0.00","67","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,098","371","17.68","477","96","20.13","474","94","19.83","597","79","19.83","550","102","18.55"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","26,412","760","2.88","6,279","152","2.42","6,283","155","2.47","6,749","202","2.47","7,101","251","3.53"
"11104  :  โรงพยาบาลปลาปาก","2,068","230","11.12","489","64","13.09","469","63","13.43","559","40","13.43","551","63","11.43"
"11105  :  โรงพยาบาลท่าอุเทน","2,909","303","10.42","545","68","12.48","673","88","13.08","867","58","13.08","824","89","10.80"
"11106  :  โรงพยาบาลบ้านแพง","2,240","583","26.03","646","105","16.25","635","139","21.89","643","138","21.89","316","201","63.61"
"11107  :  โรงพยาบาลนาทม","1,973","287","14.55","434","55","12.67","546","103","18.86","492","64","18.86","501","65","12.97"
"11108  :  โรงพยาบาลเรณูนคร","2,980","261","8.76","693","65","9.38","679","47","6.92","780","60","6.92","828","89","10.75"
"11109  :  โรงพยาบาลนาแก","3,837","208","5.42","924","38","4.11","1,042","71","6.81","1,044","47","6.81","827","52","6.29"
"11110  :  โรงพยาบาลศรีสงคราม","5,992","813","13.57","1,322","169","12.78","1,461","234","16.02","1,519","195","16.02","1,690","215","12.72"
"11111  :  โรงพยาบาลนาหว้า","2,935","140","4.77","684","46","6.73","689","40","5.81","718","22","5.81","844","32","3.79"
"11112  :  โรงพยาบาลโพนสวรรค์","3,708","277","7.47","848","48","5.66","908","61","6.72","1,001","52","6.72","951","116","12.20"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8,945","325","3.63","2,370","80","3.38","2,328","74","3.18","2,557","84","3.18","1,690","87","5.15"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","979","78","7.97","246","19","7.72","212","17","8.02","319","21","8.02","202","21","10.40"
"10712  :  โรงพยาบาลมุกดาหาร","30,785","1,805","5.86","7,720","477","6.18","7,766","574","7.39","7,457","393","7.39","7,842","361","4.60"
"11113  :  โรงพยาบาลนิคมคำสร้อย","3,148","481","15.28","751","126","16.78","793","99","12.48","795","118","12.48","809","138","17.06"
"11114  :  โรงพยาบาลดอนตาล","3,117","227","7.28","750","50","6.67","770","37","4.81","778","61","4.81","819","79","9.65"
"11115  :  โรงพยาบาลดงหลวง","2,822","344","12.19","640","49","7.66","683","75","10.98","722","86","10.98","777","134","17.25"
"11116  :  โรงพยาบาลคำชะอี","3,156","301","9.54","736","27","3.67","705","73","10.35","686","77","10.35","1,029","124","12.05"
"11117  :  โรงพยาบาลหว้านใหญ่","2,442","328","13.43","587","74","12.61","601","65","10.82","644","91","10.82","610","98","16.07"
"11118  :  โรงพยาบาลหนองสูง","5,927","925","15.61","1,454","171","11.76","1,551","273","17.60","1,284","166","17.60","1,638","315","19.23"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","53,811","170","0.32","13,740","47","0.34","13,576","44","0.32","13,161","38","0.32","13,334","41","0.31"
"11119  :  โรงพยาบาลจอมทอง","15,423","395","2.56","4,169","109","2.61","3,964","155","3.91","3,714","64","3.91","3,576","67","1.87"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,567","549","15.39","1,076","140","13.01","830","162","19.52","870","118","19.52","791","129","16.31"
"11121  :  โรงพยาบาลเชียงดาว","6,624","258","3.89","1,494","62","4.15","1,537","55","3.58","1,622","58","3.58","1,971","83","4.21"
"11122  :  โรงพยาบาลดอยสะเก็ด","6,012","369","6.14","1,491","99","6.64","1,523","91","5.98","1,521","87","5.98","1,477","92","6.23"
"11123  :  โรงพยาบาลแม่แตง","4,340","349","8.04","878","79","9.00","1,182","109","9.22","1,083","79","9.22","1,197","82","6.85"
"11124  :  โรงพยาบาลสะเมิง","3,104","448","14.43","839","117","13.95","774","108","13.95","769","113","13.95","722","110","15.24"
"11125  :  โรงพยาบาลฝาง","10,451","272","2.60","1,316","30","2.28","3,376","135","4.00","2,659","42","4.00","3,100","65","2.10"
"11126  :  โรงพยาบาลแม่อาย","6,025","385","6.39","1,641","86","5.24","1,409","99","7.03","1,398","103","7.03","1,577","97","6.15"
"11127  :  โรงพยาบาลพร้าว","4,949","104","2.10","1,119","15","1.34","1,225","33","2.69","1,324","31","2.69","1,281","25","1.95"
"11128  :  โรงพยาบาลสันป่าตอง","12,044","854","7.09","3,032","199","6.56","2,984","232","7.77","2,828","212","7.77","3,200","211","6.59"
"11129  :  โรงพยาบาลสันกำแพง","3,891","51","1.31","984","15","1.52","969","23","2.37","929","9","2.37","1,009","4","0.40"
"11130  :  โรงพยาบาลสันทราย","10,356","7","0.07","2,869","2","0.07","2,774","2","0.07","1,961","0","0.07","2,752","3","0.11"
"11131  :  โรงพยาบาลหางดง","7,464","398","5.33","1,719","72","4.19","1,886","153","8.11","1,834","83","8.11","2,025","90","4.44"
"11132  :  โรงพยาบาลฮอด","6,479","417","6.44","1,720","62","3.60","1,692","120","7.09","1,622","113","7.09","1,445","122","8.44"
"11133  :  โรงพยาบาลดอยเต่า","4,050","188","4.64","930","37","3.98","1,071","55","5.14","1,009","47","5.14","1,040","49","4.71"
"11134  :  โรงพยาบาลอมก๋อย","5,245","213","4.06","1,505","53","3.52","1,249","60","4.80","1,200","46","4.80","1,291","54","4.18"
"11135  :  โรงพยาบาลสารภี","3,777","782","20.70","716","202","28.21","984","202","20.53","1,018","197","20.53","1,059","181","17.09"
"11136  :  โรงพยาบาลเวียงแหง","1,966","1","0.05","434","1","0.23","502","0","0.00","438","0","0.00","592","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3,306","349","10.56","960","54","5.63","892","111","12.44","737","105","12.44","717","79","11.02"
"11138  :  โรงพยาบาลแม่วาง","4,280","182","4.25","1,032","39","3.78","1,051","51","4.85","1,074","40","4.85","1,123","52","4.63"
"11139  :  โรงพยาบาลแม่ออน","2,262","0","0.00","560","0","0.00","542","0","0.00","588","0","0.00","572","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","5","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","12","4","33.33","4","2","50.00","4","0","0.00","1","0","0.00","3","2","66.67"
"11643  :  โรงพยาบาลดอยหล่อ","1,389","0","0.00","400","0","0.00","233","0","0.00","404","0","0.00","352","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","130","0","0.00","0","0","0.00","31","0","0.00","49","0","0.00","50","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,004","20","1.00","320","1","0.31","458","2","0.44","524","10","0.44","702","7","1.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1,945","0","0.00","1,104","0","0.00","841","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","294","0","0.00","15","0","0.00","279","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","4,688","0","0.00","1,293","0","0.00","1,297","0","0.00","1,247","0","0.00","851","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","1,727","0","0.00","485","0","0.00","464","0","0.00","435","0","0.00","343","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,597","0","0.00","1,751","0","0.00","1,965","0","0.00","1,819","0","0.00","2,062","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,597","2","0.08","809","0","0.00","829","1","0.12","642","1","0.12","317","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,005","7","0.70","334","3","0.90","345","3","0.87","279","1","0.87","47","0","0.00"
"10714  :  โรงพยาบาลลำพูน","32,216","323","1.00","8,235","105","1.28","7,944","78","0.98","7,685","61","0.98","8,352","79","0.95"
"11140  :  โรงพยาบาลแม่ทา","2,631","85","3.23","631","25","3.96","675","26","3.85","619","10","3.85","706","24","3.40"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,656","164","4.49","883","49","5.55","942","45","4.78","873","42","4.78","958","28","2.92"
"11142  :  โรงพยาบาลลี้","5,528","345","6.24","1,362","82","6.02","1,404","93","6.62","1,433","81","6.62","1,329","89","6.70"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","2,169","244","11.25","574","67","11.67","513","74","14.42","541","56","14.42","541","47","8.69"
"11144  :  โรงพยาบาลป่าซาง","5,403","255","4.72","1,316","51","3.88","1,401","88","6.28","1,269","43","6.28","1,417","73","5.15"
"11145  :  โรงพยาบาลบ้านธิ","2,217","56","2.53","538","12","2.23","581","17","2.93","607","17","2.93","491","10","2.04"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1,399","1","0.07","824","1","0.12","575","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","889","73","8.21","132","6","4.55","195","7","3.59","235","16","3.59","327","44","13.46"
"10672  :  โรงพยาบาลลำปาง","34,721","1,749","5.04","9,061","122","1.35","8,844","98","1.11","8,347","85","1.11","8,469","1,444","17.05"
"11146  :  โรงพยาบาลแม่เมาะ","3,504","330","9.42","679","78","11.49","1,000","69","6.90","902","80","6.90","923","103","11.16"
"11147  :  โรงพยาบาลเกาะคา","9,757","1,827","18.73","2,604","469","18.01","2,670","482","18.05","2,367","429","18.05","2,116","447","21.12"
"11148  :  โรงพยาบาลเสริมงาม","3,024","534","17.66","752","124","16.49","696","130","18.68","734","128","18.68","842","152","18.05"
"11149  :  โรงพยาบาลงาว","4,368","446","10.21","1,017","97","9.54","1,052","129","12.26","1,182","124","12.26","1,117","96","8.59"
"11150  :  โรงพยาบาลแจ้ห่ม","2,629","330","12.55","651","51","7.83","622","47","7.56","639","81","7.56","717","151","21.06"
"11151  :  โรงพยาบาลวังเหนือ","3,619","471","13.01","925","129","13.95","959","126","13.14","848","111","13.14","887","105","11.84"
"11152  :  โรงพยาบาลเถิน","6,232","753","12.08","1,389","196","14.11","1,512","210","13.89","1,489","192","13.89","1,842","155","8.41"
"11153  :  โรงพยาบาลแม่พริก","938","70","7.46","289","29","10.03","281","24","8.54","210","7","8.54","158","10","6.33"
"11154  :  โรงพยาบาลแม่ทะ","3,167","338","10.67","796","105","13.19","757","90","11.89","795","74","11.89","819","69","8.42"
"11155  :  โรงพยาบาลสบปราบ","2,779","414","14.90","739","107","14.48","648","124","19.14","687","113","19.14","705","70","9.93"
"11156  :  โรงพยาบาลห้างฉัตร","3,076","218","7.09","736","59","8.02","674","42","6.23","792","47","6.23","874","70","8.01"
"11157  :  โรงพยาบาลเมืองปาน","2,433","605","24.87","671","174","25.93","603","193","32.01","559","121","32.01","600","117","19.50"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","657","0","0.00","189","0","0.00","174","0","0.00","217","0","0.00","77","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","35,631","4,559","12.80","10,229","817","7.99","9,644","1,253","12.99","6,982","1,153","12.99","8,776","1,336","15.22"
"11158  :  โรงพยาบาลตรอน","2,127","202","9.50","469","37","7.89","510","35","6.86","485","47","6.86","663","83","12.52"
"11159  :  โรงพยาบาลท่าปลา","2,121","198","9.34","517","30","5.80","583","58","9.95","627","57","9.95","394","53","13.45"
"11160  :  โรงพยาบาลน้ำปาด","3,070","298","9.71","690","54","7.83","735","71","9.66","798","87","9.66","847","86","10.15"
"11161  :  โรงพยาบาลฟากท่า","1,374","96","6.99","342","35","10.23","356","32","8.99","379","21","8.99","297","8","2.69"
"11162  :  โรงพยาบาลบ้านโคก","1,771","161","9.09","412","35","8.50","475","54","11.37","427","36","11.37","457","36","7.88"
"11163  :  โรงพยาบาลพิชัย","2,958","285","9.63","937","63","6.72","857","77","8.98","603","73","8.98","561","72","12.83"
"11164  :  โรงพยาบาลลับแล","2,328","269","11.55","532","69","12.97","611","93","15.22","535","39","15.22","650","68","10.46"
"11165  :  โรงพยาบาลทองแสนขัน","2,056","211","10.26","473","52","10.99","478","60","12.55","526","46","12.55","579","53","9.15"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,709","327","12.07","750","176","23.47","430","16","3.72","934","124","3.72","595","11","1.85"
"10715  :  โรงพยาบาลแพร่","35,957","1,439","4.00","9,424","286","3.03","9,033","334","3.70","9,369","403","3.70","8,131","416","5.12"
"11166  :  โรงพยาบาลร้องกวาง","5,686","503","8.85","1,328","149","11.22","1,498","135","9.01","1,424","106","9.01","1,436","113","7.87"
"11167  :  โรงพยาบาลลอง","3,946","442","11.20","1,021","142","13.91","1,026","138","13.45","955","79","13.45","944","83","8.79"
"11169  :  โรงพยาบาลสูงเม่น","3,609","321","8.89","801","81","10.11","834","80","9.59","973","71","9.59","1,001","89","8.89"
"11170  :  โรงพยาบาลสอง","3,201","177","5.53","765","37","4.84","806","48","5.96","782","46","5.96","848","46","5.42"
"11171  :  โรงพยาบาลวังชิ้น","4,029","481","11.94","972","119","12.24","951","98","10.30","1,006","144","10.30","1,100","120","10.91"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,526","106","4.20","563","27","4.80","732","28","3.83","640","23","3.83","591","28","4.74"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,379","299","8.85","851","82","9.64","890","82","9.21","796","78","9.21","842","57","6.77"
"10716  :  โรงพยาบาลน่าน","36,592","24","0.07","9,340","9","0.10","9,126","5","0.05","9,143","9","0.05","8,983","1","0.01"
"11173  :  โรงพยาบาลแม่จริม","1,904","100","5.25","433","20","4.62","480","30","6.25","504","27","6.25","487","23","4.72"
"11174  :  โรงพยาบาลบ้านหลวง","1,631","55","3.37","398","6","1.51","408","23","5.64","425","15","5.64","400","11","2.75"
"11175  :  โรงพยาบาลนาน้อย","2,271","71","3.13","583","21","3.60","511","22","4.31","536","16","4.31","641","12","1.87"
"11176  :  โรงพยาบาลท่าวังผา","3,752","114","3.04","952","34","3.57","852","18","2.11","938","34","2.11","1,010","28","2.77"
"11177  :  โรงพยาบาลเวียงสา","7,449","332","4.46","1,701","77","4.53","1,741","105","6.03","1,931","100","6.03","2,076","50","2.41"
"11178  :  โรงพยาบาลทุ่งช้าง","2,498","172","6.89","601","85","14.14","622","68","10.93","634","14","10.93","641","5","0.78"
"11179  :  โรงพยาบาลเชียงกลาง","2,544","40","1.57","579","8","1.38","576","11","1.91","649","13","1.91","740","8","1.08"
"11180  :  โรงพยาบาลนาหมื่น","1,800","97","5.39","504","36","7.14","454","28","6.17","437","11","6.17","405","22","5.43"
"11181  :  โรงพยาบาลสันติสุข","1,697","58","3.42","408","11","2.70","424","24","5.66","414","8","5.66","451","15","3.33"
"11182  :  โรงพยาบาลบ่อเกลือ","1,128","78","6.91","341","23","6.74","312","28","8.97","321","17","8.97","154","10","6.49"
"11183  :  โรงพยาบาลสองแคว","1,182","18","1.52","290","2","0.69","273","4","1.47","286","8","1.47","333","4","1.20"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,684","111","1.44","1,913","19","0.99","1,917","29","1.51","1,928","22","1.51","1,926","41","2.13"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","178","3","1.69","49","0","0.00","70","2","2.86","31","0","2.86","28","1","3.57"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,326","29","2.19","285","6","2.11","319","8","2.51","397","10","2.51","325","5","1.54"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","15,244","147","0.96","6,332","16","0.25","6,332","14","0.22","2,580","117","0.22","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","8,294","60","0.72","3,454","21","0.61","3,531","19","0.54","1,309","20","0.54","0","0","0.00"
"11184  :  โรงพยาบาลจุน","1,884","172","9.13","799","60","7.51","783","65","8.30","302","47","8.30","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","1,192","135","11.33","446","43","9.64","467","68","14.56","279","24","14.56","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","2,315","309","13.35","1,069","144","13.47","969","126","13.00","277","39","13.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","2,191","38","1.73","932","15","1.61","827","12","1.45","432","11","1.45","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","1,402","357","25.46","604","149","24.67","547","138","25.23","251","70","25.23","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","84","4","4.76","2","0","0.00","69","1","1.45","13","3","1.45","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","65,301","1,878","2.88","16,477","495","3.00","16,723","466","2.79","15,812","452","2.79","16,289","465","2.85"
"11189  :  โรงพยาบาลเทิง","4,271","180","4.21","993","64","6.45","954","43","4.51","1,038","36","4.51","1,286","37","2.88"
"11190  :  โรงพยาบาลพาน","7,599","2,088","27.48","1,670","551","32.99","1,445","593","41.04","2,158","519","41.04","2,326","425","18.27"
"11191  :  โรงพยาบาลป่าแดด","1,461","297","20.33","362","57","15.75","365","81","22.19","341","81","22.19","393","78","19.85"
"11192  :  โรงพยาบาลแม่จัน","11,766","1,341","11.40","2,910","403","13.85","3,089","414","13.40","2,694","338","13.40","3,073","186","6.05"
"11193  :  โรงพยาบาลเชียงแสน","3,190","698","21.88","767","163","21.25","686","162","23.62","762","180","23.62","975","193","19.79"
"11194  :  โรงพยาบาลแม่สาย","10,529","1,505","14.29","2,459","355","14.44","2,291","416","18.16","2,642","371","18.16","3,137","363","11.57"
"11195  :  โรงพยาบาลแม่สรวย","5,026","952","18.94","1,210","221","18.26","1,268","279","22.00","1,071","213","22.00","1,477","239","16.18"
"11196  :  โรงพยาบาลเวียงป่าเป้า","5,543","450","8.12","1,451","111","7.65","1,343","118","8.79","1,380","109","8.79","1,369","112","8.18"
"11197  :  โรงพยาบาลพญาเม็งราย","3,598","737","20.48","827","185","22.37","922","197","21.37","945","198","21.37","904","157","17.37"
"11198  :  โรงพยาบาลเวียงแก่น","2,275","211","9.27","742","35","4.72","622","66","10.61","472","48","10.61","439","62","14.12"
