"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"ในสถานบริการ","นอกสถานบริการ","รวมในและนอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ","ในสถานบริการ","นอกสถานบริการ"
"บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)","บริการแผนไทย(ครั้ง)","นวดแผนไทย(ครั้ง)","อบสมุนไพร(ครั้ง)","ประคบสมุนไพร(ครั้ง)","นวดและประคบ(ครั้ง)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"11107  :  โรงพยาบาลนาทม","1,986","1,614","1,588","1,216","212","192","1,585","1,213","1,585","1,213","6","0","6","0","0","0","6","0","6","0","1,992","1,614","1,594","1,216","212","192","1,591","1,213","1,591","1,213","633","488","667","522","75","74","666","521","666","521","6","0","6","0","0","0","6","0","6","0","1,047","858","760","568","120","102","758","566","758","566","0","0","0","0","0","0","0","0","0","0","306","268","161","126","17","16","161","126","0","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","9,552","3,850","2,736","2,432","365","277","300","54","300","54","1","1","2","2","0","0","0","0","0","0","9,553","3,851","2,738","2,434","365","277","300","54","300","54","7,415","3,682","1,115","987","355","267","115","21","115","21","1","1","0","0","0","0","0","0","0","0","1,330","161","1,060","942","10","10","135","28","135","28","0","0","0","0","0","0","0","0","0","0","807","7","561","503","0","0","50","5","0","5","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","2,147","2,055","5,196","4,837","2,321","2,075","5,677","5,311","5,129","4,773","0","0","1","1","0","0","1","1","1","1","2,147","2,055","5,197","4,838","2,321","2,075","5,678","5,312","5,130","4,774","1,041","1,017","2,237","2,106","596","521","2,635","2,495","2,210","2,080","0","0","0","0","0","0","0","0","0","0","922","908","1,987","1,845","829","742","2,082","1,940","2,082","1,940","0","0","1","1","0","0","1","1","1","1","184","130","972","886","896","812","960","876","0","875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","136","135","1,651","1,311","599","599","1,658","1,317","1,649","1,310","0","0","2","2","2","2","2","2","2","2","136","135","1,653","1,313","601","601","1,660","1,319","1,651","1,312","51","51","773","592","256","256","778","596","772","591","0","0","1","1","1","1","1","1","1","1","45","44","550","442","223","223","552","444","552","444","0","0","0","0","0","0","0","0","0","0","40","40","328","277","120","120","328","277","0","277","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","6","6","1,299","602","261","144","980","246","930","236","0","0","0","0","0","0","0","0","0","0","6","6","1,299","602","261","144","980","246","930","236","0","0","480","171","83","32","389","74","378","71","0","0","0","0","0","0","0","0","0","0","0","0","632","346","143","98","452","139","452","139","0","0","0","0","0","0","0","0","0","0","6","6","187","85","35","14","139","33","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","771","452","3,802","3,276","219","125","3,796","3,270","3,789","3,266","0","0","2","2","0","0","2","2","2","2","771","452","3,804","3,278","219","125","3,798","3,272","3,791","3,268","235","107","1,621","1,407","26","0","1,618","1,404","1,616","1,403","0","0","1","1","0","0","1","1","1","1","349","214","1,577","1,359","132","80","1,576","1,358","1,576","1,358","0","0","0","0","0","0","0","0","0","0","187","131","604","510","61","45","602","508","0","508","0","0","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","1,472","394","1,427","386","70","60","1,440","395","1,425","386","2","1","1","0","0","0","1","0","1","0","1,474","395","1,428","386","70","60","1,441","395","1,426","386","549","121","547","120","22","12","556","125","545","120","1","1","0","0","0","0","0","0","0","0","633","195","598","187","28","28","602","191","602","191","1","0","1","0","0","0","1","0","1","0","290","78","282","79","20","20","282","79","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","1","0","425","132","421","130","424","132","423","132","0","0","0","0","0","0","0","0","0","0","1","0","425","132","421","130","424","132","423","132","0","0","175","47","175","47","175","47","175","47","0","0","0","0","0","0","0","0","0","0","1","0","173","53","169","51","172","53","172","53","0","0","0","0","0","0","0","0","0","0","0","0","77","32","77","32","77","32","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","2,280","994","145","83","1,149","954","1,144","954","0","0","0","0","0","0","0","0","0","0","0","0","2,280","994","145","83","1,149","954","1,144","954","0","0","768","373","58","38","427","356","423","356","0","0","0","0","0","0","0","0","0","0","0","0","1,014","421","48","20","492","405","492","405","0","0","0","0","0","0","0","0","0","0","0","0","498","200","39","25","230","193","0","193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,278","1,172","2,606","973","20","20","2,044","924","2,032","916","0","0","0","0","0","0","0","0","0","0","2,278","1,172","2,606","973","20","20","2,044","924","2,032","916","520","55","1,032","441","6","6","914","442","906","435","0","0","0","0","0","0","0","0","0","0","1,425","886","1,013","344","13","13","868","343","868","343","0","0","0","0","0","0","0","0","0","0","333","231","561","188","1","1","262","139","0","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","1,046","1,027","20","8","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1,047","1,028","20","8","0","0","0","0","0","0","675","663","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","371","364","6","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","243","44","1,472","1,300","322","302","1,494","1,319","1,467","1,298","711","12","0","0","0","0","0","0","0","0","954","56","1,472","1,300","322","302","1,494","1,319","1,467","1,298","106","15","596","500","105","97","605","508","595","500","0","0","0","0","0","0","0","0","0","0","91","15","571","526","150","139","579","533","579","533","711","12","0","0","0","0","0","0","0","0","46","14","305","274","67","66","310","278","0","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","1,759","575","1,279","337","87","62","1,293","347","1,270","335","6","1","2","0","0","0","2","0","2","0","1,765","576","1,281","337","87","62","1,295","347","1,272","335","612","104","601","149","66","50","599","150","597","149","0","0","0","0","0","0","0","0","0","0","560","188","425","124","20","11","431","126","431","126","4","1","0","0","0","0","0","0","0","0","587","283","253","64","1","1","263","71","0","63","2","0","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","849","348","642","202","273","13","1,185","853","455","197","0","0","0","0","0","0","0","0","0","0","849","348","642","202","273","13","1,185","853","455","197","329","124","262","65","127","2","527","388","174","63","0","0","0","0","0","0","0","0","0","0","319","142","231","87","93","9","454","341","454","341","0","0","0","0","0","0","0","0","0","0","201","82","149","50","53","2","204","124","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","1,236","1,179","2,464","2,320","108","106","3,068","2,297","2,435","2,293","0","0","0","0","0","0","0","0","0","0","1,236","1,179","2,464","2,320","108","106","3,068","2,297","2,435","2,293","15","14","1,397","1,334","50","50","1,599","1,317","1,377","1,314","0","0","0","0","0","0","0","0","0","0","697","665","699","643","25","25","949","640","949","640","0","0","0","0","0","0","0","0","0","0","524","500","368","343","33","31","520","340","0","339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","63,768","36,860","112","109","29","11","67","66","47","46","0","0","0","0","0","0","0","0","0","0","63,768","36,860","112","109","29","11","67","66","47","46","27,961","16,275","58","55","14","7","31","30","23","22","0","0","0","0","0","0","0","0","0","0","28,143","16,462","45","45","12","4","29","29","29","29","0","0","0","0","0","0","0","0","0","0","7,664","4,123","9","9","3","0","7","7","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","408","397","392","383","91","75","397","387","389","380","0","0","0","0","0","0","0","0","0","0","408","397","392","383","91","75","397","387","389","380","146","139","140","134","51","40","141","135","139","133","0","0","0","0","0","0","0","0","0","0","198","195","189","187","36","31","195","192","195","192","0","0","0","0","0","0","0","0","0","0","64","63","63","62","4","4","61","60","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","745","536","782","599","648","537","651","601","648","598","106","101","91","88","4","4","89","87","79","78","851","637","873","687","652","541","740","688","727","676","319","243","321","257","272","225","269","258","267","256","8","8","6","6","0","0","7","7","6","6","307","212","337","255","284","233","278","256","278","256","55","50","43","40","4","4","46","44","38","37","119","81","124","87","92","79","104","87","0","87","43","43","42","42","0","0","36","36","35","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","36","10","211","156","174","146","211","156","211","156","0","0","0","0","0","0","0","0","0","0","36","10","211","156","174","146","211","156","211","156","36","10","190","135","153","125","190","135","190","135","0","0","0","0","0","0","0","0","0","0","0","0","21","21","21","21","21","21","21","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","918","640","1,067","725","58","12","525","272","521","269","0","0","0","0","0","0","0","0","0","0","918","640","1,067","725","58","12","525","272","521","269","538","385","567","401","28","0","263","145","261","144","0","0","0","0","0","0","0","0","0","0","315","214","402","263","24","9","202","96","202","96","0","0","0","0","0","0","0","0","0","0","65","41","98","61","6","3","60","31","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","113","110","279","133","32","22","229","125","224","123","0","0","0","0","0","0","0","0","0","0","113","110","279","133","32","22","229","125","224","123","72","72","146","73","0","0","117","73","117","73","0","0","0","0","0","0","0","0","0","0","40","37","119","59","28","22","102","51","102","51","0","0","0","0","0","0","0","0","0","0","1","1","14","1","4","0","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","12","12","99","98","97","96","99","98","99","98","0","0","0","0","0","0","0","0","0","0","12","12","99","98","97","96","99","98","99","98","0","0","6","6","4","4","6","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","82","82","82","82","82","82","82","82","0","0","0","0","0","0","0","0","0","0","12","12","11","10","11","10","11","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","162","14","146","9","5","0","37","1","34","1","0","0","0","0","0","0","0","0","0","0","162","14","146","9","5","0","37","1","34","1","95","12","89","9","5","0","25","1","23","1","0","0","0","0","0","0","0","0","0","0","51","2","41","0","0","0","9","0","9","0","0","0","0","0","0","0","0","0","0","0","16","0","16","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","620","351","776","464","593","385","678","456","678","456","1","1","1","1","1","1","1","1","1","1","621","352","777","465","594","386","679","457","679","457","275","160","357","221","288","186","326","219","326","219","1","1","1","1","1","1","1","1","1","1","266","152","321","186","223","147","266","181","266","181","0","0","0","0","0","0","0","0","0","0","79","39","98","57","82","52","86","56","0","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","833","597","1,084","849","256","254","1,086","850","1,084","849","1","0","1","0","0","0","1","0","1","0","834","597","1,085","849","256","254","1,087","850","1,085","849","290","166","422","298","136","134","424","299","422","298","0","0","0","0","0","0","0","0","0","0","441","330","525","414","84","84","525","414","525","414","1","0","1","0","0","0","1","0","1","0","102","101","137","137","36","36","137","137","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","56","52","3,104","93","45","26","3,021","96","3,011","93","57","56","61","59","55","54","61","59","61","59","113","108","3,165","152","100","80","3,082","155","3,072","152","15","14","1,277","20","31","12","1,253","20","1,248","20","24","23","26","25","24","23","26","25","26","25","34","32","1,271","44","11","11","1,225","46","1,225","46","30","30","32","31","28","28","32","31","32","31","7","6","556","29","3","3","543","30","0","29","3","3","3","3","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","404","286","288","184","22","10","373","270","263","170","0","0","0","0","0","0","0","0","0","0","404","286","288","184","22","10","373","270","263","170","55","30","51","31","1","1","51","31","51","31","0","0","0","0","0","0","0","0","0","0","347","254","235","151","20","8","321","238","321","238","0","0","0","0","0","0","0","0","0","0","2","2","2","2","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","309","154","309","154","0","0","229","112","229","112","0","0","0","0","0","0","0","0","0","0","309","154","309","154","0","0","229","112","229","112","183","97","183","97","0","0","117","62","117","62","0","0","0","0","0","0","0","0","0","0","87","40","87","40","0","0","73","33","73","33","0","0","0","0","0","0","0","0","0","0","39","17","39","17","0","0","39","17","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","333","261","558","258","20","17","566","264","553","255","0","0","0","0","0","0","0","0","0","0","333","261","558","258","20","17","566","264","553","255","119","95","202","91","8","5","206","94","201","90","0","0","0","0","0","0","0","0","0","0","99","68","192","71","5","5","193","72","193","72","0","0","0","0","0","0","0","0","0","0","115","98","164","96","7","7","167","98","0","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,737","1,396","957","715","353","346","957","716","956","715","0","0","0","0","0","0","0","0","0","0","1,737","1,396","957","715","353","346","957","716","956","715","1,036","865","263","190","109","105","263","190","263","190","0","0","0","0","0","0","0","0","0","0","436","327","431","323","143","143","430","323","430","323","0","0","0","0","0","0","0","0","0","0","265","204","263","202","101","98","264","203","0","202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","74","37","85","54","24","18","70","45","70","45","0","0","0","0","0","0","0","0","0","0","74","37","85","54","24","18","70","45","70","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","6","19","8","8","3","11","3","11","3","0","0","0","0","0","0","0","0","0","0","53","31","66","46","16","15","59","42","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","625","457","566","400","460","398","384","315","382","313","1","1","1","1","0","0","1","1","1","1","626","458","567","401","460","398","385","316","383","314","291","208","238","159","211","184","172","133","172","133","0","0","0","0","0","0","0","0","0","0","212","152","207","145","159","137","132","112","132","112","1","1","1","1","0","0","1","1","1","1","122","97","121","96","90","77","80","70","0","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","1,140","531","995","503","129","89","993","501","993","501","0","0","0","0","0","0","0","0","0","0","1,140","531","995","503","129","89","993","501","993","501","420","177","391","174","9","2","390","173","390","173","0","0","0","0","0","0","0","0","0","0","521","255","444","244","78","58","444","244","444","244","0","0","0","0","0","0","0","0","0","0","199","99","160","85","42","29","159","84","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","675","387","257","148","0","0","227","131","226","130","0","0","0","0","0","0","0","0","0","0","675","387","257","148","0","0","227","131","226","130","149","87","19","9","0","0","19","9","19","9","0","0","0","0","0","0","0","0","0","0","526","300","238","139","0","0","208","122","208","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","737","345","685","342","268","213","694","349","682","339","0","0","0","0","0","0","0","0","0","0","737","345","685","342","268","213","694","349","682","339","417","199","397","200","140","117","399","202","395","198","0","0","0","0","0","0","0","0","0","0","268","120","221","95","93","63","226","98","226","98","0","0","0","0","0","0","0","0","0","0","52","26","67","47","35","33","69","49","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","273","118","112","92","274","120","272","118","0","0","0","0","0","0","0","0","0","0","0","0","273","118","112","92","274","120","272","118","0","0","96","33","41","30","95","33","95","33","0","0","0","0","0","0","0","0","0","0","0","0","161","81","70","61","163","83","163","83","0","0","0","0","0","0","0","0","0","0","0","0","16","4","1","1","16","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","1,256","564","1,301","596","56","40","1,299","594","1,299","594","0","0","0","0","0","0","0","0","0","0","1,256","564","1,301","596","56","40","1,299","594","1,299","594","642","308","664","317","31","15","663","316","663","316","0","0","0","0","0","0","0","0","0","0","481","189","504","212","24","24","503","211","503","211","0","0","0","0","0","0","0","0","0","0","133","67","133","67","1","1","133","67","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","770","529","792","527","1","1","790","526","786","524","1","0","1","0","0","0","1","0","1","0","771","529","793","527","1","1","791","526","787","524","166","85","182","82","1","1","184","84","181","82","0","0","0","0","0","0","0","0","0","0","486","356","496","360","0","0","494","358","494","358","1","0","1","0","0","0","1","0","1","0","118","88","114","85","0","0","112","84","0","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","36","35","39","38","0","0","33","33","33","33","6","6","0","0","0","0","0","0","0","0","42","41","39","38","0","0","33","33","33","33","24","23","24","23","0","0","22","22","22","22","6","6","0","0","0","0","0","0","0","0","12","12","15","15","0","0","11","11","11","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
