"โรงพยาบาล","ได้รับบริการ(คน)","พบประวัติคลอด(คน)","จำนวนบริการ(ครั้ง)","บริการพบประวัติ(ครั้ง)","บริการล่าช้า (คน)","บริการเกิน 90 วัน (คน)"
"ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC","ทุกสิทธิ","สิทธิ UC"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","97","78","96","77","414","354","413","353","2","1","0","0"
"14133  :  โรงพยาบาลเอราวัณ","48","46","47","46","233","226","230","226","21","19","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","16","14","16","14","46","39","46","39","5","4","0","0"
"10706  :  โรงพยาบาลหนองคาย","25","16","24","16","77","61","78","62","3","0","0","0"
"11042  :  โรงพยาบาลโพนพิสัย","92","70","77","58","256","195","247","194","37","25","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1","1","1","1","0","0","0","0","0","0","0","0"
"11045  :  โรงพยาบาลสังคม","17","17","15","15","62","62","56","56","2","2","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1","1","1","1","0","0","0","0","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","22","22","21","21","79","79","79","79","5","5","0","0"
"21356  :  โรงพยาบาลสระใคร","67","66","67","66","306","301","331","325","19","19","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","3","3","3","3","8","8","8","8","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","38","30","35","30","172","146","172","150","17","12","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","98","27","96","25","445","107","436","97","42","8","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","148","123","103","93","652","561","449","416","136","115","1","0"
"11051  :  โรงพยาบาลแกดำ","40","40","26","26","187","187","124","124","22","22","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","129","125","102","100","603","588","485","480","76","73","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","44","42","41","40","208","199","199","194","8","7","0","0"
"11054  :  โรงพยาบาลเชียงยืน","50","43","22","20","199","189","95","90","32","26","0","0"
"11055  :  โรงพยาบาลบรบือ","100","92","95","90","445","430","434","422","8","3","0","0"
"11056  :  โรงพยาบาลนาเชือก","57","57","56","56","284","284","286","286","43","43","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","142","139","120","118","599","587","504","495","88","86","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","72","62","66","61","308","295","291","291","65","57","0","0"
"11059  :  โรงพยาบาลนาดูน","25","25","6","6","108","108","30","30","21","21","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","51","49","29","29","239","235","143","143","29","27","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","13","5","6","3","6","5","3","2","10","3","0","0"
"24704  :  โรงพยาบาลกุดรัง","52","50","51","49","210","201","207","198","4","4","0","0"
"28843  :  โรงพยาบาลชื่นชม","1","1","1","1","5","5","5","5","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","31","14","26","12","75","41","69","35","19","8","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","162","155","128","124","680","658","558","543","161","154","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","22","18","17","14","70","63","61","55","8","6","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","94","4","88","4","433","5","410","5","11","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","21","19","9","9","79","75","39","38","16","13","0","0"
"11065  :  โรงพยาบาลพนมไพร","153","142","145","137","683","649","663","636","76","69","0","0"
"11066  :  โรงพยาบาลโพนทอง","84","77","79","74","274","258","307","294","24","19","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","141","113","116","96","536","458","457","400","37","29","0","0"
"11068  :  โรงพยาบาลหนองพอก","132","124","130","123","579","577","580","578","36","33","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","174","172","165","163","806","801","779","774","12","12","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","56","52","52","48","255","249","237","231","18","16","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","28","28","21","21","138","138","111","111","11","11","0","0"
"11072  :  โรงพยาบาลโพนทราย","19","18","15","15","86","86","71","71","11","10","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","57","54","50","48","275","268","240","238","25","24","0","0"
"11074  :  โรงพยาบาลเมยวดี","3","2","3","2","5","4","5","4","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","17","16","15","14","80","72","75","66","6","3","0","0"
"11076  :  โรงพยาบาลจังหาร","39","12","35","10","191","29","171","27","18","4","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","4","0","0","0","0","0","0","0","4","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2","2","2","2","5","5","5","5","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","24","24","22","22","115","115","105","105","2","2","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","46","44","42","41","221","214","216","210","4","3","0","0"
"27990  :  โรงพยาบาลหนองฮี","17","14","17","14","69","66","69","66","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","64","16","44","11","147","46","108","35","42","8","0","0"
"11077  :  โรงพยาบาลนามน","45","45","33","33","206","206","168","168","35","35","0","0"
"11078  :  โรงพยาบาลกมลาไสย","101","86","68","59","436","419","349","337","70","59","0","0"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","36","36","27","27","139","139","139","139","33","33","0","0"
"11081  :  โรงพยาบาลยางตลาด","24","15","16","12","75","75","95","95","17","10","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","11","10","6","6","49","48","49","49","5","4","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","4","4","1","1","19","19","5","5","3","3","0","0"
"11084  :  โรงพยาบาลคำม่วง","34","27","31","25","137","118","127","113","8","5","0","0"
"11085  :  โรงพยาบาลท่าคันโท","58","56","55","54","253","242","241","235","9","8","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","27","25","21","21","113","113","96","96","15","13","0","0"
"11087  :  โรงพยาบาลสมเด็จ","45","41","38","35","172","171","150","150","26","23","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","17","15","17","15","81","74","108","101","4","3","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","28","23","26","22","48","39","48","39","8","4","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","30","29","29","28","68","68","74","74","14","14","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","31","29","29","27","138","137","133","132","25","24","0","0"
"28790  :  โรงพยาบาลดอนจาน","16","10","14","10","68","42","62","42","6","4","0","0"
"28791  :  โรงพยาบาลสามชัย","33","32","33","32","95","95","95","95","3","3","0","0"
"10710  :  โรงพยาบาลสกลนคร","7","1","4","1","0","0","0","0","5","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","39","30","31","22","146","94","129","74","8","8","0","0"
"11090  :  โรงพยาบาลกุดบาก","14","7","13","7","50","25","46","25","4","2","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","15","7","11","5","8","4","6","3","11","5","0","0"
"11092  :  โรงพยาบาลพังโคน","44","44","4","4","202","201","20","20","43","42","2","2"
"11093  :  โรงพยาบาลวาริชภูมิ","14","10","8","5","44","40","28","24","9","8","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","10","8","5","5","42","31","24","22","5","2","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","342","333","316","309","1,629","1,596","1,536","1,513","28","26","0","0"
"11096  :  โรงพยาบาลคำตากล้า","39","38","22","22","182","177","106","106","17","16","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","38","36","38","36","177","177","177","177","2","2","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","112","112","88","88","532","532","416","416","24","24","0","0"
"11099  :  โรงพยาบาลส่องดาว","48","47","37","37","225","225","176","176","25","24","0","0"
"11100  :  โรงพยาบาลเต่างอย","3","3","3","3","14","14","14","14","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","17","17","12","12","85","85","61","61","5","5","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","25","16","23","15","75","61","66","56","4","1","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","14","12","10","10","59","49","43","43","4","2","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","138","133","137","132","667","646","670","649","18","18","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","13","13","10","10","63","63","49","49","8","8","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","3","0","3","0","7","0","7","0","1","0","0","0"
"10711  :  โรงพยาบาลนครพนม","27","9","5","2","0","0","0","0","25","8","0","0"
"11104  :  โรงพยาบาลปลาปาก","131","129","126","125","597","595","583","581","5","4","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","26","25","26","25","116","111","116","111","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","116","108","102","98","528","528","486","486","20","16","0","0"
"11107  :  โรงพยาบาลนาทม","38","38","28","28","176","176","134","134","10","10","0","0"
"11108  :  โรงพยาบาลเรณูนคร","9","9","9","9","43","43","44","44","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","19","19","17","17","87","87","81","81","3","3","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","171","171","154","154","831","831","755","755","18","18","1","1"
"11111  :  โรงพยาบาลนาหว้า","115","109","101","95","543","518","477","452","44","40","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","108","108","88","88","521","521","431","431","20","20","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","201","179","193","177","823","733","792","723","12","5","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","42","39","40","37","187","172","186","171","3","3","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","32","13","15","7","102","48","44","25","26","10","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","31","31","6","6","154","154","30","30","27","27","0","0"
"11115  :  โรงพยาบาลดงหลวง","88","83","88","83","426","399","427","399","9","8","0","0"
"11116  :  โรงพยาบาลคำชะอี","16","15","14","14","34","33","32","32","7","6","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","6","6","6","6","30","30","30","30","1","1","0","0"
"11118  :  โรงพยาบาลหนองสูง","32","27","27","22","134","127","112","104","16","13","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","23","6","17","6","11","11","11","11","13","2","0","0"
"11119  :  โรงพยาบาลจอมทอง","19","9","9","7","22","22","20","20","13","5","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","122","107","82","75","315","295","230","217","64","55","0","0"
"11121  :  โรงพยาบาลเชียงดาว","212","154","206","148","334","250","322","238","8","7","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","186","184","163","162","678","673","602","600","37","36","0","0"
"11124  :  โรงพยาบาลสะเมิง","75","74","54","53","242","241","189","188","21","21","0","0"
"11125  :  โรงพยาบาลฝาง","5","0","5","0","20","0","20","0","5","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","145","99","118","96","634","439","510","424","55","24","0","0"
"11127  :  โรงพยาบาลพร้าว","79","79","65","65","378","378","310","310","39","39","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","77","57","37","31","236","236","131","131","60","46","0","0"
"11129  :  โรงพยาบาลสันกำแพง","11","11","7","7","5","5","3","3","6","6","0","0"
"11130  :  โรงพยาบาลสันทราย","314","88","206","53","0","0","0","0","314","87","22","4"
"11131  :  โรงพยาบาลหางดง","34","13","21","8","46","29","29","17","18","7","0","0"
"11132  :  โรงพยาบาลฮอด","147","142","87","87","638","619","379","379","88","83","0","0"
"11133  :  โรงพยาบาลดอยเต่า","17","13","14","12","57","46","53","42","7","5","0","0"
"11134  :  โรงพยาบาลอมก๋อย","208","202","193","188","317","307","303","294","36","35","1","1"
"11135  :  โรงพยาบาลสารภี","31","5","5","2","1","0","0","0","29","3","0","0"
"11136  :  โรงพยาบาลเวียงแหง","3","3","2","2","2","2","2","2","1","1","0","0"
"11137  :  โรงพยาบาลไชยปราการ","88","70","61","54","142","113","101","90","28","16","0","0"
"11138  :  โรงพยาบาลแม่วาง","1","1","0","0","3","3","0","0","1","1","0","0"
"11139  :  โรงพยาบาลแม่ออน","30","27","24","23","132","127","113","108","15","12","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","1","1","0","0","2","2","0","0","1","1","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","3","0","1","0","0","0","0","0","2","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","7","7","6","6","15","15","12","12","1","1","0","0"
"10714  :  โรงพยาบาลลำพูน","24","16","18","15","83","55","66","51","22","14","0","0"
"11140  :  โรงพยาบาลแม่ทา","11","4","5","0","25","16","0","0","9","4","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","27","20","14","14","83","66","44","44","20","13","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","4","1","3","1","7","3","7","3","1","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","6","2","3","2","2","2","2","2","5","2","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","1","0","0","0","0","0","0","0","1","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","3","2","3","2","14","8","14","8","1","1","0","0"
"11147  :  โรงพยาบาลเกาะคา","42","31","42","31","163","136","163","136","5","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","40","32","39","32","160","148","155","148","18","14","0","0"
"11149  :  โรงพยาบาลงาว","14","9","13","9","69","45","64","45","5","2","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","76","68","71","66","348","315","328","306","7","3","0","0"
"11152  :  โรงพยาบาลเถิน","36","12","24","10","88","38","56","32","26","7","0","0"
"11153  :  โรงพยาบาลแม่พริก","19","14","16","13","74","61","68","57","6","3","0","0"
"11154  :  โรงพยาบาลแม่ทะ","5","4","3","3","18","18","15","15","3","2","0","0"
"11155  :  โรงพยาบาลสบปราบ","27","26","26","25","115","110","113","108","12","12","1","0"
"11156  :  โรงพยาบาลห้างฉัตร","23","14","17","12","94","63","73","57","15","5","0","0"
"11157  :  โรงพยาบาลเมืองปาน","31","19","25","16","105","85","95","75","13","7","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","294","221","275","206","181","150","172","143","36","27","0","0"
"11158  :  โรงพยาบาลตรอน","9","8","9","8","15","15","15","15","3","2","0","0"
"11159  :  โรงพยาบาลท่าปลา","29","22","27","21","64","55","60","51","3","2","0","0"
"11160  :  โรงพยาบาลน้ำปาด","33","28","32","28","116","110","116","110","14","12","0","0"
"11161  :  โรงพยาบาลฟากท่า","5","3","5","3","7","6","7","6","2","1","0","0"
"11162  :  โรงพยาบาลบ้านโคก","27","23","26","22","68","65","68","65","6","5","0","0"
"11163  :  โรงพยาบาลพิชัย","9","6","7","6","14","13","14","13","3","1","0","0"
"11164  :  โรงพยาบาลลับแล","24","16","23","16","66","36","61","36","12","6","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","13","11","12","10","41","41","41","41","5","4","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","63","20","55","18","146","60","130","56","50","14","0","0"
"11166  :  โรงพยาบาลร้องกวาง","7","2","5","1","21","10","11","5","4","2","0","0"
"11167  :  โรงพยาบาลลอง","42","20","33","18","63","49","50","45","34","14","0","0"
"11169  :  โรงพยาบาลสูงเม่น","17","7","11","3","41","33","21","13","13","5","0","0"
"11170  :  โรงพยาบาลสอง","48","30","30","17","149","115","89","67","29","20","0","0"
"11171  :  โรงพยาบาลวังชิ้น","6","2","4","1","0","0","0","0","5","2","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","7","3","7","3","20","5","20","5","5","3","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","44","30","31","22","108","83","82","62","20","11","0","0"
"10716  :  โรงพยาบาลน่าน","3","1","2","1","0","0","0","0","1","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","3","3","2","2","2","2","0","0","3","3","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","4","2","4","2","6","0","6","0","4","2","0","0"
"11175  :  โรงพยาบาลนาน้อย","7","6","6","5","28","27","26","25","2","2","0","0"
"11176  :  โรงพยาบาลท่าวังผา","42","40","31","29","194","194","141","141","20","20","0","0"
"11177  :  โรงพยาบาลเวียงสา","3","0","3","0","2","0","2","0","2","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","9","5","8","5","25","21","25","21","3","1","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","22","13","16","10","65","59","51","45","13","7","0","0"
"11180  :  โรงพยาบาลนาหมื่น","17","12","16","12","25","21","25","21","10","7","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","24","23","10","9","85","84","30","29","19","18","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7","7","7","7","1","1","1","1","4","4","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","13","7","11","7","41","23","41","26","10","4","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","44","29","41","29","148","109","143","110","16","8","0","0"
"11184  :  โรงพยาบาลจุน","27","23","26","22","95","90","91","86","2","2","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","19","17","18","17","47","42","42","42","9","7","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","5","3","5","3","18","13","18","13","0","0","0","0"
"11187  :  โรงพยาบาลปง","98","98","94","94","440","439","420","419","20","20","0","0"
"11188  :  โรงพยาบาลแม่ใจ","10","9","9","9","45","45","45","45","1","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","2","2","2","2","0","0","0","0","1","1","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","57","12","50","11","216","54","195","54","47","8","1","1"
"11189  :  โรงพยาบาลเทิง","168","126","141","120","344","278","310","269","72","46","1","1"
"11190  :  โรงพยาบาลพาน","9","9","8","8","33","33","33","33","2","2","0","0"
"11191  :  โรงพยาบาลป่าแดด","8","4","7","4","6","6","6","6","6","3","0","0"
"11192  :  โรงพยาบาลแม่จัน","18","10","16","10","55","32","49","32","4","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","14","12","14","12","62","58","62","58","11","9","0","0"
"11194  :  โรงพยาบาลแม่สาย","28","17","25","15","8","8","7","7","19","9","0","0"
"11195  :  โรงพยาบาลแม่สรวย","164","124","149","117","285","218","271","214","69","47","1","1"
"11196  :  โรงพยาบาลเวียงป่าเป้า","129","129","125","125","622","622","607","607","4","4","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","29","24","27","22","83","73","78","68","11","8","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","47","1","21","0","196","0","86","0","41","1","0","0"
"11199  :  โรงพยาบาลขุนตาล","5","3","2","2","4","4","4","4","3","1","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","40","35","22","18","128","117","69","60","34","31","0","0"
"11201  :  โรงพยาบาลแม่ลาว","21","11","21","11","27","26","27","26","13","4","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","14","9","13","9","14","11","14","11","6","2","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","76","45","39","22","311","189","168","98","52","33","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","71","70","68","68","334","334","327","327","26","25","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","5","0","4","0","1","0","1","0","5","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","35","34","35","34","174","169","174","169","14","13","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","12","2","12","2","47","8","47","8","5","1","0","0"
"11203  :  โรงพยาบาลขุนยวม","105","84","73","62","431","401","316","299","37","25","0","0"
"11204  :  โรงพยาบาลปาย","132","75","96","61","246","195","186","155","51","22","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","55","23","48","21","93","89","87","85","26","6","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","42","25","36","25","70","38","64","38","19","10","0","0"
"11207  :  โรงพยาบาลสบเมย","38","36","37","36","63","63","63","63","11","9","2","2"
"11208  :  โรงพยาบาลปางมะผ้า","68","63","64","61","237","229","231","225","17","15","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","0","0","0","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","79","74","70","69","195","182","177","177","13","9","0","0"
"11211  :  โรงพยาบาลหนองบัว","57","43","53","41","219","183","204","174","13","6","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","329","288","316","282","1,346","1,235","1,301","1,213","60","53","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","16","9","11","9","2","1","1","1","6","1","0","0"
"11214  :  โรงพยาบาลตาคลี","113","101","95","90","463","448","430","423","31","24","0","0"
"11215  :  โรงพยาบาลท่าตะโก","18","13","12","10","35","26","22","17","10","5","0","0"
"11216  :  โรงพยาบาลไพศาลี","5","1","2","0","6","1","0","0","4","1","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","250","235","236","229","1,055","1,024","1,146","1,126","19","10","0","0"
"11219  :  โรงพยาบาลตากฟ้า","24","16","15","12","45","43","33","31","13","7","0","0"
"11220  :  โรงพยาบาลแม่วงก์","11","11","11","11","47","47","47","47","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","1","1","1","1","0","0","0","0","0","0","0","0"
