"โรงพยาบาล","รวมทั้งปีงบประมาณ","ไตรมาส 1","ไตรมาส 2","ไตรมาส 3","ไตรมาส 4"
"มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร","มูลค่ารวม(บาท)","ยาแผนปัจจุบัน(บาท)","ยาแผนไทย(บาท)","ร้อยละมูลค่าสมุนไพร"
"11042  :  โรงพยาบาลโพนพิสัย","68,195,267.13","67,400,592.83","794,674.30","1.17","9,048,344.45","8,875,979.75","172,364.70","1.90","10,389,322.17","10,202,297.17","187,025.00","1.80","15,496,886.16","15,309,320.16","187,566.00","1.21","33,260,714.35","33,012,995.75","247,718.60","0.74"
"11044  :  โรงพยาบาลศรีเชียงใหม่","11,681,588.25","11,550,875.00","130,713.25","1.12","2,874,736.25","2,830,191.75","44,544.50","1.55","3,257,309.75","3,216,264.75","41,045.00","1.26","3,746,819.75","3,720,220.25","26,599.50","0.71","1,802,722.50","1,784,198.25","18,524.25","1.03"
"11045  :  โรงพยาบาลสังคม","14,514,776.92","13,867,879.17","646,897.75","4.46","2,971,425.70","2,785,295.70","186,130.00","6.26","3,267,580.30","3,108,774.55","158,805.75","4.86","4,589,845.41","4,411,473.41","178,372.00","3.89","3,685,925.51","3,562,335.51","123,590.00","3.35"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","71,478,791.00","71,079,363.50","399,427.50","0.56","17,102,983.00","16,999,468.75","103,514.25","0.61","17,789,955.00","17,713,980.25","75,974.75","0.43","17,845,373.00","17,729,160.75","116,212.25","0.65","18,740,480.00","18,636,753.75","103,726.25","0.55"
"14558  :  โรงพยาบาลพิสัยเวช","53,418,866.00","52,594,206.00","824,660.00","1.54","13,723,730.50","13,572,690.50","151,040.00","1.10","12,857,403.50","12,661,193.50","196,210.00","1.53","13,167,827.50","12,971,827.50","196,000.00","1.49","13,669,904.50","13,388,494.50","281,410.00","2.06"
"21356  :  โรงพยาบาลสระใคร","8,371,502.40","8,222,152.40","149,350.00","1.78","2,064,553.00","2,031,776.00","32,777.00","1.59","2,167,392.00","2,117,874.00","49,518.00","2.28","2,081,418.40","2,048,566.40","32,852.00","1.58","2,058,139.00","2,023,936.00","34,203.00","1.66"
"28778  :  โรงพยาบาลโพธิ์ตาก","3,458,487.23","3,339,250.23","119,237.00","3.45","834,102.79","799,850.79","34,252.00","4.11","879,132.87","838,456.37","40,676.50","4.63","836,313.56","807,989.06","28,324.50","3.39","908,938.01","892,954.01","15,984.00","1.76"
"28811  :  โรงพยาบาลเฝ้าไร่","20,549,189.60","20,223,857.15","325,332.45","1.58","2,806,436.75","2,716,237.75","90,199.00","3.21","2,949,291.55","2,813,264.55","136,027.00","4.61","4,509,499.05","4,451,870.05","57,629.00","1.28","10,283,962.25","10,242,484.80","41,477.45","0.40"
"28815  :  โรงพยาบาลรัตนวาปี","13,318,003.50","13,136,508.00","181,495.50","1.36","2,992,430.00","2,954,017.50","38,412.50","1.28","3,119,410.00","3,068,106.00","51,304.00","1.64","3,426,141.00","3,380,674.50","45,466.50","1.33","3,780,022.50","3,733,710.00","46,312.50","1.23"
"10707  :  โรงพยาบาลมหาสารคาม","272,435,321.76","267,579,975.76","4,855,346.00","1.78","65,746,872.25","64,350,844.25","1,396,028.00","2.12","66,306,160.75","65,108,079.75","1,198,081.00","1.81","66,433,083.48","65,339,015.98","1,094,067.50","1.65","73,949,205.28","72,782,035.78","1,167,169.50","1.58"
"11051  :  โรงพยาบาลแกดำ","10,704,143.74","10,492,703.49","211,440.25","1.98","2,576,404.33","2,513,195.33","63,209.00","2.45","2,597,818.66","2,539,299.41","58,519.25","2.25","2,834,395.95","2,784,866.95","49,529.00","1.75","2,695,524.80","2,655,341.80","40,183.00","1.49"
"11052  :  โรงพยาบาลโกสุมพิสัย","42,678,188.25","42,299,610.00","378,578.25","0.89","10,168,401.75","10,036,481.75","131,920.00","1.30","10,031,172.75","9,922,945.75","108,227.00","1.08","11,422,148.50","11,351,442.75","70,705.75","0.62","11,056,465.25","10,988,739.75","67,725.50","0.61"
"11053  :  โรงพยาบาลกันทรวิชัย","20,459,667.32","20,289,012.57","170,654.75","0.83","5,010,686.40","4,966,219.40","44,467.00","0.89","5,196,427.50","5,153,957.50","42,470.00","0.82","5,431,282.67","5,392,048.42","39,234.25","0.72","4,821,270.75","4,776,787.25","44,483.50","0.92"
"11054  :  โรงพยาบาลเชียงยืน","29,634,413.37","29,147,580.67","486,832.70","1.64","6,685,564.68","6,519,642.68","165,922.00","2.48","7,806,536.45","7,667,305.75","139,230.70","1.78","7,698,996.87","7,604,238.47","94,758.40","1.23","7,443,315.37","7,356,393.77","86,921.60","1.17"
"11055  :  โรงพยาบาลบรบือ","63,165,615.94","62,898,047.44","267,568.50","0.42","14,304,092.05","14,219,964.05","84,128.00","0.59","16,221,699.74","16,155,215.74","66,484.00","0.41","15,515,592.30","15,455,707.30","59,885.00","0.39","17,124,231.85","17,067,160.35","57,071.50","0.33"
"11056  :  โรงพยาบาลนาเชือก","19,317,655.24","19,055,691.24","261,964.00","1.36","3,159,371.25","3,066,678.25","92,693.00","2.93","4,080,504.78","4,008,579.28","71,925.50","1.76","4,331,700.18","4,271,837.18","59,863.00","1.38","7,746,079.03","7,708,596.53","37,482.50","0.48"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","55,991,081.09","55,560,269.34","430,811.75","0.77","9,061,382.69","8,903,340.19","158,042.50","1.74","9,511,922.49","9,405,583.24","106,339.25","1.12","10,932,019.95","10,855,451.20","76,568.75","0.70","26,485,755.96","26,395,894.71","89,861.25","0.34"
"11058  :  โรงพยาบาลวาปีปทุม","53,509,720.60","53,292,396.10","217,324.50","0.41","7,286,626.78","7,233,200.28","53,426.50","0.73","8,088,950.18","8,038,392.18","50,558.00","0.63","9,495,601.74","9,442,439.74","53,162.00","0.56","28,638,541.90","28,578,363.90","60,178.00","0.21"
"11059  :  โรงพยาบาลนาดูน","10,780,997.50","10,592,852.50","188,145.00","1.75","2,398,842.50","2,325,811.50","73,031.00","3.04","2,621,007.00","2,573,662.00","47,345.00","1.81","2,931,688.50","2,898,174.50","33,514.00","1.14","2,829,459.50","2,795,204.50","34,255.00","1.21"
"11060  :  โรงพยาบาลยางสีสุราช","10,351,501.89","10,194,305.74","157,196.15","1.52","2,547,133.14","2,517,941.54","29,191.60","1.15","2,682,230.90","2,659,913.67","22,317.23","0.83","2,523,690.78","2,454,141.84","69,548.94","2.76","2,598,447.07","2,562,308.69","36,138.38","1.39"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","93,498,150.50","91,484,363.25","2,013,787.25","2.15","26,625,927.75","25,940,219.25","685,708.50","2.58","18,058,810.75","17,660,491.50","398,319.25","2.21","23,866,028.75","23,517,675.75","348,353.00","1.46","24,947,383.25","24,365,976.75","581,406.50","2.33"
"24704  :  โรงพยาบาลกุดรัง","9,715,859.34","9,651,943.34","63,916.00","0.66","2,666,600.02","2,644,886.02","21,714.00","0.81","2,578,619.54","2,561,553.04","17,066.50","0.66","2,433,633.65","2,420,614.15","13,019.50","0.53","2,037,006.13","2,024,890.13","12,116.00","0.59"
"28843  :  โรงพยาบาลชื่นชม","6,414,887.68","6,307,923.68","106,964.00","1.67","1,528,884.46","1,506,659.46","22,225.00","1.45","1,631,659.80","1,607,769.80","23,890.00","1.46","1,594,470.80","1,569,311.80","25,159.00","1.58","1,659,872.62","1,624,182.62","35,690.00","2.15"
"10708  :  โรงพยาบาลร้อยเอ็ด","393,082,040.00","391,667,837.50","1,414,202.50","0.36","97,962,374.75","97,630,762.75","331,612.00","0.34","101,408,999.50","101,086,983.00","322,016.50","0.32","95,464,228.50","95,132,248.50","331,980.00","0.35","98,246,437.25","97,817,843.25","428,594.00","0.44"
"11061  :  โรงพยาบาลเกษตรวิสัย","58,666,636.63","58,362,285.38","304,351.25","0.52","15,029,618.87","14,941,899.37","87,719.50","0.58","14,962,487.27","14,874,976.27","87,511.00","0.58","14,259,841.25","14,192,611.25","67,230.00","0.47","14,414,689.24","14,352,798.49","61,890.75","0.43"
"11062  :  โรงพยาบาลปทุมรัตต์","33,093,734.00","32,812,700.60","281,033.40","0.85","6,783,429.00","6,704,994.00","78,435.00","1.16","7,278,532.40","7,216,250.00","62,282.40","0.86","6,767,137.40","6,714,992.40","52,145.00","0.77","12,264,635.20","12,176,464.20","88,171.00","0.72"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","30,213,236.03","29,923,008.23","290,227.80","0.96","7,302,964.66","7,229,660.31","73,304.35","1.00","7,369,810.11","7,287,868.31","81,941.80","1.11","7,625,719.93","7,584,693.31","41,026.62","0.54","7,914,741.33","7,820,786.30","93,955.03","1.19"
"11064  :  โรงพยาบาลธวัชบุรี","20,673,392.00","20,523,569.00","149,823.00","0.72","5,023,873.25","4,978,870.75","45,002.50","0.90","4,989,078.75","4,952,381.25","36,697.50","0.74","4,877,062.50","4,847,169.00","29,893.50","0.61","5,783,377.50","5,745,148.00","38,229.50","0.66"
"11065  :  โรงพยาบาลพนมไพร","37,720,230.27","37,528,861.77","191,368.50","0.51","8,680,872.68","8,602,146.43","78,726.25","0.91","8,537,691.38","8,500,663.63","37,027.75","0.43","9,908,494.13","9,892,640.63","15,853.50","0.16","10,593,172.08","10,533,411.08","59,761.00","0.56"
"11066  :  โรงพยาบาลโพนทอง","71,262,155.75","70,525,187.50","736,968.25","1.03","20,461,244.50","20,233,420.00","227,824.50","1.11","16,142,924.75","15,983,365.50","159,559.25","0.99","18,562,544.25","18,390,262.75","172,281.50","0.93","16,095,442.25","15,918,139.25","177,303.00","1.10"
"11067  :  โรงพยาบาลโพธิ์ชัย","21,341,644.76","21,172,898.01","168,746.75","0.79","5,397,331.25","5,349,300.50","48,030.75","0.89","5,305,809.55","5,254,436.05","51,373.50","0.97","5,258,035.36","5,218,544.36","39,491.00","0.75","5,380,468.60","5,350,617.10","29,851.50","0.55"
"11068  :  โรงพยาบาลหนองพอก","32,758,021.06","32,429,370.76","328,650.30","1.00","7,239,955.44","7,182,117.44","57,838.00","0.80","7,837,878.80","7,718,561.00","119,317.80","1.52","8,226,204.68","8,155,398.68","70,806.00","0.86","9,453,982.14","9,373,293.64","80,688.50","0.85"
"11069  :  โรงพยาบาลเสลภูมิ","91,845,739.52","91,394,745.52","450,994.00","0.49","20,361,278.12","20,244,540.62","116,737.50","0.57","22,059,732.35","21,934,885.85","124,846.50","0.57","23,840,985.84","23,755,139.84","85,846.00","0.36","25,583,743.21","25,460,179.21","123,564.00","0.48"
"11070  :  โรงพยาบาลสุวรรณภูมิ","111,507,473.56","111,172,974.06","334,499.50","0.30","25,026,190.48","24,939,712.48","86,478.00","0.35","26,635,509.57","26,548,697.57","86,812.00","0.33","25,093,611.52","25,029,234.02","64,377.50","0.26","34,752,161.99","34,655,329.99","96,832.00","0.28"
"11071  :  โรงพยาบาลเมืองสรวง","11,762,675.00","11,466,325.50","296,349.50","2.52","2,850,681.00","2,769,262.00","81,419.00","2.86","2,994,831.70","2,847,833.70","146,998.00","4.91","2,872,756.40","2,821,993.90","50,762.50","1.77","3,044,405.90","3,027,235.90","17,170.00","0.56"
"11072  :  โรงพยาบาลโพนทราย","9,512,194.68","9,445,953.18","66,241.50","0.70","2,276,597.50","2,255,041.00","21,556.50","0.95","2,381,773.50","2,363,283.50","18,490.00","0.78","2,363,971.71","2,350,381.71","13,590.00","0.57","2,489,851.97","2,477,246.97","12,605.00","0.51"
"11073  :  โรงพยาบาลอาจสามารถ","30,366,507.22","30,221,887.92","144,619.30","0.48","6,879,047.63","6,828,269.88","50,777.75","0.74","7,375,430.37","7,331,651.62","43,778.75","0.59","8,294,155.56","8,269,831.31","24,324.25","0.29","7,817,873.66","7,792,135.11","25,738.55","0.33"
"11074  :  โรงพยาบาลเมยวดี","12,417,008.11","12,268,915.11","148,093.00","1.19","2,831,443.95","2,791,714.45","39,729.50","1.40","3,021,069.62","2,978,712.12","42,357.50","1.40","3,346,713.54","3,316,050.54","30,663.00","0.92","3,217,781.00","3,182,438.00","35,343.00","1.10"
"11075  :  โรงพยาบาลศรีสมเด็จ","13,208,251.05","13,166,660.05","41,591.00","0.31","2,785,941.50","2,775,512.75","10,428.75","0.37","3,288,797.50","3,273,579.75","15,217.75","0.46","3,816,850.50","3,807,922.25","8,928.25","0.23","3,316,661.55","3,309,645.30","7,016.25","0.21"
"11076  :  โรงพยาบาลจังหาร","30,517,489.39","30,055,520.14","461,969.25","1.51","5,100,217.74","4,963,339.24","136,878.50","2.68","4,908,681.00","4,765,786.00","142,895.00","2.91","6,265,285.25","6,186,495.75","78,789.50","1.26","14,243,305.40","14,139,899.15","103,406.25","0.73"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","22,954,853.08","22,756,068.08","198,785.00","0.87","5,650,927.71","5,603,019.71","47,908.00","0.85","5,979,821.76","5,932,444.76","47,377.00","0.79","5,295,625.54","5,263,706.54","31,919.00","0.60","6,028,478.07","5,956,897.07","71,581.00","1.19"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","51,030,112.00","51,022,255.00","7,857.00","0.02","12,770,125.00","12,767,498.00","2,627.00","0.02","12,793,004.00","12,791,427.00","1,577.00","0.01","12,450,493.00","12,448,853.00","1,640.00","0.01","13,016,490.00","13,014,477.00","2,013.00","0.02"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","11,745,585.36","11,301,752.98","443,832.38","3.78","3,099,155.16","2,960,061.80","139,093.36","4.49","2,683,664.27","2,571,451.79","112,212.48","4.18","2,614,009.87","2,512,530.47","101,479.40","3.88","3,348,756.06","3,257,708.92","91,047.14","2.72"
"27989  :  โรงพยาบาลเชียงขวัญ","5,881,604.11","5,720,723.61","160,880.50","2.74","1,381,891.35","1,331,838.35","50,053.00","3.62","1,519,601.26","1,492,858.76","26,742.50","1.76","1,506,525.61","1,475,977.11","30,548.50","2.03","1,473,585.89","1,420,049.39","53,536.50","3.63"
"27990  :  โรงพยาบาลหนองฮี","9,651,070.81","9,522,466.31","128,604.50","1.33","2,387,836.69","2,363,015.94","24,820.75","1.04","2,464,135.55","2,428,962.05","35,173.50","1.43","2,379,280.76","2,333,564.01","45,716.75","1.92","2,419,817.81","2,396,924.31","22,893.50","0.95"
"10709  :  โรงพยาบาลกาฬสินธุ์","172,605,921.27","170,063,941.27","2,541,980.00","1.47","41,217,814.25","40,556,712.00","661,102.25","1.60","42,574,349.63","41,909,370.63","664,979.00","1.56","44,778,932.47","44,143,149.72","635,782.75","1.42","44,034,824.92","43,454,708.92","580,116.00","1.32"
"11077  :  โรงพยาบาลนามน","28,368,513.50","27,989,135.50","379,378.00","1.34","6,076,409.00","5,990,399.00","86,010.00","1.42","6,406,018.00","6,309,861.00","96,157.00","1.50","6,544,189.75","6,444,035.75","100,154.00","1.53","9,341,896.75","9,244,839.75","97,057.00","1.04"
"11078  :  โรงพยาบาลกมลาไสย","50,528,671.23","49,090,465.23","1,438,206.00","2.85","12,146,946.84","11,760,482.19","386,464.65","3.18","12,907,854.39","12,542,198.29","365,656.10","2.83","12,997,131.70","12,697,239.45","299,892.25","2.31","12,476,738.30","12,090,545.30","386,193.00","3.10"
"11079  :  โรงพยาบาลร่องคำ","11,277,034.45","11,221,196.95","55,837.50","0.50","1,816,381.46","1,793,172.46","23,209.00","1.28","1,853,521.71","1,838,414.21","15,107.50","0.82","2,384,161.94","2,375,157.94","9,004.00","0.38","5,222,969.34","5,214,452.34","8,517.00","0.16"
"11080  :  โรงพยาบาลเขาวง","27,938,988.50","27,790,564.75","148,423.75","0.53","6,859,941.50","6,817,221.25","42,720.25","0.62","7,063,762.25","7,021,342.75","42,419.50","0.60","6,978,997.00","6,946,868.00","32,129.00","0.46","7,036,287.75","7,005,132.75","31,155.00","0.44"
"11081  :  โรงพยาบาลยางตลาด","45,778,927.10","45,220,370.60","558,556.50","1.22","10,863,877.75","10,709,119.50","154,758.25","1.42","10,956,629.05","10,796,831.55","159,797.50","1.46","12,697,477.40","12,565,438.15","132,039.25","1.04","11,260,942.90","11,148,981.40","111,961.50","0.99"
"11082  :  โรงพยาบาลห้วยเม็ก","26,696,049.10","26,610,111.10","85,938.00","0.32","5,555,065.60","5,529,621.60","25,444.00","0.46","7,414,133.20","7,391,919.20","22,214.00","0.30","7,252,977.00","7,230,958.00","22,019.00","0.30","6,473,873.30","6,457,612.30","16,261.00","0.25"
"11083  :  โรงพยาบาลสหัสขันธ์","13,775,662.20","13,730,668.70","44,993.50","0.33","3,416,676.00","3,404,756.00","11,920.00","0.35","3,683,668.75","3,670,412.25","13,256.50","0.36","3,197,937.40","3,186,496.40","11,441.00","0.36","3,477,380.05","3,469,004.05","8,376.00","0.24"
"11084  :  โรงพยาบาลคำม่วง","26,574,147.20","26,119,445.70","454,701.50","1.71","6,283,046.85","6,118,808.85","164,238.00","2.61","6,691,658.30","6,556,904.80","134,753.50","2.01","6,734,259.45","6,628,213.45","106,046.00","1.57","6,865,182.60","6,815,518.60","49,664.00","0.72"
"11085  :  โรงพยาบาลท่าคันโท","18,399,080.16","18,247,058.41","152,021.75","0.83","4,215,958.28","4,172,520.18","43,438.10","1.03","4,677,560.25","4,638,820.80","38,739.45","0.83","4,906,836.90","4,870,762.80","36,074.10","0.74","4,598,724.73","4,564,954.63","33,770.10","0.73"
"11086  :  โรงพยาบาลหนองกุงศรี","40,227,623.00","40,162,473.00","65,150.00","0.16","7,492,280.00","7,471,111.50","21,168.50","0.28","7,078,345.50","7,062,165.50","16,180.00","0.23","8,313,750.25","8,297,949.75","15,800.50","0.19","17,343,247.25","17,331,246.25","12,001.00","0.07"
"11087  :  โรงพยาบาลสมเด็จ","43,840,235.70","43,461,526.20","378,709.50","0.86","10,314,345.20","10,247,612.20","66,733.00","0.65","12,645,833.05","12,564,044.05","81,789.00","0.65","10,602,275.08","10,518,439.58","83,835.50","0.79","10,277,782.37","10,131,430.37","146,352.00","1.42"
"11088  :  โรงพยาบาลห้วยผึ้ง","12,916,664.57","12,619,737.47","296,927.10","2.30","3,070,108.99","2,984,074.49","86,034.50","2.80","3,058,956.76","2,981,394.76","77,562.00","2.54","3,112,435.10","3,056,119.00","56,316.10","1.81","3,675,163.72","3,598,149.22","77,014.50","2.10"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","54,524,376.35","54,437,975.35","86,401.00","0.16","12,863,100.35","12,834,253.35","28,847.00","0.22","13,171,180.20","13,145,098.70","26,081.50","0.20","14,743,457.40","14,724,030.40","19,427.00","0.13","13,746,638.40","13,734,592.90","12,045.50","0.09"
"11965  :  โรงพยาบาลธีรวัฒน์","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"28017  :  โรงพยาบาลนาคู","18,497,145.50","18,354,038.50","143,107.00","0.77","4,604,155.50","4,545,215.50","58,940.00","1.28","4,458,622.50","4,420,365.50","38,257.00","0.86","4,701,473.50","4,674,539.50","26,934.00","0.57","4,732,894.00","4,713,918.00","18,976.00","0.40"
"28789  :  โรงพยาบาลฆ้องชัย","14,090,606.25","13,928,672.75","161,933.50","1.15","2,793,468.50","2,755,975.50","37,493.00","1.34","2,306,172.00","2,261,406.00","44,766.00","1.94","2,145,194.75","2,104,343.75","40,851.00","1.90","6,845,771.00","6,806,947.50","38,823.50","0.57"
"28790  :  โรงพยาบาลดอนจาน","11,737,481.25","11,629,335.75","108,145.50","0.92","1,713,832.45","1,671,699.70","42,132.75","2.46","1,936,954.65","1,905,142.90","31,811.75","1.64","2,504,167.36","2,483,133.36","21,034.00","0.84","5,582,526.79","5,569,359.79","13,167.00","0.24"
"28791  :  โรงพยาบาลสามชัย","10,034,426.75","9,947,693.75","86,733.00","0.86","2,453,656.55","2,432,199.05","21,457.50","0.87","2,546,441.75","2,520,667.75","25,774.00","1.01","2,361,838.15","2,345,265.65","16,572.50","0.70","2,672,490.30","2,649,561.30","22,929.00","0.86"
"10710  :  โรงพยาบาลสกลนคร","305,158,213.30","303,253,816.05","1,904,397.25","0.62","75,020,467.75","74,506,619.00","513,848.75","0.68","77,402,646.05","76,818,947.55","583,698.50","0.75","76,899,690.10","76,517,143.35","382,546.75","0.50","75,835,409.40","75,411,106.15","424,303.25","0.56"
"11089  :  โรงพยาบาลกุสุมาลย์","18,478,460.00","18,015,945.00","462,515.00","2.50","4,318,817.00","4,160,487.00","158,330.00","3.67","4,268,213.00","4,101,631.00","166,582.00","3.90","5,359,173.00","5,269,313.00","89,860.00","1.68","4,532,257.00","4,484,514.00","47,743.00","1.05"
"11090  :  โรงพยาบาลกุดบาก","12,774,792.80","12,522,801.80","251,991.00","1.97","3,274,258.50","3,198,910.00","75,348.50","2.30","3,432,975.05","3,364,694.55","68,280.50","1.99","2,929,763.25","2,883,180.75","46,582.50","1.59","3,137,796.00","3,076,016.50","61,779.50","1.97"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","32,439,880.25","31,848,363.00","591,517.25","1.82","7,895,178.25","7,717,819.75","177,358.50","2.25","8,757,950.00","8,597,037.75","160,912.25","1.84","7,255,774.50","7,128,090.50","127,684.00","1.76","8,530,977.50","8,405,415.00","125,562.50","1.47"
"11092  :  โรงพยาบาลพังโคน","25,621,091.87","25,080,650.87","540,441.00","2.11","6,666,702.82","6,467,580.82","199,122.00","2.99","6,881,665.16","6,751,675.16","129,990.00","1.89","6,759,668.20","6,637,279.20","122,389.00","1.81","5,313,055.69","5,224,115.69","88,940.00","1.67"
"11093  :  โรงพยาบาลวาริชภูมิ","15,160,308.93","14,961,220.68","199,088.25","1.31","3,667,003.79","3,591,621.79","75,382.00","2.06","3,989,581.51","3,927,170.01","62,411.50","1.56","3,753,465.41","3,722,288.66","31,176.75","0.83","3,750,258.22","3,720,140.22","30,118.00","0.80"
"11094  :  โรงพยาบาลนิคมน้ำอูน","4,193,418.79","4,133,899.79","59,519.00","1.42","950,451.10","938,370.10","12,081.00","1.27","1,117,963.00","1,105,711.00","12,252.00","1.10","1,134,482.19","1,122,399.69","12,082.50","1.07","990,522.50","967,419.00","23,103.50","2.33"
"11095  :  โรงพยาบาลวานรนิวาส","91,458,963.00","90,858,087.00","600,876.00","0.66","19,752,476.00","19,598,756.00","153,720.00","0.78","22,200,738.00","22,048,103.00","152,635.00","0.69","21,937,318.00","21,805,570.00","131,748.00","0.60","27,568,431.00","27,405,658.00","162,773.00","0.59"
"11096  :  โรงพยาบาลคำตากล้า","16,020,239.77","15,673,585.27","346,654.50","2.16","3,904,154.00","3,769,452.00","134,702.00","3.45","4,812,173.75","4,712,951.75","99,222.00","2.06","4,000,944.77","3,938,070.77","62,874.00","1.57","3,302,967.25","3,253,110.75","49,856.50","1.51"
"11097  :  โรงพยาบาลบ้านม่วง","27,761,910.32","27,119,579.07","642,331.25","2.31","6,960,084.10","6,753,062.35","207,021.75","2.97","7,159,703.64","6,986,950.14","172,753.50","2.41","6,661,578.55","6,534,480.55","127,098.00","1.91","6,980,544.03","6,845,086.03","135,458.00","1.94"
"11098  :  โรงพยาบาลอากาศอำนวย","34,273,914.20","33,906,400.70","367,513.50","1.07","8,001,274.06","7,911,964.06","89,310.00","1.12","8,909,305.90","8,824,182.90","85,123.00","0.96","8,856,703.83","8,777,740.33","78,963.50","0.89","8,506,630.41","8,392,513.41","114,117.00","1.34"
"11099  :  โรงพยาบาลส่องดาว","11,047,721.60","10,764,057.30","283,664.30","2.57","2,533,960.05","2,447,232.55","86,727.50","3.42","2,459,779.10","2,395,175.60","64,603.50","2.63","2,992,270.20","2,942,144.40","50,125.80","1.68","3,061,712.25","2,979,504.75","82,207.50","2.69"
"11100  :  โรงพยาบาลเต่างอย","7,337,087.17","7,278,059.42","59,027.75","0.80","1,663,836.60","1,651,568.35","12,268.25","0.74","1,810,454.00","1,794,453.00","16,001.00","0.88","1,784,222.50","1,767,117.00","17,105.50","0.96","2,078,574.07","2,064,921.07","13,653.00","0.66"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","15,151,008.94","14,941,865.94","209,143.00","1.38","3,292,405.12","3,226,253.87","66,151.25","2.01","3,336,902.33","3,275,137.08","61,765.25","1.85","3,839,556.04","3,794,841.54","44,714.50","1.16","4,682,145.45","4,645,633.45","36,512.00","0.78"
"11102  :  โรงพยาบาลเจริญศิลป์","18,938,816.67","18,451,072.92","487,743.75","2.58","4,414,893.70","4,213,161.20","201,732.50","4.57","4,139,472.52","4,008,708.77","130,763.75","3.16","4,549,537.10","4,455,028.60","94,508.50","2.08","5,834,913.35","5,774,174.35","60,739.00","1.04"
"11103  :  โรงพยาบาลโพนนาแก้ว","24,196,586.00","24,011,725.00","184,861.00","0.76","5,031,620.00","4,977,161.00","54,459.00","1.08","5,920,387.00","5,860,935.00","59,452.00","1.00","6,589,454.00","6,555,221.00","34,233.00","0.52","6,655,125.00","6,618,408.00","36,717.00","0.55"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","126,793,671.27","125,874,924.77","918,746.50","0.72","25,241,778.78","24,949,510.03","292,268.75","1.16","28,594,353.57","28,352,309.07","242,044.50","0.85","29,693,906.75","29,522,956.50","170,950.25","0.58","43,263,632.17","43,050,149.17","213,483.00","0.49"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","60,401,552.42","60,356,515.92","45,036.50","0.07","25,541,640.43","25,520,365.43","21,275.00","0.08","20,274,824.09","20,263,646.59","11,177.50","0.06","0.00","0.00","0.00","0.00","14,585,087.90","14,572,503.90","12,584.00","0.09"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","10,201,379.84","10,101,511.54","99,868.30","0.98","2,434,899.99","2,401,438.70","33,461.29","1.37","2,591,633.82","2,563,452.31","28,181.51","1.09","2,510,193.04","2,490,658.04","19,535.00","0.78","2,664,652.99","2,645,962.49","18,690.50","0.70"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","330,505.00","0.00","330,505.00","100.00","92,213.00","0.00","92,213.00","100.00","75,399.00","0.00","75,399.00","100.00","42,702.00","0.00","42,702.00","100.00","120,191.00","0.00","120,191.00","100.00"
"10711  :  โรงพยาบาลนครพนม","140,062,822.46","139,401,801.96","661,020.50","0.47","34,090,301.50","33,896,600.00","193,701.50","0.57","35,710,748.50","35,535,101.50","175,647.00","0.49","34,270,609.25","34,144,733.25","125,876.00","0.37","35,991,163.21","35,825,367.21","165,796.00","0.46"
"11104  :  โรงพยาบาลปลาปาก","17,180,173.35","17,105,529.35","74,644.00","0.43","4,033,269.78","4,007,738.03","25,531.75","0.63","4,131,909.35","4,106,799.10","25,110.25","0.61","4,965,446.52","4,949,157.52","16,289.00","0.33","4,049,547.70","4,041,834.70","7,713.00","0.19"
"11105  :  โรงพยาบาลท่าอุเทน","16,366,977.04","16,086,382.54","280,594.50","1.71","3,521,726.50","3,438,649.00","83,077.50","2.36","4,062,082.00","3,978,933.00","83,149.00","2.05","4,595,438.64","4,538,551.64","56,887.00","1.24","4,187,729.90","4,130,248.90","57,481.00","1.37"
