"โรงพยาบาล","B","A","อัตรา(100)"
"11220  :  โรงพยาบาลแม่วงก์","178","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","310","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","91","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","194","5","2.58"
"10720  :  โรงพยาบาลอุทัยธานี","76","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","256","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","219","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","210","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","129","1","0.78"
"11225  :  โรงพยาบาลบ้านไร่","464","0","0.00"
"11226  :  โรงพยาบาลลานสัก","123","2","1.63"
"11227  :  โรงพยาบาลห้วยคต","408","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","634","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","360","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","786","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","394","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","416","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","610","4","0.66"
"11234  :  โรงพยาบาลลานกระบือ","593","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","262","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","184","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","310","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","169","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","955","0","0.00"
"10723  :  โรงพยาบาลแม่สอด","720","17","2.36"
"11238  :  โรงพยาบาลบ้านตาก","338","4","1.18"
"11239  :  โรงพยาบาลสามเงา","216","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","578","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","502","0","0.00"
"11242  :  โรงพยาบาลพบพระ","688","2","0.29"
"11243  :  โรงพยาบาลอุ้มผาง","244","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","64","1","1.56"
"10724  :  โรงพยาบาลสุโขทัย","168","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","135","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","403","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","334","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","311","8","2.57"
"11248  :  โรงพยาบาลสวรรคโลก","3","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","244","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","499","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","283","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","942","1","0.11"
"11253  :  โรงพยาบาลบางกระทุ่ม","262","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","829","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","369","2","0.54"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","436","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","663","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","4,556","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1,455","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","153","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","260","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","269","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","459","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","220","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","326","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","598","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","284","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","249","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","24","3","12.50"
"27980  :  โรงพยาบาลดงเจริญ","31","1","3.23"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,539","4","0.26"
"11264  :  โรงพยาบาลชนแดน","611","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","788","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","354","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","423","3","0.71"
"11268  :  โรงพยาบาลหนองไผ่","794","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","722","1","0.14"
"11270  :  โรงพยาบาลน้ำหนาว","233","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","532","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","168","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","595","1","0.17"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","144","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","1","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,358","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","519","0","0.00"
"11274  :  โรงพยาบาลบางแพ","445","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","302","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","442","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","181","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","948","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","275","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","39","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","673","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","763","1","0.13"
"11278  :  โรงพยาบาลไทรโยค","258","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","292","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","664","2","0.30"
"11281  :  โรงพยาบาลท่ากระดาน","165","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","607","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","516","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","968","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","383","0","0.00"
"11286  :  โรงพยาบาลเลาขวัญ","291","6","2.06"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","358","1","0.28"
"11288  :  โรงพยาบาลสถานพระบารมี","224","6","2.68"
"11520  :  โรงพยาบาลค่ายสุรสีห์","429","0","0.00"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","152","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","300","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,501","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","592","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","278","6","2.16"
"11290  :  โรงพยาบาลด่านช้าง","826","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","378","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","452","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","540","0","0.00"
"11294  :  โรงพยาบาลสามชุก","689","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","850","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","537","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","337","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","2,969","1","0.03"
"11298  :  โรงพยาบาลนครชัยศรี","509","2","0.39"
"11299  :  โรงพยาบาลห้วยพลู","294","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","433","0","0.00"
"11301  :  โรงพยาบาลบางเลน","477","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,223","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","174","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","151","1","0.66"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","261","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","4,155","5","0.12"
"11304  :  โรงพยาบาลกระทุ่มแบน","3","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","701","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","433","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","116","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,680","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","268","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","96","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,543","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","544","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","58","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","1,075","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","55","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","309","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","289","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","80","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","521","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","612","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","379","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","422","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","362","0","0.00"
"11326  :  โรงพยาบาลพิปูน","624","2","0.32"
"11327  :  โรงพยาบาลเชียรใหญ่","191","0","0.00"
"11328  :  โรงพยาบาลชะอวด","731","1","0.14"
"11329  :  โรงพยาบาลท่าศาลา","1,803","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","327","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","804","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","94","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,167","0","0.00"
"11336  :  โรงพยาบาลขนอม","961","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","266","0","0.00"
"11338  :  โรงพยาบาลบางขัน","576","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","258","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","57","1","1.75"
"11660  :  โรงพยาบาลจุฬาภรณ์","384","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","926","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","31","3","9.68"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","831","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","77","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","84","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","163","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","399","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","1","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","189","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","712","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","48","1","2.08"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","387","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","225","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","406","0","0.00"
"11350  :  โรงพยาบาลบางไทร","177","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","440","0","0.00"
"11353  :  โรงพยาบาลทับปุด","278","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","808","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","6,075","2","0.03"
"11355  :  โรงพยาบาลป่าตอง","1,092","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","990","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","105","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","114","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","4","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,272","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","297","0","0.00"
"11360  :  โรงพยาบาลไชยา","230","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","568","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","62","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","261","0","0.00"
"11364  :  โรงพยาบาลพนม","151","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","240","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","229","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","485","0","0.00"
"11369  :  โรงพยาบาลพระแสง","743","4","0.54"
"11370  :  โรงพยาบาลพุนพิน","1,123","2","0.18"
"11371  :  โรงพยาบาลชัยบุรี","128","8","6.25"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","605","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","169","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","1","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","282","1","0.35"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","21","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","563","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","13","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","46","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","471","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","411","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","280","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","692","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","319","0","0.00"
"11377  :  โรงพยาบาลปะทิว","133","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","599","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","402","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","313","0","0.00"
"11381  :  โรงพยาบาลละแม","354","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","622","6","0.96"
"11383  :  โรงพยาบาลสวี","393","0","0.00"
"11385  :  โรงพยาบาลทุ่งตะโก","416","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","101","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","408","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","344","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","1","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","327","0","0.00"
"28786  :  โรงพยาบาลมะนัง","192","1","0.52"
"10683  :  โรงพยาบาลตรัง","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","253","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","269","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","332","8","2.41"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","627","8","1.28"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","80","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","65","9","13.85"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","188","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","623","4","0.64"
"11417  :  โรงพยาบาลควนขนุน","3","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","239","3","1.26"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","238","3","1.26"
"10748  :  โรงพยาบาลปัตตานี","16","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","956","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","4","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","322","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","443","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,672","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","875","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,129","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","449","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,072","0","0.00"
"11440  :  โรงพยาบาลแว้ง","675","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","287","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,101","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,326","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","906","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","463","0","0.00"
