"โรงพยาบาล","B","A","อัตรา(100)"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","331","0","0.00"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","135","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","151","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","61","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","235","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","268","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","213","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","96","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","530","0","0.00"
"11226  :  โรงพยาบาลลานสัก","522","0","0.00"
"11227  :  โรงพยาบาลห้วยคต","313","0","0.00"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","657","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","322","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","842","0","0.00"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","314","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","309","0","0.00"
"11233  :  โรงพยาบาลพรานกระต่าย","626","0","0.00"
"11234  :  โรงพยาบาลลานกระบือ","508","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","291","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","116","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","319","0","0.00"
"28010  :  โรงพยาบาลโกสัมพีนคร","177","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","843","14","1.66"
"10723  :  โรงพยาบาลแม่สอด","733","0","0.00"
"11238  :  โรงพยาบาลบ้านตาก","316","0","0.00"
"11239  :  โรงพยาบาลสามเงา","200","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","580","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","714","0","0.00"
"11242  :  โรงพยาบาลพบพระ","1,133","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","243","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","61","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","190","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","134","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","319","4","1.25"
"11245  :  โรงพยาบาลคีรีมาศ","291","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","416","2","0.48"
"11247  :  โรงพยาบาลศรีสัชนาลัย","308","6","1.95"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","224","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","502","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","270","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","975","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","245","12","4.90"
"11254  :  โรงพยาบาลพรหมพิราม","618","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","384","8","2.08"
"11256  :  โรงพยาบาลวังทอง","0","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","345","0","0.00"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","123","1","0.81"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","1","0","0.00"
"11258  :  โรงพยาบาลวังทรายพูน","170","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","247","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","243","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","357","0","0.00"
"11262  :  โรงพยาบาลสามง่าม","263","0","0.00"
"11263  :  โรงพยาบาลทับคล้อ","381","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","516","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","273","1","0.37"
"27978  :  โรงพยาบาลสากเหล็ก","220","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","26","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","29","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,227","0","0.00"
"11264  :  โรงพยาบาลชนแดน","493","0","0.00"
"11265  :  โรงพยาบาลหล่มสัก","592","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","307","0","0.00"
"11267  :  โรงพยาบาลศรีเทพ","427","0","0.00"
"11268  :  โรงพยาบาลหนองไผ่","774","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","616","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","254","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","553","0","0.00"
"11272  :  โรงพยาบาลเขาค้อ","169","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","452","0","0.00"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","178","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","522","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","443","0","0.00"
"11274  :  โรงพยาบาลบางแพ","433","0","0.00"
"11275  :  โรงพยาบาลเจ็ดเสมียน","225","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","523","0","0.00"
"11277  :  โรงพยาบาลวัดเพลง","161","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","673","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","168","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","34","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","576","0","0.00"
"10732  :  โรงพยาบาลมะการักษ์","760","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","293","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","414","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","652","1","0.15"
"11281  :  โรงพยาบาลท่ากระดาน","188","0","0.00"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","596","0","0.00"
"11283  :  โรงพยาบาลทองผาภูมิ","642","0","0.00"
"11284  :  โรงพยาบาลสังขละบุรี","1,942","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","452","1","0.22"
"11286  :  โรงพยาบาลเลาขวัญ","246","0","0.00"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","430","21","4.88"
"11288  :  โรงพยาบาลสถานพระบารมี","239","0","0.00"
"11520  :  โรงพยาบาลค่ายสุรสีห์","311","1","0.32"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","150","0","0.00"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","329","0","0.00"
"41701  :  โรงพยาบาลหนองปรือ","282","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,230","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","635","0","0.00"
"11289  :  โรงพยาบาลเดิมบางนางบวช","274","0","0.00"
"11290  :  โรงพยาบาลด่านช้าง","540","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","275","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","335","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","508","0","0.00"
"11294  :  โรงพยาบาลสามชุก","587","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","932","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","488","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","537","0","0.00"
"11298  :  โรงพยาบาลนครชัยศรี","404","0","0.00"
"11299  :  โรงพยาบาลห้วยพลู","254","0","0.00"
"11300  :  โรงพยาบาลดอนตูม","384","0","0.00"
"11301  :  โรงพยาบาลบางเลน","595","0","0.00"
"11302  :  โรงพยาบาลสามพราน","840","0","0.00"
"11303  :  โรงพยาบาลพุทธมณฑล","158","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0.00"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","94","0","0.00"
"10734  :  โรงพยาบาลสมุทรสาคร","2,249","0","0.00"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","827","0","0.00"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","129","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","96","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,422","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","253","0","0.00"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","88","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,311","0","0.00"
"11311  :  โรงพยาบาลท่ายาง","496","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","45","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","788","1","0.13"
"11314  :  โรงพยาบาลแก่งกระจาน","46","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","338","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","223","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","412","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","437","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","503","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","361","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","361","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","334","3","0.90"
"11326  :  โรงพยาบาลพิปูน","267","1","0.37"
"11327  :  โรงพยาบาลเชียรใหญ่","190","0","0.00"
"11328  :  โรงพยาบาลชะอวด","465","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,770","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","335","0","0.00"
"11331  :  โรงพยาบาลนาบอน","200","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","898","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","117","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","985","0","0.00"
"11336  :  โรงพยาบาลขนอม","635","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","225","0","0.00"
"11338  :  โรงพยาบาลบางขัน","552","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","164","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","606","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","279","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","661","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","250","1","0.40"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","1,932","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","306","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","253","1","0.40"
"40742  :  โรงพยาบาลนบพิตำ","121","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","338","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","0","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","1","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","0","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","1","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","8","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","259","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","228","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","448","0","0.00"
"11350  :  โรงพยาบาลบางไทร","141","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","412","0","0.00"
"11353  :  โรงพยาบาลทับปุด","225","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","628","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","2,601","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","849","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","1,024","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","160","1","0.63"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","104","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","0","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","780","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","162","0","0.00"
"11360  :  โรงพยาบาลไชยา","168","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","467","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","0","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","146","0","0.00"
"11364  :  โรงพยาบาลพนม","172","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","247","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","260","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","479","1","0.21"
"11369  :  โรงพยาบาลพระแสง","411","0","0.00"
"11370  :  โรงพยาบาลพุนพิน","1,055","0","0.00"
"11371  :  โรงพยาบาลชัยบุรี","79","2","2.53"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","363","1","0.28"
"11654  :  โรงพยาบาลวิภาวดี","143","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","157","2","1.27"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","8","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","133","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","0","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","44","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","456","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","318","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","184","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","653","8","1.23"
"11376  :  โรงพยาบาลท่าแซะ","296","0","0.00"
"11377  :  โรงพยาบาลปะทิว","116","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","605","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","418","0","0.00"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","291","0","0.00"
"11381  :  โรงพยาบาลละแม","303","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","571","2","0.35"
"11383  :  โรงพยาบาลสวี","354","2","0.56"
"11385  :  โรงพยาบาลทุ่งตะโก","314","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","75","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","387","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","359","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","310","0","0.00"
"28786  :  โรงพยาบาลมะนัง","241","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","248","0","0.00"
"11408  :  โรงพยาบาลย่านตาขาว","437","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","314","0","0.00"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","563","0","0.00"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","77","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","49","0","0.00"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","198","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","577","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","162","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","257","0","0.00"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","259","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","1","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","0","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","333","0","0.00"
"11434  :  โรงพยาบาลรามัน","0","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","0","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","0","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,338","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","922","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,149","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","829","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,131","0","0.00"
"11440  :  โรงพยาบาลแว้ง","698","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","374","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,040","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,211","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","904","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","466","0","0.00"
