"โรงพยาบาล","B","A","อัตรา(100)"
"11219  :  โรงพยาบาลตากฟ้า","851","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","160","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","285","1","0.35"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","195","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","65","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","268","0","0.00"
"11222  :  โรงพยาบาลสว่างอารมณ์","214","0","0.00"
"11223  :  โรงพยาบาลหนองฉาง","210","0","0.00"
"11224  :  โรงพยาบาลหนองขาหย่าง","112","1","0.89"
"11225  :  โรงพยาบาลบ้านไร่","491","0","0.00"
"11226  :  โรงพยาบาลลานสัก","461","12","2.60"
"11227  :  โรงพยาบาลห้วยคต","410","3","0.73"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","613","0","0.00"
"11229  :  โรงพยาบาลไทรงาม","419","0","0.00"
"11230  :  โรงพยาบาลคลองลาน","622","14","2.25"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","404","0","0.00"
"11232  :  โรงพยาบาลคลองขลุง","429","1","0.23"
"11233  :  โรงพยาบาลพรานกระต่าย","642","6","0.93"
"11234  :  โรงพยาบาลลานกระบือ","688","0","0.00"
"11235  :  โรงพยาบาลทรายทองวัฒนา","278","0","0.00"
"11236  :  โรงพยาบาลปางศิลาทอง","342","0","0.00"
"14135  :  โรงพยาบาลบึงสามัคคี","394","1","0.25"
"28010  :  โรงพยาบาลโกสัมพีนคร","249","0","0.00"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","958","14","1.46"
"10723  :  โรงพยาบาลแม่สอด","680","11","1.62"
"11238  :  โรงพยาบาลบ้านตาก","329","1","0.30"
"11239  :  โรงพยาบาลสามเงา","355","0","0.00"
"11240  :  โรงพยาบาลแม่ระมาด","621","0","0.00"
"11241  :  โรงพยาบาลท่าสองยาง","460","0","0.00"
"11242  :  โรงพยาบาลพบพระ","643","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","254","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","84","1","1.19"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","120","0","0.00"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","489","0","0.00"
"11245  :  โรงพยาบาลคีรีมาศ","304","0","0.00"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","349","24","6.88"
"11248  :  โรงพยาบาลสวรรคโลก","3","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","233","0","0.00"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","668","0","0.00"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","368","0","0.00"
"11252  :  โรงพยาบาลบางระกำ","994","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","275","0","0.00"
"11254  :  โรงพยาบาลพรหมพิราม","1,008","0","0.00"
"11255  :  โรงพยาบาลวัดโบสถ์","393","2","0.51"
"11256  :  โรงพยาบาลวังทอง","5","0","0.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","458","11","2.40"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","215","0","0.00"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","2,069","0","0.00"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2,069","9","0.43"
"11258  :  โรงพยาบาลวังทรายพูน","140","0","0.00"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","269","0","0.00"
"11260  :  โรงพยาบาลบางมูลนาก","300","0","0.00"
"11261  :  โรงพยาบาลโพทะเล","481","2","0.42"
"11262  :  โรงพยาบาลสามง่าม","238","2","0.84"
"11263  :  โรงพยาบาลทับคล้อ","450","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","567","0","0.00"
"11631  :  โรงพยาบาลวชิรบารมี","289","0","0.00"
"27978  :  โรงพยาบาลสากเหล็ก","258","1","0.39"
"27979  :  โรงพยาบาลบึงนาราง","35","1","2.86"
"27980  :  โรงพยาบาลดงเจริญ","31","1","3.23"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,553","6","0.39"
"11264  :  โรงพยาบาลชนแดน","739","3","0.41"
"11265  :  โรงพยาบาลหล่มสัก","748","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","390","2","0.51"
"11267  :  โรงพยาบาลศรีเทพ","425","11","2.59"
"11268  :  โรงพยาบาลหนองไผ่","836","0","0.00"
"11269  :  โรงพยาบาลบึงสามพัน","904","0","0.00"
"11270  :  โรงพยาบาลน้ำหนาว","304","0","0.00"
"11271  :  โรงพยาบาลวังโป่ง","499","1","0.20"
"11272  :  โรงพยาบาลเขาค้อ","133","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","674","1","0.15"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","173","0","0.00"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","0","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,482","0","0.00"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","523","0","0.00"
"11274  :  โรงพยาบาลบางแพ","524","1","0.19"
"11275  :  โรงพยาบาลเจ็ดเสมียน","377","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","346","1","0.29"
"11277  :  โรงพยาบาลวัดเพลง","188","0","0.00"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","965","0","0.00"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","47","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","44","0","0.00"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","692","2","0.29"
"10732  :  โรงพยาบาลมะการักษ์","910","0","0.00"
"11278  :  โรงพยาบาลไทรโยค","421","0","0.00"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","212","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","801","4","0.50"
"11281  :  โรงพยาบาลท่ากระดาน","176","1","0.57"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","669","1","0.15"
"11283  :  โรงพยาบาลทองผาภูมิ","550","2","0.36"
"11284  :  โรงพยาบาลสังขละบุรี","1,027","0","0.00"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","823","9","1.09"
"11286  :  โรงพยาบาลเลาขวัญ","310","10","3.23"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","340","0","0.00"
"11288  :  โรงพยาบาลสถานพระบารมี","225","10","4.44"
"11520  :  โรงพยาบาลค่ายสุรสีห์","468","1","0.21"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","125","1","0.80"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","357","1","0.28"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,545","0","0.00"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","601","5","0.83"
"11289  :  โรงพยาบาลเดิมบางนางบวช","269","6","2.23"
"11290  :  โรงพยาบาลด่านช้าง","830","0","0.00"
"11291  :  โรงพยาบาลบางปลาม้า","389","0","0.00"
"11292  :  โรงพยาบาลศรีประจันต์","457","0","0.00"
"11293  :  โรงพยาบาลดอนเจดีย์","553","0","0.00"
"11294  :  โรงพยาบาลสามชุก","708","0","0.00"
"11295  :  โรงพยาบาลอู่ทอง","940","0","0.00"
"11296  :  โรงพยาบาลหนองหญ้าไซ","581","0","0.00"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","338","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","0","0","0.00"
"11297  :  โรงพยาบาลกำแพงแสน","4,796","16","0.33"
"11298  :  โรงพยาบาลนครชัยศรี","546","3","0.55"
"11299  :  โรงพยาบาลห้วยพลู","316","3","0.95"
"11300  :  โรงพยาบาลดอนตูม","442","0","0.00"
"11301  :  โรงพยาบาลบางเลน","491","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,284","7","0.55"
"11303  :  โรงพยาบาลพุทธมณฑล","211","0","0.00"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","153","3","1.96"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","274","8","2.92"
"10734  :  โรงพยาบาลสมุทรสาคร","4,464","4","0.09"
"11304  :  โรงพยาบาลกระทุ่มแบน","4","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","750","1","0.13"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","28","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","112","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,252","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","283","5","1.77"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","113","0","0.00"
"11310  :  โรงพยาบาลชะอำ","1,743","1","0.06"
"11311  :  โรงพยาบาลท่ายาง","558","0","0.00"
"11312  :  โรงพยาบาลบ้านลาด","59","0","0.00"
"11313  :  โรงพยาบาลบ้านแหลม","1,171","0","0.00"
"11314  :  โรงพยาบาลแก่งกระจาน","51","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","297","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","340","0","0.00"
"11317  :  โรงพยาบาลบางสะพาน","425","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","580","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","586","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","1","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","622","7","1.13"
"11324  :  โรงพยาบาลลานสะกา","424","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","334","0","0.00"
"11326  :  โรงพยาบาลพิปูน","772","1","0.13"
"11327  :  โรงพยาบาลเชียรใหญ่","234","0","0.00"
"11328  :  โรงพยาบาลชะอวด","599","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","1,932","3","0.16"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","331","1","0.30"
"11332  :  โรงพยาบาลทุ่งใหญ่","1,177","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","342","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","1","0","0.00"
"11335  :  โรงพยาบาลสิชล","1,216","0","0.00"
"11336  :  โรงพยาบาลขนอม","1,409","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","259","0","0.00"
"11338  :  โรงพยาบาลบางขัน","632","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","556","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","236","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","426","6","1.41"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","1","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","868","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","286","7","2.45"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","998","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","174","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","138","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","154","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","381","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","1","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","7","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","6","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","185","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","726","0","0.00"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","65","0","0.00"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","350","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","216","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","393","1","0.25"
"11350  :  โรงพยาบาลบางไทร","168","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","361","0","0.00"
"11353  :  โรงพยาบาลทับปุด","304","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","870","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","5,139","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","1,558","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","983","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","86","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","1","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","200","0","0.00"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","8","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,250","0","0.00"
"11359  :  โรงพยาบาลเกาะพงัน","334","0","0.00"
"11360  :  โรงพยาบาลไชยา","219","0","0.00"
"11361  :  โรงพยาบาลท่าชนะ","577","0","0.00"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","59","0","0.00"
"11363  :  โรงพยาบาลบ้านตาขุน","325","0","0.00"
"11364  :  โรงพยาบาลพนม","229","0","0.00"
"11365  :  โรงพยาบาลท่าฉาง","289","0","0.00"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","182","0","0.00"
"11368  :  โรงพยาบาลเคียนซา","546","0","0.00"
"11369  :  โรงพยาบาลพระแสง","591","3","0.51"
"11370  :  โรงพยาบาลพุนพิน","1,365","1","0.07"
"11371  :  โรงพยาบาลชัยบุรี","151","9","5.96"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","614","0","0.00"
"11654  :  โรงพยาบาลวิภาวดี","193","0","0.00"
"12289  :  โรงพยาบาลสวนสราญรมย์","1","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","297","1","0.34"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","31","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","544","0","0.00"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","13","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","43","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","493","0","0.00"
"11373  :  โรงพยาบาลกระบุรี","438","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","282","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","684","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","280","0","0.00"
"11377  :  โรงพยาบาลปะทิว","177","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","616","0","0.00"
"11379  :  โรงพยาบาลหลังสวน","397","1","0.25"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","379","0","0.00"
"11381  :  โรงพยาบาลละแม","417","0","0.00"
"11382  :  โรงพยาบาลพะโต๊ะ","639","19","2.97"
"11383  :  โรงพยาบาลสวี","403","4","0.99"
"11385  :  โรงพยาบาลทุ่งตะโก","351","0","0.00"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","100","0","0.00"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","444","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","392","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","310","0","0.00"
"28786  :  โรงพยาบาลมะนัง","178","1","0.56"
"10683  :  โรงพยาบาลตรัง","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","266","1","0.38"
"11408  :  โรงพยาบาลย่านตาขาว","440","0","0.00"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","344","5","1.45"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","656","11","1.68"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","190","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","53","4","7.55"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","191","0","0.00"
"11415  :  โรงพยาบาลเขาชัยสน","0","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","639","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","252","3","1.19"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","225","6","2.67"
"10748  :  โรงพยาบาลปัตตานี","1,036","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","799","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","314","0","0.00"
"11434  :  โรงพยาบาลรามัน","590","0","0.00"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","465","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","425","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","1,749","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","897","0","0.00"
"11437  :  โรงพยาบาลระแงะ","1,429","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","424","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","1,011","0","0.00"
"11440  :  โรงพยาบาลแว้ง","713","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","268","0","0.00"
"11442  :  โรงพยาบาลสุไหงปาดี","1,094","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,355","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","923","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","467","0","0.00"
