"โรงพยาบาล","B","A","อัตรา(100)"
"11219  :  โรงพยาบาลตากฟ้า","881","0","0.00"
"11220  :  โรงพยาบาลแม่วงก์","160","0","0.00"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","1,979","26","1.31"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0.00"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0.00"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0.00"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0.00"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0.00"
"40749  :  โรงพยาบาลชุมตาบง","149","0","0.00"
"10720  :  โรงพยาบาลอุทัยธานี","60","0","0.00"
"11221  :  โรงพยาบาลทัพทัน","271","3","1.11"
"11222  :  โรงพยาบาลสว่างอารมณ์","200","7","3.50"
"11223  :  โรงพยาบาลหนองฉาง","209","11","5.26"
"11224  :  โรงพยาบาลหนองขาหย่าง","108","0","0.00"
"11225  :  โรงพยาบาลบ้านไร่","632","38","6.01"
"11226  :  โรงพยาบาลลานสัก","444","16","3.60"
"11227  :  โรงพยาบาลห้วยคต","422","4","0.95"
"10721  :  โรงพยาบาลกำแพงเพชร","0","0","0.00"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","606","26","4.29"
"11229  :  โรงพยาบาลไทรงาม","380","12","3.16"
"11230  :  โรงพยาบาลคลองลาน","500","4","0.80"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","394","11","2.79"
"11232  :  โรงพยาบาลคลองขลุง","449","24","5.35"
"11233  :  โรงพยาบาลพรานกระต่าย","722","12","1.66"
"11234  :  โรงพยาบาลลานกระบือ","736","17","2.31"
"11235  :  โรงพยาบาลทรายทองวัฒนา","233","5","2.15"
"11236  :  โรงพยาบาลปางศิลาทอง","356","5","1.40"
"14135  :  โรงพยาบาลบึงสามัคคี","409","10","2.44"
"28010  :  โรงพยาบาลโกสัมพีนคร","252","5","1.98"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","964","62","6.43"
"10723  :  โรงพยาบาลแม่สอด","758","2","0.26"
"11238  :  โรงพยาบาลบ้านตาก","321","21","6.54"
"11239  :  โรงพยาบาลสามเงา","385","13","3.38"
"11240  :  โรงพยาบาลแม่ระมาด","534","1","0.19"
"11241  :  โรงพยาบาลท่าสองยาง","468","0","0.00"
"11242  :  โรงพยาบาลพบพระ","600","0","0.00"
"11243  :  โรงพยาบาลอุ้มผาง","202","0","0.00"
"27443  :  โรงพยาบาลวังเจ้า","81","0","0.00"
"10724  :  โรงพยาบาลสุโขทัย","0","0","0.00"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","133","1","0.75"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","360","16","4.44"
"11245  :  โรงพยาบาลคีรีมาศ","264","12","4.55"
"11246  :  โรงพยาบาลกงไกรลาศ","0","0","0.00"
"11247  :  โรงพยาบาลศรีสัชนาลัย","322","9","2.80"
"11248  :  โรงพยาบาลสวรรคโลก","0","0","0.00"
"11249  :  โรงพยาบาลศรีนคร","180","7","3.89"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","652","1","0.15"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0.00"
"11251  :  โรงพยาบาลชาติตระการ","339","17","5.01"
"11252  :  โรงพยาบาลบางระกำ","1,036","0","0.00"
"11253  :  โรงพยาบาลบางกระทุ่ม","283","6","2.12"
"11254  :  โรงพยาบาลพรหมพิราม","1,089","19","1.74"
"11255  :  โรงพยาบาลวัดโบสถ์","395","27","6.84"
"11256  :  โรงพยาบาลวังทอง","5","1","20.00"
"11257  :  โรงพยาบาลเนินมะปราง","0","0","0.00"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","444","16","3.60"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","2,603","36","1.38"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","5,698","4","0.07"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0.00"
"10726  :  โรงพยาบาลพิจิตร","2,295","3","0.13"
"11258  :  โรงพยาบาลวังทรายพูน","123","2","1.63"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","241","7","2.90"
"11260  :  โรงพยาบาลบางมูลนาก","265","1","0.38"
"11261  :  โรงพยาบาลโพทะเล","410","7","1.71"
"11262  :  โรงพยาบาลสามง่าม","232","3","1.29"
"11263  :  โรงพยาบาลทับคล้อ","463","0","0.00"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","629","16","2.54"
"11631  :  โรงพยาบาลวชิรบารมี","290","9","3.10"
"27978  :  โรงพยาบาลสากเหล็ก","264","0","0.00"
"27979  :  โรงพยาบาลบึงนาราง","32","0","0.00"
"27980  :  โรงพยาบาลดงเจริญ","20","0","0.00"
"10727  :  โรงพยาบาลเพชรบูรณ์","1,525","4","0.26"
"11264  :  โรงพยาบาลชนแดน","596","16","2.68"
"11265  :  โรงพยาบาลหล่มสัก","747","0","0.00"
"11266  :  โรงพยาบาลวิเชียรบุรี","391","27","6.91"
"11267  :  โรงพยาบาลศรีเทพ","634","7","1.10"
"11268  :  โรงพยาบาลหนองไผ่","765","2","0.26"
"11269  :  โรงพยาบาลบึงสามพัน","849","12","1.41"
"11270  :  โรงพยาบาลน้ำหนาว","336","4","1.19"
"11271  :  โรงพยาบาลวังโป่ง","436","8","1.83"
"11272  :  โรงพยาบาลเขาค้อ","204","0","0.00"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","677","11","1.62"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","1,617","32","1.98"
"10677  :  โรงพยาบาลราชบุรี","0","0","0.00"
"10728  :  โรงพยาบาลดำเนินสะดวก","1","0","0.00"
"10729  :  โรงพยาบาลบ้านโป่ง","1,670","21","1.26"
"10730  :  โรงพยาบาลโพธาราม","0","0","0.00"
"11273  :  โรงพยาบาลสวนผึ้ง","540","6","1.11"
"11274  :  โรงพยาบาลบางแพ","525","9","1.71"
"11275  :  โรงพยาบาลเจ็ดเสมียน","413","0","0.00"
"11276  :  โรงพยาบาลปากท่อ","371","15","4.04"
"11277  :  โรงพยาบาลวัดเพลง","248","14","5.65"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","1,155","2","0.17"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","204","0","0.00"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0.00"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0.00"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","263","0","0.00"
"28858  :  โรงพยาบาลบ้านคา","55","3","5.45"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","689","1","0.15"
"10732  :  โรงพยาบาลมะการักษ์","962","6","0.62"
"11278  :  โรงพยาบาลไทรโยค","409","2","0.49"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","105","0","0.00"
"11280  :  โรงพยาบาลบ่อพลอย","797","12","1.51"
"11281  :  โรงพยาบาลท่ากระดาน","170","9","5.29"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","692","1","0.14"
"11283  :  โรงพยาบาลทองผาภูมิ","600","54","9.00"
"11284  :  โรงพยาบาลสังขละบุรี","987","12","1.22"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","600","16","2.67"
"11286  :  โรงพยาบาลเลาขวัญ","298","11","3.69"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","321","6","1.87"
"11288  :  โรงพยาบาลสถานพระบารมี","202","5","2.48"
"11520  :  โรงพยาบาลค่ายสุรสีห์","4,832","66","1.37"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","109","12","11.01"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","315","16","5.08"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0.00"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","1,489","19","1.28"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","718","14","1.95"
"11289  :  โรงพยาบาลเดิมบางนางบวช","319","2","0.63"
"11290  :  โรงพยาบาลด่านช้าง","912","5","0.55"
"11291  :  โรงพยาบาลบางปลาม้า","490","2","0.41"
"11292  :  โรงพยาบาลศรีประจันต์","455","1","0.22"
"11293  :  โรงพยาบาลดอนเจดีย์","530","3","0.57"
"11294  :  โรงพยาบาลสามชุก","717","1","0.14"
"11295  :  โรงพยาบาลอู่ทอง","1,635","7","0.43"
"11296  :  โรงพยาบาลหนองหญ้าไซ","710","2","0.28"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","8","0","0.00"
"10679  :  โรงพยาบาลนครปฐม","1,968","1","0.05"
"11297  :  โรงพยาบาลกำแพงแสน","4,476","76","1.70"
"11298  :  โรงพยาบาลนครชัยศรี","626","2","0.32"
"11299  :  โรงพยาบาลห้วยพลู","329","12","3.65"
"11300  :  โรงพยาบาลดอนตูม","420","3","0.71"
"11301  :  โรงพยาบาลบางเลน","623","0","0.00"
"11302  :  โรงพยาบาลสามพราน","1,321","14","1.06"
"11303  :  โรงพยาบาลพุทธมณฑล","172","1","0.58"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0.00"
"11521  :  โรงพยาบาลจันทรุเบกษา","157","1","0.64"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","137","15","10.95"
"10734  :  โรงพยาบาลสมุทรสาคร","4,485","31","0.69"
"11304  :  โรงพยาบาลกระทุ่มแบน","0","0","0.00"
"11305  :  โรงพยาบาลบ้านแพ้ว","1,556","5","0.32"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","53","0","0.00"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0.00"
"11306  :  โรงพยาบาลนภาลัย","0","0","0.00"
"11307  :  โรงพยาบาลอัมพวา","112","0","0.00"
"10736  :  โรงพยาบาลพระจอมเกล้า","1,372","0","0.00"
"11308  :  โรงพยาบาลเขาย้อย","248","7","2.82"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","129","2","1.55"
"11310  :  โรงพยาบาลชะอำ","1,903","4","0.21"
"11311  :  โรงพยาบาลท่ายาง","604","6","0.99"
"11312  :  โรงพยาบาลบ้านลาด","57","1","1.75"
"11313  :  โรงพยาบาลบ้านแหลม","1,262","2","0.16"
"11314  :  โรงพยาบาลแก่งกระจาน","61","0","0.00"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","0","0","0.00"
"11315  :  โรงพยาบาลกุยบุรี","261","0","0.00"
"11316  :  โรงพยาบาลทับสะแก","314","2","0.64"
"11317  :  โรงพยาบาลบางสะพาน","392","0","0.00"
"11318  :  โรงพยาบาลบางสะพานน้อย","0","0","0.00"
"11319  :  โรงพยาบาลปราณบุรี","0","0","0.00"
"11320  :  โรงพยาบาลหัวหิน","0","0","0.00"
"11321  :  โรงพยาบาลสามร้อยยอด","638","0","0.00"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0.00"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0.00"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","469","0","0.00"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0.00"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0.00"
"11324  :  โรงพยาบาลลานสะกา","0","0","0.00"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0.00"
"11326  :  โรงพยาบาลพิปูน","0","0","0.00"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0.00"
"11328  :  โรงพยาบาลชะอวด","0","0","0.00"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0.00"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0.00"
"11331  :  โรงพยาบาลนาบอน","0","0","0.00"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0.00"
"11333  :  โรงพยาบาลปากพนัง","0","0","0.00"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0.00"
"11335  :  โรงพยาบาลสิชล","0","0","0.00"
"11336  :  โรงพยาบาลขนอม","0","0","0.00"
"11337  :  โรงพยาบาลหัวไทร","0","0","0.00"
"11338  :  โรงพยาบาลบางขัน","0","0","0.00"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0.00"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0.00"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0.00"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0.00"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0.00"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0.00"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0.00"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0.00"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0.00"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0.00"
"40743  :  โรงพยาบาลพระพรหม","0","0","0.00"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0.00"
"10738  :  โรงพยาบาลกระบี่","0","0","0.00"
"11340  :  โรงพยาบาลเขาพนม","0","0","0.00"
"11341  :  โรงพยาบาลเกาะลันตา","13","0","0.00"
"11342  :  โรงพยาบาลคลองท่อม","6","0","0.00"
"11343  :  โรงพยาบาลอ่าวลึก","793","0","0.00"
"11344  :  โรงพยาบาลปลายพระยา","0","0","0.00"
"11345  :  โรงพยาบาลลำทับ","831","23","2.77"
"11346  :  โรงพยาบาลเหนือคลอง","0","0","0.00"
"77753  :  โรงพยาบาลเกาะพีพี","104","1","0.96"
"10739  :  โรงพยาบาลพังงา","0","0","0.00"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0.00"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0.00"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0.00"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","0","0.00"
"11350  :  โรงพยาบาลบางไทร","0","0","0.00"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","0","0.00"
"11353  :  โรงพยาบาลทับปุด","0","0","0.00"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0.00"
"10741  :  โรงพยาบาลวชิระภูเก็ต","1,625","0","0.00"
"11355  :  โรงพยาบาลป่าตอง","1,920","0","0.00"
"11356  :  โรงพยาบาลถลาง","0","0","0.00"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","935","0","0.00"
"41436  :  โรงพยาบาลฉลอง","0","0","0.00"
"09192  :  โรงพยาบาลเกาะเต่า","80","0","0.00"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","0","0","0.00"
"10742  :  โรงพยาบาลเกาะสมุย","248","1","0.40"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","6","0","0.00"
"11358  :  โรงพยาบาลดอนสัก","1,262","3","0.24"
"11359  :  โรงพยาบาลเกาะพงัน","367","2","0.54"
"11360  :  โรงพยาบาลไชยา","193","3","1.55"
"11361  :  โรงพยาบาลท่าชนะ","591","9","1.52"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","345","3","0.87"
"11363  :  โรงพยาบาลบ้านตาขุน","338","5","1.48"
"11364  :  โรงพยาบาลพนม","214","2","0.93"
"11365  :  โรงพยาบาลท่าฉาง","316","1","0.32"
"11366  :  โรงพยาบาลบ้านนาสาร","0","0","0.00"
"11367  :  โรงพยาบาลบ้านนาเดิม","130","1","0.77"
"11368  :  โรงพยาบาลเคียนซา","529","6","1.13"
"11369  :  โรงพยาบาลพระแสง","532","10","1.88"
"11370  :  โรงพยาบาลพุนพิน","1,440","9","0.63"
"11371  :  โรงพยาบาลชัยบุรี","132","8","6.06"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","641","17","2.65"
"11654  :  โรงพยาบาลวิภาวดี","195","1","0.51"
"12289  :  โรงพยาบาลสวนสราญรมย์","2","0","0.00"
"14138  :  โรงพยาบาลท่าโรงช้าง","277","1","0.36"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0.00"
"14862  :  โรงพยาบาลกองบิน7","47","0","0.00"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","1,535","6","0.39"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0.00"
"10743  :  โรงพยาบาลระนอง","17","0","0.00"
"11323  :  โรงพยาบาลละอุ่น","38","0","0.00"
"11372  :  โรงพยาบาลกะเปอร์","466","2","0.43"
"11373  :  โรงพยาบาลกระบุรี","442","0","0.00"
"11374  :  โรงพยาบาลสุขสำราญ","262","0","0.00"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","0","0","0.00"
"11375  :  โรงพยาบาลปากน้ำชุมพร","632","0","0.00"
"11376  :  โรงพยาบาลท่าแซะ","295","2","0.68"
"11377  :  โรงพยาบาลปะทิว","179","0","0.00"
"11378  :  โรงพยาบาลมาบอำมฤต","611","4","0.65"
"11379  :  โรงพยาบาลหลังสวน","395","2","0.51"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","367","0","0.00"
"11381  :  โรงพยาบาลละแม","422","10","2.37"
"11382  :  โรงพยาบาลพะโต๊ะ","648","30","4.63"
"11383  :  โรงพยาบาลสวี","362","7","1.93"
"11385  :  โรงพยาบาลทุ่งตะโก","311","1","0.32"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","717","2","0.28"
"10682  :  โรงพยาบาลหาดใหญ่","0","0","0.00"
"10745  :  โรงพยาบาลสงขลา","0","0","0.00"
"11386  :  โรงพยาบาลสทิงพระ","0","0","0.00"
"11387  :  โรงพยาบาลจะนะ","0","0","0.00"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","0","0","0.00"
"11390  :  โรงพยาบาลเทพา","0","0","0.00"
"11391  :  โรงพยาบาลสะบ้าย้อย","0","0","0.00"
"11392  :  โรงพยาบาลระโนด","0","0","0.00"
"11393  :  โรงพยาบาลกระแสสินธุ์","0","0","0.00"
"11394  :  โรงพยาบาลรัตภูมิ","0","0","0.00"
"11395  :  โรงพยาบาลสะเดา","0","0","0.00"
"11396  :  โรงพยาบาลนาหม่อม","0","0","0.00"
"11397  :  โรงพยาบาลควนเนียง","0","0","0.00"
"11398  :  โรงพยาบาลปาดังเบซาร์","0","0","0.00"
"11399  :  โรงพยาบาลบางกล่ำ","0","0","0.00"
"11400  :  โรงพยาบาลสิงหนคร","0","0","0.00"
"11401  :  โรงพยาบาลคลองหอยโข่ง","0","0","0.00"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","0","0","0.00"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0.00"
"10746  :  โรงพยาบาลสตูล","0","0","0.00"
"11402  :  โรงพยาบาลควนโดน","0","0","0.00"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0.00"
"11404  :  โรงพยาบาลท่าแพ","0","0","0.00"
"11405  :  โรงพยาบาลละงู","0","0","0.00"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0.00"
"28786  :  โรงพยาบาลมะนัง","0","0","0.00"
"10683  :  โรงพยาบาลตรัง","0","0","0.00"
"11407  :  โรงพยาบาลกันตัง","229","1","0.44"
"11408  :  โรงพยาบาลย่านตาขาว","399","1","0.25"
"11409  :  โรงพยาบาลปะเหลียน","0","0","0.00"
"11410  :  โรงพยาบาลสิเกา","341","2","0.59"
"11411  :  โรงพยาบาลห้วยยอด","0","0","0.00"
"11412  :  โรงพยาบาลวังวิเศษ","604","1","0.17"
"11413  :  โรงพยาบาลนาโยง","0","0","0.00"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0.00"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0.00"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0.00"
"14139  :  โรงพยาบาลรัษฎา","185","0","0.00"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","47","1","2.13"
"10747  :  โรงพยาบาลพัทลุง","0","0","0.00"
"11414  :  โรงพยาบาลกงหรา","180","1","0.56"
"11415  :  โรงพยาบาลเขาชัยสน","1","0","0.00"
"11416  :  โรงพยาบาลตะโหมด","613","0","0.00"
"11417  :  โรงพยาบาลควนขนุน","0","0","0.00"
"11418  :  โรงพยาบาลปากพะยูน","0","0","0.00"
"11419  :  โรงพยาบาลศรีบรรพต","0","0","0.00"
"11420  :  โรงพยาบาลป่าบอน","265","16","6.04"
"11421  :  โรงพยาบาลบางแก้ว","0","0","0.00"
"11422  :  โรงพยาบาลป่าพะยอม","0","0","0.00"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","238","0","0.00"
"10748  :  โรงพยาบาลปัตตานี","1,103","0","0.00"
"11423  :  โรงพยาบาลโคกโพธิ์","0","0","0.00"
"11424  :  โรงพยาบาลหนองจิก","820","0","0.00"
"11425  :  โรงพยาบาลปะนาเระ","0","0","0.00"
"11426  :  โรงพยาบาลมายอ","0","0","0.00"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","0","0.00"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0.00"
"11429  :  โรงพยาบาลยะหริ่ง","0","0","0.00"
"11430  :  โรงพยาบาลยะรัง","0","0","0.00"
"11431  :  โรงพยาบาลแม่ลาน","0","0","0.00"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2","0","0.00"
"11464  :  โรงพยาบาลกะพ้อ","0","0","0.00"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0.00"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0.00"
"10684  :  โรงพยาบาลยะลา","0","0","0.00"
"10749  :  โรงพยาบาลเบตง","0","0","0.00"
"11432  :  โรงพยาบาลบันนังสตา","0","0","0.00"
"11433  :  โรงพยาบาลธารโต","305","1","0.33"
"11434  :  โรงพยาบาลรามัน","598","1","0.17"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","462","0","0.00"
"12238  :  โรงพยาบาลสิโรรส","0","0","0.00"
"13806  :  โรงพยาบาลกาบัง","397","0","0.00"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0.00"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0.00"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","0","0","0.00"
"10751  :  โรงพยาบาลสุไหงโก-ลก","0","0","0.00"
"11435  :  โรงพยาบาลตากใบ","0","0","0.00"
"11436  :  โรงพยาบาลบาเจาะ","0","0","0.00"
"11437  :  โรงพยาบาลระแงะ","0","0","0.00"
"11438  :  โรงพยาบาลรือเสาะ","0","0","0.00"
"11439  :  โรงพยาบาลศรีสาคร","145","0","0.00"
"11440  :  โรงพยาบาลแว้ง","659","0","0.00"
"11441  :  โรงพยาบาลสุคิริน","265","3","1.13"
"11442  :  โรงพยาบาลสุไหงปาดี","1,012","0","0.00"
"13818  :  โรงพยาบาลจะแนะ","1,302","0","0.00"
"15010  :  โรงพยาบาลเจาะไอร้อง","907","0","0.00"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","441","0","0.00"
