"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2564 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2565 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2565 (A-B)/A*100"
"11039  :  โรงพยาบาลผาขาว","6","3","1","1","1","4","3","0","83","-33","-200","100"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","24","18","18","18","34","30","26","0","-42","-67","-44","100"
"14133  :  โรงพยาบาลเอราวัณ","3","0","0","2","5","12","6","0","-67","0","0","100"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","13","32","37","17","18","21","14","0","-38","34","62","100"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","162","140","89","90","115","106","19","0","29","24","79","100"
"11042  :  โรงพยาบาลโพนพิสัย","52","36","26","18","25","40","26","0","52","-11","0","100"
"11044  :  โรงพยาบาลศรีเชียงใหม่","27","36","18","4","32","38","14","0","-19","-6","22","100"
"11045  :  โรงพยาบาลสังคม","21","7","4","6","15","5","3","0","29","29","25","100"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","123","109","83","78","88","78","57","0","28","28","31","100"
"14558  :  โรงพยาบาลพิสัยเวช","56","48","28","33","30","38","21","0","46","21","25","100"
"21356  :  โรงพยาบาลสระใคร","37","38","20","17","38","31","14","0","-3","18","30","100"
"28778  :  โรงพยาบาลโพธิ์ตาก","6","7","5","2","5","5","2","0","17","29","60","100"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","1","1","6","3","0","0","0","0","100"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","36","27","17","12","15","24","0","0","58","11","100","100"
"11051  :  โรงพยาบาลแกดำ","2","0","1","1","2","0","0","0","0","0","100","100"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","0","0","1","1","1","1","0","0","0","0","100"
"11053  :  โรงพยาบาลกันทรวิชัย","0","1","0","0","1","0","0","0","0","100","0","0"
"11054  :  โรงพยาบาลเชียงยืน","0","0","0","0","0","1","0","0","0","0","0","0"
"11055  :  โรงพยาบาลบรบือ","2","0","0","0","1","2","0","0","50","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","0","0","0","0","0","0","0","0","0","0","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","5","5","4","2","4","1","1","0","20","80","75","100"
"11058  :  โรงพยาบาลวาปีปทุม","0","0","0","2","1","0","0","0","0","0","0","100"
"11059  :  โรงพยาบาลนาดูน","0","1","0","0","0","0","0","0","0","100","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","0","0","0","0","0","0","0","0","0","0","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","14","7","6","7","6","8","3","0","57","-14","50","100"
"24704  :  โรงพยาบาลกุดรัง","1","2","1","1","2","2","1","0","-100","0","0","100"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","41","41","14","14","30","26","7","0","27","37","50","100"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1","0","0","1","0","0","2","0","100","0","0","100"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","2","1","2","1","0","0","0","0","100","100","100","100"
"11066  :  โรงพยาบาลโพนทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","0","1","0","2","1","0","0","0","0","100","0","100"
"11069  :  โรงพยาบาลเสลภูมิ","1","0","0","0","0","2","0","0","100","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","1","0","1","2","1","0","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","3","1","0","1","0","0","1","0","100","100","0","100"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","0","0","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","1","0","1","0","0","1","0","0","100","0","100","0"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","0","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","2","1","0","0","0","0","0","0","100","100","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","1","0","0","1","0","1","0","0","100","0","0","100"
"10709  :  โรงพยาบาลกาฬสินธุ์","9","7","6","7","15","9","3","0","-67","-29","50","100"
"11077  :  โรงพยาบาลนามน","0","0","0","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","8","4","1","3","6","1","0","0","25","75","100","100"
"11079  :  โรงพยาบาลร่องคำ","1","0","0","0","0","0","0","0","100","0","0","0"
"11080  :  โรงพยาบาลเขาวง","0","0","5","8","7","8","5","0","0","0","0","100"
"11081  :  โรงพยาบาลยางตลาด","4","0","2","1","1","0","0","0","75","0","100","100"
"11082  :  โรงพยาบาลห้วยเม็ก","4","4","4","2","2","2","2","0","50","50","50","100"
"11083  :  โรงพยาบาลสหัสขันธ์","9","4","2","2","6","5","1","0","33","-25","50","100"
"11084  :  โรงพยาบาลคำม่วง","2","0","0","0","4","2","3","0","-100","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","5","2","4","4","5","1","5","0","0","50","-25","100"
"11086  :  โรงพยาบาลหนองกุงศรี","1","0","2","3","2","0","2","0","-100","0","0","100"
"11087  :  โรงพยาบาลสมเด็จ","0","1","2","1","3","6","0","0","0","-500","100","100"
"11088  :  โรงพยาบาลห้วยผึ้ง","5","7","2","1","8","5","1","0","-60","29","50","100"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","6","4","0","0","0","0","0","0","100","100","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","42","37","23","6","29","28","8","0","31","24","65","100"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","0","1","0","2","0","0","0","0","0","100","0","100"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","473","434","303","342","446","399","127","0","6","8","58","100"
"11089  :  โรงพยาบาลกุสุมาลย์","15","21","8","10","14","10","1","0","7","52","88","100"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","37","47","34","21","23","26","22","0","38","45","35","100"
"11092  :  โรงพยาบาลพังโคน","97","71","47","39","61","55","25","0","37","23","47","100"
"11093  :  โรงพยาบาลวาริชภูมิ","19","5","4","3","1","4","0","0","95","20","100","100"
"11094  :  โรงพยาบาลนิคมน้ำอูน","6","6","6","4","6","5","0","0","0","17","100","100"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","15","19","10","11","18","30","9","0","-20","-58","10","100"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","4","1","1","4","1","0","0","0","75","100","100"
"11100  :  โรงพยาบาลเต่างอย","12","19","6","6","17","11","8","0","-42","42","-33","100"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","37","31","24","22","30","19","15","0","19","39","38","100"
"11103  :  โรงพยาบาลโพนนาแก้ว","7","17","6","7","8","4","5","0","-14","76","17","100"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","184","175","118","117","164","148","73","0","11","15","38","100"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1","0","0","0","0","8","3","0","100","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","86","80","59","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","19","21","9","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","4","2","2","2","2","4","0","0","50","-100","100","100"
"11106  :  โรงพยาบาลบ้านแพง","2","2","0","0","0","1","1","0","100","50","0","0"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","4","0","6","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","2","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","61","41","21","27","38","36","8","0","38","12","62","100"
"11110  :  โรงพยาบาลศรีสงคราม","45","62","39","25","21","30","17","0","53","52","56","100"
"11111  :  โรงพยาบาลนาหว้า","11","15","33","23","29","23","10","0","-164","-53","70","100"
"11112  :  โรงพยาบาลโพนสวรรค์","0","6","1","0","0","0","1","0","0","100","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","53","19","29","23","47","42","39","0","11","-121","-34","100"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","9","4","0","0","0","0","0","0","100","100","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","27","3","3","2","6","2","0","0","78","33","100","100"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1","3","1","0","0","0","0","0","100","100","100","0"
"11114  :  โรงพยาบาลดอนตาล","12","3","0","3","10","6","1","0","17","-100","0","100"
"11115  :  โรงพยาบาลดงหลวง","5","6","3","4","2","1","3","0","60","83","0","100"
"11116  :  โรงพยาบาลคำชะอี","8","14","5","6","13","12","11","0","-63","14","-120","100"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","5","5","0","2","10","7","3","0","-100","-40","0","100"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","1","0","0","0","2","0","0","0","-100","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1","2","1","1","6","2","0","0","-500","0","100","100"
"11121  :  โรงพยาบาลเชียงดาว","5","2","1","3","2","3","0","0","60","-50","100","100"
"11122  :  โรงพยาบาลดอยสะเก็ด","3","2","3","5","2","1","0","0","33","50","100","100"
"11123  :  โรงพยาบาลแม่แตง","3","1","0","0","1","2","0","0","67","-100","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","1","1","0","1","0","0","0","0","100","100","0","100"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","2","2","0","0","1","1","0","0","50","50","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","3","1","2","4","3","6","0","0","0","-500","100","100"
"11131  :  โรงพยาบาลหางดง","0","4","5","2","5","6","4","0","0","-50","20","100"
"11132  :  โรงพยาบาลฮอด","3","1","4","3","4","1","0","0","-33","0","100","100"
"11133  :  โรงพยาบาลดอยเต่า","1","1","1","3","3","0","0","0","-200","100","100","100"
"11134  :  โรงพยาบาลอมก๋อย","0","0","1","2","0","0","0","0","0","0","100","100"
"11135  :  โรงพยาบาลสารภี","1","1","1","2","0","1","0","0","100","0","100","100"
"11136  :  โรงพยาบาลเวียงแหง","6","0","3","0","9","0","0","0","-50","0","100","0"
"11137  :  โรงพยาบาลไชยปราการ","2","0","1","2","1","1","1","0","50","0","0","100"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","3","0","2","1","2","0","0","0","33","0","100"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0","0","1","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","7","3","0","0","0","0","0","0","100","100","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","1","0","0","0","0","0","0","0","100","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","1","3","1","1","0","0","0","0","100","100","100"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","3","3","0","1","5","2","3","0","-67","33","0","100"
"10714  :  โรงพยาบาลลำพูน","1","4","2","2","2","1","0","0","-100","75","100","100"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","0","2","2","2","2","3","0","0","0","-50","100","100"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","2","0","0","0","0","0","0","0","100","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","1","0","0","4","2","0","0","0","-100","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","1","1","2","0","0","0","0","0","100"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","1","0","0","1","1","0","1","0","0","0","0","100"
"11147  :  โรงพยาบาลเกาะคา","2","1","1","0","2","6","1","0","0","-500","0","0"
"11148  :  โรงพยาบาลเสริมงาม","0","0","1","2","1","3","3","0","0","0","-200","100"
"11149  :  โรงพยาบาลงาว","1","0","0","0","0","0","0","0","100","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1","0","0","0","0","1","0","0","100","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","0","1","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","0","0","1","1","0","1","1","0","0","0","0","100"
"11153  :  โรงพยาบาลแม่พริก","0","0","0","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","1","0","0","0","1","1","1","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","0","0","0","0","0","0","0","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","1","2","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","3","7","1","2","2","1","4","0","33","86","-300","100"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","14","15","5","15","10","7","6","0","29","53","-20","100"
"11158  :  โรงพยาบาลตรอน","0","0","0","0","0","0","1","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","13","15","9","5","14","6","9","0","-8","60","0","100"
"11160  :  โรงพยาบาลน้ำปาด","5","5","1","0","2","2","0","0","60","60","100","0"
"11161  :  โรงพยาบาลฟากท่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","0","0","0","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","4","2","1","0","4","0","0","0","0","100","100","0"
"11164  :  โรงพยาบาลลับแล","0","0","0","0","0","0","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","11","9","5","4","5","6","6","0","55","33","-20","100"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2","2","1","1","0","2","0","0","100","0","100","100"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","4","1","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","2","1","7","3","1","3","1","0","50","-200","86","100"
"11167  :  โรงพยาบาลลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","2","2","0","3","1","11","1","0","50","-450","0","100"
"11170  :  โรงพยาบาลสอง","0","0","0","0","1","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","34","14","16","24","28","26","11","0","18","-86","31","100"
"11173  :  โรงพยาบาลแม่จริม","0","0","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","2","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","3","0","0","0","0","0","0","0","100","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","3","0","0","1","1","1","0","0","67","0","0","100"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","1","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","3","1","1","1","1","6","0","0","67","-500","100","100"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","3","0","0","0","0","0","0","0","100","0"
"10717  :  โรงพยาบาลพะเยา","18","9","7","6","8","5","0","0","56","44","100","100"
"10718  :  โรงพยาบาลเชียงคำ","2","0","1","0","1","0","0","0","50","0","100","0"
"11184  :  โรงพยาบาลจุน","1","2","1","1","1","1","0","0","0","50","100","100"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","2","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1","2","0","0","1","1","0","0","0","50","0","0"
"11187  :  โรงพยาบาลปง","3","0","0","2","0","2","0","0","100","0","0","100"
"11188  :  โรงพยาบาลแม่ใจ","3","0","0","2","1","4","0","0","67","0","0","100"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","19","26","14","21","43","46","12","0","-126","-77","14","100"
"11189  :  โรงพยาบาลเทิง","9","7","4","1","6","6","0","0","33","14","100","100"
"11190  :  โรงพยาบาลพาน","9","11","9","4","6","5","0","0","33","55","100","100"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","4","1","0","0","1","0","0","0","75","100","0"
"11197  :  โรงพยาบาลพญาเม็งราย","1","1","0","2","1","2","0","0","0","-100","0","100"
"11198  :  โรงพยาบาลเวียงแก่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","0","2","0","1","2","1","0","0","0","50","0","100"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","1","0","0","2","0","0","0","0","100","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","1","0","0","0","0","0","0","0","100","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","2","0","1","1","1","3","0","0","50","0","100","100"
"11203  :  โรงพยาบาลขุนยวม","3","0","0","0","1","1","0","0","67","0","0","0"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","2","7","3","4","5","2","0","0","-150","71","100","100"
"11206  :  โรงพยาบาลแม่ลาน้อย","1","3","1","0","1","3","0","0","0","0","100","0"
"11207  :  โรงพยาบาลสบเมย","2","2","2","0","3","0","0","0","-50","100","100","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","10","4","2","2","0","1","0","0","100","75","100","100"
"11210  :  โรงพยาบาลชุมแสง","157","160","100","97","131","128","65","0","17","20","35","100"
"11211  :  โรงพยาบาลหนองบัว","119","117","68","76","97","93","64","0","18","21","6","100"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","2","7","10","6","1","0","0","0","50","100"
"11214  :  โรงพยาบาลตาคลี","107","45","13","47","92","34","14","0","14","24","-8","100"
"11215  :  โรงพยาบาลท่าตะโก","49","29","30","27","39","39","19","0","20","-34","37","100"
"11216  :  โรงพยาบาลไพศาลี","44","35","16","9","12","1","5","0","73","97","69","100"
"11217  :  โรงพยาบาลพยุหะคีรี","109","91","64","40","94","61","24","0","14","33","63","100"
"11218  :  โรงพยาบาลลาดยาว","86","86","61","32","80","37","23","0","7","57","62","100"
"11219  :  โรงพยาบาลตากฟ้า","91","70","48","42","59","70","44","0","35","0","8","100"
"11220  :  โรงพยาบาลแม่วงก์","0","0","0","0","0","0","0","0","0","0","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","60","60","44","29","41","49","25","0","32","18","43","100"
