"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2556 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2557 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2557 (A-B)/A*100"
"11038  :  โรงพยาบาลภูหลวง","0","0","0","0","2","1","1","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","0","0","0","0","1","0","0","0","0","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","0","0","0","0","86","15","1","3","0","0","0","0"
"14133  :  โรงพยาบาลเอราวัณ","0","0","0","0","32","3","0","0","0","0","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","15","1","9","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","1","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","164","181","186","195","48","56","40","25","71","69","78","87"
"11042  :  โรงพยาบาลโพนพิสัย","0","0","0","0","178","195","74","81","0","0","0","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","30","46","29","10","52","63","56","55","-73","-37","-93","-450"
"11045  :  โรงพยาบาลสังคม","20","14","9","13","14","11","8","5","30","21","11","62"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","0","0","0","194","219","156","1","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0","0","88","84","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","16","7","13","0","1","9","23","27","94","-29","-77","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","0","0","0","0","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","63","53","91","74","85","121","80","73","-35","-128","12","1"
"11051  :  โรงพยาบาลแกดำ","14","9","0","5","1","2","3","3","93","78","0","40"
"11052  :  โรงพยาบาลโกสุมพิสัย","9","4","7","5","14","11","7","5","-56","-175","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","2","1","0","0","0","1","0","0","100","0","0","0"
"11054  :  โรงพยาบาลเชียงยืน","71","38","104","146","155","243","38","43","-118","-539","63","71"
"11055  :  โรงพยาบาลบรบือ","6","172","140","4","9","12","30","10","-50","93","79","-150"
"11056  :  โรงพยาบาลนาเชือก","14","22","14","10","383","43","20","1","-2,636","-95","-43","90"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","0","20","33","44","49","63","39","41","0","-215","-18","7"
"11058  :  โรงพยาบาลวาปีปทุม","7","7","219","693","100","4","10","15","-1,329","43","95","98"
"11059  :  โรงพยาบาลนาดูน","2","3","5","2","6","5","5","2","-200","-67","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","0","3","2","0","24","17","1","0","0","-467","50","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","2","1","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","0","0","0","2","0","0","1","0","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","1","1","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","0","0","0","0","3","0","0","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","5","1","0","0","0","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","0","0","0","0","38","43","44","35","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","0","0","0","0","0","1","1","0","0","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","0","0","0","0","3","1","0","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","0","4","7","3","6","0","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","0","0","4","0","3","0","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","0","0","0","0","0","1","1","4","0","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","1","2","2","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","0","0","0","0","0","0","1","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","1","0","0","1","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","6","0","4","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","2","1","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","1","2","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","29","25","53","718","245","117","27","28","-745","-368","49","96"
"11077  :  โรงพยาบาลนามน","0","0","0","0","1","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","0","0","0","0","4","4","4","9","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","2","0","0","2","20","2","2","1","-900","0","0","50"
"11080  :  โรงพยาบาลเขาวง","0","0","1","0","88","97","49","48","0","0","-4,800","0"
"11081  :  โรงพยาบาลยางตลาด","0","0","0","0","152","32","33","5","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","1","6","5","0","0","0","0","0","100"
"11083  :  โรงพยาบาลสหัสขันธ์","4","0","2","1","94","9","2","0","-2,250","0","0","100"
"11084  :  โรงพยาบาลคำม่วง","0","0","12","11","12","2","14","227","0","0","-17","-1,964"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","25","9","6","10","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","0","0","0","0","181","130","0","106","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","25","15","39","27","25","16","11","20","0","-7","72","26"
"11088  :  โรงพยาบาลห้วยผึ้ง","25","1","0","14","69","11","5","9","-176","-1,000","0","36"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","12","9","15","6","13","4","6","2","-8","56","60","67"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","0","16","24","9","0","1","0","0","0","94","100"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","0","0","0","0","1","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","1","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","0","0","0","0","2","20","1","8","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","46","42","44","45","35","15","0","0","24","64","100","100"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","69","65","49","43","57","54","52","62","17","17","-6","-44"
"11092  :  โรงพยาบาลพังโคน","12","7","21","20","8","15","17","5","33","-114","19","75"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","0","25","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","1","2","0","3","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","48","114","75","67","55","101","96","54","-15","11","-28","19"
"11098  :  โรงพยาบาลอากาศอำนวย","4","9","9","8","1","7","7","9","75","22","22","-13"
"11099  :  โรงพยาบาลส่องดาว","39","50","41","0","43","48","52","40","-10","4","-27","0"
"11100  :  โรงพยาบาลเต่างอย","24","23","24","22","15","18","25","17","38","22","-4","23"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","65","45","52","35","27","49","48","48","58","-9","8","-37"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0","26","27","34","24","25","0","0","0","4"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","370","377","339","397","329","354","341","300","11","6","-1","24"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","1","4","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","25","27","26","30","0","0","1","1","100","100","96","97"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","6","0","1","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","0","46","49","56","30","23","20","0","0","50","59"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","0","0","59","71","78","119","127","70","0","0","-115","1"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","35","26","13","20","38","77","0","1","-9","-196","100","95"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","1","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","0","0","0","0","12","7","17","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","0","0","0","0","32","26","25","37","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","2","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","0","0","0","0","23","16","1","5","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","0","0","0","0","0","7","0","0","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","1","2","0","2","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","6","19","2","0","0","0","0","0","100","100"
"11142  :  โรงพยาบาลลี้","0","6","2","2","1","1","3","4","0","83","-50","-100"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","1","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","1","0","1","3","2","0","0","0","-100","0","100"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","6","4","16","3","0","2","0","4","100","50","100","-33"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","11","9","0","0","0","0","0","0","100"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","7","2","2","5","7","1","5","3","0","50","-150","40"
"11147  :  โรงพยาบาลเกาะคา","0","0","0","0","4","4","3","2","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","0","0","0","0","1","4","2","0","0","0","0","0"
"11149  :  โรงพยาบาลงาว","0","0","0","0","0","1","0","0","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","1","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","3","4","3","10","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","0","0","0","0","3","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","0","0","0","0","5","7","4","2","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","0","7","3","4","1","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","0","0","0","0","4","3","5","2","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","1","0","0","1","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","0","0","0","7","2","0","5","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","0","0","0","0","220","144","124","100","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","12","14","4","7","5","9","22","18","58","36","-450","-157"
"11159  :  โรงพยาบาลท่าปลา","23","30","22","30","26","29","26","34","-13","3","-18","-13"
"11160  :  โรงพยาบาลน้ำปาด","26","24","14","12","13","24","17","14","50","0","-21","-17"
"11161  :  โรงพยาบาลฟากท่า","6","7","1","6","3","7","3","0","50","0","-200","100"
"11162  :  โรงพยาบาลบ้านโคก","0","0","0","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","32","31","42","74","80","81","82","74","-150","-161","-95","0"
"11164  :  โรงพยาบาลลับแล","530","184","2","7","18","2","1","1","97","99","50","86"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1","1","1","2","1","0","1","1","0","100","0","50"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","21","27","27","18","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","0","0","0","0","4","2","2","1","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","1","0","2","1","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","52","61","26","25","51","55","42","71","2","10","-62","-184"
"11173  :  โรงพยาบาลแม่จริม","0","0","0","0","0","2","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","1","1","1","0","15","1","0","0","-1,400","0"
"11175  :  โรงพยาบาลนาน้อย","0","1","0","1","0","0","1","1","0","100","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","1","0","0","1","0","1","1","0","100","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","1","1","0","0","1","0","0","0","0","100","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","5","5","9","2","6","4","6","2","-20","20","33","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","13","19","13","10","18","20","18","14","-38","-5","-38","-40"
"10718  :  โรงพยาบาลเชียงคำ","12","12","6","8","7","8","7","7","42","33","-17","13"
"11184  :  โรงพยาบาลจุน","0","0","0","0","4","3","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","1","2","0","1","0","1","1","1","100","50","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","5","3","4","2","8","4","5","2","-60","-33","-25","0"
"11187  :  โรงพยาบาลปง","0","0","0","0","5","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","1","4","0","3","4","1","0","0","-300","75","0","100"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","0","0","0","10","12","22","26","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","0","0","0","0","2","2","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0","0","2","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","1","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","3","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","1","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0","0","1","3","2","1","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","0","0","3","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0","0","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","0","0","0","0","0","0","2","1","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","2","1","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0","2","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0","0","0","0","0","0","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0","0","0","0","0","0","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","0","0","0","0","0","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","2","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","0","0","0","0","0","0","0","0","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","0","0","0","0","4","7","11","2","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","0","0","0","0","58","78","65","18","0","0","0","0"
"11209  :  โรงพยาบาลโกรกพระ","0","0","0","0","0","12","12","2","0","0","0","0"
"11210  :  โรงพยาบาลชุมแสง","1","1","2","21","109","105","50","77","-10,800","-10,400","-2,400","-267"
"11211  :  โรงพยาบาลหนองบัว","0","0","0","52","0","5","2","5","0","0","0","90"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","14","0","56","25","66","75","59","0","-371","0","-5"
"11213  :  โรงพยาบาลเก้าเลี้ยว","1","0","0","0","0","0","0","3","100","0","0","0"
"11214  :  โรงพยาบาลตาคลี","0","0","0","2","5","6","12","1","0","0","0","50"
"11215  :  โรงพยาบาลท่าตะโก","0","0","0","0","1","1","0","1","0","0","0","0"
"11216  :  โรงพยาบาลไพศาลี","0","0","0","0","144","182","48","98","0","0","0","0"
"11217  :  โรงพยาบาลพยุหะคีรี","0","41","27","10","86","46","45","32","0","-12","-67","-220"
"11218  :  โรงพยาบาลลาดยาว","40","0","0","0","70","80","141","143","-75","0","0","0"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","4","7","4","14","5","9","4","10","-25","-29","0","29"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0","0","0","0","0","0","0","0","0"
