"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2560 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2561 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2561 (A-B)/A*100"
"11036  :  โรงพยาบาลวังสะพุง","3","1","2","1","9","5","11","6","-200","-400","-450","-500"
"11037  :  โรงพยาบาลภูกระดึง","3","4","2","0","4","4","6","3","-33","0","-200","0"
"11038  :  โรงพยาบาลภูหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","0","0","3","3","3","1","1","1","0","0","67","67"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","31","20","26","23","25","26","27","35","19","-30","-4","-52"
"14133  :  โรงพยาบาลเอราวัณ","3","0","1","4","3","2","3","1","0","0","-200","75"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","127","117","122","125","145","139","140","109","-14","-19","-15","13"
"11042  :  โรงพยาบาลโพนพิสัย","57","69","72","67","74","70","57","57","-30","-1","21","15"
"11044  :  โรงพยาบาลศรีเชียงใหม่","44","54","55","50","50","47","54","47","-14","13","2","6"
"11045  :  โรงพยาบาลสังคม","17","12","2","10","17","8","7","2","0","33","-250","80"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","0","0","0","0","119","123","117","127","0","0","0","0"
"14558  :  โรงพยาบาลพิสัยเวช","48","51","49","46","0","0","25","42","100","100","49","9"
"21356  :  โรงพยาบาลสระใคร","27","27","26","24","20","30","30","25","26","-11","-15","-4"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","1","1","0","1","2","5","4","0","-100","-400","0"
"28811  :  โรงพยาบาลเฝ้าไร่","5","8","12","12","0","0","2","1","100","100","83","92"
"28815  :  โรงพยาบาลรัตนวาปี","0","3","0","0","0","0","0","0","0","100","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","82","68","64","73","69","58","38","38","16","15","41","48"
"11051  :  โรงพยาบาลแกดำ","1","7","1","3","0","0","6","2","100","100","-500","33"
"11052  :  โรงพยาบาลโกสุมพิสัย","13","9","8","7","0","2","0","0","100","78","100","100"
"11053  :  โรงพยาบาลกันทรวิชัย","1","1","1","2","0","1","1","0","100","0","0","100"
"11054  :  โรงพยาบาลเชียงยืน","1","3","2","0","0","0","0","2","100","100","100","0"
"11055  :  โรงพยาบาลบรบือ","1","0","1","0","2","3","8","2","-100","0","-700","0"
"11056  :  โรงพยาบาลนาเชือก","3","3","0","0","0","0","1","0","100","100","0","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","4","5","4","3","11","12","1","13","-175","-140","75","-333"
"11058  :  โรงพยาบาลวาปีปทุม","2","1","1","0","3","1","1","1","-50","0","0","0"
"11059  :  โรงพยาบาลนาดูน","1","0","0","1","0","0","1","0","100","0","0","100"
"11060  :  โรงพยาบาลยางสีสุราช","2","4","2","2","0","1","2","0","100","75","0","100"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","8","11","24","13","11","11","22","13","-38","0","8","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","2","2","1","1","1","0","0","0","50","100"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","1","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","19","23","44","40","0","0","0","0","100","100","100","100"
"11061  :  โรงพยาบาลเกษตรวิสัย","0","1","0","0","2","0","0","0","0","100","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1","2","0","2","1","0","0","1","0","100","0","50"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","0","0","0","0","0","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","61","70","55","35","4","8","11","8","93","89","80","77"
"11066  :  โรงพยาบาลโพนทอง","0","0","0","0","0","0","0","2","0","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","0","0","3","2","1","0","0","1","0","0","100","50"
"11069  :  โรงพยาบาลเสลภูมิ","0","1","2","1","0","0","0","3","0","100","100","-200"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1","1","0","2","4","3","2","4","-300","-200","0","-100"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","1","1","2","1","4","1","3","6","-300","0","-50","-500"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","0","0","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","1","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","1","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","0","2","0","2","2","0","0","3","0","100","0","-50"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","1","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0","0","0","2","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","33","17","28","24","26","29","19","46","21","-71","32","-92"
"11077  :  โรงพยาบาลนามน","7","2","5","3","13","4","3","4","-86","-100","40","-33"
"11078  :  โรงพยาบาลกมลาไสย","4","1","1","4","3","6","3","9","25","-500","-200","-125"
"11079  :  โรงพยาบาลร่องคำ","0","0","0","0","2","2","2","2","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","2","2","3","0","0","1","4","2","100","50","-33","0"
"11081  :  โรงพยาบาลยางตลาด","0","3","4","6","7","0","4","5","0","100","0","17"
"11082  :  โรงพยาบาลห้วยเม็ก","4","4","4","3","5","3","4","5","-25","25","0","-67"
"11083  :  โรงพยาบาลสหัสขันธ์","14","6","9","3","8","7","8","4","43","-17","11","-33"
"11084  :  โรงพยาบาลคำม่วง","3","8","3","1","3","1","0","2","0","88","100","-100"
"11085  :  โรงพยาบาลท่าคันโท","1","2","1","1","0","0","1","0","100","100","0","100"
"11086  :  โรงพยาบาลหนองกุงศรี","1","0","1","2","2","2","3","0","-100","0","-200","100"
"11087  :  โรงพยาบาลสมเด็จ","5","2","5","6","11","4","1","4","-120","-100","80","33"
"11088  :  โรงพยาบาลห้วยผึ้ง","0","0","0","0","5","6","8","1","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8","2","5","2","5","2","5","3","38","0","0","-50"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","2","3","17","16","46","57","48","54","-2,200","-1,800","-182","-238"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","3","1","2","3","5","3","4","1","-67","-200","-100","67"
"28791  :  โรงพยาบาลสามชัย","0","1","1","1","1","2","0","0","0","-100","100","100"
"10710  :  โรงพยาบาลสกลนคร","56","40","64","37","35","597","627","627","38","-1,393","-880","-1,595"
"11089  :  โรงพยาบาลกุสุมาลย์","24","28","35","19","20","27","29","22","17","4","17","-16"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","44","65","47","13","38","26","41","43","14","60","13","-231"
"11092  :  โรงพยาบาลพังโคน","113","113","104","98","107","67","56","79","5","41","46","19"
"11093  :  โรงพยาบาลวาริชภูมิ","14","8","14","20","18","16","8","10","-29","-100","43","50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","2","0","0","4","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","23","14","15","20","35","49","35","34","-52","-250","-133","-70"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","26","20","34","28","29","23","27","18","-12","-15","21","36"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","63","35","46","28","35","44","45","37","44","-26","2","-32"
"11103  :  โรงพยาบาลโพนนาแก้ว","2","9","16","26","16","14","16","13","-700","-56","0","50"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","222","257","260","259","256","267","252","265","-15","-4","3","-2"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","66","73","83","154","77","207","86","582","-17","-184","-4","-278"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","23","36","30","27","32","31","40","34","-39","14","-33","-26"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","24","4","2","1","2","1","3","5","92","75","-50","-400"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1","3","1","0","1","0","0","0","0","100","100","0"
"11114  :  โรงพยาบาลดอนตาล","1","1","1","7","14","4","6","3","-1,300","-300","-500","57"
"11115  :  โรงพยาบาลดงหลวง","18","8","3","3","6","10","5","9","67","-25","-67","-200"
"11116  :  โรงพยาบาลคำชะอี","14","8","8","5","14","8","5","6","0","0","38","-20"
"11117  :  โรงพยาบาลหว้านใหญ่","1","0","0","0","1","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","13","9","9","4","10","13","4","7","23","-44","56","-75"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","1","2","3","3","0","3","1","3","100","-50","67","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3","5","0","4","3","1","0","1","0","80","0","75"
"11121  :  โรงพยาบาลเชียงดาว","4","3","2","4","11","3","3","2","-175","0","-50","50"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","3","1","5","5","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","10","5","1","2","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1","3","3","1","0","1","1","0","100","67","67","100"
"11125  :  โรงพยาบาลฝาง","1","0","3","1","0","3","1","4","100","0","67","-300"
"11126  :  โรงพยาบาลแม่อาย","2","0","0","0","1","0","0","2","50","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","1","6","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","2","0","0","0","0","0","0","0","100","0"
"11130  :  โรงพยาบาลสันทราย","8","7","3","4","14","10","14","0","-75","-43","-367","100"
"11131  :  โรงพยาบาลหางดง","4","0","1","2","0","2","0","3","100","0","100","-50"
"11132  :  โรงพยาบาลฮอด","1","0","0","0","4","4","3","5","-300","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","2","3","3","3","4","4","2","0","-100","-33","33","100"
"11134  :  โรงพยาบาลอมก๋อย","1","1","0","0","1","1","1","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","1","10","5","1","4","2","0","0","-300","80"
"11136  :  โรงพยาบาลเวียงแหง","3","1","3","4","2","4","2","1","33","-300","33","75"
"11137  :  โรงพยาบาลไชยปราการ","1","0","0","1","1","1","0","2","0","0","0","-100"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","1","0","1","0","1","0","0","0","0","0","100"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","3","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","3","1","1","0","6","0","1","1","-100","100","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","11","1","0","0","0","5","3","1","100","-400","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","14","30","4","0","1","0","3","1","93","100","25","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","37","61","68","67","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","2","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","5","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","6","0","1","2","1","0","2","0","83","0","-100","100"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","1","2","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","1","0","1","0","0","1","0","0","100","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","0","0","0","0","2","0","0","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0","0","1","2","0","3","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","1","0","1","0","0","1","1","0","100","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","3","0","2","1","1","0","0","0","67"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1","0","0","1","0","0","0","0","100","0","0","100"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2","1","1","2","1","2","3","2","50","-100","-200","0"
"11147  :  โรงพยาบาลเกาะคา","3","2","2","3","4","2","4","3","-33","0","-100","0"
"11148  :  โรงพยาบาลเสริมงาม","2","0","1","0","0","0","1","2","100","0","0","0"
"11149  :  โรงพยาบาลงาว","0","0","1","0","0","1","1","1","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1","4","2","2","3","2","0","3","-200","50","100","-50"
"11152  :  โรงพยาบาลเถิน","0","0","0","0","3","2","3","3","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","0","0","0","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","1","1","2","0","2","1","1","0","-100","0","50"
"11155  :  โรงพยาบาลสบปราบ","0","0","0","0","1","0","0","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","5","6","13","4","6","11","5","6","-20","-83","62","-50"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","28","17","12","9","16","19","10","11","43","-12","17","-22"
"11158  :  โรงพยาบาลตรอน","1","1","0","1","0","0","0","0","100","100","0","100"
"11159  :  โรงพยาบาลท่าปลา","20","9","15","8","13","14","7","0","35","-56","53","100"
"11160  :  โรงพยาบาลน้ำปาด","16","6","2","1","4","6","7","4","75","0","-250","-300"
"11161  :  โรงพยาบาลฟากท่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","2","2","0","1","3","2","1","0","-50","0","0","100"
"11163  :  โรงพยาบาลพิชัย","1","5","3","25","41","40","35","15","-4,000","-700","-1,067","40"
"11164  :  โรงพยาบาลลับแล","0","0","0","14","24","22","25","0","0","0","0","100"
"11165  :  โรงพยาบาลทองแสนขัน","15","10","12","17","11","7","0","0","27","30","100","100"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","1","1","2","1","2","0","0","0","-100"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","31","41","16","25","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","0","2","1","0","0","0","2","1","0","100","-100","0"
"11167  :  โรงพยาบาลลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","1","2","0","0","2","0","0","0","-100","100"
"11170  :  โรงพยาบาลสอง","1","1","2","2","1","0","2","0","0","100","0","100"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","29","28","33","45","44","42","53","44","-52","-50","-61","2"
"11173  :  โรงพยาบาลแม่จริม","0","0","1","0","0","0","0","0","0","0","100","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","2","3","1","1","0","0","0","0","100","100"
"11177  :  โรงพยาบาลเวียงสา","0","0","0","1","0","0","1","0","0","0","0","100"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","1","0","0","0","0","0","0","0","100"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","1","1","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","4","5","7","5","7","0","3","4","-75","100","57","20"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","1","0","0","0","0","0","0","0","100","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","25","27","17","14","20","10","16","16","20","63","6","-14"
"10718  :  โรงพยาบาลเชียงคำ","11","6","9","9","8","1","3","2","27","83","67","78"
"11184  :  โรงพยาบาลจุน","0","0","0","0","11","0","3","3","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","1","0","1","0","1","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","5","3","0","1","0","1","0","2","100","67","0","-100"
"11187  :  โรงพยาบาลปง","0","0","0","0","1","2","1","8","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","1","2","1","1","0","3","2","2","100","-50","-100","-100"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","13","7","8","19","43","23","20","24","-231","-229","-150","-26"
"11189  :  โรงพยาบาลเทิง","8","4","2","3","5","5","2","4","38","-25","0","-33"
"11190  :  โรงพยาบาลพาน","0","0","0","3","11","9","9","10","0","0","0","-233"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","2","2","0","0","0","0","0","0","100","100","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","1","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","5","6","2","3","0","0","1","0","100","100","50","100"
"11197  :  โรงพยาบาลพญาเม็งราย","7","4","1","2","3","1","1","2","57","75","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","9","3","2","4","3","2","4","2","67","33","-100","50"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","1","0","0","0","0","0","0","0","100","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","1","0","2","1","0","0","0","0","100"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","1","2","1","0","0","0","0","0","100","100","100"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0","1","0","0","0","1","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","0","0","0","1","1","7","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","1","1","1","0","2","1","3","0","-100","0","-200","0"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","4","5","3","9","9","2","6","4","-125","60","-100","56"
"11206  :  โรงพยาบาลแม่ลาน้อย","3","0","1","2","2","5","2","4","33","0","-100","-100"
"11207  :  โรงพยาบาลสบเมย","2","7","3","1","0","0","0","0","100","100","100","100"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","5","1","0","1","1","3","12","4","80","-200","0","-300"
"11209  :  โรงพยาบาลโกรกพระ","0","2","2","0","0","2","0","3","0","0","100","0"
"11210  :  โรงพยาบาลชุมแสง","64","23","24","19","62","173","134","6","3","-652","-458","68"
"11211  :  โรงพยาบาลหนองบัว","207","232","201","204","199","200","172","195","4","14","14","4"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","52","27","22","22","45","39","21","10","13","-44","5","55"
"11214  :  โรงพยาบาลตาคลี","21","6","2","6","13","3","3","35","38","50","-50","-483"
"11215  :  โรงพยาบาลท่าตะโก","70","61","43","66","63","69","75","76","10","-13","-74","-15"
"11216  :  โรงพยาบาลไพศาลี","122","47","33","30","33","40","44","24","73","15","-33","20"
"11217  :  โรงพยาบาลพยุหะคีรี","0","0","0","0","0","0","0","1","0","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","172","142","124","128","146","118","113","78","15","17","9","39"
"11219  :  โรงพยาบาลตากฟ้า","191","161","159","167","145","145","145","115","24","10","9","31"
"11220  :  โรงพยาบาลแม่วงก์","39","41","38","35","65","42","32","42","-67","-2","16","-20"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
