"โรงพยาบาล","รวม","ปี พ.ศ. 2561","ปี พ.ศ. 2562"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"11087  :  โรงพยาบาลสมเด็จ","3","208","211","0","33","2","16","0","12","0","11","0","15","0","17","0","15","0","8","0","23","0","22","0","17","1","19"
"11088  :  โรงพยาบาลห้วยผึ้ง","169","0","169","14","0","12","0","19","0","14","0","12","0","14","0","8","0","14","0","13","0","22","0","15","0","12","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","236","0","236","13","0","27","0","13","0","15","0","18","0","16","0","12","0","28","0","17","0","26","0","26","0","25","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","16","16","32","0","0","1","1","0","0","3","3","0","0","2","2","1","1","2","2","4","4","1","1","1","1","1","1"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","41","0","41","2","0","5","0","3","0","0","0","5","0","3","0","6","0","2","0","2","0","4","0","4","0","5","0"
"28791  :  โรงพยาบาลสามชัย","36","29","65","0","0","0","0","4","0","4","1","4","4","0","0","2","1","3","3","5","5","3","3","5","5","6","7"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","192","0","192","19","0","19","0","14","0","13","0","11","0","14","0","12","0","18","0","19","0","22","0","19","0","12","0"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","194","0","194","32","0","15","0","10","0","13","0","9","0","13","0","19","0","13","0","20","0","20","0","22","0","8","0"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","354","0","354","48","0","26","0","17","0","23","0","19","0","27","0","22","0","33","0","43","0","47","0","31","0","18","0"
"11096  :  โรงพยาบาลคำตากล้า","98","0","98","7","0","7","0","4","0","1","0","5","0","5","0","6","0","8","0","16","0","17","0","11","0","11","0"
"11097  :  โรงพยาบาลบ้านม่วง","194","0","194","20","0","14","0","9","0","10","0","5","0","20","0","16","0","21","0","21","0","30","0","17","0","11","0"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","38","0","38","2","0","2","0","0","0","1","0","1","0","2","0","5","0","4","0","12","0","3","0","2","0","4","0"
"11102  :  โรงพยาบาลเจริญศิลป์","30","30","60","7","7","0","0","2","2","1","1","0","0","4","4","2","2","1","1","0","0","5","5","6","6","2","2"
"11103  :  โรงพยาบาลโพนนาแก้ว","39","0","39","3","0","0","0","1","0","2","0","5","0","1","0","3","0","6","0","3","0","5","0","6","0","4","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","227","0","227","28","0","13","0","14","0","7","0","21","0","14","0","15","0","11","0","18","0","28","0","32","0","26","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","51","321","372","8","23","2","22","7","23","1","19","1","28","4","31","4","31","5","35","4","48","6","29","2","15","7","17"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","71","0","71","7","0","6","0","1","0","11","0","5","0","4","0","7","0","6","0","9","0","9","0","6","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","38","0","38","0","0","7","0","14","0","1","0","2","0","3","0","1","0","3","0","0","0","4","0","2","0","1","0"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","89","0","89","6","0","6","0","5","0","4","0","5","0","10","0","6","0","8","0","11","0","14","0","6","0","8","0"
"11112  :  โรงพยาบาลโพนสวรรค์","50","0","50","0","0","0","0","0","0","0","0","1","0","6","0","9","0","8","0","8","0","10","0","2","0","6","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","102","0","102","7","0","5","0","7","0","4","0","7","0","4","0","5","0","14","0","20","0","18","0","8","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","3","0","3","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","119","0","119","0","0","0","0","0","0","9","0","16","0","11","0","11","0","13","0","15","0","15","0","18","0","11","0"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","54","46","100","5","2","2","3","2","1","1","1","4","4","7","7","8","6","10","9","9","9","3","2","0","0","3","2"
"11116  :  โรงพยาบาลคำชะอี","42","41","83","6","5","1","1","1","1","4","4","5","5","2","2","1","1","2","2","6","6","5","5","5","5","4","4"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","13","0","13","1","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0","1","0","4","0","0","0","2","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","372","0","372","77","0","44","0","22","0","25","0","16","0","25","0","28","0","22","0","22","0","44","0","14","0","33","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","260","0","260","30","0","21","0","36","0","39","0","18","0","15","0","16","0","21","0","12","0","27","0","14","0","11","0"
"11121  :  โรงพยาบาลเชียงดาว","257","0","257","35","0","27","0","21","0","19","0","15","0","24","0","18","0","22","0","18","0","28","0","14","0","16","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","332","0","332","32","0","35","0","30","0","29","0","24","0","30","0","22","0","25","0","20","0","35","0","29","0","21","0"
"11123  :  โรงพยาบาลแม่แตง","248","62","310","40","12","30","4","13","4","24","4","14","2","18","1","17","4","20","6","13","7","17","3","25","13","17","2"
"11124  :  โรงพยาบาลสะเมิง","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"11125  :  โรงพยาบาลฝาง","289","0","289","40","0","26","0","19","0","28","0","15","0","23","0","18","0","18","0","26","0","31","0","32","0","13","0"
"11126  :  โรงพยาบาลแม่อาย","138","0","138","17","0","11","0","12","0","21","0","7","0","9","0","8","0","10","0","14","0","11","0","8","0","10","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","98","98","0","29","0","22","0","9","0","11","0","7","0","4","0","4","0","1","0","0","0","5","0","4","0","2"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","227","0","227","29","0","23","0","21","0","27","0","7","0","18","0","18","0","17","0","19","0","15","0","17","0","16","0"
"11132  :  โรงพยาบาลฮอด","0","122","122","0","15","0","16","0","6","0","11","0","15","0","11","0","11","0","16","0","7","0","5","0","6","0","3"
"11133  :  โรงพยาบาลดอยเต่า","117","0","117","12","0","10","0","12","0","8","0","12","0","10","0","5","0","14","0","8","0","7","0","13","0","6","0"
"11134  :  โรงพยาบาลอมก๋อย","329","0","329","46","0","35","0","34","0","30","0","19","0","19","0","18","0","21","0","26","0","23","0","29","0","29","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","75","0","75","12","0","13","0","7","0","5","0","1","0","3","0","7","0","6","0","6","0","4","0","9","0","2","0"
"11138  :  โรงพยาบาลแม่วาง","114","0","114","15","0","10","0","5","0","7","0","7","0","3","0","7","0","13","0","12","0","13","0","13","0","9","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","39","0","39","4","0","0","0","0","0","3","0","2","0","4","0","6","0","4","0","3","0","5","0","8","0","0","0"
"11142  :  โรงพยาบาลลี้","220","0","220","31","0","13","0","13","0","15","0","20","0","14","0","16","0","16","0","23","0","14","0","15","0","30","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","62","9","71","5","1","5","1","5","1","2","0","4","0","8","0","2","0","9","0","7","3","8","0","6","0","1","3"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","148","0","148","22","0","12","0","12","0","11","0","8","0","13","0","12","0","9","0","8","0","15","0","14","0","12","0"
"11147  :  โรงพยาบาลเกาะคา","0","218","218","0","30","0","17","0","19","0","15","0","17","0","16","0","21","0","13","0","10","0","25","0","9","0","26"
"11148  :  โรงพยาบาลเสริมงาม","190","0","190","30","0","16","0","12","0","9","0","19","0","26","0","19","0","16","0","11","0","13","0","10","0","9","0"
"11149  :  โรงพยาบาลงาว","44","0","44","5","0","5","0","3","0","2","0","2","0","4","0","3","0","3","0","8","0","2","0","5","0","2","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","303","0","303","47","0","26","0","10","0","31","0","12","0","17","0","24","0","26","0","19","0","21","0","42","0","28","0"
"11153  :  โรงพยาบาลแม่พริก","45","0","45","3","0","2","0","2","0","4","0","3","0","4","0","3","0","8","0","3","0","4","0","7","0","2","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","140","0","140","12","0","11","0","12","0","13","0","11","0","15","0","15","0","6","0","10","0","12","0","12","0","11","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","330","0","330","0","0","0","0","0","0","54","0","42","0","32","0","29","0","47","0","0","0","57","0","69","0","0","0"
"11158  :  โรงพยาบาลตรอน","37","0","37","4","0","2","0","6","0","4","0","1","0","4","0","2","0","0","0","1","0","3","0","3","0","7","0"
"11159  :  โรงพยาบาลท่าปลา","90","0","90","15","0","3","0","7","0","8","0","3","0","10","0","12","0","9","0","3","0","7","0","9","0","4","0"
"11160  :  โรงพยาบาลน้ำปาด","35","0","35","5","0","1","0","2","0","1","0","1","0","2","0","2","0","4","0","6","0","1","0","2","0","8","0"
"11161  :  โรงพยาบาลฟากท่า","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","44","0","44","3","0","2","0","2","0","7","0","2","0","4","0","5","0","3","0","1","0","5","0","3","0","7","0"
"11163  :  โรงพยาบาลพิชัย","113","0","113","11","0","7","0","10","0","6","0","9","0","11","0","14","0","9","0","9","0","11","0","7","0","9","0"
"11164  :  โรงพยาบาลลับแล","106","0","106","11","0","17","0","8","0","11","0","8","0","5","0","10","0","5","0","7","0","8","0","6","0","10","0"
"11165  :  โรงพยาบาลทองแสนขัน","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","46","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","15","0","12","0","9","0"
"11167  :  โรงพยาบาลลอง","58","0","58","7","0","3","0","1","0","8","0","5","0","3","0","5","0","13","0","1","0","5","0","1","0","6","0"
"11169  :  โรงพยาบาลสูงเม่น","23","19","42","3","0","0","0","1","1","1","1","4","0","5","2","1","1","2","4","0","2","0","4","4","3","2","1"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","190","32","222","23","7","18","2","12","0","13","1","11","1","22","4","11","1","14","2","11","1","5","3","20","4","30","6"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","45","0","45","5","0","2","0","3","0","6","0","3","0","6","0","4","0","1","0","3","0","8","0","2","0","2","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","96","0","96","32","0","3","0","4","0","1","0","1","0","1","0","0","0","0","0","11","0","3","0","39","0","1","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","269","0","269","25","0","23","0","12","0","14","0","24","0","17","0","18","0","24","0","30","0","29","0","29","0","24","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11187  :  โรงพยาบาลปง","35","0","35","4","0","2","0","1","0","0","0","0","0","1","0","3","0","9","0","3","0","3","0","5","0","4","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","191","0","191","13","0","9","0","10","0","19","0","18","0","10","0","18","0","13","0","14","0","25","0","21","0","21","0"
"11190  :  โรงพยาบาลพาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","52","0","52","5","0","2","0","4","0","1","0","2","0","2","0","1","0","10","0","7","0","2","0","5","0","11","0"
"11194  :  โรงพยาบาลแม่สาย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","113","0","113","10","0","10","0","4","0","9","0","14","0","13","0","10","0","9","0","3","0","9","0","12","0","10","0"
"11198  :  โรงพยาบาลเวียงแก่น","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","83","0","83","9","0","6","0","5","0","3","0","5","0","10","0","10","0","14","0","7","0","3","0","4","0","7","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
