"โรงพยาบาล","รวม","ปี พ.ศ. 2561","ปี พ.ศ. 2562"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","35","0","35","3","0","3","0","1","0","2","0","0","0","3","0","2","0","4","0","9","0","3","0","3","0","2","0"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","20","0","20","1","0","2","0","1","0","1","0","2","0","3","0","0","0","2","0","2","0","2","0","1","0","3","0"
"11072  :  โรงพยาบาลโพนทราย","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","3","0","2","0"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","19","0","19","0","0","0","0","2","0","0","0","0","0","2","0","0","0","2","0","3","0","2","0","1","0","7","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","11","11","0","0","0","2","0","0","0","0","0","2","0","1","0","1","0","2","0","0","0","0","0","3","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11077  :  โรงพยาบาลนามน","115","0","115","13","0","6","0","7","0","15","0","8","0","7","0","12","0","12","0","12","0","9","0","5","0","9","0"
"11078  :  โรงพยาบาลกมลาไสย","155","0","155","18","0","15","0","13","0","14","0","15","0","12","0","9","0","14","0","15","0","9","0","9","0","12","0"
"11079  :  โรงพยาบาลร่องคำ","5","0","5","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","1","36","37","1","3","0","3","0","4","0","1","0","1","0","1","0","0","0","3","0","7","0","6","0","4","0","3"
"11081  :  โรงพยาบาลยางตลาด","133","0","133","14","0","5","0","12","0","9","0","12","0","8","0","8","0","4","0","9","0","16","0","12","0","24","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","75","0","75","7","0","6","0","3","0","8","0","8","0","9","0","4","0","9","0","6","0","6","0","7","0","2","0"
"11085  :  โรงพยาบาลท่าคันโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","116","0","116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","24","0","35","0","19","0","22","0"
"11087  :  โรงพยาบาลสมเด็จ","3","196","199","0","23","2","16","0","12","0","11","0","15","0","17","0","14","0","8","0","23","0","22","0","16","1","19"
"11088  :  โรงพยาบาลห้วยผึ้ง","164","0","164","14","0","12","0","19","0","13","0","12","0","11","0","8","0","14","0","13","0","22","0","14","0","12","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","236","0","236","13","0","27","0","13","0","15","0","18","0","16","0","12","0","28","0","17","0","26","0","26","0","25","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","16","16","0","0","0","1","0","0","0","3","0","0","0","2","0","1","0","2","0","4","0","1","0","1","0","1"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","34","0","34","1","0","0","0","3","0","0","0","5","0","2","0","6","0","2","0","2","0","4","0","4","0","5","0"
"28791  :  โรงพยาบาลสามชัย","8","28","36","0","0","0","0","4","0","3","1","0","4","0","0","1","1","0","3","0","5","0","3","0","5","0","6"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","177","0","177","19","0","18","0","13","0","13","0","11","0","14","0","10","0","17","0","17","0","17","0","19","0","9","0"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","193","0","193","32","0","15","0","10","0","13","0","9","0","13","0","19","0","13","0","20","0","20","0","22","0","7","0"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","352","0","352","48","0","26","0","17","0","23","0","19","0","27","0","21","0","33","0","43","0","46","0","31","0","18","0"
"11096  :  โรงพยาบาลคำตากล้า","97","0","97","7","0","7","0","4","0","1","0","5","0","5","0","5","0","8","0","16","0","17","0","11","0","11","0"
"11097  :  โรงพยาบาลบ้านม่วง","155","0","155","17","0","10","0","6","0","10","0","5","0","16","0","16","0","16","0","15","0","22","0","14","0","8","0"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","31","0","31","2","0","2","0","0","0","1","0","1","0","2","0","4","0","4","0","6","0","3","0","2","0","4","0"
"11102  :  โรงพยาบาลเจริญศิลป์","0","28","28","0","5","0","0","0","2","0","1","0","0","0","4","0","2","0","1","0","0","0","5","0","6","0","2"
"11103  :  โรงพยาบาลโพนนาแก้ว","35","0","35","3","0","0","0","1","0","2","0","4","0","1","0","2","0","6","0","3","0","4","0","5","0","4","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","223","0","223","28","0","13","0","14","0","7","0","21","0","14","0","14","0","11","0","17","0","28","0","32","0","24","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","34","310","344","8","23","1","21","6","23","1","19","1","27","4","30","2","28","4","33","1","47","2","28","2","15","2","16"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","70","0","70","7","0","6","0","1","0","10","0","5","0","4","0","7","0","6","0","9","0","9","0","6","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","36","0","36","0","0","7","0","14","0","1","0","2","0","3","0","1","0","3","0","0","0","3","0","2","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","89","0","89","6","0","6","0","5","0","4","0","5","0","10","0","6","0","8","0","11","0","14","0","6","0","8","0"
"11112  :  โรงพยาบาลโพนสวรรค์","50","0","50","0","0","0","0","0","0","0","0","1","0","6","0","9","0","8","0","8","0","10","0","2","0","6","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","100","0","100","7","0","5","0","7","0","4","0","7","0","4","0","5","0","14","0","19","0","18","0","7","0","3","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","3","0","3","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","119","0","119","0","0","0","0","0","0","9","0","16","0","11","0","11","0","13","0","15","0","15","0","18","0","11","0"
"11114  :  โรงพยาบาลดอนตาล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","9","45","54","3","2","0","2","1","1","0","1","0","4","0","7","2","6","1","9","0","9","1","2","0","0","1","2"
"11116  :  โรงพยาบาลคำชะอี","1","40","41","1","5","0","1","0","1","0","4","0","4","0","2","0","1","0","2","0","6","0","5","0","5","0","4"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","13","0","13","1","0","0","0","0","0","1","0","2","0","0","0","0","0","2","0","1","0","4","0","0","0","2","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","344","0","344","77","0","38","0","19","0","24","0","15","0","22","0","24","0","20","0","20","0","40","0","13","0","32","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","242","0","242","30","0","20","0","33","0","37","0","17","0","15","0","14","0","20","0","12","0","25","0","13","0","6","0"
"11121  :  โรงพยาบาลเชียงดาว","252","0","252","35","0","26","0","21","0","19","0","15","0","24","0","18","0","22","0","18","0","26","0","13","0","15","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","328","0","328","32","0","35","0","30","0","29","0","24","0","29","0","22","0","25","0","20","0","35","0","28","0","19","0"
"11123  :  โรงพยาบาลแม่แตง","214","32","246","30","9","26","3","11","2","22","2","13","0","17","1","17","0","18","3","9","4","16","1","18","7","17","0"
"11124  :  โรงพยาบาลสะเมิง","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"11125  :  โรงพยาบาลฝาง","276","0","276","40","0","26","0","19","0","28","0","15","0","22","0","17","0","17","0","24","0","26","0","29","0","13","0"
"11126  :  โรงพยาบาลแม่อาย","125","0","125","16","0","11","0","12","0","20","0","7","0","8","0","6","0","7","0","13","0","10","0","6","0","9","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","56","56","0","14","0","9","0","7","0","7","0","6","0","3","0","0","0","1","0","0","0","4","0","4","0","1"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","224","0","224","29","0","23","0","21","0","27","0","7","0","18","0","18","0","17","0","18","0","14","0","16","0","16","0"
"11132  :  โรงพยาบาลฮอด","0","113","113","0","14","0","15","0","6","0","9","0","13","0","10","0","11","0","15","0","6","0","5","0","6","0","3"
"11133  :  โรงพยาบาลดอยเต่า","102","0","102","12","0","9","0","12","0","7","0","11","0","9","0","5","0","13","0","6","0","5","0","8","0","5","0"
"11134  :  โรงพยาบาลอมก๋อย","317","0","317","42","0","33","0","33","0","28","0","19","0","19","0","18","0","21","0","26","0","22","0","28","0","28","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","73","0","73","12","0","13","0","7","0","5","0","1","0","3","0","6","0","6","0","6","0","4","0","8","0","2","0"
"11138  :  โรงพยาบาลแม่วาง","85","0","85","9","0","6","0","3","0","6","0","5","0","3","0","6","0","10","0","10","0","9","0","10","0","8","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","35","0","35","2","0","0","0","0","0","2","0","2","0","3","0","6","0","4","0","3","0","5","0","8","0","0","0"
"11142  :  โรงพยาบาลลี้","219","0","219","31","0","13","0","13","0","15","0","20","0","14","0","16","0","16","0","22","0","14","0","15","0","30","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","56","6","62","4","1","4","1","4","1","2","0","4","0","8","0","2","0","9","0","4","3","8","0","6","0","1","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","146","0","146","22","0","12","0","12","0","11","0","7","0","13","0","12","0","9","0","8","0","15","0","13","0","12","0"
"11147  :  โรงพยาบาลเกาะคา","0","214","214","0","30","0","17","0","18","0","15","0","17","0","16","0","20","0","13","0","10","0","25","0","8","0","25"
"11148  :  โรงพยาบาลเสริมงาม","189","0","189","30","0","16","0","11","0","9","0","19","0","26","0","19","0","16","0","11","0","13","0","10","0","9","0"
"11149  :  โรงพยาบาลงาว","44","0","44","5","0","5","0","3","0","2","0","2","0","4","0","3","0","3","0","8","0","2","0","5","0","2","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","298","0","298","47","0","26","0","10","0","30","0","11","0","17","0","23","0","25","0","19","0","21","0","42","0","27","0"
"11153  :  โรงพยาบาลแม่พริก","43","0","43","3","0","2","0","2","0","3","0","3","0","3","0","3","0","8","0","3","0","4","0","7","0","2","0"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","139","0","139","12","0","11","0","12","0","13","0","11","0","15","0","15","0","6","0","10","0","11","0","12","0","11","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","324","0","324","0","0","0","0","0","0","51","0","42","0","31","0","29","0","45","0","0","0","57","0","69","0","0","0"
"11158  :  โรงพยาบาลตรอน","35","0","35","4","0","2","0","5","0","4","0","1","0","4","0","2","0","0","0","1","0","2","0","3","0","7","0"
"11159  :  โรงพยาบาลท่าปลา","85","0","85","15","0","3","0","7","0","8","0","3","0","9","0","10","0","9","0","3","0","7","0","8","0","3","0"
"11160  :  โรงพยาบาลน้ำปาด","33","0","33","5","0","1","0","2","0","1","0","1","0","2","0","2","0","4","0","6","0","0","0","2","0","7","0"
"11161  :  โรงพยาบาลฟากท่า","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","44","0","44","3","0","2","0","2","0","7","0","2","0","4","0","5","0","3","0","1","0","5","0","3","0","7","0"
"11163  :  โรงพยาบาลพิชัย","109","0","109","11","0","7","0","10","0","6","0","9","0","11","0","14","0","8","0","7","0","11","0","6","0","9","0"
"11164  :  โรงพยาบาลลับแล","105","0","105","11","0","17","0","8","0","11","0","8","0","5","0","10","0","4","0","7","0","8","0","6","0","10","0"
"11165  :  โรงพยาบาลทองแสนขัน","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","46","0","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","15","0","12","0","9","0"
"11167  :  โรงพยาบาลลอง","58","0","58","7","0","3","0","1","0","8","0","5","0","3","0","5","0","13","0","1","0","5","0","1","0","6","0"
"11169  :  โรงพยาบาลสูงเม่น","22","19","41","3","0","0","0","1","1","1","1","4","0","5","2","1","1","2","4","0","2","0","4","3","3","2","1"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","159","20","179","16","7","16","2","12","0","12","1","11","0","22","0","10","1","10","1","10","1","4","1","17","3","19","3"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","44","0","44","5","0","2","0","3","0","6","0","3","0","6","0","4","0","1","0","3","0","7","0","2","0","2","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","96","0","96","32","0","3","0","4","0","1","0","1","0","1","0","0","0","0","0","11","0","3","0","39","0","1","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
