"โรงพยาบาล","รวม","ปี พ.ศ. 2564","ปี พ.ศ. 2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"11072  :  โรงพยาบาลโพนทราย","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","21","0","21","0","0","3","0","5","0","2","0","3","0","3","0","1","0","4","0","0","0","0","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","10","10","0","3","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","31","0","31","6","0","5","0","4","0","2","0","5","0","2","0","1","0","6","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","2","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","3","2","5","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","2","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","0","182","182","0","34","0","36","0","16","0","22","0","23","0","30","0","21","0","0","0","0","0","0","0","0","0","0"
"11077  :  โรงพยาบาลนามน","32","0","32","1","0","6","0","1","0","2","0","6","0","8","0","4","0","4","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","27","36","63","5","4","1","5","2","3","6","3","3","6","3","3","7","12","0","0","0","0","0","0","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","18","0","18","2","0","5","0","2","0","3","0","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","8","13","21","7","0","0","1","0","1","0","0","0","1","0","2","1","3","0","5","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","10","0","10","2","0","0","0","2","0","0","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","22","22","0","4","0","1","0","3","0","3","0","7","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","20","20","0","3","0","6","0","3","0","3","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","13","0","13","1","0","1","0","1","0","2","0","3","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","42","0","42","4","0","5","0","1","0","1","0","1","0","11","0","14","0","5","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","46","0","46","3","0","7","0","10","0","10","0","6","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","0","55","55","0","18","0","2","0","8","0","7","0","6","0","5","0","2","0","7","0","0","0","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","73","0","73","9","0","8","0","15","0","10","0","8","0","16","0","7","0","0","0","0","0","0","0","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","126","0","126","15","0","22","0","12","0","15","0","15","0","29","0","18","0","0","0","0","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","0","2","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","13","7","20","1","1","2","2","3","1","2","1","1","0","2","1","2","1","0","0","0","0","0","0","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","0","6","6","0","0","0","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","20","0","20","4","0","5","0","3","0","0","0","2","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","0","5","5","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","84","0","84","15","0","20","0","6","0","8","0","11","0","9","0","6","0","7","0","2","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","0","10","10","0","1","0","1","0","0","0","2","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","112","0","112","16","0","10","0","14","0","16","0","11","0","12","0","16","0","17","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","57","0","57","5","0","6","0","12","0","4","0","5","0","12","0","10","0","3","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","35","0","35","3","0","1","0","5","0","5","0","2","0","5","0","10","0","4","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","0","10","10","0","2","0","0","0","0","0","1","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","0","8","8","0","1","0","1","0","1","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6","0","6","2","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","0","4","4","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","12","0","12","1","0","3","0","2","0","3","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","53","0","53","10","0","9","0","6","0","2","0","9","0","7","0","6","0","4","0","0","0","0","0","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","11","0","11","3","0","3","0","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","14","60","74","10","11","4","9","0","3","0","9","0","8","0","6","0","8","0","6","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","10","10","0","2","0","2","0","1","0","1","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","24","24","0","2","0","4","0","3","0","3","0","3","0","2","0","2","0","4","0","1","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","18","18","0","2","0","3","0","1","0","2","0","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","33","0","33","3","0","4","0","5","0","2","0","2","0","3","0","10","0","4","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","29","2","31","3","2","3","0","4","0","6","0","1","0","1","0","6","0","5","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","14","5","19","2","0","1","1","1","1","0","1","2","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","141","0","141","11","0","12","0","15","0","19","0","23","0","25","0","17","0","19","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","37","0","37","4","0","2","0","2","0","3","0","3","0","4","0","13","0","6","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","33","0","33","3","0","5","0","1","0","2","0","2","0","7","0","4","0","9","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","31","0","31","5","0","2","0","2","0","3","0","2","0","11","0","0","0","6","0","0","0","0","0","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","22","0","22","3","0","2","0","5","0","0","0","3","0","4","0","2","0","3","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","106","88","194","10","11","21","12","23","11","21","12","4","12","6","16","21","10","0","4","0","0","0","0","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","79","0","79","15","0","16","0","11","0","7","0","13","0","5","0","4","0","8","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","15","0","15","3","0","2","0","1","0","1","0","1","0","2","0","4","0","1","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","43","10","53","7","3","6","0","7","1","6","2","4","0","4","1","2","2","7","1","0","0","0","0","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","7","3","10","1","1","0","0","1","0","0","1","0","0","0","0","2","0","3","1","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","20","0","20","3","0","2","0","1","0","1","0","3","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","9","0","9","0","0","2","0","2","0","1","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","205","0","205","35","0","40","0","24","0","26","0","18","0","31","0","0","0","31","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","160","0","160","20","0","29","0","13","0","22","0","19","0","31","0","20","0","6","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","57","0","57","13","0","6","0","6","0","6","0","7","0","7","0","12","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","189","12","201","36","2","21","3","30","1","32","1","26","0","27","2","17","3","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","30","16","46","2","3","9","3","1","2","3","3","6","1","3","2","6","2","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","12","12","0","4","0","2","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","131","0","131","19","0","26","0","36","0","13","0","12","0","16","0","9","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","55","0","55","12","0","8","0","6","0","6","0","8","0","7","0","8","0","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","24","24","0","7","0","4","0","2","0","2","0","3","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","30","30","0","8","0","11","0","1","0","2","0","2","0","2","0","2","0","2","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","9","9","0","1","0","0","0","2","0","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","53","53","0","15","0","12","0","7","0","7","0","4","0","4","0","4","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","116","0","116","20","0","20","0","15","0","12","0","19","0","7","0","8","0","14","0","1","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","210","210","0","25","0","42","0","18","0","32","0","28","0","25","0","13","0","27","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","29","10","39","4","1","6","2","3","1","4","2","4","1","5","1","3","0","0","2","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","101","46","147","15","8","11","11","20","4","14","2","5","7","15","6","7","2","14","6","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","20","20","0","2","0","2","0","2","0","3","0","3","0","6","0","2","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","24","0","24","7","0","1","0","5","0","3","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","34","0","34","6","0","3","0","3","0","3","0","5","0","7","0","7","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","27","0","27","8","0","8","0","3","0","3","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","13","0","13","3","0","2","0","0","0","1","0","1","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","96","0","96","22","0","13","0","11","0","13","0","14","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","8","8","0","1","0","1","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","6","6","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","20","4","24","4","1","6","2","2","0","3","0","2","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","273","28","301","88","1","15","26","39","0","38","0","51","0","0","0","42","1","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","57","0","57","9","0","7","0","8","0","5","0","6","0","4","0","8","0","10","0","0","0","0","0","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","43","12","55","9","6","9","2","2","0","6","0","1","0","7","0","6","3","3","1","0","0","0","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","86","0","86","17","0","11","0","9","0","8","0","12","0","11","0","6","0","12","0","0","0","0","0","0","0","0","0"
"11149  :  โรงพยาบาลงาว","6","0","6","3","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","62","0","62","12","0","3","0","26","0","10","0","3","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","85","0","85","16","0","13","0","3","0","12","0","11","0","9","0","9","0","12","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","122","0","122","20","0","16","0","6","0","15","0","13","0","16","0","19","0","17","0","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","24","0","24","0","0","4","0","4","0","4","0","1","0","2","0","4","0","5","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","27","27","0","7","0","3","0","6","0","0","0","4","0","2","0","4","0","1","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","48","0","48","3","0","9","0","4","0","10","0","5","0","13","0","4","0","0","0","0","0","0","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","29","0","29","2","0","6","0","6","0","2","0","2","0","5","0","3","0","3","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","13","13","0","2","0","2","0","2","0","0","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","137","53","190","21","18","12","12","20","0","25","0","15","0","19","10","25","13","0","0","0","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","19","0","19","2","0","1","0","1","0","2","0","3","0","5","0","3","0","2","0","0","0","0","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","43","0","43","9","0","7","0","4","0","3","0","6","0","6","0","4","0","4","0","0","0","0","0","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","30","0","30","5","0","3","0","1","0","6","0","7","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","22","0","22","0","0","4","0","1","0","6","0","4","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","16","0","16","6","0","2","0","1","0","1","0","2","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","47","0","47","4","0","5","0","4","0","8","0","13","0","5","0","7","0","1","0","0","0","0","0","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","56","0","56","2","0","1","0","4","0","4","0","7","0","15","0","18","0","5","0","0","0","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","17","14","31","4","3","1","1","1","1","2","2","2","0","3","4","2","2","2","1","0","0","0","0","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","26","26","0","3","0","3","0","5","0","2","0","4","0","6","0","2","0","1","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","22","0","22","3","0","5","0","0","0","3","0","3","0","4","0","2","0","2","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","26","6","32","3","2","5","2","5","0","1","0","3","0","4","1","3","0","2","1","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","15","3","18","2","2","3","1","1","0","1","0","3","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","3","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","11","0","11","1","0","1","0","5","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","43","43","0","5","0","10","0","3","0","7","0","2","0","9","0","5","0","2","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","73","15","88","13","7","18","1","19","1","4","2","6","3","7","0","6","1","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","7","25","32","3","5","1","6","1","2","2","2","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","13","13","0","3","0","0","0","1","0","3","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","12","2","14","4","0","3","0","0","0","0","0","3","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","25","0","25","1","0","1","0","6","0","0","0","3","0","2","0","4","0","8","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","5","5","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","4","0","4","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","35","0","35","5","0","3","0","5","0","2","0","5","0","13","0","2","0","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","4","4","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","60","0","60","8","0","18","0","3","0","3","0","6","0","13","0","9","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","71","71","0","13","0","10","0","8","0","9","0","5","0","7","0","10","0","9","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","32","0","32","12","0","3","0","2","0","5","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
