"โรงพยาบาล","รวม","ปี พ.ศ. 2564","ปี พ.ศ. 2565"
"ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"Hct","CBC","รวม","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC","Hct","CBC"
"11079  :  โรงพยาบาลร่องคำ","18","3","21","2","1","5","0","2","0","3","1","2","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","21","15","36","7","0","1","3","1","1","0","0","1","1","2","2","4","3","5","5","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","11","10","21","2","2","0","0","2","2","0","0","1","1","3","2","1","1","2","2","0","0","0","0","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","0","23","23","0","5","0","1","0","3","0","3","0","7","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","0","20","20","0","3","0","6","0","3","0","3","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","13","13","26","1","1","1","1","1","1","2","2","3","3","2","2","2","2","1","1","0","0","0","0","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","45","45","90","4","4","5","5","1","1","1","1","1","1","14","14","14","14","5","5","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","46","0","46","3","0","7","0","10","0","10","0","6","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","56","56","112","18","18","2","2","9","9","7","7","6","6","5","5","2","2","7","7","0","0","0","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","74","74","148","9","9","8","8","16","16","10","10","8","8","16","16","7","7","0","0","0","0","0","0","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","128","70","198","15","7","22","13","12","6","15","6","16","9","29","13","19","16","0","0","0","0","0","0","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","2","2","4","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","14","9","23","1","1","2","2","3","1","2","1","1","0","2","3","3","1","0","0","0","0","0","0","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","7","7","14","0","0","3","3","0","0","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","23","23","46","4","4","5","5","5","5","0","0","3","3","3","3","3","3","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","0","5","5","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","84","23","107","15","2","20","3","6","4","8","4","11","3","9","4","6","2","7","1","2","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","0","10","10","0","1","0","1","0","0","0","2","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","116","49","165","16","5","11","4","14","3","16","7","11","4","13","5","17","13","18","8","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","57","21","78","5","0","6","0","12","2","4","0","5","5","12","5","10","6","3","3","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","35","35","70","3","3","1","1","5","5","5","5","2","2","5","5","10","10","4","4","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","0","11","11","0","2","0","0","0","0","0","2","0","3","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","8","8","16","1","1","1","1","1","1","1","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","6","6","12","2","2","0","0","0","0","0","0","1","1","0","0","1","1","2","2","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","4","4","8","2","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","12","12","24","1","1","3","3","2","2","3","3","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","56","56","112","10","10","10","10","6","6","3","3","9","9","7","7","6","6","5","5","0","0","0","0","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","11","5","16","3","0","3","2","0","0","1","1","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","24","64","88","18","11","6","10","0","3","0","9","0","10","0","6","0","8","0","7","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","11","11","0","2","0","2","0","1","0","1","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","24","24","0","2","0","4","0","3","0","3","0","3","0","2","0","2","0","4","0","1","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","18","18","0","2","0","3","0","1","0","2","0","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","35","12","47","3","2","4","0","5","1","2","1","3","3","3","0","11","5","4","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","32","2","34","5","2","3","0","4","0","7","0","1","0","1","0","6","0","5","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","19","5","24","2","0","2","1","2","1","1","1","4","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","143","103","246","11","11","12","8","15","9","20","13","24","15","25","19","17","14","19","14","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","37","33","70","4","2","1","1","2","1","3","2","3","3","4","4","14","14","6","6","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","33","1","34","3","0","5","0","1","0","2","0","2","0","7","1","4","0","9","0","0","0","0","0","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","32","31","63","5","5","2","2","2","2","4","4","2","2","11","11","0","0","6","5","0","0","0","0","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","23","8","31","3","1","2","0","5","4","0","0","3","0","4","1","3","2","3","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","107","103","210","10","11","21","12","23","15","21","13","4","16","6","19","21","11","1","6","0","0","0","0","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","80","0","80","15","0","17","0","11","0","7","0","13","0","5","0","4","0","8","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","18","0","18","4","0","2","0","2","0","2","0","1","0","2","0","4","0","1","0","0","0","0","0","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","55","16","71","10","3","6","1","8","2","8","4","4","0","6","2","4","2","9","2","0","0","0","0","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","11","4","15","2","1","0","0","1","0","1","1","0","0","0","0","2","0","5","2","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","22","0","22","3","0","2","0","1","0","1","0","3","0","11","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","9","5","14","0","0","2","0","2","1","1","1","0","1","2","1","1","0","1","1","0","0","0","0","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","260","81","341","65","14","44","11","32","13","36","11","18","7","33","11","0","0","32","14","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","164","0","164","22","0","29","0","13","0","24","0","19","0","31","0","20","0","6","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","60","48","108","13","11","8","8","6","6","6","5","8","2","7","8","12","8","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","202","32","234","38","2","24","5","31","5","33","4","27","6","29","5","20","5","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","46","16","62","5","3","12","3","3","2","6","3","7","1","5","2","8","2","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","12","12","0","4","0","2","0","1","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","138","37","175","20","5","27","5","39","9","13","6","13","4","17","7","9","1","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","59","30","89","12","3","8","2","6","3","6","4","8","4","10","5","9","9","0","0","0","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","25","25","0","7","0","4","0","2","0","2","0","4","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","35","35","0","8","0","13","0","1","0","3","0","2","0","3","0","3","0","2","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","11","11","0","1","0","0","0","2","0","4","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","60","60","0","16","0","12","0","7","0","9","0","5","0","5","0","6","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","126","93","219","20","12","20","15","15","9","12","12","19","10","8","8","11","8","20","18","1","1","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","221","221","0","25","0","43","0","18","0","33","0","32","0","27","0","13","0","30","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","31","20","51","4","1","6","4","4","2","4","4","5","3","5","3","3","0","0","3","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","110","62","172","15","8","13","14","22","4","15","4","6","10","17","8","7","4","15","10","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","22","22","0","2","0","3","0","2","0","3","0","3","0","6","0","3","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","2","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","25","9","34","7","4","2","1","5","2","3","1","4","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","34","13","47","6","2","3","1","3","0","3","1","5","1","7","3","7","5","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","27","0","27","8","0","8","0","3","0","3","0","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","13","13","26","3","3","2","2","0","0","1","1","1","1","2","2","4","4","0","0","0","0","0","0","0","0","0","0"
"11142  :  โรงพยาบาลลี้","96","95","191","22","22","13","13","11","11","13","13","14","14","23","22","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","8","8","0","1","0","1","0","1","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","0","6","6","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","24","7","31","5","1","8","2","2","2","3","0","2","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","285","306","591","89","89","15","42","44","41","41","39","52","51","0","0","44","44","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","63","20","83","9","3","7","1","8","0","8","2","7","5","5","2","9","3","10","4","0","0","0","0","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","55","19","74","15","7","11","3","2","2","6","1","1","0","7","1","9","4","4","1","0","0","0","0","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","88","0","88","17","0","12","0","9","0","8","0","12","0","11","0","6","0","13","0","0","0","0","0","0","0","0","0"
"11149  :  โรงพยาบาลงาว","6","6","12","3","3","1","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","64","0","64","12","0","3","0","27","0","11","0","3","0","3","0","0","0","5","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","86","33","119","16","7","13","7","3","0","12","5","11","4","9","4","10","3","12","3","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","127","47","174","21","6","16","7","6","1","16","4","14","6","16","8","20","9","18","6","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","24","3","27","0","0","4","1","4","0","4","0","1","0","2","1","4","1","5","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","27","27","0","7","0","3","0","6","0","0","0","4","0","2","0","4","0","1","0","0","0","0","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","50","12","62","3","1","9","2","4","1","11","3","5","0","14","3","4","2","0","0","0","0","0","0","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","29","29","58","2","2","6","6","6","6","2","2","2","2","5","5","3","3","3","3","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","0","15","15","0","2","0","2","0","2","0","0","0","2","0","3","0","2","0","2","0","0","0","0","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","195","114","309","39","22","25","15","21","14","27","17","15","7","29","17","39","22","0","0","0","0","0","0","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","19","19","38","2","2","1","1","1","1","2","2","3","3","5","5","3","3","2","2","0","0","0","0","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","45","0","45","9","0","7","0","4","0","4","0","6","0","6","0","4","0","5","0","0","0","0","0","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","32","23","55","5","5","3","3","1","1","6","4","8","4","6","3","3","3","0","0","0","0","0","0","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","23","5","28","0","0","5","2","1","1","6","1","4","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","16","7","23","6","2","2","1","1","0","1","0","2","0","0","0","3","4","1","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","49","47","96","4","3","5","5","4","4","8","8","14","14","5","5","7","6","2","2","0","0","0","0","0","0","0","0"
"11164  :  โรงพยาบาลลับแล","67","59","126","3","3","1","1","5","3","4","0","9","8","19","21","20","18","6","5","0","0","0","0","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","34","17","51","7","3","2","1","2","1","4","2","2","0","8","5","6","4","3","1","0","0","0","0","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","28","28","0","3","0","4","0","5","0","3","0","4","0","6","0","2","0","1","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","22","7","29","3","2","5","0","0","0","3","1","3","1","4","0","2","1","2","2","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","26","14","40","3","2","5","4","5","2","1","0","3","0","4","5","3","0","2","1","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","15","4","19","2","2","3","1","1","0","1","1","3","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","3","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","0","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","11","0","11","1","0","1","0","5","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","0","43","43","0","5","0","10","0","3","0","7","0","2","0","9","0","5","0","2","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","88","23","111","20","7","19","1","20","2","6","4","9","3","7","2","7","4","0","0","0","0","0","0","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","8","27","35","3","5","1","6","1","2","2","2","0","5","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","14","14","0","3","0","0","0","2","0","3","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","12","2","14","4","0","3","0","0","0","0","0","3","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","25","5","30","1","1","1","1","6","1","0","0","3","1","2","0","4","0","8","1","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","5","5","0","1","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","4","3","7","1","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","36","16","52","6","3","3","3","5","1","2","1","5","1","13","5","2","2","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","4","4","0","0","0","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","63","48","111","8","7","18","13","3","4","4","2","7","6","14","10","9","6","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","73","73","146","13","13","10","10","8","8","10","10","6","6","7","7","10","10","9","9","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","31","0","31","12","0","2","0","2","0","5","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","16","2","18","1","2","4","0","1","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","30","13","43","9","4","5","2","8","2","5","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11187  :  โรงพยาบาลปง","21","11","32","10","5","3","0","0","0","4","1","1","1","1","1","2","3","0","0","0","0","0","0","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","47","9","56","11","1","5","3","4","0","7","0","7","2","5","1","3","2","5","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11189  :  โรงพยาบาลเทิง","64","21","85","20","2","9","1","6","3","5","2","11","2","13","11","0","0","0","0","0","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","14","14","0","1","0","4","0","2","0","2","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","42","9","51","5","4","4","0","3","0","10","2","6","0","5","2","7","0","2","1","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","114","114","0","28","0","14","0","11","0","13","0","15","0","14","0","19","0","0","0","0","0","0","0","0","0","0"
