"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11056  :  โรงพยาบาลนาเชือก","5,365","12,344","2.30","556","1,416","2.55","370","712","1.92","4,188","9,533","2.28","251","683","2.72","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","7,681","22,351","2.91","565","1,517","2.68","225","580","2.58","6,210","18,020","2.90","681","2,234","3.28","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","13,264","51,145","3.86","1,547","20,176","13.04","789","1,989","2.52","10,334","27,322","2.64","594","1,658","2.79","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","2,505","6,452","2.58","255","670","2.63","182","319","1.75","2,062","5,451","2.64","6","12","2.00","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","3,061","6,594","2.15","245","557","2.27","131","264","2.02","2,676","5,760","2.15","9","13","1.44","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,758","5,460","3.11","795","2,882","3.63","94","170","1.81","820","2,302","2.81","49","106","2.16","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","64,233","287,439","4.47","8,702","42,281","4.86","6,277","21,479","3.42","49,149","223,272","4.54","106","407","3.84","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","9,790","29,250","2.99","1,085","3,430","3.16","675","1,554","2.30","8,030","24,260","3.02","2","6","3.00","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","2,573","8,496","3.30","377","1,237","3.28","76","214","2.82","2,094","6,968","3.33","26","77","2.96","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,429","11,364","2.57","512","1,320","2.58","254","538","2.12","3,651","9,480","2.60","12","26","2.17","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","2,297","6,044","2.63","234","676","2.89","186","374","2.01","1,877","4,994","2.66","0","0","0.00","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","4,337","11,179","2.58","331","986","2.98","347","696","2.01","3,244","8,314","2.56","415","1,183","2.85","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","9,790","47,874","4.89","785","3,081","3.92","4,452","20,228","4.54","4,640","23,985","5.17","94","580","6.17","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,688","6,176","2.30","207","477","2.30","314","626","1.99","2,159","5,052","2.34","8","21","2.63","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","4,108","11,913","2.90","281","1,026","3.65","201","463","2.30","3,241","9,708","3.00","386","716","1.85","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","8,797","23,123","2.63","812","2,268","2.79","1,331","3,307","2.48","6,624","17,439","2.63","30","109","3.63","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,267","36,779","3.26","997","3,207","3.22","547","1,389","2.54","9,523","31,724","3.33","209","459","2.20","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","1,828","4,959","2.71","209","552","2.64","116","321","2.77","1,440","3,847","2.67","95","239","2.52","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","2,079","5,346","2.57","202","526","2.60","131","296","2.26","1,746","4,524","2.59","0","0","0.00","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","2,815","6,701","2.38","239","733","3.07","190","400","2.11","2,383","5,561","2.33","3","7","2.33","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","1,266","3,142","2.48","168","452","2.69","86","150","1.74","1,010","2,533","2.51","3","7","2.33","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,938","5,718","2.95","261","888","3.40","91","251","2.76","1,539","4,472","2.91","48","107","2.23","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","2,551","6,737","2.64","305","851","2.79","167","309","1.85","1,916","5,221","2.72","163","356","2.18","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","459","1,077","2.35","190","434","2.28","46","108","2.35","223","535","2.40","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","4,382","47,191","10.77","25","148","5.92","8","24","3.00","820","4,521","5.51","3,529","42,498","12.04","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","1","1","1.00","0","0","0.00","1","1","1.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","44,045","185,752","4.22","4,611","23,822","5.17","4,534","18,512","4.08","33,496","138,717","4.14","1,405","4,701","3.35","0","0","0.00"
"11077  :  โรงพยาบาลนามน","3,127","9,208","2.94","179","578","3.23","274","760","2.77","2,655","7,830","2.95","19","40","2.11","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","11,242","37,133","3.30","1,332","5,103","3.83","307","887","2.89","8,673","28,598","3.30","930","2,545","2.74","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,689","9,790","5.80","205","1,147","5.60","220","903","4.10","1,264","7,740","6.12","0","0","0.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","7,875","25,973","3.30","927","3,405","3.67","554","1,410","2.55","6,330","20,996","3.32","65","162","2.49","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","10,367","31,695","3.06","739","2,428","3.29","502","1,547","3.08","8,814","27,070","3.07","314","650","2.07","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","3,399","9,224","2.71","252","775","3.08","256","526","2.05","2,659","7,199","2.71","232","724","3.12","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2,102","5,972","2.84","168","439","2.61","160","315","1.97","1,763","5,190","2.94","11","28","2.55","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","5,511","13,963","2.53","353","1,000","2.83","380","730","1.92","4,655","12,010","2.58","124","223","1.80","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","3,345","9,314","2.78","194","544","2.80","173","378","2.18","2,895","8,190","2.83","87","202","2.32","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","6,165","17,438","2.83","553","1,710","3.09","201","492","2.45","5,213","14,872","2.85","198","364","1.84","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","6,659","22,907","3.44","529","1,886","3.57","1,061","2,820","2.66","5,045","18,138","3.60","24","63","2.63","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,316","7,454","3.22","251","943","3.76","187","451","2.41","1,867","6,032","3.23","11","28","2.55","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8,803","33,946","3.86","944","4,145","4.39","276","1,017","3.68","7,554","28,696","3.80","29","88","3.03","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","46,893","238,540","5.09","5,080","28,540","5.62","2,883","12,821","4.45","33,887","167,115","4.93","5,043","30,064","5.96","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","2,259","7,059","3.12","92","267","2.90","451","1,389","3.08","1,716","5,403","3.15","0","0","0.00","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","2,524","8,417","3.33","222","734","3.31","770","2,512","3.26","1,532","5,171","3.38","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","8,221","21,800","2.65","877","2,382","2.72","394","916","2.32","6,594","17,504","2.65","356","998","2.80","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","7,510","25,891","3.45","814","3,280","4.03","341","966","2.83","5,346","18,433","3.45","1,012","3,212","3.17","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","2,649","8,000","3.02","261","826","3.16","67","163","2.43","2,215","6,773","3.06","107","238","2.22","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","940","2,679","2.85","96","300","3.13","55","154","2.80","762","2,181","2.86","32","44","1.38","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","9,564","31,848","3.33","714","2,831","3.96","1,274","3,881","3.05","7,391","24,672","3.34","185","464","2.51","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","3,058","9,685","3.17","207","652","3.15","247","590","2.39","2,597","8,425","3.24","7","18","2.57","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","5,822","20,283","3.48","333","1,215","3.65","1,322","4,325","3.27","4,092","14,477","3.54","75","266","3.55","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","7,153","23,963","3.35","546","1,879","3.44","517","1,509","2.92","5,875","20,088","3.42","216","487","2.25","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","2,124","7,673","3.61","158","599","3.79","68","234","3.44","1,722","6,272","3.64","176","568","3.23","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","2,491","6,909","2.77","137","410","2.99","154","325","2.11","2,195","6,168","2.81","5","6","1.20","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,856","26,984","7.00","260","1,950","7.50","1,035","5,893","5.69","2,985","19,135","6.41","2","6","3.00","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","1,998","6,606","3.31","127","412","3.24","25","93","3.72","1,771","5,867","3.31","75","234","3.12","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,218","7,729","3.48","135","435","3.22","266","647","2.43","1,826","6,543","3.58","54","104","1.93","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","13,627","54,892","4.03","1,044","4,841","4.64","2,575","11,988","4.66","9,340","35,047","3.75","710","3,016","4.25","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","804","3,038","3.78","382","1,677","4.39","392","1,237","3.16","31","124","4.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,027","6,546","3.23","228","697","3.06","84","324","3.86","1,620","5,331","3.29","95","194","2.04","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","27,537","138,213","5.02","2,474","24,164","9.77","3,158","11,281","3.57","19,771","92,991","4.70","2,460","9,777","3.97","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","2,212","6,791","3.07","105","351","3.34","145","315","2.17","1,948","6,069","3.12","14","56","4.00","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","2,800","7,226","2.58","249","727","2.92","152","330","2.17","1,990","4,691","2.36","411","1,478","3.60","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","3,056","8,073","2.64","192","508","2.65","103","279","2.71","2,107","5,691","2.70","661","1,595","2.41","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,289","3,707","2.88","49","155","3.16","88","173","1.97","1,142","3,349","2.93","10","30","3.00","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","3,917","10,531","2.69","500","1,560","3.12","411","1,122","2.73","2,990","7,814","2.61","17","35","2.06","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","4,786","14,302","2.99","162","512","3.16","309","560","1.81","4,253","13,089","3.08","62","141","2.27","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","6,562","21,062","3.21","410","1,695","4.13","226","490","2.17","5,061","16,141","3.19","869","2,736","3.15","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","2,362","6,432","2.72","130","294","2.26","478","1,428","2.99","1,748","4,691","2.68","6","19","3.17","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","2,715","7,910","2.91","92","395","4.29","147","295","2.01","2,466","7,188","2.91","10","32","3.20","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7,322","24,687","3.37","732","3,619","4.94","268","842","3.14","5,521","18,299","3.31","812","1,927","2.37","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","11,006","43,104","3.92","1,085","4,758","4.39","664","2,573","3.88","7,774","30,240","3.89","1,487","5,533","3.72","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,645","7,685","2.91","243","787","3.24","156","336","2.15","2,238","6,542","2.92","10","20","2.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","2,498","6,110","2.45","192","495","2.58","43","102","2.37","2,086","5,183","2.48","177","330","1.86","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,953","4,224","2.16","113","236","2.09","112","210","1.88","1,723","3,769","2.19","5","9","1.80","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","2,962","8,220","2.78","296","858","2.90","172","377","2.19","2,405","6,831","2.84","91","154","1.69","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,700","4,668","2.75","126","308","2.44","111","232","2.09","1,313","3,641","2.77","150","487","3.25","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","2,429","5,291","2.18","481","1,091","2.27","85","143","1.68","1,792","3,941","2.20","71","116","1.63","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","29,303","192,073","6.55","2,355","13,712","5.82","947","4,698","4.96","17,001","82,255","4.84","8,556","89,055","10.41","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","15,106","60,502","4.01","1,326","5,867","4.42","252","1,183","4.69","13,363","52,841","3.95","166","611","3.68","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","9,648","29,434","3.05","420","1,276","3.04","228","492","2.16","8,476","25,702","3.03","576","1,964","3.41","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","6,894","20,763","3.01","285","956","3.35","467","1,411","3.02","4,629","13,901","3.00","1,052","3,041","2.89","460","1,417","3.08"
"11122  :  โรงพยาบาลดอยสะเก็ด","4,454","15,491","3.48","345","1,243","3.60","426","836","1.96","3,151","11,948","3.79","532","1,464","2.75","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","3,275","10,642","3.25","149","635","4.26","266","636","2.39","2,424","8,216","3.39","436","1,155","2.65","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","2,465","9,633","3.91","100","385","3.85","102","402","3.94","1,930","7,622","3.95","333","1,224","3.68","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","13,920","70,606","5.07","820","4,358","5.31","1,006","5,296","5.26","7,153","36,697","5.13","5,153","24,253","4.71","1","2","2.00"
"11126  :  โรงพยาบาลแม่อาย","4,256","18,589","4.37","78","492","6.31","173","403","2.33","3,011","11,117","3.69","994","6,577","6.62","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","3,035","9,484","3.12","179","554","3.09","107","286","2.67","2,571","8,249","3.21","178","395","2.22","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","13,207","40,209","3.04","1,454","5,212","3.58","2,112","5,960","2.82","9,054","27,423","3.03","287","807","2.81","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","3,529","10,393","2.95","216","730","3.38","170","269","1.58","2,684","8,295","3.09","459","1,099","2.39","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","6,412","26,411","4.12","247","1,241","5.02","195","919","4.71","4,450","19,123","4.30","1,467","5,005","3.41","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","7,513","29,820","3.97","463","2,394","5.17","755","2,398","3.18","4,820","20,258","4.20","1,477","4,770","3.23","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","5,646","18,234","3.23","297","901","3.03","398","1,425","3.58","4,594","15,007","3.27","358","901","2.52","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","2,729","6,396","2.34","154","383","2.49","77","139","1.81","2,412","5,710","2.37","86","164","1.91","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","4,246","13,166","3.10","80","238","2.98","93","267","2.87","3,454","10,365","3.00","619","2,296","3.71","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","4,047","14,331","3.54","315","1,271","4.03","209","445","2.13","2,525","9,871","3.91","998","2,744","2.75","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","898","2,772","3.09","30","61","2.03","16","39","2.44","419","1,267","3.02","172","478","2.78","260","925","3.56"
"11137  :  โรงพยาบาลไชยปราการ","3,436","14,154","4.12","117","606","5.18","584","1,960","3.36","2,757","11,588","4.20","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","4,531","11,133","2.46","95","211","2.22","127","221","1.74","3,960","9,874","2.49","349","827","2.37","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","2,158","7,099","3.29","124","328","2.65","74","197","2.66","1,808","6,202","3.43","122","287","2.35","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,497","5,566","3.72","37","95","2.57","34","80","2.35","1,265","4,992","3.95","93","261","2.81","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","1,159","4,909","4.24","1","9","9.00","27","84","3.11","1,068","4,574","4.28","41","143","3.49","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","863","3,204","3.71","0","0","0.00","0","0","0.00","741","2,741","3.70","27","51","1.89","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,450","6,634","2.71","0","0","0.00","0","0","0.00","1,892","5,615","2.97","224","378","1.69","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","4,252","108,544","25.53","404","6,967","17.25","145","2,615","18.03","3,355","91,824","27.37","348","7,138","20.51","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,393","5,678","2.37","0","0","0.00","569","783","1.38","1,768","4,769","2.70","56","126","2.25","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,129","2,685","2.38","17","31","1.82","14","23","1.64","1,073","2,582","2.41","25","49","1.96","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","32,158","135,051","4.20","3,562","19,812","5.56","3,610","13,584","3.76","22,143","91,887","4.15","2,582","8,620","3.34","261","1,148","4.40"
"11140  :  โรงพยาบาลแม่ทา","2,416","4,672","1.93","130","304","2.34","198","318","1.61","1,863","3,526","1.89","225","524","2.33","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,059","8,019","2.62","271","713","2.63","144","303","2.10","2,508","6,703","2.67","136","300","2.21","0","0","0.00"
"11142  :  โรงพยาบาลลี้","4,409","13,446","3.05","232","692","2.98","574","1,363","2.37","3,589","11,353","3.16","14","38","2.71","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","2,039","4,804","2.36","98","236","2.41","56","182","3.25","1,770","4,139","2.34","115","247","2.15","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","4,669","13,403","2.87","379","1,154","3.04","279","556","1.99","3,736","11,001","2.94","275","692","2.52","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,926","4,915","2.55","96","250","2.60","398","873","2.19","1,383","3,683","2.66","49","109","2.22","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,695","5,888","2.18","0","0","0.00","80","171","2.14","2,614","5,716","2.19","1","1","1.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,356","4,339","1.84","146","272","1.86","65","136","2.09","664","1,199","1.81","62","118","1.90","1,419","2,614","1.84"
"11146  :  โรงพยาบาลแม่เมาะ","2,797","6,192","2.21","285","727","2.55","365","621","1.70","2,141","4,833","2.26","6","11","1.83","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","5,966","22,847","3.83","511","2,057","4.03","657","2,238","3.41","4,385","16,837","3.84","413","1,715","4.15","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","2,625","7,033","2.68","157","408","2.60","87","184","2.11","2,335","6,356","2.72","46","85","1.85","0","0","0.00"
"11149  :  โรงพยาบาลงาว","4,062","10,965","2.70","279","758","2.72","358","783","2.19","3,402","9,352","2.75","23","72","3.13","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","2,838","7,549","2.66","225","641","2.85","142","350","2.46","2,413","6,432","2.67","58","126","2.17","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","4,891","13,266","2.71","270","763","2.83","95","179","1.88","4,446","12,176","2.74","80","148","1.85","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","4,293","14,896","3.47","439","1,656","3.77","282","935","3.32","3,525","12,175","3.45","47","130","2.77","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","1,250","3,169","2.54","0","0","0.00","120","274","2.28","1,130","2,895","2.56","0","0","0.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","2,662","5,797","2.18","117","301","2.57","162","357","2.20","2,335","5,044","2.16","48","95","1.98","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","2,845","6,942","2.44","115","295","2.57","171","316","1.85","2,545","6,303","2.48","14","28","2.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","2,928","8,150","2.78","250","778","3.11","189","488","2.58","2,392","6,680","2.79","97","204","2.10","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2,118","6,056","2.86","123","408","3.32","41","93","2.27","1,857","5,328","2.87","97","227","2.34","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","43,916","246,539","5.61","6,308","44,465","7.05","3,671","15,477","4.22","32,396","180,766","5.58","1,523","5,782","3.80","18","49","2.72"
"11158  :  โรงพยาบาลตรอน","1,899","6,395","3.37","196","863","4.40","77","196","2.55","1,578","5,214","3.30","48","122","2.54","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,688","7,043","2.62","170","488","2.87","112","294","2.63","2,366","6,207","2.62","40","54","1.35","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","159","406","2.55","37","82","2.22","3","3","1.00","119","321","2.70","0","0","0.00","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","38,739","187,556","4.84","5,845","34,723","5.94","3,204","13,286","4.15","29,457","138,656","4.71","234","891","3.81","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","4,958","12,982","2.62","499","1,470","2.95","313","746","2.38","3,967","10,322","2.60","179","444","2.48","0","0","0.00"
