"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","166","0","0.00","9","0","0.00","3","0","0.00","20","0","0.00","18","0","0.00","17","0","0.00","17","0","0.00","15","0","0.00","4","0","0.00","13","0","0.00","7","0","0.00","19","0","0.00","24","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","59","0","0.00","6","0","0.00","4","0","0.00","6","0","0.00","10","0","0.00","4","0","0.00","1","0","0.00","7","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","7","0","0.00","9","0","0.00"
"28791  :  โรงพยาบาลสามชัย","244","0","0.00","16","0","0.00","30","0","0.00","26","0","0.00","17","0","0.00","14","0","0.00","17","0","0.00","27","0","0.00","12","0","0.00","17","0","0.00","29","0","0.00","21","0","0.00","18","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","123","0","0.00","19","0","0.00","24","0","0.00","9","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","10","0","0.00","19","0","0.00","6","0","0.00","5","0","0.00","16","0","0.00","8","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","50","0","0.00","5","0","0.00","7","0","0.00","7","0","0.00","6","0","0.00","3","0","0.00","4","0","0.00","4","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","705","0","0.00","70","0","0.00","84","0","0.00","88","0","0.00","50","0","0.00","46","0","0.00","64","0","0.00","66","0","0.00","36","0","0.00","54","0","0.00","53","0","0.00","50","0","0.00","44","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","185","1","0.54","32","0","0.00","37","0","0.00","32","0","0.00","1","0","0.00","0","0","0.00","26","0","0.00","10","0","0.00","8","0","0.00","11","0","0.00","7","0","0.00","7","0","0.00","14","1","7.14"
"11094  :  โรงพยาบาลนิคมน้ำอูน","20","0","0.00","8","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","294","0","0.00","1","0","0.00","6","0","0.00","44","0","0.00","32","0","0.00","26","0","0.00","25","0","0.00","27","0","0.00","45","0","0.00","41","0","0.00","36","0","0.00","6","0","0.00","5","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","534","0","0.00","37","0","0.00","50","0","0.00","53","0","0.00","53","0","0.00","25","0","0.00","43","0","0.00","51","0","0.00","41","0","0.00","48","0","0.00","42","0","0.00","40","0","0.00","51","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","794","2","0.25","63","0","0.00","79","0","0.00","109","0","0.00","73","0","0.00","66","0","0.00","72","2","2.78","94","0","0.00","46","0","0.00","66","0","0.00","35","0","0.00","45","0","0.00","46","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","231","0","0.00","35","0","0.00","25","0","0.00","53","0","0.00","15","0","0.00","17","0","0.00","16","0","0.00","33","0","0.00","22","0","0.00","13","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","418","0","0.00","27","0","0.00","45","0","0.00","33","0","0.00","46","0","0.00","25","0","0.00","28","0","0.00","42","0","0.00","44","0","0.00","28","0","0.00","29","0","0.00","31","0","0.00","40","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","53","0","0.00","9","0","0.00","4","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","4","0","0.00","8","0","0.00","7","0","0.00","6","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","475","0","0.00","40","0","0.00","47","0","0.00","48","0","0.00","42","0","0.00","29","0","0.00","31","0","0.00","46","0","0.00","43","0","0.00","29","0","0.00","26","0","0.00","39","0","0.00","55","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","530","0","0.00","36","0","0.00","55","0","0.00","38","0","0.00","70","0","0.00","44","0","0.00","42","0","0.00","60","0","0.00","42","0","0.00","40","0","0.00","23","0","0.00","43","0","0.00","37","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,401","0","0.00","178","0","0.00","260","0","0.00","281","0","0.00","236","0","0.00","190","0","0.00","218","0","0.00","153","0","0.00","142","0","0.00","191","0","0.00","187","0","0.00","146","0","0.00","219","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","186","0","0.00","21","0","0.00","16","0","0.00","20","0","0.00","18","0","0.00","12","0","0.00","12","0","0.00","11","0","0.00","14","0","0.00","12","0","0.00","16","0","0.00","19","0","0.00","15","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","2,976","1","0.03","300","0","0.00","313","1","0.32","317","0","0.00","284","0","0.00","275","0","0.00","244","0","0.00","270","0","0.00","237","0","0.00","182","0","0.00","236","0","0.00","170","0","0.00","148","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","196","0","0.00","17","0","0.00","16","0","0.00","26","0","0.00","33","0","0.00","18","0","0.00","19","0","0.00","10","0","0.00","18","0","0.00","4","0","0.00","13","0","0.00","6","0","0.00","16","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","346","0","0.00","45","0","0.00","41","0","0.00","49","0","0.00","17","0","0.00","36","0","0.00","28","0","0.00","25","0","0.00","27","0","0.00","18","0","0.00","18","0","0.00","24","0","0.00","18","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","8","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11107  :  โรงพยาบาลนาทม","221","0","0.00","21","0","0.00","26","0","0.00","24","0","0.00","11","0","0.00","19","0","0.00","21","0","0.00","25","0","0.00","28","0","0.00","16","0","0.00","6","0","0.00","17","0","0.00","7","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","377","3","0.80","44","1","2.27","43","0","0.00","44","0","0.00","37","0","0.00","40","0","0.00","39","0","0.00","28","0","0.00","30","0","0.00","13","1","7.69","18","1","5.56","22","0","0.00","19","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","76","0","0.00","9","0","0.00","11","0","0.00","2","0","0.00","10","0","0.00","4","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","8","0","0.00","7","0","0.00","2","0","0.00","17","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","525","0","0.00","43","0","0.00","55","0","0.00","56","0","0.00","41","0","0.00","38","0","0.00","25","0","0.00","36","0","0.00","37","0","0.00","48","0","0.00","48","0","0.00","44","0","0.00","54","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","274","3","1.09","17","0","0.00","20","0","0.00","38","1","2.63","38","1","2.63","28","0","0.00","20","0","0.00","28","1","3.57","23","0","0.00","18","0","0.00","18","0","0.00","13","0","0.00","13","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","10","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","81","0","0.00","5","0","0.00","3","0","0.00","9","0","0.00","4","0","0.00","6","0","0.00","9","0","0.00","5","0","0.00","8","0","0.00","9","0","0.00","6","0","0.00","9","0","0.00","8","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,711","0","0.00","268","0","0.00","328","0","0.00","335","0","0.00","328","0","0.00","271","0","0.00","187","0","0.00","192","0","0.00","181","0","0.00","163","0","0.00","145","0","0.00","147","0","0.00","166","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","22","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","5","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","222","0","0.00","21","0","0.00","14","0","0.00","18","0","0.00","14","0","0.00","21","0","0.00","32","0","0.00","17","0","0.00","15","0","0.00","17","0","0.00","15","0","0.00","28","0","0.00","10","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","196","0","0.00","17","0","0.00","22","0","0.00","23","0","0.00","21","0","0.00","14","0","0.00","15","0","0.00","18","0","0.00","12","0","0.00","12","0","0.00","11","0","0.00","17","0","0.00","14","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","471","0","0.00","42","0","0.00","36","0","0.00","36","0","0.00","41","0","0.00","39","0","0.00","34","0","0.00","42","0","0.00","39","0","0.00","32","0","0.00","35","0","0.00","43","0","0.00","52","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","188","0","0.00","8","0","0.00","34","0","0.00","24","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00","28","0","0.00","12","0","0.00","13","0","0.00","20","0","0.00","15","0","0.00","19","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","168","0","0.00","7","0","0.00","8","0","0.00","10","0","0.00","14","0","0.00","5","0","0.00","13","0","0.00","16","0","0.00","21","0","0.00","17","0","0.00","25","0","0.00","13","0","0.00","19","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","4","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","5,182","24","0.46","435","3","0.69","438","0","0.00","546","2","0.37","451","7","1.55","447","2","0.45","506","2","0.40","441","3","0.68","381","3","0.79","359","0","0.00","383","1","0.26","389","0","0.00","406","1","0.25"
"11119  :  โรงพยาบาลจอมทอง","1,142","1","0.09","81","0","0.00","113","0","0.00","116","0","0.00","93","1","1.08","95","0","0.00","97","0","0.00","110","0","0.00","114","0","0.00","76","0","0.00","79","0","0.00","103","0","0.00","65","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","318","0","0.00","10","0","0.00","34","0","0.00","33","0","0.00","44","0","0.00","39","0","0.00","37","0","0.00","20","0","0.00","23","0","0.00","25","0","0.00","21","0","0.00","18","0","0.00","14","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","848","3","0.35","62","0","0.00","94","0","0.00","103","0","0.00","58","0","0.00","68","0","0.00","93","0","0.00","101","0","0.00","57","1","1.75","41","0","0.00","56","1","1.79","57","1","1.75","58","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","908","0","0.00","87","0","0.00","105","0","0.00","99","0","0.00","85","0","0.00","79","0","0.00","77","0","0.00","65","0","0.00","59","0","0.00","46","0","0.00","67","0","0.00","66","0","0.00","73","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","636","5","0.79","46","1","2.17","50","0","0.00","71","0","0.00","44","0","0.00","44","1","2.27","78","0","0.00","64","0","0.00","48","1","2.08","42","1","2.38","50","1","2.00","42","0","0.00","57","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","194","1","0.52","18","0","0.00","11","0","0.00","32","0","0.00","13","0","0.00","21","0","0.00","20","0","0.00","23","1","4.35","11","0","0.00","12","0","0.00","14","0","0.00","12","0","0.00","7","0","0.00"
"11125  :  โรงพยาบาลฝาง","2,011","7","0.35","152","1","0.66","156","1","0.64","136","0","0.00","196","0","0.00","193","1","0.52","181","1","0.55","248","0","0.00","133","1","0.75","163","0","0.00","162","1","0.62","138","0","0.00","153","1","0.65"
"11126  :  โรงพยาบาลแม่อาย","963","2","0.21","85","0","0.00","73","0","0.00","78","0","0.00","92","0","0.00","79","0","0.00","105","0","0.00","95","1","1.05","74","0","0.00","69","0","0.00","91","1","1.10","61","0","0.00","61","0","0.00"
"11127  :  โรงพยาบาลพร้าว","10","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","1,220","6","0.49","109","1","0.92","114","0","0.00","116","0","0.00","114","0","0.00","122","0","0.00","135","1","0.74","119","1","0.84","77","1","1.30","80","0","0.00","74","0","0.00","82","0","0.00","78","2","2.56"
"11129  :  โรงพยาบาลสันกำแพง","170","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","38","0","0.00","26","0","0.00","24","0","0.00","26","0","0.00","24","0","0.00","13","0","0.00","18","0","0.00"
"11130  :  โรงพยาบาลสันทราย","41","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","9","0","0.00","17","0","0.00","4","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00"
"11131  :  โรงพยาบาลหางดง","1,693","0","0.00","121","0","0.00","168","0","0.00","170","0","0.00","143","0","0.00","114","0","0.00","186","0","0.00","147","0","0.00","119","0","0.00","131","0","0.00","134","0","0.00","152","0","0.00","108","0","0.00"
"11132  :  โรงพยาบาลฮอด","534","1","0.19","44","0","0.00","43","0","0.00","47","1","2.13","64","0","0.00","47","0","0.00","77","0","0.00","47","0","0.00","31","0","0.00","42","0","0.00","28","0","0.00","31","0","0.00","33","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","317","0","0.00","0","0","0.00","32","0","0.00","57","0","0.00","33","0","0.00","27","0","0.00","32","0","0.00","30","0","0.00","30","0","0.00","32","0","0.00","23","0","0.00","21","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","184","0","0.00","22","0","0.00","16","0","0.00","17","0","0.00","6","0","0.00","23","0","0.00","30","0","0.00","14","0","0.00","5","0","0.00","12","0","0.00","17","0","0.00","11","0","0.00","11","0","0.00"
"11135  :  โรงพยาบาลสารภี","869","8","0.92","47","0","0.00","72","0","0.00","71","0","0.00","62","2","3.23","70","1","1.43","86","1","1.16","80","1","1.25","82","0","0.00","74","0","0.00","77","1","1.30","65","0","0.00","83","2","2.41"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","240","0","0.00","9","0","0.00","3","0","0.00","5","0","0.00","5","0","0.00","13","0","0.00","14","0","0.00","9","0","0.00","5","0","0.00","19","0","0.00","56","0","0.00","50","0","0.00","52","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","235","0","0.00","13","0","0.00","23","0","0.00","19","0","0.00","21","0","0.00","19","0","0.00","26","0","0.00","31","0","0.00","18","0","0.00","20","0","0.00","24","0","0.00","13","0","0.00","8","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","27","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","10","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","186","1","0.54","17","0","0.00","17","0","0.00","31","0","0.00","21","0","0.00","27","1","3.70","23","0","0.00","6","0","0.00","14","0","0.00","4","0","0.00","6","0","0.00","13","0","0.00","7","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","235","0","0.00","14","0","0.00","18","0","0.00","8","0","0.00","14","0","0.00","24","0","0.00","18","0","0.00","15","0","0.00","19","0","0.00","32","0","0.00","19","0","0.00","30","0","0.00","24","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","319","2","0.63","17","0","0.00","27","0","0.00","25","2","8.00","28","0","0.00","23","0","0.00","37","0","0.00","40","0","0.00","31","0","0.00","15","0","0.00","31","0","0.00","21","0","0.00","24","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","574","0","0.00","52","0","0.00","53","0","0.00","43","0","0.00","56","0","0.00","47","0","0.00","60","0","0.00","48","0","0.00","41","0","0.00","60","0","0.00","40","0","0.00","30","0","0.00","44","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","75","0","0.00","6","0","0.00","4","0","0.00","6","0","0.00","9","0","0.00","9","0","0.00","9","0","0.00","10","0","0.00","11","0","0.00","4","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","798","0","0.00","59","0","0.00","70","0","0.00","82","0","0.00","63","0","0.00","67","0","0.00","79","0","0.00","81","0","0.00","60","0","0.00","52","0","0.00","75","0","0.00","51","0","0.00","59","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","461","0","0.00","39","0","0.00","49","0","0.00","46","0","0.00","35","0","0.00","43","0","0.00","43","0","0.00","25","0","0.00","23","0","0.00","36","0","0.00","45","0","0.00","41","0","0.00","36","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","65","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","6","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","8","0","0.00","10","0","0.00","6","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","335","0","0.00","19","0","0.00","29","0","0.00","27","0","0.00","25","0","0.00","26","0","0.00","37","0","0.00","33","0","0.00","23","0","0.00","37","0","0.00","18","0","0.00","40","0","0.00","21","0","0.00"
"10672  :  โรงพยาบาลลำปาง","5,443","20","0.37","457","2","0.44","565","2","0.35","306","2","0.65","456","3","0.66","460","2","0.43","464","1","0.22","476","0","0.00","466","3","0.64","441","2","0.45","444","0","0.00","446","1","0.22","463","2","0.43"
"11146  :  โรงพยาบาลแม่เมาะ","731","4","0.55","60","0","0.00","69","0","0.00","87","1","1.15","49","0","0.00","72","1","1.39","52","0","0.00","59","2","3.39","63","0","0.00","52","0","0.00","57","0","0.00","59","0","0.00","52","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","636","0","0.00","64","0","0.00","54","0","0.00","49","0","0.00","50","0","0.00","45","0","0.00","57","0","0.00","54","0","0.00","54","0","0.00","43","0","0.00","58","0","0.00","58","0","0.00","50","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","338","0","0.00","24","0","0.00","31","0","0.00","28","0","0.00","34","0","0.00","23","0","0.00","31","0","0.00","21","0","0.00","32","0","0.00","19","0","0.00","39","0","0.00","32","0","0.00","24","0","0.00"
"11149  :  โรงพยาบาลงาว","533","1","0.19","43","0","0.00","59","0","0.00","49","0","0.00","42","0","0.00","32","0","0.00","42","0","0.00","72","0","0.00","42","0","0.00","38","0","0.00","36","0","0.00","30","0","0.00","48","1","2.08"
"11150  :  โรงพยาบาลแจ้ห่ม","226","0","0.00","18","0","0.00","14","0","0.00","23","0","0.00","18","0","0.00","26","0","0.00","20","0","0.00","19","0","0.00","23","0","0.00","14","0","0.00","15","0","0.00","15","0","0.00","21","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","328","0","0.00","35","0","0.00","24","0","0.00","27","0","0.00","18","0","0.00","25","0","0.00","22","0","0.00","32","0","0.00","29","0","0.00","22","0","0.00","29","0","0.00","28","0","0.00","37","0","0.00"
"11152  :  โรงพยาบาลเถิน","442","0","0.00","41","0","0.00","34","0","0.00","69","0","0.00","36","0","0.00","27","0","0.00","35","0","0.00","31","0","0.00","46","0","0.00","30","0","0.00","28","0","0.00","29","0","0.00","36","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","134","0","0.00","13","0","0.00","12","0","0.00","13","0","0.00","13","0","0.00","9","0","0.00","9","0","0.00","21","0","0.00","17","0","0.00","7","0","0.00","5","0","0.00","7","0","0.00","8","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","592","2","0.34","50","0","0.00","47","0","0.00","54","0","0.00","62","0","0.00","55","0","0.00","54","0","0.00","52","0","0.00","35","0","0.00","32","0","0.00","61","0","0.00","48","0","0.00","42","2","4.76"
