"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11211  :  โรงพยาบาลหนองบัว","58","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","106","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","62","0","0","0"
"11214  :  โรงพยาบาลตาคลี","173","5","1","1"
"11215  :  โรงพยาบาลท่าตะโก","115","1","0","0"
"11216  :  โรงพยาบาลไพศาลี","201","30","3","2"
"11217  :  โรงพยาบาลพยุหะคีรี","96","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","94","44","0","0"
"11219  :  โรงพยาบาลตากฟ้า","63","1","0","0"
"11220  :  โรงพยาบาลแม่วงก์","217","45","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","0","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","0","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","161","0","0","0"
"11221  :  โรงพยาบาลทัพทัน","109","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","67","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","75","0","0","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","48","0","0","0"
"11225  :  โรงพยาบาลบ้านไร่","50","0","0","0"
"11226  :  โรงพยาบาลลานสัก","99","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","60","12","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","363","39","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","33","1","0","0"
"11229  :  โรงพยาบาลไทรงาม","106","3","0","2"
"11230  :  โรงพยาบาลคลองลาน","78","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","54","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","527","6","0","1"
"11233  :  โรงพยาบาลพรานกระต่าย","47","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","40","1","1","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","217","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","68","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","27","9","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","10","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","335","58","1","0"
"10723  :  โรงพยาบาลแม่สอด","316","1","0","0"
"11238  :  โรงพยาบาลบ้านตาก","165","6","1","1"
"11239  :  โรงพยาบาลสามเงา","51","1","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","111","38","7","3"
"11241  :  โรงพยาบาลท่าสองยาง","87","17","0","0"
"11242  :  โรงพยาบาลพบพระ","40","16","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","78","12","0","0"
"27443  :  โรงพยาบาลวังเจ้า","30","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","231","138","47","6"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","265","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","149","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","140","2","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","112","26","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","274","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","113","2","0","0"
"11249  :  โรงพยาบาลศรีนคร","102","4","0","4"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","73","51","12","10"
"10676  :  โรงพยาบาลพุทธชินราช","0","0","0","0"
"11251  :  โรงพยาบาลชาติตระการ","23","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","179","19","3","2"
"11253  :  โรงพยาบาลบางกระทุ่ม","54","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","191","149","2","2"
"11255  :  โรงพยาบาลวัดโบสถ์","162","0","0","0"
"11256  :  โรงพยาบาลวังทอง","137","74","9","33"
"11257  :  โรงพยาบาลเนินมะปราง","97","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","311","8","1","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","46","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","0","0","0","0"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","0","0","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","74","1","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","115","1","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","126","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","100","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","68","34","0","0"
"11263  :  โรงพยาบาลทับคล้อ","0","0","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","184","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","41","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","10","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","13","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","16","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","186","0","0","0"
"11264  :  โรงพยาบาลชนแดน","91","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","208","4","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","4,856","2","0","0"
"11267  :  โรงพยาบาลศรีเทพ","71","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","133","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","260","1","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","27","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","80","1","0","0"
"11272  :  โรงพยาบาลเขาค้อ","33","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","24","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","0","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","420","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","58","0","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","206","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","117","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","32","0","0","0"
"11274  :  โรงพยาบาลบางแพ","49","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","14","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","36","1","0","0"
"11277  :  โรงพยาบาลวัดเพลง","20","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","65","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","9","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","0","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","46","1","0","0"
"10732  :  โรงพยาบาลมะการักษ์","94","1","0","0"
"11278  :  โรงพยาบาลไทรโยค","21","1","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","13","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","40","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","42","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","35","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","33","2","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","23","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","54","2","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","35","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","22","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","27","15","2","1"
"11520  :  โรงพยาบาลค่ายสุรสีห์","0","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","10","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","75","1","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","244","0","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","107","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","114","3","0","0"
"11290  :  โรงพยาบาลด่านช้าง","75","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","98","1","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","67","126","0","1"
"11293  :  โรงพยาบาลดอนเจดีย์","28","39","7","19"
"11294  :  โรงพยาบาลสามชุก","87","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","107","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","49","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","4","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","58","42","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","48","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","47","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","23","1","0","0"
"11300  :  โรงพยาบาลดอนตูม","17","0","0","0"
"11301  :  โรงพยาบาลบางเลน","23","0","0","0"
"11302  :  โรงพยาบาลสามพราน","69","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","30","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","0","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","43","1","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","296","128","35","28"
"11304  :  โรงพยาบาลกระทุ่มแบน","100","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","132","17","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","0","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","0","0","0","0"
"11307  :  โรงพยาบาลอัมพวา","0","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","0","0","0","0"
"11308  :  โรงพยาบาลเขาย้อย","12","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","23","0","0","0"
"11310  :  โรงพยาบาลชะอำ","69","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","34","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","6","34","4","22"
"11313  :  โรงพยาบาลบ้านแหลม","6","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","28","8","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","126","2","0","0"
"11315  :  โรงพยาบาลกุยบุรี","15","83","3","0"
"11316  :  โรงพยาบาลทับสะแก","55","4","0","0"
"11317  :  โรงพยาบาลบางสะพาน","0","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","30","1","0","0"
"11319  :  โรงพยาบาลปราณบุรี","69","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","150","20","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","100","71","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","0","0","0","0"
"11322  :  โรงพยาบาลพรหมคีรี","0","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","0","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","0","0","0","0"
"11326  :  โรงพยาบาลพิปูน","0","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","0","0","0","0"
"11328  :  โรงพยาบาลชะอวด","0","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","0","0","0","0"
"11330  :  โรงพยาบาลทุ่งสง","0","0","0","0"
"11331  :  โรงพยาบาลนาบอน","0","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","0","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","0","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","0","0","0","0"
"11335  :  โรงพยาบาลสิชล","0","0","0","0"
"11336  :  โรงพยาบาลขนอม","0","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","0","0","0","0"
"11338  :  โรงพยาบาลบางขัน","0","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","0","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","0","0","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","0","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","0","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","0","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","0","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","25","4","0","1"
"11340  :  โรงพยาบาลเขาพนม","9","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","0","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","7","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","35","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","10","0","0","0"
"11345  :  โรงพยาบาลลำทับ","7","3","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","2","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0","0"
"10739  :  โรงพยาบาลพังงา","0","0","0","0"
"10740  :  โรงพยาบาลตะกั่วป่า","0","0","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","0","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","0","0","0","0"
"11350  :  โรงพยาบาลบางไทร","0","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","0","0","0","0"
"11353  :  โรงพยาบาลทับปุด","0","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","0","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","0","0","0","0"
"11355  :  โรงพยาบาลป่าตอง","82","0","0","0"
"11356  :  โรงพยาบาลถลาง","45","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","0","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","231","40","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","89","1","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","49","0","0","0"
"11358  :  โรงพยาบาลดอนสัก","14","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","27","3","0","0"
"11360  :  โรงพยาบาลไชยา","25","1","0","0"
"11361  :  โรงพยาบาลท่าชนะ","44","13","1","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","23","0","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","7","0","0","0"
"11364  :  โรงพยาบาลพนม","16","3","0","0"
"11365  :  โรงพยาบาลท่าฉาง","15","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","29","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","39","1","0","0"
"11368  :  โรงพยาบาลเคียนซา","25","0","0","0"
"11369  :  โรงพยาบาลพระแสง","29","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","60","5","0","0"
"11371  :  โรงพยาบาลชัยบุรี","14","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","43","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","17","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","49","4","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","0","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","36","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","14","40","5","1"
"11372  :  โรงพยาบาลกะเปอร์","6","16","0","0"
"11373  :  โรงพยาบาลกระบุรี","54","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","7","36","3","2"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","93","7","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","17","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","82","0","0","0"
"11377  :  โรงพยาบาลปะทิว","0","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","8","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","50","2","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","18","1","0","0"
"11381  :  โรงพยาบาลละแม","35","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","12","2","0","0"
"11383  :  โรงพยาบาลสวี","46","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","16","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","4","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","401","129","0","0"
"10745  :  โรงพยาบาลสงขลา","165","31","0","0"
"11386  :  โรงพยาบาลสทิงพระ","107","0","0","0"
"11387  :  โรงพยาบาลจะนะ","41","2","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","58","0","0","0"
"11390  :  โรงพยาบาลเทพา","27","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","31","0","0","0"
"11392  :  โรงพยาบาลระโนด","49","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","28","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","42","0","0","0"
"11395  :  โรงพยาบาลสะเดา","28","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","42","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","30","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","10","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","20","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","37","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","35","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","551","3","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","0","0","0","0"
"11402  :  โรงพยาบาลควนโดน","0","0","0","0"
"11403  :  โรงพยาบาลควนกาหลง","0","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","0","0","0","0"
"11405  :  โรงพยาบาลละงู","0","0","0","0"
"11406  :  โรงพยาบาลทุ่งหว้า","0","0","0","0"
"28786  :  โรงพยาบาลมะนัง","0","0","0","0"
"10683  :  โรงพยาบาลตรัง","257","95","0","0"
"11407  :  โรงพยาบาลกันตัง","12","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","21","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","16","0","0","0"
"11410  :  โรงพยาบาลสิเกา","24","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","127","1","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","27","15","3","6"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","8","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","122","0","0","0"
"11414  :  โรงพยาบาลกงหรา","12","49","41","0"
"11415  :  โรงพยาบาลเขาชัยสน","17","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","16","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","59","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","8","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","16","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","19","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","19","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","32","3","2","1"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","5","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","36","8","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","35","7","0","2"
"11424  :  โรงพยาบาลหนองจิก","2","1","0","0"
"11425  :  โรงพยาบาลปะนาเระ","2","0","0","0"
"11426  :  โรงพยาบาลมายอ","4","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","1","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","1","4","0","0"
"11430  :  โรงพยาบาลยะรัง","0","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","11","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","2","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","2","61","28","16"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","57","0","0","0"
"10749  :  โรงพยาบาลเบตง","43","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","2","0","0","0"
"11433  :  โรงพยาบาลธารโต","8","0","0","0"
"11434  :  โรงพยาบาลรามัน","7","1","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","4","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","9","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","59","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","54","5","0","0"
"11435  :  โรงพยาบาลตากใบ","10","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","4","0","0","0"
"11437  :  โรงพยาบาลระแงะ","8","9","0","0"
"11438  :  โรงพยาบาลรือเสาะ","5","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","0","0","0"
"11440  :  โรงพยาบาลแว้ง","4","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","7","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","4","4","0","0"
"13818  :  โรงพยาบาลจะแนะ","2","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","1","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0"
