"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11085  :  โรงพยาบาลท่าคันโท","3,761","9,748","2.59","276","706","2.56","242","640","2.64","3,224","8,348","2.59","22","54","2.45","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","6,815","18,302","2.69","686","1,892","2.76","214","547","2.56","5,722","15,539","2.72","193","324","1.68","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","6,896","26,504","3.84","574","2,112","3.68","1,141","3,328","2.92","5,165","21,014","4.07","16","50","3.13","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,123","7,627","3.59","240","899","3.75","153","325","2.12","1,715","6,365","3.71","15","38","2.53","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","10,019","38,638","3.86","1,062","4,914","4.63","355","1,117","3.15","8,561","32,499","3.80","41","108","2.63","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","129","357","2.77","17","47","2.76","3","11","3.67","107","297","2.78","2","2","1.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","51,371","268,675","5.23","5,923","34,404","5.81","3,790","16,160","4.26","37,623","193,091","5.13","4,035","25,020","6.20","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","2,576","11,245","4.37","134","505","3.77","414","1,510","3.65","2,028","9,222","4.55","5","8","1.60","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","2,264","8,255","3.65","132","509","3.86","767","2,842","3.71","1,365","4,904","3.59","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","7,068","18,611","2.63","820","2,115","2.58","418","970","2.32","5,717","15,236","2.67","113","290","2.57","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","6,484","24,109","3.72","633","2,568","4.06","333","962","2.89","4,220","15,688","3.72","1,298","4,891","3.77","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","3,026","9,331","3.08","302","943","3.12","87","222","2.55","2,560","8,010","3.13","78","156","2.00","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","945","2,768","2.93","86","258","3.00","73","201","2.75","751","2,241","2.98","35","68","1.94","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","12,008","42,265","3.52","1,157","4,491","3.88","1,507","5,624","3.73","9,073","31,276","3.45","271","874","3.23","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","2,791","9,631","3.45","251","879","3.50","291","823","2.83","2,248","7,922","3.52","4","7","1.75","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","5,961","19,389","3.25","197","666","3.38","1,267","3,907","3.08","4,430","14,662","3.31","68","154","2.26","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","8,141","30,233","3.71","608","2,505","4.12","581","1,807","3.11","6,801","25,639","3.77","155","282","1.82","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","2,687","8,424","3.14","207","643","3.11","93","283","3.04","2,377","7,453","3.14","10","45","4.50","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","2,324","7,900","3.40","159","592","3.72","176","420","2.39","1,989","6,886","3.46","1","2","2.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,897","13,007","3.34","345","1,082","3.14","284","821","2.89","3,267","11,101","3.40","2","3","1.50","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2,264","6,351","2.81","138","398","2.88","27","51","1.89","2,041","5,759","2.82","58","143","2.47","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,671","5,980","2.24","154","352","2.29","238","543","2.28","2,218","4,991","2.25","61","94","1.54","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","15,113","55,880","3.70","1,317","5,639","4.28","2,843","10,702","3.76","10,149","36,616","3.61","809","2,923","3.61","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","570","1,948","3.42","226","900","3.98","344","1,048","3.05","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,889","6,677","3.53","207","728","3.52","60","174","2.90","1,438","5,225","3.63","184","550","2.99","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","25,855","127,750","4.94","2,416","23,084","9.55","3,098","10,864","3.51","19,466","89,748","4.61","956","4,054","4.24","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","2,182","6,095","2.79","105","306","2.91","140","325","2.32","1,932","5,456","2.82","5","8","1.60","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","3,585","8,190","2.28","349","964","2.76","204","360","1.76","2,696","5,778","2.14","336","1,088","3.24","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","2,549","6,465","2.54","168","503","2.99","98","260","2.65","1,802","4,797","2.66","495","905","1.83","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,293","3,362","2.60","56","138","2.46","84","157","1.87","1,141","3,041","2.67","12","26","2.17","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","2,903","8,074","2.78","396","1,246","3.15","167","344","2.06","2,301","6,350","2.76","41","134","3.27","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","4,013","12,143","3.03","201","655","3.26","246","478","1.94","3,529","10,916","3.09","37","94","2.54","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","7,371","24,271","3.29","429","1,344","3.13","229","557","2.43","5,550","18,196","3.28","1,163","4,174","3.59","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","2,944","7,071","2.40","167","389","2.33","198","348","1.76","2,578","6,329","2.46","3","5","1.67","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3,839","10,513","2.74","181","463","2.56","210","433","2.06","3,429","9,577","2.79","19","40","2.11","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8,013","25,282","3.16","708","3,084","4.36","405","1,415","3.49","6,099","18,944","3.11","801","1,839","2.30","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","666","2,204","3.31","2","2","1.00","19","43","2.26","645","2,159","3.35","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","31,415","140,707","4.48","3,315","17,270","5.21","1,999","8,518","4.26","21,869","97,709","4.47","4,245","17,210","4.05","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,959","8,573","2.90","299","914","3.06","200","412","2.06","2,458","7,243","2.95","2","4","2.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","2,919","7,534","2.58","269","725","2.70","113","299","2.65","2,366","6,147","2.60","176","363","2.06","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","2,323","5,742","2.47","152","388","2.55","145","272","1.88","2,022","5,070","2.51","6","12","2.00","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","3,349","9,189","2.74","428","1,291","3.02","196","381","1.94","2,649","7,364","2.78","78","153","1.96","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","3,142","7,663","2.44","212","550","2.59","228","478","2.10","2,561","6,182","2.41","143","453","3.17","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","3,471","7,672","2.21","758","1,758","2.32","110","182","1.65","2,565","5,680","2.21","38","52","1.37","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","50,165","263,516","5.25","3,736","21,726","5.82","2,658","13,897","5.23","20,596","99,902","4.85","23,175","127,991","5.52","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","16,532","61,450","3.72","1,480","6,371","4.30","706","2,885","4.09","13,323","49,063","3.68","1,023","3,131","3.06","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,931","11,915","3.03","220","677","3.08","141","349","2.48","3,185","9,945","3.12","386","944","2.45","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","6,401","19,652","3.07","221","689","3.12","168","449","2.67","4,420","13,718","3.10","761","2,278","2.99","832","2,518","3.03"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,316","17,130","3.22","426","1,254","2.94","236","511","2.17","3,896","13,508","3.47","658","1,599","2.43","100","258","2.58"
"11123  :  โรงพยาบาลแม่แตง","6,304","18,412","2.92","239","846","3.54","504","1,177","2.34","4,744","14,439","3.04","817","1,950","2.39","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","2,867","10,284","3.59","156","595","3.81","103","287","2.79","2,289","8,415","3.68","319","987","3.09","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","15,420","71,291","4.62","865","4,538","5.25","1,098","4,613","4.20","11,589","52,943","4.57","1,878","9,197","4.90","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","6,763","22,294","3.30","187","583","3.12","317","716","2.26","4,678","16,162","3.45","1,581","4,833","3.06","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","4,850","15,144","3.12","313","922","2.95","247","504","2.04","3,964","12,612","3.18","326","1,106","3.39","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","12,684","40,759","3.21","1,298","4,616","3.56","2,351","6,868","2.92","8,595","28,052","3.26","440","1,223","2.78","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","4,416","13,410","3.04","218","757","3.47","199","316","1.59","3,537","11,149","3.15","462","1,188","2.57","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","9,479","40,363","4.26","411","2,591","6.30","356","999","2.81","6,809","29,819","4.38","1,903","6,954","3.65","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","6,750","24,619","3.65","356","1,519","4.27","800","2,206","2.76","4,394","16,793","3.82","1,200","4,101","3.42","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","4,925","14,214","2.89","188","524","2.79","305","1,053","3.45","4,173","12,031","2.88","260","606","2.33","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","2,737","6,805","2.49","167","407","2.44","79","155","1.96","2,433","6,135","2.52","58","108","1.86","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","5,054","15,870","3.14","123","341","2.77","154","371","2.41","4,182","12,635","3.02","600","2,523","4.21","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","4,383","14,655","3.34","269","1,115","4.14","245","447","1.82","2,957","10,465","3.54","912","2,628","2.88","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1,968","5,927","3.01","81","195","2.41","45","261","5.80","948","2,899","3.06","347","926","2.67","547","1,646","3.01"
"11137  :  โรงพยาบาลไชยปราการ","3,969","10,813","2.72","136","367","2.70","698","1,799","2.58","3,136","8,647","2.76","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","4,171","10,056","2.41","94","232","2.47","187","331","1.77","3,503","8,540","2.44","387","953","2.46","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","2,266","6,281","2.77","105","321","3.06","126","296","2.35","1,935","5,428","2.81","100","236","2.36","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","2","2.00","0","0","0.00","0","0","0.00","0","0","0.00","1","2","2.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","33","300","9.09","22","256","11.64","0","0","0.00","5","22","4.40","6","22","3.67","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,661","6,595","3.97","28","129","4.61","130","320","2.46","1,432","5,924","4.14","72","222","3.08","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,907","4,772","2.50","0","0","0.00","484","977","2.02","1,360","3,691","2.71","63","104","1.65","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","3,183","9,139","2.87","0","0","0.00","0","0","0.00","2,420","7,645","3.16","763","1,494","1.96","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","4,762","145,290","30.51","439","9,364","21.33","94","2,719","28.93","2,329","74,571","32.02","1,900","58,636","30.86","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","198","2,144","10.83","40","436","10.90","0","0","0.00","83","834","10.05","75","874","11.65","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,706","16,774","2.50","0","0","0.00","1,420","3,318","2.34","2,157","6,138","2.85","3,129","7,318","2.34","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,512","6,227","2.48","0","0","0.00","391","722","1.85","2,106","5,470","2.60","15","35","2.33","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,026","2,581","2.52","36","99","2.75","36","75","2.08","933","2,368","2.54","21","39","1.86","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","32,214","143,664","4.46","3,542","20,197","5.70","3,404","13,579","3.99","22,276","99,396","4.46","2,992","10,492","3.51","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","2,536","5,311","2.09","140","356","2.54","230","424","1.84","1,969","4,147","2.11","197","384","1.95","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,300","10,263","3.11","215","646","3.00","152","299","1.97","2,793","8,737","3.13","140","581","4.15","0","0","0.00"
"11142  :  โรงพยาบาลลี้","4,750","13,039","2.75","226","613","2.71","648","1,578","2.44","3,845","10,779","2.80","31","69","2.23","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,980","4,648","2.35","122","338","2.77","152","337","2.22","1,669","3,887","2.33","37","86","2.32","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","5,254","15,336","2.92","440","1,466","3.33","388","753","1.94","4,176","12,512","3.00","250","605","2.42","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,787","4,403","2.46","102","206","2.02","361","717","1.99","1,239","3,288","2.65","85","192","2.26","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,462","8,361","2.42","0","0","0.00","36","75","2.08","3,426","8,286","2.42","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","26","61","2.35","0","0","0.00","0","0","0.00","24","57","2.38","2","4","2.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","54,541","247,999","4.55","7,931","37,380","4.71","5,161","21,468","4.16","37,764","175,487","4.65","251","1,166","4.65","85","474","5.58"
"11146  :  โรงพยาบาลแม่เมาะ","3,064","7,209","2.35","284","809","2.85","344","705","2.05","2,416","5,655","2.34","20","40","2.00","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","9,072","33,562","3.70","813","3,742","4.60","1,061","3,395","3.20","6,423","24,014","3.74","35","97","2.77","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","3,000","8,243","2.75","161","529","3.29","41","121","2.95","2,657","7,331","2.76","4","28","7.00","76","112","1.47"
"11149  :  โรงพยาบาลงาว","3,993","10,563","2.65","290","750","2.59","340","819","2.41","3,339","8,937","2.68","20","43","2.15","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","3,080","8,087","2.63","247","658","2.66","156","341","2.19","2,629","6,937","2.64","0","0","0.00","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","3,957","13,349","3.37","270","846","3.13","105","309","2.94","3,507","12,042","3.43","2","3","1.50","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","5,272","16,210","3.07","516","1,767","3.42","309","969","3.14","4,408","13,363","3.03","39","111","2.85","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","1,329","4,141","3.12","123","339","2.76","69","184","2.67","1,128","3,590","3.18","0","0","0.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","2,693","6,769","2.51","177","455","2.57","204","810","3.97","2,277","5,417","2.38","1","1","1.00","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","2,892","7,619","2.63","122","306","2.51","152","304","2.00","2,609","6,996","2.68","2","3","1.50","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","2,774","6,863","2.47","257","898","3.49","167","344","2.06","2,296","5,457","2.38","24","96","4.00","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2,827","8,749","3.09","196","573","2.92","48","182","3.79","2,520","7,835","3.11","5","13","2.60","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","285","1,370","4.81","90","467","5.19","32","141","4.41","148","734","4.96","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","44,721","240,405","5.38","6,203","43,617","7.03","4,260","17,734","4.16","32,935","174,108","5.29","1,323","4,946","3.74","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","1,192","3,759","3.15","68","219","3.22","21","79","3.76","618","1,987","3.22","485","1,474","3.04","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,884","7,066","2.45","159","374","2.35","110","212","1.93","2,572","6,411","2.49","44","69","1.57","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","2,994","8,196","2.74","310","867","2.80","99","231","2.33","2,540","7,016","2.76","45","82","1.82","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","1,120","2,689","2.40","202","544","2.69","46","74","1.61","860","2,050","2.38","12","21","1.75","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","1,381","4,452","3.22","158","479","3.03","37","89","2.41","1,048","3,637","3.47","139","247","1.78","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","4,345","11,379","2.62","317","879","2.77","210","498","2.37","3,814","9,983","2.62","4","19","4.75","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","2,714","9,418","3.47","412","2,408","5.84","121","337","2.79","2,159","6,635","3.07","22","38","1.73","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1,878","9,305","4.95","89","293","3.29","90","226","2.51","1,677","8,732","5.21","22","54","2.45","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1,503","5,262","3.50","635","2,430","3.83","96","285","2.97","749","2,482","3.31","23","65","2.83","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","36,360","169,529","4.66","5,715","32,337","5.66","3,634","13,925","3.83","26,859","122,642","4.57","162","625","3.86","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","4,941","12,484","2.53","413","1,074","2.60","298","567","1.90","4,177","10,707","2.56","53","136","2.57","0","0","0.00"
"11167  :  โรงพยาบาลลอง","4,466","11,144","2.50","397","1,028","2.59","234","507","2.17","3,666","9,319","2.54","169","290","1.72","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","3,310","10,002","3.02","468","1,517","3.24","89","185","2.08","2,612","7,987","3.06","141","313","2.22","0","0","0.00"
"11170  :  โรงพยาบาลสอง","3,049","7,288","2.39","329","848","2.58","181","355","1.96","2,440","5,878","2.41","99","207","2.09","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","3,995","9,179","2.30","242","581","2.40","176","316","1.80","3,577","8,282","2.32","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","2,374","4,644","1.96","420","849","2.02","125","199","1.59","1,816","3,579","1.97","13","17","1.31","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","3,306","9,761","2.95","318","1,218","3.83","113","271","2.40","2,677","7,832","2.93","207","440","2.13","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","37,321","168,340","4.51","6,233","31,152","5.00","2,795","11,279","4.04","25,252","111,744","4.43","3,042","14,165","4.66","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","1,883","5,788","3.07","133","445","3.35","113","279","2.47","1,623","5,013","3.09","14","51","3.64","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","1,396","3,513","2.52","140","378","2.70","66","149","2.26","1,186","2,979","2.51","4","7","1.75","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","3,215","9,584","2.98","307","929","3.03","95","253","2.66","2,719","8,190","3.01","94","212","2.26","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","4,168","12,400","2.98","581","1,838","3.16","240","571","2.38","3,190","9,539","2.99","157","452","2.88","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","6,663","21,533","3.23","606","2,096","3.46","524","1,410","2.69","5,501","17,926","3.26","32","101","3.16","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","2,417","7,245","3.00","227","763","3.36","164","401","2.45","1,855","5,655","3.05","144","350","2.43","28","76","2.71"
"11179  :  โรงพยาบาลเชียงกลาง","2,484","7,327","2.95","306","903","2.95","285","705","2.47","1,870","5,659","3.03","24","60","2.50","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","1,356","4,427","3.26","125","427","3.42","71","235","3.31","1,160","3,765","3.25","0","0","0.00","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","1,577","4,796","3.04","91","337","3.70","108","254","2.35","1,362","4,136","3.04","16","69","4.31","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","1,567","5,435","3.47","84","284","3.38","201","658","3.27","1,276","4,462","3.50","7","31","4.43","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","1,141","3,056","2.68","80","200","2.50","77","147","1.91","969","2,675","2.76","15","34","2.27","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","9,468","40,536","4.28","1,329","5,927","4.46","920","3,380","3.67","6,438","27,962","4.34","278","1,186","4.27","595","2,081","3.50"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","335","1,199","3.58","127","445","3.50","15","48","3.20","183","683","3.73","10","23","2.30","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","1,406","4,404","3.13","28","81","2.89","660","1,940","2.94","716","2,380","3.32","2","3","1.50","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","26,647","124,180","4.66","4,099","20,705","5.05","4,729","20,863","4.41","17,514","81,098","4.63","305","1,514","4.96","0","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","17,037","73,240","4.30","2,011","9,813","4.88","1,268","5,229","4.12","12,536","54,114","4.32","1,222","4,084","3.34","0","0","0.00"
"11184  :  โรงพยาบาลจุน","2,717","8,790","3.24","0","0","0.00","75","219","2.92","2,642","8,571","3.24","0","0","0.00","0","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","2,114","8,161","3.86","282","900","3.19","73","166","2.27","1,695","4,473","2.64","64","2,622","40.97","0","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","6,067","25,343","4.18","424","1,724","4.07","278","1,087","3.91","5,235","22,148","4.23","135","384","2.84","0","0","0.00"
"11187  :  โรงพยาบาลปง","3,870","12,244","3.16","282","964","3.42","65","150","2.31","3,398","10,871","3.20","126","259","2.06","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","1,674","5,591","3.34","154","532","3.45","52","125","2.40","1,409","4,805","3.41","59","129","2.19","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","13","58","4.46","2","6","3.00","0","0","0.00","11","52","4.73","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","71,231","296,443","4.16","6,855","33,648","4.91","4,778","21,549","4.51","49,897","202,582","4.06","6,865","27,108","3.95","2,836","11,556","4.07"
"11189  :  โรงพยาบาลเทิง","5,201","18,809","3.62","319","1,244","3.90","140","502","3.59","4,106","15,251","3.71","563","1,598","2.84","73","214","2.93"
"11190  :  โรงพยาบาลพาน","7,361","26,911","3.66","563","2,234","3.97","477","1,480","3.10","6,161","22,757","3.69","161","440","2.73","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","2,003","5,802","2.90","115","308","2.68","73","128","1.75","1,788","5,280","2.95","26","85","3.27","1","1","1.00"
"11192  :  โรงพยาบาลแม่จัน","11,634","37,120","3.19","696","2,414","3.47","272","775","2.85","9,365","30,406","3.25","1,301","3,525","2.71","0","0","0.00"
