"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","441","5","1.13","49","0","0.00","31","0","0.00","38","0","0.00","53","2","3.77","50","0","0.00","44","1","2.27","11","0","0.00","26","0","0.00","38","1","2.63","33","1","3.03","29","0","0.00","39","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","165","0","0.00","21","0","0.00","11","0","0.00","20","0","0.00","20","0","0.00","13","0","0.00","19","0","0.00","11","0","0.00","13","0","0.00","1","0","0.00","8","0","0.00","13","0","0.00","15","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","44","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","6","0","0.00","5","0","0.00","5","0","0.00","1","0","0.00","2","0","0.00","6","0","0.00","7","0","0.00","2","0","0.00","2","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","2,283","13","0.57","236","2","0.85","230","2","0.87","219","1","0.46","184","0","0.00","226","1","0.44","163","1","0.61","114","2","1.75","150","3","2.00","145","0","0.00","218","1","0.46","201","0","0.00","197","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","1,003","0","0.00","98","0","0.00","104","0","0.00","92","0","0.00","163","0","0.00","95","0","0.00","75","0","0.00","39","0","0.00","77","0","0.00","58","0","0.00","65","0","0.00","56","0","0.00","81","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","454","1","0.22","59","0","0.00","38","0","0.00","40","0","0.00","44","0","0.00","30","0","0.00","44","0","0.00","29","0","0.00","28","0","0.00","34","0","0.00","35","1","2.86","28","0","0.00","45","0","0.00"
"11045  :  โรงพยาบาลสังคม","296","1","0.34","27","0","0.00","25","0","0.00","32","0","0.00","15","0","0.00","28","0","0.00","26","0","0.00","12","0","0.00","20","0","0.00","19","1","5.26","38","0","0.00","16","0","0.00","38","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","1,062","0","0.00","104","0","0.00","107","0","0.00","113","0","0.00","98","0","0.00","92","0","0.00","86","0","0.00","42","0","0.00","55","0","0.00","90","0","0.00","90","0","0.00","103","0","0.00","82","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","143","0","0.00","18","0","0.00","12","0","0.00","14","0","0.00","8","0","0.00","17","0","0.00","8","0","0.00","7","0","0.00","14","0","0.00","14","0","0.00","12","0","0.00","7","0","0.00","12","0","0.00"
"21356  :  โรงพยาบาลสระใคร","228","0","0.00","29","0","0.00","19","0","0.00","21","0","0.00","23","0","0.00","27","0","0.00","25","0","0.00","4","0","0.00","6","0","0.00","15","0","0.00","21","0","0.00","17","0","0.00","21","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","102","0","0.00","15","0","0.00","11","0","0.00","9","0","0.00","10","0","0.00","14","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","8","0","0.00","15","0","0.00","4","0","0.00","3","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","497","4","0.80","50","0","0.00","65","1","1.54","40","1","2.50","51","0","0.00","47","0","0.00","41","1","2.44","27","0","0.00","34","0","0.00","26","0","0.00","26","0","0.00","44","1","2.27","46","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","385","5","1.30","30","0","0.00","30","1","3.33","28","0","0.00","25","1","4.00","32","2","6.25","40","0","0.00","28","0","0.00","37","0","0.00","26","1","3.85","36","0","0.00","22","0","0.00","51","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","210","0","0.00","89","0","0.00","97","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","285","0","0.00","24","0","0.00","29","0","0.00","27","0","0.00","29","0","0.00","25","0","0.00","27","0","0.00","20","0","0.00","23","0","0.00","23","0","0.00","33","0","0.00","14","0","0.00","11","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","980","8","0.82","104","0","0.00","79","0","0.00","110","1","0.91","89","2","2.25","106","0","0.00","76","3","3.95","46","1","2.17","81","0","0.00","54","0","0.00","78","1","1.28","82","0","0.00","75","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","641","0","0.00","46","0","0.00","56","0","0.00","84","0","0.00","68","0","0.00","39","0","0.00","41","0","0.00","26","0","0.00","37","0","0.00","48","0","0.00","65","0","0.00","75","0","0.00","56","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","466","0","0.00","37","0","0.00","41","0","0.00","46","0","0.00","57","0","0.00","42","0","0.00","32","0","0.00","14","0","0.00","37","0","0.00","30","0","0.00","38","0","0.00","40","0","0.00","52","0","0.00"
"11055  :  โรงพยาบาลบรบือ","744","0","0.00","93","0","0.00","80","0","0.00","88","0","0.00","57","0","0.00","60","0","0.00","64","0","0.00","20","0","0.00","44","0","0.00","45","0","0.00","59","0","0.00","64","0","0.00","70","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","478","1","0.21","54","0","0.00","29","0","0.00","63","0","0.00","52","0","0.00","45","0","0.00","38","0","0.00","20","1","5.00","20","0","0.00","41","0","0.00","38","0","0.00","38","0","0.00","40","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","615","0","0.00","58","0","0.00","52","0","0.00","51","0","0.00","52","0","0.00","54","0","0.00","58","0","0.00","14","0","0.00","34","0","0.00","54","0","0.00","47","0","0.00","73","0","0.00","68","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","476","1","0.21","56","0","0.00","48","0","0.00","69","0","0.00","48","1","2.08","54","0","0.00","35","0","0.00","10","0","0.00","18","0","0.00","32","0","0.00","30","0","0.00","37","0","0.00","39","0","0.00"
"11059  :  โรงพยาบาลนาดูน","233","0","0.00","31","0","0.00","27","0","0.00","24","0","0.00","28","0","0.00","0","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","24","0","0.00","24","0","0.00","37","0","0.00","18","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","238","0","0.00","14","0","0.00","22","0","0.00","20","0","0.00","21","0","0.00","23","0","0.00","24","0","0.00","16","0","0.00","11","0","0.00","24","0","0.00","20","0","0.00","25","0","0.00","18","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","736","0","0.00","172","0","0.00","140","0","0.00","73","0","0.00","115","0","0.00","18","0","0.00","1","0","0.00","0","0","0.00","28","0","0.00","15","0","0.00","8","0","0.00","10","0","0.00","156","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","170","0","0.00","22","0","0.00","19","0","0.00","14","0","0.00","19","0","0.00","12","0","0.00","12","0","0.00","6","0","0.00","11","0","0.00","18","0","0.00","9","0","0.00","19","0","0.00","9","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","228","0","0.00","41","0","0.00","22","0","0.00","23","0","0.00","9","0","0.00","22","0","0.00","15","0","0.00","7","0","0.00","20","0","0.00","11","0","0.00","17","0","0.00","19","0","0.00","22","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","5,820","1","0.02","535","0","0.00","592","0","0.00","609","0","0.00","481","0","0.00","540","0","0.00","469","0","0.00","280","1","0.36","382","0","0.00","415","0","0.00","477","0","0.00","498","0","0.00","542","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","986","0","0.00","79","0","0.00","105","0","0.00","95","0","0.00","82","0","0.00","62","0","0.00","67","0","0.00","41","0","0.00","85","0","0.00","78","0","0.00","96","0","0.00","99","0","0.00","97","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","469","0","0.00","22","0","0.00","60","0","0.00","53","0","0.00","44","0","0.00","49","0","0.00","34","0","0.00","18","0","0.00","33","0","0.00","37","0","0.00","47","0","0.00","44","0","0.00","28","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","474","5","1.05","38","0","0.00","44","1","2.27","53","2","3.77","50","0","0.00","50","0","0.00","31","0","0.00","21","0","0.00","28","0","0.00","36","1","2.78","51","1","1.96","34","0","0.00","38","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","443","1","0.23","32","0","0.00","37","0","0.00","49","0","0.00","37","1","2.70","36","0","0.00","29","0","0.00","18","0","0.00","40","0","0.00","35","0","0.00","46","0","0.00","47","0","0.00","37","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","484","0","0.00","49","0","0.00","44","0","0.00","54","0","0.00","30","0","0.00","32","0","0.00","55","0","0.00","24","0","0.00","25","0","0.00","46","0","0.00","37","0","0.00","47","0","0.00","41","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,886","5","0.27","118","0","0.00","154","0","0.00","273","2","0.73","161","2","1.24","124","0","0.00","138","0","0.00","67","0","0.00","151","0","0.00","156","0","0.00","217","0","0.00","151","1","0.66","176","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","549","3","0.55","47","1","2.13","56","0","0.00","50","0","0.00","79","0","0.00","50","0","0.00","43","0","0.00","31","0","0.00","66","0","0.00","54","0","0.00","60","2","3.33","11","0","0.00","2","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","715","7","0.98","88","1","1.14","101","0","0.00","61","0","0.00","60","0","0.00","44","0","0.00","51","1","1.96","33","1","3.03","51","0","0.00","59","3","5.08","62","0","0.00","59","1","1.69","46","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","691","6","0.87","33","0","0.00","91","0","0.00","52","1","1.92","64","1","1.56","57","0","0.00","44","0","0.00","48","0","0.00","60","1","1.67","57","1","1.75","63","0","0.00","72","2","2.78","50","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,597","10","0.63","107","1","0.93","128","1","0.78","269","3","1.12","269","2","0.74","142","0","0.00","99","0","0.00","56","0","0.00","90","0","0.00","104","0","0.00","125","0","0.00","112","1","0.89","96","2","2.08"
"11071  :  โรงพยาบาลเมืองสรวง","372","1","0.27","37","0","0.00","38","0","0.00","52","0","0.00","30","0","0.00","29","0","0.00","25","0","0.00","13","0","0.00","26","0","0.00","28","1","3.57","44","0","0.00","28","0","0.00","22","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","378","1","0.26","19","0","0.00","36","0","0.00","25","0","0.00","28","0","0.00","34","0","0.00","55","0","0.00","41","0","0.00","20","0","0.00","13","1","7.69","37","0","0.00","22","0","0.00","48","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","652","0","0.00","63","0","0.00","73","0","0.00","73","0","0.00","56","0","0.00","62","0","0.00","56","0","0.00","30","0","0.00","47","0","0.00","37","0","0.00","58","0","0.00","40","0","0.00","57","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","291","0","0.00","16","0","0.00","29","0","0.00","45","0","0.00","18","0","0.00","22","0","0.00","27","0","0.00","15","0","0.00","19","0","0.00","24","0","0.00","30","0","0.00","21","0","0.00","25","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","249","0","0.00","32","0","0.00","43","0","0.00","30","0","0.00","37","0","0.00","29","0","0.00","19","0","0.00","12","0","0.00","7","0","0.00","14","0","0.00","8","0","0.00","16","0","0.00","2","0","0.00"
"11076  :  โรงพยาบาลจังหาร","622","0","0.00","62","0","0.00","53","0","0.00","47","0","0.00","44","0","0.00","46","0","0.00","44","0","0.00","37","0","0.00","61","0","0.00","55","0","0.00","51","0","0.00","60","0","0.00","62","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","30","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","4","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","9","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","282","0","0.00","25","0","0.00","22","0","0.00","28","0","0.00","30","0","0.00","34","0","0.00","27","0","0.00","16","0","0.00","17","0","0.00","18","0","0.00","16","0","0.00","21","0","0.00","28","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","309","0","0.00","30","0","0.00","34","0","0.00","26","0","0.00","23","0","0.00","33","0","0.00","15","0","0.00","40","0","0.00","22","0","0.00","20","0","0.00","29","0","0.00","17","0","0.00","20","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","304","0","0.00","30","0","0.00","19","0","0.00","36","0","0.00","37","0","0.00","17","0","0.00","28","0","0.00","17","0","0.00","16","0","0.00","17","0","0.00","25","0","0.00","26","0","0.00","36","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","204","2","0.98","13","0","0.00","11","1","9.09","19","0","0.00","16","0","0.00","49","0","0.00","13","0","0.00","18","1","5.56","12","0","0.00","19","0","0.00","15","0","0.00","10","0","0.00","9","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,567","1","0.04","261","0","0.00","230","1","0.43","227","0","0.00","236","0","0.00","250","0","0.00","212","0","0.00","150","0","0.00","181","0","0.00","210","0","0.00","179","0","0.00","183","0","0.00","248","0","0.00"
"11077  :  โรงพยาบาลนามน","307","0","0.00","23","0","0.00","20","0","0.00","29","0","0.00","28","0","0.00","37","0","0.00","34","0","0.00","18","0","0.00","0","0","0.00","27","0","0.00","40","0","0.00","29","0","0.00","22","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","759","0","0.00","74","0","0.00","90","0","0.00","54","0","0.00","79","0","0.00","67","0","0.00","60","0","0.00","41","0","0.00","50","0","0.00","52","0","0.00","77","0","0.00","64","0","0.00","51","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","258","0","0.00","30","0","0.00","21","0","0.00","15","0","0.00","27","0","0.00","17","0","0.00","19","0","0.00","7","0","0.00","19","0","0.00","9","0","0.00","39","0","0.00","20","0","0.00","35","0","0.00"
"11080  :  โรงพยาบาลเขาวง","537","4","0.74","38","0","0.00","59","0","0.00","49","0","0.00","57","1","1.75","55","1","1.82","48","0","0.00","32","0","0.00","0","0","0.00","56","1","1.79","46","1","2.17","48","0","0.00","49","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","859","0","0.00","50","0","0.00","78","0","0.00","120","0","0.00","59","0","0.00","72","0","0.00","42","0","0.00","50","0","0.00","71","0","0.00","52","0","0.00","105","0","0.00","61","0","0.00","99","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","89","0","0.00","6","0","0.00","9","0","0.00","13","0","0.00","11","0","0.00","4","0","0.00","10","0","0.00","4","0","0.00","4","0","0.00","8","0","0.00","5","0","0.00","9","0","0.00","6","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","360","2","0.56","32","0","0.00","31","0","0.00","53","0","0.00","25","0","0.00","33","0","0.00","20","0","0.00","20","0","0.00","33","0","0.00","25","2","8.00","24","0","0.00","25","0","0.00","39","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","503","0","0.00","41","0","0.00","53","0","0.00","34","0","0.00","47","0","0.00","40","0","0.00","54","0","0.00","16","0","0.00","42","0","0.00","36","0","0.00","45","0","0.00","44","0","0.00","51","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","395","0","0.00","28","0","0.00","33","0","0.00","23","0","0.00","45","0","0.00","24","0","0.00","51","0","0.00","16","0","0.00","35","0","0.00","34","0","0.00","36","0","0.00","32","0","0.00","38","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","602","0","0.00","70","0","0.00","65","0","0.00","51","0","0.00","59","0","0.00","49","0","0.00","42","0","0.00","33","0","0.00","56","0","0.00","34","0","0.00","47","0","0.00","45","0","0.00","51","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","683","0","0.00","61","0","0.00","54","0","0.00","79","0","0.00","52","0","0.00","42","0","0.00","42","0","0.00","31","0","0.00","43","0","0.00","50","0","0.00","83","0","0.00","73","0","0.00","73","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","545","0","0.00","48","0","0.00","47","0","0.00","54","0","0.00","41","0","0.00","43","0","0.00","54","0","0.00","26","0","0.00","47","0","0.00","39","0","0.00","47","0","0.00","42","0","0.00","57","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","551","1","0.18","28","0","0.00","61","1","1.64","53","0","0.00","70","0","0.00","58","0","0.00","49","0","0.00","30","0","0.00","49","0","0.00","39","0","0.00","45","0","0.00","38","0","0.00","31","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","222","0","0.00","22","0","0.00","19","0","0.00","26","0","0.00","16","0","0.00","21","0","0.00","19","0","0.00","16","0","0.00","17","0","0.00","14","0","0.00","16","0","0.00","12","0","0.00","24","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","314","0","0.00","33","0","0.00","23","0","0.00","25","0","0.00","31","0","0.00","28","0","0.00","31","0","0.00","16","0","0.00","18","0","0.00","31","0","0.00","32","0","0.00","20","0","0.00","26","0","0.00"
"28791  :  โรงพยาบาลสามชัย","194","0","0.00","19","0","0.00","23","0","0.00","17","0","0.00","17","0","0.00","16","0","0.00","19","0","0.00","5","0","0.00","11","0","0.00","20","0","0.00","11","0","0.00","13","0","0.00","23","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","51","0","0.00","7","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","21","0","0.00","15","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","99","0","0.00","5","0","0.00","5","0","0.00","4","0","0.00","9","0","0.00","14","0","0.00","12","0","0.00","3","0","0.00","12","0","0.00","9","0","0.00","9","0","0.00","9","0","0.00","8","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","622","0","0.00","62","0","0.00","65","0","0.00","75","0","0.00","41","0","0.00","56","0","0.00","63","0","0.00","16","0","0.00","30","0","0.00","41","0","0.00","59","0","0.00","55","0","0.00","59","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","80","4","5.00","11","0","0.00","8","0","0.00","0","0","0.00","18","4","22.22","7","0","0.00","9","0","0.00","3","0","0.00","0","0","0.00","3","0","0.00","8","0","0.00","7","0","0.00","6","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","35","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","38","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","12","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","512","0","0.00","47","0","0.00","49","0","0.00","94","0","0.00","37","0","0.00","40","0","0.00","37","0","0.00","15","0","0.00","34","0","0.00","44","0","0.00","45","0","0.00","37","0","0.00","33","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","582","6","1.03","35","0","0.00","54","0","0.00","47","1","2.13","55","0","0.00","57","3","5.26","50","0","0.00","20","0","0.00","42","0","0.00","56","0","0.00","43","1","2.33","61","1","1.64","62","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","273","0","0.00","32","0","0.00","24","0","0.00","30","0","0.00","27","0","0.00","14","0","0.00","15","0","0.00","9","0","0.00","22","0","0.00","17","0","0.00","28","0","0.00","30","0","0.00","25","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","225","0","0.00","5","0","0.00","13","0","0.00","23","0","0.00","26","0","0.00","28","0","0.00","19","0","0.00","8","0","0.00","23","0","0.00","19","0","0.00","19","0","0.00","24","0","0.00","18","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","443","0","0.00","46","0","0.00","51","0","0.00","35","0","0.00","36","0","0.00","45","0","0.00","42","0","0.00","20","0","0.00","35","0","0.00","17","0","0.00","47","0","0.00","35","0","0.00","34","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","505","0","0.00","52","0","0.00","59","0","0.00","71","0","0.00","48","0","0.00","32","0","0.00","40","0","0.00","33","0","0.00","36","0","0.00","39","0","0.00","51","0","0.00","20","0","0.00","24","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,612","0","0.00","218","0","0.00","283","0","0.00","327","0","0.00","248","0","0.00","223","0","0.00","161","0","0.00","97","0","0.00","182","0","0.00","200","0","0.00","237","0","0.00","229","0","0.00","207","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","257","0","0.00","21","0","0.00","21","0","0.00","19","0","0.00","32","0","0.00","23","0","0.00","28","0","0.00","6","0","0.00","28","0","0.00","19","0","0.00","15","0","0.00","15","0","0.00","30","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","3,127","0","0.00","304","0","0.00","310","0","0.00","335","0","0.00","290","0","0.00","275","0","0.00","253","0","0.00","136","0","0.00","195","0","0.00","204","0","0.00","260","0","0.00","289","0","0.00","276","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","87","0","0.00","9","0","0.00","7","0","0.00","7","0","0.00","8","0","0.00","11","0","0.00","5","0","0.00","5","0","0.00","5","0","0.00","4","0","0.00","7","0","0.00","12","0","0.00","7","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","265","0","0.00","18","0","0.00","31","0","0.00","27","0","0.00","16","0","0.00","18","0","0.00","22","0","0.00","16","0","0.00","27","0","0.00","21","0","0.00","26","0","0.00","23","0","0.00","20","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","128","0","0.00","12","0","0.00","10","0","0.00","22","0","0.00","14","0","0.00","9","0","0.00","9","0","0.00","2","0","0.00","7","0","0.00","14","0","0.00","7","0","0.00","13","0","0.00","9","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","291","2","0.69","33","0","0.00","29","0","0.00","16","1","6.25","21","0","0.00","0","0","0.00","17","1","5.88","13","0","0.00","0","0","0.00","0","0","0.00","54","0","0.00","41","0","0.00","67","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","52","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00","2","0","0.00","10","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","680","0","0.00","62","0","0.00","41","0","0.00","56","0","0.00","56","0","0.00","66","0","0.00","69","0","0.00","39","0","0.00","50","0","0.00","73","0","0.00","55","0","0.00","71","0","0.00","42","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","390","22","5.64","47","1","2.13","20","0","0.00","37","3","8.11","33","2","6.06","30","1","3.33","33","1","3.03","14","0","0.00","34","1","2.94","31","4","12.90","39","6","15.38","25","1","4.00","47","2","4.26"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","695","0","0.00","82","0","0.00","83","0","0.00","62","0","0.00","58","0","0.00","75","0","0.00","42","0","0.00","26","0","0.00","28","0","0.00","58","0","0.00","100","0","0.00","35","0","0.00","46","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","98","0","0.00","13","0","0.00","2","0","0.00","10","0","0.00","10","0","0.00","6","0","0.00","5","0","0.00","2","0","0.00","6","0","0.00","3","0","0.00","13","0","0.00","9","0","0.00","19","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,946","3","0.15","216","0","0.00","174","0","0.00","228","0","0.00","238","0","0.00","187","1","0.53","131","0","0.00","99","0","0.00","148","0","0.00","114","2","1.75","148","0","0.00","130","0","0.00","133","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","472","0","0.00","30","0","0.00","30","0","0.00","37","0","0.00","26","0","0.00","43","0","0.00","40","0","0.00","26","0","0.00","37","0","0.00","42","0","0.00","46","0","0.00","59","0","0.00","56","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","215","0","0.00","27","0","0.00","19","0","0.00","22","0","0.00","11","0","0.00","17","0","0.00","23","0","0.00","11","0","0.00","12","0","0.00","13","0","0.00","25","0","0.00","19","0","0.00","16","0","0.00"
