"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11210  :  โรงพยาบาลชุมแสง","121","65","0","0"
"11211  :  โรงพยาบาลหนองบัว","49","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","87","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","106","0","0","0"
"11214  :  โรงพยาบาลตาคลี","166","4","3","0"
"11215  :  โรงพยาบาลท่าตะโก","62","1","0","0"
"11216  :  โรงพยาบาลไพศาลี","135","16","1","0"
"11217  :  โรงพยาบาลพยุหะคีรี","130","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","172","120","0","0"
"11219  :  โรงพยาบาลตากฟ้า","60","38","14","4"
"11220  :  โรงพยาบาลแม่วงก์","82","9","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","14","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","288","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","22","1","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","325","20","8","2"
"11221  :  โรงพยาบาลทัพทัน","90","6","0","1"
"11222  :  โรงพยาบาลสว่างอารมณ์","79","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","134","98","58","32"
"11224  :  โรงพยาบาลหนองขาหย่าง","56","6","0","0"
"11225  :  โรงพยาบาลบ้านไร่","130","0","0","0"
"11226  :  โรงพยาบาลลานสัก","116","4","0","0"
"11227  :  โรงพยาบาลห้วยคต","37","1","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","430","29","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","20","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","176","32","11","21"
"11230  :  โรงพยาบาลคลองลาน","66","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","68","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","380","67","2","6"
"11233  :  โรงพยาบาลพรานกระต่าย","63","2","0","0"
"11234  :  โรงพยาบาลลานกระบือ","34","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","177","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","107","115","2","3"
"14135  :  โรงพยาบาลบึงสามัคคี","24","6","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","78","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","281","32","0","0"
"10723  :  โรงพยาบาลแม่สอด","369","0","0","0"
"11238  :  โรงพยาบาลบ้านตาก","172","8","3","2"
"11239  :  โรงพยาบาลสามเงา","105","2","0","1"
"11240  :  โรงพยาบาลแม่ระมาด","106","27","8","1"
"11241  :  โรงพยาบาลท่าสองยาง","88","11","0","0"
"11242  :  โรงพยาบาลพบพระ","116","12","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","89","1","0","0"
"27443  :  โรงพยาบาลวังเจ้า","37","3","0","0"
"10724  :  โรงพยาบาลสุโขทัย","248","156","24","26"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","234","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","103","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","127","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","172","99","5","3"
"11247  :  โรงพยาบาลศรีสัชนาลัย","276","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","124","1","0","0"
"11249  :  โรงพยาบาลศรีนคร","90","0","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","96","93","7","4"
"10676  :  โรงพยาบาลพุทธชินราช","363","19","0","0"
"11251  :  โรงพยาบาลชาติตระการ","43","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","168","57","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","70","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","186","38","0","1"
"11255  :  โรงพยาบาลวัดโบสถ์","225","1","1","0"
"11256  :  โรงพยาบาลวังทอง","221","1","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","77","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","264","4","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","64","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","92","59","17","20"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","429","3","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","121","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","89","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","255","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","73","1","0","0"
"11262  :  โรงพยาบาลสามง่าม","51","7","0","0"
"11263  :  โรงพยาบาลทับคล้อ","76","3","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","168","3","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","37","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","40","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","28","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","23","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","517","2","0","0"
"11264  :  โรงพยาบาลชนแดน","144","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","244","37","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","3,869","3","0","2"
"11267  :  โรงพยาบาลศรีเทพ","111","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","180","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","321","2","0","1"
"11270  :  โรงพยาบาลน้ำหนาว","20","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","57","0","0","0"
"11272  :  โรงพยาบาลเขาค้อ","48","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","82","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","14","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","402","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","62","4","3","0"
"10729  :  โรงพยาบาลบ้านโป่ง","216","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","92","6","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","23","0","0","0"
"11274  :  โรงพยาบาลบางแพ","44","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","21","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","37","0","0","0"
"11277  :  โรงพยาบาลวัดเพลง","17","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","42","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","4","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","28","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","361","10","1","1"
"10732  :  โรงพยาบาลมะการักษ์","109","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","26","798","19","20"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","27","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","93","2","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","37","34","1","33"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","49","1","0","1"
"11283  :  โรงพยาบาลทองผาภูมิ","61","230","29","42"
"11284  :  โรงพยาบาลสังขละบุรี","657","990","733","243"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","56","0","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","33","1","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","41","3","1","1"
"11288  :  โรงพยาบาลสถานพระบารมี","57","43","4","1"
"11520  :  โรงพยาบาลค่ายสุรสีห์","10","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","35","6","2","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","56","0","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","317","15","0","1"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","115","70","24","32"
"11289  :  โรงพยาบาลเดิมบางนางบวช","90","47","17","5"
"11290  :  โรงพยาบาลด่านช้าง","65","4","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","63","103","4","2"
"11292  :  โรงพยาบาลศรีประจันต์","119","262","49","67"
"11293  :  โรงพยาบาลดอนเจดีย์","33","432","130","163"
"11294  :  โรงพยาบาลสามชุก","73","192","21","33"
"11295  :  โรงพยาบาลอู่ทอง","126","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","22","2","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","2","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","139","81","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","70","2","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","31","129","1","0"
"11299  :  โรงพยาบาลห้วยพลู","22","1","0","0"
"11300  :  โรงพยาบาลดอนตูม","22","0","0","0"
"11301  :  โรงพยาบาลบางเลน","21","1","0","0"
"11302  :  โรงพยาบาลสามพราน","81","1","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","18","6","1","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","0","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","6","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","33","14","2","3"
"10734  :  โรงพยาบาลสมุทรสาคร","348","102","26","14"
"11304  :  โรงพยาบาลกระทุ่มแบน","183","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","235","133","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","110","22","0","0"
"11306  :  โรงพยาบาลนภาลัย","28","64","0","0"
"11307  :  โรงพยาบาลอัมพวา","8","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","137","46","0","0"
"11308  :  โรงพยาบาลเขาย้อย","38","1","0","1"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","23","0","0","0"
"11310  :  โรงพยาบาลชะอำ","65","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","42","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","8","5","0","1"
"11313  :  โรงพยาบาลบ้านแหลม","7","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","29","24","8","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","137","6","0","0"
"11315  :  โรงพยาบาลกุยบุรี","21","36","2","0"
"11316  :  โรงพยาบาลทับสะแก","82","1","1","0"
"11317  :  โรงพยาบาลบางสะพาน","41","22","7","15"
"11318  :  โรงพยาบาลบางสะพานน้อย","41","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","367","504","2","0"
"11320  :  โรงพยาบาลหัวหิน","119","2","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","129","155","1","1"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","240","7","0","2"
"11322  :  โรงพยาบาลพรหมคีรี","40","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","46","1","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","50","1","0","0"
"11326  :  โรงพยาบาลพิปูน","9","2","2","0"
"11327  :  โรงพยาบาลเชียรใหญ่","55","0","0","0"
"11328  :  โรงพยาบาลชะอวด","65","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","162","20","4","2"
"11330  :  โรงพยาบาลทุ่งสง","76","0","0","0"
"11331  :  โรงพยาบาลนาบอน","10","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","22","1","0","0"
"11333  :  โรงพยาบาลปากพนัง","46","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","52","14","5","1"
"11335  :  โรงพยาบาลสิชล","64","0","0","0"
"11336  :  โรงพยาบาลขนอม","11","4","0","0"
"11337  :  โรงพยาบาลหัวไทร","48","0","0","0"
"11338  :  โรงพยาบาลบางขัน","5","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","12","1","1","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","32","2","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","15","0","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","9","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","22","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","2","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","3","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","4","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","10","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","81","61","0","0"
"11340  :  โรงพยาบาลเขาพนม","32","7","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","8","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","12","36","4","7"
"11343  :  โรงพยาบาลอ่าวลึก","23","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","19","1","0","0"
"11345  :  โรงพยาบาลลำทับ","23","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","19","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","4","0","0","0"
"10739  :  โรงพยาบาลพังงา","90","323","2","0"
"10740  :  โรงพยาบาลตะกั่วป่า","152","352","7","2"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","12","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","156","280","0","0"
"11350  :  โรงพยาบาลบางไทร","21","1","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","36","0","0","0"
"11353  :  โรงพยาบาลทับปุด","15","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","14","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","332","2","0","0"
"11355  :  โรงพยาบาลป่าตอง","110","0","0","0"
"11356  :  โรงพยาบาลถลาง","42","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","50","1","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","1","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","267","19","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","103","27","8","3"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","50","31","2","0"
"11358  :  โรงพยาบาลดอนสัก","13","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","26","1","0","0"
"11360  :  โรงพยาบาลไชยา","44","1","1","0"
"11361  :  โรงพยาบาลท่าชนะ","443","545","196","323"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","11","1","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","11","9","1","0"
"11364  :  โรงพยาบาลพนม","19","2","0","0"
"11365  :  โรงพยาบาลท่าฉาง","32","1","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","50","156","2","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","29","3","0","0"
"11368  :  โรงพยาบาลเคียนซา","24","2","0","0"
"11369  :  โรงพยาบาลพระแสง","36","2","0","0"
"11370  :  โรงพยาบาลพุนพิน","61","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","11","1","0","1"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","32","8","0","0"
"11654  :  โรงพยาบาลวิภาวดี","10","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","37","2","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","4","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","3","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","49","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","21","84","7","1"
"11372  :  โรงพยาบาลกะเปอร์","17","24","0","0"
"11373  :  โรงพยาบาลกระบุรี","67","1","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","1","6","1","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","201","38","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","5","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","89","0","0","0"
"11377  :  โรงพยาบาลปะทิว","19","2","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","3","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","72","3","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","23","0","0","0"
"11381  :  โรงพยาบาลละแม","24","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","14","2","0","0"
"11383  :  โรงพยาบาลสวี","74","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","24","4","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","5","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","521","264","37","28"
"10745  :  โรงพยาบาลสงขลา","205","190","70","6"
"11386  :  โรงพยาบาลสทิงพระ","69","0","0","0"
"11387  :  โรงพยาบาลจะนะ","44","11","1","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","41","1","0","0"
"11390  :  โรงพยาบาลเทพา","40","0","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","32","0","0","0"
"11392  :  โรงพยาบาลระโนด","61","5","4","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","21","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","47","0","0","0"
"11395  :  โรงพยาบาลสะเดา","53","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","42","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","22","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","20","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","25","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","27","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","47","1","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","472","1","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","26","17","12","0"
"11402  :  โรงพยาบาลควนโดน","2","4","2","0"
"11403  :  โรงพยาบาลควนกาหลง","6","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","4","86","0","0"
"11405  :  โรงพยาบาลละงู","14","12","6","1"
"11406  :  โรงพยาบาลทุ่งหว้า","8","0","0","0"
"28786  :  โรงพยาบาลมะนัง","9","2","0","0"
"10683  :  โรงพยาบาลตรัง","475","156","1","0"
"11407  :  โรงพยาบาลกันตัง","32","1","1","0"
"11408  :  โรงพยาบาลย่านตาขาว","26","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","27","0","0","0"
"11410  :  โรงพยาบาลสิเกา","25","1","1","0"
"11411  :  โรงพยาบาลห้วยยอด","170","75","14","10"
"11412  :  โรงพยาบาลวังวิเศษ","42","258","55","64"
"11413  :  โรงพยาบาลนาโยง","42","1","0","1"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","11","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","8","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","289","4","0","0"
"11414  :  โรงพยาบาลกงหรา","20","111","52","32"
"11415  :  โรงพยาบาลเขาชัยสน","41","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","45","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","99","1","0","0"
"11418  :  โรงพยาบาลปากพะยูน","18","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","23","2","1","0"
"11420  :  โรงพยาบาลป่าบอน","29","23","21","2"
"11421  :  โรงพยาบาลบางแก้ว","29","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","35","17","1","2"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","30","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","90","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","190","533","282","110"
"11424  :  โรงพยาบาลหนองจิก","11","4","0","0"
"11425  :  โรงพยาบาลปะนาเระ","9","0","0","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","3","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","4","0","0","0"
"11430  :  โรงพยาบาลยะรัง","5","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","11","2","0","1"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","15","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","2","19","0","1"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","4","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","96","3","0","0"
"10749  :  โรงพยาบาลเบตง","57","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","2","2","1","1"
"11433  :  โรงพยาบาลธารโต","12","0","0","0"
"11434  :  โรงพยาบาลรามัน","3","2","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","6","60","17","14"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","3","19","7","12"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","47","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","34","0","0","0"
"11435  :  โรงพยาบาลตากใบ","18","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","2","0","0","0"
"11437  :  โรงพยาบาลระแงะ","8","4","0","0"
"11438  :  โรงพยาบาลรือเสาะ","3","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","0","0","0","0"
"11440  :  โรงพยาบาลแว้ง","4","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","11","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","9","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","2","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","0","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0"
