"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"10707  :  โรงพยาบาลมหาสารคาม","23,845","108,397","4.55","2,713","12,711","4.69","2,884","15,787","5.47","17,556","77,355","4.41","692","2,544","3.68","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","885","2,785","3.15","64","168","2.63","99","497","5.02","681","2,049","3.01","32","50","1.56","9","21","2.33"
"11052  :  โรงพยาบาลโกสุมพิสัย","4,078","17,122","4.20","292","1,265","4.33","240","1,276","5.32","3,361","14,161","4.21","185","420","2.27","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","2,400","7,670","3.20","193","517","2.68","463","3,093","6.68","1,658","3,832","2.31","52","88","1.69","34","140","4.12"
"11054  :  โรงพยาบาลเชียงยืน","8,016","63,913","7.97","935","7,384","7.90","732","5,082","6.94","6,336","51,341","8.10","13","106","8.15","0","0","0.00"
"11055  :  โรงพยาบาลบรบือ","6,833","30,525","4.47","581","2,923","5.03","601","3,314","5.51","5,215","22,999","4.41","436","1,289","2.96","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","3,010","12,192","4.05","331","1,439","4.35","286","1,457","5.09","2,303","9,070","3.94","72","182","2.53","18","44","2.44"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","5,035","17,665","3.51","721","3,783","5.25","453","1,652","3.65","3,858","12,217","3.17","3","13","4.33","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","6,230","25,840","4.15","906","4,599","5.08","820","6,360","7.76","4,156","13,734","3.30","348","1,147","3.30","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","3,754","23,990","6.39","120","859","7.16","359","2,328","6.48","3,264","20,720","6.35","12","83","6.92","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","1,272","3,960","3.11","159","799","5.03","107","545","5.09","998","2,581","2.59","9","35","3.89","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","4,388","22,620","5.15","1,343","6,260","4.66","493","2,555","5.18","2,493","13,656","5.48","59","149","2.53","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","1,262","10,720","8.49","179","1,552","8.67","446","3,285","7.37","627","5,793","9.24","10","90","9.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","782","3,633","4.65","53","206","3.89","61","284","4.66","666","3,119","4.68","2","24","12.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","45,358","244,343","5.39","6,373","39,479","6.19","5,125","23,708","4.63","33,830","180,932","5.35","68","224","3.29","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","6,819","32,232","4.73","1,002","5,227","5.22","861","5,124","5.95","4,943","21,810","4.41","13","71","5.46","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","1,685","6,177","3.67","419","2,540","6.06","187","562","3.01","1,076","3,070","2.85","3","5","1.67","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,235","7,479","3.35","324","1,230","3.80","183","719","3.93","1,728","5,530","3.20","0","0","0.00","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","2,364","13,261","5.61","478","3,632","7.60","714","5,497","7.70","1,172","4,132","3.53","0","0","0.00","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","2,311","10,730","4.64","242","1,277","5.28","164","751","4.58","1,775","8,339","4.70","130","363","2.79","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","8,576","42,124","4.91","670","3,410","5.09","1,945","11,628","5.98","5,960","27,055","4.54","5","31","6.20","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,338","8,954","3.83","218","996","4.57","207","754","3.64","1,906","7,169","3.76","7","35","5.00","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","2,408","7,029","2.92","185","687","3.71","258","1,380","5.35","1,832","4,722","2.58","133","240","1.80","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","11,782","87,535","7.43","1,299","10,284","7.92","1,657","12,689","7.66","8,796","64,367","7.32","31","195","6.29","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","6,868","25,811","3.76","774","3,340","4.32","983","4,510","4.59","4,673","16,287","3.49","444","1,674","3.77","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","821","2,083","2.54","142","446","3.14","70","235","3.36","599","1,386","2.31","10","16","1.60","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","771","3,090","4.01","83","309","3.72","69","274","3.97","619","2,507","4.05","0","0","0.00","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","1,603","5,235","3.27","91","249","2.74","475","2,256","4.75","1,038","2,730","2.63","0","0","0.00","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","1,082","4,061","3.75","183","1,093","5.97","139","784","5.64","752","2,160","2.87","8","24","3.00","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,865","9,453","5.07","591","4,199","7.10","284","2,019","7.11","973","3,181","3.27","17","54","3.18","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","4,919","38,705","7.87","34","279","8.21","1,203","10,002","8.31","3,645","28,331","7.77","37","93","2.51","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","109","892","8.18","83","709","8.54","17","154","9.06","9","29","3.22","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","1,817","3,829","2.11","314","593","1.89","176","421","2.39","663","1,415","2.13","664","1,400","2.11","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","940","2,531","2.69","85","357","4.20","73","323","4.42","753","1,806","2.40","30","45","1.50","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","288","356","1.24","1","1","1.00","276","344","1.25","11","11","1.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","780","3,142","4.03","68","302","4.44","39","113","2.90","673","2,727","4.05","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","24,223","129,626","5.35","2,913","17,301","5.94","4,077","23,454","5.75","16,716","86,759","5.19","517","2,112","4.09","0","0","0.00"
"11077  :  โรงพยาบาลนามน","1,626","5,525","3.40","126","501","3.98","231","884","3.83","1,267","4,137","3.27","2","3","1.50","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","6,003","25,605","4.27","875","3,998","4.57","460","3,204","6.97","4,320","17,055","3.95","349","1,348","3.86","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,119","4,379","3.91","138","563","4.08","175","897","5.13","804","2,915","3.63","2","4","2.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","3,115","11,110","3.57","460","1,666","3.62","207","1,020","4.93","2,388","8,280","3.47","60","144","2.40","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","8,323","46,113","5.54","484","2,564","5.30","1,785","11,155","6.25","5,911","32,059","5.42","150","335","2.23","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,101","12,405","5.90","224","1,398","6.24","200","1,368","6.84","1,610","9,286","5.77","67","353","5.27","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2,574","14,044","5.46","218","1,206","5.53","189","889","4.70","2,160","11,896","5.51","7","53","7.57","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","3,598","12,561","3.49","427","1,452","3.40","219","829","3.79","2,824","10,054","3.56","129","226","1.75","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","2,759","8,560","3.10","232","847","3.65","270","797","2.95","2,247","6,880","3.06","10","36","3.60","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","3,680","15,483","4.21","413","1,964","4.76","215","1,244","5.79","2,951","12,076","4.09","101","199","1.97","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","4,866","21,858","4.49","421","3,123","7.42","1,303","5,488","4.21","3,129","13,216","4.22","13","31","2.38","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,662","5,301","3.19","145","379","2.61","369","1,785","4.84","1,103","2,868","2.60","45","269","5.98","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","8,000","38,971","4.87","1,121","6,763","6.03","186","594","3.19","6,659","31,510","4.73","34","104","3.06","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","1,836","8,998","4.90","246","1,203","4.89","94","638","6.79","1,470","7,105","4.83","26","52","2.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","1,546","11,746","7.60","261","3,251","12.46","131","882","6.73","1,125","7,563","6.72","29","50","1.72","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","82","839","10.23","2","26","13.00","49","458","9.35","31","355","11.45","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","1,484","7,246","4.88","25","123","4.92","293","1,946","6.64","1,166","5,177","4.44","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","28,883","252,767","8.75","3,851","103,003","26.75","2,748","15,584","5.67","18,977","112,547","5.93","3,321","21,633","6.51","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,273","4,354","3.42","57","211","3.70","138","593","4.30","1,072","3,528","3.29","8","22","2.75","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1,484","5,492","3.70","203","956","4.71","396","1,537","3.88","885","2,999","3.39","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","2,702","13,805","5.11","335","2,219","6.62","221","1,285","5.81","2,146","10,301","4.80","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","3,874","22,866","5.90","404","2,072","5.13","683","6,436","9.42","2,618","13,411","5.12","238","947","3.98","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","1,584","5,469","3.45","7","28","4.00","116","489","4.22","1,439","4,896","3.40","22","56","2.55","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","668","2,903","4.35","79","365","4.62","21","85","4.05","533","2,286","4.29","35","167","4.77","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","8,337","42,964","5.15","786","4,299","5.47","1,107","6,410","5.79","6,334","31,655","5.00","110","600","5.45","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","1,640","5,614","3.42","164","716","4.37","124","254","2.05","1,351","4,620","3.42","2","24","12.00","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","3,194","12,690","3.97","228","1,104","4.84","278","1,169","4.21","2,667","10,357","3.88","21","60","2.86","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","4,427","19,150","4.33","567","2,984","5.26","131","600","4.58","3,695","15,481","4.19","34","85","2.50","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","1,784","5,368","3.01","77","238","3.09","47","204","4.34","1,650","4,879","2.96","10","47","4.70","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","1,660","9,091","5.48","125","780","6.24","371","3,105","8.37","1,161","5,192","4.47","3","14","4.67","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,893","9,328","4.93","194","914","4.71","240","1,101","4.59","1,436","7,243","5.04","24","70","2.92","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","1,259","4,866","3.86","94","390","4.15","34","147","4.32","1,110","4,276","3.85","21","53","2.52","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,100","2,680","2.44","65","184","2.83","87","242","2.78","942","2,244","2.38","6","10","1.67","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","12,210","68,309","5.59","1,042","5,289","5.08","3,287","25,825","7.86","7,489","35,720","4.77","400","1,475","3.69","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","30","107","3.57","20","81","4.05","10","26","2.60","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,847","5,771","3.12","147","462","3.14","159","479","3.01","1,507","4,776","3.17","34","54","1.59","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","13,527","66,459","4.91","1,408","6,909","4.91","1,688","6,980","4.14","10,311","51,858","5.03","159","712","4.48","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,311","5,115","3.90","67","320","4.78","96","493","5.14","1,144","4,287","3.75","4","15","3.75","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","2,704","10,515","3.89","270","1,342","4.97","225","1,311","5.83","2,065","7,423","3.59","144","439","3.05","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","1,389","5,658","4.07","145","783","5.40","21","82","3.90","1,155","4,590","3.97","68","203","2.99","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,038","2,692","2.59","50","163","3.26","60","258","4.30","925","2,267","2.45","3","4","1.33","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","2,033","5,828","2.87","307","1,028","3.35","141","492","3.49","1,565","4,252","2.72","20","56","2.80","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","2,595","9,756","3.76","210","874","4.16","201","958","4.77","2,103","7,748","3.68","82","176","2.15","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","4,957","29,243","5.90","825","7,117","8.63","670","5,660","8.45","3,330","15,674","4.71","136","792","5.82","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","1,871","7,591","4.06","138","788","5.71","195","691","3.54","1,535","6,080","3.96","3","32","10.67","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3,378","13,840","4.10","222","1,569","7.07","266","1,661","6.24","2,859","10,516","3.68","31","94","3.03","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7,001","29,886","4.27","753","4,092","5.43","574","2,504","4.36","5,531","22,873","4.14","143","417","2.92","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","471","8,997","19.10","0","0","0.00","0","0","0.00","0","0","0.00","471","8,997","19.10","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","686","2,602","3.79","462","1,788","3.87","56","214","3.82","158","557","3.53","10","43","4.30","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","18,430","89,456","4.85","2,098","11,613","5.54","1,744","8,059","4.62","13,727","66,951","4.88","861","2,833","3.29","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,627","7,382","4.54","178","983","5.52","205","1,242","6.06","1,240","5,137","4.14","4","20","5.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","1,656","6,031","3.64","183","702","3.84","79","274","3.47","1,319","4,838","3.67","75","217","2.89","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","1,533","5,698","3.72","130","613","4.72","110","351","3.19","1,291","4,721","3.66","2","13","6.50","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","1,597","6,608","4.14","211","916","4.34","155","549","3.54","1,217","5,121","4.21","14","22","1.57","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,123","3,491","3.11","88","237","2.69","126","443","3.52","881","2,758","3.13","28","53","1.89","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","2,026","6,912","3.41","406","1,667","4.11","108","234","2.17","1,466","4,928","3.36","46","83","1.80","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","35,003","194,764","5.56","2,919","15,333","5.25","4,298","25,344","5.90","18,166","92,791","5.11","9,620","61,296","6.37","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","8,972","48,355","5.39","800","4,360","5.45","289","1,689","5.84","7,374","39,972","5.42","510","2,334","4.58","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,042","9,833","3.23","205","563","2.75","133","282","2.12","2,569","8,583","3.34","135","405","3.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","3,870","14,300","3.70","194","957","4.93","261","1,023","3.92","3,102","11,281","3.64","313","1,039","3.32","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,101","23,282","4.56","598","2,759","4.61","1,290","7,163","5.55","2,474","9,653","3.90","739","3,707","5.02","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","2,390","7,416","3.10","68","186","2.74","139","285","2.05","1,981","6,286","3.17","202","659","3.26","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","1,109","3,749","3.38","57","189","3.32","39","108","2.77","886","3,067","3.46","127","385","3.03","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","8,720","44,802","5.14","26","106","4.08","439","2,165","4.93","6,723","35,847","5.33","1,532","6,684","4.36","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","3,573","12,350","3.46","108","362","3.35","214","623","2.91","2,510","8,837","3.52","741","2,528","3.41","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","2,357","8,435","3.58","176","772","4.39","239","1,391","5.82","1,834","5,846","3.19","108","426","3.94","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","7,450","35,427","4.76","599","3,237","5.40","1,577","7,536","4.78","5,052","23,891","4.73","223","763","3.42","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","2,650","16,273","6.14","133","610","4.59","860","7,939","9.23","1,364","6,072","4.45","293","1,652","5.64","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","8,136","37,409","4.60","498","2,730","5.48","430","1,407","3.27","6,070","29,217","4.81","1,138","4,055","3.56","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","5,662","28,512","5.04","304","1,806","5.94","1,269","7,089","5.59","3,389","17,173","5.07","700","2,444","3.49","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","3,513","14,851","4.23","123","561","4.56","186","780","4.19","3,070","13,156","4.29","134","354","2.64","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","1,321","4,341","3.29","42","114","2.71","41","193","4.71","1,127","3,151","2.80","111","883","7.95","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","3,079","16,147","5.24","70","297","4.24","184","943","5.13","2,770","14,525","5.24","56","382","6.82","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","3,694","19,286","5.22","256","1,452","5.67","733","4,794","6.54","2,286","11,550","5.05","419","1,490","3.56","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","981","3,246","3.31","34","181","5.32","40","171","4.28","815","2,604","3.20","92","290","3.15","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1,997","6,109","3.06","74","240","3.24","356","966","2.71","1,567","4,903","3.13","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","1,993","4,977","2.50","66","160","2.42","71","117","1.65","1,728","4,389","2.54","128","311","2.43","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","1,274","3,609","2.83","44","134","3.05","92","313","3.40","1,058","2,970","2.81","80","192","2.40","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","46","442","9.61","25","238","9.52","1","4","4.00","12","121","10.08","8","79","9.88","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","881","4,346","4.93","31","135","4.35","75","404","5.39","724","3,605","4.98","51","202","3.96","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","19","57","3.00","0","0","0.00","0","0","0.00","0","0","0.00","19","57","3.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,486","9,338","6.28","37","326","8.81","242","1,560","6.45","1,168","7,095","6.07","40","357","8.93","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,519","16,032","6.36","0","0","0.00","231","2,214","9.58","1,518","10,168","6.70","773","3,650","4.72","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","1,166","5,148","4.42","61","276","4.52","2","10","5.00","480","2,078","4.33","623","2,784","4.47","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","3,677","63,689","17.32","268","3,925","14.65","488","7,045","14.44","2,862","51,420","17.97","59","1,299","22.02","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","392","3,657","9.33","70","574","8.20","0","0","0.00","270","2,615","9.69","52","468","9.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","1,451","11,724","8.08","131","998","7.62","544","4,008","7.37","560","4,753","8.49","216","1,965","9.10","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","15,520","103,618","6.68","0","0","0.00","237","642","2.71","227","521","2.30","15,056","102,455","6.80","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,107","3,379","3.05","0","0","0.00","180","517","2.87","927","2,862","3.09","0","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","537","1,785","3.32","26","84","3.23","8","22","2.75","483","1,611","3.34","20","68","3.40","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","19,547","106,546","5.45","1,767","9,500","5.38","4,645","32,880","7.08","12,417","61,464","4.95","668","2,467","3.69","50","235","4.70"
"11140  :  โรงพยาบาลแม่ทา","1,914","7,688","4.02","64","339","5.30","504","3,702","7.35","1,159","2,715","2.34","187","932","4.98","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,414","13,109","5.43","227","1,376","6.06","64","377","5.89","2,025","10,990","5.43","98","366","3.73","0","0","0.00"
"11142  :  โรงพยาบาลลี้","2,981","14,864","4.99","151","601","3.98","181","391","2.16","2,638","13,801","5.23","11","71","6.45","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,301","3,275","2.52","96","216","2.25","36","80","2.22","1,148","2,952","2.57","21","27","1.29","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","3,061","17,704","5.78","291","1,981","6.81","546","3,831","7.02","1,928","9,646","5.00","296","2,246","7.59","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,649","8,381","5.08","112","772","6.89","315","1,668","5.30","1,077","5,198","4.83","145","743","5.12","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","752","2,670","3.55","43","133","3.09","57","129","2.26","636","2,371","3.73","16","37","2.31","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","45,196","242,077","5.36","7,090","37,947","5.35","3,280","12,266","3.74","30,357","165,466","5.45","1,963","8,547","4.35","2,506","17,851","7.12"
"11146  :  โรงพยาบาลแม่เมาะ","1,445","4,483","3.10","121","413","3.41","189","592","3.13","1,132","3,457","3.05","3","21","7.00","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","4,376","21,740","4.97","639","3,699","5.79","611","2,544","4.16","3,099","15,400","4.97","27","97","3.59","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","1,558","5,181","3.33","102","417","4.09","70","335","4.79","1,384","4,415","3.19","2","14","7.00","0","0","0.00"
"11149  :  โรงพยาบาลงาว","1,248","3,871","3.10","74","309","4.18","86","288","3.35","1,083","3,261","3.01","7","13","1.86","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","1,672","5,040","3.01","152","537","3.53","118","416","3.53","1,381","4,040","2.93","21","47","2.24","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","1,550","5,155","3.33","99","348","3.52","113","609","5.39","1,328","4,176","3.14","10","22","2.20","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","4,230","14,415","3.41","462","1,584","3.43","259","956","3.69","3,484","11,810","3.39","25","65","2.60","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","481","1,361","2.83","37","94","2.54","24","63","2.63","416","1,200","2.88","4","4","1.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","1,684","5,791","3.44","84","333","3.96","140","477","3.41","1,448","4,957","3.42","12","24","2.00","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,146","3,157","2.75","66","207","3.14","94","317","3.37","986","2,633","2.67","0","0","0.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","1,716","5,507","3.21","136","504","3.71","141","467","3.31","1,405","4,399","3.13","34","137","4.03","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","1,022","2,906","2.84","65","164","2.52","31","80","2.58","898","2,594","2.89","28","68","2.43","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","1,893","4,746","2.51","346","1,048","3.03","155","297","1.92","1,345","3,322","2.47","47","79","1.68","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","21,062","122,552","5.82","3,027","17,583","5.81","2,286","12,475","5.46","15,226","90,626","5.95","523","1,868","3.57","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","3,344","23,782","7.11","290","1,978","6.82","666","6,017","9.03","2,373","15,741","6.63","15","46","3.07","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,286","11,424","5.00","125","672","5.38","419","2,981","7.11","1,736","7,743","4.46","6","28","4.67","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","1,269","3,765","2.97","128","435","3.40","96","317","3.30","1,035","2,988","2.89","10","25","2.50","0","0","0.00"
