"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11104  :  โรงพยาบาลปลาปาก","331","0","0.00","20","0","0.00","36","0","0.00","23","0","0.00","19","0","0.00","19","0","0.00","35","0","0.00","39","0","0.00","23","0","0.00","39","0","0.00","29","0","0.00","19","0","0.00","30","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","435","0","0.00","42","0","0.00","65","0","0.00","49","0","0.00","31","0","0.00","31","0","0.00","40","0","0.00","45","0","0.00","26","0","0.00","21","0","0.00","24","0","0.00","29","0","0.00","32","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","24","0","0.00","0","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00"
"11107  :  โรงพยาบาลนาทม","319","0","0.00","30","0","0.00","32","0","0.00","38","0","0.00","22","0","0.00","27","0","0.00","24","0","0.00","37","0","0.00","30","0","0.00","14","0","0.00","18","0","0.00","19","0","0.00","28","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","792","2","0.25","55","0","0.00","82","0","0.00","96","0","0.00","82","0","0.00","62","0","0.00","53","1","1.89","86","1","1.16","52","0","0.00","76","0","0.00","43","0","0.00","44","0","0.00","61","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","444","0","0.00","54","0","0.00","51","0","0.00","59","0","0.00","48","0","0.00","32","0","0.00","46","0","0.00","51","0","0.00","47","0","0.00","28","0","0.00","13","0","0.00","8","0","0.00","7","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","415","8","1.93","47","1","2.13","45","1","2.22","31","0","0.00","35","0","0.00","46","0","0.00","32","2","6.25","44","2","4.55","28","0","0.00","35","0","0.00","24","0","0.00","21","2","9.52","27","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","3","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","89","0","0.00","4","0","0.00","8","0","0.00","14","0","0.00","3","0","0.00","13","0","0.00","5","0","0.00","7","0","0.00","10","0","0.00","8","0","0.00","4","0","0.00","3","0","0.00","10","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,630","0","0.00","60","0","0.00","85","0","0.00","23","0","0.00","80","0","0.00","169","0","0.00","155","0","0.00","169","0","0.00","180","0","0.00","157","0","0.00","163","0","0.00","186","0","0.00","203","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","31","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","13","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","49","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","8","0","0.00","7","0","0.00","11","0","0.00","7","0","0.00","3","0","0.00","4","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","172","0","0.00","10","0","0.00","16","0","0.00","15","0","0.00","16","0","0.00","17","0","0.00","24","0","0.00","11","0","0.00","22","0","0.00","12","0","0.00","14","0","0.00","9","0","0.00","6","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","491","0","0.00","26","0","0.00","49","0","0.00","56","0","0.00","32","0","0.00","36","0","0.00","36","0","0.00","50","0","0.00","50","0","0.00","23","0","0.00","24","0","0.00","50","0","0.00","59","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","177","0","0.00","3","0","0.00","21","0","0.00","15","0","0.00","21","0","0.00","14","0","0.00","23","0","0.00","20","0","0.00","22","0","0.00","17","0","0.00","1","0","0.00","17","0","0.00","3","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","277","1","0.36","7","0","0.00","20","0","0.00","37","0","0.00","17","0","0.00","27","0","0.00","40","1","2.50","23","0","0.00","34","0","0.00","13","0","0.00","23","0","0.00","16","0","0.00","20","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","4,734","0","0.00","397","0","0.00","436","0","0.00","438","0","0.00","442","0","0.00","387","0","0.00","408","0","0.00","432","0","0.00","348","0","0.00","345","0","0.00","386","0","0.00","329","0","0.00","386","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","626","0","0.00","59","0","0.00","66","0","0.00","66","0","0.00","45","0","0.00","41","0","0.00","51","0","0.00","40","0","0.00","50","0","0.00","44","0","0.00","35","0","0.00","51","0","0.00","78","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","6","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","420","0","0.00","22","0","0.00","32","0","0.00","33","0","0.00","45","0","0.00","20","0","0.00","39","0","0.00","19","0","0.00","40","0","0.00","60","0","0.00","21","0","0.00","35","0","0.00","54","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","237","0","0.00","21","0","0.00","23","0","0.00","25","0","0.00","20","0","0.00","36","0","0.00","19","0","0.00","23","0","0.00","7","0","0.00","16","0","0.00","16","0","0.00","7","0","0.00","24","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","277","0","0.00","26","0","0.00","12","0","0.00","15","0","0.00","18","0","0.00","23","0","0.00","36","0","0.00","22","0","0.00","22","0","0.00","25","0","0.00","30","0","0.00","26","0","0.00","22","0","0.00"
"11125  :  โรงพยาบาลฝาง","2,452","0","0.00","183","0","0.00","193","0","0.00","190","0","0.00","187","0","0.00","186","0","0.00","211","0","0.00","309","0","0.00","240","0","0.00","220","0","0.00","168","0","0.00","242","0","0.00","123","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","400","0","0.00","8","0","0.00","26","0","0.00","6","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","10","0","0.00","60","0","0.00","52","0","0.00","158","0","0.00","45","0","0.00","28","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","95","0","0.00","9","0","0.00","13","0","0.00","3","0","0.00","15","0","0.00","13","0","0.00","3","0","0.00","8","0","0.00","11","0","0.00","5","0","0.00","11","0","0.00","1","0","0.00","3","0","0.00"
"11131  :  โรงพยาบาลหางดง","352","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","41","0","0.00","77","0","0.00","108","0","0.00","55","0","0.00","66","0","0.00"
"11132  :  โรงพยาบาลฮอด","700","0","0.00","63","0","0.00","69","0","0.00","49","0","0.00","78","0","0.00","49","0","0.00","78","0","0.00","66","0","0.00","50","0","0.00","47","0","0.00","46","0","0.00","52","0","0.00","53","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","857","0","0.00","55","0","0.00","50","0","0.00","59","0","0.00","67","0","0.00","82","0","0.00","79","0","0.00","81","0","0.00","61","0","0.00","73","0","0.00","91","0","0.00","74","0","0.00","85","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","199","0","0.00","23","0","0.00","19","0","0.00","18","0","0.00","19","0","0.00","19","0","0.00","25","0","0.00","13","0","0.00","18","0","0.00","9","0","0.00","11","0","0.00","10","0","0.00","15","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","34","0","0.00","10","0","0.00","11","0","0.00","0","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","204","3","1.47","12","0","0.00","13","0","0.00","17","1","5.88","13","0","0.00","14","0","0.00","19","1","5.26","22","0","0.00","20","0","0.00","16","0","0.00","28","1","3.57","11","0","0.00","19","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","22","0","0.00","7","0","0.00","3","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","188","0","0.00","0","0","0.00","25","0","0.00","11","0","0.00","17","0","0.00","54","0","0.00","48","0","0.00","9","0","0.00","12","0","0.00","10","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","57","0","0.00","14","0","0.00","9","0","0.00","5","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","219","2","0.91","24","0","0.00","34","0","0.00","14","0","0.00","15","0","0.00","33","0","0.00","24","1","4.17","19","1","5.26","14","0","0.00","10","0","0.00","8","0","0.00","15","0","0.00","9","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","584","0","0.00","50","0","0.00","56","0","0.00","58","0","0.00","58","0","0.00","60","0","0.00","63","0","0.00","67","0","0.00","34","0","0.00","40","0","0.00","13","0","0.00","39","0","0.00","46","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","71","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","24","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","7","0","0.00","7","0","0.00","12","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","551","0","0.00","13","0","0.00","18","0","0.00","26","0","0.00","34","0","0.00","28","0","0.00","65","0","0.00","75","0","0.00","50","0","0.00","58","0","0.00","75","0","0.00","71","0","0.00","38","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","424","0","0.00","28","0","0.00","26","0","0.00","30","0","0.00","37","0","0.00","44","0","0.00","50","0","0.00","46","0","0.00","28","0","0.00","12","0","0.00","49","0","0.00","33","0","0.00","41","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","235","0","0.00","24","0","0.00","29","0","0.00","30","0","0.00","24","0","0.00","22","0","0.00","31","0","0.00","18","0","0.00","14","0","0.00","10","0","0.00","13","0","0.00","19","0","0.00","1","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","298","0","0.00","18","0","0.00","21","0","0.00","17","0","0.00","29","0","0.00","28","0","0.00","31","0","0.00","13","0","0.00","32","0","0.00","18","0","0.00","28","0","0.00","24","0","0.00","39","0","0.00"
"10672  :  โรงพยาบาลลำปาง","5,873","8","0.14","468","1","0.21","472","0","0.00","530","1","0.19","273","1","0.37","535","1","0.19","602","0","0.00","577","0","0.00","511","2","0.39","476","1","0.21","499","0","0.00","500","0","0.00","430","1","0.23"
"11146  :  โรงพยาบาลแม่เมาะ","564","8","1.42","25","0","0.00","32","1","3.13","45","0","0.00","49","1","2.04","34","2","5.88","54","1","1.85","66","0","0.00","37","0","0.00","55","2","3.64","50","0","0.00","53","0","0.00","64","1","1.56"
"11147  :  โรงพยาบาลเกาะคา","411","0","0.00","47","0","0.00","34","0","0.00","31","0","0.00","24","0","0.00","31","0","0.00","32","0","0.00","32","0","0.00","31","0","0.00","31","0","0.00","34","0","0.00","29","0","0.00","55","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","285","0","0.00","8","0","0.00","38","0","0.00","24","0","0.00","25","0","0.00","22","0","0.00","23","0","0.00","36","0","0.00","24","0","0.00","22","0","0.00","19","0","0.00","20","0","0.00","24","0","0.00"
"11149  :  โรงพยาบาลงาว","489","6","1.23","33","0","0.00","38","1","2.63","48","1","2.08","36","0","0.00","48","1","2.08","60","1","1.67","43","0","0.00","53","2","3.77","33","0","0.00","40","0","0.00","27","0","0.00","30","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","270","0","0.00","8","0","0.00","12","0","0.00","36","0","0.00","36","0","0.00","28","0","0.00","30","0","0.00","19","0","0.00","17","0","0.00","17","0","0.00","21","0","0.00","14","0","0.00","32","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","243","2","0.82","19","0","0.00","32","0","0.00","17","0","0.00","24","0","0.00","11","0","0.00","16","0","0.00","21","0","0.00","12","0","0.00","11","0","0.00","31","1","3.23","17","0","0.00","32","1","3.13"
"11152  :  โรงพยาบาลเถิน","819","0","0.00","97","0","0.00","71","0","0.00","56","0","0.00","72","0","0.00","59","0","0.00","60","0","0.00","70","0","0.00","55","0","0.00","79","0","0.00","66","0","0.00","77","0","0.00","57","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","146","0","0.00","10","0","0.00","10","0","0.00","22","0","0.00","16","0","0.00","6","0","0.00","12","0","0.00","15","0","0.00","7","0","0.00","12","0","0.00","14","0","0.00","11","0","0.00","11","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","531","0","0.00","44","0","0.00","36","0","0.00","54","0","0.00","53","0","0.00","40","0","0.00","45","0","0.00","63","0","0.00","40","0","0.00","49","0","0.00","32","0","0.00","41","0","0.00","34","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","213","0","0.00","1","0","0.00","13","0","0.00","25","0","0.00","22","0","0.00","26","0","0.00","15","0","0.00","21","0","0.00","17","0","0.00","19","0","0.00","24","0","0.00","16","0","0.00","14","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","452","0","0.00","61","0","0.00","48","0","0.00","62","0","0.00","51","0","0.00","24","0","0.00","30","0","0.00","45","0","0.00","33","0","0.00","14","0","0.00","24","0","0.00","32","0","0.00","28","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","100","0","0.00","5","0","0.00","5","0","0.00","10","0","0.00","13","0","0.00","11","0","0.00","7","0","0.00","7","0","0.00","3","0","0.00","9","0","0.00","16","0","0.00","9","0","0.00","5","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","4,824","14","0.29","378","1","0.26","518","1","0.19","513","4","0.78","397","3","0.76","427","0","0.00","425","1","0.24","368","2","0.54","348","1","0.29","346","0","0.00","350","1","0.29","389","0","0.00","365","0","0.00"
"11158  :  โรงพยาบาลตรอน","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","45","0","0.00","1","0","0.00","8","0","0.00","7","0","0.00","8","0","0.00","1","0","0.00","0","0","0.00","4","0","0.00","3","0","0.00","7","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","256","5","1.95","15","0","0.00","38","1","2.63","30","2","6.67","31","0","0.00","6","0","0.00","26","2","7.69","27","0","0.00","26","0","0.00","21","0","0.00","12","0","0.00","10","0","0.00","14","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","177","0","0.00","12","0","0.00","14","0","0.00","17","0","0.00","12","0","0.00","18","0","0.00","32","0","0.00","12","0","0.00","13","0","0.00","15","0","0.00","13","0","0.00","4","0","0.00","15","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","10","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","8","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","541","2","0.37","76","0","0.00","51","0","0.00","62","0","0.00","41","2","4.88","45","0","0.00","64","0","0.00","53","0","0.00","34","0","0.00","47","0","0.00","32","0","0.00","20","0","0.00","16","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","2,452","0","0.00","191","0","0.00","169","0","0.00","204","0","0.00","234","0","0.00","255","0","0.00","280","0","0.00","233","0","0.00","229","0","0.00","178","0","0.00","153","0","0.00","171","0","0.00","155","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","734","0","0.00","69","0","0.00","78","0","0.00","39","0","0.00","68","0","0.00","70","0","0.00","61","0","0.00","82","0","0.00","50","0","0.00","37","0","0.00","54","0","0.00","55","0","0.00","71","0","0.00"
"11167  :  โรงพยาบาลลอง","386","0","0.00","5","0","0.00","0","0","0.00","12","0","0.00","24","0","0.00","36","0","0.00","59","0","0.00","42","0","0.00","27","0","0.00","50","0","0.00","41","0","0.00","49","0","0.00","41","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","805","0","0.00","70","0","0.00","84","0","0.00","79","0","0.00","76","0","0.00","64","0","0.00","90","0","0.00","72","0","0.00","74","0","0.00","36","0","0.00","57","0","0.00","55","0","0.00","48","0","0.00"
"11170  :  โรงพยาบาลสอง","500","0","0.00","41","0","0.00","36","0","0.00","58","0","0.00","33","0","0.00","29","0","0.00","46","0","0.00","59","0","0.00","42","0","0.00","43","0","0.00","39","0","0.00","45","0","0.00","29","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","356","0","0.00","31","0","0.00","33","0","0.00","39","0","0.00","32","0","0.00","20","0","0.00","26","0","0.00","27","0","0.00","21","0","0.00","31","0","0.00","29","0","0.00","38","0","0.00","29","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","1,779","0","0.00","153","0","0.00","137","0","0.00","166","0","0.00","141","0","0.00","163","0","0.00","173","0","0.00","155","0","0.00","119","0","0.00","118","0","0.00","140","0","0.00","160","0","0.00","154","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","31","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","5","0","0.00","4","0","0.00","5","0","0.00","4","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","102","0","0.00","4","0","0.00","10","0","0.00","5","0","0.00","10","0","0.00","14","0","0.00","4","0","0.00","10","0","0.00","11","0","0.00","9","0","0.00","6","0","0.00","10","0","0.00","9","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","163","0","0.00","0","0","0.00","18","0","0.00","10","0","0.00","15","0","0.00","10","0","0.00","18","0","0.00","16","0","0.00","10","0","0.00","11","0","0.00","24","0","0.00","10","0","0.00","21","0","0.00"
