"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11055  :  โรงพยาบาลบรบือ","11,586","35,507","3.06","1,072","3,444","3.21","629","1,874","2.98","8,999","27,875","3.10","886","2,314","2.61","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","4,308","10,593","2.46","498","1,254","2.52","299","562","1.88","3,340","8,309","2.49","171","468","2.74","0","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","8,323","28,089","3.37","805","2,599","3.23","599","1,821","3.04","6,919","23,669","3.42","0","0","0.00","0","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","10,421","33,506","3.22","1,368","4,510","3.30","525","1,651","3.14","7,940","25,713","3.24","588","1,632","2.78","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","2,836","8,508","3.00","65","195","3.00","160","362","2.26","2,559","7,710","3.01","52","241","4.63","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","2,796","6,335","2.27","224","501","2.24","151","292","1.93","2,400","5,491","2.29","21","51","2.43","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","4,782","16,059","3.36","1,921","7,889","4.11","385","1,213","3.15","2,453","6,913","2.82","23","44","1.91","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","2","5","2.50","2","5","2.50","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","68,520","337,426","4.92","9,972","54,070","5.42","7,225","28,313","3.92","51,310","254,721","4.96","88","322","3.66","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","7,470","20,653","2.76","453","1,344","2.97","495","1,213","2.45","6,522","18,096","2.77","0","0","0.00","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","3,259","7,454","2.29","440","1,110","2.52","369","776","2.10","2,445","5,559","2.27","5","9","1.80","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,721","10,935","2.32","612","1,484","2.42","184","484","2.63","3,925","8,967","2.28","0","0","0.00","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","2,245","5,563","2.48","214","472","2.21","236","490","2.08","1,795","4,601","2.56","0","0","0.00","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","3,185","8,015","2.52","273","723","2.65","279","605","2.17","2,404","6,012","2.50","229","675","2.95","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","10,276","36,835","3.58","887","3,521","3.97","2,343","8,389","3.58","7,042","24,902","3.54","7","23","3.29","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","3,304","8,422","2.55","251","625","2.49","279","656","2.35","2,766","7,120","2.57","8","21","2.63","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","3,219","8,151","2.53","216","551","2.55","89","192","2.16","2,760","7,141","2.59","156","267","1.71","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","6,384","17,810","2.79","583","1,731","2.97","561","1,406","2.51","5,208","14,585","2.80","33","88","2.67","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","11,072","38,399","3.47","1,229","4,250","3.46","790","2,644","3.35","8,175","28,584","3.50","880","2,921","3.32","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","1,864","5,918","3.17","280","2,440","8.71","122","244","2.00","1,436","3,197","2.23","26","37","1.42","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","1,702","5,044","2.96","151","441","2.92","100","263","2.63","1,450","4,335","2.99","1","5","5.00","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","2,482","6,977","2.81","190","492","2.59","164","356","2.17","2,127","6,123","2.88","1","6","6.00","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","1,530","4,339","2.84","154","492","3.19","124","287","2.31","1,239","3,536","2.85","13","24","1.85","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,850","7,550","2.65","428","1,212","2.83","245","699","2.85","2,150","5,565","2.59","27","74","2.74","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","2,613","6,583","2.52","262","682","2.60","272","571","2.10","1,951","5,041","2.58","128","289","2.26","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","354","485","1.37","97","168","1.73","10","26","2.60","247","291","1.18","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","4,748","10,149","2.14","667","1,246","1.87","324","656","2.02","1,218","2,987","2.45","2,539","5,260","2.07","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,304","2,615","2.01","96","178","1.85","60","140","2.33","1,117","2,249","2.01","31","48","1.55","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","651","5,928","9.11","66","2,601","39.41","22","49","2.23","563","3,278","5.82","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","41,156","181,600","4.41","4,689","24,561","5.24","6,589","30,146","4.58","29,063","123,907","4.26","817","2,986","3.65","0","0","0.00"
"11077  :  โรงพยาบาลนามน","2,522","6,684","2.65","210","558","2.66","228","559","2.45","2,006","5,353","2.67","78","214","2.74","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","8,756","28,140","3.21","1,328","4,749","3.58","324","1,084","3.35","6,436","20,468","3.18","668","1,839","2.75","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,817","5,401","2.97","251","774","3.08","178","453","2.54","1,386","4,171","3.01","2","3","1.50","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","6,750","20,683","3.06","977","3,265","3.34","265","692","2.61","5,374","16,442","3.06","135","284","2.10","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","10,580","42,439","4.01","141","461","3.27","1,340","4,901","3.66","8,717","36,065","4.14","391","1,012","2.59","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,491","7,893","3.17","249","694","2.79","92","274","2.98","2,050","6,664","3.25","100","261","2.61","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","3,409","11,146","3.27","318","1,137","3.58","228","496","2.18","2,861","9,506","3.32","2","7","3.50","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","6,531","15,908","2.44","672","2,482","3.69","390","929","2.38","5,288","12,230","2.31","190","267","1.41","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","4,536","11,684","2.58","365","983","2.69","424","1,041","2.46","3,741","9,627","2.57","11","33","3.00","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","6,602","19,167","2.90","582","1,777","3.05","222","586","2.64","5,600","16,487","2.94","199","317","1.59","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","7,432","26,335","3.54","702","2,419","3.45","1,731","5,176","2.99","4,983","18,700","3.75","17","40","2.35","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,502","7,529","3.01","302","866","2.87","179","435","2.43","2,001","6,172","3.08","20","56","2.80","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","13,254","48,338","3.65","1,471","6,686","4.55","155","517","3.34","11,594","41,042","3.54","34","93","2.74","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","3,081","8,324","2.70","377","1,049","2.78","74","159","2.15","2,574","7,026","2.73","56","90","1.61","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","1,973","3,985","2.02","123","295","2.40","173","263","1.52","1,676","3,425","2.04","1","2","2.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","47,965","291,227","6.07","5,876","42,454","7.22","4,033","20,615","5.11","30,441","181,784","5.97","7,643","46,374","6.07","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","1,969","6,962","3.54","0","0","0.00","68","218","3.21","1,894","6,730","3.55","7","14","2.00","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1,904","5,924","3.11","140","516","3.69","606","1,775","2.93","1,158","3,633","3.14","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","5,243","15,771","3.01","670","1,990","2.97","295","717","2.43","4,278","13,064","3.05","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","5,364","27,741","5.17","43","209","4.86","101","227","2.25","4,840","25,566","5.28","384","1,739","4.53","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","1,970","5,953","3.02","0","0","0.00","0","0","0.00","1,938","5,859","3.02","32","94","2.94","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","839","2,376","2.83","107","319","2.98","12","28","2.33","694","1,991","2.87","26","38","1.46","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","12,335","54,363","4.41","1,134","5,274","4.65","1,781","8,120","4.56","9,232","40,296","4.36","192","673","3.51","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","2,920","9,292","3.18","166","519","3.13","356","937","2.63","2,397","7,834","3.27","1","2","2.00","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","4,473","14,711","3.29","0","0","0.00","215","679","3.16","4,258","14,032","3.30","0","0","0.00","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","6,046","21,711","3.59","5","22","4.40","384","1,155","3.01","5,632","20,480","3.64","25","54","2.16","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","2,426","8,445","3.48","0","0","0.00","0","0","0.00","2,410","8,410","3.49","16","35","2.19","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","2,546","7,894","3.10","65","221","3.40","120","228","1.90","2,359","7,443","3.16","2","2","1.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,392","11,263","3.32","0","0","0.00","651","2,007","3.08","2,702","9,188","3.40","39","68","1.74","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2,132","6,561","3.08","109","356","3.27","39","96","2.46","1,932","6,018","3.11","52","91","1.75","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","1,863","4,124","2.21","91","209","2.30","166","421","2.54","1,584","3,460","2.18","22","34","1.55","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","14,097","73,723","5.23","1,324","8,075","6.10","2,501","13,716","5.48","9,607","49,337","5.14","676","2,595","3.84","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","455","1,488","3.27","253","819","3.24","202","669","3.31","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,908","7,313","2.51","0","0","0.00","432","937","2.17","2,410","6,243","2.59","66","133","2.02","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","28,918","131,288","4.54","2,681","13,838","5.16","3,529","12,985","3.68","21,667","100,461","4.64","1,093","4,004","3.66","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,978","9,559","4.83","131","502","3.83","131","328","2.50","1,703","8,701","5.11","13","28","2.15","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","2,601","7,340","2.82","184","534","2.90","96","203","2.11","2,074","5,924","2.86","247","679","2.75","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","2,404","9,279","3.86","204","952","4.67","40","143","3.58","1,926","7,533","3.91","235","651","2.77","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,892","18,201","9.62","94","219","2.33","101","144","1.43","1,686","17,809","10.56","14","29","2.07","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","2,729","7,169","2.63","374","993","2.66","168","371","2.21","2,165","5,756","2.66","23","49","2.13","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","3,367","10,586","3.14","223","761","3.41","183","455","2.49","2,861","9,159","3.20","103","211","2.05","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","6,661","24,916","3.74","486","1,885","3.88","336","997","2.97","5,648","21,561","3.82","191","473","2.48","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","3,512","9,690","2.76","200","610","3.05","268","458","1.71","3,037","8,609","2.83","7","13","1.86","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","5,805","12,612","2.17","181","446","2.46","217","451","2.08","5,266","11,343","2.15","142","372","2.62","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8,613","28,267","3.28","756","3,122","4.13","532","1,617","3.04","6,856","22,408","3.27","470","1,120","2.38","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","1,153","3,739","3.24","48","208","4.33","66","127","1.92","1,039","3,403","3.28","1","1","1.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","30,204","125,536","4.16","3,509","16,298","4.64","2,190","7,403","3.38","21,663","92,237","4.26","2,843","9,598","3.38","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,716","7,298","2.69","210","595","2.83","197","411","2.09","2,294","6,263","2.73","15","29","1.93","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","2,651","6,874","2.59","290","777","2.68","136","275","2.02","2,074","5,519","2.66","151","303","2.01","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","2,753","6,429","2.34","177","450","2.54","157","273","1.74","2,417","5,700","2.36","4","6","1.50","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","4,110","10,933","2.66","509","1,491","2.93","265","532","2.01","3,286","8,824","2.69","50","86","1.72","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","2,203","5,597","2.54","205","519","2.53","183","349","1.91","1,736","4,546","2.62","73","155","2.12","9","28","3.11"
"11118  :  โรงพยาบาลหนองสูง","4,250","11,453","2.69","880","2,367","2.69","223","602","2.70","3,046","8,232","2.70","102","252","2.47","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","53,619","252,306","4.71","3,196","13,776","4.31","3,316","13,773","4.15","21,266","93,697","4.41","25,842","131,060","5.07","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","15,477","70,764","4.57","1,254","6,623","5.28","604","2,678","4.43","12,755","58,151","4.56","865","3,312","3.83","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,459","8,378","2.42","190","534","2.81","145","236","1.63","2,981","7,285","2.44","143","323","2.26","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","7,120","21,775","3.06","242","791","3.27","325","688","2.12","5,047","15,641","3.10","595","1,693","2.85","911","2,962","3.25"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,118","15,289","2.99","367","1,021","2.78","190","376","1.98","3,895","11,968","3.07","574","1,414","2.46","92","510","5.54"
"11123  :  โรงพยาบาลแม่แตง","4,328","14,350","3.32","143","425","2.97","276","730","2.64","3,322","11,087","3.34","587","2,108","3.59","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","2,532","8,442","3.33","126","529","4.20","82","209","2.55","2,059","6,974","3.39","266","730","2.74","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","11,334","51,528","4.55","701","3,673","5.24","652","3,004","4.61","7,290","33,189","4.55","2,708","11,662","4.31","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","5,739","19,301","3.36","143","456","3.19","274","629","2.30","4,104","14,330","3.49","1,225","3,886","3.17","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","4,425","12,729","2.88","256","722","2.82","272","506","1.86","3,671","10,815","2.95","226","686","3.04","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","11,460","39,299","3.43","1,342","5,168","3.85","2,160","6,450","2.99","7,742","27,068","3.50","219","613","2.80","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","3,068","11,628","3.79","201","779","3.88","83","226","2.72","2,534","9,843","3.88","250","780","3.12","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","12,962","56,347","4.35","799","4,359","5.46","633","1,996","3.15","9,315","42,468","4.56","2,217","7,524","3.39","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","8,050","30,755","3.82","403","1,835","4.55","966","3,064","3.17","5,518","22,614","4.10","1,163","3,242","2.79","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","5,354","15,813","2.95","217","655","3.02","274","801","2.92","4,634","13,837","2.99","229","520","2.27","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","3,511","8,475","2.41","199","479","2.41","97","165","1.70","3,186","7,749","2.43","29","82","2.83","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","4,818","15,679","3.25","118","336","2.85","163","462","2.83","4,306","13,982","3.25","243","899","3.70","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","3,909","13,277","3.40","246","1,324","5.38","201","428","2.13","2,775","9,688","3.49","687","1,837","2.67","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","2,350","6,881","2.93","71","192","2.70","121","254","2.10","1,244","3,775","3.03","275","702","2.55","639","1,958","3.06"
"11137  :  โรงพยาบาลไชยปราการ","3,344","8,911","2.66","97","249","2.57","624","1,460","2.34","2,623","7,202","2.75","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","4,072","9,924","2.44","98","188","1.92","159","284","1.79","3,455","8,550","2.47","360","902","2.51","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","2,378","6,367","2.68","101","291","2.88","107","283","2.64","2,012","5,393","2.68","158","400","2.53","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","132","1,160","8.79","112","1,060","9.46","0","0","0.00","12","83","6.92","8","17","2.13","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,497","5,329","3.56","47","178","3.79","107","248","2.32","1,262","4,674","3.70","81","229","2.83","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","180","565","3.14","0","0","0.00","0","0","0.00","0","0","0.00","180","565","3.14","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,278","4,655","2.04","0","0","0.00","252","536","2.13","1,993","4,068","2.04","33","51","1.55","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4,308","10,316","2.39","0","0","0.00","0","0","0.00","2,573","7,448","2.89","1,735","2,868","1.65","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","972","3,688","3.79","40","165","4.13","1","3","3.00","461","1,713","3.72","470","1,807","3.84","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","2,792","83,354","29.85","312","7,844","25.14","266","7,249","27.25","2,084","64,594","31.00","130","3,667","28.21","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","72","458","6.36","21","189","9.00","1","3","3.00","42","241","5.74","8","25","3.13","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","678","27,121","40.00","51","1,031","20.22","4","76","19.00","233","4,277","18.36","390","21,737","55.74","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","6,943","17,930","2.58","0","0","0.00","1,948","4,993","2.56","1,977","5,756","2.91","3,018","7,181","2.38","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,623","6,383","2.43","0","0","0.00","404","677","1.68","2,217","5,704","2.57","2","2","1.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","772","2,183","2.83","58","195","3.36","31","62","2.00","663","1,883","2.84","20","43","2.15","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","32,490","127,913","3.94","3,327","16,409","4.93","3,588","13,869","3.87","23,126","89,767","3.88","2,353","7,379","3.14","96","489","5.09"
"11140  :  โรงพยาบาลแม่ทา","2,619","4,975","1.90","139","282","2.03","200","342","1.71","2,099","4,084","1.95","181","267","1.48","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,647","9,351","2.56","293","678","2.31","52","81","1.56","3,179","8,327","2.62","123","265","2.15","0","0","0.00"
"11142  :  โรงพยาบาลลี้","5,065","14,173","2.80","289","809","2.80","539","1,326","2.46","4,220","11,983","2.84","17","55","3.24","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,916","6,469","3.38","119","271","2.28","147","346","2.35","1,612","5,767","3.58","38","85","2.24","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","4,849","15,915","3.28","309","994","3.22","392","843","2.15","3,847","13,199","3.43","301","879","2.92","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,889","5,068","2.68","131","344","2.63","359","904","2.52","1,279","3,454","2.70","120","366","3.05","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","2,225","6,114","2.75","25","61","2.44","0","0","0.00","1,506","4,449","2.95","169","334","1.98","525","1,270","2.42"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,493","3,867","2.59","109","288","2.64","83","139","1.67","1,266","3,388","2.68","35","52","1.49","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","52,036","243,028","4.67","7,867","40,273","5.12","5,343","21,742","4.07","33,786","159,886","4.73","4,964","20,720","4.17","76","407","5.36"
"11146  :  โรงพยาบาลแม่เมาะ","3,260","9,031","2.77","271","854","3.15","409","1,044","2.55","2,566","7,103","2.77","14","30","2.14","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","8,198","28,776","3.51","1,143","4,662","4.08","1,013","3,052","3.01","6,000","20,957","3.49","42","105","2.50","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","2,565","7,172","2.80","135","414","3.07","54","195","3.61","2,314","6,464","2.79","3","4","1.33","59","95","1.61"
"11149  :  โรงพยาบาลงาว","4,077","10,562","2.59","290","784","2.70","321","744","2.32","3,444","8,989","2.61","22","45","2.05","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","2,737","7,621","2.78","278","862","3.10","154","375","2.44","2,279","6,332","2.78","26","52","2.00","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","3,076","9,398","3.06","187","555","2.97","77","211","2.74","2,760","8,525","3.09","47","91","1.94","5","16","3.20"
"11152  :  โรงพยาบาลเถิน","7,365","25,025","3.40","819","3,043","3.72","399","1,196","3.00","6,121","20,717","3.38","27","69","2.56","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","853","2,301","2.70","67","176","2.63","37","126","3.41","743","1,984","2.67","6","15","2.50","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","2,245","5,764","2.57","133","404","3.04","131","355","2.71","1,955","4,958","2.54","26","47","1.81","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,748","5,333","3.05","73","223","3.05","114","264","2.32","1,559","4,836","3.10","2","10","5.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","2,913","8,808","3.02","214","850","3.97","186","512","2.75","2,481","7,344","2.96","32","102","3.19","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2,033","5,851","2.88","119","402","3.38","64","129","2.02","1,792","5,200","2.90","58","120","2.07","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","159","655","4.12","27","171","6.33","29","107","3.69","41","193","4.71","62","184","2.97","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","39,123","218,768","5.59","5,639","36,667","6.50","3,957","17,020","4.30","28,415","161,162","5.67","1,112","3,919","3.52","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","2,092","6,970","3.33","221","704","3.19","105","263","2.50","1,751","5,968","3.41","15","35","2.33","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,315","6,184","2.67","117","258","2.21","164","338","2.06","2,027","5,574","2.75","7","14","2.00","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","2,604","7,020","2.70","259","690","2.66","229","500","2.18","2,103","5,790","2.75","13","40","3.08","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","1,122","2,625","2.34","185","440","2.38","54","100","1.85","872","2,065","2.37","11","20","1.82","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","1,778","4,310","2.42","214","627","2.93","212","429","2.02","1,263","3,051","2.42","89","203","2.28","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","3,724","14,146","3.80","243","868","3.57","254","754","2.97","3,229","12,524","3.88","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","2,401","8,880","3.70","45","143","3.18","360","2,044","5.68","1,995","6,692","3.35","1","1","1.00","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1,614","5,283","3.27","97","252","2.60","67","201","3.00","1,370","4,668","3.41","80","162","2.03","0","0","0.00"
