"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11210  :  โรงพยาบาลชุมแสง","130","48","0","0"
"11211  :  โรงพยาบาลหนองบัว","60","37","9","3"
"11212  :  โรงพยาบาลบรรพตพิสัย","85","1","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","116","151","0","0"
"11214  :  โรงพยาบาลตาคลี","162","148","15","39"
"11215  :  โรงพยาบาลท่าตะโก","66","241","102","86"
"11216  :  โรงพยาบาลไพศาลี","79","352","52","164"
"11217  :  โรงพยาบาลพยุหะคีรี","162","261","0","0"
"11218  :  โรงพยาบาลลาดยาว","243","266","48","20"
"11219  :  โรงพยาบาลตากฟ้า","54","307","50","32"
"11220  :  โรงพยาบาลแม่วงก์","68","28","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","10","11","0","5"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","406","5","0","0"
"40749  :  โรงพยาบาลชุมตาบง","57","29","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","358","103","1","28"
"11221  :  โรงพยาบาลทัพทัน","76","28","4","1"
"11222  :  โรงพยาบาลสว่างอารมณ์","52","12","1","0"
"11223  :  โรงพยาบาลหนองฉาง","112","71","10","26"
"11224  :  โรงพยาบาลหนองขาหย่าง","55","327","303","13"
"11225  :  โรงพยาบาลบ้านไร่","656","939","512","196"
"11226  :  โรงพยาบาลลานสัก","105","73","6","7"
"11227  :  โรงพยาบาลห้วยคต","43","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","436","290","2","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","16","1","0","0"
"11229  :  โรงพยาบาลไทรงาม","243","287","59","183"
"11230  :  โรงพยาบาลคลองลาน","76","10","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","68","1","0","0"
"11232  :  โรงพยาบาลคลองขลุง","161","241","12","45"
"11233  :  โรงพยาบาลพรานกระต่าย","53","1","0","0"
"11234  :  โรงพยาบาลลานกระบือ","56","80","52","18"
"11235  :  โรงพยาบาลทรายทองวัฒนา","325","276","24","135"
"11236  :  โรงพยาบาลปางศิลาทอง","72","91","6","10"
"14135  :  โรงพยาบาลบึงสามัคคี","123","1,207","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","194","222","22","155"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","439","91","4","15"
"10723  :  โรงพยาบาลแม่สอด","331","9","0","0"
"11238  :  โรงพยาบาลบ้านตาก","224","76","3","7"
"11239  :  โรงพยาบาลสามเงา","128","266","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","142","10","3","0"
"11241  :  โรงพยาบาลท่าสองยาง","144","6","0","0"
"11242  :  โรงพยาบาลพบพระ","633","10","3","6"
"11243  :  โรงพยาบาลอุ้มผาง","127","8","0","0"
"27443  :  โรงพยาบาลวังเจ้า","29","1","0","0"
"10724  :  โรงพยาบาลสุโขทัย","183","288","60","125"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","228","101","37","13"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","251","249","107","131"
"11245  :  โรงพยาบาลคีรีมาศ","84","37","1","0"
"11246  :  โรงพยาบาลกงไกรลาศ","195","118","25","85"
"11247  :  โรงพยาบาลศรีสัชนาลัย","209","1,420","41","13"
"11248  :  โรงพยาบาลสวรรคโลก","118","132","9","79"
"11249  :  โรงพยาบาลศรีนคร","99","125","22","26"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","92","44","17","12"
"10676  :  โรงพยาบาลพุทธชินราช","624","7","0","0"
"11251  :  โรงพยาบาลชาติตระการ","68","14","0","0"
"11252  :  โรงพยาบาลบางระกำ","142","4","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","79","76","3","2"
"11254  :  โรงพยาบาลพรหมพิราม","176","62","0","1"
"11255  :  โรงพยาบาลวัดโบสถ์","150","312","62","154"
"11256  :  โรงพยาบาลวังทอง","276","48","18","5"
"11257  :  โรงพยาบาลเนินมะปราง","79","4","1","1"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","264","151","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","87","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","107","54","15","16"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","9","2","0","0"
"10726  :  โรงพยาบาลพิจิตร","414","119","7","12"
"11258  :  โรงพยาบาลวังทรายพูน","67","34","5","4"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","79","38","3","0"
"11260  :  โรงพยาบาลบางมูลนาก","138","7","0","0"
"11261  :  โรงพยาบาลโพทะเล","83","53","14","12"
"11262  :  โรงพยาบาลสามง่าม","49","3","0","0"
"11263  :  โรงพยาบาลทับคล้อ","49","13","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","98","1","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","53","7","2","0"
"27978  :  โรงพยาบาลสากเหล็ก","11","5","0","0"
"27979  :  โรงพยาบาลบึงนาราง","20","1","0","0"
"27980  :  โรงพยาบาลดงเจริญ","35","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","648","171","1","0"
"11264  :  โรงพยาบาลชนแดน","157","583","135","376"
"11265  :  โรงพยาบาลหล่มสัก","264","29","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","478","1,027","404","334"
"11267  :  โรงพยาบาลศรีเทพ","115","95","6","10"
"11268  :  โรงพยาบาลหนองไผ่","147","127","83","24"
"11269  :  โรงพยาบาลบึงสามพัน","374","634","54","220"
"11270  :  โรงพยาบาลน้ำหนาว","37","7","0","0"
"11271  :  โรงพยาบาลวังโป่ง","57","158","8","32"
"11272  :  โรงพยาบาลเขาค้อ","56","9","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","104","29","7","13"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","5","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","369","221","36","10"
"10728  :  โรงพยาบาลดำเนินสะดวก","82","89","36","13"
"10729  :  โรงพยาบาลบ้านโป่ง","258","20","1","1"
"10730  :  โรงพยาบาลโพธาราม","121","38","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","29","0","0","0"
"11274  :  โรงพยาบาลบางแพ","50","33","6","8"
"11275  :  โรงพยาบาลเจ็ดเสมียน","17","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","57","364","1","0"
"11277  :  โรงพยาบาลวัดเพลง","16","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","311","166","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","2","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","23","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","487","191","25","100"
"10732  :  โรงพยาบาลมะการักษ์","349","262","0","1"
"11278  :  โรงพยาบาลไทรโยค","33","171","4","13"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","32","23","10","12"
"11280  :  โรงพยาบาลบ่อพลอย","60","45","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","128","210","19","50"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","164","226","42","152"
"11283  :  โรงพยาบาลทองผาภูมิ","86","748","3","1"
"11284  :  โรงพยาบาลสังขละบุรี","281","231","2","11"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","65","6","1","2"
"11286  :  โรงพยาบาลเลาขวัญ","41","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","2,037","1,485","1,142","325"
"11288  :  โรงพยาบาลสถานพระบารมี","89","153","13","80"
"11520  :  โรงพยาบาลค่ายสุรสีห์","13","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","25","130","33","57"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","27","294","145","33"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","352","534","301","149"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","200","130","10","26"
"11289  :  โรงพยาบาลเดิมบางนางบวช","93","62","17","7"
"11290  :  โรงพยาบาลด่านช้าง","64","5","4","1"
"11291  :  โรงพยาบาลบางปลาม้า","59","59","0","2"
"11292  :  โรงพยาบาลศรีประจันต์","108","204","44","87"
"11293  :  โรงพยาบาลดอนเจดีย์","43","411","92","205"
"11294  :  โรงพยาบาลสามชุก","66","130","22","33"
"11295  :  โรงพยาบาลอู่ทอง","159","4","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","37","21","6","7"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","2","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","315","202","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","67","8","1","2"
"11298  :  โรงพยาบาลนครชัยศรี","42","127","13","7"
"11299  :  โรงพยาบาลห้วยพลู","52","35","1","7"
"11300  :  โรงพยาบาลดอนตูม","23","0","0","0"
"11301  :  โรงพยาบาลบางเลน","23","1","0","0"
"11302  :  โรงพยาบาลสามพราน","102","2","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","55","157","34","97"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","4","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","6","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","51","37","2","1"
"10734  :  โรงพยาบาลสมุทรสาคร","395","94","20","14"
"11304  :  โรงพยาบาลกระทุ่มแบน","211","2","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","287","159","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","90","5","0","0"
"11306  :  โรงพยาบาลนภาลัย","31","49","0","0"
"11307  :  โรงพยาบาลอัมพวา","6","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","130","78","15","21"
"11308  :  โรงพยาบาลเขาย้อย","33","36","7","11"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","43","60","18","14"
"11310  :  โรงพยาบาลชะอำ","83","166","53","71"
"11311  :  โรงพยาบาลท่ายาง","31","16","3","1"
"11312  :  โรงพยาบาลบ้านลาด","44","67","21","24"
"11313  :  โรงพยาบาลบ้านแหลม","7","152","42","92"
"11314  :  โรงพยาบาลแก่งกระจาน","83","188","28","6"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","129","23","0","0"
"11315  :  โรงพยาบาลกุยบุรี","29","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","126","250","23","37"
"11317  :  โรงพยาบาลบางสะพาน","31","82","13","50"
"11318  :  โรงพยาบาลบางสะพานน้อย","38","2","0","0"
"11319  :  โรงพยาบาลปราณบุรี","739","2,748","1","2"
"11320  :  โรงพยาบาลหัวหิน","150","6","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","122","75","9","1"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","251","53","9","13"
"11322  :  โรงพยาบาลพรหมคีรี","25","177","46","98"
"11324  :  โรงพยาบาลลานสะกา","38","86","3","7"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","52","78","1","3"
"11326  :  โรงพยาบาลพิปูน","22","5","0","1"
"11327  :  โรงพยาบาลเชียรใหญ่","136","488","23","35"
"11328  :  โรงพยาบาลชะอวด","66","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","203","278","38","127"
"11330  :  โรงพยาบาลทุ่งสง","79","36","5","3"
"11331  :  โรงพยาบาลนาบอน","5","73","28","16"
"11332  :  โรงพยาบาลทุ่งใหญ่","31","0","0","0"
"11333  :  โรงพยาบาลปากพนัง","76","180","37","114"
"11334  :  โรงพยาบาลร่อนพิบูลย์","72","56","12","28"
"11335  :  โรงพยาบาลสิชล","111","79","0","2"
"11336  :  โรงพยาบาลขนอม","9","92","11","49"
"11337  :  โรงพยาบาลหัวไทร","32","32","8","10"
"11338  :  โรงพยาบาลบางขัน","13","5","1","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","12","333","11","314"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","23","8","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","17","27","7","15"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","8","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","0","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","13","1","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","4","15","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","18","1","0","0"
"40742  :  โรงพยาบาลนบพิตำ","24","221","63","78"
"40743  :  โรงพยาบาลพระพรหม","19","31","0","12"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","90","44","0","0"
"11340  :  โรงพยาบาลเขาพนม","33","2","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","4","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","10","43","6","9"
"11343  :  โรงพยาบาลอ่าวลึก","38","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","30","4","0","0"
"11345  :  โรงพยาบาลลำทับ","13","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","11","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","5","0","0","0"
"10739  :  โรงพยาบาลพังงา","127","475","140","76"
"10740  :  โรงพยาบาลตะกั่วป่า","252","104","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","21","2","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","84","292","0","0"
"11350  :  โรงพยาบาลบางไทร","19","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","47","25","0","0"
"11353  :  โรงพยาบาลทับปุด","22","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","26","6","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","206","3","0","0"
"11355  :  โรงพยาบาลป่าตอง","93","0","0","0"
"11356  :  โรงพยาบาลถลาง","49","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","76","1","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","299","74","8","0"
"10742  :  โรงพยาบาลเกาะสมุย","126","230","43","14"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","46","198","19","18"
"11358  :  โรงพยาบาลดอนสัก","8","4","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","35","3","0","0"
"11360  :  โรงพยาบาลไชยา","102","155","23","107"
"11361  :  โรงพยาบาลท่าชนะ","419","490","150","260"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","19","4","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","15","16","1","6"
"11364  :  โรงพยาบาลพนม","22","1","0","0"
"11365  :  โรงพยาบาลท่าฉาง","68","330","131","107"
"11366  :  โรงพยาบาลบ้านนาสาร","149","1,164","249","274"
"11367  :  โรงพยาบาลบ้านนาเดิม","51","11","2","0"
"11368  :  โรงพยาบาลเคียนซา","52","74","0","0"
"11369  :  โรงพยาบาลพระแสง","47","6","0","0"
"11370  :  โรงพยาบาลพุนพิน","59","128","72","45"
"11371  :  โรงพยาบาลชัยบุรี","21","46","6","24"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","77","168","37","89"
"11654  :  โรงพยาบาลวิภาวดี","9","14","2","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","1,030","684","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","50","130","4","1"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","4","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","4","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","3","0","0"
"10743  :  โรงพยาบาลระนอง","86","24","0","0"
"11323  :  โรงพยาบาลละอุ่น","43","16","3","0"
"11372  :  โรงพยาบาลกะเปอร์","25","12","0","1"
"11373  :  โรงพยาบาลกระบุรี","46","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","4","13","0","2"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","248","114","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","8","4","1","0"
"11376  :  โรงพยาบาลท่าแซะ","412","724","126","250"
"11377  :  โรงพยาบาลปะทิว","22","63","10","12"
"11378  :  โรงพยาบาลมาบอำมฤต","6","1","0","0"
"11379  :  โรงพยาบาลหลังสวน","65","47","8","27"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","35","108","26","70"
"11381  :  โรงพยาบาลละแม","31","5","1","0"
"11382  :  โรงพยาบาลพะโต๊ะ","30","32","1","0"
"11383  :  โรงพยาบาลสวี","44","102","9","34"
"11385  :  โรงพยาบาลทุ่งตะโก","48","196","60","75"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","3","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","407","418","98","91"
"10745  :  โรงพยาบาลสงขลา","188","416","0","0"
"11386  :  โรงพยาบาลสทิงพระ","56","222","56","66"
"11387  :  โรงพยาบาลจะนะ","31","173","13","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","91","63","24","13"
"11390  :  โรงพยาบาลเทพา","26","27","4","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","22","44","15","17"
"11392  :  โรงพยาบาลระโนด","68","296","75","71"
"11393  :  โรงพยาบาลกระแสสินธุ์","28","152","54","63"
"11394  :  โรงพยาบาลรัตภูมิ","43","256","5","2"
"11395  :  โรงพยาบาลสะเดา","46","227","32","184"
"11396  :  โรงพยาบาลนาหม่อม","38","405","89","138"
"11397  :  โรงพยาบาลควนเนียง","28","6","2","2"
"11398  :  โรงพยาบาลปาดังเบซาร์","15","1","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","20","8","4","2"
"11400  :  โรงพยาบาลสิงหนคร","35","616","38","34"
"11401  :  โรงพยาบาลคลองหอยโข่ง","51","153","26","34"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","539","35","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","68","195","57","114"
"11402  :  โรงพยาบาลควนโดน","3","14","1","0"
"11403  :  โรงพยาบาลควนกาหลง","9","18","0","0"
"11404  :  โรงพยาบาลท่าแพ","2","195","105","49"
"11405  :  โรงพยาบาลละงู","8","37","3","22"
"11406  :  โรงพยาบาลทุ่งหว้า","10","1,734","84","3"
"28786  :  โรงพยาบาลมะนัง","9","1","0","0"
"10683  :  โรงพยาบาลตรัง","401","345","41","4"
"11407  :  โรงพยาบาลกันตัง","30","321","8","10"
"11408  :  โรงพยาบาลย่านตาขาว","53","7","0","1"
"11409  :  โรงพยาบาลปะเหลียน","29","159","1","3"
"11410  :  โรงพยาบาลสิเกา","19","43","17","20"
"11411  :  โรงพยาบาลห้วยยอด","126","152","4","4"
"11412  :  โรงพยาบาลวังวิเศษ","36","370","209","70"
"11413  :  โรงพยาบาลนาโยง","71","437","130","246"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","29","62","12","19"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","5","164","29","99"
"10747  :  โรงพยาบาลพัทลุง","312","6","0","0"
"11414  :  โรงพยาบาลกงหรา","19","75","19","25"
"11415  :  โรงพยาบาลเขาชัยสน","24","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","38","69","0","0"
"11417  :  โรงพยาบาลควนขนุน","74","27","2","2"
"11418  :  โรงพยาบาลปากพะยูน","17","4","1","3"
"11419  :  โรงพยาบาลศรีบรรพต","30","39","16","18"
"11420  :  โรงพยาบาลป่าบอน","30","96","52","27"
"11421  :  โรงพยาบาลบางแก้ว","24","101","4","0"
"11422  :  โรงพยาบาลป่าพะยอม","34","98","42","14"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","18","13","4","3"
"10748  :  โรงพยาบาลปัตตานี","62","426","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","214","633","287","211"
"11424  :  โรงพยาบาลหนองจิก","3","100","1","0"
"11425  :  โรงพยาบาลปะนาเระ","2","0","0","0"
"11426  :  โรงพยาบาลมายอ","2","445","126","154"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","47","3","31"
"11428  :  โรงพยาบาลไม้แก่น","0","1","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","2","42","0","0"
"11430  :  โรงพยาบาลยะรัง","2","60","10","30"
"11431  :  โรงพยาบาลแม่ลาน","6","126","33","63"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","3","250","28","64"
"11464  :  โรงพยาบาลกะพ้อ","1","24","6","6"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","81","78","11","8"
"10749  :  โรงพยาบาลเบตง","75","121","14","39"
"11432  :  โรงพยาบาลบันนังสตา","2","71","9","6"
"11433  :  โรงพยาบาลธารโต","12","27","5","3"
"11434  :  โรงพยาบาลรามัน","4","335","102","46"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","2","193","38","51"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","0","85","38","30"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","58","54","2"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","48","47","0","1"
"10751  :  โรงพยาบาลสุไหงโก-ลก","29","9","0","0"
"11435  :  โรงพยาบาลตากใบ","23","6","0","0"
"11436  :  โรงพยาบาลบาเจาะ","3","39","19","7"
"11437  :  โรงพยาบาลระแงะ","18","6","0","1"
"11438  :  โรงพยาบาลรือเสาะ","2","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","41","3","5"
"11440  :  โรงพยาบาลแว้ง","3","9","0","1"
"11441  :  โรงพยาบาลสุคิริน","21","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","13","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","2","146","25","97"
"15010  :  โรงพยาบาลเจาะไอร้อง","5","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","2","0","0","0"
