"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11210  :  โรงพยาบาลชุมแสง","106","63","0","0"
"11211  :  โรงพยาบาลหนองบัว","47","0","0","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","128","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","102","0","0","0"
"11214  :  โรงพยาบาลตาคลี","153","3","0","0"
"11215  :  โรงพยาบาลท่าตะโก","70","1","0","0"
"11216  :  โรงพยาบาลไพศาลี","136","21","0","2"
"11217  :  โรงพยาบาลพยุหะคีรี","95","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","168","108","1","0"
"11219  :  โรงพยาบาลตากฟ้า","60","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","141","37","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","16","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","375","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","9","0","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","201","0","0","0"
"11221  :  โรงพยาบาลทัพทัน","72","0","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","62","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","81","0","0","0"
"11224  :  โรงพยาบาลหนองขาหย่าง","45","4","0","0"
"11225  :  โรงพยาบาลบ้านไร่","91","0","0","0"
"11226  :  โรงพยาบาลลานสัก","154","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","60","2","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","490","33","0","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","27","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","96","1","0","0"
"11230  :  โรงพยาบาลคลองลาน","77","0","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","71","0","0","0"
"11232  :  โรงพยาบาลคลองขลุง","503","31","0","13"
"11233  :  โรงพยาบาลพรานกระต่าย","63","0","0","0"
"11234  :  โรงพยาบาลลานกระบือ","33","0","0","0"
"11235  :  โรงพยาบาลทรายทองวัฒนา","202","0","0","0"
"11236  :  โรงพยาบาลปางศิลาทอง","73","0","0","0"
"14135  :  โรงพยาบาลบึงสามัคคี","28","11","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","45","0","0","0"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","297","42","0","0"
"10723  :  โรงพยาบาลแม่สอด","378","1","0","0"
"11238  :  โรงพยาบาลบ้านตาก","167","9","2","0"
"11239  :  โรงพยาบาลสามเงา","77","2","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","123","38","3","1"
"11241  :  โรงพยาบาลท่าสองยาง","68","9","0","0"
"11242  :  โรงพยาบาลพบพระ","71","19","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","82","13","1","0"
"27443  :  โรงพยาบาลวังเจ้า","38","5","0","0"
"10724  :  โรงพยาบาลสุโขทัย","227","142","11","16"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","254","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","121","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","155","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","176","144","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","295","0","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","140","1","0","0"
"11249  :  โรงพยาบาลศรีนคร","94","2","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","77","100","12","12"
"10676  :  โรงพยาบาลพุทธชินราช","328","22","1","0"
"11251  :  โรงพยาบาลชาติตระการ","30","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","197","33","24","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","50","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","218","79","2","0"
"11255  :  โรงพยาบาลวัดโบสถ์","204","0","0","0"
"11256  :  โรงพยาบาลวังทอง","201","8","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","69","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","276","15","1","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","71","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","83","49","16","14"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","186","1","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","118","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","59","1","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","126","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","89","1","0","0"
"11262  :  โรงพยาบาลสามง่าม","68","11","0","0"
"11263  :  โรงพยาบาลทับคล้อ","46","7","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","176","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","34","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","12","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","11","0","0","0"
"27980  :  โรงพยาบาลดงเจริญ","18","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","474","0","0","0"
"11264  :  โรงพยาบาลชนแดน","101","0","0","0"
"11265  :  โรงพยาบาลหล่มสัก","340","29","1","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","5,181","2","0","0"
"11267  :  โรงพยาบาลศรีเทพ","97","0","0","0"
"11268  :  โรงพยาบาลหนองไผ่","160","0","0","0"
"11269  :  โรงพยาบาลบึงสามพัน","325","4","0","0"
"11270  :  โรงพยาบาลน้ำหนาว","18","0","0","0"
"11271  :  โรงพยาบาลวังโป่ง","69","1","0","0"
"11272  :  โรงพยาบาลเขาค้อ","49","0","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","59","0","0","0"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","3","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","409","0","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","72","1","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","270","0","0","0"
"10730  :  โรงพยาบาลโพธาราม","111","0","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","25","0","0","0"
"11274  :  โรงพยาบาลบางแพ","53","0","0","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","22","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","31","0","0","0"
"11277  :  โรงพยาบาลวัดเพลง","19","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","51","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","5","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","25","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","286","11","0","0"
"10732  :  โรงพยาบาลมะการักษ์","91","0","0","0"
"11278  :  โรงพยาบาลไทรโยค","16","1","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","23","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","55","0","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","33","0","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","54","0","0","0"
"11283  :  โรงพยาบาลทองผาภูมิ","50","1","0","0"
"11284  :  โรงพยาบาลสังขละบุรี","31","0","0","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","59","1","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","38","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","25","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","24","5","0","1"
"11520  :  โรงพยาบาลค่ายสุรสีห์","8","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","12","0","0","0"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","72","1","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","299","3","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","102","0","0","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","96","2","0","0"
"11290  :  โรงพยาบาลด่านช้าง","77","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","97","4","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","86","203","2","0"
"11293  :  โรงพยาบาลดอนเจดีย์","29","26","0","13"
"11294  :  โรงพยาบาลสามชุก","95","0","0","0"
"11295  :  โรงพยาบาลอู่ทอง","136","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","46","0","0","0"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","3","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","242","137","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","83","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","48","0","0","0"
"11299  :  โรงพยาบาลห้วยพลู","20","1","0","0"
"11300  :  โรงพยาบาลดอนตูม","18","0","0","0"
"11301  :  โรงพยาบาลบางเลน","25","0","0","0"
"11302  :  โรงพยาบาลสามพราน","83","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","37","0","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","6","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","4","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","53","0","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","279","85","14","22"
"11304  :  โรงพยาบาลกระทุ่มแบน","89","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","149","41","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","2","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","87","0","0","0"
"11306  :  โรงพยาบาลนภาลัย","23","19","0","0"
"11307  :  โรงพยาบาลอัมพวา","6","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","98","43","0","0"
"11308  :  โรงพยาบาลเขาย้อย","16","0","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","16","0","0","0"
"11310  :  โรงพยาบาลชะอำ","81","0","0","0"
"11311  :  โรงพยาบาลท่ายาง","35","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","7","16","2","8"
"11313  :  โรงพยาบาลบ้านแหลม","5","0","0","0"
"11314  :  โรงพยาบาลแก่งกระจาน","28","12","2","1"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","155","2","1","0"
"11315  :  โรงพยาบาลกุยบุรี","22","55","0","0"
"11316  :  โรงพยาบาลทับสะแก","35","1","0","0"
"11317  :  โรงพยาบาลบางสะพาน","23","0","0","0"
"11318  :  โรงพยาบาลบางสะพานน้อย","32","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","66","0","0","0"
"11320  :  โรงพยาบาลหัวหิน","101","2","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","129","122","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","244","3","0","1"
"11322  :  โรงพยาบาลพรหมคีรี","15","0","0","0"
"11324  :  โรงพยาบาลลานสะกา","61","0","0","0"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","63","1","0","0"
"11326  :  โรงพยาบาลพิปูน","4","0","0","0"
"11327  :  โรงพยาบาลเชียรใหญ่","51","3","0","0"
"11328  :  โรงพยาบาลชะอวด","66","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","147","18","6","0"
"11330  :  โรงพยาบาลทุ่งสง","118","2","0","0"
"11331  :  โรงพยาบาลนาบอน","10","0","0","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","27","1","0","0"
"11333  :  โรงพยาบาลปากพนัง","48","0","0","0"
"11334  :  โรงพยาบาลร่อนพิบูลย์","61","0","0","0"
"11335  :  โรงพยาบาลสิชล","44","0","0","0"
"11336  :  โรงพยาบาลขนอม","10","0","0","0"
"11337  :  โรงพยาบาลหัวไทร","47","0","0","0"
"11338  :  โรงพยาบาลบางขัน","11","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","12","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","23","2","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","22","3","0","0"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","10","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","11","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","0","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","3","0","0","0"
"40743  :  โรงพยาบาลพระพรหม","0","0","0","0"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","81","41","1","0"
"11340  :  โรงพยาบาลเขาพนม","20","12","1","0"
"11341  :  โรงพยาบาลเกาะลันตา","5","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","8","0","0","0"
"11343  :  โรงพยาบาลอ่าวลึก","34","0","0","0"
"11344  :  โรงพยาบาลปลายพระยา","11","1","0","0"
"11345  :  โรงพยาบาลลำทับ","19","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","15","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","1","0","0","0"
"10739  :  โรงพยาบาลพังงา","85","488","41","0"
"10740  :  โรงพยาบาลตะกั่วป่า","163","517","13","2"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","4","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","6","0","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","148","223","0","0"
"11350  :  โรงพยาบาลบางไทร","8","0","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","22","1","0","0"
"11353  :  โรงพยาบาลทับปุด","12","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","8","0","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","213","2","0","0"
"11355  :  โรงพยาบาลป่าตอง","70","0","0","0"
"11356  :  โรงพยาบาลถลาง","60","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","42","7","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2","1","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","249","31","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","83","1","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","50","17","1","0"
"11358  :  โรงพยาบาลดอนสัก","9","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","25","2","0","0"
"11360  :  โรงพยาบาลไชยา","31","1","0","0"
"11361  :  โรงพยาบาลท่าชนะ","28","21","0","0"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","12","1","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","18","0","0","0"
"11364  :  โรงพยาบาลพนม","25","2","0","0"
"11365  :  โรงพยาบาลท่าฉาง","31","0","0","0"
"11366  :  โรงพยาบาลบ้านนาสาร","46","0","0","0"
"11367  :  โรงพยาบาลบ้านนาเดิม","26","0","0","0"
"11368  :  โรงพยาบาลเคียนซา","17","1","0","0"
"11369  :  โรงพยาบาลพระแสง","32","0","0","0"
"11370  :  โรงพยาบาลพุนพิน","55","1","0","0"
"11371  :  โรงพยาบาลชัยบุรี","17","0","0","0"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","48","0","0","0"
"11654  :  โรงพยาบาลวิภาวดี","11","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","0","0","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","30","2","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","2","1","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","39","3","0","0"
"11323  :  โรงพยาบาลละอุ่น","12","55","13","1"
"11372  :  โรงพยาบาลกะเปอร์","12","55","0","0"
"11373  :  โรงพยาบาลกระบุรี","60","1","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","7","16","1","1"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","158","21","1","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","15","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","75","0","0","0"
"11377  :  โรงพยาบาลปะทิว","23","0","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","4","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","62","1","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","17","0","0","0"
"11381  :  โรงพยาบาลละแม","33","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","15","1","0","0"
"11383  :  โรงพยาบาลสวี","90","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","14","0","0","0"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","5","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","467","181","21","8"
"10745  :  โรงพยาบาลสงขลา","135","32","0","0"
"11386  :  โรงพยาบาลสทิงพระ","76","0","0","0"
"11387  :  โรงพยาบาลจะนะ","52","1","0","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","42","0","0","0"
"11390  :  โรงพยาบาลเทพา","24","1","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","31","0","0","0"
"11392  :  โรงพยาบาลระโนด","82","0","0","0"
"11393  :  โรงพยาบาลกระแสสินธุ์","31","0","0","0"
"11394  :  โรงพยาบาลรัตภูมิ","49","0","0","0"
"11395  :  โรงพยาบาลสะเดา","37","1","0","0"
"11396  :  โรงพยาบาลนาหม่อม","38","0","0","0"
"11397  :  โรงพยาบาลควนเนียง","23","0","0","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","17","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","18","0","0","0"
"11400  :  โรงพยาบาลสิงหนคร","31","0","0","0"
"11401  :  โรงพยาบาลคลองหอยโข่ง","48","0","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","500","3","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","28","0","0","0"
"11402  :  โรงพยาบาลควนโดน","4","13","3","0"
"11403  :  โรงพยาบาลควนกาหลง","9","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","4","36","0","0"
"11405  :  โรงพยาบาลละงู","10","1","0","0"
"11406  :  โรงพยาบาลทุ่งหว้า","11","0","0","0"
"28786  :  โรงพยาบาลมะนัง","10","0","0","0"
"10683  :  โรงพยาบาลตรัง","374","197","0","1"
"11407  :  โรงพยาบาลกันตัง","28","0","0","0"
"11408  :  โรงพยาบาลย่านตาขาว","21","1","0","1"
"11409  :  โรงพยาบาลปะเหลียน","18","0","0","0"
"11410  :  โรงพยาบาลสิเกา","25","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","193","6","0","0"
"11412  :  โรงพยาบาลวังวิเศษ","0","0","0","0"
"11413  :  โรงพยาบาลนาโยง","28","5","1","1"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","19","0","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","11","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","343","0","0","0"
"11414  :  โรงพยาบาลกงหรา","13","77","8","1"
"11415  :  โรงพยาบาลเขาชัยสน","30","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","34","0","0","0"
"11417  :  โรงพยาบาลควนขนุน","78","0","0","0"
"11418  :  โรงพยาบาลปากพะยูน","15","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","26","0","0","0"
"11420  :  โรงพยาบาลป่าบอน","28","0","0","0"
"11421  :  โรงพยาบาลบางแก้ว","13","0","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","42","19","15","2"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","26","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","55","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","23","2","1","1"
"11424  :  โรงพยาบาลหนองจิก","9","0","0","0"
"11425  :  โรงพยาบาลปะนาเระ","4","0","0","0"
"11426  :  โรงพยาบาลมายอ","1","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","2","0","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","3","4","0","0"
"11430  :  โรงพยาบาลยะรัง","1","0","0","0"
"11431  :  โรงพยาบาลแม่ลาน","9","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","9","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","3","17","3","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","3","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","107","0","0","0"
"10749  :  โรงพยาบาลเบตง","62","0","0","0"
"11432  :  โรงพยาบาลบันนังสตา","3","0","0","0"
"11433  :  โรงพยาบาลธารโต","9","0","0","0"
"11434  :  โรงพยาบาลรามัน","3","0","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","17","0","0","0"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","5","0","0","0"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","41","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","47","2","0","0"
"11435  :  โรงพยาบาลตากใบ","11","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","2","0","0","0"
"11437  :  โรงพยาบาลระแงะ","10","4","0","0"
"11438  :  โรงพยาบาลรือเสาะ","5","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","0","0","0"
"11440  :  โรงพยาบาลแว้ง","6","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","17","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","7","2","0","0"
"13818  :  โรงพยาบาลจะแนะ","3","0","0","0"
"15010  :  โรงพยาบาลเจาะไอร้อง","2","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1","0","0","0"
