"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11209  :  โรงพยาบาลโกรกพระ","87","94","23","26"
"11210  :  โรงพยาบาลชุมแสง","140","62","0","0"
"11211  :  โรงพยาบาลหนองบัว","73","48","2","4"
"11212  :  โรงพยาบาลบรรพตพิสัย","108","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","153","225","0","0"
"11214  :  โรงพยาบาลตาคลี","139","95","13","13"
"11215  :  โรงพยาบาลท่าตะโก","75","250","112","117"
"11216  :  โรงพยาบาลไพศาลี","88","308","25","140"
"11217  :  โรงพยาบาลพยุหะคีรี","168","222","0","0"
"11218  :  โรงพยาบาลลาดยาว","234","234","22","19"
"11219  :  โรงพยาบาลตากฟ้า","74","464","68","6"
"11220  :  โรงพยาบาลแม่วงก์","100","53","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","13","14","1","3"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","385","1","0","0"
"40749  :  โรงพยาบาลชุมตาบง","123","47","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","417","97","1","21"
"11221  :  โรงพยาบาลทัพทัน","75","37","1","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","40","12","2","6"
"11223  :  โรงพยาบาลหนองฉาง","145","75","4","12"
"11224  :  โรงพยาบาลหนองขาหย่าง","52","36","20","3"
"11225  :  โรงพยาบาลบ้านไร่","850","1,206","494","128"
"11226  :  โรงพยาบาลลานสัก","107","527","80","8"
"11227  :  โรงพยาบาลห้วยคต","60","1","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","583","660","1","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","28","1","0","0"
"11229  :  โรงพยาบาลไทรงาม","344","1,030","142","251"
"11230  :  โรงพยาบาลคลองลาน","467","1,223","2","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","58","1","0","0"
"11232  :  โรงพยาบาลคลองขลุง","169","226","5","25"
"11233  :  โรงพยาบาลพรานกระต่าย","69","1","0","0"
"11234  :  โรงพยาบาลลานกระบือ","59","113","7","33"
"11235  :  โรงพยาบาลทรายทองวัฒนา","553","527","34","138"
"11236  :  โรงพยาบาลปางศิลาทอง","62","109","11","16"
"14135  :  โรงพยาบาลบึงสามัคคี","70","1,215","2","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","276","291","28","169"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","425","82","4","2"
"10723  :  โรงพยาบาลแม่สอด","355","16","0","0"
"11238  :  โรงพยาบาลบ้านตาก","219","128","24","30"
"11239  :  โรงพยาบาลสามเงา","124","234","0","1"
"11240  :  โรงพยาบาลแม่ระมาด","190","9","5","1"
"11241  :  โรงพยาบาลท่าสองยาง","142","0","0","0"
"11242  :  โรงพยาบาลพบพระ","183","11","2","2"
"11243  :  โรงพยาบาลอุ้มผาง","172","9","0","0"
"27443  :  โรงพยาบาลวังเจ้า","34","2","0","0"
"10724  :  โรงพยาบาลสุโขทัย","183","443","46","21"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","313","113","30","16"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","276","302","102","188"
"11245  :  โรงพยาบาลคีรีมาศ","81","20","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","221","144","33","91"
"11247  :  โรงพยาบาลศรีสัชนาลัย","234","681","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","141","113","18","37"
"11249  :  โรงพยาบาลศรีนคร","64","74","13","17"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","80","48","11","9"
"10676  :  โรงพยาบาลพุทธชินราช","723","32","0","0"
"11251  :  โรงพยาบาลชาติตระการ","72","340","2","0"
"11252  :  โรงพยาบาลบางระกำ","140","3","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","80","150","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","179","164","1","0"
"11255  :  โรงพยาบาลวัดโบสถ์","321","1,115","843","78"
"11256  :  โรงพยาบาลวังทอง","323","86","22","13"
"11257  :  โรงพยาบาลเนินมะปราง","76","1","0","1"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","232","107","11","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","95","2","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","101","51","13","16"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","103","6","0","0"
"10726  :  โรงพยาบาลพิจิตร","431","104","0","6"
"11258  :  โรงพยาบาลวังทรายพูน","64","5","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","64","49","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","141","29","0","0"
"11261  :  โรงพยาบาลโพทะเล","107","83","30","42"
"11262  :  โรงพยาบาลสามง่าม","59","6","0","0"
"11263  :  โรงพยาบาลทับคล้อ","89","564","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","100","8","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","66","9","1","1"
"27978  :  โรงพยาบาลสากเหล็ก","25","4","0","0"
"27979  :  โรงพยาบาลบึงนาราง","25","1","0","0"
"27980  :  โรงพยาบาลดงเจริญ","38","1","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","622","129","22","7"
"11264  :  โรงพยาบาลชนแดน","190","674","154","407"
"11265  :  โรงพยาบาลหล่มสัก","267","30","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","523","401","58","6"
"11267  :  โรงพยาบาลศรีเทพ","129","48","2","0"
"11268  :  โรงพยาบาลหนองไผ่","157","1,101","437","632"
"11269  :  โรงพยาบาลบึงสามพัน","334","535","56","127"
"11270  :  โรงพยาบาลน้ำหนาว","38","10","3","1"
"11271  :  โรงพยาบาลวังโป่ง","54","287","6","26"
"11272  :  โรงพยาบาลเขาค้อ","62","15","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","96","21","0","16"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","6","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","407","471","6","1"
"10728  :  โรงพยาบาลดำเนินสะดวก","96","77","26","11"
"10729  :  โรงพยาบาลบ้านโป่ง","261","32","12","2"
"10730  :  โรงพยาบาลโพธาราม","120","8","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","41","21","0","0"
"11274  :  โรงพยาบาลบางแพ","70","21","1","6"
"11275  :  โรงพยาบาลเจ็ดเสมียน","15","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","48","322","0","0"
"11277  :  โรงพยาบาลวัดเพลง","8","1","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","367","316","2","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","6","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","17","98","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","558","202","8","94"
"10732  :  โรงพยาบาลมะการักษ์","648","535","0","0"
"11278  :  โรงพยาบาลไทรโยค","38","115","4","4"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","28","60","16","2"
"11280  :  โรงพยาบาลบ่อพลอย","69","23","0","1"
"11281  :  โรงพยาบาลท่ากระดาน","58","690","3","7"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","247","336","58","163"
"11283  :  โรงพยาบาลทองผาภูมิ","70","129","1","2"
"11284  :  โรงพยาบาลสังขละบุรี","380","323","1","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","164","321","17","1"
"11286  :  โรงพยาบาลเลาขวัญ","47","0","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","1,772","1,362","908","72"
"11288  :  โรงพยาบาลสถานพระบารมี","67","82","3","41"
"11520  :  โรงพยาบาลค่ายสุรสีห์","12","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","39","181","106","50"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","47","312","15","36"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","345","380","183","90"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","342","162","4","5"
"11289  :  โรงพยาบาลเดิมบางนางบวช","110","61","17","12"
"11290  :  โรงพยาบาลด่านช้าง","89","4","2","1"
"11291  :  โรงพยาบาลบางปลาม้า","94","282","4","3"
"11292  :  โรงพยาบาลศรีประจันต์","109","138","23","70"
"11293  :  โรงพยาบาลดอนเจดีย์","65","315","57","148"
"11294  :  โรงพยาบาลสามชุก","56","136","13","26"
"11295  :  โรงพยาบาลอู่ทอง","138","10","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","32","2","0","2"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","1","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","332","247","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","69","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","60","85","3","1"
"11299  :  โรงพยาบาลห้วยพลู","39","56","5","7"
"11300  :  โรงพยาบาลดอนตูม","18","0","0","0"
"11301  :  โรงพยาบาลบางเลน","48","1","0","0"
"11302  :  โรงพยาบาลสามพราน","131","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","80","142","2","12"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","3","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","11","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","58","37","1","1"
"10734  :  โรงพยาบาลสมุทรสาคร","433","86","22","11"
"11304  :  โรงพยาบาลกระทุ่มแบน","190","1","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","289","133","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","74","1","0","0"
"11306  :  โรงพยาบาลนภาลัย","29","344","0","0"
"11307  :  โรงพยาบาลอัมพวา","6","1","1","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","169","78","10","6"
"11308  :  โรงพยาบาลเขาย้อย","52","55","3","14"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","61","64","11","27"
"11310  :  โรงพยาบาลชะอำ","102","101","33","20"
"11311  :  โรงพยาบาลท่ายาง","41","1","0","0"
"11312  :  โรงพยาบาลบ้านลาด","36","52","16","17"
"11313  :  โรงพยาบาลบ้านแหลม","8","265","21","206"
"11314  :  โรงพยาบาลแก่งกระจาน","61","94","29","3"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","132","44","0","0"
"11315  :  โรงพยาบาลกุยบุรี","26","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","96","271","13","34"
"11317  :  โรงพยาบาลบางสะพาน","35","95","19","60"
"11318  :  โรงพยาบาลบางสะพานน้อย","32","6","0","0"
"11319  :  โรงพยาบาลปราณบุรี","681","2,517","1","0"
"11320  :  โรงพยาบาลหัวหิน","216","14","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","129","113","2","1"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","231","58","18","11"
"11322  :  โรงพยาบาลพรหมคีรี","31","162","41","73"
"11324  :  โรงพยาบาลลานสะกา","28","77","4","3"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","47","38","1","1"
"11326  :  โรงพยาบาลพิปูน","19","8","2","6"
"11327  :  โรงพยาบาลเชียรใหญ่","99","258","5","25"
"11328  :  โรงพยาบาลชะอวด","50","3","0","0"
"11329  :  โรงพยาบาลท่าศาลา","290","336","27","120"
"11330  :  โรงพยาบาลทุ่งสง","85","65","14","22"
"11331  :  โรงพยาบาลนาบอน","5","50","15","18"
"11332  :  โรงพยาบาลทุ่งใหญ่","38","32","10","8"
"11333  :  โรงพยาบาลปากพนัง","75","212","40","114"
"11334  :  โรงพยาบาลร่อนพิบูลย์","91","24","5","6"
"11335  :  โรงพยาบาลสิชล","120","69","0","0"
"11336  :  โรงพยาบาลขนอม","22","116","7","41"
"11337  :  โรงพยาบาลหัวไทร","39","25","14","8"
"11338  :  โรงพยาบาลบางขัน","12","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","12","16","6","3"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","18","5","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","5","11","1","5"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","8","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","19","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","11","16","1","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","16","1","0","0"
"40742  :  โรงพยาบาลนบพิตำ","23","228","43","92"
"40743  :  โรงพยาบาลพระพรหม","16","73","7","11"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","81","35","0","0"
"11340  :  โรงพยาบาลเขาพนม","33","3","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","3","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","19","32","2","9"
"11343  :  โรงพยาบาลอ่าวลึก","34","2","0","0"
"11344  :  โรงพยาบาลปลายพระยา","22","8","0","0"
"11345  :  โรงพยาบาลลำทับ","19","0","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","13","1","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","4","0","0","0"
"10739  :  โรงพยาบาลพังงา","91","235","54","44"
"10740  :  โรงพยาบาลตะกั่วป่า","147","79","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","2","9","0","1"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","38","21","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","45","63","0","0"
"11350  :  โรงพยาบาลบางไทร","18","3","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","37","32","0","0"
"11353  :  โรงพยาบาลทับปุด","15","3","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","38","20","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","285","8","0","0"
"11355  :  โรงพยาบาลป่าตอง","91","203","194","3"
"11356  :  โรงพยาบาลถลาง","94","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","66","2","0","2"
"41436  :  โรงพยาบาลฉลอง","3","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","5","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","296","64","1","0"
"10742  :  โรงพยาบาลเกาะสมุย","159","214","45","9"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","62","147","21","35"
"11358  :  โรงพยาบาลดอนสัก","12","1","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","35","3","0","0"
"11360  :  โรงพยาบาลไชยา","95","117","20","72"
"11361  :  โรงพยาบาลท่าชนะ","595","968","565","298"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","23","4","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","22","1","1","0"
"11364  :  โรงพยาบาลพนม","34","112","6","0"
"11365  :  โรงพยาบาลท่าฉาง","113","427","131","116"
"11366  :  โรงพยาบาลบ้านนาสาร","159","751","171","130"
"11367  :  โรงพยาบาลบ้านนาเดิม","34","28","0","0"
"11368  :  โรงพยาบาลเคียนซา","90","684","391","221"
"11369  :  โรงพยาบาลพระแสง","53","10","0","0"
"11370  :  โรงพยาบาลพุนพิน","77","317","142","114"
"11371  :  โรงพยาบาลชัยบุรี","56","377","3","1"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","81","216","52","103"
"11654  :  โรงพยาบาลวิภาวดี","6","335","328","4"
"12289  :  โรงพยาบาลสวนสราญรมย์","1,071","668","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","46","17","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","4","1","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","8","0","0"
"10743  :  โรงพยาบาลระนอง","97","34","0","0"
"11323  :  โรงพยาบาลละอุ่น","22","4","0","0"
"11372  :  โรงพยาบาลกะเปอร์","19","11","1","0"
"11373  :  โรงพยาบาลกระบุรี","47","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","1","0","0","0"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","269","200","13","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","17","5","0","0"
"11376  :  โรงพยาบาลท่าแซะ","177","566","80","175"
"11377  :  โรงพยาบาลปะทิว","29","46","10","2"
"11378  :  โรงพยาบาลมาบอำมฤต","11","1","1","0"
"11379  :  โรงพยาบาลหลังสวน","58","72","5","13"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","34","83","15","53"
"11381  :  โรงพยาบาลละแม","16","4","1","0"
"11382  :  โรงพยาบาลพะโต๊ะ","26","10","1","0"
"11383  :  โรงพยาบาลสวี","53","59","2","0"
"11385  :  โรงพยาบาลทุ่งตะโก","58","233","102","105"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","2","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","398","318","84","77"
"10745  :  โรงพยาบาลสงขลา","198","264","19","6"
"11386  :  โรงพยาบาลสทิงพระ","54","36","11","13"
"11387  :  โรงพยาบาลจะนะ","54","632","374","238"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","84","33","7","8"
"11390  :  โรงพยาบาลเทพา","33","100","22","23"
"11391  :  โรงพยาบาลสะบ้าย้อย","50","28","14","4"
"11392  :  โรงพยาบาลระโนด","69","267","64","43"
"11393  :  โรงพยาบาลกระแสสินธุ์","23","130","7","69"
"11394  :  โรงพยาบาลรัตภูมิ","35","183","3","0"
"11395  :  โรงพยาบาลสะเดา","41","176","73","92"
"11396  :  โรงพยาบาลนาหม่อม","33","230","30","124"
"11397  :  โรงพยาบาลควนเนียง","39","7","3","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","14","1","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","32","4","0","1"
"11400  :  โรงพยาบาลสิงหนคร","34","1,074","63","77"
"11401  :  โรงพยาบาลคลองหอยโข่ง","53","217","32","108"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","756","522","7","12"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","16","21","0","0"
"10746  :  โรงพยาบาลสตูล","76","271","51","198"
"11402  :  โรงพยาบาลควนโดน","3","27","10","0"
"11403  :  โรงพยาบาลควนกาหลง","14","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","2","222","161","24"
"11405  :  โรงพยาบาลละงู","10","28","7","16"
"11406  :  โรงพยาบาลทุ่งหว้า","8","12","1","0"
"28786  :  โรงพยาบาลมะนัง","17","85","0","0"
"10683  :  โรงพยาบาลตรัง","321","546","1","3"
"11407  :  โรงพยาบาลกันตัง","29","327","8","2"
"11408  :  โรงพยาบาลย่านตาขาว","70","3","0","0"
"11409  :  โรงพยาบาลปะเหลียน","16","216","0","1"
"11410  :  โรงพยาบาลสิเกา","17","13","4","4"
"11411  :  โรงพยาบาลห้วยยอด","166","177","4","0"
"11412  :  โรงพยาบาลวังวิเศษ","38","196","65","92"
"11413  :  โรงพยาบาลนาโยง","62","389","128","172"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","17","82","4","11"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","15","8","1","0"
"10747  :  โรงพยาบาลพัทลุง","336","4","0","0"
"11414  :  โรงพยาบาลกงหรา","25","80","38","26"
"11415  :  โรงพยาบาลเขาชัยสน","21","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","27","102","2","1"
"11417  :  โรงพยาบาลควนขนุน","70","23","3","3"
"11418  :  โรงพยาบาลปากพะยูน","18","2","1","1"
"11419  :  โรงพยาบาลศรีบรรพต","37","57","23","19"
"11420  :  โรงพยาบาลป่าบอน","29","119","14","28"
"11421  :  โรงพยาบาลบางแก้ว","22","99","4","5"
"11422  :  โรงพยาบาลป่าพะยอม","56","114","24","16"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","27","54","32","10"
"10748  :  โรงพยาบาลปัตตานี","69","487","1","0"
"11423  :  โรงพยาบาลโคกโพธิ์","181","681","269","238"
"11424  :  โรงพยาบาลหนองจิก","6","83","0","0"
"11425  :  โรงพยาบาลปะนาเระ","6","1","0","0"
"11426  :  โรงพยาบาลมายอ","1","561","91","188"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","52","4","6"
"11428  :  โรงพยาบาลไม้แก่น","1","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","3","19","0","0"
"11430  :  โรงพยาบาลยะรัง","2","58","5","24"
"11431  :  โรงพยาบาลแม่ลาน","17","248","30","198"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","3","240","29","33"
"11464  :  โรงพยาบาลกะพ้อ","1","53","1","3"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","100","529","0","0"
"10684  :  โรงพยาบาลยะลา","90","60","1","3"
"10749  :  โรงพยาบาลเบตง","65","153","15","58"
"11432  :  โรงพยาบาลบันนังสตา","5","101","13","9"
"11433  :  โรงพยาบาลธารโต","11","13","0","0"
"11434  :  โรงพยาบาลรามัน","7","76","11","13"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","3","208","140","49"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","2","200","130","52"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","4","1","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","59","59","0","1"
"10751  :  โรงพยาบาลสุไหงโก-ลก","63","23","9","7"
"11435  :  โรงพยาบาลตากใบ","22","4","0","0"
"11436  :  โรงพยาบาลบาเจาะ","4","4","1","0"
"11437  :  โรงพยาบาลระแงะ","17","61","31","10"
"11438  :  โรงพยาบาลรือเสาะ","6","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","62","9","10"
"11440  :  โรงพยาบาลแว้ง","6","2","0","0"
"11441  :  โรงพยาบาลสุคิริน","30","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","10","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","1","146","38","74"
"15010  :  โรงพยาบาลเจาะไอร้อง","6","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","2","1","0","0"
