"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11125  :  โรงพยาบาลฝาง","1,295","0","0.00","0","0","0.00","0","0","0.00","116","0","0.00","121","0","0.00","118","0","0.00","127","0","0.00","93","0","0.00","89","0","0.00","166","0","0.00","161","0","0.00","138","0","0.00","166","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","78","0","0.00","4","0","0.00","16","0","0.00","14","0","0.00","16","0","0.00","16","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","150","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","10","0","0.00","29","0","0.00","13","0","0.00","12","0","0.00","16","0","0.00","20","0","0.00","22","0","0.00","18","0","0.00"
"11131  :  โรงพยาบาลหางดง","115","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","32","0","0.00","35","0","0.00","14","0","0.00","12","0","0.00","13","0","0.00","5","0","0.00","1","0","0.00"
"11132  :  โรงพยาบาลฮอด","191","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","28","0","0.00","2","0","0.00","26","0","0.00","51","0","0.00","23","0","0.00","61","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00"
"11135  :  โรงพยาบาลสารภี","401","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","50","0","0.00","65","0","0.00","62","0","0.00","64","0","0.00","42","0","0.00","64","0","0.00","11","0","0.00","41","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","91","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","21","0","0.00","8","0","0.00","8","0","0.00","13","0","0.00","14","0","0.00","9","0","0.00","10","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","52","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","17","0","0.00","7","0","0.00","16","0","0.00","9","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","71","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","10","0","0.00","6","0","0.00","8","0","0.00","16","0","0.00","6","0","0.00","5","0","0.00","14","0","0.00","3","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","39","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","10","0","0.00","8","0","0.00","14","0","0.00","7","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","275","0","0.00","0","0","0.00","83","0","0.00","21","0","0.00","26","0","0.00","29","0","0.00","31","0","0.00","20","0","0.00","24","0","0.00","10","0","0.00","12","0","0.00","12","0","0.00","7","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","329","0","0.00","22","0","0.00","14","0","0.00","15","0","0.00","31","0","0.00","30","0","0.00","36","0","0.00","41","0","0.00","23","0","0.00","26","0","0.00","36","0","0.00","9","0","0.00","46","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","628","0","0.00","19","0","0.00","50","0","0.00","50","0","0.00","52","0","0.00","54","0","0.00","60","0","0.00","60","0","0.00","61","0","0.00","90","0","0.00","57","0","0.00","45","0","0.00","30","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","27","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","5","0","0.00","6","0","0.00","5","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","431","0","0.00","1","0","0.00","5","0","0.00","21","0","0.00","36","0","0.00","51","0","0.00","44","0","0.00","48","0","0.00","42","0","0.00","51","0","0.00","37","0","0.00","43","0","0.00","52","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","376","0","0.00","0","0","0.00","10","0","0.00","38","0","0.00","37","0","0.00","43","0","0.00","46","0","0.00","44","0","0.00","24","0","0.00","30","0","0.00","30","0","0.00","40","0","0.00","34","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","220","0","0.00","10","0","0.00","17","0","0.00","31","0","0.00","33","0","0.00","0","0","0.00","36","0","0.00","30","0","0.00","21","0","0.00","0","0","0.00","17","0","0.00","0","0","0.00","25","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","230","0","0.00","0","0","0.00","4","0","0.00","15","0","0.00","18","0","0.00","24","0","0.00","19","0","0.00","34","0","0.00","30","0","0.00","36","0","0.00","17","0","0.00","17","0","0.00","16","0","0.00"
"10672  :  โรงพยาบาลลำปาง","2,804","1","0.04","492","0","0.00","531","0","0.00","388","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","370","0","0.00","553","1","0.18","0","0","0.00","470","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","335","2","0.60","0","0","0.00","5","0","0.00","7","1","14.29","6","0","0.00","20","1","5.00","29","0","0.00","60","0","0.00","42","0","0.00","44","0","0.00","46","0","0.00","37","0","0.00","39","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","421","0","0.00","0","0","0.00","2","0","0.00","29","0","0.00","23","0","0.00","51","0","0.00","34","0","0.00","36","0","0.00","41","0","0.00","59","0","0.00","55","0","0.00","45","0","0.00","46","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","71","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","17","0","0.00","13","0","0.00","4","0","0.00","14","0","0.00","2","0","0.00","14","0","0.00"
"11149  :  โรงพยาบาลงาว","392","2","0.51","14","0","0.00","27","0","0.00","40","0","0.00","30","0","0.00","34","0","0.00","34","0","0.00","34","0","0.00","48","0","0.00","29","1","3.45","38","0","0.00","32","1","3.13","32","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","73","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","18","0","0.00","18","0","0.00","11","0","0.00","9","0","0.00","4","0","0.00","7","0","0.00","6","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","83","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","2","0","0.00","0","0","0.00","7","0","0.00","25","0","0.00","27","0","0.00","15","0","0.00"
"11152  :  โรงพยาบาลเถิน","666","0","0.00","48","0","0.00","36","0","0.00","67","0","0.00","41","0","0.00","33","0","0.00","56","0","0.00","70","0","0.00","43","0","0.00","77","0","0.00","56","0","0.00","68","0","0.00","71","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","21","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","13","0","0.00","5","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","481","0","0.00","35","0","0.00","33","0","0.00","34","0","0.00","30","0","0.00","33","0","0.00","64","0","0.00","43","0","0.00","41","0","0.00","42","0","0.00","41","0","0.00","23","0","0.00","62","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","31","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","5","0","0.00","14","0","0.00","1","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","577","0","0.00","67","0","0.00","51","0","0.00","48","0","0.00","48","0","0.00","52","0","0.00","50","0","0.00","56","0","0.00","51","0","0.00","34","0","0.00","53","0","0.00","43","0","0.00","24","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","152","0","0.00","21","0","0.00","11","0","0.00","8","0","0.00","9","0","0.00","14","0","0.00","16","0","0.00","18","0","0.00","16","0","0.00","10","0","0.00","16","0","0.00","6","0","0.00","7","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","384","2","0.52","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","384","2","0.52"
"11158  :  โรงพยาบาลตรอน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","29","0","0.00","19","0","0.00","3","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","176","0","0.00","17","0","0.00","24","0","0.00","18","0","0.00","22","0","0.00","13","0","0.00","15","0","0.00","13","0","0.00","9","0","0.00","9","0","0.00","15","0","0.00","10","0","0.00","11","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","108","0","0.00","2","0","0.00","18","0","0.00","8","0","0.00","13","0","0.00","8","0","0.00","9","0","0.00","9","0","0.00","11","0","0.00","5","0","0.00","5","0","0.00","9","0","0.00","11","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","9","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","342","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","52","0","0.00","73","0","0.00","65","0","0.00","44","0","0.00","56","0","0.00","47","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","1,132","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","177","0","0.00","182","0","0.00","160","0","0.00","180","0","0.00","157","0","0.00","138","0","0.00","138","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","132","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","2","0","0.00","29","0","0.00","18","0","0.00","20","0","0.00","53","0","0.00"
"11167  :  โรงพยาบาลลอง","23","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","14","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","775","0","0.00","72","0","0.00","61","0","0.00","74","0","0.00","65","0","0.00","64","0","0.00","65","0","0.00","74","0","0.00","59","0","0.00","68","0","0.00","65","0","0.00","61","0","0.00","47","0","0.00"
"11170  :  โรงพยาบาลสอง","419","0","0.00","28","0","0.00","34","0","0.00","57","0","0.00","32","0","0.00","25","0","0.00","33","0","0.00","43","0","0.00","32","0","0.00","36","0","0.00","39","0","0.00","32","0","0.00","28","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","280","0","0.00","18","0","0.00","30","0","0.00","27","0","0.00","19","0","0.00","18","0","0.00","34","0","0.00","33","0","0.00","16","0","0.00","15","0","0.00","22","0","0.00","31","0","0.00","17","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","93","0","0.00","20","0","0.00","56","0","0.00","13","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","515","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","142","0","0.00","146","0","0.00","116","0","0.00","111","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","23","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","37","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00","16","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","13","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","158","0","0.00","1","0","0.00","8","0","0.00","11","0","0.00","8","0","0.00","11","0","0.00","16","0","0.00","10","0","0.00","11","0","0.00","19","0","0.00","18","0","0.00","16","0","0.00","29","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","308","0","0.00","13","0","0.00","14","0","0.00","17","0","0.00","0","0","0.00","11","0","0.00","17","0","0.00","10","0","0.00","14","0","0.00","63","0","0.00","58","0","0.00","54","0","0.00","37","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","180","1","0.56","5","0","0.00","2","0","0.00","15","0","0.00","15","0","0.00","11","0","0.00","9","0","0.00","23","0","0.00","31","0","0.00","21","0","0.00","28","1","3.57","5","0","0.00","15","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","250","0","0.00","0","0","0.00","24","0","0.00","27","0","0.00","12","0","0.00","26","0","0.00","21","0","0.00","33","0","0.00","14","0","0.00","28","0","0.00","13","0","0.00","25","0","0.00","27","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","58","0","0.00","11","0","0.00","6","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","4","0","0.00","2","0","0.00","5","0","0.00","4","0","0.00","4","0","0.00","9","0","0.00","6","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","218","0","0.00","13","0","0.00","16","0","0.00","28","0","0.00","20","0","0.00","11","0","0.00","22","0","0.00","20","0","0.00","14","0","0.00","24","0","0.00","19","0","0.00","16","0","0.00","15","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","125","0","0.00","8","0","0.00","15","0","0.00","20","0","0.00","11","0","0.00","10","0","0.00","7","0","0.00","15","0","0.00","8","0","0.00","14","0","0.00","8","0","0.00","3","0","0.00","6","0","0.00"
"11183  :  โรงพยาบาลสองแคว","141","0","0.00","20","0","0.00","10","0","0.00","10","0","0.00","11","0","0.00","13","0","0.00","12","0","0.00","11","0","0.00","13","0","0.00","11","0","0.00","14","0","0.00","2","0","0.00","14","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","31","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","3","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","1,004","0","0.00","71","0","0.00","41","0","0.00","152","0","0.00","151","0","0.00","81","0","0.00","131","0","0.00","96","0","0.00","94","0","0.00","94","0","0.00","51","0","0.00","20","0","0.00","22","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","424","0","0.00","42","0","0.00","79","0","0.00","95","0","0.00","25","0","0.00","48","0","0.00","32","0","0.00","32","0","0.00","22","0","0.00","8","0","0.00","18","0","0.00","13","0","0.00","10","0","0.00"
"11184  :  โรงพยาบาลจุน","473","0","0.00","12","0","0.00","53","0","0.00","45","0","0.00","36","0","0.00","36","0","0.00","58","0","0.00","53","0","0.00","30","0","0.00","31","0","0.00","35","0","0.00","40","0","0.00","44","0","0.00"
"11185  :  โรงพยาบาลเชียงม่วน","207","0","0.00","0","0","0.00","10","0","0.00","30","0","0.00","28","0","0.00","16","0","0.00","15","0","0.00","33","0","0.00","17","0","0.00","23","0","0.00","17","0","0.00","5","0","0.00","13","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11187  :  โรงพยาบาลปง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11188  :  โรงพยาบาลแม่ใจ","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","1,879","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","612","0","0.00","672","0","0.00","595","0","0.00","0","0","0.00"
"11189  :  โรงพยาบาลเทิง","155","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","53","0","0.00","0","0","0.00","60","0","0.00","42","0","0.00"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11191  :  โรงพยาบาลป่าแดด","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
