"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11069  :  โรงพยาบาลเสลภูมิ","651","6","0.92","48","0","0.00","110","2","1.82","77","1","1.30","61","0","0.00","49","0","0.00","76","0","0.00","54","1","1.85","38","1","2.63","39","0","0.00","34","1","2.94","34","0","0.00","31","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,319","7","0.53","97","1","1.03","111","0","0.00","131","1","0.76","125","1","0.80","100","0","0.00","119","1","0.84","126","0","0.00","116","1","0.86","109","0","0.00","104","2","1.92","91","0","0.00","90","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","346","0","0.00","21","0","0.00","45","0","0.00","44","0","0.00","31","0","0.00","23","0","0.00","35","0","0.00","38","0","0.00","17","0","0.00","18","0","0.00","17","0","0.00","17","0","0.00","40","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","389","1","0.26","26","0","0.00","36","0","0.00","38","0","0.00","32","0","0.00","24","0","0.00","46","0","0.00","30","0","0.00","26","0","0.00","59","0","0.00","31","1","3.23","23","0","0.00","18","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","724","2","0.28","47","0","0.00","52","0","0.00","103","0","0.00","61","0","0.00","45","0","0.00","71","0","0.00","91","2","2.20","47","0","0.00","52","0","0.00","58","0","0.00","56","0","0.00","41","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","363","0","0.00","32","0","0.00","45","0","0.00","30","0","0.00","35","0","0.00","22","0","0.00","27","0","0.00","29","0","0.00","25","0","0.00","28","0","0.00","34","0","0.00","27","0","0.00","29","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","333","0","0.00","38","0","0.00","20","0","0.00","34","0","0.00","23","0","0.00","28","0","0.00","23","0","0.00","30","0","0.00","22","0","0.00","37","0","0.00","24","0","0.00","27","0","0.00","27","0","0.00"
"11076  :  โรงพยาบาลจังหาร","654","6","0.92","58","0","0.00","62","1","1.61","67","0","0.00","65","0","0.00","61","1","1.64","48","2","4.17","55","0","0.00","47","2","4.26","59","0","0.00","45","0","0.00","50","0","0.00","37","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","53","0","0.00","2","0","0.00","4","0","0.00","9","0","0.00","4","0","0.00","7","0","0.00","4","0","0.00","5","0","0.00","6","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","336","0","0.00","18","0","0.00","34","0","0.00","32","0","0.00","28","0","0.00","32","0","0.00","29","0","0.00","38","0","0.00","16","0","0.00","31","0","0.00","27","0","0.00","30","0","0.00","21","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","272","0","0.00","33","0","0.00","14","0","0.00","32","0","0.00","18","0","0.00","16","0","0.00","30","0","0.00","14","0","0.00","17","0","0.00","39","0","0.00","22","0","0.00","25","0","0.00","12","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","253","0","0.00","25","0","0.00","15","0","0.00","11","0","0.00","23","0","0.00","24","0","0.00","16","0","0.00","33","0","0.00","18","0","0.00","26","0","0.00","26","0","0.00","16","0","0.00","20","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","125","1","0.80","10","1","10.00","12","0","0.00","21","0","0.00","8","0","0.00","6","0","0.00","5","0","0.00","5","0","0.00","9","0","0.00","14","0","0.00","8","0","0.00","10","0","0.00","17","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,851","0","0.00","229","0","0.00","288","0","0.00","341","0","0.00","246","0","0.00","254","0","0.00","217","0","0.00","206","0","0.00","217","0","0.00","233","0","0.00","246","0","0.00","181","0","0.00","193","0","0.00"
"11077  :  โรงพยาบาลนามน","397","0","0.00","27","0","0.00","49","0","0.00","60","0","0.00","30","0","0.00","26","0","0.00","37","0","0.00","43","0","0.00","19","0","0.00","30","0","0.00","37","0","0.00","23","0","0.00","16","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","910","0","0.00","100","0","0.00","126","0","0.00","92","0","0.00","82","0","0.00","83","0","0.00","64","0","0.00","56","0","0.00","58","0","0.00","78","0","0.00","53","0","0.00","53","0","0.00","65","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","289","0","0.00","21","0","0.00","44","0","0.00","24","0","0.00","38","0","0.00","25","0","0.00","22","0","0.00","26","0","0.00","23","0","0.00","28","0","0.00","12","0","0.00","15","0","0.00","11","0","0.00"
"11080  :  โรงพยาบาลเขาวง","567","3","0.53","58","0","0.00","59","0","0.00","78","0","0.00","56","0","0.00","55","1","1.82","42","0","0.00","14","0","0.00","42","0","0.00","49","0","0.00","58","1","1.72","22","0","0.00","34","1","2.94"
"11081  :  โรงพยาบาลยางตลาด","831","0","0.00","60","0","0.00","90","0","0.00","85","0","0.00","79","0","0.00","79","0","0.00","61","0","0.00","58","0","0.00","86","0","0.00","66","0","0.00","57","0","0.00","60","0","0.00","50","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","188","0","0.00","13","0","0.00","19","0","0.00","26","0","0.00","18","0","0.00","17","0","0.00","16","0","0.00","24","0","0.00","15","0","0.00","8","0","0.00","11","0","0.00","11","0","0.00","10","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","372","3","0.81","33","1","3.03","44","0","0.00","28","0","0.00","26","0","0.00","24","0","0.00","39","1","2.56","42","1","2.38","31","0","0.00","19","0","0.00","29","0","0.00","24","0","0.00","33","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","506","0","0.00","41","0","0.00","51","0","0.00","60","0","0.00","44","0","0.00","46","0","0.00","41","0","0.00","39","0","0.00","42","0","0.00","49","0","0.00","25","0","0.00","29","0","0.00","39","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","128","0","0.00","31","0","0.00","19","0","0.00","13","0","0.00","2","0","0.00","10","0","0.00","6","0","0.00","8","0","0.00","9","0","0.00","1","0","0.00","1","0","0.00","18","0","0.00","10","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","462","0","0.00","34","0","0.00","38","0","0.00","77","0","0.00","51","0","0.00","32","0","0.00","47","0","0.00","62","0","0.00","29","0","0.00","20","0","0.00","17","0","0.00","25","0","0.00","30","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","1,030","0","0.00","86","0","0.00","102","0","0.00","98","0","0.00","100","0","0.00","71","0","0.00","98","0","0.00","84","0","0.00","91","0","0.00","70","0","0.00","82","0","0.00","90","0","0.00","58","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","607","0","0.00","52","0","0.00","56","0","0.00","68","0","0.00","57","0","0.00","41","0","0.00","50","0","0.00","49","0","0.00","42","0","0.00","60","0","0.00","50","0","0.00","33","0","0.00","49","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","819","5","0.61","73","0","0.00","94","3","3.19","47","0","0.00","29","0","0.00","57","0","0.00","80","0","0.00","57","0","0.00","123","2","1.63","106","0","0.00","56","0","0.00","55","0","0.00","42","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","263","0","0.00","43","0","0.00","27","0","0.00","26","0","0.00","34","0","0.00","15","0","0.00","21","0","0.00","17","0","0.00","17","0","0.00","19","0","0.00","9","0","0.00","16","0","0.00","19","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","248","0","0.00","16","0","0.00","14","0","0.00","26","0","0.00","11","0","0.00","11","0","0.00","21","0","0.00","28","0","0.00","28","0","0.00","28","0","0.00","29","0","0.00","21","0","0.00","15","0","0.00"
"28791  :  โรงพยาบาลสามชัย","174","0","0.00","13","0","0.00","18","0","0.00","20","0","0.00","14","0","0.00","8","0","0.00","16","0","0.00","14","0","0.00","7","0","0.00","16","0","0.00","17","0","0.00","12","0","0.00","19","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","73","0","0.00","4","0","0.00","16","0","0.00","9","0","0.00","3","0","0.00","8","0","0.00","5","0","0.00","8","0","0.00","13","0","0.00","0","0","0.00","5","0","0.00","1","0","0.00","1","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","7","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","595","0","0.00","50","0","0.00","49","0","0.00","62","0","0.00","53","0","0.00","43","0","0.00","55","0","0.00","51","0","0.00","44","0","0.00","64","0","0.00","42","0","0.00","52","0","0.00","30","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","85","2","2.35","8","0","0.00","7","0","0.00","7","0","0.00","10","0","0.00","6","0","0.00","2","0","0.00","16","1","6.25","10","1","10.00","3","0","0.00","9","0","0.00","6","0","0.00","1","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","11","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","324","0","0.00","52","0","0.00","41","0","0.00","55","0","0.00","38","0","0.00","40","0","0.00","42","0","0.00","19","0","0.00","17","0","0.00","9","0","0.00","7","0","0.00","4","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","499","0","0.00","42","0","0.00","40","0","0.00","41","0","0.00","44","0","0.00","42","0","0.00","61","0","0.00","40","0","0.00","39","0","0.00","39","0","0.00","31","0","0.00","32","0","0.00","48","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","627","4","0.64","61","1","1.64","53","0","0.00","69","1","1.45","42","0","0.00","50","0","0.00","66","0","0.00","61","0","0.00","28","0","0.00","50","1","2.00","63","1","1.59","45","0","0.00","39","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","17","0","0.00","7","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","379","0","0.00","37","0","0.00","40","0","0.00","30","0","0.00","31","0","0.00","30","0","0.00","35","0","0.00","35","0","0.00","41","0","0.00","28","0","0.00","16","0","0.00","35","0","0.00","21","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","91","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00","5","0","0.00","19","0","0.00","7","0","0.00","12","0","0.00","7","0","0.00","6","0","0.00","9","0","0.00","6","0","0.00","6","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","531","0","0.00","39","0","0.00","35","0","0.00","42","0","0.00","48","0","0.00","33","0","0.00","39","0","0.00","38","0","0.00","39","0","0.00","90","0","0.00","41","0","0.00","39","0","0.00","48","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","403","0","0.00","38","0","0.00","20","0","0.00","43","0","0.00","31","0","0.00","29","0","0.00","27","0","0.00","45","0","0.00","31","0","0.00","37","0","0.00","42","0","0.00","25","0","0.00","35","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","5","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,771","0","0.00","202","0","0.00","238","0","0.00","285","0","0.00","255","0","0.00","209","0","0.00","251","0","0.00","252","0","0.00","217","0","0.00","200","0","0.00","221","0","0.00","209","0","0.00","232","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","239","0","0.00","16","0","0.00","11","0","0.00","22","0","0.00","22","0","0.00","13","0","0.00","15","0","0.00","36","0","0.00","32","0","0.00","19","0","0.00","18","0","0.00","14","0","0.00","21","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","3,148","0","0.00","271","0","0.00","232","0","0.00","315","0","0.00","294","0","0.00","290","0","0.00","290","0","0.00","258","0","0.00","233","0","0.00","278","0","0.00","219","0","0.00","230","0","0.00","238","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","161","0","0.00","4","0","0.00","4","0","0.00","1","0","0.00","2","0","0.00","15","0","0.00","19","0","0.00","38","0","0.00","22","0","0.00","15","0","0.00","19","0","0.00","11","0","0.00","11","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","337","0","0.00","34","0","0.00","33","0","0.00","44","0","0.00","26","0","0.00","33","0","0.00","54","0","0.00","30","0","0.00","24","0","0.00","14","0","0.00","14","0","0.00","14","0","0.00","17","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","24","0","0.00","4","0","0.00","11","0","0.00","5","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","163","0","0.00","14","0","0.00","19","0","0.00","9","0","0.00","17","0","0.00","14","0","0.00","12","0","0.00","21","0","0.00","17","0","0.00","19","0","0.00","6","0","0.00","10","0","0.00","5","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","327","3","0.92","31","1","3.23","31","0","0.00","51","0","0.00","35","1","2.86","20","0","0.00","30","1","3.33","29","0","0.00","27","0","0.00","29","0","0.00","8","0","0.00","17","0","0.00","19","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","93","0","0.00","12","0","0.00","8","0","0.00","9","0","0.00","4","0","0.00","13","0","0.00","9","0","0.00","9","0","0.00","5","0","0.00","6","0","0.00","5","0","0.00","3","0","0.00","10","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","457","0","0.00","52","0","0.00","32","0","0.00","55","0","0.00","35","0","0.00","36","0","0.00","70","0","0.00","66","0","0.00","37","0","0.00","9","0","0.00","13","0","0.00","45","0","0.00","7","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","310","7","2.26","36","0","0.00","29","0","0.00","41","0","0.00","25","1","4.00","22","0","0.00","23","1","4.35","27","1","3.70","18","3","16.67","30","1","3.33","15","0","0.00","16","0","0.00","28","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","910","0","0.00","85","0","0.00","102","0","0.00","78","0","0.00","77","0","0.00","93","0","0.00","79","0","0.00","83","0","0.00","59","0","0.00","77","0","0.00","68","0","0.00","48","0","0.00","61","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","79","0","0.00","7","0","0.00","8","0","0.00","13","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","10","0","0.00","3","0","0.00","8","0","0.00","2","0","0.00","5","0","0.00","12","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","1,675","2","0.12","163","0","0.00","160","0","0.00","187","0","0.00","164","0","0.00","143","0","0.00","124","0","0.00","119","0","0.00","103","0","0.00","100","0","0.00","132","1","0.76","122","0","0.00","158","1","0.63"
"11113  :  โรงพยาบาลนิคมคำสร้อย","530","0","0.00","29","0","0.00","30","0","0.00","50","0","0.00","35","0","0.00","51","0","0.00","48","0","0.00","60","0","0.00","65","0","0.00","53","0","0.00","34","0","0.00","43","0","0.00","32","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","303","0","0.00","35","0","0.00","24","0","0.00","27","0","0.00","31","0","0.00","18","0","0.00","26","0","0.00","41","0","0.00","20","0","0.00","18","0","0.00","21","0","0.00","21","0","0.00","21","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","187","0","0.00","22","0","0.00","28","0","0.00","20","0","0.00","18","0","0.00","12","0","0.00","11","0","0.00","15","0","0.00","10","0","0.00","13","0","0.00","14","0","0.00","11","0","0.00","13","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","509","0","0.00","40","0","0.00","49","0","0.00","53","0","0.00","35","0","0.00","42","0","0.00","59","0","0.00","51","0","0.00","39","0","0.00","31","0","0.00","37","0","0.00","34","0","0.00","39","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","269","0","0.00","13","0","0.00","23","0","0.00","33","0","0.00","22","0","0.00","30","0","0.00","21","0","0.00","24","0","0.00","21","0","0.00","15","0","0.00","12","0","0.00","30","0","0.00","25","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","340","5","1.47","21","0","0.00","33","0","0.00","25","1","4.00","17","1","5.88","19","0","0.00","34","0","0.00","40","1","2.50","33","2","6.06","34","0","0.00","30","0","0.00","31","0","0.00","23","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","16","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","4,323","22","0.51","395","2","0.51","427","2","0.47","488","3","0.61","388","3","0.77","453","2","0.44","552","0","0.00","455","5","1.10","324","0","0.00","446","3","0.67","395","2","0.51","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","1,022","0","0.00","96","0","0.00","85","0","0.00","109","0","0.00","107","0","0.00","84","0","0.00","88","0","0.00","92","0","0.00","91","0","0.00","90","0","0.00","73","0","0.00","39","0","0.00","68","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","245","0","0.00","24","0","0.00","18","0","0.00","19","0","0.00","25","0","0.00","23","0","0.00","31","0","0.00","19","0","0.00","15","0","0.00","17","0","0.00","13","0","0.00","16","0","0.00","25","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","972","9","0.93","97","0","0.00","100","1","1.00","109","1","0.92","94","1","1.06","102","4","3.92","75","0","0.00","56","0","0.00","62","0","0.00","82","0","0.00","60","1","1.67","66","1","1.52","69","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","660","0","0.00","64","0","0.00","45","0","0.00","76","0","0.00","65","0","0.00","58","0","0.00","66","0","0.00","71","0","0.00","49","0","0.00","63","0","0.00","30","0","0.00","39","0","0.00","34","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","679","4","0.59","45","0","0.00","51","1","1.96","57","0","0.00","39","0","0.00","53","0","0.00","59","0","0.00","60","1","1.67","74","0","0.00","67","2","2.99","59","0","0.00","65","0","0.00","50","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","138","0","0.00","9","0","0.00","24","0","0.00","12","0","0.00","6","0","0.00","12","0","0.00","12","0","0.00","19","0","0.00","18","0","0.00","8","0","0.00","9","0","0.00","5","0","0.00","4","0","0.00"
"11125  :  โรงพยาบาลฝาง","2,389","16","0.67","163","2","1.23","172","3","1.74","201","2","1.00","180","2","1.11","279","2","0.72","256","0","0.00","238","0","0.00","175","1","0.57","184","0","0.00","177","0","0.00","130","1","0.77","234","3","1.28"
"11126  :  โรงพยาบาลแม่อาย","877","1","0.11","64","0","0.00","79","0","0.00","111","0","0.00","69","0","0.00","72","0","0.00","63","0","0.00","79","0","0.00","69","1","1.45","73","0","0.00","74","0","0.00","57","0","0.00","67","0","0.00"
"11127  :  โรงพยาบาลพร้าว","16","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","747","3","0.40","63","0","0.00","84","0","0.00","106","0","0.00","59","0","0.00","87","1","1.15","101","0","0.00","58","0","0.00","51","1","1.96","42","1","2.38","31","0","0.00","40","0","0.00","25","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","251","0","0.00","46","0","0.00","18","0","0.00","17","0","0.00","27","0","0.00","13","0","0.00","30","0","0.00","26","0","0.00","9","0","0.00","6","0","0.00","24","0","0.00","17","0","0.00","18","0","0.00"
"11130  :  โรงพยาบาลสันทราย","24","0","0.00","0","0","0.00","6","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","1,679","0","0.00","172","0","0.00","207","0","0.00","200","0","0.00","116","0","0.00","140","0","0.00","148","0","0.00","191","0","0.00","102","0","0.00","89","0","0.00","105","0","0.00","105","0","0.00","104","0","0.00"
"11132  :  โรงพยาบาลฮอด","446","2","0.45","36","1","2.78","41","1","2.44","43","0","0.00","24","0","0.00","36","0","0.00","32","0","0.00","49","0","0.00","51","0","0.00","31","0","0.00","34","0","0.00","38","0","0.00","31","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","316","0","0.00","24","0","0.00","35","0","0.00","22","0","0.00","22","0","0.00","55","0","0.00","35","0","0.00","24","0","0.00","30","0","0.00","23","0","0.00","4","0","0.00","20","0","0.00","22","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","144","0","0.00","9","0","0.00","8","0","0.00","13","0","0.00","20","0","0.00","8","0","0.00","12","0","0.00","17","0","0.00","4","0","0.00","15","0","0.00","22","0","0.00","8","0","0.00","8","0","0.00"
"11135  :  โรงพยาบาลสารภี","912","10","1.10","50","2","4.00","80","0","0.00","70","0","0.00","67","0","0.00","80","1","1.25","72","1","1.39","100","3","3.00","97","1","1.03","63","0","0.00","73","0","0.00","82","1","1.22","78","1","1.28"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","696","10","1.44","64","3","4.69","51","0","0.00","67","0","0.00","48","0","0.00","62","0","0.00","74","3","4.05","56","0","0.00","72","0","0.00","58","2","3.45","53","0","0.00","44","0","0.00","47","2","4.26"
"11138  :  โรงพยาบาลแม่วาง","261","0","0.00","26","0","0.00","20","0","0.00","44","0","0.00","22","0","0.00","16","0","0.00","40","0","0.00","23","0","0.00","17","0","0.00","17","0","0.00","14","0","0.00","9","0","0.00","13","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","36","0","0.00","7","0","0.00","4","0","0.00","7","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","113","0","0.00","18","0","0.00","11","0","0.00","17","0","0.00","5","0","0.00","2","0","0.00","13","0","0.00","17","0","0.00","5","0","0.00","11","0","0.00","3","0","0.00","1","0","0.00","10","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
