"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11209  :  โรงพยาบาลโกรกพระ","88","35","12","7"
"11210  :  โรงพยาบาลชุมแสง","166","43","0","0"
"11211  :  โรงพยาบาลหนองบัว","75","24","1","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","118","15","5","1"
"11213  :  โรงพยาบาลเก้าเลี้ยว","325","356","0","0"
"11214  :  โรงพยาบาลตาคลี","142","57","0","1"
"11215  :  โรงพยาบาลท่าตะโก","58","168","33","36"
"11216  :  โรงพยาบาลไพศาลี","73","135","14","53"
"11217  :  โรงพยาบาลพยุหะคีรี","151","171","0","0"
"11218  :  โรงพยาบาลลาดยาว","189","152","5","1"
"11219  :  โรงพยาบาลตากฟ้า","66","180","0","0"
"11220  :  โรงพยาบาลแม่วงก์","127","75","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","12","9","1","1"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","9","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","314","1","0","0"
"40749  :  โรงพยาบาลชุมตาบง","81","27","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","425","108","2","10"
"11221  :  โรงพยาบาลทัพทัน","71","36","1","2"
"11222  :  โรงพยาบาลสว่างอารมณ์","48","11","3","3"
"11223  :  โรงพยาบาลหนองฉาง","163","57","5","7"
"11224  :  โรงพยาบาลหนองขาหย่าง","45","69","50","2"
"11225  :  โรงพยาบาลบ้านไร่","645","490","173","119"
"11226  :  โรงพยาบาลลานสัก","168","225","2","3"
"11227  :  โรงพยาบาลห้วยคต","63","5","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","1,180","1,198","7","2"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","19","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","345","477","131","220"
"11230  :  โรงพยาบาลคลองลาน","70","3","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","65","1","0","0"
"11232  :  โรงพยาบาลคลองขลุง","177","194","2","18"
"11233  :  โรงพยาบาลพรานกระต่าย","76","6","0","0"
"11234  :  โรงพยาบาลลานกระบือ","54","77","7","29"
"11235  :  โรงพยาบาลทรายทองวัฒนา","194","178","23","89"
"11236  :  โรงพยาบาลปางศิลาทอง","94","163","2","13"
"14135  :  โรงพยาบาลบึงสามัคคี","47","11","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","251","266","28","125"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","315","59","0","0"
"10723  :  โรงพยาบาลแม่สอด","415","27","0","1"
"11238  :  โรงพยาบาลบ้านตาก","173","128","26","48"
"11239  :  โรงพยาบาลสามเงา","120","133","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","203","11","6","0"
"11241  :  โรงพยาบาลท่าสองยาง","149","6","0","0"
"11242  :  โรงพยาบาลพบพระ","86","2","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","140","2","0","0"
"27443  :  โรงพยาบาลวังเจ้า","30","2","0","0"
"10724  :  โรงพยาบาลสุโขทัย","212","295","4","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","340","110","9","7"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","165","158","74","64"
"11245  :  โรงพยาบาลคีรีมาศ","130","69","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","98","18","3","10"
"11247  :  โรงพยาบาลศรีสัชนาลัย","189","14","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","142","85","8","39"
"11249  :  โรงพยาบาลศรีนคร","70","51","1","7"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","72","23","4","3"
"10676  :  โรงพยาบาลพุทธชินราช","697","18","0","0"
"11251  :  โรงพยาบาลชาติตระการ","62","0","0","0"
"11252  :  โรงพยาบาลบางระกำ","149","18","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","93","41","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","191","186","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","111","870","5","25"
"11256  :  โรงพยาบาลวังทอง","356","86","1","1"
"11257  :  โรงพยาบาลเนินมะปราง","64","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","233","175","2","3"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","101","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","93","45","15","15"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","141","6","0","0"
"10726  :  โรงพยาบาลพิจิตร","401","73","1","1"
"11258  :  โรงพยาบาลวังทรายพูน","81","2","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","71","2","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","145","60","0","0"
"11261  :  โรงพยาบาลโพทะเล","145","66","15","26"
"11262  :  โรงพยาบาลสามง่าม","83","4","0","0"
"11263  :  โรงพยาบาลทับคล้อ","101","17","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","97","5","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","71","7","0","1"
"27978  :  โรงพยาบาลสากเหล็ก","33","1","0","0"
"27979  :  โรงพยาบาลบึงนาราง","23","4","0","0"
"27980  :  โรงพยาบาลดงเจริญ","36","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","580","169","50","11"
"11264  :  โรงพยาบาลชนแดน","189","500","122","236"
"11265  :  โรงพยาบาลหล่มสัก","236","28","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","487","298","1","0"
"11267  :  โรงพยาบาลศรีเทพ","142","36","0","1"
"11268  :  โรงพยาบาลหนองไผ่","177","361","113","72"
"11269  :  โรงพยาบาลบึงสามพัน","311","456","45","63"
"11270  :  โรงพยาบาลน้ำหนาว","60","43","0","0"
"11271  :  โรงพยาบาลวังโป่ง","63","217","3","2"
"11272  :  โรงพยาบาลเขาค้อ","52","13","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","95","23","7","7"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","5","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","382","272","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","92","38","17","3"
"10729  :  โรงพยาบาลบ้านโป่ง","226","41","4","5"
"10730  :  โรงพยาบาลโพธาราม","107","11","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","81","1","0","0"
"11274  :  โรงพยาบาลบางแพ","101","67","0","3"
"11275  :  โรงพยาบาลเจ็ดเสมียน","24","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","51","136","0","0"
"11277  :  โรงพยาบาลวัดเพลง","8","1","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","331","259","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","8","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","25","82","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","624","206","5","79"
"10732  :  โรงพยาบาลมะการักษ์","470","330","1","0"
"11278  :  โรงพยาบาลไทรโยค","40","144","1","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","130","112","37","1"
"11280  :  โรงพยาบาลบ่อพลอย","71","10","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","66","63","0","0"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","253","292","58","159"
"11283  :  โรงพยาบาลทองผาภูมิ","106","105","0","1"
"11284  :  โรงพยาบาลสังขละบุรี","115","98","2","0"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","61","4","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","49","2","1","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","884","0","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","45","43","1","19"
"11520  :  โรงพยาบาลค่ายสุรสีห์","14","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","41","73","17","26"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","94","177","23","55"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","351","609","409","91"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","439","163","0","2"
"11289  :  โรงพยาบาลเดิมบางนางบวช","117","39","5","1"
"11290  :  โรงพยาบาลด่านช้าง","93","9","2","1"
"11291  :  โรงพยาบาลบางปลาม้า","95","136","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","104","99","20","50"
"11293  :  โรงพยาบาลดอนเจดีย์","54","177","21","97"
"11294  :  โรงพยาบาลสามชุก","67","102","17","30"
"11295  :  โรงพยาบาลอู่ทอง","140","17","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","50","3","0","3"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","270","80","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","60","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","53","48","0","0"
"11299  :  โรงพยาบาลห้วยพลู","31","36","2","1"
"11300  :  โรงพยาบาลดอนตูม","33","0","0","0"
"11301  :  โรงพยาบาลบางเลน","42","0","0","0"
"11302  :  โรงพยาบาลสามพราน","134","1","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","56","130","0","5"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","7","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","57","32","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","458","82","12","23"
"11304  :  โรงพยาบาลกระทุ่มแบน","145","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","290","104","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","5","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","97","2","0","0"
"11306  :  โรงพยาบาลนภาลัย","19","189","0","0"
"11307  :  โรงพยาบาลอัมพวา","7","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","139","56","15","2"
"11308  :  โรงพยาบาลเขาย้อย","82","91","5","11"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","65","70","14","47"
"11310  :  โรงพยาบาลชะอำ","70","61","28","19"
"11311  :  โรงพยาบาลท่ายาง","34","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","32","34","3","8"
"11313  :  โรงพยาบาลบ้านแหลม","7","81","5","63"
"11314  :  โรงพยาบาลแก่งกระจาน","68","153","5","2"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","126","64","0","0"
"11315  :  โรงพยาบาลกุยบุรี","21","1","0","0"
"11316  :  โรงพยาบาลทับสะแก","59","145","13","24"
"11317  :  โรงพยาบาลบางสะพาน","52","83","16","38"
"11318  :  โรงพยาบาลบางสะพานน้อย","29","6","0","0"
"11319  :  โรงพยาบาลปราณบุรี","573","1,974","3","3"
"11320  :  โรงพยาบาลหัวหิน","221","20","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","117","85","0","1"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","183","78","26","25"
"11322  :  โรงพยาบาลพรหมคีรี","43","186","49","106"
"11324  :  โรงพยาบาลลานสะกา","21","69","8","9"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","52","33","0","2"
"11326  :  โรงพยาบาลพิปูน","14","5","2","2"
"11327  :  โรงพยาบาลเชียรใหญ่","97","204","2","24"
"11328  :  โรงพยาบาลชะอวด","56","2","0","0"
"11329  :  โรงพยาบาลท่าศาลา","248","155","6","35"
"11330  :  โรงพยาบาลทุ่งสง","62","26","3","10"
"11331  :  โรงพยาบาลนาบอน","4","31","11","6"
"11332  :  โรงพยาบาลทุ่งใหญ่","36","16","2","2"
"11333  :  โรงพยาบาลปากพนัง","75","178","33","105"
"11334  :  โรงพยาบาลร่อนพิบูลย์","68","19","4","3"
"11335  :  โรงพยาบาลสิชล","117","44","0","0"
"11336  :  โรงพยาบาลขนอม","20","92","11","28"
"11337  :  โรงพยาบาลหัวไทร","51","17","1","10"
"11338  :  โรงพยาบาลบางขัน","12","1","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","5","13","6","1"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","27","3","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","15","10","3","5"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","4","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","16","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","13","89","7","2"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","18","1","0","0"
"40742  :  โรงพยาบาลนบพิตำ","22","119","5","66"
"40743  :  โรงพยาบาลพระพรหม","24","133","1","10"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","75","68","0","0"
"11340  :  โรงพยาบาลเขาพนม","22","4","0","2"
"11341  :  โรงพยาบาลเกาะลันตา","2","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","18","31","1","3"
"11343  :  โรงพยาบาลอ่าวลึก","27","1","0","0"
"11344  :  โรงพยาบาลปลายพระยา","26","4","0","0"
"11345  :  โรงพยาบาลลำทับ","22","1","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","11","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","5","0","0","0"
"10739  :  โรงพยาบาลพังงา","77","195","47","69"
"10740  :  โรงพยาบาลตะกั่วป่า","165","118","0","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","3","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","17","27","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","29","45","0","0"
"11350  :  โรงพยาบาลบางไทร","14","15","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","77","98","0","0"
"11353  :  โรงพยาบาลทับปุด","20","10","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","46","10","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","250","15","0","0"
"11355  :  โรงพยาบาลป่าตอง","71","204","0","1"
"11356  :  โรงพยาบาลถลาง","85","3","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","39","3","1","0"
"41436  :  โรงพยาบาลฉลอง","11","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","5","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","354","48","2","0"
"10742  :  โรงพยาบาลเกาะสมุย","153","258","19","4"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","67","196","41","91"
"11358  :  โรงพยาบาลดอนสัก","9","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","39","2","0","0"
"11360  :  โรงพยาบาลไชยา","81","95","13","36"
"11361  :  โรงพยาบาลท่าชนะ","464","591","273","214"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","32","4","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","16","22","0","0"
"11364  :  โรงพยาบาลพนม","36","127","1","0"
"11365  :  โรงพยาบาลท่าฉาง","73","214","54","78"
"11366  :  โรงพยาบาลบ้านนาสาร","143","481","143","181"
"11367  :  โรงพยาบาลบ้านนาเดิม","32","19","1","0"
"11368  :  โรงพยาบาลเคียนซา","70","371","8","59"
"11369  :  โรงพยาบาลพระแสง","50","11","0","0"
"11370  :  โรงพยาบาลพุนพิน","62","89","7","1"
"11371  :  โรงพยาบาลชัยบุรี","18","349","0","1"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","57","260","62","106"
"11654  :  โรงพยาบาลวิภาวดี","9","2","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","1,005","642","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","26","1","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","5","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","9","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","3","0","0"
"10743  :  โรงพยาบาลระนอง","119","48","0","0"
"11323  :  โรงพยาบาลละอุ่น","18","6","1","0"
"11372  :  โรงพยาบาลกะเปอร์","28","13","0","0"
"11373  :  โรงพยาบาลกระบุรี","55","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","2","50","1","49"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","234","312","0","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","10","3","0","0"
"11376  :  โรงพยาบาลท่าแซะ","173","353","39","119"
"11377  :  โรงพยาบาลปะทิว","28","35","1","1"
"11378  :  โรงพยาบาลมาบอำมฤต","11","4","0","3"
"11379  :  โรงพยาบาลหลังสวน","72","99","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","44","100","24","64"
"11381  :  โรงพยาบาลละแม","24","4","1","0"
"11382  :  โรงพยาบาลพะโต๊ะ","31","14","1","0"
"11383  :  โรงพยาบาลสวี","48","46","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","41","135","45","76"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","2","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","419","242","64","29"
"10745  :  โรงพยาบาลสงขลา","220","284","50","4"
"11386  :  โรงพยาบาลสทิงพระ","46","19","0","5"
"11387  :  โรงพยาบาลจะนะ","53","183","49","20"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","83","20","2","4"
"11390  :  โรงพยาบาลเทพา","38","92","17","17"
"11391  :  โรงพยาบาลสะบ้าย้อย","38","18","5","2"
"11392  :  โรงพยาบาลระโนด","64","127","11","16"
"11393  :  โรงพยาบาลกระแสสินธุ์","28","78","6","57"
"11394  :  โรงพยาบาลรัตภูมิ","39","85","0","0"
"11395  :  โรงพยาบาลสะเดา","34","78","35","35"
"11396  :  โรงพยาบาลนาหม่อม","33","174","16","62"
"11397  :  โรงพยาบาลควนเนียง","40","12","2","4"
"11398  :  โรงพยาบาลปาดังเบซาร์","13","1","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","31","32","0","0"
"11400  :  โรงพยาบาลสิงหนคร","34","448","10","75"
"11401  :  โรงพยาบาลคลองหอยโข่ง","55","538","376","106"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","557","216","3","17"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","69","41","0","0"
"10746  :  โรงพยาบาลสตูล","83","312","102","135"
"11402  :  โรงพยาบาลควนโดน","4","114","113","0"
"11403  :  โรงพยาบาลควนกาหลง","13","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","2","183","119","4"
"11405  :  โรงพยาบาลละงู","11","31","3","14"
"11406  :  โรงพยาบาลทุ่งหว้า","16","1","0","0"
"28786  :  โรงพยาบาลมะนัง","13","85","0","0"
"10683  :  โรงพยาบาลตรัง","332","669","1","0"
"11407  :  โรงพยาบาลกันตัง","24","304","5","0"
"11408  :  โรงพยาบาลย่านตาขาว","66","32","0","2"
"11409  :  โรงพยาบาลปะเหลียน","11","116","1","0"
"11410  :  โรงพยาบาลสิเกา","11","2","0","0"
"11411  :  โรงพยาบาลห้วยยอด","215","136","4","0"
"11412  :  โรงพยาบาลวังวิเศษ","24","83","19","26"
"11413  :  โรงพยาบาลนาโยง","49","362","104","139"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","18","69","0","1"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","1","1","0"
"10747  :  โรงพยาบาลพัทลุง","348","4","0","0"
"11414  :  โรงพยาบาลกงหรา","19","46","12","19"
"11415  :  โรงพยาบาลเขาชัยสน","19","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","32","15","1","0"
"11417  :  โรงพยาบาลควนขนุน","79","16","1","2"
"11418  :  โรงพยาบาลปากพะยูน","23","3","1","1"
"11419  :  โรงพยาบาลศรีบรรพต","23","35","14","10"
"11420  :  โรงพยาบาลป่าบอน","24","38","0","4"
"11421  :  โรงพยาบาลบางแก้ว","12","62","0","1"
"11422  :  โรงพยาบาลป่าพะยอม","41","14","3","8"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","32","4","1","0"
"10748  :  โรงพยาบาลปัตตานี","76","372","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","116","392","92","131"
"11424  :  โรงพยาบาลหนองจิก","5","56","0","0"
"11425  :  โรงพยาบาลปะนาเระ","10","5","0","0"
"11426  :  โรงพยาบาลมายอ","2","393","19","141"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","36","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","2","6","0","0"
"11430  :  โรงพยาบาลยะรัง","2","13","0","0"
"11431  :  โรงพยาบาลแม่ลาน","10","291","86","153"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","0","155","2","5"
"11464  :  โรงพยาบาลกะพ้อ","1","23","3","3"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","97","48","0","0"
"10749  :  โรงพยาบาลเบตง","66","107","10","39"
"11432  :  โรงพยาบาลบันนังสตา","3","55","5","11"
"11433  :  โรงพยาบาลธารโต","11","8","2","1"
"11434  :  โรงพยาบาลรามัน","5","22","1","3"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","4","23","3","8"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","9","125","73","36"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","9","1","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","43","57","1","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","58","22","3","0"
"11435  :  โรงพยาบาลตากใบ","19","3","0","0"
"11436  :  โรงพยาบาลบาเจาะ","6","4","2","0"
"11437  :  โรงพยาบาลระแงะ","13","73","5","18"
"11438  :  โรงพยาบาลรือเสาะ","10","1","0","0"
"11439  :  โรงพยาบาลศรีสาคร","5","38","6","5"
"11440  :  โรงพยาบาลแว้ง","9","2","0","0"
"11441  :  โรงพยาบาลสุคิริน","28","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","8","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","0","99","21","62"
"15010  :  โรงพยาบาลเจาะไอร้อง","5","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","1","0","0","0"
