"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน","คน","ครั้ง","ครั้ง:คน"
"28778  :  โรงพยาบาลโพธิ์ตาก","12,321","39,129","3.18","729","2,433","3.34","598","1,417","2.37","11,457","33,963","2.96","11","11","1.00","0","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","31,199","79,977","2.56","1,203","3,195","2.66","2,566","4,222","1.65","29,069","70,766","2.43","39","74","1.90","1","10","10.00"
"28815  :  โรงพยาบาลรัตนวาปี","22,737","60,733","2.67","26","29","1.12","2,652","3,861","1.46","20,482","50,314","2.46","599","971","1.62","1,861","5,550","2.98"
"10707  :  โรงพยาบาลมหาสารคาม","180,098","472,883","2.63","15,606","60,982","3.91","131,052","238,279","1.82","55,834","156,115","2.80","57","144","2.53","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","21,092","64,583","3.06","1,141","3,725","3.26","696","1,657","2.38","20,154","56,889","2.82","0","0","0.00","246","653","2.65"
"11052  :  โรงพยาบาลโกสุมพิสัย","41,347","125,023","3.02","3,811","16,321","4.28","3,512","11,351","3.23","31,910","89,400","2.80","59","108","1.83","0","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","48,868","122,549","2.51","2,351","7,451","3.17","1,620","4,158","2.57","21,545","53,342","2.48","15","46","3.07","35,005","53,952","1.54"
"11054  :  โรงพยาบาลเชียงยืน","48,087","156,887","3.26","3,380","12,909","3.82","3,589","7,901","2.20","44,450","133,171","3.00","32","86","2.69","7","9","1.29"
"11055  :  โรงพยาบาลบรบือ","71,313","203,147","2.85","3,929","15,261","3.88","2,281","5,198","2.28","25,577","67,035","2.62","27","45","1.67","0","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","36,896","99,734","2.70","1,990","5,687","2.86","2,744","4,701","1.71","35,377","88,678","2.51","29","71","2.45","227","487","2.15"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","62,015","179,220","2.89","3,759","12,150","3.23","2,808","5,639","2.01","58,833","154,462","2.63","14","22","1.57","5,271","6,947","1.32"
"11058  :  โรงพยาบาลวาปีปทุม","73,904","214,222","2.90","5,013","18,433","3.68","2,305","5,001","2.17","71,146","184,342","2.59","41","67","1.63","0","0","0.00"
"11059  :  โรงพยาบาลนาดูน","27,422","87,765","3.20","332","842","2.54","2,474","4,191","1.69","26,619","82,661","3.11","12","36","3.00","13","15","1.15"
"11060  :  โรงพยาบาลยางสีสุราช","23,866","87,795","3.68","1,407","4,809","3.42","1,045","2,666","2.55","22,707","78,292","3.45","23","50","2.17","102","102","1.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","67,713","173,991","2.57","15,277","52,269","3.42","26,012","52,117","2.00","28,997","59,721","2.06","4","7","1.75","100","114","1.14"
"24704  :  โรงพยาบาลกุดรัง","27,660","84,680","3.06","1,668","4,171","2.50","4,629","6,682","1.44","11,964","33,674","2.81","21","34","1.62","423","531","1.26"
"28843  :  โรงพยาบาลชื่นชม","16,993","51,238","3.02","2,619","5,143","1.96","1,178","2,603","2.21","15,779","42,224","2.68","1","1","1.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","262,116","797,925","3.04","30,152","125,601","4.17","197,169","401,045","2.03","87,968","270,408","3.07","391","849","2.17","13","22","1.69"
"11061  :  โรงพยาบาลเกษตรวิสัย","71,593","234,309","3.27","6,587","24,080","3.66","3,544","9,236","2.61","66,296","196,966","2.97","26","109","4.19","3,234","3,918","1.21"
"11062  :  โรงพยาบาลปทุมรัตต์","37,032","132,052","3.57","32,834","75,376","2.30","9,487","18,388","1.94","11,445","38,149","3.33","36","59","1.64","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","53,491","170,816","3.19","4,205","13,858","3.30","8,644","14,539","1.68","49,080","138,786","2.83","38","71","1.87","2,426","3,562","1.47"
"11064  :  โรงพยาบาลธวัชบุรี","46,554","118,637","2.55","2,403","7,620","3.17","39,904","72,947","1.83","14,962","38,026","2.54","0","0","0.00","33","45","1.36"
"11065  :  โรงพยาบาลพนมไพร","44,093","130,169","2.95","2,567","10,554","4.11","1,453","3,775","2.60","42,208","112,198","2.66","5","5","1.00","17","18","1.06"
"11066  :  โรงพยาบาลโพนทอง","117,711","306,970","2.61","5,409","18,934","3.50","65,279","118,177","1.81","75,755","169,762","2.24","33","99","3.00","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","36,743","109,373","2.98","2,294","7,251","3.16","1,856","4,085","2.20","33,888","94,995","2.80","34","69","2.03","946","1,072","1.13"
"11068  :  โรงพยาบาลหนองพอก","36,717","110,639","3.01","1,748","8,349","4.78","4,046","6,214","1.54","32,541","86,704","2.66","15","18","1.20","3,574","6,038","1.69"
"11069  :  โรงพยาบาลเสลภูมิ","84,540","250,493","2.96","4,835","18,508","3.83","4,566","9,326","2.04","80,346","219,241","2.73","54","127","2.35","67","91","1.36"
"11070  :  โรงพยาบาลสุวรรณภูมิ","93,284","304,652","3.27","5,192","23,262","4.48","4,257","13,164","3.09","89,158","254,403","2.85","68","141","2.07","5,690","6,622","1.16"
"11071  :  โรงพยาบาลเมืองสรวง","17,588","58,442","3.32","1,643","5,548","3.38","540","1,553","2.88","6,797","22,008","3.24","8","14","1.75","14,092","28,158","2.00"
"11072  :  โรงพยาบาลโพนทราย","19,442","73,242","3.77","1,403","5,496","3.92","1,676","3,592","2.14","16,144","51,488","3.19","8","29","3.63","8,284","12,637","1.53"
"11073  :  โรงพยาบาลอาจสามารถ","39,684","107,722","2.71","2,297","6,814","2.97","10,280","16,479","1.60","34,089","83,303","2.44","14","33","2.36","869","1,096","1.26"
"11074  :  โรงพยาบาลเมยวดี","17,108","58,845","3.44","1,160","4,436","3.82","1,529","3,268","2.14","16,223","50,648","3.12","8","21","2.63","287","445","1.55"
"11075  :  โรงพยาบาลศรีสมเด็จ","25,774","75,809","2.94","16,715","30,548","1.83","1,276","2,426","1.90","16,802","41,272","2.46","62","93","1.50","5","5","1.00"
"11076  :  โรงพยาบาลจังหาร","31,293","93,721","2.99","209","372","1.78","21,227","39,582","1.86","18,402","50,809","2.76","5","18","3.60","4","4","1.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","8,603","36,348","4.23","5,468","25,829","4.72","647","1,755","2.71","2,598","8,764","3.37","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","13,219","42,942","3.25","1,795","4,880","2.72","1,732","3,426","1.98","3,634","7,715","2.12","0","0","0.00","1","1","1.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","15,422","49,072","3.18","1,040","3,415","3.28","10,834","20,208","1.87","6,867","22,336","3.25","19","43","2.26","1,474","1,552","1.05"
"27989  :  โรงพยาบาลเชียงขวัญ","20,613","65,573","3.18","1,478","5,064","3.43","2,317","4,932","2.13","18,769","55,149","2.94","17","47","2.76","326","381","1.17"
"27990  :  โรงพยาบาลหนองฮี","15,733","61,442","3.91","954","3,720","3.90","1,482","2,855","1.93","14,949","54,803","3.67","0","0","0.00","50","64","1.28"
"10709  :  โรงพยาบาลกาฬสินธุ์","161,759","400,357","2.48","12,473","36,000","2.89","8,882","19,856","2.24","119,097","258,885","2.17","772","1,011","1.31","0","0","0.00"
"11077  :  โรงพยาบาลนามน","23,988","74,789","3.12","1,224","4,727","3.86","19,997","41,588","2.08","9,441","28,405","3.01","24","62","2.58","3","7","2.33"
"11078  :  โรงพยาบาลกมลาไสย","49,936","159,092","3.19","5,078","22,925","4.51","12,618","21,633","1.71","42,191","108,971","2.58","13","34","2.62","600","786","1.31"
"11079  :  โรงพยาบาลร่องคำ","15,901","51,371","3.23","1,284","4,664","3.63","1,604","2,603","1.62","14,739","44,088","2.99","10","12","1.20","1","1","1.00"
"11080  :  โรงพยาบาลเขาวง","29,548","114,290","3.87","2,659","10,747","4.04","960","2,725","2.84","28,033","94,689","3.38","84","196","2.33","531","3,893","7.33"
"11081  :  โรงพยาบาลยางตลาด","100,679","279,751","2.78","1,759","4,372","2.49","6,834","20,342","2.98","96,807","248,700","2.57","65","116","1.78","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","30,993","93,719","3.02","1,606","4,956","3.09","748","1,911","2.55","29,810","84,692","2.84","23","43","1.87","11","18","1.64"
"11083  :  โรงพยาบาลสหัสขันธ์","25,531","78,783","3.09","1,475","5,174","3.51","1,061","2,464","2.32","24,372","69,887","2.87","14","32","2.29","47","58","1.23"
"11084  :  โรงพยาบาลคำม่วง","34,208","110,558","3.23","2,880","12,196","4.23","1,524","4,289","2.81","31,309","90,882","2.90","13","29","2.23","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","25,654","91,419","3.56","1,433","4,751","3.32","21,633","51,357","2.37","10,697","33,945","3.17","39","87","2.23","2","2","1.00"
"11086  :  โรงพยาบาลหนองกุงศรี","44,571","139,519","3.13","2,468","8,145","3.30","12,749","25,053","1.97","40,713","105,474","2.59","10","38","3.80","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","41,640","143,896","3.46","5,461","19,957","3.65","10,046","22,947","2.28","27,964","99,260","3.55","71","237","3.34","54","58","1.07"
"11088  :  โรงพยาบาลห้วยผึ้ง","21,245","65,647","3.09","1,505","5,288","3.51","3,660","5,802","1.59","18,224","49,219","2.70","2,716","3,747","1.38","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","69,804","226,867","3.25","5,978","26,025","4.35","659","1,405","2.13","29,736","91,599","3.08","131","285","2.18","55,349","107,553","1.94"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","23,937","75,678","3.16","1,507","4,407","2.92","563","1,301","2.31","23,120","68,427","2.96","7","8","1.14","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","18,251","56,833","3.11","1,884","5,720","3.04","1,297","3,116","2.40","15,770","47,212","2.99","27","36","1.33","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","17,153","53,398","3.11","1,909","3,839","2.01","1,287","2,799","2.17","16,013","44,773","2.80","30","37","1.23","872","908","1.04"
"28791  :  โรงพยาบาลสามชัย","17,070","54,546","3.20","244","644","2.64","2,588","4,794","1.85","15,381","46,499","3.02","0","0","0.00","759","2,594","3.42"
"10710  :  โรงพยาบาลสกลนคร","132,698","498,210","3.75","22,253","107,195","4.82","16,238","60,840","3.75","89,071","309,031","3.47","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","25,641","77,916","3.04","1,153","5,524","4.79","8,901","14,937","1.68","18,787","53,701","2.86","25","65","2.60","735","1,237","1.68"
"11090  :  โรงพยาบาลกุดบาก","16,415","45,108","2.75","1,282","4,862","3.79","4,797","8,657","1.80","8,075","23,908","2.96","0","0","0.00","5,772","7,681","1.33"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","22,466","71,368","3.18","2,517","8,424","3.35","2,168","4,454","2.05","17,384","54,251","3.12","0","0","0.00","2,692","4,239","1.57"
"11092  :  โรงพยาบาลพังโคน","39,552","110,434","2.79","3,317","10,914","3.29","2,691","6,667","2.48","35,032","89,830","2.56","70","113","1.61","85","98","1.15"
"11093  :  โรงพยาบาลวาริชภูมิ","34,836","96,879","2.78","0","0","0.00","121","199","1.64","29,017","75,994","2.62","0","0","0.00","6,114","18,585","3.04"
"11094  :  โรงพยาบาลนิคมน้ำอูน","10,103","31,015","3.07","795","2,649","3.33","279","976","3.50","9,332","25,964","2.78","36","96","2.67","2","6","3.00"
"11095  :  โรงพยาบาลวานรนิวาส","52,890","180,957","3.42","5,122","24,217","4.73","4,202","15,244","3.63","42,972","134,947","3.14","161","440","2.73","508","508","1.00"
"11096  :  โรงพยาบาลคำตากล้า","28,939","80,971","2.80","1,598","4,405","2.76","9,833","14,238","1.45","24,049","56,866","2.36","8","13","1.63","2,605","5,449","2.09"
"11097  :  โรงพยาบาลบ้านม่วง","35,397","103,368","2.92","2,511","10,494","4.18","2,755","5,924","2.15","30,472","83,536","2.74","94","187","1.99","16","16","1.00"
"11098  :  โรงพยาบาลอากาศอำนวย","33,169","100,281","3.02","2,701","8,096","3.00","498","1,058","2.12","24,014","71,376","2.97","22","93","4.23","12,909","19,494","1.51"
"11099  :  โรงพยาบาลส่องดาว","22,034","72,864","3.31","736","2,011","2.73","686","1,370","2.00","20,087","62,520","3.11","37","92","2.49","1,998","5,149","2.58"
"11100  :  โรงพยาบาลเต่างอย","23,796","68,613","2.88","1,202","4,853","4.04","4,929","8,595","1.74","20,518","53,107","2.59","22","62","2.82","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","24,138","76,722","3.18","1,979","7,987","4.04","3,250","7,074","2.18","19,680","58,801","2.99","16","40","2.50","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","23,913","71,166","2.98","1,516","5,557","3.67","980","2,610","2.66","17,550","49,521","2.82","0","0","0.00","8,436","10,817","1.28"
"11103  :  โรงพยาบาลโพนนาแก้ว","22,286","66,916","3.00","1,534","5,441","3.55","1,909","4,707","2.47","14,596","44,695","3.06","62","153","2.47","9,044","10,664","1.18"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","118,535","344,837","2.91","6,261","27,431","4.38","7,954","20,035","2.52","111,709","284,351","2.55","251","749","2.98","454","3,435","7.57"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","6,232","21,610","3.47","4,034","13,268","3.29","2,628","8,329","3.17","0","0","0.00","0","0","0.00","3","13","4.33"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","17,731","42,951","2.42","1,148","3,910","3.41","7,986","10,350","1.30","9,490","23,724","2.50","29","58","2.00","1,554","3,338","2.15"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","559","1,157","2.07","352","804","2.28","55","89","1.62","143","255","1.78","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","139,192","381,680","2.74","16,591","59,671","3.60","45,667","88,519","1.94","85,377","229,492","2.69","1,851","3,998","2.16","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","34,207","97,507","2.85","2,022","8,160","4.04","4,720","8,791","1.86","28,206","78,628","2.79","175","396","2.26","411","1,532","3.73"
"11105  :  โรงพยาบาลท่าอุเทน","33,338","89,026","2.67","2,113","7,577","3.59","21,529","35,861","1.67","16,483","42,230","2.56","552","1,145","2.07","105","109","1.04"
"11106  :  โรงพยาบาลบ้านแพง","25,474","77,300","3.03","1,668","5,944","3.56","18,675","31,200","1.67","12,056","34,346","2.85","0","0","0.00","732","2,066","2.82"
"11107  :  โรงพยาบาลนาทม","17,268","57,104","3.31","845","3,254","3.85","805","2,130","2.65","16,493","50,571","3.07","71","151","2.13","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","36,657","125,129","3.41","4,013","18,756","4.67","17,567","27,072","1.54","24,619","75,439","3.06","93","280","3.01","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","42,452","108,691","2.56","2,498","6,383","2.56","1,057","2,180","2.06","39,115","96,228","2.46","251","493","1.96","444","477","1.07"
"11110  :  โรงพยาบาลศรีสงคราม","41,181","134,431","3.26","2,899","11,365","3.92","1,540","5,283","3.43","25,739","81,709","3.17","880","1,424","1.62","20,113","33,458","1.66"
"11111  :  โรงพยาบาลนาหว้า","35,939","108,175","3.01","1,962","6,619","3.37","3,426","6,528","1.91","33,581","94,955","2.83","32","62","1.94","3","3","1.00"
"11112  :  โรงพยาบาลโพนสวรรค์","36,160","102,890","2.85","1,620","5,720","3.53","26,671","44,861","1.68","18,456","52,037","2.82","89","189","2.12","16","16","1.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","61,804","175,714","2.84","4,202","16,941","4.03","2,156","6,952","3.22","57,549","147,911","2.57","410","892","2.18","5","5","1.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","4,319","10,902","2.52","682","1,500","2.20","229","662","2.89","3,170","8,189","2.58","79","140","1.77","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","10,559","33,193","3.14","3,826","12,609","3.30","1,195","2,122","1.78","7,787","16,718","2.15","5","11","2.20","493","1,385","2.81"
"10712  :  โรงพยาบาลมุกดาหาร","115,208","353,052","3.06","9,680","31,277","3.23","7,267","18,224","2.51","102,468","277,607","2.71","431","814","1.89","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","25,615","82,146","3.21","1,870","8,652","4.63","16,746","34,578","2.06","13,893","38,736","2.79","6","14","2.33","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","24,940","75,917","3.04","1,871","7,152","3.82","924","2,042","2.21","22,945","63,148","2.75","1","69","69.00","3","5","1.67"
"11115  :  โรงพยาบาลดงหลวง","19,383","63,580","3.28","1,018","4,340","4.26","13,398","32,153","2.40","9,863","27,036","2.74","26","49","1.88","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","30,795","90,736","2.95","2,566","11,199","4.36","23,617","44,298","1.88","13,030","32,931","2.53","8","14","1.75","68","69","1.01"
"11117  :  โรงพยาบาลหว้านใหญ่","18,668","47,618","2.55","1,226","3,996","3.26","11,438","19,454","1.70","8,774","20,920","2.38","167","325","1.95","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","17,789","71,041","3.99","2,739","10,470","3.82","10,556","19,547","1.85","11,929","38,000","3.19","23","69","3.00","230","269","1.17"
"06009  :  โรงพยาบาลแม่ตื่น","2,866","5,849","2.04","178","331","1.86","223","299","1.34","2,203","4,431","2.01","0","0","0.00","1","1","1.00"
"10713  :  โรงพยาบาลนครพิงค์","390,993","783,402","2.00","32,057","87,377","2.73","59,411","102,773","1.73","178,858","399,059","2.23","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","72,259","244,125","3.38","5,799","22,683","3.91","3,473","10,645","3.07","64,767","196,655","3.04","401","1,062","2.65","218","234","1.07"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","43,346","139,333","3.21","2,070","6,567","3.17","2,452","3,569","1.46","41,308","122,049","2.95","473","1,049","2.22","1,262","2,602","2.06"
"11121  :  โรงพยาบาลเชียงดาว","48,089","115,648","2.40","2,339","5,621","2.40","20,566","31,833","1.55","30,060","69,293","2.31","2,028","3,060","1.51","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","38,986","91,455","2.35","3,551","9,123","2.57","5,061","8,134","1.61","21,861","57,676","2.64","3,454","6,713","1.94","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","57,253","161,062","2.81","2,539","7,247","2.85","1,417","2,649","1.87","37,053","99,435","2.68","1,535","2,796","1.82","13,489","27,410","2.03"
"11124  :  โรงพยาบาลสะเมิง","17,442","45,203","2.59","1,447","4,355","3.01","1,237","3,009","2.43","12,262","31,280","2.55","1,608","3,165","1.97","59","202","3.42"
"11125  :  โรงพยาบาลฝาง","76,656","282,138","3.68","9,497","16,728","1.76","25,359","42,396","1.67","40,296","153,693","3.81","4,439","9,713","2.19","9,436","39,111","4.14"
"11126  :  โรงพยาบาลแม่อาย","36,553","87,294","2.39","2,055","5,685","2.77","12,474","17,831","1.43","19,786","48,702","2.46","3,511","8,353","2.38","9","18","2.00"
"11127  :  โรงพยาบาลพร้าว","33,347","108,726","3.26","1,966","6,438","3.27","1,639","3,197","1.95","20,910","65,433","3.13","520","973","1.87","20,831","29,791","1.43"
"11128  :  โรงพยาบาลสันป่าตอง","67,288","209,243","3.11","6,474","26,252","4.05","18,069","37,655","2.08","48,347","129,175","2.67","868","1,862","2.15","9,561","14,299","1.50"
"11129  :  โรงพยาบาลสันกำแพง","27,360","61,513","2.25","2,621","6,406","2.44","2,369","3,001","1.27","17,717","43,945","2.48","2,188","3,317","1.52","401","929","2.32"
"11130  :  โรงพยาบาลสันทราย","55,899","157,604","2.82","3,975","15,312","3.85","2,922","7,079","2.42","43,944","119,333","2.72","2,370","6,450","2.72","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","48,429","132,545","2.74","3,157","9,093","2.88","10,284","18,027","1.75","31,226","88,365","2.83","2,539","6,546","2.58","2,598","2,644","1.02"
"11132  :  โรงพยาบาลฮอด","39,941","124,247","3.11","1,824","5,275","2.89","1,472","3,584","2.43","37,858","110,915","2.93","155","245","1.58","34","48","1.41"
"11133  :  โรงพยาบาลดอยเต่า","26,653","105,734","3.97","8,576","16,988","1.98","5,544","9,667","1.74","22,511","67,568","3.00","34","96","2.82","2,878","4,067","1.41"
"11134  :  โรงพยาบาลอมก๋อย","27,149","82,239","3.03","1,354","3,913","2.89","1,223","2,724","2.23","24,661","72,892","2.96","76","81","1.07","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","43,240","94,214","2.18","3,644","9,093","2.50","6,380","10,115","1.59","27,156","60,190","2.22","3,875","7,288","1.88","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","21,336","57,674","2.70","1,054","3,430","3.25","4,265","8,675","2.03","15,862","43,151","2.72","39","117","3.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","40,347","117,677","2.92","1,407","4,046","2.88","10,265","20,821","2.03","32,432","91,720","2.83","0","0","0.00","935","1,085","1.16"
"11138  :  โรงพยาบาลแม่วาง","18,650","47,793","2.56","1,290","3,603","2.79","1,536","2,922","1.90","13,782","35,752","2.59","878","1,763","2.01","533","1,137","2.13"
"11139  :  โรงพยาบาลแม่ออน","13,816","46,212","3.34","1,171","5,274","4.50","1,150","3,674","3.19","9,917","33,444","3.37","138","319","2.31","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","2,882","7,445","2.58","1,913","5,449","2.85","135","177","1.31","641","1,312","2.05","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","13,901","33,683","2.42","975","2,720","2.79","1,934","4,107","2.12","8,829","23,113","2.62","518","612","1.18","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","9,444","27,072","2.87","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","12,485","24,931","2.00","174","184","1.06","4,611","5,353","1.16","6,651","17,856","2.68","1","1","1.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","19,697","40,864","2.07","0","0","0.00","274","277","1.01","5,339","19,246","3.60","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","12,308","32,085","2.61","2,905","7,946","2.74","25","123","4.92","56","244","4.36","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","30,579","64,411","2.11","3,653","10,258","2.81","951","2,266","2.38","4,073","12,159","2.99","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","12,265","35,874","2.92","5,554","17,069","3.07","491","686","1.40","2,450","10,324","4.21","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","6,512","22,780","3.50","1,370","7,011","5.12","27","44","1.63","3,473","10,745","3.09","94","209","2.22","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","208,556","942,068","4.52","67,177","317,673","4.73","31,152","135,730","4.36","38,114","139,188","3.65","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","3,895","7,745","1.99","0","0","0.00","2,114","4,117","1.95","1,194","2,420","2.03","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","89,587","217,134","2.42","1","1","1.00","10,466","37,878","3.62","6,704","31,134","4.64","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","12,803","36,639","2.86","0","0","0.00","4,618","6,913","1.50","7,985","23,630","2.96","0","0","0.00","1,507","6,095","4.04"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","9,610","30,896","3.21","697","2,528","3.63","363","1,455","4.01","8,123","25,865","3.18","217","254","1.17","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","190,670","562,728","2.95","14,581","53,037","3.64","16,226","42,380","2.61","162,346","422,596","2.60","629","1,690","2.69","93","220","2.37"
"11140  :  โรงพยาบาลแม่ทา","31,320","112,728","3.60","761","1,579","2.07","3,394","7,333","2.16","28,515","95,479","3.35","625","1,078","1.72","902","2,190","2.43"
"11141  :  โรงพยาบาลบ้านโฮ่ง","32,563","111,590","3.43","2,473","8,903","3.60","1,153","2,590","2.25","16,242","55,232","3.40","474","1,034","2.18","23,530","40,924","1.74"
"11142  :  โรงพยาบาลลี้","49,578","174,301","3.52","3,453","15,958","4.62","36,875","65,049","1.76","27,207","86,613","3.18","135","324","2.40","1,784","6,340","3.55"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","16,304","62,235","3.82","928","3,361","3.62","79","127","1.61","7,013","24,364","3.47","18","23","1.28","6,680","13,836","2.07"
"11144  :  โรงพยาบาลป่าซาง","44,184","139,764","3.16","3,094","9,399","3.04","2,184","5,127","2.35","39,409","118,622","3.01","1,915","3,405","1.78","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","24,475","91,543","3.74","1,431","6,218","4.35","5,219","11,161","2.14","9,809","40,256","4.10","17,472","33,534","1.92","4","4","1.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","17,034","69,988","4.11","928","4,030","4.34","675","2,275","3.37","15,698","61,153","3.90","346","754","2.18","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","184,714","640,033","3.46","28,325","118,985","4.20","20,421","68,902","3.37","139,759","415,084","2.97","440","1,493","3.39","939","1,543","1.64"
"11146  :  โรงพยาบาลแม่เมาะ","39,305","129,257","3.29","2,233","6,686","2.99","34,980","81,645","2.33","11,890","37,330","3.14","87","161","1.85","96","125","1.30"
"11147  :  โรงพยาบาลเกาะคา","56,870","186,175","3.27","45,793","108,551","2.37","8,027","16,352","2.04","14,143","42,709","3.02","59","179","3.03","9,256","18,384","1.99"
