"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2557 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2558 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2558 (A-B)/A*100"
"11037  :  โรงพยาบาลภูกระดึง","2","0","3","0","0","0","0","0","100","0","100","0"
"11038  :  โรงพยาบาลภูหลวง","2","1","1","0","0","0","0","0","100","100","100","0"
"11039  :  โรงพยาบาลผาขาว","1","0","0","0","0","0","0","0","100","0","0","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","86","15","1","3","46","20","13","13","47","-33","-1,200","-333"
"14133  :  โรงพยาบาลเอราวัณ","32","3","0","0","0","0","0","1","100","100","0","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","15","1","9","0","0","0","0","0","100","100","100","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","1","0","0","0","0","0","0","0","100"
"10706  :  โรงพยาบาลหนองคาย","48","56","40","25","91","0","0","0","-90","100","100","100"
"11042  :  โรงพยาบาลโพนพิสัย","178","195","74","81","0","0","0","19","100","100","100","77"
"11044  :  โรงพยาบาลศรีเชียงใหม่","52","63","56","55","58","56","40","62","-12","11","29","-13"
"11045  :  โรงพยาบาลสังคม","14","11","8","5","1","5","5","3","93","55","38","40"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","194","219","156","1","2","0","0","0","99","100","100","100"
"14558  :  โรงพยาบาลพิสัยเวช","88","84","0","0","0","0","0","0","100","100","0","0"
"21356  :  โรงพยาบาลสระใคร","1","9","23","27","28","27","28","25","-2,700","-200","-22","7"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0","0","0","0","1","1","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","0","0","54","42","47","32","0","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","0","10","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","85","121","80","73","68","60","52","52","20","50","35","29"
"11051  :  โรงพยาบาลแกดำ","1","2","3","3","1","2","0","0","0","0","100","100"
"11052  :  โรงพยาบาลโกสุมพิสัย","14","11","7","5","6","0","0","0","57","100","100","100"
"11053  :  โรงพยาบาลกันทรวิชัย","0","1","0","0","2","2","0","0","0","-100","0","0"
"11054  :  โรงพยาบาลเชียงยืน","155","243","38","43","11","0","2","1","93","100","95","98"
"11055  :  โรงพยาบาลบรบือ","9","12","30","10","11","3","0","0","-22","75","100","100"
"11056  :  โรงพยาบาลนาเชือก","383","43","20","1","4","0","2","0","99","100","90","100"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","49","63","39","41","27","0","4","7","45","100","90","83"
"11058  :  โรงพยาบาลวาปีปทุม","100","4","10","15","4","3","2","4","96","25","80","73"
"11059  :  โรงพยาบาลนาดูน","6","5","5","2","5","7","5","2","17","-40","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","24","17","1","0","0","0","0","0","100","100","100","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","0","0","0","0","0","0","0","0","0","0","0","0"
"24704  :  โรงพยาบาลกุดรัง","0","0","0","0","0","0","0","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","2","1","0","0","10","3","3","1","-400","-200","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","2","0","0","1","0","0","0","0","100","0","0","100"
"11062  :  โรงพยาบาลปทุมรัตต์","0","1","1","0","0","0","0","0","0","100","100","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","0","0","3","0","2","0","2","1","0","0","33","0"
"11064  :  โรงพยาบาลธวัชบุรี","5","1","0","0","1","1","0","1","80","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","38","43","44","35","48","37","53","49","-26","14","-20","-40"
"11066  :  โรงพยาบาลโพนทอง","0","1","1","0","0","1","0","0","0","0","100","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","3","1","0","0","1","0","0","1","67","100","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","4","7","3","6","6","0","0","0","-50","100","100","100"
"11070  :  โรงพยาบาลสุวรรณภูมิ","4","0","3","0","0","0","1","2","100","0","67","0"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","0","1","1","4","3","3","4","3","0","-200","-300","25"
"11073  :  โรงพยาบาลอาจสามารถ","1","2","2","0","0","0","0","0","100","100","100","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","0","0","0","0","1","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","0","0","0","0","0","0","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","0","0","1","0","0","5","0","0","0","0","100","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","1","0","0","1","0","0","0","0","100","0","0","100"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","6","0","4","0","0","0","0","0","100","0","100","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","0","0","0","0","0","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","2","1","0","0","0","0","0","0","100","100","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","1","2","0","0","0","0","0","0","100","100"
"10709  :  โรงพยาบาลกาฬสินธุ์","245","117","27","28","23","16","18","20","91","86","33","29"
"11077  :  โรงพยาบาลนามน","1","0","0","0","0","0","0","0","100","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","4","4","4","9","0","0","0","0","100","100","100","100"
"11079  :  โรงพยาบาลร่องคำ","20","2","2","1","0","0","0","0","100","100","100","100"
"11080  :  โรงพยาบาลเขาวง","88","97","49","48","0","0","0","0","100","100","100","100"
"11081  :  โรงพยาบาลยางตลาด","152","32","33","5","0","0","0","0","100","100","100","100"
"11082  :  โรงพยาบาลห้วยเม็ก","6","5","0","0","0","0","0","0","100","100","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","94","9","2","0","0","0","0","34","100","100","100","0"
"11084  :  โรงพยาบาลคำม่วง","12","2","14","227","0","0","0","0","100","100","100","100"
"11085  :  โรงพยาบาลท่าคันโท","25","9","6","10","1","0","0","0","96","100","100","100"
"11086  :  โรงพยาบาลหนองกุงศรี","181","130","0","106","0","0","0","0","100","100","0","100"
"11087  :  โรงพยาบาลสมเด็จ","25","16","11","20","0","0","0","0","100","100","100","100"
"11088  :  โรงพยาบาลห้วยผึ้ง","69","11","5","9","0","0","0","0","100","100","100","100"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","13","4","6","2","3","7","2","3","77","-75","67","-50"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","9","0","1","0","0","1","0","0","100","0","100","0"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","0","0","0","1","0","0","0","0","0","0","0","100"
"28791  :  โรงพยาบาลสามชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0","1","23","41","23","29","0","0","0","-2,800"
"11089  :  โรงพยาบาลกุสุมาลย์","2","20","1","8","3","0","0","0","-50","100","100","100"
"11090  :  โรงพยาบาลกุดบาก","35","15","0","0","0","0","0","0","100","100","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","57","54","52","62","60","60","46","50","-5","-11","12","19"
"11092  :  โรงพยาบาลพังโคน","8","15","17","5","4","6","39","94","50","60","-129","-1,780"
"11093  :  โรงพยาบาลวาริชภูมิ","0","25","0","0","0","0","0","2","0","100","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","1","2","0","3","3","1","0","0","-200","50","0","100"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","55","101","96","54","57","75","52","54","-4","26","46","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1","7","7","9","33","85","0","0","-3,200","-1,114","100","100"
"11099  :  โรงพยาบาลส่องดาว","43","48","52","40","38","0","4","3","12","100","92","93"
"11100  :  โรงพยาบาลเต่างอย","15","18","25","17","10","2","0","0","33","89","100","100"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","27","49","48","48","49","53","46","49","-81","-8","4","-2"
"11103  :  โรงพยาบาลโพนนาแก้ว","27","34","24","25","7","2","0","0","74","94","100","100"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","329","354","341","300","342","264","231","389","-4","25","32","-30"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","1","4","5","2","0","0","0","0","100","100"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","1","1","1","0","0","0","0","0","100","100"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","6","0","1","0","6","0","0","0","0","0","100","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","56","30","23","20","2","0","3","0","96","100","87","100"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","1","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","78","119","127","70","92","97","68","83","-18","18","46","-19"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","5","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","38","77","0","1","3","1","0","0","92","99","0","100"
"11112  :  โรงพยาบาลโพนสวรรค์","0","0","0","0","0","27","37","11","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","1","41","6","0","0","0","0","0","100"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","0","12","7","17","25","16","7","0","0","-33","0","100"
"11113  :  โรงพยาบาลนิคมคำสร้อย","32","26","25","37","36","33","27","34","-13","-27","-8","8"
"11114  :  โรงพยาบาลดอนตาล","0","0","2","0","0","0","0","0","0","0","100","0"
"11115  :  โรงพยาบาลดงหลวง","23","16","1","5","0","0","0","0","100","100","100","100"
"11116  :  โรงพยาบาลคำชะอี","0","0","0","0","24","20","19","17","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","0","7","0","0","0","0","0","0","0","100","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0","0","0","0","0","0","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","0","0","0","0","0","1","3","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","0","0","0","0","0","0","0","0","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","0","0","0","0","3","0","0","0","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","2","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0","0","12","8","6","3","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0","0","1","2","3","6","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","0","0","0","0","0","0","0","0","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0","0","13","7","4","2","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","0","0","0","0","5","3","2","3","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0","0","0","2","2","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0","0","1","0","0","4","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0","0","0","0","0","0","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0","0","0","1","1","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1","2","0","2","0","0","0","0","100","100","0","100"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2","0","0","0","0","0","0","0","100","0","0","0"
"11142  :  โรงพยาบาลลี้","1","1","3","4","1","0","0","0","0","100","100","100"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","0","1","0","0","0","0","0","0","0","100"
"11145  :  โรงพยาบาลบ้านธิ","3","2","0","0","0","2","0","1","100","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","2","0","4","0","0","0","0","0","100","0","100"
"24956  :  โรงพยาบาลเวียงหนองล่อง","9","0","0","0","1","0","0","0","89","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","7","1","5","3","3","1","2","2","57","0","60","33"
"11147  :  โรงพยาบาลเกาะคา","4","4","3","2","4","1","0","0","0","75","100","100"
"11148  :  โรงพยาบาลเสริมงาม","1","4","2","0","0","0","0","0","100","100","100","0"
"11149  :  โรงพยาบาลงาว","0","1","0","0","1","0","2","0","0","100","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","1","1","0","1","1","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","3","4","3","10","0","0","0","0","100","100","100","100"
"11152  :  โรงพยาบาลเถิน","3","0","0","0","0","0","0","0","100","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","5","7","4","2","2","0","0","0","60","100","100","100"
"11154  :  โรงพยาบาลแม่ทะ","7","3","4","1","0","0","0","1","100","100","100","0"
"11155  :  โรงพยาบาลสบปราบ","4","3","5","2","0","0","0","0","100","100","100","100"
"11156  :  โรงพยาบาลห้างฉัตร","1","0","0","1","0","0","0","0","100","0","0","100"
"11157  :  โรงพยาบาลเมืองปาน","7","2","0","5","0","0","0","0","100","100","0","100"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","220","144","124","100","155","218","199","26","30","-51","-60","74"
"11158  :  โรงพยาบาลตรอน","5","9","22","18","28","9","18","8","-460","0","18","56"
"11159  :  โรงพยาบาลท่าปลา","26","29","26","34","28","31","27","28","-8","-7","-4","18"
"11160  :  โรงพยาบาลน้ำปาด","13","24","17","14","5","11","12","7","62","54","29","50"
"11161  :  โรงพยาบาลฟากท่า","3","7","3","0","0","0","0","0","100","100","100","0"
"11162  :  โรงพยาบาลบ้านโคก","0","0","0","0","0","3","3","4","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","80","81","82","74","93","0","0","0","-16","100","100","100"
"11164  :  โรงพยาบาลลับแล","18","2","1","1","3","4","4","0","83","-100","-300","100"
"11165  :  โรงพยาบาลทองแสนขัน","0","0","0","0","11","7","11","10","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1","0","1","1","0","0","0","0","100","0","100","100"
"10715  :  โรงพยาบาลแพร่","21","27","27","18","21","0","0","0","0","100","100","100"
"11166  :  โรงพยาบาลร้องกวาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11167  :  โรงพยาบาลลอง","4","2","2","1","0","0","0","0","100","100","100","100"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","0","0","0","0","2","0","1","0","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1","0","2","1","0","0","0","0","100","0","100","100"
"10716  :  โรงพยาบาลน่าน","51","55","42","71","27","33","37","35","47","40","12","51"
"11173  :  โรงพยาบาลแม่จริม","0","2","0","0","0","2","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","1","0","15","1","0","0","0","0","100","0","100","100"
"11175  :  โรงพยาบาลนาน้อย","0","0","1","1","1","0","0","0","0","0","100","100"
"11176  :  โรงพยาบาลท่าวังผา","0","0","0","0","0","0","0","0","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","1","0","1","1","1","0","0","0","0","0","100","100"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","1","0","0","0","0","0","0","0","100","0","0"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","6","4","6","2","2","3","4","5","67","25","33","-150"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","0","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","18","20","18","14","16","24","21","27","11","-20","-17","-93"
"10718  :  โรงพยาบาลเชียงคำ","7","8","7","7","10","11","6","10","-43","-38","14","-43"
"11184  :  โรงพยาบาลจุน","4","3","0","0","0","0","0","0","100","100","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","1","1","1","1","0","1","0","0","100","0","100"
"11186  :  โรงพยาบาลดอกคำใต้","8","4","5","2","8","2","3","1","0","50","40","50"
"11187  :  โรงพยาบาลปง","5","0","0","0","0","0","0","0","100","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","4","1","0","0","0","0","0","2","100","100","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","10","12","22","26","5","11","11","6","50","8","50","77"
"11189  :  โรงพยาบาลเทิง","2","2","0","0","2","6","6","1","0","-200","0","0"
"11190  :  โรงพยาบาลพาน","2","0","0","0","10","10","16","12","-400","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","1","0","0","0","0","0","0","0","100","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","3","0","0","0","0","0","0","1","100","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","1","0","0","0","0","0","1","0","100","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","1","3","2","1","1","3","1","1","0","0","50","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","3","0","0","0","0","1","0","1","100","0","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","0","0","0","0","0","0","0","0","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","0","0","2","1","0","3","0","0","0","0","100","100"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","2","1","0","0","0","0","0","0","100","100","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","0","0","0","0","0","0","0","0","0","0","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","2","0","0","0","0","0","0","0","100","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0","0","0","0","0","0","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0","0","5","4","2","4","0","0","0","0"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","0","0","0","0","0","0","0","0","0","0","0"
"11203  :  โรงพยาบาลขุนยวม","0","0","0","0","0","0","0","0","0","0","0","0"
"11204  :  โรงพยาบาลปาย","0","0","2","0","1","0","0","0","0","0","100","0"
"11205  :  โรงพยาบาลแม่สะเรียง","0","0","0","0","8","5","9","4","0","0","0","0"
"11206  :  โรงพยาบาลแม่ลาน้อย","0","0","0","0","1","2","3","5","0","0","0","0"
"11207  :  โรงพยาบาลสบเมย","4","7","11","2","3","6","3","2","25","14","73","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","58","78","65","18","28","79","85","109","52","-1","-31","-506"
"11209  :  โรงพยาบาลโกรกพระ","0","12","12","2","3","1","6","18","0","92","50","-800"
"11210  :  โรงพยาบาลชุมแสง","109","105","50","77","111","119","136","143","-2","-13","-172","-86"
"11211  :  โรงพยาบาลหนองบัว","0","5","2","5","193","198","128","219","0","-3,860","-6,300","-4,280"
"11212  :  โรงพยาบาลบรรพตพิสัย","25","66","75","59","71","0","0","0","-184","100","100","100"
"11213  :  โรงพยาบาลเก้าเลี้ยว","0","0","0","3","0","0","0","0","0","0","0","100"
"11214  :  โรงพยาบาลตาคลี","5","6","12","1","0","0","0","0","100","100","100","100"
"11215  :  โรงพยาบาลท่าตะโก","1","1","0","1","78","57","56","19","-7,700","-5,600","0","-1,800"
"11216  :  โรงพยาบาลไพศาลี","144","182","48","98","72","0","0","0","50","100","100","100"
"11217  :  โรงพยาบาลพยุหะคีรี","86","46","45","32","29","0","0","0","66","100","100","100"
"11218  :  โรงพยาบาลลาดยาว","70","80","141","143","236","205","209","135","-237","-156","-48","6"
"11219  :  โรงพยาบาลตากฟ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11220  :  โรงพยาบาลแม่วงก์","5","9","4","10","22","11","8","28","-340","-22","-100","-180"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
