"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11015  :  โรงพยาบาลกุมภวาปี","816","8","0.98","71","0","0.00","120","0","0.00","145","4","2.76","77","1","1.30","85","1","1.18","95","1","1.05","45","0","0.00","65","0","0.00","41","0","0.00","34","0","0.00","0","0","0.00","38","1","2.63"
"11016  :  โรงพยาบาลห้วยเกิ้ง","46","0","0.00","5","0","0.00","14","0","0.00","1","0","0.00","0","0","0.00","6","0","0.00","9","0","0.00","6","0","0.00","4","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","367","5","1.36","43","1","2.33","37","1","2.70","38","0","0.00","36","1","2.78","29","0","0.00","40","0","0.00","26","1","3.85","24","0","0.00","32","1","3.13","19","0","0.00","24","0","0.00","19","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","531","5","0.94","26","0","0.00","45","1","2.22","75","0","0.00","69","1","1.45","37","0","0.00","64","0","0.00","50","0","0.00","39","0","0.00","50","0","0.00","25","0","0.00","21","1","4.76","30","2","6.67"
"11019  :  โรงพยาบาลทุ่งฝน","12","0","0.00","1","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","384","0","0.00","25","0","0.00","27","0","0.00","54","0","0.00","54","0","0.00","35","0","0.00","40","0","0.00","27","0","0.00","27","0","0.00","26","0","0.00","23","0","0.00","26","0","0.00","20","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","192","5","2.60","27","0","0.00","25","3","12.00","0","0","0.00","30","0","0.00","31","1","3.23","22","0","0.00","0","0","0.00","15","0","0.00","28","1","3.57","11","0","0.00","3","0","0.00","0","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","539","18","3.34","49","2","4.08","39","0","0.00","77","4","5.19","57","1","1.75","55","1","1.82","70","7","10.00","56","0","0.00","48","3","6.25","1","0","0.00","26","0","0.00","32","0","0.00","29","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","701","0","0.00","89","0","0.00","66","0","0.00","82","0","0.00","72","0","0.00","68","0","0.00","69","0","0.00","59","0","0.00","57","0","0.00","41","0","0.00","32","0","0.00","39","0","0.00","27","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","690","0","0.00","61","0","0.00","45","0","0.00","60","0","0.00","80","0","0.00","63","0","0.00","83","0","0.00","72","0","0.00","48","0","0.00","60","0","0.00","49","0","0.00","42","0","0.00","27","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","819","4","0.49","82","0","0.00","107","0","0.00","91","1","1.10","80","1","1.25","75","0","0.00","83","0","0.00","49","1","2.04","56","0","0.00","55","0","0.00","48","1","2.08","44","0","0.00","49","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","132","1","0.76","19","1","5.26","3","0","0.00","18","0","0.00","14","0","0.00","14","0","0.00","18","0","0.00","8","0","0.00","11","0","0.00","1","0","0.00","11","0","0.00","9","0","0.00","6","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","256","0","0.00","31","0","0.00","26","0","0.00","28","0","0.00","17","0","0.00","19","0","0.00","43","0","0.00","28","0","0.00","14","0","0.00","16","0","0.00","14","0","0.00","0","0","0.00","20","0","0.00"
"11028  :  โรงพยาบาลนายูง","200","1","0.50","22","0","0.00","16","0","0.00","29","0","0.00","21","0","0.00","14","0","0.00","18","1","5.56","16","0","0.00","8","0","0.00","16","0","0.00","17","0","0.00","13","0","0.00","10","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","368","0","0.00","40","0","0.00","37","0","0.00","43","0","0.00","36","0","0.00","43","0","0.00","30","0","0.00","33","0","0.00","33","0","0.00","27","0","0.00","26","0","0.00","20","0","0.00","0","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","1,354","1","0.07","161","0","0.00","140","0","0.00","165","0","0.00","101","0","0.00","116","0","0.00","144","0","0.00","134","0","0.00","93","0","0.00","103","0","0.00","63","0","0.00","71","1","1.41","63","0","0.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","173","1","0.58","21","0","0.00","18","1","5.56","11","0","0.00","21","0","0.00","11","0","0.00","18","0","0.00","19","0","0.00","16","0","0.00","15","0","0.00","6","0","0.00","6","0","0.00","11","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","191","1","0.52","24","0","0.00","44","1","2.27","28","0","0.00","22","0","0.00","16","0","0.00","11","0","0.00","13","0","0.00","8","0","0.00","13","0","0.00","4","0","0.00","6","0","0.00","2","0","0.00"
"10705  :  โรงพยาบาลเลย","3,117","5","0.16","318","1","0.31","353","0","0.00","362","0","0.00","249","1","0.40","338","0","0.00","306","0","0.00","204","2","0.98","193","0","0.00","199","1","0.50","211","0","0.00","180","0","0.00","204","0","0.00"
"11030  :  โรงพยาบาลนาด้วง","57","0","0.00","7","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00","6","0","0.00","9","0","0.00","7","0","0.00","4","0","0.00","2","0","0.00","3","0","0.00","5","0","0.00","2","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","586","5","0.85","62","0","0.00","29","1","3.45","70","1","1.43","50","1","2.00","33","0","0.00","57","0","0.00","59","0","0.00","32","1","3.13","47","1","2.13","53","0","0.00","58","0","0.00","36","0","0.00"
"11032  :  โรงพยาบาลปากชม","391","0","0.00","61","0","0.00","53","0","0.00","35","0","0.00","27","0","0.00","26","0","0.00","34","0","0.00","29","0","0.00","32","0","0.00","19","0","0.00","21","0","0.00","27","0","0.00","27","0","0.00"
"11033  :  โรงพยาบาลนาแห้ว","83","0","0.00","6","0","0.00","14","0","0.00","8","0","0.00","12","0","0.00","5","0","0.00","13","0","0.00","7","0","0.00","7","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00"
"11034  :  โรงพยาบาลภูเรือ","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","6","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","240","0","0.00","20","0","0.00","15","0","0.00","17","0","0.00","20","0","0.00","31","0","0.00","12","0","0.00","27","0","0.00","22","0","0.00","19","0","0.00","19","0","0.00","15","0","0.00","23","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","1,414","0","0.00","137","0","0.00","113","0","0.00","173","0","0.00","130","0","0.00","117","0","0.00","134","0","0.00","88","0","0.00","105","0","0.00","139","0","0.00","106","0","0.00","97","0","0.00","75","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","16","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","203","0","0.00","16","0","0.00","16","0","0.00","26","0","0.00","22","0","0.00","16","0","0.00","19","0","0.00","12","0","0.00","20","0","0.00","23","0","0.00","10","0","0.00","15","0","0.00","8","0","0.00"
"11039  :  โรงพยาบาลผาขาว","527","0","0.00","66","0","0.00","62","0","0.00","47","0","0.00","38","0","0.00","52","0","0.00","41","0","0.00","44","0","0.00","40","0","0.00","40","0","0.00","26","0","0.00","28","0","0.00","43","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","373","2","0.54","36","0","0.00","49","0","0.00","50","0","0.00","43","0","0.00","21","0","0.00","29","1","3.45","30","0","0.00","30","0","0.00","30","0","0.00","21","0","0.00","24","1","4.17","10","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","202","0","0.00","16","0","0.00","17","0","0.00","22","0","0.00","25","0","0.00","15","0","0.00","20","0","0.00","12","0","0.00","16","0","0.00","21","0","0.00","16","0","0.00","13","0","0.00","9","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","20","0","0.00","2","0","0.00","3","0","0.00","8","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","2,882","12","0.42","362","2","0.55","312","2","0.64","323","1","0.31","317","1","0.32","291","1","0.34","280","0","0.00","161","0","0.00","135","2","1.48","185","1","0.54","193","1","0.52","158","1","0.63","165","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","768","0","0.00","72","0","0.00","78","0","0.00","93","0","0.00","66","0","0.00","76","0","0.00","71","0","0.00","69","0","0.00","50","0","0.00","48","0","0.00","50","0","0.00","42","0","0.00","53","0","0.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","368","3","0.82","54","0","0.00","48","1","2.08","52","0","0.00","39","0","0.00","32","0","0.00","33","0","0.00","23","0","0.00","31","1","3.23","27","1","3.70","29","0","0.00","0","0","0.00","0","0","0.00"
"11045  :  โรงพยาบาลสังคม","224","2","0.89","30","0","0.00","15","0","0.00","27","1","3.70","17","0","0.00","23","0","0.00","16","0","0.00","16","0","0.00","21","0","0.00","16","0","0.00","10","0","0.00","15","1","6.67","18","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","948","0","0.00","112","0","0.00","95","0","0.00","106","0","0.00","82","0","0.00","116","0","0.00","79","0","0.00","61","0","0.00","66","0","0.00","62","0","0.00","60","0","0.00","56","0","0.00","53","0","0.00"
"14558  :  โรงพยาบาลพิสัยเวช","134","0","0.00","12","0","0.00","11","0","0.00","23","0","0.00","16","0","0.00","16","0","0.00","12","0","0.00","7","0","0.00","7","0","0.00","10","0","0.00","3","0","0.00","6","0","0.00","11","0","0.00"
"21356  :  โรงพยาบาลสระใคร","220","0","0.00","22","0","0.00","18","0","0.00","29","0","0.00","18","0","0.00","22","0","0.00","18","0","0.00","21","0","0.00","15","0","0.00","12","0","0.00","21","0","0.00","10","0","0.00","14","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","88","0","0.00","10","0","0.00","12","0","0.00","9","0","0.00","8","0","0.00","8","0","0.00","11","0","0.00","7","0","0.00","2","0","0.00","8","0","0.00","5","0","0.00","3","0","0.00","5","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","439","1","0.23","56","0","0.00","34","0","0.00","63","0","0.00","44","0","0.00","34","0","0.00","41","0","0.00","34","0","0.00","28","1","3.57","31","0","0.00","28","0","0.00","19","0","0.00","27","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","410","0","0.00","30","0","0.00","38","0","0.00","38","0","0.00","32","0","0.00","30","0","0.00","48","0","0.00","44","0","0.00","41","0","0.00","29","0","0.00","44","0","0.00","14","0","0.00","22","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11051  :  โรงพยาบาลแกดำ","219","0","0.00","29","0","0.00","18","0","0.00","40","0","0.00","15","0","0.00","21","0","0.00","22","0","0.00","23","0","0.00","10","0","0.00","15","0","0.00","5","0","0.00","7","0","0.00","14","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","914","8","0.88","106","0","0.00","97","2","2.06","123","3","2.44","77","0","0.00","70","1","1.43","87","0","0.00","84","1","1.19","57","0","0.00","60","0","0.00","59","0","0.00","45","1","2.22","49","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","522","0","0.00","63","0","0.00","54","0","0.00","65","0","0.00","45","0","0.00","39","0","0.00","50","0","0.00","45","0","0.00","43","0","0.00","29","0","0.00","33","0","0.00","24","0","0.00","32","0","0.00"
"11054  :  โรงพยาบาลเชียงยืน","439","2","0.46","41","0","0.00","49","0","0.00","54","0","0.00","31","2","6.45","40","0","0.00","53","0","0.00","46","0","0.00","20","0","0.00","30","0","0.00","20","0","0.00","29","0","0.00","26","0","0.00"
"11055  :  โรงพยาบาลบรบือ","576","0","0.00","53","0","0.00","67","0","0.00","71","0","0.00","46","0","0.00","39","0","0.00","59","0","0.00","47","0","0.00","61","0","0.00","50","0","0.00","26","0","0.00","31","0","0.00","26","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","386","4","1.04","50","0","0.00","49","0","0.00","53","0","0.00","30","1","3.33","28","0","0.00","34","0","0.00","26","2","7.69","21","0","0.00","29","0","0.00","25","1","4.00","20","0","0.00","21","0","0.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","667","0","0.00","65","0","0.00","85","0","0.00","67","0","0.00","81","0","0.00","69","0","0.00","68","0","0.00","50","0","0.00","48","0","0.00","39","0","0.00","35","0","0.00","19","0","0.00","41","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","501","5","1.00","69","0","0.00","37","1","2.70","76","0","0.00","25","0","0.00","51","2","3.92","54","1","1.85","37","0","0.00","32","0","0.00","20","0","0.00","32","0","0.00","28","1","3.57","40","0","0.00"
"11059  :  โรงพยาบาลนาดูน","255","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","26","0","0.00","20","0","0.00","44","0","0.00","32","0","0.00","25","0","0.00","62","0","0.00","11","0","0.00","16","0","0.00","19","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","206","0","0.00","32","0","0.00","21","0","0.00","26","0","0.00","21","0","0.00","21","0","0.00","28","0","0.00","19","0","0.00","10","0","0.00","9","0","0.00","9","0","0.00","6","0","0.00","4","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","950","0","0.00","159","0","0.00","149","0","0.00","147","0","0.00","96","0","0.00","0","0","0.00","129","0","0.00","50","0","0.00","30","0","0.00","53","0","0.00","37","0","0.00","44","0","0.00","56","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","154","0","0.00","14","0","0.00","22","0","0.00","13","0","0.00","20","0","0.00","14","0","0.00","15","0","0.00","17","0","0.00","5","0","0.00","21","0","0.00","5","0","0.00","7","0","0.00","1","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","165","0","0.00","15","0","0.00","19","0","0.00","25","0","0.00","28","0","0.00","18","0","0.00","18","0","0.00","0","0","0.00","10","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","12","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","5,140","1","0.02","562","0","0.00","580","0","0.00","602","0","0.00","476","1","0.21","489","0","0.00","506","0","0.00","371","0","0.00","323","0","0.00","342","0","0.00","289","0","0.00","261","0","0.00","339","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,069","3","0.28","118","0","0.00","104","0","0.00","148","1","0.68","81","1","1.23","121","0","0.00","106","0","0.00","68","0","0.00","70","0","0.00","85","0","0.00","65","0","0.00","37","0","0.00","66","1","1.52"
"11062  :  โรงพยาบาลปทุมรัตต์","469","0","0.00","52","0","0.00","40","0","0.00","47","0","0.00","36","0","0.00","53","0","0.00","50","0","0.00","40","0","0.00","31","0","0.00","30","0","0.00","36","0","0.00","31","0","0.00","23","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","404","4","0.99","38","0","0.00","25","1","4.00","43","0","0.00","28","0","0.00","36","0","0.00","53","0","0.00","40","0","0.00","23","2","8.70","32","0","0.00","40","0","0.00","22","0","0.00","24","1","4.17"
"11064  :  โรงพยาบาลธวัชบุรี","434","5","1.15","43","2","4.65","48","0","0.00","49","0","0.00","46","1","2.17","30","0","0.00","49","1","2.04","38","0","0.00","26","0","0.00","30","0","0.00","24","0","0.00","21","0","0.00","30","1","3.33"
"11065  :  โรงพยาบาลพนมไพร","80","0","0.00","19","0","0.00","7","0","0.00","5","0","0.00","14","0","0.00","8","0","0.00","8","0","0.00","5","0","0.00","4","0","0.00","2","0","0.00","4","0","0.00","1","0","0.00","3","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","1,889","5","0.26","160","0","0.00","149","0","0.00","367","0","0.00","146","1","0.68","156","0","0.00","173","3","1.73","210","0","0.00","123","0","0.00","103","1","0.97","92","0","0.00","114","0","0.00","96","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","497","2","0.40","58","0","0.00","67","2","2.99","67","0","0.00","43","0","0.00","54","0","0.00","0","0","0.00","51","0","0.00","30","0","0.00","17","0","0.00","39","0","0.00","37","0","0.00","34","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","623","2","0.32","61","0","0.00","57","0","0.00","72","0","0.00","55","0","0.00","56","0","0.00","61","0","0.00","54","0","0.00","42","0","0.00","45","0","0.00","38","0","0.00","48","2","4.17","34","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","647","5","0.77","60","0","0.00","64","0","0.00","81","1","1.23","89","0","0.00","59","0","0.00","68","0","0.00","48","1","2.08","38","0","0.00","53","3","5.66","27","0","0.00","29","0","0.00","31","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","1,144","12","1.05","113","1","0.88","113","3","2.65","129","1","0.78","100","1","1.00","116","3","2.59","120","0","0.00","104","0","0.00","89","1","1.12","83","0","0.00","52","0","0.00","54","0","0.00","71","2","2.82"
"11071  :  โรงพยาบาลเมืองสรวง","233","0","0.00","29","0","0.00","21","0","0.00","45","0","0.00","22","0","0.00","22","0","0.00","17","0","0.00","16","0","0.00","21","0","0.00","10","0","0.00","7","0","0.00","12","0","0.00","11","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","385","0","0.00","34","0","0.00","40","0","0.00","51","0","0.00","33","0","0.00","40","0","0.00","38","0","0.00","36","0","0.00","29","0","0.00","23","0","0.00","17","0","0.00","22","0","0.00","22","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","645","0","0.00","81","0","0.00","47","0","0.00","112","0","0.00","85","0","0.00","41","0","0.00","53","0","0.00","37","0","0.00","35","0","0.00","41","0","0.00","37","0","0.00","37","0","0.00","39","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","285","0","0.00","18","0","0.00","27","0","0.00","35","0","0.00","30","0","0.00","17","0","0.00","36","0","0.00","14","0","0.00","27","0","0.00","30","0","0.00","18","0","0.00","10","0","0.00","23","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","133","0","0.00","18","0","0.00","14","0","0.00","12","0","0.00","21","0","0.00","23","0","0.00","13","0","0.00","17","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","5","0","0.00","2","0","0.00"
"11076  :  โรงพยาบาลจังหาร","535","4","0.75","56","0","0.00","69","0","0.00","65","0","0.00","58","0","0.00","56","1","1.79","45","0","0.00","35","0","0.00","33","2","6.06","47","1","2.13","23","0","0.00","14","0","0.00","34","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","64","0","0.00","9","0","0.00","8","0","0.00","14","0","0.00","3","0","0.00","1","0","0.00","7","0","0.00","5","0","0.00","1","0","0.00","4","0","0.00","6","0","0.00","4","0","0.00","2","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","191","0","0.00","29","0","0.00","19","0","0.00","32","0","0.00","26","0","0.00","14","0","0.00","12","0","0.00","8","0","0.00","10","0","0.00","9","0","0.00","15","0","0.00","12","0","0.00","5","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","214","0","0.00","31","0","0.00","21","0","0.00","26","0","0.00","25","0","0.00","17","0","0.00","18","0","0.00","16","0","0.00","10","0","0.00","13","0","0.00","7","0","0.00","21","0","0.00","9","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","204","0","0.00","18","0","0.00","17","0","0.00","15","0","0.00","19","0","0.00","17","0","0.00","25","0","0.00","22","0","0.00","14","0","0.00","22","0","0.00","5","0","0.00","21","0","0.00","9","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","181","2","1.10","14","0","0.00","12","0","0.00","21","1","4.76","11","0","0.00","20","0","0.00","33","0","0.00","11","0","0.00","12","1","8.33","8","0","0.00","8","0","0.00","21","0","0.00","10","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","2,588","0","0.00","242","0","0.00","263","0","0.00","349","0","0.00","322","0","0.00","323","0","0.00","260","0","0.00","164","0","0.00","126","0","0.00","144","0","0.00","124","0","0.00","146","0","0.00","125","0","0.00"
"11077  :  โรงพยาบาลนามน","298","0","0.00","39","0","0.00","30","0","0.00","25","0","0.00","24","0","0.00","28","0","0.00","31","0","0.00","31","0","0.00","0","0","0.00","23","0","0.00","21","0","0.00","17","0","0.00","29","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","710","0","0.00","59","0","0.00","72","0","0.00","82","0","0.00","65","0","0.00","75","0","0.00","82","0","0.00","64","0","0.00","43","0","0.00","37","0","0.00","39","0","0.00","42","0","0.00","50","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","354","0","0.00","38","0","0.00","32","0","0.00","39","0","0.00","44","0","0.00","31","0","0.00","35","0","0.00","37","0","0.00","23","0","0.00","22","0","0.00","23","0","0.00","19","0","0.00","11","0","0.00"
"11080  :  โรงพยาบาลเขาวง","529","4","0.76","42","0","0.00","43","0","0.00","58","1","1.72","61","0","0.00","56","0","0.00","50","0","0.00","46","0","0.00","39","1","2.56","39","1","2.56","32","1","3.13","37","0","0.00","26","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","834","0","0.00","75","0","0.00","80","0","0.00","111","0","0.00","90","0","0.00","66","0","0.00","80","0","0.00","67","0","0.00","68","0","0.00","55","0","0.00","38","0","0.00","39","0","0.00","65","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","71","0","0.00","5","0","0.00","3","0","0.00","8","0","0.00","10","0","0.00","8","0","0.00","5","0","0.00","10","0","0.00","8","0","0.00","4","0","0.00","7","0","0.00","2","0","0.00","1","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","279","4","1.43","36","0","0.00","29","0","0.00","24","2","8.33","20","1","5.00","20","0","0.00","41","0","0.00","21","0","0.00","20","0","0.00","20","0","0.00","16","1","6.25","13","0","0.00","19","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","572","0","0.00","62","0","0.00","48","0","0.00","73","0","0.00","55","0","0.00","56","0","0.00","55","0","0.00","48","0","0.00","38","0","0.00","53","0","0.00","31","0","0.00","35","0","0.00","18","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","425","0","0.00","57","0","0.00","44","0","0.00","58","0","0.00","27","0","0.00","35","0","0.00","32","0","0.00","60","0","0.00","26","0","0.00","27","0","0.00","27","0","0.00","17","0","0.00","15","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","653","0","0.00","81","0","0.00","67","0","0.00","64","0","0.00","65","0","0.00","64","0","0.00","54","0","0.00","63","0","0.00","44","0","0.00","44","0","0.00","33","0","0.00","38","0","0.00","36","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","706","0","0.00","69","0","0.00","59","0","0.00","83","0","0.00","52","0","0.00","87","0","0.00","64","0","0.00","55","0","0.00","50","0","0.00","64","0","0.00","34","0","0.00","41","0","0.00","48","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","533","0","0.00","58","0","0.00","36","0","0.00","41","0","0.00","46","0","0.00","59","0","0.00","73","0","0.00","50","0","0.00","42","0","0.00","29","0","0.00","21","0","0.00","28","0","0.00","50","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","431","0","0.00","39","0","0.00","45","0","0.00","57","0","0.00","45","0","0.00","42","0","0.00","57","0","0.00","37","0","0.00","24","0","0.00","18","0","0.00","24","0","0.00","24","0","0.00","19","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","217","0","0.00","19","0","0.00","24","0","0.00","19","0","0.00","27","0","0.00","19","0","0.00","22","0","0.00","13","0","0.00","16","0","0.00","9","0","0.00","14","0","0.00","15","0","0.00","20","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","265","0","0.00","27","0","0.00","23","0","0.00","35","0","0.00","23","0","0.00","25","0","0.00","30","0","0.00","18","0","0.00","16","0","0.00","16","0","0.00","18","0","0.00","16","0","0.00","18","0","0.00"
"28791  :  โรงพยาบาลสามชัย","215","0","0.00","22","0","0.00","28","0","0.00","24","0","0.00","28","0","0.00","33","0","0.00","12","0","0.00","12","0","0.00","16","0","0.00","13","0","0.00","11","0","0.00","9","0","0.00","7","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","48","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","1","0","0.00","10","0","0.00","0","0","0.00","2","0","0.00","17","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","170","0","0.00","16","0","0.00","4","0","0.00","32","0","0.00","29","0","0.00","27","0","0.00","11","0","0.00","17","0","0.00","9","0","0.00","7","0","0.00","5","0","0.00","5","0","0.00","8","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","74","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","9","0","0.00","19","0","0.00","15","0","0.00","8","0","0.00","7","0","0.00","1","0","0.00","4","0","0.00","11","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","547","0","0.00","63","0","0.00","50","0","0.00","72","0","0.00","46","0","0.00","64","0","0.00","89","0","0.00","41","0","0.00","31","0","0.00","15","0","0.00","42","0","0.00","8","0","0.00","26","0","0.00"
