"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11079  :  โรงพยาบาลร่องคำ","267","0","0.00","17","0","0.00","37","0","0.00","35","0","0.00","19","0","0.00","23","0","0.00","28","0","0.00","14","0","0.00","19","0","0.00","18","0","0.00","22","0","0.00","21","0","0.00","14","0","0.00"
"11080  :  โรงพยาบาลเขาวง","520","2","0.38","0","0","0.00","5","0","0.00","55","0","0.00","84","0","0.00","60","0","0.00","45","1","2.22","56","1","1.79","50","0","0.00","49","0","0.00","36","0","0.00","39","0","0.00","41","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","1,158","0","0.00","65","0","0.00","64","0","0.00","111","0","0.00","110","0","0.00","99","0","0.00","130","0","0.00","95","0","0.00","155","0","0.00","96","0","0.00","82","0","0.00","71","0","0.00","80","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","381","0","0.00","31","0","0.00","30","0","0.00","40","0","0.00","30","0","0.00","30","0","0.00","32","0","0.00","49","0","0.00","27","0","0.00","37","0","0.00","26","0","0.00","22","0","0.00","27","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","486","3","0.62","42","0","0.00","43","0","0.00","49","0","0.00","44","0","0.00","26","0","0.00","31","0","0.00","53","1","1.89","48","1","2.08","50","1","2.00","35","0","0.00","35","0","0.00","30","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","575","0","0.00","28","0","0.00","30","0","0.00","61","0","0.00","56","0","0.00","38","0","0.00","42","0","0.00","63","0","0.00","50","0","0.00","53","0","0.00","48","0","0.00","58","0","0.00","48","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","654","0","0.00","17","0","0.00","60","0","0.00","77","0","0.00","58","0","0.00","43","0","0.00","59","0","0.00","41","0","0.00","45","0","0.00","69","0","0.00","64","0","0.00","69","0","0.00","52","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","971","0","0.00","67","0","0.00","69","0","0.00","99","0","0.00","97","0","0.00","79","0","0.00","80","0","0.00","96","0","0.00","81","0","0.00","93","0","0.00","78","0","0.00","49","0","0.00","83","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","593","0","0.00","57","0","0.00","66","0","0.00","67","0","0.00","45","0","0.00","38","0","0.00","56","0","0.00","50","0","0.00","41","0","0.00","35","0","0.00","45","0","0.00","51","0","0.00","42","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","981","1","0.10","84","0","0.00","88","0","0.00","91","0","0.00","88","0","0.00","124","0","0.00","83","0","0.00","110","0","0.00","84","0","0.00","86","1","1.16","85","0","0.00","3","0","0.00","55","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","9","0","0.00","8","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","15","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","3","0","0.00"
"28791  :  โรงพยาบาลสามชัย","40","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","17","0","0.00","4","0","0.00","14","0","0.00","5","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","180","0","0.00","51","0","0.00","18","0","0.00","23","0","0.00","12","0","0.00","13","0","0.00","8","0","0.00","5","0","0.00","4","0","0.00","13","0","0.00","12","0","0.00","7","0","0.00","14","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","92","0","0.00","8","0","0.00","13","0","0.00","14","0","0.00","6","0","0.00","7","0","0.00","10","0","0.00","7","0","0.00","11","0","0.00","0","0","0.00","2","0","0.00","12","0","0.00","2","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","808","0","0.00","73","0","0.00","72","0","0.00","72","0","0.00","156","0","0.00","56","0","0.00","75","0","0.00","58","0","0.00","55","0","0.00","38","0","0.00","49","0","0.00","49","0","0.00","55","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","223","0","0.00","11","0","0.00","14","0","0.00","34","0","0.00","43","0","0.00","28","0","0.00","2","0","0.00","39","0","0.00","14","0","0.00","17","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","32","0","0.00","4","0","0.00","1","0","0.00","5","0","0.00","2","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","1","0","0.00","7","0","0.00","1","0","0.00","1","0","0.00","8","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","277","0","0.00","5","0","0.00","7","0","0.00","52","0","0.00","39","0","0.00","30","0","0.00","40","0","0.00","44","0","0.00","33","0","0.00","16","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","580","0","0.00","45","0","0.00","47","0","0.00","46","0","0.00","55","0","0.00","50","0","0.00","45","0","0.00","66","0","0.00","40","0","0.00","52","0","0.00","53","0","0.00","37","0","0.00","44","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","913","2","0.22","63","0","0.00","71","0","0.00","128","0","0.00","72","0","0.00","81","0","0.00","67","0","0.00","96","0","0.00","69","1","1.45","60","0","0.00","66","0","0.00","73","1","1.37","67","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","525","0","0.00","72","0","0.00","72","0","0.00","59","0","0.00","35","0","0.00","49","0","0.00","45","0","0.00","32","0","0.00","35","0","0.00","28","0","0.00","16","0","0.00","44","0","0.00","38","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","330","0","0.00","47","0","0.00","28","0","0.00","26","0","0.00","34","0","0.00","29","0","0.00","37","0","0.00","23","0","0.00","21","0","0.00","21","0","0.00","15","0","0.00","28","0","0.00","21","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","112","0","0.00","11","0","0.00","3","0","0.00","12","0","0.00","11","0","0.00","9","0","0.00","15","0","0.00","9","0","0.00","13","0","0.00","9","0","0.00","6","0","0.00","7","0","0.00","7","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","521","0","0.00","39","0","0.00","40","0","0.00","49","0","0.00","43","0","0.00","47","0","0.00","44","0","0.00","50","0","0.00","41","0","0.00","40","0","0.00","41","0","0.00","43","0","0.00","44","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","326","0","0.00","34","0","0.00","34","0","0.00","29","0","0.00","24","0","0.00","3","0","0.00","40","0","0.00","50","0","0.00","56","0","0.00","35","0","0.00","13","0","0.00","7","0","0.00","1","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","6","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,107","0","0.00","149","0","0.00","148","0","0.00","207","0","0.00","136","0","0.00","105","0","0.00","232","0","0.00","221","0","0.00","262","0","0.00","214","0","0.00","124","0","0.00","120","0","0.00","189","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","161","0","0.00","3","0","0.00","4","0","0.00","2","0","0.00","0","0","0.00","11","0","0.00","19","0","0.00","17","0","0.00","17","0","0.00","18","0","0.00","25","0","0.00","19","0","0.00","26","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","3,286","0","0.00","366","0","0.00","357","0","0.00","358","0","0.00","361","0","0.00","301","0","0.00","247","0","0.00","228","0","0.00","181","0","0.00","200","0","0.00","242","0","0.00","224","0","0.00","221","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","329","0","0.00","28","0","0.00","53","0","0.00","30","0","0.00","31","0","0.00","31","0","0.00","30","0","0.00","20","0","0.00","29","0","0.00","16","0","0.00","21","0","0.00","17","0","0.00","23","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","358","0","0.00","40","0","0.00","39","0","0.00","38","0","0.00","40","0","0.00","25","0","0.00","47","0","0.00","25","0","0.00","27","0","0.00","17","0","0.00","23","0","0.00","16","0","0.00","21","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","33","0","0.00","2","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","1","0","0.00","4","0","0.00","13","0","0.00","2","0","0.00","1","0","0.00"
"11107  :  โรงพยาบาลนาทม","235","0","0.00","25","0","0.00","27","0","0.00","15","0","0.00","15","0","0.00","16","0","0.00","19","0","0.00","23","0","0.00","21","0","0.00","23","0","0.00","24","0","0.00","13","0","0.00","14","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","693","1","0.14","66","0","0.00","60","0","0.00","75","0","0.00","55","0","0.00","55","0","0.00","53","0","0.00","57","0","0.00","44","0","0.00","57","0","0.00","54","0","0.00","57","0","0.00","60","1","1.67"
"11110  :  โรงพยาบาลศรีสงคราม","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","514","0","0.00","13","0","0.00","43","0","0.00","63","0","0.00","41","0","0.00","51","0","0.00","52","0","0.00","55","0","0.00","37","0","0.00","58","0","0.00","26","0","0.00","41","0","0.00","34","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","362","3","0.83","45","0","0.00","48","0","0.00","36","0","0.00","38","0","0.00","40","0","0.00","27","1","3.70","41","0","0.00","19","0","0.00","13","1","7.69","22","1","4.55","15","0","0.00","18","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","76","0","0.00","8","0","0.00","5","0","0.00","5","0","0.00","1","0","0.00","5","0","0.00","3","0","0.00","12","0","0.00","6","0","0.00","9","0","0.00","1","0","0.00","9","0","0.00","12","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","2,134","0","0.00","214","0","0.00","199","0","0.00","203","0","0.00","215","0","0.00","181","0","0.00","154","0","0.00","145","0","0.00","164","0","0.00","183","0","0.00","160","0","0.00","153","0","0.00","163","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","42","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","2","0","0.00","2","0","0.00","6","0","0.00","13","0","0.00","10","0","0.00","3","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","235","0","0.00","11","0","0.00","16","0","0.00","27","0","0.00","23","0","0.00","17","0","0.00","23","0","0.00","29","0","0.00","22","0","0.00","8","0","0.00","22","0","0.00","17","0","0.00","20","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","240","0","0.00","24","0","0.00","18","0","0.00","29","0","0.00","24","0","0.00","22","0","0.00","16","0","0.00","23","0","0.00","21","0","0.00","17","0","0.00","14","0","0.00","13","0","0.00","19","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","485","0","0.00","29","0","0.00","44","0","0.00","46","0","0.00","31","0","0.00","36","0","0.00","38","0","0.00","57","0","0.00","47","0","0.00","51","0","0.00","43","0","0.00","27","0","0.00","36","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","130","0","0.00","4","0","0.00","6","0","0.00","2","0","0.00","37","0","0.00","23","0","0.00","4","0","0.00","12","0","0.00","12","0","0.00","7","0","0.00","12","0","0.00","4","0","0.00","7","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","198","1","0.51","19","0","0.00","10","0","0.00","35","0","0.00","20","0","0.00","11","0","0.00","19","0","0.00","25","0","0.00","17","1","5.88","6","0","0.00","9","0","0.00","21","0","0.00","6","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","5,113","12","0.23","422","0","0.00","453","0","0.00","533","0","0.00","447","0","0.00","431","0","0.00","494","0","0.00","444","5","1.13","370","4","1.08","364","0","0.00","389","2","0.51","380","1","0.26","386","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","918","0","0.00","83","0","0.00","79","0","0.00","127","0","0.00","66","0","0.00","81","0","0.00","67","0","0.00","69","0","0.00","53","0","0.00","71","0","0.00","95","0","0.00","82","0","0.00","45","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","724","0","0.00","0","0","0.00","22","0","0.00","67","0","0.00","69","0","0.00","55","0","0.00","90","0","0.00","65","0","0.00","59","0","0.00","74","0","0.00","58","0","0.00","88","0","0.00","77","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","900","0","0.00","62","0","0.00","53","0","0.00","88","0","0.00","76","0","0.00","72","0","0.00","90","0","0.00","83","0","0.00","67","0","0.00","66","0","0.00","71","0","0.00","98","0","0.00","74","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","619","3","0.48","17","0","0.00","33","1","3.03","56","0","0.00","52","0","0.00","50","0","0.00","70","0","0.00","60","0","0.00","61","1","1.64","69","0","0.00","54","0","0.00","52","1","1.92","45","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","269","0","0.00","13","0","0.00","25","0","0.00","34","0","0.00","52","0","0.00","23","0","0.00","31","0","0.00","12","0","0.00","28","0","0.00","14","0","0.00","15","0","0.00","11","0","0.00","11","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,974","3","0.15","169","0","0.00","145","0","0.00","203","0","0.00","180","0","0.00","179","0","0.00","180","0","0.00","168","0","0.00","150","1","0.67","185","0","0.00","115","0","0.00","135","1","0.74","165","1","0.61"
"11126  :  โรงพยาบาลแม่อาย","785","1","0.13","27","0","0.00","51","0","0.00","58","0","0.00","72","0","0.00","43","0","0.00","76","0","0.00","90","1","1.11","84","0","0.00","69","0","0.00","64","0","0.00","63","0","0.00","88","0","0.00"
"11127  :  โรงพยาบาลพร้าว","13","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","2","0","0.00","5","0","0.00","3","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","870","5","0.57","51","2","3.92","40","0","0.00","44","0","0.00","52","0","0.00","69","0","0.00","76","1","1.32","67","0","0.00","92","0","0.00","90","0","0.00","90","0","0.00","109","0","0.00","90","2","2.22"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","42","1","2.38","5","0","0.00","12","0","0.00","5","0","0.00","6","0","0.00","5","1","20.00","0","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","2","0","0.00","2","0","0.00","1","0","0.00"
"11131  :  โรงพยาบาลหางดง","1,431","0","0.00","114","0","0.00","110","0","0.00","139","0","0.00","109","0","0.00","113","0","0.00","116","0","0.00","134","0","0.00","109","0","0.00","120","0","0.00","138","0","0.00","114","0","0.00","115","0","0.00"
"11132  :  โรงพยาบาลฮอด","650","0","0.00","41","0","0.00","52","0","0.00","79","0","0.00","51","0","0.00","42","0","0.00","81","0","0.00","61","0","0.00","57","0","0.00","46","0","0.00","58","0","0.00","39","0","0.00","43","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","13","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","3","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","7","0","0.00","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","867","2","0.23","73","0","0.00","81","0","0.00","82","0","0.00","74","0","0.00","83","0","0.00","79","0","0.00","62","0","0.00","70","0","0.00","68","1","1.47","61","1","1.64","66","0","0.00","68","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","52","0","0.00","1","0","0.00","1","0","0.00","4","0","0.00","7","0","0.00","1","0","0.00","6","0","0.00","1","0","0.00","3","0","0.00","17","0","0.00","4","0","0.00","3","0","0.00","4","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","259","0","0.00","15","0","0.00","27","0","0.00","32","0","0.00","21","0","0.00","20","0","0.00","20","0","0.00","27","0","0.00","20","0","0.00","17","0","0.00","24","0","0.00","23","0","0.00","13","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","3","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","1","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","222","0","0.00","23","0","0.00","20","0","0.00","21","0","0.00","23","0","0.00","10","0","0.00","20","0","0.00","32","0","0.00","11","0","0.00","11","0","0.00","15","0","0.00","15","0","0.00","21","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","95","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","3","0","0.00","9","0","0.00","3","0","0.00","7","0","0.00","25","0","0.00","27","0","0.00","21","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","171","0","0.00","11","0","0.00","25","0","0.00","10","0","0.00","12","0","0.00","20","0","0.00","12","0","0.00","16","0","0.00","14","0","0.00","13","0","0.00","10","0","0.00","13","0","0.00","15","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","651","0","0.00","58","0","0.00","63","0","0.00","43","0","0.00","57","0","0.00","57","0","0.00","60","0","0.00","58","0","0.00","59","0","0.00","64","0","0.00","42","0","0.00","46","0","0.00","44","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","120","0","0.00","9","0","0.00","13","0","0.00","14","0","0.00","7","0","0.00","11","0","0.00","22","0","0.00","8","0","0.00","5","0","0.00","8","0","0.00","12","0","0.00","5","0","0.00","6","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","725","0","0.00","84","0","0.00","50","0","0.00","69","0","0.00","69","0","0.00","69","0","0.00","76","0","0.00","15","0","0.00","57","0","0.00","68","0","0.00","64","0","0.00","23","0","0.00","81","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","482","0","0.00","30","0","0.00","53","0","0.00","44","0","0.00","45","0","0.00","44","0","0.00","48","0","0.00","50","0","0.00","33","0","0.00","38","0","0.00","27","0","0.00","30","0","0.00","40","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","29","0","0.00","0","0","0.00","3","0","0.00","6","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","9","0","0.00","1","0","0.00","4","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00"
