"โรงพยาบาล","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
								2561 (A)","จำนวนผู้ป่วยที่ส่งต่อออกนอกเขตสุขภาพรายไตรมาสปี 
                                  2562 (B)","ผลการดำเนินงานในรอบปีงบประมาณ 2562 (A-B)/A*100"
"11035  :  โรงพยาบาลท่าลี่","0","0","0","0","0","0","0","0","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","9","5","11","6","10","18","8","3","-11","-260","27","50"
"11037  :  โรงพยาบาลภูกระดึง","4","4","6","3","3","3","3","1","25","25","50","67"
"11038  :  โรงพยาบาลภูหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11039  :  โรงพยาบาลผาขาว","3","1","1","1","2","0","0","5","33","100","100","-400"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","25","26","27","35","36","60","31","30","-44","-131","-15","14"
"14133  :  โรงพยาบาลเอราวัณ","3","2","3","1","0","5","3","5","100","-150","0","-400"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","0","0","0","0","0","0","0","0","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","145","139","140","109","109","127","189","193","25","9","-35","-77"
"11042  :  โรงพยาบาลโพนพิสัย","74","70","57","57","61","98","99","73","18","-40","-74","-28"
"11044  :  โรงพยาบาลศรีเชียงใหม่","50","47","54","47","40","48","59","49","20","-2","-9","-4"
"11045  :  โรงพยาบาลสังคม","17","8","7","2","3","11","6","7","82","-38","14","-250"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","119","123","117","127","135","119","116","112","-13","3","1","12"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","25","42","0","0","0","0","0","0","100","100"
"21356  :  โรงพยาบาลสระใคร","20","30","30","25","30","34","26","34","-50","-13","13","-36"
"28778  :  โรงพยาบาลโพธิ์ตาก","1","2","5","4","4","5","6","15","-300","-150","-20","-275"
"28811  :  โรงพยาบาลเฝ้าไร่","0","0","2","1","0","1","23","2","0","0","-1,050","-100"
"28815  :  โรงพยาบาลรัตนวาปี","0","0","0","0","2","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","69","58","38","38","60","48","43","44","13","17","-13","-16"
"11051  :  โรงพยาบาลแกดำ","0","0","6","2","0","2","1","2","0","0","83","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","0","2","0","0","0","0","0","0","0","100","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","0","1","1","0","2","1","2","0","0","0","-100","0"
"11054  :  โรงพยาบาลเชียงยืน","0","0","0","2","1","1","0","1","0","0","0","50"
"11055  :  โรงพยาบาลบรบือ","2","3","8","2","4","3","5","2","-100","0","38","0"
"11056  :  โรงพยาบาลนาเชือก","0","0","1","0","0","1","0","0","0","0","100","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","11","12","1","13","12","9","9","10","-9","25","-800","23"
"11058  :  โรงพยาบาลวาปีปทุม","3","1","1","1","2","0","0","0","33","100","100","100"
"11059  :  โรงพยาบาลนาดูน","0","0","1","0","1","0","0","0","0","0","100","0"
"11060  :  โรงพยาบาลยางสีสุราช","0","1","2","0","0","2","0","1","0","-100","100","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","11","11","22","13","0","0","0","0","100","100","100","100"
"24704  :  โรงพยาบาลกุดรัง","1","1","1","0","0","0","0","0","100","100","100","0"
"28843  :  โรงพยาบาลชื่นชม","0","0","0","1","0","0","0","0","0","0","0","100"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0","0","32","54","55","80","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","2","0","0","0","0","0","0","0","100","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","0","0","0","0","0","0","0","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1","0","0","1","0","0","4","1","100","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","0","0","0","0","0","0","0","2","0","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","4","8","11","8","3","3","1","6","25","63","91","25"
"11066  :  โรงพยาบาลโพนทอง","0","0","0","2","1","0","0","0","0","0","0","100"
"11067  :  โรงพยาบาลโพธิ์ชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","1","0","0","1","2","1","0","2","-100","0","0","-100"
"11069  :  โรงพยาบาลเสลภูมิ","0","0","0","3","2","0","1","0","0","0","0","100"
"11070  :  โรงพยาบาลสุวรรณภูมิ","4","3","2","4","1","1","0","0","75","67","100","100"
"11071  :  โรงพยาบาลเมืองสรวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","4","1","3","6","3","0","0","1","25","100","100","83"
"11073  :  โรงพยาบาลอาจสามารถ","0","0","0","0","0","0","0","0","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","0","0","0","1","0","0","0","0","0","0","0","100"
"11075  :  โรงพยาบาลศรีสมเด็จ","0","0","1","0","0","0","0","0","0","0","100","0"
"11076  :  โรงพยาบาลจังหาร","2","0","0","3","0","0","0","0","100","0","0","100"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0","0","0","0","0","2","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","0","1","0","1","0","0","0","0","0","100","0","100"
"27989  :  โรงพยาบาลเชียงขวัญ","0","2","0","0","0","0","0","0","0","100","0","0"
"27990  :  โรงพยาบาลหนองฮี","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","26","29","19","46","33","31","40","40","-27","-7","-111","13"
"11077  :  โรงพยาบาลนามน","13","4","3","4","4","1","4","6","69","75","-33","-50"
"11078  :  โรงพยาบาลกมลาไสย","3","6","3","9","12","4","4","5","-300","33","-33","44"
"11079  :  โรงพยาบาลร่องคำ","2","2","2","2","3","1","1","0","-50","50","50","100"
"11080  :  โรงพยาบาลเขาวง","0","1","4","2","2","2","3","2","0","-100","25","0"
"11081  :  โรงพยาบาลยางตลาด","7","0","4","5","1","8","1","5","86","0","75","0"
"11082  :  โรงพยาบาลห้วยเม็ก","5","3","4","5","8","3","6","2","-60","0","-50","60"
"11083  :  โรงพยาบาลสหัสขันธ์","8","7","8","4","12","5","9","3","-50","29","-13","25"
"11084  :  โรงพยาบาลคำม่วง","3","1","0","2","4","6","5","2","-33","-500","0","0"
"11085  :  โรงพยาบาลท่าคันโท","0","0","1","0","1","0","0","1","0","0","100","0"
"11086  :  โรงพยาบาลหนองกุงศรี","2","2","3","0","0","2","2","3","100","0","33","0"
"11087  :  โรงพยาบาลสมเด็จ","11","4","1","4","5","7","2","2","55","-75","-100","50"
"11088  :  โรงพยาบาลห้วยผึ้ง","5","6","8","1","4","8","1","2","20","-33","88","-100"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","5","2","5","3","2","3","3","1","60","-50","40","67"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","46","57","48","54","50","43","39","41","-9","25","19","24"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","5","3","4","1","0","1","0","0","100","67","100","100"
"28791  :  โรงพยาบาลสามชัย","1","2","0","0","0","6","0","0","100","-200","0","0"
"10710  :  โรงพยาบาลสกลนคร","35","597","627","627","630","671","648","610","-1,700","-12","-3","3"
"11089  :  โรงพยาบาลกุสุมาลย์","20","27","29","22","28","30","35","41","-40","-11","-21","-86"
"11090  :  โรงพยาบาลกุดบาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","38","26","41","43","45","46","51","55","-18","-77","-24","-28"
"11092  :  โรงพยาบาลพังโคน","107","67","56","79","65","66","84","88","39","1","-50","-11"
"11093  :  โรงพยาบาลวาริชภูมิ","18","16","8","10","2","9","7","5","89","44","13","50"
"11094  :  โรงพยาบาลนิคมน้ำอูน","2","0","0","4","10","11","11","15","-400","0","0","-275"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","35","49","35","34","30","36","23","33","14","27","34","3"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","0","0","0","0","22","33","23","23","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","29","23","27","18","24","23","23","12","17","0","15","33"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","35","44","45","37","59","55","51","59","-69","-25","-13","-59"
"11103  :  โรงพยาบาลโพนนาแก้ว","16","14","16","13","10","16","7","14","38","-14","56","-8"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","256","267","252","265","277","238","240","213","-8","11","5","20"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0","0","0","0","0","2","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","0","0","0","0","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","0","0","0","0","0","0","0","0","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","0","0","0","0","0","0","0","0","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0","0","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","0","0","0","0","0","0","0","0","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","0","0","0","0","0","0","0","0","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","77","207","86","582","127","102","74","54","-65","51","14","91"
"11110  :  โรงพยาบาลศรีสงคราม","0","0","0","0","60","81","51","31","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","0","0","0","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","32","31","40","34","2","1","0","0","94","97","100","100"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","0","0","0","0","2","66","399","19","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","2","1","3","5","71","43","3","3","-3,450","-4,200","0","40"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1","0","0","0","1","0","0","1","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","14","4","6","3","19","5","3","4","-36","-25","50","-33"
"11115  :  โรงพยาบาลดงหลวง","6","10","5","9","14","3","6","4","-133","70","-20","56"
"11116  :  โรงพยาบาลคำชะอี","14","8","5","6","14","5","4","11","0","38","20","-83"
"11117  :  โรงพยาบาลหว้านใหญ่","1","0","0","0","0","0","0","0","100","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","10","13","4","7","14","7","4","2","-40","46","0","71"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","0","3","1","3","3","5","2","1","0","-67","-100","67"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3","1","0","1","2","1","0","2","33","0","0","-100"
"11121  :  โรงพยาบาลเชียงดาว","11","3","3","2","4","3","5","6","64","0","-67","-200"
"11122  :  โรงพยาบาลดอยสะเก็ด","3","1","5","5","1","2","4","7","67","-100","20","-40"
"11123  :  โรงพยาบาลแม่แตง","10","5","1","2","1","0","1","4","90","100","0","-100"
"11124  :  โรงพยาบาลสะเมิง","0","1","1","0","1","0","0","0","0","100","100","0"
"11125  :  โรงพยาบาลฝาง","0","3","1","4","1","0","1","2","0","100","0","50"
"11126  :  โรงพยาบาลแม่อาย","1","0","0","2","0","0","0","0","100","0","0","100"
"11127  :  โรงพยาบาลพร้าว","0","1","6","0","3","2","7","5","0","-100","-17","0"
"11128  :  โรงพยาบาลสันป่าตอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0","0","0","2","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","14","10","14","0","1","1","6","4","93","90","57","0"
"11131  :  โรงพยาบาลหางดง","0","2","0","3","1","7","3","1","0","-250","0","67"
"11132  :  โรงพยาบาลฮอด","4","4","3","5","9","4","5","2","-125","0","-67","60"
"11133  :  โรงพยาบาลดอยเต่า","4","4","2","0","5","1","0","3","-25","75","100","0"
"11134  :  โรงพยาบาลอมก๋อย","1","1","1","0","2","1","0","0","-100","0","100","0"
"11135  :  โรงพยาบาลสารภี","5","1","4","2","4","2","2","0","20","-100","50","100"
"11136  :  โรงพยาบาลเวียงแหง","2","4","2","1","6","5","5","6","-200","-25","-150","-500"
"11137  :  โรงพยาบาลไชยปราการ","1","1","0","2","1","2","0","0","0","-100","0","100"
"11138  :  โรงพยาบาลแม่วาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","1","0","0","0","1","2","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","0","0","3","0","0","0","0","0","0","0","100","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","6","0","1","1","5","3","2","3","17","0","-100","-200"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","5","3","1","0","0","0","0","0","100","100","100"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","1","0","3","1","0","0","0","0","100","0","100","100"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","37","61","68","67","0","0","0","0","100","100","100","100"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","2","0","0","0","0","0","0","0","100","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","5","0","0","0","0","0","0","0","100","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","0","0","0","0","0","0","0","0","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1","0","2","0","0","0","1","0","100","0","50","0"
"10714  :  โรงพยาบาลลำพูน","0","0","1","2","7","10","9","3","0","0","-800","-50"
"11140  :  โรงพยาบาลแม่ทา","1","0","0","1","1","0","0","0","0","0","0","100"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0","2","0","0","0","1","0","0","0","50"
"11142  :  โรงพยาบาลลี้","1","2","0","3","2","2","5","3","-100","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0","0","0","0","0","1","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","0","0","1","1","1","1","3","1","0","0","-200","0"
"11145  :  โรงพยาบาลบ้านธิ","0","2","1","1","0","0","0","0","0","100","100","100"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0","0","0","0","0","0","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","1","2","3","2","1","1","3","2","0","50","0","0"
"11147  :  โรงพยาบาลเกาะคา","4","2","4","3","3","3","2","4","25","-50","50","-33"
"11148  :  โรงพยาบาลเสริมงาม","0","0","1","2","0","0","1","0","0","0","0","100"
"11149  :  โรงพยาบาลงาว","0","1","1","1","0","0","0","0","0","100","100","100"
"11150  :  โรงพยาบาลแจ้ห่ม","0","0","0","0","0","0","0","0","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","3","2","0","3","1","1","2","2","67","50","0","33"
"11152  :  โรงพยาบาลเถิน","3","2","3","3","2","1","6","1","33","50","-100","67"
"11153  :  โรงพยาบาลแม่พริก","0","0","0","0","0","0","0","0","0","0","0","0"
"11154  :  โรงพยาบาลแม่ทะ","0","2","1","1","0","0","1","0","0","100","0","100"
"11155  :  โรงพยาบาลสบปราบ","1","0","0","0","0","0","0","0","100","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","0","0","0","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","6","11","5","6","3","7","7","10","50","36","-40","-67"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","16","19","10","11","14","12","8","12","13","37","20","-9"
"11158  :  โรงพยาบาลตรอน","0","0","0","0","1","2","1","2","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","13","14","7","0","22","16","20","21","-69","-14","-186","0"
"11160  :  โรงพยาบาลน้ำปาด","4","6","7","4","15","24","25","26","-275","-300","-257","-550"
"11161  :  โรงพยาบาลฟากท่า","0","0","0","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","3","2","1","0","0","0","0","0","100","100","100","0"
"11163  :  โรงพยาบาลพิชัย","41","40","35","15","19","14","5","17","54","65","86","-13"
"11164  :  โรงพยาบาลลับแล","24","22","25","0","0","1","15","9","100","95","40","0"
"11165  :  โรงพยาบาลทองแสนขัน","11","7","0","0","1","3","0","0","91","57","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1","2","1","2","0","0","0","0","100","100","100","100"
"10715  :  โรงพยาบาลแพร่","31","41","16","25","33","36","15","2","-6","12","6","92"
"11166  :  โรงพยาบาลร้องกวาง","0","0","2","1","4","4","3","1","0","0","-50","0"
"11167  :  โรงพยาบาลลอง","0","0","0","0","0","0","0","0","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","2","0","2","1","1","1","0","0","50","0"
"11170  :  โรงพยาบาลสอง","1","0","2","0","2","1","0","0","-100","0","100","0"
"11171  :  โรงพยาบาลวังชิ้น","0","0","0","0","0","0","0","0","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","0","0","0","0","0","0","0","0","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","0","0","0","0","0","0","0","0","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","44","42","53","44","66","69","61","61","-50","-64","-15","-39"
"11173  :  โรงพยาบาลแม่จริม","0","0","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","0","0","0","0","0","0","0","0","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","1","1","0","0","0","2","0","1","100","-100","0","0"
"11177  :  โรงพยาบาลเวียงสา","0","0","1","0","1","0","0","0","0","0","100","0"
"11178  :  โรงพยาบาลทุ่งช้าง","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","0","0","1","1","1","1","1","2","0","0","0","-100"
"11180  :  โรงพยาบาลนาหมื่น","0","0","0","0","0","0","0","0","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","0","0","0","0","0","0","2","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7","0","3","4","3","3","7","6","57","0","-133","-50"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","0","0","0","0","0","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","20","10","16","16","12","11","17","6","40","-10","-6","63"
"10718  :  โรงพยาบาลเชียงคำ","8","1","3","2","0","0","5","2","100","100","-67","0"
"11184  :  โรงพยาบาลจุน","11","0","3","3","4","4","0","3","64","0","100","0"
"11185  :  โรงพยาบาลเชียงม่วน","1","0","1","0","0","0","0","0","100","0","100","0"
"11186  :  โรงพยาบาลดอกคำใต้","0","1","0","2","3","5","0","5","0","-400","0","-150"
"11187  :  โรงพยาบาลปง","1","2","1","8","1","1","2","0","0","50","-100","100"
"11188  :  โรงพยาบาลแม่ใจ","0","3","2","2","1","3","2","2","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","43","23","20","24","29","23","20","18","33","0","0","25"
"11189  :  โรงพยาบาลเทิง","5","5","2","4","12","5","6","4","-140","0","-200","0"
"11190  :  โรงพยาบาลพาน","11","9","9","10","12","12","12","15","-9","-33","-33","-50"
"11191  :  โรงพยาบาลป่าแดด","0","0","0","0","0","0","0","0","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","0","0","0","0","0","0","0","0","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","0","1","0","0","0","0","0","0","0","100","0","0"
"11195  :  โรงพยาบาลแม่สรวย","0","0","0","0","0","0","0","0","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","0","0","1","0","0","1","2","2","0","0","-100","0"
"11197  :  โรงพยาบาลพญาเม็งราย","3","1","1","2","3","4","1","0","0","-300","0","100"
"11198  :  โรงพยาบาลเวียงแก่น","3","2","4","2","3","1","3","0","0","50","25","100"
"11199  :  โรงพยาบาลขุนตาล","0","0","0","0","0","0","0","0","0","0","0","0"
"11200  :  โรงพยาบาลแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"11201  :  โรงพยาบาลแม่ลาว","0","2","1","0","0","0","0","0","0","100","100","0"
"11202  :  โรงพยาบาลเวียงเชียงรุ้ง","0","0","0","0","0","0","0","0","0","0","0","0"
"11454  :  โรงพยาบาลสมเด็จพระยุพราชเชียงของ","0","0","0","0","0","0","0","0","0","0","0","0"
"15012  :  โรงพยาบาลสมเด็จพระญาณสังวร","0","0","0","1","0","0","0","0","0","0","0","100"
"23429  :  โรงพยาบาลมหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"28823  :  โรงพยาบาลดอยหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"41509  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยแม่ฟ้าหลวง","0","0","0","0","0","0","0","0","0","0","0","0"
"10719  :  โรงพยาบาลศรีสังวาลย์","0","1","1","7","4","3","2","5","0","-200","-100","29"
"11203  :  โรงพยาบาลขุนยวม","2","1","3","0","1","0","2","1","50","100","33","0"
"11204  :  โรงพยาบาลปาย","0","0","0","0","0","0","0","0","0","0","0","0"
"11205  :  โรงพยาบาลแม่สะเรียง","9","2","6","4","5","2","4","2","44","0","33","50"
"11206  :  โรงพยาบาลแม่ลาน้อย","2","5","2","4","1","2","1","15","50","60","50","-275"
"11207  :  โรงพยาบาลสบเมย","0","0","0","0","0","0","0","1","0","0","0","0"
"11208  :  โรงพยาบาลปางมะผ้า","0","0","0","0","0","0","0","0","0","0","0","0"
"14197  :  โรงพยาบาลธัญญรักษ์แม่ฮ่องสอน","0","0","0","0","0","0","0","0","0","0","0","0"
"10675  :  โรงพยาบาลสวรรค์ประชารักษ์","1","3","12","4","4","1","5","1","-300","67","58","75"
"11209  :  โรงพยาบาลโกรกพระ","0","2","0","3","2","1","10","7","0","50","0","-133"
"11210  :  โรงพยาบาลชุมแสง","62","173","134","6","56","89","45","63","10","49","66","-950"
"11211  :  โรงพยาบาลหนองบัว","199","200","172","195","175","174","163","189","12","13","5","3"
"11212  :  โรงพยาบาลบรรพตพิสัย","0","0","0","0","0","0","0","0","0","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","45","39","21","10","13","6","6","2","71","85","71","80"
"11214  :  โรงพยาบาลตาคลี","13","3","3","35","44","22","10","35","-238","-633","-233","0"
"11215  :  โรงพยาบาลท่าตะโก","63","69","75","76","68","93","81","55","-8","-35","-8","28"
"11216  :  โรงพยาบาลไพศาลี","33","40","44","24","64","38","56","30","-94","5","-27","-25"
"11217  :  โรงพยาบาลพยุหะคีรี","0","0","0","1","0","0","4","12","0","0","0","-1,100"
"11218  :  โรงพยาบาลลาดยาว","146","118","113","78","138","126","110","115","5","-7","3","-47"
"11219  :  โรงพยาบาลตากฟ้า","145","145","145","115","114","106","115","78","21","27","21","32"
"11220  :  โรงพยาบาลแม่วงก์","65","42","32","42","39","46","40","51","40","-10","-25","-21"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","0","0","0","0","0","0","0","0","0","0","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0","0","0","0","0","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0","0","0","0","0","0","0","0","0"
