"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11059  :  โรงพยาบาลนาดูน","2,504","6,639","2.65","225","600","2.67","196","373","1.90","2,080","5,659","2.72","3","7","2.33","0","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","2,912","6,564","2.25","249","535","2.15","150","261","1.74","2,504","5,748","2.30","10","20","2.00","0","0","0.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","2,147","6,147","2.86","973","3,234","3.32","205","387","1.89","915","2,326","2.54","54","200","3.70","0","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","66,536","285,197","4.29","9,082","44,804","4.93","6,710","23,202","3.46","50,641","216,835","4.28","106","356","3.36","0","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","9,374","28,738","3.07","1,050","3,418","3.26","705","1,740","2.47","7,620","23,580","3.09","0","0","0.00","0","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","3,127","8,947","2.86","404","1,205","2.98","106","213","2.01","2,566","7,427","2.89","51","102","2.00","0","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","4,745","12,382","2.61","576","1,483","2.57","305","664","2.18","3,852","10,193","2.65","12","42","3.50","0","0","0.00"
"11064  :  โรงพยาบาลธวัชบุรี","2,290","5,396","2.36","236","554","2.35","189","363","1.92","1,865","4,479","2.40","0","0","0.00","0","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","4,545","14,809","3.26","314","899","2.86","373","718","1.92","3,528","12,309","3.49","330","883","2.68","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","10,333","47,047","4.55","723","2,878","3.98","3,856","14,672","3.80","5,770","28,849","5.00","109","648","5.94","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","2,895","7,448","2.57","247","626","2.53","307","701","2.28","2,336","6,109","2.62","5","12","2.40","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","3,659","10,059","2.75","267","844","3.16","211","491","2.33","2,921","8,234","2.82","260","490","1.88","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","8,443","21,829","2.59","734","1,951","2.66","1,084","2,554","2.36","6,580","17,203","2.61","45","121","2.69","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","12,057","38,040","3.16","1,083","3,510","3.24","689","1,825","2.65","10,133","32,185","3.18","153","520","3.40","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","2,008","5,908","2.94","227","626","2.76","110","291","2.65","1,624","4,725","2.91","87","266","3.06","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","1,720","6,846","3.98","183","661","3.61","118","388","3.29","1,419","5,797","4.09","0","0","0.00","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","2,951","7,604","2.58","242","591","2.44","207","412","1.99","2,498","6,592","2.64","4","9","2.25","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","1,538","3,779","2.46","202","505","2.50","102","208","2.04","1,235","3,052","2.47","2","14","7.00","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","2,271","6,685","2.94","274","783","2.86","106","266","2.51","1,857","5,564","3.00","34","72","2.12","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","2,497","6,862","2.75","240","702","2.93","172","346","2.01","1,937","5,466","2.82","152","348","2.29","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","393","1,007","2.56","169","401","2.37","39","99","2.54","185","507","2.74","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","4,979","18,421","3.70","442","1,553","3.51","193","703","3.64","1,207","5,041","4.18","3,137","11,124","3.55","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","330","840","2.55","18","33","1.83","34","111","3.26","276","693","2.51","2","3","1.50","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","48","22,545","469.69","5","2,595","519.00","0","0","0.00","43","19,950","463.95","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","46,937","191,965","4.09","5,318","28,469","5.35","4,692","17,938","3.82","35,557","141,278","3.97","1,372","4,280","3.12","0","0","0.00"
"11077  :  โรงพยาบาลนามน","3,320","8,837","2.66","192","576","3.00","320","664","2.08","2,793","7,565","2.71","15","32","2.13","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","11,273","37,202","3.30","1,442","5,465","3.79","285","804","2.82","8,621","28,495","3.31","925","2,438","2.64","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,549","8,720","5.63","142","792","5.58","217","870","4.01","1,189","7,050","5.93","2","8","4.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","8,581","29,287","3.41","1,112","3,947","3.55","587","1,566","2.67","6,830","23,621","3.46","52","153","2.94","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","10,873","33,571","3.09","803","2,665","3.32","661","1,976","2.99","9,053","28,216","3.12","356","714","2.01","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,998","10,785","3.60","250","642","2.57","214","3,094","14.46","2,382","6,588","2.77","152","461","3.03","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2,388","7,190","3.01","186","512","2.75","250","479","1.92","1,938","6,175","3.19","14","24","1.71","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","5,449","14,772","2.71","325","965","2.97","515","1,046","2.03","4,597","12,731","2.77","12","30","2.50","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","3,231","8,114","2.51","198","517","2.61","191","424","2.22","2,788","7,019","2.52","56","154","2.75","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","6,024","16,434","2.73","638","1,871","2.93","153","337","2.20","5,081","13,960","2.75","152","266","1.75","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","7,037","31,328","4.45","523","1,889","3.61","1,117","3,215","2.88","5,376","26,160","4.87","21","64","3.05","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,259","8,256","3.65","237","986","4.16","181","404","2.23","1,832","6,837","3.73","9","29","3.22","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","9,933","37,412","3.77","1,069","4,436","4.15","313","1,006","3.21","8,521","31,878","3.74","30","92","3.07","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","50,361","257,353","5.11","5,632","31,727","5.63","3,491","15,606","4.47","37,650","188,490","5.01","3,588","21,530","6.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","2,925","10,081","3.45","127","476","3.75","401","1,208","3.01","2,397","8,397","3.50","0","0","0.00","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","2,744","10,402","3.79","183","690","3.77","855","3,642","4.26","1,711","6,070","3.55","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","9,023","25,536","2.83","951","2,517","2.65","424","902","2.13","7,296","20,925","2.87","352","1,192","3.39","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","7,058","24,911","3.53","751","2,977","3.96","410","1,125","2.74","4,458","16,028","3.60","1,440","4,781","3.32","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","3,690","10,547","2.86","329","996","3.03","84","204","2.43","3,115","9,061","2.91","163","286","1.75","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","978","2,696","2.76","89","215","2.42","65","202","3.11","799","2,227","2.79","25","52","2.08","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","11,739","39,559","3.37","927","3,262","3.52","1,488","5,116","3.44","9,089","30,458","3.35","236","723","3.06","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","2,996","8,557","2.86","255","646","2.53","259","590","2.28","2,480","7,319","2.95","2","2","1.00","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","6,514","22,200","3.41","351","1,263","3.60","1,450","4,629","3.19","4,612","16,010","3.47","103","298","2.89","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","7,306","25,533","3.49","509","1,918","3.77","546","1,571","2.88","6,131","21,778","3.55","121","266","2.20","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","3,057","8,620","2.82","241","715","2.97","88","243","2.76","2,656","7,484","2.82","72","178","2.47","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","2,401","7,172","2.99","153","488","3.19","164","344","2.10","2,082","6,336","3.04","2","4","2.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,331","11,172","3.35","267","857","3.21","318","979","3.08","2,822","9,329","3.31","3","7","2.33","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2,431","6,913","2.84","163","517","3.17","38","79","2.08","2,184","6,225","2.85","46","92","2.00","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,433","6,339","2.61","124","365","2.94","237","634","2.68","2,011","5,234","2.60","62","106","1.71","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","15,298","57,893","3.78","1,235","4,750","3.85","2,866","11,641","4.06","10,530","38,850","3.69","674","2,652","3.93","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,041","3,278","3.15","442","1,456","3.29","599","1,822","3.04","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","1,769","6,274","3.55","174","522","3.00","95","307","3.23","1,398","5,147","3.68","102","298","2.92","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","28,387","123,683","4.36","2,438","11,083","4.55","3,085","11,120","3.60","20,643","91,730","4.44","2,450","9,750","3.98","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,997","6,716","3.36","81","252","3.11","153","418","2.73","1,757","6,023","3.43","6","23","3.83","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","3,995","8,431","2.11","409","1,045","2.56","152","228","1.50","3,038","5,966","1.96","396","1,192","3.01","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","3,150","7,408","2.35","201","558","2.78","105","263","2.50","2,140","5,330","2.49","704","1,257","1.79","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,187","3,232","2.72","46","98","2.13","60","99","1.65","1,069","3,006","2.81","13","29","2.23","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","3,187","8,578","2.69","427","1,276","2.99","210","437","2.08","2,521","6,771","2.69","32","94","2.94","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","4,163","14,980","3.60","154","540","3.51","333","860","2.58","3,642","13,497","3.71","34","83","2.44","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","6,432","20,433","3.18","413","1,474","3.57","198","494","2.49","5,005","15,937","3.18","816","2,528","3.10","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","2,704","6,703","2.48","154","340","2.21","396","909","2.30","2,151","5,447","2.53","3","7","2.33","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","3,690","10,220","2.77","125","375","3.00","170","400","2.35","3,389","9,431","2.78","6","14","2.33","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7,709","27,484","3.57","721","3,182","4.41","334","1,050","3.14","5,851","20,486","3.50","812","2,766","3.41","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","656","1,884","2.87","11","23","2.09","18","44","2.44","627","1,817","2.90","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","30,003","129,999","4.33","3,260","16,371","5.02","1,906","8,499","4.46","20,623","88,197","4.28","4,235","16,932","4.00","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,445","10,111","4.14","261","774","2.97","182","413","2.27","1,998","8,918","4.46","4","6","1.50","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","2,418","6,456","2.67","214","631","2.95","69","152","2.20","1,941","5,216","2.69","194","457","2.36","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","2,369","5,902","2.49","117","311","2.66","119","233","1.96","2,127","5,330","2.51","6","28","4.67","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","3,000","8,615","2.87","346","1,000","2.89","172","339","1.97","2,437","7,169","2.94","51","107","2.10","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","2,629","6,523","2.48","183","484","2.64","138","304","2.20","2,155","5,195","2.41","156","540","3.46","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","2,750","6,045","2.20","557","1,205","2.16","115","196","1.70","2,022","4,548","2.25","59","96","1.63","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","51,001","270,654","5.31","3,804","23,477","6.17","1,518","6,897","4.54","29,700","143,900","4.85","14,940","90,259","6.04","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","16,434","59,985","3.65","1,394","6,186","4.44","613","2,562","4.18","13,531","48,710","3.60","896","2,527","2.82","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","5,697","17,061","2.99","283","886","3.13","179","1,171","6.54","4,783","13,735","2.87","452","1,269","2.81","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","7,635","25,190","3.30","273","786","2.88","105","304","2.90","5,225","17,208","3.29","926","2,911","3.14","1,048","3,813","3.64"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,497","17,952","3.27","396","1,455","3.67","454","839","1.85","3,929","13,193","3.36","701","2,416","3.45","9","34","3.78"
"11123  :  โรงพยาบาลแม่แตง","6,014","18,391","3.06","224","765","3.42","556","1,325","2.38","4,377","14,029","3.21","857","2,272","2.65","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","2,846","11,707","4.11","114","649","5.69","99","371","3.75","2,329","9,625","4.13","304","1,062","3.49","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","15,176","72,309","4.76","819","4,139","5.05","917","4,126","4.50","7,837","37,677","4.81","5,723","26,367","4.61","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","5,900","19,740","3.35","127","478","3.76","255","627","2.46","4,068","13,893","3.42","1,450","4,742","3.27","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","4,633","14,784","3.19","290","866","2.99","206","496","2.41","3,878","12,645","3.26","259","777","3.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","12,535","45,902","3.66","1,365","5,854","4.29","1,912","7,062","3.69","8,440","30,549","3.62","416","1,285","3.09","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","4,732","14,176","3.00","280","1,016","3.63","221","291","1.32","3,685","11,459","3.11","546","1,410","2.58","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","6,690","28,933","4.32","314","1,899","6.05","200","555","2.78","4,641","21,650","4.66","1,474","4,706","3.19","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","7,240","27,942","3.86","382","2,106","5.51","835","2,615","3.13","4,640","18,587","4.01","1,386","4,634","3.34","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","4,634","13,816","2.98","285","760","2.67","333","1,009","3.03","3,715","11,396","3.07","301","651","2.16","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","3,377","8,706","2.58","174","494","2.84","90","217","2.41","3,036","7,871","2.59","77","124","1.61","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","5,009","14,861","2.97","149","445","2.99","131","311","2.37","4,079","12,169","2.98","650","1,936","2.98","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","4,799","18,759","3.91","340","1,487","4.37","249","474","1.90","3,052","11,696","3.83","1,158","5,102","4.41","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","1,716","5,419","3.16","69","174","2.52","15","39","2.60","858","2,635","3.07","235","658","2.80","530","1,872","3.53"
"11137  :  โรงพยาบาลไชยปราการ","4,109","11,589","2.82","181","557","3.08","702","1,907","2.72","3,226","9,125","2.83","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","4,880","12,478","2.56","84","219","2.61","156","288","1.85","4,204","10,842","2.58","436","1,129","2.59","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","1,918","6,400","3.34","121","424","3.50","56","157","2.80","1,645","5,586","3.40","80","199","2.49","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","1","26","26.00","0","0","0.00","0","0","0.00","1","26","26.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","18","96","5.33","16","79","4.94","0","0","0.00","2","17","8.50","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,692","7,536","4.45","39","154","3.95","43","162","3.77","1,432","6,396","4.47","113","533","4.72","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","2,585","7,300","2.82","0","0","0.00","0","0","0.00","2,106","6,218","2.95","93","165","1.77","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","4,242","12,264","2.89","0","0","0.00","0","0","0.00","3,272","10,334","3.16","473","952","2.01","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","5,273","152,204","28.86","462","9,824","21.26","105","2,403","22.89","2,629","86,252","32.81","2,077","53,725","25.87","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","5,952","14,217","2.39","0","0","0.00","1,172","2,677","2.28","2,156","5,343","2.48","2,624","6,197","2.36","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,949","6,921","2.35","0","0","0.00","426","660","1.55","2,457","6,107","2.49","66","154","2.33","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","1,340","3,203","2.39","37","88","2.38","17","45","2.65","1,241","2,993","2.41","45","77","1.71","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","31,855","132,082","4.15","3,666","18,359","5.01","3,423","13,132","3.84","21,801","90,974","4.17","2,621","8,384","3.20","344","1,233","3.58"
"11140  :  โรงพยาบาลแม่ทา","2,447","4,918","2.01","174","361","2.07","194","334","1.72","1,854","3,728","2.01","225","495","2.20","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,970","8,243","2.78","214","617","2.88","127","251","1.98","2,491","6,931","2.78","138","444","3.22","0","0","0.00"
"11142  :  โรงพยาบาลลี้","5,859","16,866","2.88","276","945","3.42","818","1,920","2.35","4,733","13,902","2.94","32","99","3.09","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","2,315","5,227","2.26","117","286","2.44","124","286","2.31","2,038","4,592","2.25","36","63","1.75","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","5,022","14,902","2.97","362","1,093","3.02","326","686","2.10","4,077","12,272","3.01","257","851","3.31","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,871","4,900","2.62","97","261","2.69","407","951","2.34","1,301","3,530","2.71","66","158","2.39","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","3,834","8,904","2.32","0","0","0.00","13","31","2.38","3,821","8,873","2.32","0","0","0.00","0","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","55,350","242,643","4.38","7,959","37,746","4.74","4,760","18,797","3.95","38,224","169,114","4.42","279","1,163","4.17","55","188","3.42"
"11146  :  โรงพยาบาลแม่เมาะ","2,154","4,915","2.28","206","527","2.56","296","665","2.25","1,643","3,706","2.26","9","17","1.89","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","8,435","31,687","3.76","707","3,137","4.44","956","3,220","3.37","6,207","23,106","3.72","21","85","4.05","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","2,722","7,081","2.60","149","433","2.91","68","230","3.38","2,415","6,233","2.58","1","9","9.00","46","67","1.46"
"11149  :  โรงพยาบาลงาว","4,295","11,817","2.75","259","745","2.88","308","727","2.36","3,696","10,227","2.77","27","108","4.00","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","2,978","7,577","2.54","239","603","2.52","169","356","2.11","2,525","6,532","2.59","0","0","0.00","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","4,455","12,242","2.75","279","771","2.76","99","218","2.20","3,992","11,059","2.77","1","3","3.00","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","5,781","18,123","3.13","569","1,700","2.99","360","1,165","3.24","4,818","15,169","3.15","35","89","2.54","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","1,178","3,387","2.88","0","0","0.00","100","258","2.58","1,078","3,129","2.90","0","0","0.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","2,585","5,523","2.14","123","329","2.67","157","357","2.27","2,259","4,738","2.10","2","5","2.50","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","2,876","7,603","2.64","143","417","2.92","154","308","2.00","2,565","6,861","2.67","2","2","1.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","2,861","6,994","2.44","236","596","2.53","169","375","2.22","2,407","5,924","2.46","19","45","2.37","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","3,045","8,597","2.82","177","522","2.95","61","148","2.43","2,718","7,740","2.85","3","8","2.67","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","45,552","256,992","5.64","6,357","43,314","6.81","4,171","16,889","4.05","33,645","191,005","5.68","1,379","5,784","4.19","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","1,712","5,181","3.03","152","482","3.17","55","123","2.24","1,459","4,483","3.07","46","93","2.02","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,927","7,129","2.44","144","366","2.54","100","190","1.90","2,607","6,450","2.47","78","123","1.58","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","3,025","8,011","2.65","348","928","2.67","106","223","2.10","2,523","6,776","2.69","48","84","1.75","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","1,248","2,970","2.38","200","437","2.19","58","129","2.22","981","2,384","2.43","9","20","2.22","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","1,213","3,334","2.75","115","341","2.97","37","76","2.05","864","2,141","2.48","197","776","3.94","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","5,049","11,998","2.38","365","863","2.36","203","408","2.01","4,474","10,710","2.39","7","17","2.43","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","2,475","9,392","3.79","382","2,211","5.79","115","247","2.15","1,942","6,830","3.52","36","104","2.89","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1,851","6,745","3.64","77","242","3.14","100","367","3.67","1,644","6,055","3.68","30","81","2.70","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","1,575","7,089","4.50","599","3,000","5.01","116","336","2.90","841","3,709","4.41","19","44","2.32","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","39,145","178,576","4.56","6,065","34,128","5.63","3,936","14,693","3.73","28,979","128,824","4.45","168","931","5.54","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","5,743","14,987","2.61","498","1,392","2.80","280","538","1.92","4,777","12,602","2.64","188","455","2.42","0","0","0.00"
"11167  :  โรงพยาบาลลอง","3,209","8,972","2.80","242","722","2.98","219","560","2.56","2,608","7,417","2.84","141","273","1.94","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","3,431","10,077","2.94","545","1,846","3.39","130","319","2.45","2,661","7,726","2.90","95","186","1.96","0","0","0.00"
