"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11209  :  โรงพยาบาลโกรกพระ","89","5","0","3"
"11210  :  โรงพยาบาลชุมแสง","137","52","0","0"
"11211  :  โรงพยาบาลหนองบัว","74","11","3","8"
"11212  :  โรงพยาบาลบรรพตพิสัย","75","0","0","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","118","0","0","0"
"11214  :  โรงพยาบาลตาคลี","163","25","1","21"
"11215  :  โรงพยาบาลท่าตะโก","65","2","1","1"
"11216  :  โรงพยาบาลไพศาลี","101","114","17","46"
"11217  :  โรงพยาบาลพยุหะคีรี","129","0","0","0"
"11218  :  โรงพยาบาลลาดยาว","193","134","11","21"
"11219  :  โรงพยาบาลตากฟ้า","62","140","27","10"
"11220  :  โรงพยาบาลแม่วงก์","56","2","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","25","59","49","9"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","0","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","602","0","0","0"
"40749  :  โรงพยาบาลชุมตาบง","27","9","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","389","36","1","7"
"11221  :  โรงพยาบาลทัพทัน","66","1","0","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","70","0","0","0"
"11223  :  โรงพยาบาลหนองฉาง","113","60","17","34"
"11224  :  โรงพยาบาลหนองขาหย่าง","50","4","0","0"
"11225  :  โรงพยาบาลบ้านไร่","853","762","639","114"
"11226  :  โรงพยาบาลลานสัก","94","0","0","0"
"11227  :  โรงพยาบาลห้วยคต","47","0","0","0"
"10721  :  โรงพยาบาลกำแพงเพชร","413","202","1","0"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","18","0","0","0"
"11229  :  โรงพยาบาลไทรงาม","246","309","69","218"
"11230  :  โรงพยาบาลคลองลาน","55","26","10","1"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","70","2","0","0"
"11232  :  โรงพยาบาลคลองขลุง","200","256","19","46"
"11233  :  โรงพยาบาลพรานกระต่าย","51","2","0","0"
"11234  :  โรงพยาบาลลานกระบือ","52","34","1","28"
"11235  :  โรงพยาบาลทรายทองวัฒนา","787","620","424","169"
"11236  :  โรงพยาบาลปางศิลาทอง","121","156","1","19"
"14135  :  โรงพยาบาลบึงสามัคคี","59","9","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","134","158","20","116"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","318","21","1","3"
"10723  :  โรงพยาบาลแม่สอด","359","2","0","0"
"11238  :  โรงพยาบาลบ้านตาก","205","17","0","9"
"11239  :  โรงพยาบาลสามเงา","133","4","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","142","21","1","1"
"11241  :  โรงพยาบาลท่าสองยาง","112","9","0","0"
"11242  :  โรงพยาบาลพบพระ","745","7","3","2"
"11243  :  โรงพยาบาลอุ้มผาง","94","3","0","0"
"27443  :  โรงพยาบาลวังเจ้า","30","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","255","429","201","160"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","202","0","0","0"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","173","0","0","0"
"11245  :  โรงพยาบาลคีรีมาศ","104","0","0","0"
"11246  :  โรงพยาบาลกงไกรลาศ","125","61","23","29"
"11247  :  โรงพยาบาลศรีสัชนาลัย","279","48","25","1"
"11248  :  โรงพยาบาลสวรรคโลก","108","2","0","0"
"11249  :  โรงพยาบาลศรีนคร","89","1","0","0"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","64","0","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","652","4","0","0"
"11251  :  โรงพยาบาลชาติตระการ","58","2","0","0"
"11252  :  โรงพยาบาลบางระกำ","212","38","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","75","0","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","168","26","0","1"
"11255  :  โรงพยาบาลวัดโบสถ์","207","131","70","54"
"11256  :  โรงพยาบาลวังทอง","225","1","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","73","13","7","3"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","284","3","0","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","77","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","176","81","28","16"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","0","0","0","0"
"10726  :  โรงพยาบาลพิจิตร","436","8","1","0"
"11258  :  โรงพยาบาลวังทรายพูน","71","0","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","98","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","157","0","0","0"
"11261  :  โรงพยาบาลโพทะเล","80","0","0","0"
"11262  :  โรงพยาบาลสามง่าม","50","4","0","0"
"11263  :  โรงพยาบาลทับคล้อ","59","9","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","164","0","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","48","0","0","0"
"27978  :  โรงพยาบาลสากเหล็ก","26","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","26","7","6","0"
"27980  :  โรงพยาบาลดงเจริญ","23","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","514","47","0","0"
"11264  :  โรงพยาบาลชนแดน","188","222","69","96"
"11265  :  โรงพยาบาลหล่มสัก","289","30","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","2,022","2,148","539","156"
"11267  :  โรงพยาบาลศรีเทพ","134","194","25","53"
"11268  :  โรงพยาบาลหนองไผ่","186","50","23","15"
"11269  :  โรงพยาบาลบึงสามพัน","420","556","64","199"
"11270  :  โรงพยาบาลน้ำหนาว","25","4","0","0"
"11271  :  โรงพยาบาลวังโป่ง","57","82","11","23"
"11272  :  โรงพยาบาลเขาค้อ","40","3","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","85","27","4","18"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","10","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","280","42","30","10"
"10728  :  โรงพยาบาลดำเนินสะดวก","66","36","23","7"
"10729  :  โรงพยาบาลบ้านโป่ง","250","8","2","0"
"10730  :  โรงพยาบาลโพธาราม","94","27","1","0"
"11273  :  โรงพยาบาลสวนผึ้ง","23","0","0","0"
"11274  :  โรงพยาบาลบางแพ","38","2","2","0"
"11275  :  โรงพยาบาลเจ็ดเสมียน","22","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","48","7","0","0"
"11277  :  โรงพยาบาลวัดเพลง","22","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","102","0","0","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","2","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","40","0","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","383","7","2","1"
"10732  :  โรงพยาบาลมะการักษ์","183","88","1","4"
"11278  :  โรงพยาบาลไทรโยค","30","1,012","38","67"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","37","0","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","119","2","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","105","108","44","47"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","53","3","1","2"
"11283  :  โรงพยาบาลทองผาภูมิ","73","513","35","15"
"11284  :  โรงพยาบาลสังขละบุรี","950","1,182","467","156"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","63","1","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","34","1","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","41","1","0","0"
"11288  :  โรงพยาบาลสถานพระบารมี","56","74","18","31"
"11520  :  โรงพยาบาลค่ายสุรสีห์","16","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","13","8","0","1"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","27","1","0","0"
"41701  :  โรงพยาบาลหนองปรือ","0","0","0","0"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","344","2","0","0"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","177","96","29","48"
"11289  :  โรงพยาบาลเดิมบางนางบวช","140","3","0","0"
"11290  :  โรงพยาบาลด่านช้าง","74","0","0","0"
"11291  :  โรงพยาบาลบางปลาม้า","44","14","1","1"
"11292  :  โรงพยาบาลศรีประจันต์","144","290","72","103"
"11293  :  โรงพยาบาลดอนเจดีย์","54","14","2","7"
"11294  :  โรงพยาบาลสามชุก","76","1","0","0"
"11295  :  โรงพยาบาลอู่ทอง","156","0","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","37","42","8","33"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","6","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","195","78","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","102","43","26","16"
"11298  :  โรงพยาบาลนครชัยศรี","47","193","5","2"
"11299  :  โรงพยาบาลห้วยพลู","44","34","9","19"
"11300  :  โรงพยาบาลดอนตูม","24","0","0","0"
"11301  :  โรงพยาบาลบางเลน","22","0","0","0"
"11302  :  โรงพยาบาลสามพราน","93","0","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","27","6","0","0"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","3","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","5","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","51","33","5","4"
"10734  :  โรงพยาบาลสมุทรสาคร","356","131","37","21"
"11304  :  โรงพยาบาลกระทุ่มแบน","156","3","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","282","171","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","101","27","0","0"
"11306  :  โรงพยาบาลนภาลัย","25","106","0","0"
"11307  :  โรงพยาบาลอัมพวา","7","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","126","88","18","38"
"11308  :  โรงพยาบาลเขาย้อย","27","24","8","12"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","39","103","78","19"
"11310  :  โรงพยาบาลชะอำ","69","113","31","48"
"11311  :  โรงพยาบาลท่ายาง","32","16","8","6"
"11312  :  โรงพยาบาลบ้านลาด","27","56","25","18"
"11313  :  โรงพยาบาลบ้านแหลม","9","44","17","27"
"11314  :  โรงพยาบาลแก่งกระจาน","51","42","19","3"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","130","6","0","0"
"11315  :  โรงพยาบาลกุยบุรี","22","21","3","0"
"11316  :  โรงพยาบาลทับสะแก","157","4","3","1"
"11317  :  โรงพยาบาลบางสะพาน","45","12","3","2"
"11318  :  โรงพยาบาลบางสะพานน้อย","31","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","606","400","1","2"
"11320  :  โรงพยาบาลหัวหิน","130","2","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","143","83","9","2"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","182","69","23","19"
"11322  :  โรงพยาบาลพรหมคีรี","28","141","48","61"
"11324  :  โรงพยาบาลลานสะกา","47","106","11","9"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","56","193","26","21"
"11326  :  โรงพยาบาลพิปูน","17","14","1","4"
"11327  :  โรงพยาบาลเชียรใหญ่","189","649","32","82"
"11328  :  โรงพยาบาลชะอวด","72","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","167","286","40","113"
"11330  :  โรงพยาบาลทุ่งสง","41","22","1","3"
"11331  :  โรงพยาบาลนาบอน","6","79","38","36"
"11332  :  โรงพยาบาลทุ่งใหญ่","28","2","0","1"
"11333  :  โรงพยาบาลปากพนัง","44","30","6","24"
"11334  :  โรงพยาบาลร่อนพิบูลย์","65","49","9","12"
"11335  :  โรงพยาบาลสิชล","107","44","2","2"
"11336  :  โรงพยาบาลขนอม","15","27","8","16"
"11337  :  โรงพยาบาลหัวไทร","40","43","16","13"
"11338  :  โรงพยาบาลบางขัน","14","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","14","12","3","4"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","13","5","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","18","14","3","5"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","9","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","16","2","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","3","1","0","0"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","8","0","0","0"
"40742  :  โรงพยาบาลนบพิตำ","15","174","53","51"
"40743  :  โรงพยาบาลพระพรหม","23","16","2","8"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","83","68","0","0"
"11340  :  โรงพยาบาลเขาพนม","41","0","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","6","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","9","31","6","7"
"11343  :  โรงพยาบาลอ่าวลึก","41","1","0","0"
"11344  :  โรงพยาบาลปลายพระยา","21","14","0","0"
"11345  :  โรงพยาบาลลำทับ","24","1","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","1","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0","0"
"10739  :  โรงพยาบาลพังงา","110","458","213","172"
"10740  :  โรงพยาบาลตะกั่วป่า","174","155","5","2"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","1","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","19","6","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","150","485","0","0"
"11350  :  โรงพยาบาลบางไทร","20","1","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","53","25","0","0"
"11353  :  โรงพยาบาลทับปุด","21","0","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","18","2","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","242","3","0","0"
"11355  :  โรงพยาบาลป่าตอง","103","0","0","0"
"11356  :  โรงพยาบาลถลาง","41","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","57","0","0","0"
"41436  :  โรงพยาบาลฉลอง","0","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","2","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","309","43","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","125","232","31","23"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","38","140","2","0"
"11358  :  โรงพยาบาลดอนสัก","8","1","1","0"
"11359  :  โรงพยาบาลเกาะพงัน","22","0","0","0"
"11360  :  โรงพยาบาลไชยา","137","166","25","138"
"11361  :  โรงพยาบาลท่าชนะ","406","461","128","242"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","18","1","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","10","23","3","4"
"11364  :  โรงพยาบาลพนม","27","0","0","0"
"11365  :  โรงพยาบาลท่าฉาง","79","245","96","144"
"11366  :  โรงพยาบาลบ้านนาสาร","109","851","140","127"
"11367  :  โรงพยาบาลบ้านนาเดิม","37","24","6","0"
"11368  :  โรงพยาบาลเคียนซา","32","1","0","0"
"11369  :  โรงพยาบาลพระแสง","36","1","0","0"
"11370  :  โรงพยาบาลพุนพิน","56","0","0","0"
"11371  :  โรงพยาบาลชัยบุรี","22","39","4","34"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","103","146","55","60"
"11654  :  โรงพยาบาลวิภาวดี","10","1","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","853","86","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","45","36","15","16"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","7","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","0","0","0"
"10743  :  โรงพยาบาลระนอง","58","0","0","0"
"11323  :  โรงพยาบาลละอุ่น","67","77","2","0"
"11372  :  โรงพยาบาลกะเปอร์","15","8","0","0"
"11373  :  โรงพยาบาลกระบุรี","64","3","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","2","33","5","11"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","266","14","1","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","12","25","16","7"
"11376  :  โรงพยาบาลท่าแซะ","394","694","117","278"
"11377  :  โรงพยาบาลปะทิว","17","2","0","0"
"11378  :  โรงพยาบาลมาบอำมฤต","5","0","0","0"
"11379  :  โรงพยาบาลหลังสวน","69","4","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","41","1","0","1"
"11381  :  โรงพยาบาลละแม","38","0","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","19","1","0","0"
"11383  :  โรงพยาบาลสวี","68","0","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","35","92","31","61"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","4","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","492","458","83","49"
"10745  :  โรงพยาบาลสงขลา","169","362","0","0"
"11386  :  โรงพยาบาลสทิงพระ","52","190","107","72"
"11387  :  โรงพยาบาลจะนะ","45","96","1","0"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","88","24","5","2"
"11390  :  โรงพยาบาลเทพา","34","7","0","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","31","1","0","0"
"11392  :  โรงพยาบาลระโนด","56","159","58","43"
"11393  :  โรงพยาบาลกระแสสินธุ์","23","72","36","19"
"11394  :  โรงพยาบาลรัตภูมิ","44","85","6","5"
"11395  :  โรงพยาบาลสะเดา","52","61","35","26"
"11396  :  โรงพยาบาลนาหม่อม","47","253","204","42"
"11397  :  โรงพยาบาลควนเนียง","22","6","1","0"
"11398  :  โรงพยาบาลปาดังเบซาร์","10","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","21","1","0","0"
"11400  :  โรงพยาบาลสิงหนคร","27","33","4","11"
"11401  :  โรงพยาบาลคลองหอยโข่ง","52","111","31","38"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","325","9","0","0"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","0","0","0","0"
"10746  :  โรงพยาบาลสตูล","62","155","49","100"
"11402  :  โรงพยาบาลควนโดน","1","3","0","0"
"11403  :  โรงพยาบาลควนกาหลง","8","10","0","0"
"11404  :  โรงพยาบาลท่าแพ","3","355","241","77"
"11405  :  โรงพยาบาลละงู","10","33","3","18"
"11406  :  โรงพยาบาลทุ่งหว้า","8","583","51","251"
"28786  :  โรงพยาบาลมะนัง","7","1","0","0"
"10683  :  โรงพยาบาลตรัง","496","172","0","0"
"11407  :  โรงพยาบาลกันตัง","46","9","3","5"
"11408  :  โรงพยาบาลย่านตาขาว","21","0","0","0"
"11409  :  โรงพยาบาลปะเหลียน","36","32","2","2"
"11410  :  โรงพยาบาลสิเกา","26","9","4","3"
"11411  :  โรงพยาบาลห้วยยอด","148","161","13","6"
"11412  :  โรงพยาบาลวังวิเศษ","38","335","83","86"
"11413  :  โรงพยาบาลนาโยง","73","103","44","59"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","30","1","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","10","19","6","11"
"10747  :  โรงพยาบาลพัทลุง","307","17","0","0"
"11414  :  โรงพยาบาลกงหรา","29","147","41","19"
"11415  :  โรงพยาบาลเขาชัยสน","36","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","29","1","1","0"
"11417  :  โรงพยาบาลควนขนุน","119","1","0","0"
"11418  :  โรงพยาบาลปากพะยูน","16","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","22","8","4","2"
"11420  :  โรงพยาบาลป่าบอน","31","119","44","52"
"11421  :  โรงพยาบาลบางแก้ว","28","1","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","28","53","36","14"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","20","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","59","0","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","152","489","187","194"
"11424  :  โรงพยาบาลหนองจิก","7","2","0","0"
"11425  :  โรงพยาบาลปะนาเระ","7","0","0","0"
"11426  :  โรงพยาบาลมายอ","0","0","0","0"
"11427  :  โรงพยาบาลทุ่งยางแดง","1","1","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","4","6","0","0"
"11430  :  โรงพยาบาลยะรัง","2","1","0","1"
"11431  :  โรงพยาบาลแม่ลาน","7","0","0","0"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","10","0","0","0"
"11464  :  โรงพยาบาลกะพ้อ","0","13","2","3"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","88","51","4","0"
"10749  :  โรงพยาบาลเบตง","56","257","41","45"
"11432  :  โรงพยาบาลบันนังสตา","2","25","17","6"
"11433  :  โรงพยาบาลธารโต","9","122","0","0"
"11434  :  โรงพยาบาลรามัน","2","682","71","75"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","3","436","96","97"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","7","69","28","37"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","1","2","1","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","55","0","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","26","0","0","0"
"11435  :  โรงพยาบาลตากใบ","20","0","0","0"
"11436  :  โรงพยาบาลบาเจาะ","4","0","0","0"
"11437  :  โรงพยาบาลระแงะ","12","3","1","0"
"11438  :  โรงพยาบาลรือเสาะ","6","0","0","0"
"11439  :  โรงพยาบาลศรีสาคร","2","19","2","3"
"11440  :  โรงพยาบาลแว้ง","2","0","0","0"
"11441  :  โรงพยาบาลสุคิริน","11","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","8","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","1","11","9","2"
"15010  :  โรงพยาบาลเจาะไอร้อง","1","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","2","0","0","0"
