"โรงพยาบาล","รวม","ข้าราชการรัฐวิสาหกิจ","ประกันสังคม","UC ทั้งหมด","ต่างด้าว","บันทึกรหัสสิทธิ ไม่ตรง รหัสมาตรฐาน"
"คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน","คน","วัน","วัน:คน"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","388","482","1.24","65","94","1.45","2","4","2.00","321","384","1.20","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","3,975","8,085","2.03","649","1,340","2.06","303","646","2.13","1,201","2,344","1.95","1,822","3,755","2.06","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","1,063","4,484","4.22","217","1,861","8.58","89","467","5.25","726","2,093","2.88","31","63","2.03","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","20","107","5.35","0","0","0.00","18","100","5.56","1","1","1.00","1","6","6.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","1,408","7,588","5.39","97","301","3.10","188","1,779","9.46","1,123","5,508","4.90","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","42,782","197,962","4.63","4,858","25,123","5.17","7,527","37,957","5.04","29,572","131,345","4.44","825","3,537","4.29","0","0","0.00"
"11077  :  โรงพยาบาลนามน","2,750","9,492","3.45","162","457","2.82","513","2,981","5.81","2,057","5,985","2.91","18","69","3.83","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","8,228","31,008","3.77","1,118","4,158","3.72","789","3,605","4.57","5,689","21,203","3.73","632","2,042","3.23","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","1,780","6,954","3.91","209","628","3.00","331","1,674","5.06","1,239","4,647","3.75","1","5","5.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","6,217","20,871","3.36","830","2,671","3.22","523","2,459","4.70","4,744","15,494","3.27","121","247","2.04","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","10,382","44,647","4.30","171","774","4.53","1,853","8,467","4.57","8,035","34,672","4.32","331","734","2.22","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","2,697","11,211","4.16","195","534","2.74","342","2,450","7.16","2,011","7,522","3.74","149","705","4.73","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","2,719","9,426","3.47","231","786","3.40","171","380","2.22","2,313","8,253","3.57","4","7","1.75","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","5,872","21,564","3.67","548","1,512","2.76","444","2,939","6.62","4,650","16,720","3.60","230","393","1.71","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","4,493","13,086","2.91","368","938","2.55","654","2,932","4.48","3,440","9,096","2.64","31","120","3.87","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","5,471","20,714","3.79","527","1,706","3.24","385","3,234","8.40","4,392","15,407","3.51","170","367","2.16","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","8,029","31,271","3.89","764","3,181","4.16","2,565","10,996","4.29","4,683","17,027","3.64","17","67","3.94","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","2,805","8,997","3.21","283","795","2.81","497","2,204","4.43","2,014","5,951","2.95","11","47","4.27","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","11,655","45,939","3.94","1,397","5,802","4.15","239","748","3.13","9,973","39,233","3.93","46","156","3.39","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","2,841","10,377","3.65","361","1,096","3.04","249","2,300","9.24","2,198","6,915","3.15","33","66","2.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","1,392","5,001","3.59","81","273","3.37","257","1,356","5.28","1,009","3,234","3.21","45","138","3.07","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","309","4,264","13.80","4","89","22.25","175","2,160","12.34","126","1,967","15.61","4","48","12.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","2,068","6,611","3.20","44","112","2.55","430","2,370","5.51","1,590","4,117","2.59","4","12","3.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","47,098","287,328","6.10","5,689","38,195","6.71","4,531","24,752","5.46","30,752","184,084","5.99","6,242","40,297","6.46","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","2,894","13,243","4.58","94","330","3.51","680","4,725","6.95","2,110","8,111","3.84","12","77","6.42","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","1,890","8,120","4.30","131","495","3.78","668","3,478","5.21","1,091","4,147","3.80","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","4,375","14,599","3.34","448","1,442","3.22","304","781","2.57","3,623","12,376","3.42","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","5,084","27,931","5.49","538","2,435","4.53","436","2,278","5.22","3,464","19,621","5.66","892","3,597","4.03","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","2,027","6,897","3.40","0","0","0.00","0","0","0.00","1,968","6,809","3.46","59","88","1.49","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","936","3,550","3.79","84","226","2.69","12","35","2.92","755","2,561","3.39","85","728","8.56","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","13,061","62,518","4.79","1,082","4,819","4.45","2,450","14,974","6.11","9,347","41,872","4.48","184","853","4.64","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","2,752","10,045","3.65","318","1,769","5.56","212","758","3.58","2,217","7,489","3.38","6","29","4.83","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","5,492","22,337","4.07","286","1,073","3.75","693","4,073","5.88","4,479","17,028","3.80","35","163","4.66","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","7,480","29,933","4.00","750","2,840","3.79","550","3,348","6.09","6,146","23,660","3.85","34","85","2.50","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","3,074","10,906","3.55","194","617","3.18","402","1,932","4.81","2,471","8,328","3.37","7","29","4.14","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","2,257","8,578","3.80","149","441","2.96","281","1,840","6.55","1,820","6,280","3.45","8","17","2.13","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","3,265","13,779","4.22","256","1,050","4.10","654","3,177","4.86","2,314","9,469","4.09","45","83","1.84","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","2,027","9,220","4.55","104","442","4.25","50","150","3.00","1,830","8,471","4.63","43","157","3.65","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","2,463","7,484","3.04","104","320","3.08","278","1,679","6.04","2,036","5,342","2.62","46","143","3.11","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","14,343","69,683","4.86","1,208","6,749","5.59","2,704","13,339","4.93","9,829","47,382","4.82","610","2,213","3.63","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","155","466","3.01","66","197","2.98","89","269","3.02","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","2,857","6,992","2.45","197","441","2.24","337","1,034","3.07","2,239","5,385","2.41","84","132","1.57","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","25,327","126,399","4.99","2,378","12,853","5.40","3,704","17,095","4.62","19,046","95,336","5.01","260","1,115","4.29","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","1,781","10,538","5.92","110","880","8.00","231","1,794","7.77","1,433","7,825","5.46","8","39","4.88","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","3,246","11,824","3.64","196","630","3.21","571","3,264","5.72","2,285","7,416","3.25","194","514","2.65","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","2,513","9,125","3.63","198","605","3.06","186","1,507","8.10","1,999","6,733","3.37","131","280","2.14","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","1,882","6,006","3.19","86","203","2.36","202","1,433","7.09","1,576","4,335","2.75","18","35","1.94","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","2,792","9,273","3.32","360","985","2.74","397","2,621","6.60","2,008","5,607","2.79","27","60","2.22","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","4,605","18,480","4.01","282","948","3.36","529","4,680","8.85","3,649","12,464","3.42","148","388","2.62","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","6,661","28,188","4.23","499","1,901","3.81","633","4,783","7.56","5,357","21,032","3.93","178","472","2.65","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","3,153","12,481","3.96","143","495","3.46","439","2,860","6.51","2,565","9,108","3.55","6","18","3.00","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","4,911","18,409","3.75","200","753","3.77","566","4,245","7.50","4,112","13,202","3.21","43","209","4.86","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","9,794","37,433","3.82","818","3,406","4.16","946","5,103","5.39","7,840","28,487","3.63","192","437","2.28","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","1,175","20,344","17.31","0","0","0.00","0","0","0.00","0","0","0.00","1,175","20,344","17.31","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","1,061","4,151","3.91","403","1,192","2.96","166","1,213","7.31","484","1,715","3.54","8","31","3.88","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","28,464","133,417","4.69","3,329","16,785","5.04","2,660","13,190","4.96","21,131","99,476","4.71","1,345","3,966","2.95","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","2,600","10,097","3.88","194","709","3.65","294","1,769","6.02","2,100","7,599","3.62","12","20","1.67","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","1,100","3,492","3.17","119","499","4.19","45","114","2.53","874","2,708","3.10","62","171","2.76","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","2,337","7,429","3.18","165","479","2.90","244","1,457","5.97","1,927","5,484","2.85","2","9","4.50","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","3,629","10,509","2.90","483","1,312","2.72","403","1,694","4.20","2,709","7,438","2.75","34","65","1.91","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","1,797","5,806","3.23","163","426","2.61","213","1,032","4.85","1,384","4,271","3.09","38","77","2.03","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","3,534","8,968","2.54","740","1,909","2.58","207","424","2.05","2,501","6,454","2.58","87","181","2.08","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","50,975","243,822","4.78","3,111","13,818","4.44","3,220","14,092","4.38","28,843","128,363","4.45","15,801","87,549","5.54","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","15,298","65,007","4.25","1,351","6,125","4.53","603","2,634","4.37","12,411","52,776","4.25","934","3,472","3.72","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","3,969","10,573","2.66","261","756","2.90","141","284","2.01","3,397","9,087","2.68","170","446","2.62","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","6,002","16,959","2.83","226","653","2.89","312","591","1.89","5,036","14,650","2.91","428","1,065","2.49","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","5,069","15,637","3.08","352","945","2.68","157","263","1.68","3,931","12,522","3.19","629","1,907","3.03","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","4,782","15,724","3.29","181","492","2.72","343","849","2.48","3,863","12,846","3.33","395","1,537","3.89","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","2,125","7,064","3.32","103","394","3.83","90","237","2.63","1,693","5,790","3.42","239","643","2.69","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","12,446","55,343","4.45","217","1,092","5.03","734","3,364","4.58","8,430","38,744","4.60","3,065","12,143","3.96","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","5,982","19,747","3.30","134","428","3.19","321","773","2.41","4,196","14,066","3.35","1,331","4,480","3.37","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","3,946","12,123","3.07","249","713","2.86","231","432","1.87","3,270","10,328","3.16","196","650","3.32","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","10,680","41,289","3.87","746","3,266","4.38","2,085","7,163","3.44","7,536","30,030","3.98","314","830","2.64","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","2,629","9,083","3.45","194","660","3.40","62","343","5.53","2,100","7,302","3.48","273","778","2.85","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","14,334","62,147","4.34","847","4,626","5.46","774","2,524","3.26","10,496","47,581","4.53","2,217","7,416","3.35","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","7,274","27,596","3.79","370","1,540","4.16","737","2,066","2.80","5,143","21,067","4.10","1,024","2,923","2.85","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","4,901","13,606","2.78","196","510","2.60","240","604","2.52","4,226","11,965","2.83","239","527","2.21","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","2,841","7,090","2.50","145","362","2.50","101","235","2.33","2,572","6,448","2.51","23","45","1.96","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","3,969","11,356","2.86","115","395","3.43","142","304","2.14","3,660","10,489","2.87","58","168","2.90","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","4,057","14,674","3.62","255","1,268","4.97","225","626","2.78","2,885","10,853","3.76","692","1,927","2.78","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","2,148","5,822","2.71","69","178","2.58","107","190","1.78","1,707","4,782","2.80","265","672","2.54","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","3,528","9,699","2.75","125","289","2.31","672","1,656","2.46","2,731","7,754","2.84","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","3,563","9,048","2.54","96","214","2.23","129","252","1.95","3,045","7,848","2.58","293","734","2.51","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","2,368","6,229","2.63","98","299","3.05","97","268","2.76","2,063","5,402","2.62","110","260","2.36","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","318","1,663","5.23","137","763","5.57","3","14","4.67","164","825","5.03","14","61","4.36","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","1,402","5,251","3.75","29","137","4.72","107","229","2.14","1,196","4,525","3.78","70","360","5.14","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","182","636","3.49","0","0","0.00","0","0","0.00","0","0","0.00","182","636","3.49","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,953","4,338","2.22","0","0","0.00","157","273","1.74","1,769","3,899","2.20","27","166","6.15","0","0","0.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","3,721","10,169","2.73","0","0","0.00","48","550","11.46","2,146","6,093","2.84","1,527","3,526","2.31","0","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","2,407","11,347","4.71","110","509","4.63","4","51","12.75","1,034","4,634","4.48","1,259","6,153","4.89","0","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","3,825","99,141","25.92","384","7,429","19.35","339","9,534","28.12","3,010","80,111","26.61","92","2,067","22.47","0","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","703","8,473","12.05","116","1,103","9.51","0","0","0.00","454","4,241","9.34","133","3,129","23.53","0","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","373","5,238","14.04","37","468","12.65","2","18","9.00","166","2,635","15.87","168","2,117","12.60","0","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","7,339","19,924","2.71","0","0","0.00","1,431","3,655","2.55","1,501","4,422","2.95","4,407","11,847","2.69","0","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,383","5,680","2.38","0","0","0.00","314","503","1.60","2,068","5,176","2.50","1","1","1.00","0","0","0.00"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","652","1,782","2.73","30","75","2.50","23","43","1.87","578","1,620","2.80","21","44","2.10","0","0","0.00"
"10714  :  โรงพยาบาลลำพูน","31,472","146,332","4.65","3,322","18,160","5.47","4,870","23,908","4.91","21,561","97,383","4.52","1,551","6,031","3.89","168","850","5.06"
"11140  :  โรงพยาบาลแม่ทา","2,406","4,858","2.02","118","242","2.05","184","304","1.65","1,961","4,103","2.09","143","209","1.46","0","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","3,011","8,466","2.81","233","654","2.81","59","113","1.92","2,588","7,383","2.85","131","316","2.41","0","0","0.00"
"11142  :  โรงพยาบาลลี้","4,862","14,348","2.95","311","963","3.10","436","989","2.27","4,085","12,300","3.01","30","96","3.20","0","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","1,701","4,237","2.49","103","241","2.34","40","59","1.48","1,527","3,893","2.55","31","44","1.42","0","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","3,875","15,574","4.02","254","1,076","4.24","418","2,039","4.88","2,955","11,546","3.91","248","913","3.68","0","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","1,559","4,048","2.60","97","262","2.70","316","722","2.28","1,066","2,850","2.67","80","214","2.68","0","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","1,331","3,194","2.40","5","6","1.20","0","0","0.00","1,002","2,465","2.46","65","112","1.72","259","611","2.36"
"24956  :  โรงพยาบาลเวียงหนองล่อง","1,373","3,842","2.80","75","197","2.63","67","172","2.57","1,209","3,410","2.82","22","63","2.86","0","0","0.00"
"10672  :  โรงพยาบาลลำปาง","52,808","251,425","4.76","8,491","41,311","4.87","5,598","23,870","4.26","34,460","168,566","4.89","4,228","17,461","4.13","31","217","7.00"
"11146  :  โรงพยาบาลแม่เมาะ","2,464","7,244","2.94","195","710","3.64","353","1,162","3.29","1,910","5,359","2.81","6","13","2.17","0","0","0.00"
"11147  :  โรงพยาบาลเกาะคา","7,974","30,847","3.87","1,050","4,752","4.53","1,132","4,480","3.96","5,765","21,545","3.74","27","70","2.59","0","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","2,548","7,677","3.01","127","371","2.92","80","367","4.59","2,338","6,931","2.96","3","8","2.67","0","0","0.00"
"11149  :  โรงพยาบาลงาว","3,710","10,325","2.78","238","661","2.78","357","1,251","3.50","3,098","8,354","2.70","18","59","3.28","0","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","2,609","7,665","2.94","227","707","3.11","237","882","3.72","2,118","6,004","2.83","28","72","2.57","0","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","2,620","8,145","3.11","151","476","3.15","83","387","4.66","2,350","7,160","3.05","36","122","3.39","0","0","0.00"
"11152  :  โรงพยาบาลเถิน","7,164","24,940","3.48","774","2,827","3.65","613","2,771","4.52","5,752","19,257","3.35","28","85","3.04","0","0","0.00"
"11153  :  โรงพยาบาลแม่พริก","657","1,576","2.40","41","104","2.54","32","93","2.91","579","1,374","2.37","5","5","1.00","0","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","2,445","7,806","3.19","117","385","3.29","198","700","3.54","2,115","6,679","3.16","15","42","2.80","0","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","1,882","6,609","3.51","103","307","2.98","169","671","3.97","1,609","5,630","3.50","1","1","1.00","0","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","2,965","9,227","3.11","246","801","3.26","237","727","3.07","2,451","7,618","3.11","31","81","2.61","0","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","2,214","6,638","3.00","110","334","3.04","67","293","4.37","1,987","5,883","2.96","50","128","2.56","0","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","2,472","6,216","2.51","458","1,395","3.05","240","512","2.13","1,729","4,212","2.44","45","97","2.16","0","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","37,058","220,645","5.95","5,505","42,934","7.80","3,873","18,780","4.85","27,123","157,001","5.79","557","1,930","3.46","0","0","0.00"
"11158  :  โรงพยาบาลตรอน","2,754","15,413","5.60","194","747","3.85","666","5,485","8.24","1,871","9,124","4.88","23","57","2.48","0","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","2,357","8,318","3.53","104","297","2.86","357","1,690","4.73","1,892","6,322","3.34","4","9","2.25","0","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","2,676","9,486","3.54","246","658","2.67","427","2,172","5.09","1,992","6,616","3.32","11","40","3.64","0","0","0.00"
"11161  :  โรงพยาบาลฟากท่า","1,528","5,019","3.28","220","546","2.48","151","1,105","7.32","1,145","3,347","2.92","12","21","1.75","0","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","1,702","5,009","2.94","192","546","2.84","192","974","5.07","1,213","3,247","2.68","105","242","2.30","0","0","0.00"
"11163  :  โรงพยาบาลพิชัย","3,904","22,364","5.73","228","811","3.56","985","9,688","9.84","2,693","11,865","4.41","0","0","0.00","0","0","0.00"
"11164  :  โรงพยาบาลลับแล","3,183","15,716","4.94","44","181","4.11","618","4,858","7.86","2,520","10,673","4.24","1","4","4.00","0","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","1,746","8,198","4.70","101","354","3.50","267","1,826","6.84","1,150","4,233","3.68","228","1,785","7.83","0","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","2,250","9,707","4.31","774","2,569","3.32","359","3,201","8.92","1,109","3,907","3.52","8","30","3.75","0","0","0.00"
"10715  :  โรงพยาบาลแพร่","35,353","168,629","4.77","5,210","30,370","5.83","4,390","20,259","4.61","25,662","117,687","4.59","92","313","3.40","0","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","3,501","8,922","2.55","310","819","2.64","242","490","2.02","2,809","7,268","2.59","140","345","2.46","0","0","0.00"
"11167  :  โรงพยาบาลลอง","2,716","8,648","3.18","209","731","3.50","253","881","3.48","2,183","6,905","3.16","72","131","1.82","0","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","3,569","9,920","2.78","494","1,443","2.92","141","312","2.21","2,783","7,856","2.82","151","309","2.05","0","0","0.00"
"11170  :  โรงพยาบาลสอง","2,657","7,080","2.66","278","717","2.58","174","410","2.36","2,119","5,749","2.71","86","204","2.37","0","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","2,720","5,656","2.08","167","341","2.04","130","230","1.77","2,423","5,085","2.10","0","0","0.00","0","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","1,261","4,237","3.36","216","599","2.77","86","386","4.49","933","3,160","3.39","26","92","3.54","0","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,681","9,151","3.41","271","939","3.46","137","470","3.43","2,162","7,485","3.46","111","257","2.32","0","0","0.00"
"10716  :  โรงพยาบาลน่าน","36,551","170,569","4.67","6,505","32,105","4.94","4,414","22,580","5.12","24,860","112,517","4.53","772","3,367","4.36","0","0","0.00"
"11173  :  โรงพยาบาลแม่จริม","1,666","4,735","2.84","135","413","3.06","111","267","2.41","1,401","4,020","2.87","19","35","1.84","0","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","1,256","3,797","3.02","107","324","3.03","98","338","3.45","1,047","3,124","2.98","4","11","2.75","0","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","2,475","7,884","3.19","334","1,153","3.45","241","729","3.02","1,885","5,964","3.16","15","38","2.53","0","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","3,204","9,929","3.10","469","1,499","3.20","83","267","3.22","2,524","7,869","3.12","128","294","2.30","0","0","0.00"
"11177  :  โรงพยาบาลเวียงสา","5,472","18,963","3.47","591","2,069","3.50","548","1,896","3.46","4,326","14,982","3.46","7","16","2.29","0","0","0.00"
"11178  :  โรงพยาบาลทุ่งช้าง","1,730","4,693","2.71","14","26","1.86","236","594","2.52","1,425","3,920","2.75","56","153","2.73","0","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","1,864","5,580","2.99","252","798","3.17","155","491","3.17","1,365","4,124","3.02","93","167","1.80","0","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","1,236","2,709","2.19","131","266","2.03","61","121","1.98","991","2,233","2.25","53","89","1.68","0","0","0.00"
"11181  :  โรงพยาบาลสันติสุข","1,372","4,128","3.01","95","273","2.87","225","874","3.88","1,044","2,970","2.84","8","11","1.38","0","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","848","3,956","4.67","47","226","4.81","101","378","3.74","697","3,340","4.79","3","12","4.00","0","0","0.00"
"11183  :  โรงพยาบาลสองแคว","872","2,316","2.66","458","1,169","2.55","291","700","2.41","104","412","3.96","20","35","1.75","0","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","7,655","33,228","4.34","1,164","4,917","4.22","627","3,099","4.94","5,328","23,333","4.38","538","1,879","3.49","0","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","15","33","2.20","11","24","2.18","0","0","0.00","3","6","2.00","1","3","3.00","0","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","719","2,332","3.24","41","117","2.85","126","349","2.77","549","1,860","3.39","3","6","2.00","0","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10717  :  โรงพยาบาลพะเยา","24,325","106,320","4.37","3,947","21,403","5.42","4,262","17,744","4.16","15,630","65,789","4.21","486","1,384","2.85","0","0","0.00"
