"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11210  :  โรงพยาบาลชุมแสง","71","13","0","0"
"11211  :  โรงพยาบาลหนองบัว","65","8","1","0"
"11212  :  โรงพยาบาลบรรพตพิสัย","67","8","2","0"
"11213  :  โรงพยาบาลเก้าเลี้ยว","120","193","0","0"
"11214  :  โรงพยาบาลตาคลี","111","57","0","0"
"11215  :  โรงพยาบาลท่าตะโก","85","36","10","9"
"11216  :  โรงพยาบาลไพศาลี","67","23","3","3"
"11217  :  โรงพยาบาลพยุหะคีรี","58","26","0","0"
"11218  :  โรงพยาบาลลาดยาว","123","37","0","0"
"11219  :  โรงพยาบาลตากฟ้า","30","62","0","0"
"11220  :  โรงพยาบาลแม่วงก์","75","7","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","5","5","0","1"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","9","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","367","15","0","0"
"40749  :  โรงพยาบาลชุมตาบง","80","22","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","269","109","2","8"
"11221  :  โรงพยาบาลทัพทัน","58","28","1","0"
"11222  :  โรงพยาบาลสว่างอารมณ์","36","17","1","15"
"11223  :  โรงพยาบาลหนองฉาง","147","59","2","7"
"11224  :  โรงพยาบาลหนองขาหย่าง","25","4","0","0"
"11225  :  โรงพยาบาลบ้านไร่","404","261","29","77"
"11226  :  โรงพยาบาลลานสัก","68","32","0","1"
"11227  :  โรงพยาบาลห้วยคต","33","24","0","1"
"10721  :  โรงพยาบาลกำแพงเพชร","1,040","1,010","2","2"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","14","1","0","0"
"11229  :  โรงพยาบาลไทรงาม","410","432","112","261"
"11230  :  โรงพยาบาลคลองลาน","43","3","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","56","8","0","0"
"11232  :  โรงพยาบาลคลองขลุง","112","138","0","2"
"11233  :  โรงพยาบาลพรานกระต่าย","51","3","0","0"
"11234  :  โรงพยาบาลลานกระบือ","45","54","0","1"
"11235  :  โรงพยาบาลทรายทองวัฒนา","170","135","22","98"
"11236  :  โรงพยาบาลปางศิลาทอง","232","192","0","3"
"14135  :  โรงพยาบาลบึงสามัคคี","80","32","0","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","162","176","21","10"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","193","48","1","0"
"10723  :  โรงพยาบาลแม่สอด","294","33","0","0"
"11238  :  โรงพยาบาลบ้านตาก","75","65","8","10"
"11239  :  โรงพยาบาลสามเงา","64","47","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","182","8","1","1"
"11241  :  โรงพยาบาลท่าสองยาง","116","0","0","0"
"11242  :  โรงพยาบาลพบพระ","53","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","104","1","0","1"
"27443  :  โรงพยาบาลวังเจ้า","20","0","0","0"
"10724  :  โรงพยาบาลสุโขทัย","142","128","0","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","211","116","3","1"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","144","179","68","80"
"11245  :  โรงพยาบาลคีรีมาศ","106","44","1","0"
"11246  :  โรงพยาบาลกงไกรลาศ","74","2","0","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","157","9","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","85","47","0","22"
"11249  :  โรงพยาบาลศรีนคร","42","33","0","2"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","45","3","0","0"
"10676  :  โรงพยาบาลพุทธชินราช","581","22","0","0"
"11251  :  โรงพยาบาลชาติตระการ","64","3","0","0"
"11252  :  โรงพยาบาลบางระกำ","118","10","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","66","30","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","111","60","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","65","229","1","1"
"11256  :  โรงพยาบาลวังทอง","353","12","0","0"
"11257  :  โรงพยาบาลเนินมะปราง","48","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","170","33","1","0"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","61","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","59","24","8","5"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","56","2","0","0"
"10726  :  โรงพยาบาลพิจิตร","272","46","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","72","2","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","52","0","0","0"
"11260  :  โรงพยาบาลบางมูลนาก","186","83","0","0"
"11261  :  โรงพยาบาลโพทะเล","83","13","1","3"
"11262  :  โรงพยาบาลสามง่าม","42","0","0","0"
"11263  :  โรงพยาบาลทับคล้อ","59","5","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","82","1","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","50","3","0","1"
"27978  :  โรงพยาบาลสากเหล็ก","14","0","0","0"
"27979  :  โรงพยาบาลบึงนาราง","34","2","0","0"
"27980  :  โรงพยาบาลดงเจริญ","11","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","466","81","1","0"
"11264  :  โรงพยาบาลชนแดน","103","257","62","111"
"11265  :  โรงพยาบาลหล่มสัก","175","10","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","320","146","24","15"
"11267  :  โรงพยาบาลศรีเทพ","98","4","0","0"
"11268  :  โรงพยาบาลหนองไผ่","136","288","33","0"
"11269  :  โรงพยาบาลบึงสามพัน","128","126","11","11"
"11270  :  โรงพยาบาลน้ำหนาว","30","28","0","0"
"11271  :  โรงพยาบาลวังโป่ง","44","27","0","0"
"11272  :  โรงพยาบาลเขาค้อ","54","2","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","85","21","6","6"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","8","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","235","52","0","0"
"10728  :  โรงพยาบาลดำเนินสะดวก","80","9","0","0"
"10729  :  โรงพยาบาลบ้านโป่ง","156","21","0","0"
"10730  :  โรงพยาบาลโพธาราม","60","33","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","61","0","0","0"
"11274  :  โรงพยาบาลบางแพ","49","61","0","3"
"11275  :  โรงพยาบาลเจ็ดเสมียน","12","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","33","118","0","0"
"11277  :  โรงพยาบาลวัดเพลง","4","0","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","121","73","1","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","5","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","27","27","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","438","200","6","54"
"10732  :  โรงพยาบาลมะการักษ์","240","107","0","0"
"11278  :  โรงพยาบาลไทรโยค","44","95","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","19","3","0","0"
"11280  :  โรงพยาบาลบ่อพลอย","36","3","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","41","31","0","2"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","106","102","14","68"
"11283  :  โรงพยาบาลทองผาภูมิ","94","99","1","3"
"11284  :  โรงพยาบาลสังขละบุรี","68","122","13","1"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","36","1","0","0"
"11286  :  โรงพยาบาลเลาขวัญ","50","3","0","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","29","2","1","1"
"11288  :  โรงพยาบาลสถานพระบารมี","14","16","0","8"
"11520  :  โรงพยาบาลค่ายสุรสีห์","13","5","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","116","100","84","14"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","46","66","18","29"
"41701  :  โรงพยาบาลหนองปรือ","21","5","0","2"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","236","436","245","73"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","273","155","1","0"
"11289  :  โรงพยาบาลเดิมบางนางบวช","79","34","0","0"
"11290  :  โรงพยาบาลด่านช้าง","60","8","0","2"
"11291  :  โรงพยาบาลบางปลาม้า","39","21","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","67","58","9","24"
"11293  :  โรงพยาบาลดอนเจดีย์","33","120","21","64"
"11294  :  โรงพยาบาลสามชุก","37","90","23","30"
"11295  :  โรงพยาบาลอู่ทอง","74","3","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","41","9","2","1"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","311","29","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","29","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","39","14","1","0"
"11299  :  โรงพยาบาลห้วยพลู","20","5","0","0"
"11300  :  โรงพยาบาลดอนตูม","10","0","0","0"
"11301  :  โรงพยาบาลบางเลน","34","106","0","0"
"11302  :  โรงพยาบาลสามพราน","67","1","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","25","49","0","1"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","7","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","48","13","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","331","39","9","6"
"11304  :  โรงพยาบาลกระทุ่มแบน","126","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","262","89","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","1","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","49","1","0","0"
"11306  :  โรงพยาบาลนภาลัย","12","12","0","0"
"11307  :  โรงพยาบาลอัมพวา","3","0","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","137","22","4","4"
"11308  :  โรงพยาบาลเขาย้อย","22","5","0","0"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","13","6","1","1"
"11310  :  โรงพยาบาลชะอำ","56","3","0","0"
"11311  :  โรงพยาบาลท่ายาง","23","1","0","0"
"11312  :  โรงพยาบาลบ้านลาด","17","21","0","0"
"11313  :  โรงพยาบาลบ้านแหลม","7","34","6","10"
"11314  :  โรงพยาบาลแก่งกระจาน","33","15","0","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","123","18","0","0"
"11315  :  โรงพยาบาลกุยบุรี","21","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","53","42","1","6"
"11317  :  โรงพยาบาลบางสะพาน","43","45","6","23"
"11318  :  โรงพยาบาลบางสะพานน้อย","17","0","0","0"
"11319  :  โรงพยาบาลปราณบุรี","135","341","0","0"
"11320  :  โรงพยาบาลหัวหิน","149","12","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","55","23","0","0"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","1","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","146","109","28","25"
"11322  :  โรงพยาบาลพรหมคีรี","41","98","41","45"
"11324  :  โรงพยาบาลลานสะกา","16","31","6","4"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","35","18","0","0"
"11326  :  โรงพยาบาลพิปูน","14","4","1","2"
"11327  :  โรงพยาบาลเชียรใหญ่","47","114","4","11"
"11328  :  โรงพยาบาลชะอวด","32","0","0","0"
"11329  :  โรงพยาบาลท่าศาลา","114","85","9","23"
"11330  :  โรงพยาบาลทุ่งสง","64","33","8","11"
"11331  :  โรงพยาบาลนาบอน","1","3","2","0"
"11332  :  โรงพยาบาลทุ่งใหญ่","42","7","0","1"
"11333  :  โรงพยาบาลปากพนัง","38","65","2","43"
"11334  :  โรงพยาบาลร่อนพิบูลย์","58","16","1","6"
"11335  :  โรงพยาบาลสิชล","77","26","0","0"
"11336  :  โรงพยาบาลขนอม","19","69","7","20"
"11337  :  โรงพยาบาลหัวไทร","34","1","1","0"
"11338  :  โรงพยาบาลบางขัน","4","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","1","0","0","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","12","5","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","6","20","1","3"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","6","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","2","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","12","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","13","34","1","2"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","13","3","0","0"
"40742  :  โรงพยาบาลนบพิตำ","18","72","9","28"
"40743  :  โรงพยาบาลพระพรหม","13","115","12","14"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","57","70","0","0"
"11340  :  โรงพยาบาลเขาพนม","43","4","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","2","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","14","18","0","1"
"11343  :  โรงพยาบาลอ่าวลึก","27","5","0","0"
"11344  :  โรงพยาบาลปลายพระยา","9","3","0","0"
"11345  :  โรงพยาบาลลำทับ","23","1","0","0"
"11346  :  โรงพยาบาลเหนือคลอง","7","0","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0","0"
"10739  :  โรงพยาบาลพังงา","45","60","12","0"
"10740  :  โรงพยาบาลตะกั่วป่า","139","123","5","8"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","11","1","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","21","15","0","0"
"11350  :  โรงพยาบาลบางไทร","17","43","0","0"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","5","14","0","0"
"11353  :  โรงพยาบาลทับปุด","26","2","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","44","1","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","171","7","0","0"
"11355  :  โรงพยาบาลป่าตอง","44","3","0","0"
"11356  :  โรงพยาบาลถลาง","55","0","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","23","0","0","0"
"41436  :  โรงพยาบาลฉลอง","16","2","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","3","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","237","22","0","0"
"10742  :  โรงพยาบาลเกาะสมุย","76","72","0","0"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","64","94","13","39"
"11358  :  โรงพยาบาลดอนสัก","9","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","19","3","1","0"
"11360  :  โรงพยาบาลไชยา","52","28","9","5"
"11361  :  โรงพยาบาลท่าชนะ","231","325","111","99"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","77","109","7","6"
"11363  :  โรงพยาบาลบ้านตาขุน","9","50","0","0"
"11364  :  โรงพยาบาลพนม","23","91","21","33"
"11365  :  โรงพยาบาลท่าฉาง","19","36","4","19"
"11366  :  โรงพยาบาลบ้านนาสาร","65","140","29","41"
"11367  :  โรงพยาบาลบ้านนาเดิม","10","2","0","0"
"11368  :  โรงพยาบาลเคียนซา","28","71","9","1"
"11369  :  โรงพยาบาลพระแสง","31","3","0","0"
"11370  :  โรงพยาบาลพุนพิน","49","25","0","1"
"11371  :  โรงพยาบาลชัยบุรี","21","15","4","5"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","57","157","33","64"
"11654  :  โรงพยาบาลวิภาวดี","4","0","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","623","365","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","25","45","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","3","1","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","5","0","0"
"10743  :  โรงพยาบาลระนอง","83","39","0","0"
"11323  :  โรงพยาบาลละอุ่น","20","0","0","0"
"11372  :  โรงพยาบาลกะเปอร์","10","3","0","0"
"11373  :  โรงพยาบาลกระบุรี","35","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","3","90","4","11"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","150","160","1","0"
"11375  :  โรงพยาบาลปากน้ำชุมพร","10","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","85","193","20","50"
"11377  :  โรงพยาบาลปะทิว","18","19","1","0"
"11378  :  โรงพยาบาลมาบอำมฤต","13","3","0","0"
"11379  :  โรงพยาบาลหลังสวน","54","83","0","0"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","55","138","19","80"
"11381  :  โรงพยาบาลละแม","11","3","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","27","11","0","0"
"11383  :  โรงพยาบาลสวี","25","12","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","18","36","5","7"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","1","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","150","87","19","12"
"10745  :  โรงพยาบาลสงขลา","63","11","0","0"
"11386  :  โรงพยาบาลสทิงพระ","13","3","0","1"
"11387  :  โรงพยาบาลจะนะ","25","10","2","1"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","104","18","5","5"
"11390  :  โรงพยาบาลเทพา","20","14","1","0"
"11391  :  โรงพยาบาลสะบ้าย้อย","10","1","0","0"
"11392  :  โรงพยาบาลระโนด","5","5","0","1"
"11393  :  โรงพยาบาลกระแสสินธุ์","9","33","1","0"
"11394  :  โรงพยาบาลรัตภูมิ","10","9","1","0"
"11395  :  โรงพยาบาลสะเดา","13","0","0","0"
"11396  :  โรงพยาบาลนาหม่อม","9","16","1","2"
"11397  :  โรงพยาบาลควนเนียง","6","42","7","16"
"11398  :  โรงพยาบาลปาดังเบซาร์","3","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","4","1","0","0"
"11400  :  โรงพยาบาลสิงหนคร","9","123","5","18"
"11401  :  โรงพยาบาลคลองหอยโข่ง","4","2","0","0"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","127","83","12","16"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","19","9","0","0"
"10746  :  โรงพยาบาลสตูล","55","112","18","49"
"11402  :  โรงพยาบาลควนโดน","0","1","0","0"
"11403  :  โรงพยาบาลควนกาหลง","11","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","4","55","2","0"
"11405  :  โรงพยาบาลละงู","5","6","0","2"
"11406  :  โรงพยาบาลทุ่งหว้า","9","0","0","0"
"28786  :  โรงพยาบาลมะนัง","7","0","0","0"
"10683  :  โรงพยาบาลตรัง","300","329","0","0"
"11407  :  โรงพยาบาลกันตัง","22","94","0","1"
"11408  :  โรงพยาบาลย่านตาขาว","22","29","4","6"
"11409  :  โรงพยาบาลปะเหลียน","14","50","0","0"
"11410  :  โรงพยาบาลสิเกา","13","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","221","256","4","1"
"11412  :  โรงพยาบาลวังวิเศษ","20","70","9","23"
"11413  :  โรงพยาบาลนาโยง","42","76","14","22"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","12","13","1","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","1","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","237","2","0","0"
"11414  :  โรงพยาบาลกงหรา","10","2","2","0"
"11415  :  โรงพยาบาลเขาชัยสน","17","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","8","2","0","0"
"11417  :  โรงพยาบาลควนขนุน","46","12","0","0"
"11418  :  โรงพยาบาลปากพะยูน","16","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","18","7","1","5"
"11420  :  โรงพยาบาลป่าบอน","26","71","14","10"
"11421  :  โรงพยาบาลบางแก้ว","16","3","0","0"
"11422  :  โรงพยาบาลป่าพะยอม","26","1","1","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","17","0","0","0"
"10748  :  โรงพยาบาลปัตตานี","44","100","0","0"
"11423  :  โรงพยาบาลโคกโพธิ์","37","61","7","26"
"11424  :  โรงพยาบาลหนองจิก","2","25","0","0"
"11425  :  โรงพยาบาลปะนาเระ","6","2","0","0"
"11426  :  โรงพยาบาลมายอ","5","162","18","48"
"11427  :  โรงพยาบาลทุ่งยางแดง","2","3","0","0"
"11428  :  โรงพยาบาลไม้แก่น","0","0","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","0","2","0","0"
"11430  :  โรงพยาบาลยะรัง","3","46","4","31"
"11431  :  โรงพยาบาลแม่ลาน","9","115","48","54"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","5","75","1","0"
"11464  :  โรงพยาบาลกะพ้อ","0","5","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","67","82","0","0"
"10749  :  โรงพยาบาลเบตง","40","50","6","12"
"11432  :  โรงพยาบาลบันนังสตา","4","3","0","1"
"11433  :  โรงพยาบาลธารโต","5","12","0","0"
"11434  :  โรงพยาบาลรามัน","2","8","0","0"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","4","20","6","4"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","12","88","34","36"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","0","0","0","0"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","38","26","0","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","30","19","0","0"
"11435  :  โรงพยาบาลตากใบ","11","10","0","0"
"11436  :  โรงพยาบาลบาเจาะ","3","1","0","0"
"11437  :  โรงพยาบาลระแงะ","11","37","1","2"
"11438  :  โรงพยาบาลรือเสาะ","3","1","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","12","1","3"
"11440  :  โรงพยาบาลแว้ง","5","2","0","0"
"11441  :  โรงพยาบาลสุคิริน","7","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","12","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","2","9","6","3"
"15010  :  โรงพยาบาลเจาะไอร้อง","2","0","0","0"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0"
