"โรงพยาบาล","รวม","ตค.","พย.","ธค.","มค.","กพ.","มีค.","เมย.","พค.","มิย.","กค.","สค.","กย."
"B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%","B","A","%"
"11065  :  โรงพยาบาลพนมไพร","94","0","0.00","8","0","0.00","6","0","0.00","9","0","0.00","17","0","0.00","7","0","0.00","12","0","0.00","35","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11066  :  โรงพยาบาลโพนทอง","912","2","0.22","122","0","0.00","174","1","0.57","134","1","0.75","110","0","0.00","97","0","0.00","84","0","0.00","91","0","0.00","100","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","376","3","0.80","36","2","5.56","55","0","0.00","84","0","0.00","56","0","0.00","43","1","2.33","41","0","0.00","25","0","0.00","36","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","386","4","1.04","48","1","2.08","32","0","0.00","81","0","0.00","46","1","2.17","44","0","0.00","57","1","1.75","33","1","3.03","45","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11069  :  โรงพยาบาลเสลภูมิ","339","3","0.88","32","0","0.00","70","0","0.00","70","0","0.00","44","1","2.27","35","2","5.71","40","0","0.00","48","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","704","17","2.41","78","1","1.28","122","5","4.10","113","4","3.54","129","0","0.00","57","3","5.26","86","0","0.00","60","2","3.33","59","2","3.39","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","140","0","0.00","22","0","0.00","25","0","0.00","13","0","0.00","11","0","0.00","20","0","0.00","18","0","0.00","12","0","0.00","19","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11072  :  โรงพยาบาลโพนทราย","278","0","0.00","28","0","0.00","51","0","0.00","45","0","0.00","27","0","0.00","38","0","0.00","30","0","0.00","35","0","0.00","23","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11073  :  โรงพยาบาลอาจสามารถ","358","0","0.00","42","0","0.00","55","0","0.00","69","0","0.00","28","0","0.00","48","0","0.00","36","0","0.00","29","0","0.00","50","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11074  :  โรงพยาบาลเมยวดี","188","0","0.00","21","0","0.00","24","0","0.00","41","0","0.00","28","0","0.00","27","0","0.00","24","0","0.00","17","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","54","0","0.00","6","0","0.00","5","0","0.00","11","0","0.00","7","0","0.00","3","0","0.00","6","0","0.00","7","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11076  :  โรงพยาบาลจังหาร","414","4","0.97","40","0","0.00","53","1","1.89","86","0","0.00","64","2","3.13","45","0","0.00","58","1","1.72","42","0","0.00","26","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","36","0","0.00","7","0","0.00","4","0","0.00","4","0","0.00","8","0","0.00","6","0","0.00","6","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","49","0","0.00","5","0","0.00","10","0","0.00","10","0","0.00","11","0","0.00","6","0","0.00","3","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","172","0","0.00","21","0","0.00","24","0","0.00","27","0","0.00","32","0","0.00","14","0","0.00","13","0","0.00","17","0","0.00","24","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","179","0","0.00","16","0","0.00","30","0","0.00","29","0","0.00","27","0","0.00","17","0","0.00","29","0","0.00","13","0","0.00","18","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","156","3","1.92","20","0","0.00","21","2","9.52","29","1","3.45","13","0","0.00","12","0","0.00","23","0","0.00","23","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","993","0","0.00","121","0","0.00","144","0","0.00","280","0","0.00","214","0","0.00","134","0","0.00","100","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11077  :  โรงพยาบาลนามน","159","0","0.00","28","0","0.00","24","0","0.00","43","0","0.00","23","0","0.00","0","0","0.00","25","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","349","0","0.00","38","0","0.00","57","0","0.00","67","0","0.00","58","0","0.00","44","0","0.00","48","0","0.00","37","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","174","0","0.00","23","0","0.00","26","0","0.00","31","0","0.00","19","0","0.00","13","0","0.00","20","0","0.00","22","0","0.00","20","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11080  :  โรงพยาบาลเขาวง","308","2","0.65","49","0","0.00","60","1","1.67","70","1","1.43","60","0","0.00","26","0","0.00","42","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","460","0","0.00","38","0","0.00","63","0","0.00","93","0","0.00","74","0","0.00","53","0","0.00","51","0","0.00","52","0","0.00","36","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","30","0","0.00","2","0","0.00","8","0","0.00","4","0","0.00","8","0","0.00","2","0","0.00","2","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","221","1","0.45","23","0","0.00","37","0","0.00","46","0","0.00","34","0","0.00","28","0","0.00","27","0","0.00","26","1","3.85","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","272","0","0.00","9","0","0.00","33","0","0.00","69","0","0.00","41","0","0.00","33","0","0.00","35","0","0.00","29","0","0.00","23","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","188","0","0.00","23","0","0.00","23","0","0.00","39","0","0.00","25","0","0.00","19","0","0.00","25","0","0.00","32","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11086  :  โรงพยาบาลหนองกุงศรี","420","0","0.00","66","0","0.00","67","0","0.00","83","0","0.00","49","0","0.00","52","0","0.00","51","0","0.00","38","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","397","0","0.00","43","0","0.00","57","0","0.00","79","0","0.00","56","0","0.00","38","0","0.00","49","0","0.00","47","0","0.00","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","316","0","0.00","36","0","0.00","52","0","0.00","77","0","0.00","39","0","0.00","43","0","0.00","23","0","0.00","46","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","180","0","0.00","23","0","0.00","22","0","0.00","43","0","0.00","35","0","0.00","39","0","0.00","12","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28017  :  โรงพยาบาลนาคู","95","0","0.00","16","0","0.00","11","0","0.00","23","0","0.00","17","0","0.00","13","0","0.00","4","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","224","0","0.00","22","0","0.00","41","0","0.00","58","0","0.00","40","0","0.00","23","0","0.00","19","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"28791  :  โรงพยาบาลสามชัย","79","0","0.00","8","0","0.00","21","0","0.00","11","0","0.00","9","0","0.00","6","0","0.00","10","0","0.00","14","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","16","0","0.00","11","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","76","0","0.00","10","0","0.00","10","0","0.00","15","0","0.00","15","0","0.00","9","0","0.00","9","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","39","0","0.00","5","0","0.00","10","0","0.00","14","0","0.00","4","0","0.00","1","0","0.00","0","0","0.00","5","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11092  :  โรงพยาบาลพังโคน","349","0","0.00","53","0","0.00","47","0","0.00","49","0","0.00","46","0","0.00","48","0","0.00","48","0","0.00","42","0","0.00","16","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","51","0","0.00","3","0","0.00","7","0","0.00","7","0","0.00","10","0","0.00","9","0","0.00","4","0","0.00","9","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","30","0","0.00","3","0","0.00","3","0","0.00","2","0","0.00","10","0","0.00","8","0","0.00","1","0","0.00","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","9","0","0.00","1","0","0.00","3","0","0.00","2","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","286","0","0.00","34","0","0.00","50","0","0.00","62","0","0.00","40","0","0.00","26","0","0.00","27","0","0.00","38","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","80","0","0.00","21","0","0.00","16","0","0.00","6","0","0.00","8","0","0.00","8","0","0.00","6","0","0.00","13","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","2","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","123","0","0.00","34","0","0.00","21","0","0.00","13","0","0.00","16","0","0.00","2","0","0.00","22","0","0.00","11","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","292","0","0.00","52","0","0.00","36","0","0.00","49","0","0.00","25","0","0.00","42","0","0.00","27","0","0.00","39","0","0.00","22","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","268","0","0.00","29","0","0.00","31","0","0.00","36","0","0.00","31","0","0.00","34","0","0.00","36","0","0.00","35","0","0.00","36","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","421","0","0.00","61","0","0.00","53","0","0.00","80","0","0.00","73","0","0.00","42","0","0.00","45","0","0.00","46","0","0.00","21","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","9","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","3","0","0.00","3","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,053","0","0.00","107","0","0.00","149","0","0.00","218","0","0.00","187","0","0.00","120","0","0.00","113","0","0.00","90","0","0.00","69","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","140","0","0.00","18","0","0.00","20","0","0.00","21","0","0.00","31","0","0.00","20","0","0.00","13","0","0.00","17","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10711  :  โรงพยาบาลนครพนม","1,782","0","0.00","426","0","0.00","279","0","0.00","272","0","0.00","169","0","0.00","162","0","0.00","199","0","0.00","118","0","0.00","157","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","118","0","0.00","25","0","0.00","12","0","0.00","18","0","0.00","8","0","0.00","18","0","0.00","22","0","0.00","14","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","197","2","1.02","25","1","4.00","26","0","0.00","41","1","2.44","17","0","0.00","20","0","0.00","24","0","0.00","19","0","0.00","25","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11106  :  โรงพยาบาลบ้านแพง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11107  :  โรงพยาบาลนาทม","117","0","0.00","11","0","0.00","16","0","0.00","27","0","0.00","19","0","0.00","11","0","0.00","7","0","0.00","15","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11108  :  โรงพยาบาลเรณูนคร","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11109  :  โรงพยาบาลนาแก","203","1","0.49","27","0","0.00","22","0","0.00","52","0","0.00","30","1","3.33","20","0","0.00","19","0","0.00","24","0","0.00","7","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","242","0","0.00","27","0","0.00","36","0","0.00","33","0","0.00","23","0","0.00","35","0","0.00","35","0","0.00","24","0","0.00","28","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","421","0","0.00","45","0","0.00","56","0","0.00","62","0","0.00","58","0","0.00","48","0","0.00","69","0","0.00","54","0","0.00","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11112  :  โรงพยาบาลโพนสวรรค์","427","31","7.26","61","6","9.84","74","5","6.76","50","5","10.00","58","3","5.17","45","3","6.67","59","4","6.78","52","2","3.85","28","3","10.71","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","469","0","0.00","71","0","0.00","85","0","0.00","71","0","0.00","60","0","0.00","48","0","0.00","47","0","0.00","38","0","0.00","49","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"40840  :  โรงพยาบาลวังยาง","91","0","0.00","13","0","0.00","11","0","0.00","17","0","0.00","12","0","0.00","7","0","0.00","18","0","0.00","7","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","480","2","0.42","117","0","0.00","102","1","0.98","124","1","0.81","68","0","0.00","54","0","0.00","7","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","383","0","0.00","51","0","0.00","45","0","0.00","69","0","0.00","53","0","0.00","30","0","0.00","40","0","0.00","61","0","0.00","34","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","92","0","0.00","9","0","0.00","17","0","0.00","10","0","0.00","10","0","0.00","17","0","0.00","10","0","0.00","11","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","88","0","0.00","13","0","0.00","13","0","0.00","11","0","0.00","12","0","0.00","10","0","0.00","9","0","0.00","16","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","401","0","0.00","64","0","0.00","61","0","0.00","78","0","0.00","47","0","0.00","31","0","0.00","49","0","0.00","42","0","0.00","29","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11117  :  โรงพยาบาลหว้านใหญ่","7","0","0.00","1","0","0.00","1","0","0.00","1","0","0.00","3","0","0.00","0","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","157","4","2.55","26","0","0.00","22","1","4.55","36","1","2.78","17","0","0.00","10","0","0.00","15","0","0.00","20","2","10.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"06009  :  โรงพยาบาลแม่ตื่น","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"10713  :  โรงพยาบาลนครพิงค์","634","4","0.63","84","2","2.38","97","1","1.03","162","1","0.62","83","0","0.00","208","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11119  :  โรงพยาบาลจอมทอง","638","0","0.00","139","0","0.00","94","0","0.00","92","0","0.00","79","0","0.00","81","0","0.00","77","0","0.00","0","0","0.00","76","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","129","0","0.00","20","0","0.00","23","0","0.00","23","0","0.00","15","0","0.00","14","0","0.00","15","0","0.00","13","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11121  :  โรงพยาบาลเชียงดาว","276","1","0.36","30","1","3.33","33","0","0.00","54","0","0.00","47","0","0.00","35","0","0.00","43","0","0.00","34","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","198","0","0.00","28","0","0.00","24","0","0.00","31","0","0.00","30","0","0.00","26","0","0.00","29","0","0.00","30","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11123  :  โรงพยาบาลแม่แตง","583","3","0.51","78","0","0.00","65","0","0.00","92","0","0.00","93","1","1.08","92","1","1.09","85","0","0.00","78","1","1.28","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","61","0","0.00","1","0","0.00","4","0","0.00","10","0","0.00","9","0","0.00","12","0","0.00","16","0","0.00","9","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11125  :  โรงพยาบาลฝาง","1,138","11","0.97","142","0","0.00","159","2","1.26","192","2","1.04","180","2","1.11","149","2","1.34","145","2","1.38","171","1","0.58","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","383","1","0.26","44","0","0.00","46","0","0.00","78","0","0.00","66","0","0.00","45","0","0.00","39","0","0.00","65","1","1.54","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11127  :  โรงพยาบาลพร้าว","3","0","0.00","1","0","0.00","0","0","0.00","2","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","62","2","3.23","0","0","0.00","5","0","0.00","9","1","11.11","7","0","0.00","9","0","0.00","19","1","5.26","12","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11129  :  โรงพยาบาลสันกำแพง","107","0","0.00","29","0","0.00","2","0","0.00","15","0","0.00","29","0","0.00","16","0","0.00","10","0","0.00","6","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11130  :  โรงพยาบาลสันทราย","2","0","0.00","1","0","0.00","0","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11131  :  โรงพยาบาลหางดง","556","0","0.00","57","0","0.00","70","0","0.00","76","0","0.00","71","0","0.00","58","0","0.00","75","0","0.00","86","0","0.00","62","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11132  :  โรงพยาบาลฮอด","80","0","0.00","6","0","0.00","11","0","0.00","8","0","0.00","15","0","0.00","15","0","0.00","8","0","0.00","13","0","0.00","4","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11133  :  โรงพยาบาลดอยเต่า","28","0","0.00","1","0","0.00","0","0","0.00","18","0","0.00","1","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11134  :  โรงพยาบาลอมก๋อย","176","0","0.00","21","0","0.00","26","0","0.00","48","0","0.00","17","0","0.00","20","0","0.00","19","0","0.00","14","0","0.00","11","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11135  :  โรงพยาบาลสารภี","357","5","1.40","37","1","2.70","49","0","0.00","53","0","0.00","69","2","2.90","47","0","0.00","40","0","0.00","62","2","3.23","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11137  :  โรงพยาบาลไชยปราการ","397","2","0.50","52","0","0.00","65","1","1.54","68","0","0.00","70","0","0.00","44","0","0.00","48","0","0.00","50","1","2.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11138  :  โรงพยาบาลแม่วาง","59","0","0.00","13","0","0.00","4","0","0.00","15","0","0.00","6","0","0.00","6","0","0.00","7","0","0.00","8","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11139  :  โรงพยาบาลแม่ออน","28","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","13","0","0.00","15","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","7","0","0.00","1","0","0.00","4","0","0.00","1","0","0.00","1","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00","0","0","0.00"
