"โรงพยาบาล","จำนวน(ราย)"
"บำบัดเหล้า(F10.0 - F10.9)","บำบัดบุหรี่(F17.1 - 17.2)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 1 ครั้ง)","บำบัดบุหรี่(F17.1 - 17.2 + Z508 2 ครั้งขึ้นไป)"
"11209  :  โรงพยาบาลโกรกพระ","72","37","12","5"
"11210  :  โรงพยาบาลชุมแสง","137","27","0","0"
"11211  :  โรงพยาบาลหนองบัว","85","13","0","1"
"11212  :  โรงพยาบาลบรรพตพิสัย","108","25","4","5"
"11213  :  โรงพยาบาลเก้าเลี้ยว","148","216","0","0"
"11214  :  โรงพยาบาลตาคลี","146","79","0","0"
"11215  :  โรงพยาบาลท่าตะโก","75","52","16","18"
"11216  :  โรงพยาบาลไพศาลี","69","44","1","11"
"11217  :  โรงพยาบาลพยุหะคีรี","97","89","0","0"
"11218  :  โรงพยาบาลลาดยาว","191","85","1","0"
"11219  :  โรงพยาบาลตากฟ้า","53","105","0","0"
"11220  :  โรงพยาบาลแม่วงก์","116","24","0","0"
"11513  :  โรงพยาบาลค่ายจิรประวัติ","10","6","0","0"
"12030  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 1 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12033  :  โรงพยาบาลรวมแพทย์นครสวรรค์","0","0","0","0"
"12034  :  โรงพยาบาลพริ้นซ์ ปากน้ำโพ 2 โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12042  :  โรงพยาบาลร่มฉัตร","12","0","0","0"
"12044  :  โรงพยาบาลศรีสวรรค์","0","0","0","0"
"12284  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 3","0","0","0","0"
"14171  :  โรงพยาบาลจิตเวชนครสวรรค์ราชนครินทร์","528","18","0","0"
"40749  :  โรงพยาบาลชุมตาบง","106","27","0","0"
"10720  :  โรงพยาบาลอุทัยธานี","396","130","0","10"
"11221  :  โรงพยาบาลทัพทัน","87","29","1","1"
"11222  :  โรงพยาบาลสว่างอารมณ์","45","10","0","5"
"11223  :  โรงพยาบาลหนองฉาง","205","71","3","11"
"11224  :  โรงพยาบาลหนองขาหย่าง","51","111","104","2"
"11225  :  โรงพยาบาลบ้านไร่","494","324","69","103"
"11226  :  โรงพยาบาลลานสัก","196","153","1","1"
"11227  :  โรงพยาบาลห้วยคต","31","28","1","0"
"10721  :  โรงพยาบาลกำแพงเพชร","1,467","1,448","3","2"
"11228  :  โรงพยาบาลทุ่งโพธิ์ทะเล","18","2","1","0"
"11229  :  โรงพยาบาลไทรงาม","339","397","63","260"
"11230  :  โรงพยาบาลคลองลาน","57","2","0","0"
"11231  :  โรงพยาบาลขาณุวรลักษบุรี","74","15","0","0"
"11232  :  โรงพยาบาลคลองขลุง","177","191","1","3"
"11233  :  โรงพยาบาลพรานกระต่าย","82","5","0","0"
"11234  :  โรงพยาบาลลานกระบือ","64","43","2","12"
"11235  :  โรงพยาบาลทรายทองวัฒนา","170","132","12","78"
"11236  :  โรงพยาบาลปางศิลาทอง","370","266","3","3"
"14135  :  โรงพยาบาลบึงสามัคคี","71","33","1","0"
"28010  :  โรงพยาบาลโกสัมพีนคร","199","205","28","49"
"10722  :  โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","295","86","0","0"
"10723  :  โรงพยาบาลแม่สอด","521","28","0","1"
"11238  :  โรงพยาบาลบ้านตาก","119","75","9","36"
"11239  :  โรงพยาบาลสามเงา","92","97","0","0"
"11240  :  โรงพยาบาลแม่ระมาด","230","30","12","10"
"11241  :  โรงพยาบาลท่าสองยาง","190","4","0","0"
"11242  :  โรงพยาบาลพบพระ","83","0","0","0"
"11243  :  โรงพยาบาลอุ้มผาง","157","1","0","0"
"27443  :  โรงพยาบาลวังเจ้า","25","1","0","0"
"10724  :  โรงพยาบาลสุโขทัย","208","135","0","0"
"10725  :  โรงพยาบาลศรีสังวรสุโขทัย","282","113","4","5"
"11244  :  โรงพยาบาลบ้านด่านลานหอย","213","238","48","174"
"11245  :  โรงพยาบาลคีรีมาศ","127","93","0","1"
"11246  :  โรงพยาบาลกงไกรลาศ","192","4","1","0"
"11247  :  โรงพยาบาลศรีสัชนาลัย","223","16","0","0"
"11248  :  โรงพยาบาลสวรรคโลก","127","70","3","26"
"11249  :  โรงพยาบาลศรีนคร","53","35","0","6"
"11250  :  โรงพยาบาลทุ่งเสลี่ยม","57","12","3","0"
"10676  :  โรงพยาบาลพุทธชินราช","676","18","0","0"
"11251  :  โรงพยาบาลชาติตระการ","76","1","0","0"
"11252  :  โรงพยาบาลบางระกำ","155","178","0","0"
"11253  :  โรงพยาบาลบางกระทุ่ม","93","130","0","0"
"11254  :  โรงพยาบาลพรหมพิราม","171","131","0","0"
"11255  :  โรงพยาบาลวัดโบสถ์","413","3,225","168","203"
"11256  :  โรงพยาบาลวังทอง","402","76","0","1"
"11257  :  โรงพยาบาลเนินมะปราง","83","0","0","0"
"11455  :  โรงพยาบาลสมเด็จพระยุพราชนครไทย","231","51","1","2"
"11517  :  โรงพยาบาลค่ายสมเด็จพระนเรศวร","83","0","0","0"
"14972  :  โรงพยาบาลมหาวิทยาลัยนเรศวร","81","36","7","19"
"41429  :  โรงพยาบาลจิตเวชพิษณุโลก","82","2","0","0"
"10726  :  โรงพยาบาลพิจิตร","399","57","0","0"
"11258  :  โรงพยาบาลวังทรายพูน","97","2","0","0"
"11259  :  โรงพยาบาลโพธิ์ประทับช้าง","68","1","1","0"
"11260  :  โรงพยาบาลบางมูลนาก","213","76","0","0"
"11261  :  โรงพยาบาลโพทะเล","136","28","9","6"
"11262  :  โรงพยาบาลสามง่าม","94","1","0","0"
"11263  :  โรงพยาบาลทับคล้อ","105","13","0","0"
"11456  :  โรงพยาบาลสมเด็จพระยุพราชตะพานหิน","108","2","0","0"
"11631  :  โรงพยาบาลวชิรบารมี","64","4","2","0"
"27978  :  โรงพยาบาลสากเหล็ก","23","1","0","0"
"27979  :  โรงพยาบาลบึงนาราง","37","2","0","0"
"27980  :  โรงพยาบาลดงเจริญ","28","0","0","0"
"10727  :  โรงพยาบาลเพชรบูรณ์","621","186","1","0"
"11264  :  โรงพยาบาลชนแดน","150","330","65","158"
"11265  :  โรงพยาบาลหล่มสัก","234","18","0","0"
"11266  :  โรงพยาบาลวิเชียรบุรี","458","255","27","22"
"11267  :  โรงพยาบาลศรีเทพ","132","18","0","0"
"11268  :  โรงพยาบาลหนองไผ่","192","523","353","156"
"11269  :  โรงพยาบาลบึงสามพัน","203","240","19","35"
"11270  :  โรงพยาบาลน้ำหนาว","46","57","0","0"
"11271  :  โรงพยาบาลวังโป่ง","69","104","0","1"
"11272  :  โรงพยาบาลเขาค้อ","53","7","0","0"
"11457  :  โรงพยาบาลสมเด็จพระยุพราชหล่มเก่า","93","25","4","9"
"11946  :  โรงพยาบาลค่ายพ่อขุนผาเมือง","12","0","0","0"
"10677  :  โรงพยาบาลราชบุรี","359","153","1","1"
"10728  :  โรงพยาบาลดำเนินสะดวก","90","31","5","2"
"10729  :  โรงพยาบาลบ้านโป่ง","239","35","2","1"
"10730  :  โรงพยาบาลโพธาราม","104","11","0","0"
"11273  :  โรงพยาบาลสวนผึ้ง","85","2","0","0"
"11274  :  โรงพยาบาลบางแพ","98","84","0","3"
"11275  :  โรงพยาบาลเจ็ดเสมียน","15","0","0","0"
"11276  :  โรงพยาบาลปากท่อ","51","136","0","0"
"11277  :  โรงพยาบาลวัดเพลง","8","1","0","0"
"11458  :  โรงพยาบาลสมเด็จพระยุพราชจอมบึง","192","113","2","0"
"11519  :  โรงพยาบาลค่ายภาณุรังษี","10","0","0","0"
"12093  :  สถานพยาบาลแพทย์ประดิษฐ์","0","0","0","0"
"12097  :  มหาชัยพร้อมแพทย์โรงพยาบาลทั่วไปขนาดกลาง","0","0","0","0"
"12098  :  โรงพยาบาลกรุงเทพเมืองราชโรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"12103  :  โรงพยาบาลซานคามิลโล","0","0","0","0"
"12286  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 5","0","0","0","0"
"28858  :  โรงพยาบาลบ้านคา","35","50","0","0"
"10731  :  โรงพยาบาลพหลพลพยุหเสนา","596","218","8","64"
"10732  :  โรงพยาบาลมะการักษ์","334","230","0","0"
"11278  :  โรงพยาบาลไทรโยค","45","112","0","0"
"11279  :  โรงพยาบาลสมเด็จพระปิยมหาราชรมณียเขต","63","32","2","0"
"11280  :  โรงพยาบาลบ่อพลอย","49","5","0","0"
"11281  :  โรงพยาบาลท่ากระดาน","66","43","0","2"
"11282  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่ ๑๙","217","210","47","108"
"11283  :  โรงพยาบาลทองผาภูมิ","119","131","4","6"
"11284  :  โรงพยาบาลสังขละบุรี","93","178","10","8"
"11285  :  โรงพยาบาลเจ้าคุณไพบูลย์พนมทวน","53","5","4","0"
"11286  :  โรงพยาบาลเลาขวัญ","68","9","1","0"
"11287  :  โรงพยาบาลด่านมะขามเตี้ย","30","1","0","1"
"11288  :  โรงพยาบาลสถานพระบารมี","37","34","3","10"
"11520  :  โรงพยาบาลค่ายสุรสีห์","18","0","0","0"
"14136  :  โรงพยาบาลศุกร์ศิริศรีสวัสดิ์","32","36","13","5"
"21948  :  โรงพยาบาลห้วยกระเจา เฉลิมพระเกียรติ 80 พรรษา","76","83","21","29"
"41701  :  โรงพยาบาลหนองปรือ","41","32","1","2"
"10678  :  โรงพยาบาลเจ้าพระยายมราช","338","759","513","89"
"10733  :  โรงพยาบาลสมเด็จพระสังฆราชองค์ที่17","365","176","0","1"
"11289  :  โรงพยาบาลเดิมบางนางบวช","109","39","0","1"
"11290  :  โรงพยาบาลด่านช้าง","89","10","3","3"
"11291  :  โรงพยาบาลบางปลาม้า","51","24","0","0"
"11292  :  โรงพยาบาลศรีประจันต์","97","81","8","40"
"11293  :  โรงพยาบาลดอนเจดีย์","49","137","12","82"
"11294  :  โรงพยาบาลสามชุก","57","92","7","33"
"11295  :  โรงพยาบาลอู่ทอง","126","8","0","0"
"11296  :  โรงพยาบาลหนองหญ้าไซ","51","6","0","3"
"12123  :  โรงพยาบาลวิภาวดี-ปิยราษฎร์","0","0","0","0"
"10679  :  โรงพยาบาลนครปฐม","200","50","0","0"
"11297  :  โรงพยาบาลกำแพงแสน","56","0","0","0"
"11298  :  โรงพยาบาลนครชัยศรี","77","31","0","1"
"11299  :  โรงพยาบาลห้วยพลู","18","27","0","0"
"11300  :  โรงพยาบาลดอนตูม","21","0","0","0"
"11301  :  โรงพยาบาลบางเลน","37","1","0","0"
"11302  :  โรงพยาบาลสามพราน","111","3","0","0"
"11303  :  โรงพยาบาลพุทธมณฑล","39","83","0","2"
"11473  :  โรงพยาบาลเมตตาประชารักษ์(วัดไร่ขิง)","1","0","0","0"
"11521  :  โรงพยาบาลจันทรุเบกษา","7","0","0","0"
"13819  :  โรงพยาบาลหลวงพ่อเปิ่น","55","23","0","0"
"10734  :  โรงพยาบาลสมุทรสาคร","431","49","5","14"
"11304  :  โรงพยาบาลกระทุ่มแบน","194","0","0","0"
"11305  :  โรงพยาบาลบ้านแพ้ว","295","95","0","0"
"12137  :  โรงพยาบาลทั่วไปขนาดเล็กเจษฎา","0","0","0","0"
"10735  :  โรงพยาบาลสมเด็จพระพุทธเลิศหล้า","82","1","0","0"
"11306  :  โรงพยาบาลนภาลัย","22","7","0","0"
"11307  :  โรงพยาบาลอัมพวา","4","1","0","0"
"10736  :  โรงพยาบาลพระจอมเกล้า","195","41","14","13"
"11308  :  โรงพยาบาลเขาย้อย","32","32","7","2"
"11309  :  โรงพยาบาลหนองหญ้าปล้อง","43","44","6","17"
"11310  :  โรงพยาบาลชะอำ","85","11","4","0"
"11311  :  โรงพยาบาลท่ายาง","25","0","0","0"
"11312  :  โรงพยาบาลบ้านลาด","18","17","1","3"
"11313  :  โรงพยาบาลบ้านแหลม","8","57","7","33"
"11314  :  โรงพยาบาลแก่งกระจาน","55","92","4","0"
"10737  :  โรงพยาบาลประจวบคีรีขันธ์","139","38","0","0"
"11315  :  โรงพยาบาลกุยบุรี","27","0","0","0"
"11316  :  โรงพยาบาลทับสะแก","69","73","3","15"
"11317  :  โรงพยาบาลบางสะพาน","52","74","15","33"
"11318  :  โรงพยาบาลบางสะพานน้อย","29","2","0","0"
"11319  :  โรงพยาบาลปราณบุรี","374","1,228","2","0"
"11320  :  โรงพยาบาลหัวหิน","219","16","0","0"
"11321  :  โรงพยาบาลสามร้อยยอด","101","44","0","4"
"11500  :  โรงพยาบาลกองบิน 5","0","0","0","0"
"11522  :  โรงพยาบาลค่ายธนะรัชต์","0","0","0","0"
"12471  :  สถานีกาชาดหัวหินเฉลิมพระเกียรติ","0","0","0","0"
"10680  :  โรงพยาบาลมหาราชนครศรีธรรมราช","194","129","34","63"
"11322  :  โรงพยาบาลพรหมคีรี","42","232","126","81"
"11324  :  โรงพยาบาลลานสะกา","16","63","13","15"
"11325  :  โรงพยาบาลสมเด็จพระยุพราชฉวาง","59","23","0","0"
"11326  :  โรงพยาบาลพิปูน","25","6","0","3"
"11327  :  โรงพยาบาลเชียรใหญ่","68","162","3","18"
"11328  :  โรงพยาบาลชะอวด","68","9","0","0"
"11329  :  โรงพยาบาลท่าศาลา","216","134","2","36"
"11330  :  โรงพยาบาลทุ่งสง","76","23","2","8"
"11331  :  โรงพยาบาลนาบอน","1","17","8","4"
"11332  :  โรงพยาบาลทุ่งใหญ่","47","10","0","2"
"11333  :  โรงพยาบาลปากพนัง","60","105","9","64"
"11334  :  โรงพยาบาลร่อนพิบูลย์","63","26","7","8"
"11335  :  โรงพยาบาลสิชล","100","38","0","0"
"11336  :  โรงพยาบาลขนอม","17","89","15","27"
"11337  :  โรงพยาบาลหัวไทร","43","3","1","0"
"11338  :  โรงพยาบาลบางขัน","4","0","0","0"
"11339  :  โรงพยาบาลถ้ำพรรณรา","4","4","1","0"
"11523  :  โรงพยาบาลค่ายวชิราวุธ","27","9","0","0"
"11660  :  โรงพยาบาลจุฬาภรณ์","22","69","17","11"
"12287  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 11","11","0","0","0"
"12472  :  สถานีกาชาดสิริธร (สถานีกาชาดที่ 12 ทุ่งสง)","0","0","0","0"
"14918  :  โรงพยาบาลค่ายเทพสตรีศรีสุนทร","1","0","0","0"
"21771  :  โรงพยาบาลเทศบาลนครนครศรีธรรมราช","27","0","0","0"
"40491  :  โรงพยาบาลเฉลิมพระเกียรติ","12","49","2","2"
"40492  :  โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์","20","1","0","0"
"40742  :  โรงพยาบาลนบพิตำ","25","87","6","45"
"40743  :  โรงพยาบาลพระพรหม","27","131","2","7"
"40970  :  โรงพยาบาลศูนย์การแพทย์มหาวิทยาลัยวลัยลักษณ์","0","0","0","0"
"10738  :  โรงพยาบาลกระบี่","72","90","0","0"
"11340  :  โรงพยาบาลเขาพนม","32","3","0","0"
"11341  :  โรงพยาบาลเกาะลันตา","1","0","0","0"
"11342  :  โรงพยาบาลคลองท่อม","21","30","0","2"
"11343  :  โรงพยาบาลอ่าวลึก","37","2","0","0"
"11344  :  โรงพยาบาลปลายพระยา","12","13","0","0"
"11345  :  โรงพยาบาลลำทับ","32","8","3","4"
"11346  :  โรงพยาบาลเหนือคลอง","9","1","0","0"
"77753  :  โรงพยาบาลเกาะพีพี","2","0","0","0"
"10739  :  โรงพยาบาลพังงา","71","162","47","38"
"10740  :  โรงพยาบาลตะกั่วป่า","176","162","1","0"
"11347  :  โรงพยาบาลเกาะยาวชัยพัฒน์","0","0","0","0"
"11348  :  โรงพยาบาลกะปงชัยพัฒน์","22","14","0","0"
"11349  :  โรงพยาบาลตะกั่วทุ่ง","37","31","0","0"
"11350  :  โรงพยาบาลบางไทร","23","45","1","3"
"11352  :  โรงพยาบาลคุระบุรีชัยพัฒน์","25","37","0","0"
"11353  :  โรงพยาบาลทับปุด","32","1","0","0"
"11354  :  โรงพยาบาลท้ายเหมืองชัยพัฒน์","49","3","0","0"
"10741  :  โรงพยาบาลวชิระภูเก็ต","230","9","0","0"
"11355  :  โรงพยาบาลป่าตอง","46","3","0","0"
"11356  :  โรงพยาบาลถลาง","61","1","0","0"
"24678  :  โรงพยาบาลองค์การบริหารส่วนจังหวัดภูเก็ต","38","1","0","0"
"41436  :  โรงพยาบาลฉลอง","16","0","0","0"
"09192  :  โรงพยาบาลเกาะเต่า","0","0","0","0"
"10681  :  โรงพยาบาลสุราษฎร์ธานี","335","31","1","0"
"10742  :  โรงพยาบาลเกาะสมุย","95","57","0","1"
"11357  :  โรงพยาบาลกาญจนดิษฐ์","68","157","21","84"
"11358  :  โรงพยาบาลดอนสัก","9","0","0","0"
"11359  :  โรงพยาบาลเกาะพงัน","29","3","0","0"
"11360  :  โรงพยาบาลไชยา","70","53","2","15"
"11361  :  โรงพยาบาลท่าชนะ","343","457","160","215"
"11362  :  โรงพยาบาลคีรีรัฐนิคม","43","3","0","0"
"11363  :  โรงพยาบาลบ้านตาขุน","12","92","1","0"
"11364  :  โรงพยาบาลพนม","31","137","25","66"
"11365  :  โรงพยาบาลท่าฉาง","43","112","16","57"
"11366  :  โรงพยาบาลบ้านนาสาร","105","246","86","63"
"11367  :  โรงพยาบาลบ้านนาเดิม","24","8","0","0"
"11368  :  โรงพยาบาลเคียนซา","97","397","15","28"
"11369  :  โรงพยาบาลพระแสง","63","11","0","0"
"11370  :  โรงพยาบาลพุนพิน","57","28","1","0"
"11371  :  โรงพยาบาลชัยบุรี","26","37","2","1"
"11459  :  โรงพยาบาลสมเด็จพระยุพราชเวียงสระ","65","247","43","117"
"11654  :  โรงพยาบาลวิภาวดี","9","1","0","0"
"12289  :  โรงพยาบาลสวนสราญรมย์","860","479","0","0"
"14138  :  โรงพยาบาลท่าโรงช้าง","19","1","0","0"
"14203  :  โรงพยาบาลมะเร็งสุราษฎร์ธานี","0","0","0","0"
"14862  :  โรงพยาบาลกองบิน7","0","0","0","0"
"14901  :  โรงพยาบาลค่ายวิภาวดีรังสิต","2","0","0","0"
"40915  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคใต้","0","2","0","0"
"10743  :  โรงพยาบาลระนอง","136","67","0","0"
"11323  :  โรงพยาบาลละอุ่น","25","5","1","0"
"11372  :  โรงพยาบาลกะเปอร์","27","4","0","0"
"11373  :  โรงพยาบาลกระบุรี","44","0","0","0"
"11374  :  โรงพยาบาลสุขสำราญ","7","255","18","35"
"10744  :  โรงพยาบาลชุมพรเขตรอุดมศักดิ์","227","301","16","5"
"11375  :  โรงพยาบาลปากน้ำชุมพร","9","0","0","0"
"11376  :  โรงพยาบาลท่าแซะ","179","314","26","105"
"11377  :  โรงพยาบาลปะทิว","25","24","0","1"
"11378  :  โรงพยาบาลมาบอำมฤต","19","4","2","0"
"11379  :  โรงพยาบาลหลังสวน","94","101","0","1"
"11380  :  โรงพยาบาลปากน้ำหลังสวน","70","136","18","75"
"11381  :  โรงพยาบาลละแม","23","5","0","0"
"11382  :  โรงพยาบาลพะโต๊ะ","35","13","1","0"
"11383  :  โรงพยาบาลสวี","72","53","0","0"
"11385  :  โรงพยาบาลทุ่งตะโก","28","112","43","43"
"11525  :  โรงพยาบาลค่ายเขตอุดมศักดิ์","3","0","0","0"
"10682  :  โรงพยาบาลหาดใหญ่","398","216","46","48"
"10745  :  โรงพยาบาลสงขลา","235","198","14","0"
"11386  :  โรงพยาบาลสทิงพระ","58","15","4","2"
"11387  :  โรงพยาบาลจะนะ","43","76","45","12"
"11388  :  โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ  อำเภอนาทวี","129","19","7","3"
"11390  :  โรงพยาบาลเทพา","35","41","4","4"
"11391  :  โรงพยาบาลสะบ้าย้อย","38","16","4","0"
"11392  :  โรงพยาบาลระโนด","66","80","9","6"
"11393  :  โรงพยาบาลกระแสสินธุ์","28","54","25","12"
"11394  :  โรงพยาบาลรัตภูมิ","46","60","0","0"
"11395  :  โรงพยาบาลสะเดา","37","24","14","3"
"11396  :  โรงพยาบาลนาหม่อม","29","82","10","12"
"11397  :  โรงพยาบาลควนเนียง","31","97","11","84"
"11398  :  โรงพยาบาลปาดังเบซาร์","12","0","0","0"
"11399  :  โรงพยาบาลบางกล่ำ","20","1","0","0"
"11400  :  โรงพยาบาลสิงหนคร","32","236","11","44"
"11401  :  โรงพยาบาลคลองหอยโข่ง","49","111","2","1"
"12290  :  โรงพยาบาลจิตเวชสงขลาราชนครินทร์","419","187","10","12"
"14194  :  โรงพยาบาลธัญญารักษ์สงขลา","74","32","0","0"
"10746  :  โรงพยาบาลสตูล","77","266","113","106"
"11402  :  โรงพยาบาลควนโดน","2","2","0","0"
"11403  :  โรงพยาบาลควนกาหลง","14","0","0","0"
"11404  :  โรงพยาบาลท่าแพ","3","124","90","12"
"11405  :  โรงพยาบาลละงู","12","24","3","2"
"11406  :  โรงพยาบาลทุ่งหว้า","12","1","0","0"
"28786  :  โรงพยาบาลมะนัง","14","0","0","0"
"10683  :  โรงพยาบาลตรัง","381","623","0","0"
"11407  :  โรงพยาบาลกันตัง","17","177","1","0"
"11408  :  โรงพยาบาลย่านตาขาว","34","85","8","14"
"11409  :  โรงพยาบาลปะเหลียน","25","131","0","1"
"11410  :  โรงพยาบาลสิเกา","19","0","0","0"
"11411  :  โรงพยาบาลห้วยยอด","273","246","1","2"
"11412  :  โรงพยาบาลวังวิเศษ","26","66","8","14"
"11413  :  โรงพยาบาลนาโยง","49","268","81","79"
"12226  :  โรงพยาบาลวัฒนแพทย์","0","0","0","0"
"12230  :  โรงพยาบาล ทีอาร์พีเอช โรงพยาบาลทั่วไปขนาดใหญ่","0","0","0","0"
"13755  :  โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง","0","0","0","0"
"14139  :  โรงพยาบาลรัษฎา","26","25","0","0"
"28817  :  โรงพยาบาลหาดสำราญเฉลิมพระเกียรติ 80 พรรษา","5","0","0","0"
"10747  :  โรงพยาบาลพัทลุง","364","4","0","0"
"11414  :  โรงพยาบาลกงหรา","16","11","4","2"
"11415  :  โรงพยาบาลเขาชัยสน","21","0","0","0"
"11416  :  โรงพยาบาลตะโหมด","21","2","0","0"
"11417  :  โรงพยาบาลควนขนุน","96","13","1","0"
"11418  :  โรงพยาบาลปากพะยูน","20","0","0","0"
"11419  :  โรงพยาบาลศรีบรรพต","17","36","12","13"
"11420  :  โรงพยาบาลป่าบอน","28","51","3","18"
"11421  :  โรงพยาบาลบางแก้ว","16","23","0","1"
"11422  :  โรงพยาบาลป่าพะยอม","45","1","1","0"
"24673  :  โรงพยาบาลศรีนครินทร์(ปัญญานันทภิขุ)","26","4","3","1"
"10748  :  โรงพยาบาลปัตตานี","70","215","1","1"
"11423  :  โรงพยาบาลโคกโพธิ์","74","100","8","48"
"11424  :  โรงพยาบาลหนองจิก","4","40","1","1"
"11425  :  โรงพยาบาลปะนาเระ","7","2","0","0"
"11426  :  โรงพยาบาลมายอ","4","320","24","89"
"11427  :  โรงพยาบาลทุ่งยางแดง","0","8","0","0"
"11428  :  โรงพยาบาลไม้แก่น","1","1","0","0"
"11429  :  โรงพยาบาลยะหริ่ง","2","4","0","0"
"11430  :  โรงพยาบาลยะรัง","1","30","11","7"
"11431  :  โรงพยาบาลแม่ลาน","13","111","15","75"
"11460  :  โรงพยาบาลสมเด็จพระยุพราชสายบุรี","6","115","6","1"
"11464  :  โรงพยาบาลกะพ้อ","1","7","0","0"
"11529  :  โรงพยาบาลค่ายอิงคยุทธบริหาร","0","0","0","0"
"14195  :  โรงพยาบาลธัญญรักษ์ปัตตานี","0","0","0","0"
"10684  :  โรงพยาบาลยะลา","97","97","0","0"
"10749  :  โรงพยาบาลเบตง","56","77","3","28"
"11432  :  โรงพยาบาลบันนังสตา","2","32","1","1"
"11433  :  โรงพยาบาลธารโต","11","19","2","0"
"11434  :  โรงพยาบาลรามัน","5","28","3","4"
"11461  :  โรงพยาบาลสมเด็จพระยุพราชยะหา","5","34","7","19"
"12238  :  โรงพยาบาลสิโรรส","0","0","0","0"
"13806  :  โรงพยาบาลกาบัง","10","112","52","40"
"14663  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 12","0","0","0","0"
"24689  :  โรงพยาบาลกรงปินัง","2","1","0","1"
"10750  :  โรงพยาบาลนราธิวาสราชนครินทร์","49","38","1","0"
"10751  :  โรงพยาบาลสุไหงโก-ลก","47","27","0","0"
"11435  :  โรงพยาบาลตากใบ","19","5","0","0"
"11436  :  โรงพยาบาลบาเจาะ","6","1","0","0"
"11437  :  โรงพยาบาลระแงะ","12","53","1","11"
"11438  :  โรงพยาบาลรือเสาะ","8","2","0","0"
"11439  :  โรงพยาบาลศรีสาคร","3","18","0","4"
"11440  :  โรงพยาบาลแว้ง","8","2","0","0"
"11441  :  โรงพยาบาลสุคิริน","16","0","0","0"
"11442  :  โรงพยาบาลสุไหงปาดี","14","1","0","0"
"13818  :  โรงพยาบาลจะแนะ","4","31","8","13"
"15010  :  โรงพยาบาลเจาะไอร้อง","3","1","0","1"
"23771  :  โรงพยาบาลยี่งอเฉลิมพระเกียรติ 80 พรรษา","0","0","0","0"
