"โรงพยาบาล","ปีการศึกษา 2562 เทอม1","ปีการศึกษา 2562 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ปราศจากฟันแท้ผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","290","4","1.38","4","100.00","138","0","0.00","0","0.00"
"11014  :  โรงพยาบาลหนองวัวซอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11015  :  โรงพยาบาลกุมภวาปี","569","17","2.99","13","76.47","88","0","0.00","0","0.00"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11018  :  โรงพยาบาลหนองหาน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11019  :  โรงพยาบาลทุ่งฝน","92","0","0.00","0","0.00","94","0","0.00","0","0.00"
"11020  :  โรงพยาบาลไชยวาน","166","7","4.22","7","100.00","167","0","0.00","0","0.00"
"11021  :  โรงพยาบาลศรีธาตุ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11022  :  โรงพยาบาลวังสามหมอ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11023  :  โรงพยาบาลบ้านผือ","255","25","9.80","25","100.00","106","0","0.00","0","0.00"
"11024  :  โรงพยาบาลน้ำโสม","296","2","0.68","2","100.00","248","0","0.00","0","0.00"
"11025  :  โรงพยาบาลเพ็ญ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11026  :  โรงพยาบาลสร้างคอม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11028  :  โรงพยาบาลนายูง","55","1","1.82","0","0.00","56","0","0.00","0","0.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","434","11","2.53","10","90.91","329","1","0.30","1","100.00"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","739","60","8.12","57","95.00","591","96","16.24","93","96.88"
"11030  :  โรงพยาบาลนาด้วง","35","2","5.71","2","100.00","35","0","0.00","0","0.00"
"11031  :  โรงพยาบาลเชียงคาน","177","1","0.56","1","100.00","171","0","0.00","0","0.00"
"11032  :  โรงพยาบาลปากชม","73","3","4.11","3","100.00","77","1","1.30","1","100.00"
"11033  :  โรงพยาบาลนาแห้ว","27","6","22.22","6","100.00","27","1","3.70","1","100.00"
"11034  :  โรงพยาบาลภูเรือ","84","4","4.76","4","100.00","48","0","0.00","0","0.00"
"11035  :  โรงพยาบาลท่าลี่","104","22","21.15","20","90.91","105","0","0.00","0","0.00"
"11036  :  โรงพยาบาลวังสะพุง","227","8","3.52","8","100.00","144","0","0.00","0","0.00"
"11037  :  โรงพยาบาลภูกระดึง","157","32","20.38","31","96.88","130","0","0.00","0","0.00"
"11038  :  โรงพยาบาลภูหลวง","104","8","7.69","5","62.50","102","5","4.90","5","100.00"
"11039  :  โรงพยาบาลผาขาว","140","0","0.00","0","0.00","135","0","0.00","0","0.00"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","165","46","27.88","45","97.83","166","0","0.00","0","0.00"
"14133  :  โรงพยาบาลเอราวัณ","188","15","7.98","12","80.00","187","0","0.00","0","0.00"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","198","43","21.72","41","95.35","10","0","0.00","0","0.00"
"10706  :  โรงพยาบาลหนองคาย","255","2","0.78","2","100.00","156","0","0.00","0","0.00"
"11042  :  โรงพยาบาลโพนพิสัย","87","1","1.15","1","100.00","55","5","9.09","5","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","113","48","42.48","47","97.92","89","0","0.00","0","0.00"
"11045  :  โรงพยาบาลสังคม","62","10","16.13","10","100.00","58","0","0.00","0","0.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","202","12","5.94","12","100.00","190","1","0.53","1","100.00"
"14558  :  โรงพยาบาลพิสัยเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"21356  :  โรงพยาบาลสระใคร","10","2","20.00","2","100.00","11","0","0.00","0","0.00"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","54","11","20.37","10","90.91","38","0","0.00","0","0.00"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","6","0","0.00","0","0.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","37","0","0.00","0","0.00","37","0","0.00","0","0.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","385","19","4.94","18","94.74","314","0","0.00","0","0.00"
"11053  :  โรงพยาบาลกันทรวิชัย","166","8","4.82","8","100.00","157","1","0.64","1","100.00"
"11054  :  โรงพยาบาลเชียงยืน","233","44","18.88","38","86.36","181","3","1.66","3","100.00"
"11055  :  โรงพยาบาลบรบือ","248","15","6.05","15","100.00","245","0","0.00","0","0.00"
"11056  :  โรงพยาบาลนาเชือก","140","8","5.71","8","100.00","38","1","2.63","1","100.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","341","9","2.64","9","100.00","166","0","0.00","0","0.00"
"11058  :  โรงพยาบาลวาปีปทุม","341","4","1.17","4","100.00","337","0","0.00","0","0.00"
"11059  :  โรงพยาบาลนาดูน","83","4","4.82","3","75.00","84","0","0.00","0","0.00"
"11060  :  โรงพยาบาลยางสีสุราช","76","22","28.95","11","50.00","49","2","4.08","2","100.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","272","30","11.03","30","100.00","8","0","0.00","0","0.00"
"24704  :  โรงพยาบาลกุดรัง","35","6","17.14","6","100.00","34","0","0.00","0","0.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","228","0","0.00","0","0.00","191","0","0.00","0","0.00"
"11062  :  โรงพยาบาลปทุมรัตต์","172","85","49.42","80","94.12","107","0","0.00","0","0.00"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","170","9","5.29","8","88.89","145","1","0.69","1","100.00"
"11064  :  โรงพยาบาลธวัชบุรี","46","12","26.09","12","100.00","32","0","0.00","0","0.00"
"11065  :  โรงพยาบาลพนมไพร","184","28","15.22","27","96.43","140","8","5.71","7","87.50"
"11066  :  โรงพยาบาลโพนทอง","342","20","5.85","20","100.00","170","1","0.59","1","100.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","94","3","3.19","3","100.00","70","0","0.00","0","0.00"
"11068  :  โรงพยาบาลหนองพอก","262","36","13.74","36","100.00","176","3","1.70","3","100.00"
"11069  :  โรงพยาบาลเสลภูมิ","403","20","4.96","19","95.00","196","2","1.02","1","50.00"
"11070  :  โรงพยาบาลสุวรรณภูมิ","356","9","2.53","8","88.89","311","0","0.00","0","0.00"
"11071  :  โรงพยาบาลเมืองสรวง","103","28","27.18","25","89.29","46","2","4.35","2","100.00"
"11072  :  โรงพยาบาลโพนทราย","57","3","5.26","3","100.00","57","7","12.28","5","71.43"
"11073  :  โรงพยาบาลอาจสามารถ","179","8","4.47","8","100.00","154","2","1.30","2","100.00"
"11074  :  โรงพยาบาลเมยวดี","69","5","7.25","5","100.00","60","0","0.00","0","0.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","118","3","2.54","2","66.67","57","0","0.00","0","0.00"
"11076  :  โรงพยาบาลจังหาร","16","5","31.25","5","100.00","16","0","0.00","0","0.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","0","0.00","0","0.00","7","0","0.00","0","0.00"
"27989  :  โรงพยาบาลเชียงขวัญ","9","0","0.00","0","0.00","9","0","0.00","0","0.00"
"27990  :  โรงพยาบาลหนองฮี","19","1","5.26","1","100.00","19","0","0.00","0","0.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","371","9","2.43","9","100.00","281","0","0.00","0","0.00"
"11077  :  โรงพยาบาลนามน","135","0","0.00","0","0.00","101","0","0.00","0","0.00"
"11078  :  โรงพยาบาลกมลาไสย","151","0","0.00","0","0.00","84","0","0.00","0","0.00"
"11079  :  โรงพยาบาลร่องคำ","38","0","0.00","0","0.00","19","0","0.00","0","0.00"
"11080  :  โรงพยาบาลเขาวง","132","8","6.06","8","100.00","86","0","0.00","0","0.00"
"11081  :  โรงพยาบาลยางตลาด","194","1","0.52","1","100.00","166","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","47","1","2.13","1","100.00","44","0","0.00","0","0.00"
"11084  :  โรงพยาบาลคำม่วง","191","10","5.24","9","90.00","91","0","0.00","0","0.00"
"11085  :  โรงพยาบาลท่าคันโท","98","4","4.08","4","100.00","55","3","5.45","2","66.67"
"11086  :  โรงพยาบาลหนองกุงศรี","184","39","21.20","34","87.18","64","0","0.00","0","0.00"
"11087  :  โรงพยาบาลสมเด็จ","392","7","1.79","7","100.00","254","0","0.00","0","0.00"
"11088  :  โรงพยาบาลห้วยผึ้ง","171","1","0.58","1","100.00","117","0","0.00","0","0.00"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","315","1","0.32","1","100.00","273","0","0.00","0","0.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","41","0","0.00","0","0.00","36","0","0.00","0","0.00"
"28789  :  โรงพยาบาลฆ้องชัย","36","3","8.33","3","100.00","36","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","41","0","0.00","0","0.00","40","0","0.00","0","0.00"
"28791  :  โรงพยาบาลสามชัย","52","0","0.00","0","0.00","52","0","0.00","0","0.00"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","158","17","10.76","17","100.00","158","0","0.00","0","0.00"
"11090  :  โรงพยาบาลกุดบาก","74","26","35.14","26","100.00","74","0","0.00","0","0.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","137","12","8.76","12","100.00","137","0","0.00","0","0.00"
"11092  :  โรงพยาบาลพังโคน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11093  :  โรงพยาบาลวาริชภูมิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11095  :  โรงพยาบาลวานรนิวาส","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11096  :  โรงพยาบาลคำตากล้า","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11097  :  โรงพยาบาลบ้านม่วง","139","7","5.04","7","100.00","142","0","0.00","0","0.00"
"11098  :  โรงพยาบาลอากาศอำนวย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11099  :  โรงพยาบาลส่องดาว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11100  :  โรงพยาบาลเต่างอย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11102  :  โรงพยาบาลเจริญศิลป์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","126","5","3.97","5","100.00","12","0","0.00","0","0.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","116","11","9.48","11","100.00","14","0","0.00","0","0.00"
"11104  :  โรงพยาบาลปลาปาก","134","16","11.94","16","100.00","135","0","0.00","0","0.00"
"11105  :  โรงพยาบาลท่าอุเทน","62","4","6.45","4","100.00","62","1","1.61","1","100.00"
"11106  :  โรงพยาบาลบ้านแพง","179","11","6.15","11","100.00","176","23","13.07","22","95.65"
"11107  :  โรงพยาบาลนาทม","62","3","4.84","3","100.00","65","1","1.54","1","100.00"
"11108  :  โรงพยาบาลเรณูนคร","187","26","13.90","23","88.46","188","0","0.00","0","0.00"
"11109  :  โรงพยาบาลนาแก","310","20","6.45","20","100.00","197","0","0.00","0","0.00"
"11110  :  โรงพยาบาลศรีสงคราม","285","19","6.67","19","100.00","223","0","0.00","0","0.00"
"11111  :  โรงพยาบาลนาหว้า","166","2","1.20","2","100.00","164","9","5.49","9","100.00"
"11112  :  โรงพยาบาลโพนสวรรค์","88","12","13.64","12","100.00","90","16","17.78","15","93.75"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","7","0","0.00","0","0.00","8","0","0.00","0","0.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","26","0","0.00","0","0.00","26","0","0.00","0","0.00"
"10712  :  โรงพยาบาลมุกดาหาร","521","24","4.61","23","95.83","315","1","0.32","1","100.00"
"11113  :  โรงพยาบาลนิคมคำสร้อย","92","15","16.30","14","93.33","69","0","0.00","0","0.00"
"11114  :  โรงพยาบาลดอนตาล","112","8","7.14","8","100.00","85","0","0.00","0","0.00"
"11115  :  โรงพยาบาลดงหลวง","121","0","0.00","0","0.00","104","0","0.00","0","0.00"
"11116  :  โรงพยาบาลคำชะอี","119","9","7.56","9","100.00","63","2","3.17","2","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","31","1","3.23","1","100.00","31","0","0.00","0","0.00"
"11118  :  โรงพยาบาลหนองสูง","29","7","24.14","7","100.00","27","1","3.70","1","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","66","21","31.82","21","100.00","62","8","12.90","7","87.50"
"10713  :  โรงพยาบาลนครพิงค์","2,566","89","3.47","88","98.88","690","30","4.35","29","96.67"
"11119  :  โรงพยาบาลจอมทอง","249","121","48.59","115","95.04","222","8","3.60","8","100.00"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","155","51","32.90","48","94.12","129","1","0.78","1","100.00"
"11121  :  โรงพยาบาลเชียงดาว","245","92","37.55","88","95.65","209","4","1.91","4","100.00"
"11122  :  โรงพยาบาลดอยสะเก็ด","117","71","60.68","66","92.96","125","15","12.00","13","86.67"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","53","18","33.96","16","88.89","59","23","38.98","19","82.61"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","116","49","42.24","42","85.71","166","13","7.83","13","100.00"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","177","88","49.72","85","96.59","175","10","5.71","9","90.00"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","150","43","28.67","38","88.37","150","33","22.00","30","90.91"
"11133  :  โรงพยาบาลดอยเต่า","25","10","40.00","9","90.00","26","6","23.08","5","83.33"
"11134  :  โรงพยาบาลอมก๋อย","121","34","28.10","30","88.24","166","71","42.77","63","88.73"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","144","46","31.94","43","93.48","209","39","18.66","38","97.44"
"11137  :  โรงพยาบาลไชยปราการ","70","28","40.00","18","64.29","94","18","19.15","16","88.89"
"11138  :  โรงพยาบาลแม่วาง","29","13","44.83","13","100.00","33","9","27.27","9","100.00"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","65","29","44.62","28","96.55","7","1","14.29","1","100.00"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","7","1","14.29","0","0.00","11","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","44","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","139","9","6.47","9","100.00","64","6","9.38","5","83.33"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","46","11","23.91","10","90.91","63","1","1.59","0","0.00"
"10714  :  โรงพยาบาลลำพูน","226","54","23.89","54","100.00","200","0","0.00","0","0.00"
"11140  :  โรงพยาบาลแม่ทา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11144  :  โรงพยาบาลป่าซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11145  :  โรงพยาบาลบ้านธิ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","177","3","1.69","3","100.00","178","2","1.12","1","50.00"
"11147  :  โรงพยาบาลเกาะคา","94","1","1.06","1","100.00","61","0","0.00","0","0.00"
"11148  :  โรงพยาบาลเสริมงาม","89","1","1.12","1","100.00","90","0","0.00","0","0.00"
"11149  :  โรงพยาบาลงาว","191","7","3.66","6","85.71","90","0","0.00","0","0.00"
"11150  :  โรงพยาบาลแจ้ห่ม","23","11","47.83","8","72.73","23","0","0.00","0","0.00"
"11151  :  โรงพยาบาลวังเหนือ","71","1","1.41","1","100.00","68","6","8.82","6","100.00"
"11152  :  โรงพยาบาลเถิน","27","1","3.70","1","100.00","29","2","6.90","2","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","55","20","36.36","20","100.00","55","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","127","0","0.00","0","0.00","127","0","0.00","0","0.00"
"11157  :  โรงพยาบาลเมืองปาน","15","3","20.00","3","100.00","16","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","356","78","21.91","61","78.21","321","0","0.00","0","0.00"
"11158  :  โรงพยาบาลตรอน","73","0","0.00","0","0.00","72","0","0.00","0","0.00"
"11159  :  โรงพยาบาลท่าปลา","98","0","0.00","0","0.00","98","0","0.00","0","0.00"
"11160  :  โรงพยาบาลน้ำปาด","161","2","1.24","2","100.00","72","1","1.39","1","100.00"
"11161  :  โรงพยาบาลฟากท่า","39","0","0.00","0","0.00","39","0","0.00","0","0.00"
"11162  :  โรงพยาบาลบ้านโคก","40","0","0.00","0","0.00","40","0","0.00","0","0.00"
"11163  :  โรงพยาบาลพิชัย","234","30","12.82","28","93.33","182","0","0.00","0","0.00"
"11164  :  โรงพยาบาลลับแล","14","0","0.00","0","0.00","15","0","0.00","0","0.00"
"11165  :  โรงพยาบาลทองแสนขัน","46","1","2.17","1","100.00","46","0","0.00","0","0.00"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","134","0","0.00","0","0.00","88","0","0.00","0","0.00"
"11167  :  โรงพยาบาลลอง","163","5","3.07","5","100.00","91","0","0.00","0","0.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","129","25","19.38","24","96.00","128","0","0.00","0","0.00"
"11171  :  โรงพยาบาลวังชิ้น","73","19","26.03","19","100.00","46","0","0.00","0","0.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","4","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","93","8","8.60","8","100.00","90","0","0.00","0","0.00"
"10716  :  โรงพยาบาลน่าน","716","13","1.82","13","100.00","471","1","0.21","1","100.00"
"11173  :  โรงพยาบาลแม่จริม","44","10","22.73","10","100.00","45","1","2.22","0","0.00"
"11174  :  โรงพยาบาลบ้านหลวง","23","0","0.00","0","0.00","24","0","0.00","0","0.00"
"11175  :  โรงพยาบาลนาน้อย","85","2","2.35","2","100.00","86","0","0.00","0","0.00"
"11176  :  โรงพยาบาลท่าวังผา","141","8","5.67","7","87.50","139","2","1.44","2","100.00"
"11177  :  โรงพยาบาลเวียงสา","158","4","2.53","4","100.00","120","2","1.67","2","100.00"
"11178  :  โรงพยาบาลทุ่งช้าง","27","11","40.74","11","100.00","27","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","78","9","11.54","8","88.89","79","0","0.00","0","0.00"
"11180  :  โรงพยาบาลนาหมื่น","45","4","8.89","4","100.00","44","5","11.36","4","80.00"
"11181  :  โรงพยาบาลสันติสุข","52","10","19.23","10","100.00","46","0","0.00","0","0.00"
"11182  :  โรงพยาบาลบ่อเกลือ","37","1","2.70","1","100.00","31","1","3.23","1","100.00"
"11183  :  โรงพยาบาลสองแคว","33","0","0.00","0","0.00","36","0","0.00","0","0.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","76","10","13.16","10","100.00","76","0","0.00","0","0.00"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","15","4","26.67","4","100.00","15","0","0.00","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","8","0","0.00","0","0.00","9","0","0.00","0","0.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","129","61","47.29","61","100.00","110","2","1.82","2","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","45","14","31.11","14","100.00","44","0","0.00","0","0.00"
"11187  :  โรงพยาบาลปง","62","18","29.03","17","94.44","61","13","21.31","13","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
