"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","275","20","7.27","15","75.00","277","115","41.52","112","97.39"
"11014  :  โรงพยาบาลหนองวัวซอ","207","15","7.25","14","93.33","211","164","77.73","144","87.80"
"11015  :  โรงพยาบาลกุมภวาปี","579","81","13.99","75","92.59","590","308","52.20","287","93.18"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","168","17","10.12","17","100.00","230","20","8.70","19","95.00"
"11018  :  โรงพยาบาลหนองหาน","284","37","13.03","32","86.49","285","151","52.98","122","80.79"
"11019  :  โรงพยาบาลทุ่งฝน","113","1","0.88","1","100.00","114","98","85.96","75","76.53"
"11020  :  โรงพยาบาลไชยวาน","146","16","10.96","15","93.75","147","117","79.59","117","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","20","3","15.00","3","100.00","21","19","90.48","19","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","268","29","10.82","28","96.55","275","263","95.64","261","99.24"
"11023  :  โรงพยาบาลบ้านผือ","388","136","35.05","125","91.91","391","182","46.55","147","80.77"
"11024  :  โรงพยาบาลน้ำโสม","354","38","10.73","31","81.58","362","283","78.18","223","78.80"
"11025  :  โรงพยาบาลเพ็ญ","340","143","42.06","137","95.80","351","53","15.10","49","92.45"
"11026  :  โรงพยาบาลสร้างคอม","73","0","0.00","0","0.00","74","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","152","5","3.29","5","100.00","155","17","10.97","16","94.12"
"11028  :  โรงพยาบาลนายูง","49","2","4.08","2","100.00","48","41","85.42","35","85.37"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","19","1","5.26","1","100.00","19","18","94.74","10","55.56"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","446","31","6.95","28","90.32","508","309","60.83","294","95.15"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","781","635","81.31","565","88.98","884","162","18.33","151","93.21"
"11030  :  โรงพยาบาลนาด้วง","112","0","0.00","0","0.00","112","96","85.71","82","85.42"
"11031  :  โรงพยาบาลเชียงคาน","176","126","71.59","122","96.83","217","42","19.35","41","97.62"
"11032  :  โรงพยาบาลปากชม","63","49","77.78","45","91.84","63","4","6.35","4","100.00"
"11033  :  โรงพยาบาลนาแห้ว","22","21","95.45","13","61.90","21","19","90.48","17","89.47"
"11034  :  โรงพยาบาลภูเรือ","86","41","47.67","40","97.56","85","41","48.24","41","100.00"
"11035  :  โรงพยาบาลท่าลี่","107","76","71.03","62","81.58","107","81","75.70","70","86.42"
"11036  :  โรงพยาบาลวังสะพุง","214","86","40.19","86","100.00","212","123","58.02","119","96.75"
"11037  :  โรงพยาบาลภูกระดึง","166","6","3.61","6","100.00","166","128","77.11","126","98.44"
"11038  :  โรงพยาบาลภูหลวง","94","29","30.85","27","93.10","88","70","79.55","68","97.14"
"11039  :  โรงพยาบาลผาขาว","129","27","20.93","26","96.30","128","53","41.41","50","94.34"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","154","113","73.38","110","97.35","157","46","29.30","45","97.83"
"14133  :  โรงพยาบาลเอราวัณ","160","106","66.25","93","87.74","161","139","86.34","125","89.93"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","212","12","5.66","11","91.67","214","66","30.84","63","95.45"
"10706  :  โรงพยาบาลหนองคาย","286","15","5.24","15","100.00","445","221","49.66","202","91.40"
"11042  :  โรงพยาบาลโพนพิสัย","80","72","90.00","71","98.61","82","8","9.76","8","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","108","41","37.96","41","100.00","143","50","34.97","50","100.00"
"11045  :  โรงพยาบาลสังคม","88","47","53.41","36","76.60","90","5","5.56","5","100.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","253","57","22.53","57","100.00","430","184","42.79","184","100.00"
"14558  :  โรงพยาบาลพิสัยเวช","200","120","60.00","120","100.00","203","53","26.11","53","100.00"
"21356  :  โรงพยาบาลสระใคร","24","15","62.50","12","80.00","23","22","95.65","18","81.82"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","53","13","24.53","13","100.00","57","43","75.44","41","95.35"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","4","4","100.00","4","100.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","42","1","2.38","1","100.00","41","35","85.37","35","100.00"
"11052  :  โรงพยาบาลโกสุมพิสัย","327","43","13.15","40","93.02","331","283","85.50","228","80.57"
"11053  :  โรงพยาบาลกันทรวิชัย","150","126","84.00","104","82.54","151","72","47.68","65","90.28"
"11054  :  โรงพยาบาลเชียงยืน","208","173","83.17","147","84.97","208","103","49.52","91","88.35"
"11055  :  โรงพยาบาลบรบือ","227","23","10.13","22","95.65","261","25","9.58","24","96.00"
"11056  :  โรงพยาบาลนาเชือก","157","43","27.39","38","88.37","208","53","25.48","47","88.68"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","466","49","10.52","46","93.88","466","388","83.26","368","94.85"
"11058  :  โรงพยาบาลวาปีปทุม","386","117","30.31","104","88.89","469","170","36.25","155","91.18"
"11059  :  โรงพยาบาลนาดูน","64","0","0.00","0","0.00","66","60","90.91","55","91.67"
"11060  :  โรงพยาบาลยางสีสุราช","69","64","92.75","59","92.19","69","53","76.81","41","77.36"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","293","156","53.24","150","96.15","295","16","5.42","16","100.00"
"24704  :  โรงพยาบาลกุดรัง","19","16","84.21","15","93.75","18","18","100.00","18","100.00"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","231","5","2.16","4","80.00","233","218","93.56","165","75.69"
"11062  :  โรงพยาบาลปทุมรัตต์","193","90","46.63","87","96.67","194","59","30.41","58","98.31"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","155","48","30.97","38","79.17","156","84","53.85","79","94.05"
"11064  :  โรงพยาบาลธวัชบุรี","50","42","84.00","40","95.24","51","5","9.80","5","100.00"
"11065  :  โรงพยาบาลพนมไพร","193","179","92.75","173","96.65","198","14","7.07","13","92.86"
"11066  :  โรงพยาบาลโพนทอง","342","53","15.50","53","100.00","352","173","49.15","172","99.42"
"11067  :  โรงพยาบาลโพธิ์ชัย","90","12","13.33","12","100.00","91","40","43.96","40","100.00"
"11068  :  โรงพยาบาลหนองพอก","266","80","30.08","79","98.75","307","107","34.85","105","98.13"
"11069  :  โรงพยาบาลเสลภูมิ","429","193","44.99","181","93.78","436","227","52.06","209","92.07"
"11070  :  โรงพยาบาลสุวรรณภูมิ","359","58","16.16","56","96.55","357","105","29.41","100","95.24"
"11071  :  โรงพยาบาลเมืองสรวง","123","71","57.72","66","92.96","125","66","52.80","60","90.91"
"11072  :  โรงพยาบาลโพนทราย","70","17","24.29","14","82.35","71","63","88.73","56","88.89"
"11073  :  โรงพยาบาลอาจสามารถ","153","18","11.76","18","100.00","155","91","58.71","76","83.52"
"11074  :  โรงพยาบาลเมยวดี","94","85","90.43","85","100.00","96","13","13.54","12","92.31"
"11075  :  โรงพยาบาลศรีสมเด็จ","108","9","8.33","6","66.67","109","77","70.64","71","92.21"
"11076  :  โรงพยาบาลจังหาร","23","17","73.91","17","100.00","23","23","100.00","23","100.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","5","71.43","5","100.00","8","8","100.00","8","100.00"
"27989  :  โรงพยาบาลเชียงขวัญ","6","0","0.00","0","0.00","5","5","100.00","4","80.00"
"27990  :  โรงพยาบาลหนองฮี","22","19","86.36","19","100.00","22","20","90.91","19","95.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","332","14","4.22","12","85.71","332","14","4.22","12","85.71"
"11077  :  โรงพยาบาลนามน","122","5","4.10","4","80.00","123","69","56.10","65","94.20"
"11078  :  โรงพยาบาลกมลาไสย","163","0","0.00","0","0.00","188","36","19.15","27","75.00"
"11079  :  โรงพยาบาลร่องคำ","58","0","0.00","0","0.00","173","114","65.90","90","78.95"
"11080  :  โรงพยาบาลเขาวง","154","71","46.10","66","92.96","156","88","56.41","80","90.91"
"11081  :  โรงพยาบาลยางตลาด","215","3","1.40","3","100.00","216","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","36","33","91.67","21","63.64","35","8","22.86","8","100.00"
"11084  :  โรงพยาบาลคำม่วง","173","3","1.73","1","33.33","179","4","2.23","4","100.00"
"11085  :  โรงพยาบาลท่าคันโท","96","5","5.21","5","100.00","136","91","66.91","83","91.21"
"11086  :  โรงพยาบาลหนองกุงศรี","175","165","94.29","141","85.45","186","3","1.61","3","100.00"
"11087  :  โรงพยาบาลสมเด็จ","406","173","42.61","156","90.17","409","218","53.30","206","94.50"
"11088  :  โรงพยาบาลห้วยผึ้ง","177","4","2.26","4","100.00","184","146","79.35","130","89.04"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","309","5","1.62","5","100.00","313","3","0.96","3","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","40","1","2.50","1","100.00","41","37","90.24","34","91.89"
"28789  :  โรงพยาบาลฆ้องชัย","30","16","53.33","13","81.25","30","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","45","0","0.00","0","0.00","46","39","84.78","29","74.36"
"28791  :  โรงพยาบาลสามชัย","47","1","2.13","1","100.00","47","43","91.49","36","83.72"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","137","80","58.39","80","100.00","142","80","56.34","80","100.00"
"11090  :  โรงพยาบาลกุดบาก","121","57","47.11","56","98.25","125","11","8.80","10","90.91"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","115","6","5.22","6","100.00","118","81","68.64","80","98.77"
"11092  :  โรงพยาบาลพังโคน","268","258","96.27","258","100.00","272","21","7.72","15","71.43"
"11093  :  โรงพยาบาลวาริชภูมิ","184","14","7.61","14","100.00","186","45","24.19","44","97.78"
"11094  :  โรงพยาบาลนิคมน้ำอูน","84","10","11.90","7","70.00","87","7","8.05","6","85.71"
"11095  :  โรงพยาบาลวานรนิวาส","316","185","58.54","169","91.35","312","289","92.63","275","95.16"
"11096  :  โรงพยาบาลคำตากล้า","92","81","88.04","76","93.83","215","99","46.05","96","96.97"
"11097  :  โรงพยาบาลบ้านม่วง","192","20","10.42","18","90.00","196","126","64.29","126","100.00"
"11098  :  โรงพยาบาลอากาศอำนวย","253","231","91.30","201","87.01","250","2","0.80","2","100.00"
"11099  :  โรงพยาบาลส่องดาว","173","72","41.62","72","100.00","174","12","6.90","12","100.00"
"11100  :  โรงพยาบาลเต่างอย","68","0","0.00","0","0.00","65","64","98.46","62","96.88"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","133","129","96.99","112","86.82","135","2","1.48","2","100.00"
"11102  :  โรงพยาบาลเจริญศิลป์","128","107","83.59","105","98.13","126","93","73.81","93","100.00"
"11103  :  โรงพยาบาลโพนนาแก้ว","57","44","77.19","44","100.00","57","3","5.26","3","100.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","581","283","48.71","279","98.59","589","291","49.41","290","99.66"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","170","4","2.35","3","75.00","174","9","5.17","9","100.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","38","30","78.95","29","96.67","38","3","7.89","3","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","102","7","6.86","7","100.00","163","94","57.67","92","97.87"
"11104  :  โรงพยาบาลปลาปาก","158","25","15.82","21","84.00","162","154","95.06","131","85.06"
"11105  :  โรงพยาบาลท่าอุเทน","65","10","15.38","10","100.00","65","40","61.54","37","92.50"
"11106  :  โรงพยาบาลบ้านแพง","194","133","68.56","118","88.72","195","40","20.51","39","97.50"
"11107  :  โรงพยาบาลนาทม","54","6","11.11","5","83.33","52","41","78.85","39","95.12"
"11108  :  โรงพยาบาลเรณูนคร","159","142","89.31","126","88.73","157","73","46.50","68","93.15"
"11109  :  โรงพยาบาลนาแก","316","163","51.58","162","99.39","322","197","61.18","197","100.00"
"11110  :  โรงพยาบาลศรีสงคราม","275","15","5.45","13","86.67","274","249","90.88","208","83.53"
"11111  :  โรงพยาบาลนาหว้า","168","55","32.74","53","96.36","172","125","72.67","121","96.80"
"11112  :  โรงพยาบาลโพนสวรรค์","94","84","89.36","72","85.71","94","10","10.64","10","100.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","14","0","0.00","0","0.00","30","12","40.00","12","100.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","38","13","34.21","13","100.00","37","35","94.59","35","100.00"
"10712  :  โรงพยาบาลมุกดาหาร","578","189","32.70","186","98.41","707","212","29.99","190","89.62"
"11113  :  โรงพยาบาลนิคมคำสร้อย","112","23","20.54","22","95.65","112","45","40.18","42","93.33"
"11114  :  โรงพยาบาลดอนตาล","113","39","34.51","35","89.74","112","67","59.82","60","89.55"
"11115  :  โรงพยาบาลดงหลวง","113","1","0.88","1","100.00","116","67","57.76","67","100.00"
"11116  :  โรงพยาบาลคำชะอี","149","22","14.77","21","95.45","175","62","35.43","62","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","30","5","16.67","5","100.00","31","27","87.10","26","96.30"
"11118  :  โรงพยาบาลหนองสูง","23","17","73.91","13","76.47","24","2","8.33","2","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","51","44","86.27","37","84.09","52","7","13.46","6","85.71"
"10713  :  โรงพยาบาลนครพิงค์","2,110","1,356","64.27","1,121","82.67","2,823","305","10.80","258","84.59"
"11119  :  โรงพยาบาลจอมทอง","301","245","81.40","216","88.16","301","153","50.83","131","85.62"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","180","130","72.22","127","97.69","183","28","15.30","27","96.43"
"11121  :  โรงพยาบาลเชียงดาว","282","85","30.14","66","77.65","318","156","49.06","126","80.77"
"11122  :  โรงพยาบาลดอยสะเก็ด","167","149","89.22","116","77.85","171","17","9.94","12","70.59"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","79","30","37.97","27","90.00","85","67","78.82","54","80.60"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","123","26","21.14","22","84.62","142","13","9.15","11","84.62"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","190","54","28.42","47","87.04","206","112","54.37","101","90.18"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","147","35","23.81","31","88.57","148","16","10.81","13","81.25"
"11133  :  โรงพยาบาลดอยเต่า","37","29","78.38","28","96.55","36","14","38.89","13","92.86"
"11134  :  โรงพยาบาลอมก๋อย","185","107","57.84","95","88.79","188","23","12.23","19","82.61"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","128","102","79.69","90","88.24","156","52","33.33","46","88.46"
"11137  :  โรงพยาบาลไชยปราการ","76","50","65.79","44","88.00","94","7","7.45","6","85.71"
"11138  :  โรงพยาบาลแม่วาง","47","2","4.26","1","50.00","53","36","67.92","28","77.78"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","68","2","2.94","2","100.00","73","59","80.82","52","88.14"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","25","10","40.00","7","70.00","54","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","118","4","3.39","4","100.00","227","1","0.44","1","100.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","197","3","1.52","3","100.00","206","172","83.50","152","88.37"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","31","0","0.00","0","0.00","31","22","70.97","22","100.00"
"10714  :  โรงพยาบาลลำพูน","241","164","68.05","150","91.46","239","6","2.51","6","100.00"
"11140  :  โรงพยาบาลแม่ทา","64","42","65.63","41","97.62","72","37","51.39","37","100.00"
"11141  :  โรงพยาบาลบ้านโฮ่ง","83","40","48.19","37","92.50","109","55","50.46","53","96.36"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","17","8","47.06","7","87.50","41","17","41.46","16","94.12"
"11144  :  โรงพยาบาลป่าซาง","106","5","4.72","3","60.00","114","37","32.46","30","81.08"
"11145  :  โรงพยาบาลบ้านธิ","101","56","55.45","53","94.64","113","7","6.19","7","100.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","21","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","211","62","29.38","54","87.10","213","72","33.80","69","95.83"
"11147  :  โรงพยาบาลเกาะคา","111","2","1.80","2","100.00","111","46","41.44","41","89.13"
"11148  :  โรงพยาบาลเสริมงาม","105","33","31.43","32","96.97","105","63","60.00","60","95.24"
"11149  :  โรงพยาบาลงาว","204","14","6.86","10","71.43","205","1","0.49","1","100.00"
"11150  :  โรงพยาบาลแจ้ห่ม","20","16","80.00","13","81.25","21","19","90.48","18","94.74"
"11151  :  โรงพยาบาลวังเหนือ","60","19","31.67","14","73.68","62","16","25.81","15","93.75"
"11152  :  โรงพยาบาลเถิน","24","9","37.50","8","88.89","24","2","8.33","2","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","54","45","83.33","44","97.78","54","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","134","6","4.48","6","100.00","136","36","26.47","33","91.67"
"11157  :  โรงพยาบาลเมืองปาน","12","11","91.67","5","45.45","12","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","492","299","60.77","266","88.96","530","272","51.32","260","95.59"
"11158  :  โรงพยาบาลตรอน","58","56","96.55","53","94.64","60","58","96.67","55","94.83"
"11159  :  โรงพยาบาลท่าปลา","91","0","0.00","0","0.00","91","48","52.75","47","97.92"
"11160  :  โรงพยาบาลน้ำปาด","163","18","11.04","17","94.44","167","115","68.86","115","100.00"
"11161  :  โรงพยาบาลฟากท่า","51","0","0.00","0","0.00","51","50","98.04","48","96.00"
"11162  :  โรงพยาบาลบ้านโคก","24","0","0.00","0","0.00","25","17","68.00","17","100.00"
"11163  :  โรงพยาบาลพิชัย","253","200","79.05","189","94.50","261","69","26.44","63","91.30"
"11164  :  โรงพยาบาลลับแล","15","8","53.33","7","87.50","61","14","22.95","14","100.00"
"11165  :  โรงพยาบาลทองแสนขัน","38","0","0.00","0","0.00","38","13","34.21","11","84.62"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","122","1","0.82","1","100.00","124","62","50.00","60","96.77"
"11167  :  โรงพยาบาลลอง","136","60","44.12","49","81.67","169","86","50.89","86","100.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","144","140","97.22","130","92.86","145","21","14.48","20","95.24"
"11171  :  โรงพยาบาลวังชิ้น","112","7","6.25","7","100.00","115","32","27.83","32","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","7","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","87","77","88.51","69","89.61","117","43","36.75","41","95.35"
"10716  :  โรงพยาบาลน่าน","687","96","13.97","90","93.75","790","56","7.09","53","94.64"
"11173  :  โรงพยาบาลแม่จริม","29","28","96.55","27","96.43","29","24","82.76","24","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","23","1","4.35","1","100.00","23","3","13.04","3","100.00"
"11175  :  โรงพยาบาลนาน้อย","104","19","18.27","16","84.21","103","96","93.20","96","100.00"
"11176  :  โรงพยาบาลท่าวังผา","130","35","26.92","32","91.43","130","76","58.46","71","93.42"
"11177  :  โรงพยาบาลเวียงสา","144","13","9.03","12","92.31","174","98","56.32","96","97.96"
"11178  :  โรงพยาบาลทุ่งช้าง","29","27","93.10","27","100.00","30","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","72","34","47.22","34","100.00","69","39","56.52","38","97.44"
"11180  :  โรงพยาบาลนาหมื่น","41","39","95.12","38","97.44","41","28","68.29","28","100.00"
"11181  :  โรงพยาบาลสันติสุข","34","33","97.06","30","90.91","33","32","96.97","31","96.88"
"11182  :  โรงพยาบาลบ่อเกลือ","24","9","37.50","9","100.00","24","24","100.00","23","95.83"
"11183  :  โรงพยาบาลสองแคว","26","2","7.69","1","50.00","26","26","100.00","24","92.31"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","74","63","85.14","53","84.13","75","7","9.33","5","71.43"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","14","9","64.29","9","100.00","14","1","7.14","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","11","0","0.00","0","0.00","13","1","7.69","1","100.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","135","112","82.96","110","98.21","135","22","16.30","21","95.45"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","38","35","92.11","32","91.43","38","32","84.21","31","96.88"
"11187  :  โรงพยาบาลปง","54","52","96.30","48","92.31","50","2","4.00","2","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
