"โรงพยาบาล","ปีการศึกษา 2563 เทอม1","ปีการศึกษา 2563 เทอม2"
"เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%","เด็กนักเรียน ป.1 ทั้งหมด(C)","ตรวจฟันตามเงื่อนไข(B)","%","ฟันดีไม่มีผุ(A)","%"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11013  :  โรงพยาบาลกุดจับ","275","10","3.64","9","90.00","277","103","37.18","88","85.44"
"11014  :  โรงพยาบาลหนองวัวซอ","207","14","6.76","11","78.57","211","142","67.30","100","70.42"
"11015  :  โรงพยาบาลกุมภวาปี","579","64","11.05","61","95.31","590","281","47.63","263","93.59"
"11016  :  โรงพยาบาลห้วยเกิ้ง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11017  :  โรงพยาบาลโนนสะอาด","168","16","9.52","16","100.00","230","19","8.26","18","94.74"
"11018  :  โรงพยาบาลหนองหาน","284","36","12.68","29","80.56","285","137","48.07","117","85.40"
"11019  :  โรงพยาบาลทุ่งฝน","113","1","0.88","1","100.00","114","91","79.82","71","78.02"
"11020  :  โรงพยาบาลไชยวาน","146","2","1.37","1","50.00","147","12","8.16","12","100.00"
"11021  :  โรงพยาบาลศรีธาตุ","20","3","15.00","3","100.00","21","17","80.95","17","100.00"
"11022  :  โรงพยาบาลวังสามหมอ","268","29","10.82","28","96.55","275","255","92.73","253","99.22"
"11023  :  โรงพยาบาลบ้านผือ","388","127","32.73","119","93.70","391","149","38.11","139","93.29"
"11024  :  โรงพยาบาลน้ำโสม","354","31","8.76","29","93.55","362","266","73.48","211","79.32"
"11025  :  โรงพยาบาลเพ็ญ","340","111","32.65","104","93.69","351","43","12.25","40","93.02"
"11026  :  โรงพยาบาลสร้างคอม","73","0","0.00","0","0.00","74","0","0.00","0","0.00"
"11027  :  โรงพยาบาลหนองแสง","152","3","1.97","3","100.00","155","13","8.39","13","100.00"
"11028  :  โรงพยาบาลนายูง","49","2","4.08","2","100.00","48","34","70.83","34","100.00"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","19","1","5.26","1","100.00","19","17","89.47","10","58.82"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","446","25","5.61","25","100.00","508","302","59.45","288","95.36"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10705  :  โรงพยาบาลเลย","781","552","70.68","515","93.30","884","145","16.40","135","93.10"
"11030  :  โรงพยาบาลนาด้วง","112","0","0.00","0","0.00","112","81","72.32","74","91.36"
"11031  :  โรงพยาบาลเชียงคาน","176","121","68.75","118","97.52","217","40","18.43","39","97.50"
"11032  :  โรงพยาบาลปากชม","63","47","74.60","45","95.74","63","3","4.76","3","100.00"
"11033  :  โรงพยาบาลนาแห้ว","22","14","63.64","13","92.86","21","18","85.71","17","94.44"
"11034  :  โรงพยาบาลภูเรือ","86","38","44.19","38","100.00","85","38","44.71","38","100.00"
"11035  :  โรงพยาบาลท่าลี่","107","61","57.01","58","95.08","107","76","71.03","68","89.47"
"11036  :  โรงพยาบาลวังสะพุง","214","85","39.72","85","100.00","212","121","57.08","119","98.35"
"11037  :  โรงพยาบาลภูกระดึง","166","6","3.61","6","100.00","166","127","76.51","126","99.21"
"11038  :  โรงพยาบาลภูหลวง","94","27","28.72","27","100.00","88","69","78.41","67","97.10"
"11039  :  โรงพยาบาลผาขาว","129","26","20.16","26","100.00","128","51","39.84","47","92.16"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","154","108","70.13","106","98.15","157","42","26.75","42","100.00"
"14133  :  โรงพยาบาลเอราวัณ","160","94","58.75","89","94.68","161","124","77.02","117","94.35"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28861  :  โรงพยาบาลหนองหิน","212","11","5.19","11","100.00","214","60","28.04","58","96.67"
"10706  :  โรงพยาบาลหนองคาย","286","9","3.15","9","100.00","445","198","44.49","183","92.42"
"11042  :  โรงพยาบาลโพนพิสัย","80","60","75.00","60","100.00","82","8","9.76","8","100.00"
"11044  :  โรงพยาบาลศรีเชียงใหม่","108","32","29.63","32","100.00","143","48","33.57","48","100.00"
"11045  :  โรงพยาบาลสังคม","88","35","39.77","29","82.86","90","1","1.11","1","100.00"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","253","37","14.62","37","100.00","430","171","39.77","170","99.42"
"14558  :  โรงพยาบาลพิสัยเวช","200","120","60.00","120","100.00","203","46","22.66","43","93.48"
"21356  :  โรงพยาบาลสระใคร","24","10","41.67","10","100.00","23","18","78.26","17","94.44"
"28778  :  โรงพยาบาลโพธิ์ตาก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28811  :  โรงพยาบาลเฝ้าไร่","53","12","22.64","12","100.00","57","40","70.18","40","100.00"
"28815  :  โรงพยาบาลรัตนวาปี","4","0","0.00","0","0.00","4","4","100.00","3","75.00"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11051  :  โรงพยาบาลแกดำ","42","1","2.38","1","100.00","41","33","80.49","32","96.97"
"11052  :  โรงพยาบาลโกสุมพิสัย","327","37","11.31","36","97.30","331","257","77.64","217","84.44"
"11053  :  โรงพยาบาลกันทรวิชัย","150","102","68.00","93","91.18","151","58","38.41","51","87.93"
"11054  :  โรงพยาบาลเชียงยืน","208","156","75.00","140","89.74","208","94","45.19","89","94.68"
"11055  :  โรงพยาบาลบรบือ","227","18","7.93","16","88.89","261","22","8.43","21","95.45"
"11056  :  โรงพยาบาลนาเชือก","157","38","24.20","33","86.84","208","50","24.04","46","92.00"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","466","41","8.80","39","95.12","466","358","76.82","340","94.97"
"11058  :  โรงพยาบาลวาปีปทุม","386","108","27.98","101","93.52","469","161","34.33","151","93.79"
"11059  :  โรงพยาบาลนาดูน","64","0","0.00","0","0.00","66","55","83.33","55","100.00"
"11060  :  โรงพยาบาลยางสีสุราช","69","57","82.61","49","85.96","69","50","72.46","38","76.00"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","293","121","41.30","117","96.69","295","8","2.71","8","100.00"
"24704  :  โรงพยาบาลกุดรัง","19","15","78.95","13","86.67","18","18","100.00","17","94.44"
"28843  :  โรงพยาบาลชื่นชม","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11061  :  โรงพยาบาลเกษตรวิสัย","231","3","1.30","3","100.00","233","196","84.12","149","76.02"
"11062  :  โรงพยาบาลปทุมรัตต์","193","82","42.49","82","100.00","194","53","27.32","52","98.11"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","155","37","23.87","32","86.49","156","80","51.28","75","93.75"
"11064  :  โรงพยาบาลธวัชบุรี","50","37","74.00","37","100.00","51","4","7.84","4","100.00"
"11065  :  โรงพยาบาลพนมไพร","193","163","84.46","160","98.16","198","13","6.57","12","92.31"
"11066  :  โรงพยาบาลโพนทอง","342","50","14.62","49","98.00","352","160","45.45","160","100.00"
"11067  :  โรงพยาบาลโพธิ์ชัย","90","12","13.33","12","100.00","91","34","37.36","34","100.00"
"11068  :  โรงพยาบาลหนองพอก","266","69","25.94","69","100.00","307","100","32.57","99","99.00"
"11069  :  โรงพยาบาลเสลภูมิ","429","182","42.42","167","91.76","436","214","49.08","192","89.72"
"11070  :  โรงพยาบาลสุวรรณภูมิ","359","55","15.32","49","89.09","357","85","23.81","81","95.29"
"11071  :  โรงพยาบาลเมืองสรวง","123","64","52.03","61","95.31","125","61","48.80","57","93.44"
"11072  :  โรงพยาบาลโพนทราย","70","13","18.57","12","92.31","71","52","73.24","48","92.31"
"11073  :  โรงพยาบาลอาจสามารถ","153","17","11.11","16","94.12","155","90","58.06","74","82.22"
"11074  :  โรงพยาบาลเมยวดี","94","67","71.28","67","100.00","96","10","10.42","10","100.00"
"11075  :  โรงพยาบาลศรีสมเด็จ","108","5","4.63","5","100.00","109","70","64.22","64","91.43"
"11076  :  โรงพยาบาลจังหาร","23","17","73.91","17","100.00","23","22","95.65","22","100.00"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","7","4","57.14","4","100.00","8","8","100.00","8","100.00"
"27989  :  โรงพยาบาลเชียงขวัญ","6","0","0.00","0","0.00","5","5","100.00","4","80.00"
"27990  :  โรงพยาบาลหนองฮี","22","19","86.36","19","100.00","22","20","90.91","19","95.00"
"10709  :  โรงพยาบาลกาฬสินธุ์","332","11","3.31","11","100.00","332","12","3.61","12","100.00"
"11077  :  โรงพยาบาลนามน","122","4","3.28","4","100.00","123","65","52.85","62","95.38"
"11078  :  โรงพยาบาลกมลาไสย","163","0","0.00","0","0.00","188","32","17.02","27","84.38"
"11079  :  โรงพยาบาลร่องคำ","58","0","0.00","0","0.00","173","103","59.54","87","84.47"
"11080  :  โรงพยาบาลเขาวง","154","69","44.81","64","92.75","156","87","55.77","80","91.95"
"11081  :  โรงพยาบาลยางตลาด","215","2","0.93","2","100.00","216","0","0.00","0","0.00"
"11082  :  โรงพยาบาลห้วยเม็ก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11083  :  โรงพยาบาลสหัสขันธ์","36","21","58.33","19","90.48","35","7","20.00","7","100.00"
"11084  :  โรงพยาบาลคำม่วง","173","0","0.00","0","0.00","179","4","2.23","4","100.00"
"11085  :  โรงพยาบาลท่าคันโท","96","5","5.21","5","100.00","136","87","63.97","71","81.61"
"11086  :  โรงพยาบาลหนองกุงศรี","175","148","84.57","135","91.22","186","3","1.61","3","100.00"
"11087  :  โรงพยาบาลสมเด็จ","406","167","41.13","154","92.22","409","209","51.10","202","96.65"
"11088  :  โรงพยาบาลห้วยผึ้ง","177","3","1.69","3","100.00","184","143","77.72","129","90.21"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","309","3","0.97","3","100.00","313","2","0.64","2","100.00"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"28017  :  โรงพยาบาลนาคู","40","1","2.50","1","100.00","41","37","90.24","34","91.89"
"28789  :  โรงพยาบาลฆ้องชัย","30","13","43.33","11","84.62","30","0","0.00","0","0.00"
"28790  :  โรงพยาบาลดอนจาน","45","0","0.00","0","0.00","46","36","78.26","29","80.56"
"28791  :  โรงพยาบาลสามชัย","47","1","2.13","1","100.00","47","43","91.49","36","83.72"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11089  :  โรงพยาบาลกุสุมาลย์","137","80","58.39","80","100.00","142","79","55.63","79","100.00"
"11090  :  โรงพยาบาลกุดบาก","121","51","42.15","51","100.00","125","10","8.00","9","90.00"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","115","6","5.22","6","100.00","118","79","66.95","79","100.00"
"11092  :  โรงพยาบาลพังโคน","268","231","86.19","231","100.00","272","4","1.47","4","100.00"
"11093  :  โรงพยาบาลวาริชภูมิ","184","14","7.61","14","100.00","186","42","22.58","42","100.00"
"11094  :  โรงพยาบาลนิคมน้ำอูน","84","9","10.71","7","77.78","87","6","6.90","5","83.33"
"11095  :  โรงพยาบาลวานรนิวาส","316","170","53.80","166","97.65","312","274","87.82","273","99.64"
"11096  :  โรงพยาบาลคำตากล้า","92","75","81.52","73","97.33","215","92","42.79","91","98.91"
"11097  :  โรงพยาบาลบ้านม่วง","192","13","6.77","13","100.00","196","101","51.53","101","100.00"
"11098  :  โรงพยาบาลอากาศอำนวย","253","212","83.79","185","87.26","250","2","0.80","2","100.00"
"11099  :  โรงพยาบาลส่องดาว","173","68","39.31","68","100.00","174","12","6.90","12","100.00"
"11100  :  โรงพยาบาลเต่างอย","68","0","0.00","0","0.00","65","58","89.23","58","100.00"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","133","108","81.20","106","98.15","135","2","1.48","2","100.00"
"11102  :  โรงพยาบาลเจริญศิลป์","128","99","77.34","99","100.00","126","91","72.22","89","97.80"
"11103  :  โรงพยาบาลโพนนาแก้ว","57","38","66.67","38","100.00","57","3","5.26","3","100.00"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","581","258","44.41","258","100.00","589","281","47.71","281","100.00"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","170","1","0.59","1","100.00","174","5","2.87","5","100.00"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","38","29","76.32","29","100.00","38","3","7.89","3","100.00"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10711  :  โรงพยาบาลนครพนม","102","7","6.86","7","100.00","163","37","22.70","37","100.00"
"11104  :  โรงพยาบาลปลาปาก","158","19","12.03","17","89.47","162","145","89.51","131","90.34"
"11105  :  โรงพยาบาลท่าอุเทน","65","9","13.85","9","100.00","65","33","50.77","33","100.00"
"11106  :  โรงพยาบาลบ้านแพง","194","110","56.70","107","97.27","195","36","18.46","36","100.00"
"11107  :  โรงพยาบาลนาทม","54","5","9.26","5","100.00","52","40","76.92","39","97.50"
"11108  :  โรงพยาบาลเรณูนคร","159","112","70.44","109","97.32","157","71","45.22","66","92.96"
"11109  :  โรงพยาบาลนาแก","316","140","44.30","140","100.00","322","186","57.76","186","100.00"
"11110  :  โรงพยาบาลศรีสงคราม","275","12","4.36","11","91.67","274","230","83.94","198","86.09"
"11111  :  โรงพยาบาลนาหว้า","168","51","30.36","51","100.00","172","116","67.44","112","96.55"
"11112  :  โรงพยาบาลโพนสวรรค์","94","76","80.85","69","90.79","94","9","9.57","9","100.00"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","14","0","0.00","0","0.00","30","11","36.67","11","100.00"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40840  :  โรงพยาบาลวังยาง","38","11","28.95","11","100.00","37","34","91.89","34","100.00"
"10712  :  โรงพยาบาลมุกดาหาร","578","177","30.62","176","99.44","707","189","26.73","165","87.30"
"11113  :  โรงพยาบาลนิคมคำสร้อย","112","22","19.64","21","95.45","112","19","16.96","17","89.47"
"11114  :  โรงพยาบาลดอนตาล","113","34","30.09","30","88.24","112","60","53.57","58","96.67"
"11115  :  โรงพยาบาลดงหลวง","113","1","0.88","1","100.00","116","66","56.90","66","100.00"
"11116  :  โรงพยาบาลคำชะอี","149","21","14.09","21","100.00","175","35","20.00","35","100.00"
"11117  :  โรงพยาบาลหว้านใหญ่","30","5","16.67","5","100.00","31","26","83.87","26","100.00"
"11118  :  โรงพยาบาลหนองสูง","23","12","52.17","12","100.00","24","2","8.33","2","100.00"
"06009  :  โรงพยาบาลแม่ตื่น","51","37","72.55","35","94.59","52","5","9.62","5","100.00"
"10713  :  โรงพยาบาลนครพิงค์","2,110","1,121","53.13","967","86.26","2,823","285","10.10","252","88.42"
"11119  :  โรงพยาบาลจอมทอง","301","208","69.10","192","92.31","301","131","43.52","113","86.26"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","180","130","72.22","127","97.69","183","25","13.66","24","96.00"
"11121  :  โรงพยาบาลเชียงดาว","282","64","22.70","58","90.63","318","129","40.57","120","93.02"
"11122  :  โรงพยาบาลดอยสะเก็ด","167","124","74.25","108","87.10","171","13","7.60","10","76.92"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11124  :  โรงพยาบาลสะเมิง","79","29","36.71","27","93.10","85","60","70.59","52","86.67"
"11125  :  โรงพยาบาลฝาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11126  :  โรงพยาบาลแม่อาย","123","25","20.33","21","84.00","142","11","7.75","9","81.82"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11128  :  โรงพยาบาลสันป่าตอง","190","39","20.53","38","97.44","206","97","47.09","90","92.78"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11132  :  โรงพยาบาลฮอด","147","33","22.45","30","90.91","148","15","10.14","13","86.67"
"11133  :  โรงพยาบาลดอยเต่า","37","26","70.27","26","100.00","36","9","25.00","9","100.00"
"11134  :  โรงพยาบาลอมก๋อย","185","94","50.81","92","97.87","188","20","10.64","14","70.00"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11136  :  โรงพยาบาลเวียงแหง","128","86","67.19","85","98.84","156","46","29.49","44","95.65"
"11137  :  โรงพยาบาลไชยปราการ","76","44","57.89","34","77.27","94","4","4.26","4","100.00"
"11138  :  โรงพยาบาลแม่วาง","47","1","2.13","1","100.00","53","31","58.49","25","80.65"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11507  :  โรงพยาบาลกองบิน 41","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","68","1","1.47","1","100.00","73","53","72.60","47","88.68"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","25","9","36.00","7","77.78","54","0","0.00","0","0.00"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","118","3","2.54","3","100.00","227","1","0.44","1","100.00"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","197","3","1.52","3","100.00","206","149","72.33","137","91.95"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","31","0","0.00","0","0.00","31","21","67.74","21","100.00"
"10714  :  โรงพยาบาลลำพูน","241","140","58.09","139","99.29","239","6","2.51","6","100.00"
"11140  :  โรงพยาบาลแม่ทา","64","37","57.81","37","100.00","72","36","50.00","34","94.44"
"11141  :  โรงพยาบาลบ้านโฮ่ง","83","34","40.96","34","100.00","109","52","47.71","51","98.08"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","17","7","41.18","7","100.00","41","16","39.02","16","100.00"
"11144  :  โรงพยาบาลป่าซาง","106","2","1.89","1","50.00","114","27","23.68","22","81.48"
"11145  :  โรงพยาบาลบ้านธิ","101","48","47.52","47","97.92","113","7","6.19","7","100.00"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"24956  :  โรงพยาบาลเวียงหนองล่อง","0","0","0.00","0","0.00","21","0","0.00","0","0.00"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11146  :  โรงพยาบาลแม่เมาะ","211","51","24.17","47","92.16","213","65","30.52","60","92.31"
"11147  :  โรงพยาบาลเกาะคา","111","2","1.80","2","100.00","111","41","36.94","36","87.80"
"11148  :  โรงพยาบาลเสริมงาม","105","32","30.48","31","96.88","105","58","55.24","57","98.28"
"11149  :  โรงพยาบาลงาว","204","6","2.94","6","100.00","205","1","0.49","1","100.00"
"11150  :  โรงพยาบาลแจ้ห่ม","20","12","60.00","10","83.33","21","15","71.43","14","93.33"
"11151  :  โรงพยาบาลวังเหนือ","60","9","15.00","9","100.00","62","16","25.81","15","93.75"
"11152  :  โรงพยาบาลเถิน","24","7","29.17","7","100.00","24","2","8.33","2","100.00"
"11153  :  โรงพยาบาลแม่พริก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11154  :  โรงพยาบาลแม่ทะ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11155  :  โรงพยาบาลสบปราบ","54","41","75.93","40","97.56","54","0","0.00","0","0.00"
"11156  :  โรงพยาบาลห้างฉัตร","134","5","3.73","5","100.00","136","33","24.26","30","90.91"
"11157  :  โรงพยาบาลเมืองปาน","12","6","50.00","5","83.33","12","0","0.00","0","0.00"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10673  :  โรงพยาบาลอุตรดิตถ์","492","260","52.85","242","93.08","530","235","44.34","231","98.30"
"11158  :  โรงพยาบาลตรอน","58","50","86.21","48","96.00","60","56","93.33","52","92.86"
"11159  :  โรงพยาบาลท่าปลา","91","0","0.00","0","0.00","91","46","50.55","46","100.00"
"11160  :  โรงพยาบาลน้ำปาด","163","16","9.82","16","100.00","167","115","68.86","115","100.00"
"11161  :  โรงพยาบาลฟากท่า","51","0","0.00","0","0.00","51","44","86.27","40","90.91"
"11162  :  โรงพยาบาลบ้านโคก","24","0","0.00","0","0.00","25","17","68.00","17","100.00"
"11163  :  โรงพยาบาลพิชัย","253","184","72.73","180","97.83","261","63","24.14","60","95.24"
"11164  :  โรงพยาบาลลับแล","15","5","33.33","5","100.00","61","9","14.75","9","100.00"
"11165  :  โรงพยาบาลทองแสนขัน","38","0","0.00","0","0.00","38","12","31.58","11","91.67"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11166  :  โรงพยาบาลร้องกวาง","122","1","0.82","1","100.00","124","56","45.16","55","98.21"
"11167  :  โรงพยาบาลลอง","136","45","33.09","43","95.56","169","86","50.89","86","100.00"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11170  :  โรงพยาบาลสอง","144","125","86.81","125","100.00","145","19","13.10","18","94.74"
"11171  :  โรงพยาบาลวังชิ้น","112","6","5.36","6","100.00","115","4","3.48","4","100.00"
"11172  :  โรงพยาบาลหนองม่วงไข่","5","0","0.00","0","0.00","7","0","0.00","0","0.00"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","87","64","73.56","63","98.44","117","43","36.75","39","90.70"
"10716  :  โรงพยาบาลน่าน","687","86","12.52","82","95.35","790","47","5.95","45","95.74"
"11173  :  โรงพยาบาลแม่จริม","29","24","82.76","24","100.00","29","22","75.86","22","100.00"
"11174  :  โรงพยาบาลบ้านหลวง","23","1","4.35","1","100.00","23","3","13.04","3","100.00"
"11175  :  โรงพยาบาลนาน้อย","104","13","12.50","13","100.00","103","93","90.29","93","100.00"
"11176  :  โรงพยาบาลท่าวังผา","130","26","20.00","26","100.00","130","67","51.54","66","98.51"
"11177  :  โรงพยาบาลเวียงสา","144","11","7.64","11","100.00","174","92","52.87","90","97.83"
"11178  :  โรงพยาบาลทุ่งช้าง","29","26","89.66","26","100.00","30","0","0.00","0","0.00"
"11179  :  โรงพยาบาลเชียงกลาง","72","32","44.44","32","100.00","69","35","50.72","35","100.00"
"11180  :  โรงพยาบาลนาหมื่น","41","38","92.68","37","97.37","41","27","65.85","27","100.00"
"11181  :  โรงพยาบาลสันติสุข","34","28","82.35","27","96.43","33","29","87.88","29","100.00"
"11182  :  โรงพยาบาลบ่อเกลือ","24","9","37.50","8","88.89","24","24","100.00","21","87.50"
"11183  :  โรงพยาบาลสองแคว","26","1","3.85","1","100.00","26","25","96.15","24","96.00"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","74","55","74.32","48","87.27","75","7","9.33","5","71.43"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","14","9","64.29","9","100.00","14","1","7.14","0","0.00"
"25017  :  โรงพยาบาลภูเพียง","11","0","0.00","0","0.00","13","1","7.69","1","100.00"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11184  :  โรงพยาบาลจุน","135","104","77.04","103","99.04","135","18","13.33","18","100.00"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"11186  :  โรงพยาบาลดอกคำใต้","38","33","86.84","31","93.94","38","26","68.42","26","100.00"
"11187  :  โรงพยาบาลปง","54","44","81.48","42","95.45","50","2","4.00","2","100.00"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0.00","0","0","0.00","0","0.00"
